model,direction,setup_timestamp,bos_timestamp,retest_timestamp,confirm_timestamp,entry_timestamp,exit_timestamp,entry_price,stop_price,target_price,exit_price,result_R,score,htf_regime,session_bucket,exit_reason
Control,Long,2022-12-14 11:15:00-06:00,,,,2022-12-14 11:15:00-06:00,2022-12-14 12:15:00-06:00,11806.25,11779.07845143122,11860.593097137562,11779.07845143122,-1.0,85.0,1,3,STOP
BOS,Long,2022-12-14 12:35:00-06:00,2022-12-14 12:35:00-06:00,,,2022-12-14 12:35:00-06:00,2022-12-14 13:00:00-06:00,11854.75,11826.888193991279,11910.473612017444,11826.888193991279,-1.0,100.0,1,4,STOP
Control,Long,2022-12-14 12:35:00-06:00,,,,2022-12-14 12:35:00-06:00,2022-12-14 13:00:00-06:00,11854.75,11826.888193991279,11910.473612017444,11826.888193991279,-1.0,100.0,1,4,STOP
Retest,Long,2022-12-14 12:35:00-06:00,2022-12-14 12:35:00-06:00,2022-12-14 12:40:00-06:00,,2022-12-14 12:40:00-06:00,2022-12-14 13:00:00-06:00,11854.75,11827.3783229919,11909.493354016196,11827.3783229919,-1.0,100.0,1,4,STOP
BOS,Long,2022-12-15 05:20:00-06:00,2022-12-15 05:20:00-06:00,,,2022-12-15 05:20:00-06:00,2022-12-15 05:35:00-06:00,11513.0,11494.472009387338,11550.055981225321,11494.472009387338,-1.0,90.0,-1,1,STOP
Control,Long,2022-12-15 05:20:00-06:00,,,,2022-12-15 05:20:00-06:00,2022-12-15 05:35:00-06:00,11513.0,11494.472009387338,11550.055981225321,11494.472009387338,-1.0,90.0,-1,1,STOP
BOS,Long,2022-12-15 05:55:00-06:00,2022-12-15 05:55:00-06:00,,,2022-12-15 05:55:00-06:00,2022-12-15 06:55:00-06:00,11518.25,11501.75425764654,11551.24148470692,11525.5,0.43950734951188614,75.0,-1,1,TIME
Control,Long,2022-12-15 05:55:00-06:00,,,,2022-12-15 05:55:00-06:00,2022-12-15 06:55:00-06:00,11518.25,11501.75425764654,11551.24148470692,11525.5,0.43950734951188614,75.0,-1,1,TIME
BOS,Short,2022-12-15 07:15:00-06:00,2022-12-15 07:15:00-06:00,,,2022-12-15 07:15:00-06:00,2022-12-15 07:30:00-06:00,11484.25,11504.913990430849,11442.922019138303,11504.913990430849,-1.0,90.0,-1,1,STOP
Control,Short,2022-12-15 07:15:00-06:00,,,,2022-12-15 07:15:00-06:00,2022-12-15 07:30:00-06:00,11484.25,11504.913990430849,11442.922019138303,11504.913990430849,-1.0,90.0,-1,1,STOP
Retest,Short,2022-12-15 07:15:00-06:00,2022-12-15 07:15:00-06:00,2022-12-15 07:30:00-06:00,,2022-12-15 07:30:00-06:00,2022-12-15 07:50:00-06:00,11486.75,11510.336520399627,11439.576959200747,11439.576959200747,2.0,90.0,-1,1,TARGET
Confirm,Short,2022-12-15 07:15:00-06:00,2022-12-15 07:15:00-06:00,2022-12-15 07:30:00-06:00,2022-12-15 07:35:00-06:00,2022-12-15 07:35:00-06:00,2022-12-15 08:00:00-06:00,11459.75,11486.312483228225,11406.62503354355,11486.312483228225,-1.0,90.0,-1,1,STOP
BOS,Short,2022-12-15 11:55:00-06:00,2022-12-15 11:55:00-06:00,,,2022-12-15 11:55:00-06:00,2022-12-15 12:55:00-06:00,11238.5,11271.948211522957,11171.603576954085,11224.0,0.4335059885054798,75.0,-1,3,TIME
Control,Short,2022-12-15 11:55:00-06:00,,,,2022-12-15 11:55:00-06:00,2022-12-15 12:55:00-06:00,11238.5,11271.948211522957,11171.603576954085,11224.0,0.4335059885054798,75.0,-1,3,TIME
BOS,Long,2022-12-15 13:35:00-06:00,2022-12-15 13:35:00-06:00,,,2022-12-15 13:35:00-06:00,2022-12-15 14:35:00-06:00,11248.0,11217.647322556464,11308.705354887072,11253.0,0.16473011349003336,75.0,-1,4,TIME
Control,Long,2022-12-15 13:35:00-06:00,,,,2022-12-15 13:35:00-06:00,2022-12-15 14:35:00-06:00,11248.0,11217.647322556464,11308.705354887072,11253.0,0.16473011349003336,75.0,-1,4,TIME
Confirm,Long,2022-12-15 13:35:00-06:00,2022-12-15 13:35:00-06:00,2022-12-15 13:45:00-06:00,2022-12-15 13:50:00-06:00,2022-12-15 13:50:00-06:00,2022-12-15 14:40:00-06:00,11258.5,11226.8691846416,11321.7616307168,11226.8691846416,-1.0,75.0,-1,4,STOP
Retest,Long,2022-12-15 13:35:00-06:00,2022-12-15 13:35:00-06:00,2022-12-15 13:45:00-06:00,,2022-12-15 13:45:00-06:00,2022-12-15 14:45:00-06:00,11241.75,11210.743737306339,11303.762525387321,11229.5,-0.3950814750242213,75.0,-1,4,TIME
BOS,Short,2022-12-15 19:15:00-06:00,2022-12-15 19:15:00-06:00,,,2022-12-15 19:15:00-06:00,2022-12-15 19:40:00-06:00,11239.5,11250.059156704036,11218.381686591929,11250.059156704036,-1.0,90.0,-1,0,STOP
Confirm,Short,2022-12-15 19:15:00-06:00,2022-12-15 19:15:00-06:00,2022-12-15 19:20:00-06:00,2022-12-15 19:25:00-06:00,2022-12-15 19:25:00-06:00,2022-12-15 19:40:00-06:00,11242.25,11252.764655525418,11221.220688949164,11252.764655525418,-1.0,90.0,-1,0,STOP
Control,Short,2022-12-15 19:15:00-06:00,,,,2022-12-15 19:15:00-06:00,2022-12-15 19:40:00-06:00,11239.5,11250.059156704036,11218.381686591929,11250.059156704036,-1.0,90.0,-1,0,STOP
Retest,Short,2022-12-15 19:15:00-06:00,2022-12-15 19:15:00-06:00,2022-12-15 19:20:00-06:00,,2022-12-15 19:20:00-06:00,2022-12-15 20:05:00-06:00,11243.5,11254.188859796604,11222.122280406791,11254.188859796604,-1.0,90.0,-1,0,STOP
BOS,Short,2022-12-16 08:10:00-06:00,2022-12-16 08:10:00-06:00,,,2022-12-16 08:10:00-06:00,2022-12-16 08:25:00-06:00,11168.5,11191.07784260565,11123.344314788701,11191.07784260565,-1.0,90.0,-1,1,STOP
Control,Short,2022-12-16 08:10:00-06:00,,,,2022-12-16 08:10:00-06:00,2022-12-16 08:25:00-06:00,11168.5,11191.07784260565,11123.344314788701,11191.07784260565,-1.0,90.0,-1,1,STOP
Retest,Short,2022-12-16 08:10:00-06:00,2022-12-16 08:10:00-06:00,2022-12-16 08:15:00-06:00,,2022-12-16 08:15:00-06:00,2022-12-16 08:25:00-06:00,11168.25,11191.27763956239,11122.194720875223,11191.27763956239,-1.0,90.0,-1,1,STOP
Retest,Long,2022-12-16 08:25:00-06:00,2022-12-16 08:25:00-06:00,2022-12-16 08:30:00-06:00,,2022-12-16 08:30:00-06:00,2022-12-16 09:05:00-06:00,11228.25,11196.268504329968,11292.212991340064,11196.268504329968,-1.0,90.0,-1,1,STOP
Control,Long,2022-12-16 09:15:00-06:00,,,,2022-12-16 09:15:00-06:00,2022-12-16 09:30:00-06:00,11164.75,11120.325170989872,11253.599658020257,11120.325170989872,-1.0,75.0,-1,1,STOP
BOS,Short,2022-12-16 10:20:00-06:00,2022-12-16 10:20:00-06:00,,,2022-12-16 10:20:00-06:00,2022-12-16 11:20:00-06:00,11102.5,11147.590173734203,11012.319652531596,11108.5,-0.13306668622234216,100.0,-1,2,TIME
Control,Short,2022-12-16 10:20:00-06:00,,,,2022-12-16 10:20:00-06:00,2022-12-16 11:20:00-06:00,11102.5,11147.590173734203,11012.319652531596,11108.5,-0.13306668622234216,100.0,-1,2,TIME
BOS,Short,2022-12-16 13:30:00-06:00,2022-12-16 13:30:00-06:00,,,2022-12-16 13:30:00-06:00,2022-12-16 13:50:00-06:00,11070.25,11097.67268349662,11015.40463300676,11097.67268349662,-1.0,75.0,-1,4,STOP
Control,Short,2022-12-16 13:30:00-06:00,,,,2022-12-16 13:30:00-06:00,2022-12-16 13:50:00-06:00,11070.25,11097.67268349662,11015.40463300676,11097.67268349662,-1.0,75.0,-1,4,STOP
Control,Short,2022-12-16 13:55:00-06:00,,,,2022-12-16 13:55:00-06:00,2022-12-16 14:15:00-06:00,11120.5,11148.398748100699,11064.7025037986,11148.398748100699,-1.0,85.0,-1,4,STOP
BOS,Long,2022-12-19 02:05:00-06:00,2022-12-19 02:05:00-06:00,,,2022-12-19 02:05:00-06:00,2022-12-19 02:20:00-06:00,11168.0,11156.361310890386,11191.277378219225,11191.277378219225,2.0,90.0,-1,0,TARGET
Control,Long,2022-12-19 02:05:00-06:00,,,,2022-12-19 02:05:00-06:00,2022-12-19 02:20:00-06:00,11168.0,11156.361310890386,11191.277378219225,11191.277378219225,2.0,90.0,-1,0,TARGET
BOS,Short,2022-12-19 12:40:00-06:00,2022-12-19 12:40:00-06:00,,,2022-12-19 12:40:00-06:00,2022-12-19 13:40:00-06:00,10994.0,11021.668762035493,10938.662475929012,10964.0,1.0842552320018963,75.0,-1,4,TIME
Control,Short,2022-12-19 12:40:00-06:00,,,,2022-12-19 12:40:00-06:00,2022-12-19 13:40:00-06:00,10994.0,11021.668762035493,10938.662475929012,10964.0,1.0842552320018963,75.0,-1,4,TIME
Retest,Short,2022-12-19 12:40:00-06:00,2022-12-19 12:40:00-06:00,2022-12-19 12:45:00-06:00,,2022-12-19 12:45:00-06:00,2022-12-19 13:45:00-06:00,10994.25,11021.040636175816,10940.668727648368,10963.25,1.157120711750167,75.0,-1,4,TIME
Confirm,Short,2022-12-19 12:40:00-06:00,2022-12-19 12:40:00-06:00,2022-12-19 12:45:00-06:00,2022-12-19 12:55:00-06:00,2022-12-19 12:55:00-06:00,2022-12-19 13:55:00-06:00,10982.75,11008.343074049555,10931.563851900888,10953.5,1.142887327382536,75.0,-1,4,TIME
BOS,Long,2022-12-19 15:05:00-06:00,2022-12-19 15:05:00-06:00,,,2022-12-19 15:05:00-06:00,2022-12-19 17:05:00-06:00,10983.75,10956.172848446098,11038.904303107805,10985.25,0.05439285479024473,85.0,-1,5,TIME
Control,Long,2022-12-19 15:05:00-06:00,,,,2022-12-19 15:05:00-06:00,2022-12-19 17:05:00-06:00,10983.75,10956.172848446098,11038.904303107805,10985.25,0.05439285479024473,85.0,-1,5,TIME
BOS,Short,2022-12-19 20:25:00-06:00,2022-12-19 20:25:00-06:00,,,2022-12-19 20:25:00-06:00,2022-12-19 21:00:00-06:00,11002.0,11011.882112956284,10982.235774087432,10982.235774087432,2.0,90.0,-1,0,TARGET
Control,Short,2022-12-19 20:25:00-06:00,,,,2022-12-19 20:25:00-06:00,2022-12-19 21:00:00-06:00,11002.0,11011.882112956284,10982.235774087432,10982.235774087432,2.0,90.0,-1,0,TARGET
Retest,Short,2022-12-19 20:25:00-06:00,2022-12-19 20:25:00-06:00,2022-12-19 20:30:00-06:00,,2022-12-19 20:30:00-06:00,2022-12-19 21:00:00-06:00,11001.25,11011.095890602264,10981.558218795473,10981.558218795473,2.0,90.0,-1,0,TARGET
Control,Short,2022-12-20 00:35:00-06:00,,,,2022-12-20 00:35:00-06:00,2022-12-20 00:55:00-06:00,10874.5,10890.577324897064,10842.345350205873,10890.577324897064,-1.0,75.0,-1,0,STOP
Confirm,Long,2022-12-20 05:10:00-06:00,2022-12-20 05:10:00-06:00,2022-12-20 05:15:00-06:00,2022-12-20 05:20:00-06:00,2022-12-20 05:20:00-06:00,2022-12-20 05:35:00-06:00,10977.5,10958.102517658983,11016.294964682036,10958.102517658983,-1.0,90.0,-1,1,STOP
Retest,Long,2022-12-20 05:10:00-06:00,2022-12-20 05:10:00-06:00,2022-12-20 05:15:00-06:00,,2022-12-20 05:15:00-06:00,2022-12-20 05:50:00-06:00,10971.5,10951.677711325057,11011.144577349885,10951.677711325057,-1.0,90.0,-1,1,STOP
BOS,Long,2022-12-20 05:10:00-06:00,2022-12-20 05:10:00-06:00,,,2022-12-20 05:10:00-06:00,2022-12-20 06:10:00-06:00,10965.0,10945.354842965446,11004.290314069107,10961.0,-0.20361252358352142,90.0,-1,1,TIME
Control,Long,2022-12-20 05:10:00-06:00,,,,2022-12-20 05:10:00-06:00,2022-12-20 06:10:00-06:00,10965.0,10945.354842965446,11004.290314069107,10961.0,-0.20361252358352142,90.0,-1,1,TIME
BOS,Short,2022-12-20 06:35:00-06:00,2022-12-20 06:35:00-06:00,,,2022-12-20 06:35:00-06:00,2022-12-20 07:35:00-06:00,10941.75,10959.871006141695,10905.50798771661,10947.25,-0.30351515567035514,75.0,-1,1,TIME
Control,Short,2022-12-20 06:35:00-06:00,,,,2022-12-20 06:35:00-06:00,2022-12-20 07:35:00-06:00,10941.75,10959.871006141695,10905.50798771661,10947.25,-0.30351515567035514,75.0,-1,1,TIME
Retest,Short,2022-12-20 06:35:00-06:00,2022-12-20 06:35:00-06:00,2022-12-20 06:40:00-06:00,,2022-12-20 06:40:00-06:00,2022-12-20 07:40:00-06:00,10943.75,10961.728434274431,10907.793131451139,10943.75,0.0,75.0,-1,1,TIME
Confirm,Short,2022-12-20 06:35:00-06:00,2022-12-20 06:35:00-06:00,2022-12-20 06:40:00-06:00,2022-12-20 06:45:00-06:00,2022-12-20 06:45:00-06:00,2022-12-20 07:45:00-06:00,10934.75,10952.703188969115,10898.843622061771,10940.25,-0.3063522591703257,75.0,-1,1,TIME
BOS,Long,2022-12-20 08:55:00-06:00,2022-12-20 08:55:00-06:00,,,2022-12-20 08:55:00-06:00,2022-12-20 09:55:00-06:00,10959.25,10919.81485624201,11038.120287515978,10982.5,0.5895756369669598,90.0,-1,1,TIME
Control,Long,2022-12-20 08:55:00-06:00,,,,2022-12-20 08:55:00-06:00,2022-12-20 09:55:00-06:00,10959.25,10919.81485624201,11038.120287515978,10982.5,0.5895756369669598,90.0,-1,1,TIME
Retest,Long,2022-12-20 08:55:00-06:00,2022-12-20 08:55:00-06:00,2022-12-20 09:10:00-06:00,,2022-12-20 09:10:00-06:00,2022-12-20 10:10:00-06:00,10968.75,10927.204077683564,11051.841844632872,10953.5,-0.3670637008332041,90.0,-1,1,TIME
Confirm,Long,2022-12-20 08:55:00-06:00,2022-12-20 08:55:00-06:00,2022-12-20 09:10:00-06:00,2022-12-20 09:15:00-06:00,2022-12-20 09:15:00-06:00,2022-12-20 10:15:00-06:00,10968.5,10927.939500706167,11049.620998587669,10927.939500706167,-1.0,90.0,-1,1,STOP
BOS,Short,2022-12-21 14:05:00-06:00,2022-12-21 14:05:00-06:00,,,2022-12-21 14:05:00-06:00,2022-12-21 15:05:00-06:00,11117.25,11142.983621251702,11065.782757496598,11138.0,-0.8063381285145854,100.0,1,5,TIME
Control,Short,2022-12-21 14:05:00-06:00,,,,2022-12-21 14:05:00-06:00,2022-12-21 15:05:00-06:00,11117.25,11142.983621251702,11065.782757496598,11138.0,-0.8063381285145854,100.0,1,5,TIME
BOS,Short,2022-12-21 18:35:00-06:00,2022-12-21 18:35:00-06:00,,,2022-12-21 18:35:00-06:00,2022-12-21 18:45:00-06:00,11130.5,11141.394460046404,11108.711079907192,11141.394460046404,-1.0,75.0,1,0,STOP
Control,Short,2022-12-21 18:35:00-06:00,,,,2022-12-21 18:35:00-06:00,2022-12-21 18:45:00-06:00,11130.5,11141.394460046404,11108.711079907192,11141.394460046404,-1.0,75.0,1,0,STOP
Retest,Long,2022-12-21 19:15:00-06:00,2022-12-21 19:15:00-06:00,2022-12-21 19:20:00-06:00,,2022-12-21 19:20:00-06:00,2022-12-21 19:40:00-06:00,11162.5,11151.161872664685,11185.17625467063,11151.161872664685,-1.0,75.0,1,0,STOP
BOS,Long,2022-12-21 19:15:00-06:00,2022-12-21 19:15:00-06:00,,,2022-12-21 19:15:00-06:00,2022-12-21 20:15:00-06:00,11153.0,11142.289709023507,11174.420581952985,11161.25,0.7702871955680007,75.0,1,0,TIME
Control,Long,2022-12-21 19:15:00-06:00,,,,2022-12-21 19:15:00-06:00,2022-12-21 20:15:00-06:00,11153.0,11142.289709023507,11174.420581952985,11161.25,0.7702871955680007,75.0,1,0,TIME
Confirm,Long,2022-12-21 19:15:00-06:00,2022-12-21 19:15:00-06:00,2022-12-21 19:20:00-06:00,2022-12-21 19:35:00-06:00,2022-12-21 19:35:00-06:00,2022-12-21 20:35:00-06:00,11157.5,11146.80412144472,11178.89175711056,11165.5,0.7479516487265315,75.0,1,0,TIME
BOS,Long,2022-12-22 02:10:00-06:00,2022-12-22 02:10:00-06:00,,,2022-12-22 02:10:00-06:00,2022-12-22 02:35:00-06:00,11161.0,11151.119199903947,11180.761600192107,11151.119199903947,-1.0,90.0,1,0,STOP
Control,Long,2022-12-22 02:10:00-06:00,,,,2022-12-22 02:10:00-06:00,2022-12-22 02:35:00-06:00,11161.0,11151.119199903947,11180.761600192107,11151.119199903947,-1.0,90.0,1,0,STOP
Retest,Long,2022-12-22 02:10:00-06:00,2022-12-22 02:10:00-06:00,2022-12-22 02:25:00-06:00,,2022-12-22 02:25:00-06:00,2022-12-22 02:45:00-06:00,11157.0,11145.27054744496,11180.45890511008,11145.27054744496,-1.0,90.0,1,0,STOP
BOS,Short,2022-12-22 03:15:00-06:00,2022-12-22 03:15:00-06:00,,,2022-12-22 03:15:00-06:00,2022-12-22 03:40:00-06:00,11138.5,11149.815848586704,11115.868302826593,11149.815848586704,-1.0,90.0,1,0,STOP
Control,Short,2022-12-22 03:15:00-06:00,,,,2022-12-22 03:15:00-06:00,2022-12-22 03:40:00-06:00,11138.5,11149.815848586704,11115.868302826593,11149.815848586704,-1.0,90.0,1,0,STOP
BOS,Short,2022-12-22 11:20:00-06:00,2022-12-22 11:20:00-06:00,,,2022-12-22 11:20:00-06:00,2022-12-22 12:20:00-06:00,10732.25,10761.684980225535,10673.380039548932,10673.380039548932,2.0,75.0,-1,3,TARGET
Control,Short,2022-12-22 11:20:00-06:00,,,,2022-12-22 11:20:00-06:00,2022-12-22 12:20:00-06:00,10732.25,10761.684980225535,10673.380039548932,10673.380039548932,2.0,75.0,-1,3,TARGET
BOS,Long,2022-12-22 19:45:00-06:00,2022-12-22 19:45:00-06:00,,,2022-12-22 19:45:00-06:00,2022-12-22 20:45:00-06:00,10851.75,10837.70247838902,10879.84504322196,10856.0,0.30254447138049095,90.0,-1,0,TIME
Control,Long,2022-12-22 19:45:00-06:00,,,,2022-12-22 19:45:00-06:00,2022-12-22 20:45:00-06:00,10851.75,10837.70247838902,10879.84504322196,10856.0,0.30254447138049095,90.0,-1,0,TIME
Control,Short,2022-12-23 01:05:00-06:00,,,,2022-12-23 01:05:00-06:00,2022-12-23 02:05:00-06:00,10855.0,10864.814592189805,10835.370815620392,10835.370815620392,2.0,75.0,-1,0,TARGET
Confirm,Short,2022-12-23 02:05:00-06:00,2022-12-23 02:05:00-06:00,2022-12-23 02:10:00-06:00,2022-12-23 02:15:00-06:00,2022-12-23 02:15:00-06:00,2022-12-23 02:55:00-06:00,10827.75,10842.26276435982,10798.724471280359,10842.26276435982,-1.0,90.0,-1,0,STOP
BOS,Short,2022-12-23 02:05:00-06:00,2022-12-23 02:05:00-06:00,,,2022-12-23 02:05:00-06:00,2022-12-23 03:00:00-06:00,10832.25,10846.023679375887,10804.702641248226,10846.023679375887,-1.0,90.0,-1,0,STOP
Retest,Short,2022-12-23 02:05:00-06:00,2022-12-23 02:05:00-06:00,2022-12-23 02:10:00-06:00,,2022-12-23 02:10:00-06:00,2022-12-23 03:10:00-06:00,10836.0,10849.754130849038,10808.491738301924,10827.75,0.599819798906229,90.0,-1,0,TIME
BOS,Long,2022-12-23 04:15:00-06:00,2022-12-23 04:15:00-06:00,,,2022-12-23 04:15:00-06:00,2022-12-23 04:35:00-06:00,10847.25,10832.951556083086,10875.846887833826,10875.846887833826,2.0,90.0,-1,1,TARGET
Control,Long,2022-12-23 04:15:00-06:00,,,,2022-12-23 04:15:00-06:00,2022-12-23 04:35:00-06:00,10847.25,10832.951556083086,10875.846887833826,10875.846887833826,2.0,90.0,-1,1,TARGET
Retest,Long,2022-12-23 04:15:00-06:00,2022-12-23 04:15:00-06:00,2022-12-23 04:20:00-06:00,,2022-12-23 04:20:00-06:00,2022-12-23 04:35:00-06:00,10850.75,10836.80323064858,10878.64353870284,10878.64353870284,2.0,90.0,-1,1,TARGET
Confirm,Long,2022-12-23 04:15:00-06:00,2022-12-23 04:15:00-06:00,2022-12-23 04:20:00-06:00,2022-12-23 04:25:00-06:00,2022-12-23 04:25:00-06:00,2022-12-23 04:50:00-06:00,10862.5,10848.156571316538,10891.186857366922,10891.186857366922,2.0,90.0,-1,1,TARGET
BOS,Short,2022-12-23 08:35:00-06:00,2022-12-23 08:35:00-06:00,,,2022-12-23 08:35:00-06:00,2022-12-23 08:40:00-06:00,10723.75,10778.783379488777,10613.683241022445,10778.783379488777,-1.0,90.0,-1,1,STOP
Control,Short,2022-12-23 08:35:00-06:00,,,,2022-12-23 08:35:00-06:00,2022-12-23 08:40:00-06:00,10723.75,10778.783379488777,10613.683241022445,10778.783379488777,-1.0,90.0,-1,1,STOP
Confirm,Short,2022-12-23 08:35:00-06:00,2022-12-23 08:35:00-06:00,2022-12-23 08:40:00-06:00,2022-12-23 08:45:00-06:00,2022-12-23 08:45:00-06:00,2022-12-23 09:15:00-06:00,10741.25,10802.322786395936,10619.104427208129,10802.322786395936,-1.0,90.0,-1,1,STOP
Retest,Short,2022-12-23 08:35:00-06:00,2022-12-23 08:35:00-06:00,2022-12-23 08:40:00-06:00,,2022-12-23 08:40:00-06:00,2022-12-23 09:15:00-06:00,10773.5,10833.414923811008,10653.670152377985,10833.414923811008,-1.0,90.0,-1,1,STOP
Control,Short,2022-12-23 09:25:00-06:00,,,,2022-12-23 09:25:00-06:00,2022-12-23 10:25:00-06:00,10831.25,10897.357097873315,10699.035804253368,10807.5,0.3592655064893818,75.0,-1,1,TIME
BOS,Long,2022-12-23 11:20:00-06:00,2022-12-23 11:20:00-06:00,,,2022-12-23 11:20:00-06:00,2022-12-23 12:20:00-06:00,10863.25,10817.95335069732,10953.84329860536,10839.0,-0.5353596871582548,75.0,-1,3,TIME
Control,Long,2022-12-23 11:20:00-06:00,,,,2022-12-23 11:20:00-06:00,2022-12-23 12:20:00-06:00,10863.25,10817.95335069732,10953.84329860536,10839.0,-0.5353596871582548,75.0,-1,3,TIME
Control,Long,2022-12-23 12:45:00-06:00,,,,2022-12-23 12:45:00-06:00,2022-12-23 13:45:00-06:00,10835.75,10801.666235650431,10903.917528699138,10841.25,0.1613671525125889,85.0,-1,4,TIME
BOS,Long,2022-12-23 13:35:00-06:00,2022-12-23 13:35:00-06:00,,,2022-12-23 13:35:00-06:00,2022-12-23 14:35:00-06:00,10856.75,10827.483493390026,10915.283013219947,10827.483493390026,-1.0,85.0,-1,4,STOP
Retest,Short,2022-12-27 11:40:00-06:00,2022-12-27 11:40:00-06:00,2022-12-27 11:45:00-06:00,,2022-12-27 11:45:00-06:00,2022-12-27 12:00:00-06:00,10722.5,10752.745803592321,10662.008392815358,10752.745803592321,-1.0,75.0,-1,3,STOP
BOS,Short,2022-12-27 11:40:00-06:00,2022-12-27 11:40:00-06:00,,,2022-12-27 11:40:00-06:00,2022-12-27 12:40:00-06:00,10736.75,10767.130096176346,10675.98980764731,10728.5,0.2715593773012328,75.0,-1,3,TIME
Control,Short,2022-12-27 11:40:00-06:00,,,,2022-12-27 11:40:00-06:00,2022-12-27 12:40:00-06:00,10736.75,10767.130096176346,10675.98980764731,10728.5,0.2715593773012328,75.0,-1,3,TIME
BOS,Short,2022-12-27 12:50:00-06:00,2022-12-27 12:50:00-06:00,,,2022-12-27 12:50:00-06:00,2022-12-27 13:50:00-06:00,10717.5,10741.050911719298,10670.398176561406,10717.0,0.0212306005796925,75.0,-1,4,TIME
Control,Short,2022-12-27 12:50:00-06:00,,,,2022-12-27 12:50:00-06:00,2022-12-27 13:50:00-06:00,10717.5,10741.050911719298,10670.398176561406,10717.0,0.0212306005796925,75.0,-1,4,TIME
Retest,Short,2022-12-27 12:50:00-06:00,2022-12-27 12:50:00-06:00,2022-12-27 12:55:00-06:00,,2022-12-27 12:55:00-06:00,2022-12-27 13:55:00-06:00,10709.0,10732.636560882205,10661.726878235591,10713.75,-0.20095986144820907,75.0,-1,4,TIME
Control,Short,2022-12-27 19:35:00-06:00,,,,2022-12-27 19:35:00-06:00,2022-12-27 19:55:00-06:00,10714.25,10726.279139672804,10690.19172065439,10726.279139672804,-1.0,75.0,-1,0,STOP
BOS,Short,2022-12-27 23:40:00-06:00,2022-12-27 23:40:00-06:00,,,2022-12-27 23:40:00-06:00,2022-12-28 00:40:00-06:00,10708.25,10714.976927529106,10694.79614494179,10707.0,0.18582034585502638,75.0,-1,0,TIME
Control,Short,2022-12-27 23:40:00-06:00,,,,2022-12-27 23:40:00-06:00,2022-12-28 00:40:00-06:00,10708.25,10714.976927529106,10694.79614494179,10707.0,0.18582034585502638,75.0,-1,0,TIME
BOS,Long,2022-12-28 00:55:00-06:00,2022-12-28 00:55:00-06:00,,,2022-12-28 00:55:00-06:00,2022-12-28 01:55:00-06:00,10725.5,10717.92395868675,10740.6520826265,10735.25,1.2869517993451198,90.0,-1,0,TIME
Control,Long,2022-12-28 00:55:00-06:00,,,,2022-12-28 00:55:00-06:00,2022-12-28 01:55:00-06:00,10725.5,10717.92395868675,10740.6520826265,10735.25,1.2869517993451198,90.0,-1,0,TIME
BOS,Short,2022-12-28 02:40:00-06:00,2022-12-28 02:40:00-06:00,,,2022-12-28 02:40:00-06:00,2022-12-28 03:10:00-06:00,10721.75,10733.143714860018,10698.962570279966,10698.962570279966,2.0,90.0,-1,0,TARGET
Confirm,Short,2022-12-28 02:40:00-06:00,2022-12-28 02:40:00-06:00,2022-12-28 02:45:00-06:00,2022-12-28 02:55:00-06:00,2022-12-28 02:55:00-06:00,2022-12-28 03:10:00-06:00,10717.75,10729.127092400677,10694.995815198647,10694.995815198647,2.0,90.0,-1,0,TARGET
Control,Short,2022-12-28 02:40:00-06:00,,,,2022-12-28 02:40:00-06:00,2022-12-28 03:10:00-06:00,10721.75,10733.143714860018,10698.962570279966,10698.962570279966,2.0,90.0,-1,0,TARGET
Retest,Short,2022-12-28 02:40:00-06:00,2022-12-28 02:40:00-06:00,2022-12-28 02:45:00-06:00,,2022-12-28 02:45:00-06:00,2022-12-28 03:10:00-06:00,10718.25,10729.740592370015,10695.268815259968,10695.268815259968,2.0,90.0,-1,0,TARGET
Control,Long,2022-12-28 07:30:00-06:00,,,,2022-12-28 07:30:00-06:00,2022-12-28 07:45:00-06:00,10719.25,10705.774800283874,10746.200399432251,10705.774800283874,-1.0,75.0,-1,1,STOP
BOS,Long,2022-12-28 08:30:00-06:00,2022-12-28 08:30:00-06:00,,,2022-12-28 08:30:00-06:00,2022-12-28 08:50:00-06:00,10766.5,10740.555235411584,10818.389529176833,10740.555235411584,-1.0,90.0,-1,1,STOP
Control,Long,2022-12-28 08:30:00-06:00,,,,2022-12-28 08:30:00-06:00,2022-12-28 08:50:00-06:00,10766.5,10740.555235411584,10818.389529176833,10740.555235411584,-1.0,90.0,-1,1,STOP
BOS,Short,2022-12-28 14:10:00-06:00,2022-12-28 14:10:00-06:00,,,2022-12-28 14:10:00-06:00,2022-12-28 15:10:00-06:00,10555.0,10582.707290152124,10499.58541969575,10582.707290152124,-1.0,75.0,-1,5,STOP
Control,Short,2022-12-28 14:10:00-06:00,,,,2022-12-28 14:10:00-06:00,2022-12-28 15:10:00-06:00,10555.0,10582.707290152124,10499.58541969575,10582.707290152124,-1.0,75.0,-1,5,STOP
Control,Long,2022-12-29 22:00:00-06:00,,,,2022-12-29 22:00:00-06:00,2022-12-29 23:00:00-06:00,10813.25,10807.08926671523,10825.571466569543,10810.5,-0.44637543501481763,75.0,1,0,TIME
BOS,Short,2023-01-02 18:10:00-06:00,2023-01-02 18:10:00-06:00,,,2023-01-02 18:10:00-06:00,2023-01-02 19:00:00-06:00,10810.0,10832.65383449706,10764.692331005883,10764.692331005883,2.0,90.0,1,0,TARGET
