model,direction,setup_timestamp,bos_timestamp,retest_timestamp,confirm_timestamp,entry_timestamp,exit_timestamp,entry_price,stop_price,target_price,exit_price,result_R,score,htf_regime,session_bucket,exit_reason,source_window
Control,Short,2024-11-05 13:50:00-06:00,,,,2024-11-05 13:50:00-06:00,2024-11-05 14:10:00-06:00,19320.0,19350.029783204427,19259.94043359115,19350.029783204427,-1.0,75.0,1,4,STOP,2024-2026
Retest,Short,2024-11-05 13:50:00-06:00,2024-11-05 13:50:00-06:00,2024-11-05 13:55:00-06:00,,2024-11-05 13:55:00-06:00,2024-11-05 14:10:00-06:00,19320.0,19350.349084404108,19259.30183119178,19350.349084404108,-1.0,75.0,1,4,STOP,2024-2026
Confirm,Short,2024-11-05 13:50:00-06:00,2024-11-05 13:50:00-06:00,2024-11-05 13:55:00-06:00,2024-11-05 14:00:00-06:00,2024-11-05 14:00:00-06:00,2024-11-05 14:05:00-06:00,19317.75,19348.4759355181,19256.298128963797,19348.4759355181,-1.0,75.0,1,5,STOP,2024-2026
BOS,Long,2024-11-05 14:30:00-06:00,2024-11-05 14:30:00-06:00,,,2024-11-05 14:30:00-06:00,2024-11-05 14:40:00-06:00,19368.75,19338.601997242306,19429.046005515396,19338.601997242306,-1.0,85.0,1,5,STOP,2024-2026
Control,Long,2024-11-05 14:30:00-06:00,,,,2024-11-05 14:30:00-06:00,2024-11-05 14:40:00-06:00,19368.75,19338.601997242306,19429.046005515396,19338.601997242306,-1.0,85.0,1,5,STOP,2024-2026
Retest,Long,2024-11-05 14:30:00-06:00,2024-11-05 14:30:00-06:00,2024-11-05 14:35:00-06:00,,2024-11-05 14:35:00-06:00,2024-11-05 14:45:00-06:00,19361.75,19332.30899743928,19420.63200512144,19332.30899743928,-1.0,85.0,1,5,STOP,2024-2026
Control,Short,2024-11-05 15:05:00-06:00,,,,2024-11-05 15:05:00-06:00,2024-11-05 17:05:00-06:00,19395.5,19429.20574825316,19328.08850349368,19388.75,0.2002625768548875,70.0,1,5,TIME,2024-2026
Control,Long,2024-11-06 08:10:00-06:00,,,,2024-11-06 08:10:00-06:00,2024-11-06 08:30:00-06:00,19686.5,19652.82582509531,19753.848349809377,19753.848349809377,2.0,75.0,1,1,TARGET,2024-2026
Control,Short,2024-11-06 09:30:00-06:00,,,,2024-11-06 09:30:00-06:00,2024-11-06 10:30:00-06:00,19825.5,19887.626101602855,19701.247796794298,19803.75,0.3500943957346433,70.0,1,2,TIME,2024-2026
BOS,Long,2024-11-06 11:45:00-06:00,2024-11-06 11:45:00-06:00,,,2024-11-06 11:45:00-06:00,2024-11-06 12:45:00-06:00,19848.0,19809.22806640491,19925.543867190172,19898.75,1.3089365242911517,75.0,1,3,TIME,2024-2026
Control,Long,2024-11-06 11:45:00-06:00,,,,2024-11-06 11:45:00-06:00,2024-11-06 12:45:00-06:00,19848.0,19809.22806640491,19925.543867190172,19898.75,1.3089365242911517,75.0,1,3,TIME,2024-2026
Retest,Long,2024-11-06 11:45:00-06:00,2024-11-06 11:45:00-06:00,2024-11-06 11:50:00-06:00,,2024-11-06 11:50:00-06:00,2024-11-06 12:50:00-06:00,19843.75,19805.283204518848,19920.683590962304,19881.5,0.9813658644504692,75.0,1,3,TIME,2024-2026
Confirm,Long,2024-11-06 11:45:00-06:00,2024-11-06 11:45:00-06:00,2024-11-06 11:50:00-06:00,2024-11-06 12:00:00-06:00,2024-11-06 12:00:00-06:00,2024-11-06 13:00:00-06:00,19853.75,19816.34814573309,19928.553708533826,19891.0,0.995939926779355,75.0,1,4,TIME,2024-2026
BOS,Long,2024-11-06 14:05:00-06:00,2024-11-06 14:05:00-06:00,,,2024-11-06 14:05:00-06:00,2024-11-06 15:05:00-06:00,19927.75,19900.9901366473,19981.269726705406,19916.0,-0.4390904335022788,75.0,1,5,TIME,2024-2026
Control,Long,2024-11-06 14:05:00-06:00,,,,2024-11-06 14:05:00-06:00,2024-11-06 15:05:00-06:00,19927.75,19900.9901366473,19981.269726705406,19916.0,-0.4390904335022788,75.0,1,5,TIME,2024-2026
BOS,Long,2024-11-06 19:35:00-06:00,2024-11-06 19:35:00-06:00,,,2024-11-06 19:35:00-06:00,2024-11-06 20:10:00-06:00,19940.5,19921.09531257009,19979.309374859826,19921.09531257009,-1.0,90.0,1,0,STOP,2024-2026
Control,Long,2024-11-06 19:35:00-06:00,,,,2024-11-06 19:35:00-06:00,2024-11-06 20:10:00-06:00,19940.5,19921.09531257009,19979.309374859826,19921.09531257009,-1.0,90.0,1,0,STOP,2024-2026
BOS,Long,2024-11-07 06:00:00-06:00,2024-11-07 06:00:00-06:00,,,2024-11-07 06:00:00-06:00,2024-11-07 07:00:00-06:00,19980.0,19965.949607407576,20008.100785184848,20005.5,1.8148959064496055,90.0,1,1,TIME,2024-2026
Control,Long,2024-11-07 06:00:00-06:00,,,,2024-11-07 06:00:00-06:00,2024-11-07 07:00:00-06:00,19980.0,19965.949607407576,20008.100785184848,20005.5,1.8148959064496055,90.0,1,1,TIME,2024-2026
Retest,Long,2024-11-07 06:00:00-06:00,2024-11-07 06:00:00-06:00,2024-11-07 06:05:00-06:00,,2024-11-07 06:05:00-06:00,2024-11-07 07:05:00-06:00,19984.25,19970.18534973561,20012.379300528788,20012.379300528788,2.0,90.0,1,1,TARGET,2024-2026
Confirm,Long,2024-11-07 06:00:00-06:00,2024-11-07 06:00:00-06:00,2024-11-07 06:05:00-06:00,2024-11-07 06:10:00-06:00,2024-11-07 06:10:00-06:00,2024-11-07 07:05:00-06:00,19989.75,19975.61853904021,20018.012921919588,20018.012921919588,2.0,90.0,1,1,TARGET,2024-2026
BOS,Long,2024-11-07 09:45:00-06:00,2024-11-07 09:45:00-06:00,,,2024-11-07 09:45:00-06:00,2024-11-07 10:45:00-06:00,20175.75,20139.47366684311,20248.302666313768,20208.75,0.909684004093938,75.0,1,2,TIME,2024-2026
Control,Long,2024-11-07 09:45:00-06:00,,,,2024-11-07 09:45:00-06:00,2024-11-07 10:45:00-06:00,20175.75,20139.47366684311,20248.302666313768,20208.75,0.909684004093938,75.0,1,2,TIME,2024-2026
Retest,Long,2024-11-07 09:45:00-06:00,2024-11-07 09:45:00-06:00,2024-11-07 10:05:00-06:00,,2024-11-07 10:05:00-06:00,2024-11-07 11:05:00-06:00,20164.0,20127.304769463408,20237.390461073188,20191.5,0.7494161938177887,75.0,1,2,TIME,2024-2026
Confirm,Long,2024-11-07 09:45:00-06:00,2024-11-07 09:45:00-06:00,2024-11-07 10:05:00-06:00,2024-11-07 10:10:00-06:00,2024-11-07 10:10:00-06:00,2024-11-07 11:10:00-06:00,20171.25,20134.47050021602,20244.80899956796,20203.5,0.8768471618542125,75.0,1,2,TIME,2024-2026
Control,Long,2024-11-07 12:10:00-06:00,,,,2024-11-07 12:10:00-06:00,2024-11-07 13:10:00-06:00,20200.75,20173.9223347286,20254.40533054279,20212.25,0.4286619757501405,85.0,1,4,TIME,2024-2026
BOS,Long,2024-11-07 13:45:00-06:00,2024-11-07 13:45:00-06:00,,,2024-11-07 13:45:00-06:00,2024-11-07 14:45:00-06:00,20242.5,20208.08919648344,20311.32160703312,20262.5,0.5812128156314444,100.0,1,4,TIME,2024-2026
Control,Long,2024-11-07 13:45:00-06:00,,,,2024-11-07 13:45:00-06:00,2024-11-07 14:45:00-06:00,20242.5,20208.08919648344,20311.32160703312,20262.5,0.5812128156314444,100.0,1,4,TIME,2024-2026
BOS,Long,2024-11-07 18:00:00-06:00,2024-11-07 18:00:00-06:00,,,2024-11-07 18:00:00-06:00,2024-11-07 19:00:00-06:00,20258.0,20241.459206918567,20291.081586162865,20241.459206918567,-1.0,90.0,1,0,STOP,2024-2026
Control,Long,2024-11-07 18:00:00-06:00,,,,2024-11-07 18:00:00-06:00,2024-11-07 19:00:00-06:00,20258.0,20241.459206918567,20291.081586162865,20241.459206918567,-1.0,90.0,1,0,STOP,2024-2026
Retest,Long,2024-11-07 18:00:00-06:00,2024-11-07 18:00:00-06:00,2024-11-07 18:05:00-06:00,,2024-11-07 18:05:00-06:00,2024-11-07 19:05:00-06:00,20254.75,20238.587120710097,20287.07575857981,20248.0,-0.4176236101829316,90.0,1,0,TIME,2024-2026
Confirm,Long,2024-11-07 18:00:00-06:00,2024-11-07 18:00:00-06:00,2024-11-07 18:05:00-06:00,2024-11-07 18:10:00-06:00,2024-11-07 18:10:00-06:00,2024-11-07 19:10:00-06:00,20255.25,20239.78625494509,20286.177490109814,20244.5,-0.6951744200275144,90.0,1,0,TIME,2024-2026
Control,Long,2024-11-08 01:05:00-06:00,,,,2024-11-08 01:05:00-06:00,2024-11-08 01:45:00-06:00,20250.5,20239.861191756587,20271.77761648683,20271.77761648683,2.0,75.0,1,0,TARGET,2024-2026
BOS,Long,2024-11-08 01:05:00-06:00,2024-11-08 01:30:00-06:00,,,2024-11-08 01:30:00-06:00,2024-11-08 02:05:00-06:00,20266.0,20255.414934943175,20287.170130113653,20255.414934943175,-1.0,75.0,1,0,STOP,2024-2026
Control,Long,2024-11-08 02:10:00-06:00,,,,2024-11-08 02:10:00-06:00,2024-11-08 03:10:00-06:00,20252.75,20239.70958894522,20278.83082210956,20268.75,1.226955188205882,75.0,1,0,TIME,2024-2026
Control,Long,2024-11-11 00:00:00-06:00,,,,2024-11-11 00:00:00-06:00,2024-11-11 01:00:00-06:00,20313.0,20305.51982054758,20327.96035890484,20305.51982054758,-1.0,75.0,1,0,STOP,2024-2026
BOS,Long,2024-11-11 01:20:00-06:00,2024-11-11 01:20:00-06:00,,,2024-11-11 01:20:00-06:00,2024-11-11 02:15:00-06:00,20320.75,20312.236556457538,20337.77688708492,20337.77688708492,2.0,75.0,1,0,TARGET,2024-2026
Control,Long,2024-11-11 01:20:00-06:00,,,,2024-11-11 01:20:00-06:00,2024-11-11 02:15:00-06:00,20320.75,20312.236556457538,20337.77688708492,20337.77688708492,2.0,75.0,1,0,TARGET,2024-2026
BOS,Short,2024-11-12 03:05:00-06:00,2024-11-12 03:05:00-06:00,,,2024-11-12 03:05:00-06:00,2024-11-12 03:25:00-06:00,20220.0,20239.310712128503,20181.37857574299,20239.310712128503,-1.0,90.0,1,0,STOP,2024-2026
Control,Short,2024-11-12 03:05:00-06:00,,,,2024-11-12 03:05:00-06:00,2024-11-12 03:25:00-06:00,20220.0,20239.310712128503,20181.37857574299,20239.310712128503,-1.0,90.0,1,0,STOP,2024-2026
BOS,Short,2024-11-12 03:55:00-06:00,2024-11-12 03:55:00-06:00,,,2024-11-12 03:55:00-06:00,2024-11-12 04:20:00-06:00,20210.25,20229.89518908925,20170.959621821505,20170.959621821505,2.0,75.0,1,0,TARGET,2024-2026
Control,Short,2024-11-12 03:55:00-06:00,,,,2024-11-12 03:55:00-06:00,2024-11-12 04:20:00-06:00,20210.25,20229.89518908925,20170.959621821505,20170.959621821505,2.0,75.0,1,0,TARGET,2024-2026
Control,Long,2024-11-12 09:05:00-06:00,,,,2024-11-12 09:05:00-06:00,2024-11-12 10:05:00-06:00,20226.5,20193.66620472373,20292.167590552544,20206.25,-0.616742591881668,75.0,1,1,TIME,2024-2026
BOS,Long,2024-11-13 07:30:00-06:00,2024-11-13 07:30:00-06:00,,,2024-11-13 07:30:00-06:00,2024-11-13 07:55:00-06:00,20232.75,20206.983885893784,20284.282228212433,20206.983885893784,-1.0,90.0,-1,1,STOP,2024-2026
Control,Long,2024-11-13 07:30:00-06:00,,,,2024-11-13 07:30:00-06:00,2024-11-13 07:55:00-06:00,20232.75,20206.983885893784,20284.282228212433,20206.983885893784,-1.0,90.0,-1,1,STOP,2024-2026
Retest,Long,2024-11-13 07:30:00-06:00,2024-11-13 07:30:00-06:00,2024-11-13 08:10:00-06:00,,2024-11-13 08:10:00-06:00,2024-11-13 08:35:00-06:00,20199.0,20168.676870039424,20259.64625992115,20168.676870039424,-1.0,90.0,0,1,STOP,2024-2026
Confirm,Long,2024-11-13 07:30:00-06:00,2024-11-13 07:30:00-06:00,2024-11-13 08:10:00-06:00,2024-11-13 08:15:00-06:00,2024-11-13 08:15:00-06:00,2024-11-13 08:30:00-06:00,20209.25,20178.60173646518,20270.54652706964,20178.60173646518,-1.0,90.0,0,1,STOP,2024-2026
BOS,Short,2024-11-13 09:00:00-06:00,2024-11-13 09:00:00-06:00,,,2024-11-13 09:00:00-06:00,2024-11-13 10:00:00-06:00,20135.75,20177.36690353308,20052.516192933843,20131.75,0.096114791356849,75.0,-1,1,TIME,2024-2026
Control,Short,2024-11-13 09:00:00-06:00,,,,2024-11-13 09:00:00-06:00,2024-11-13 10:00:00-06:00,20135.75,20177.36690353308,20052.516192933843,20131.75,0.096114791356849,75.0,-1,1,TIME,2024-2026
Retest,Short,2024-11-13 09:00:00-06:00,2024-11-13 09:00:00-06:00,2024-11-13 09:05:00-06:00,,2024-11-13 09:05:00-06:00,2024-11-13 09:30:00-06:00,20117.75,20162.52819613786,20028.193607724283,20162.52819613786,-1.0,75.0,-1,1,STOP,2024-2026
Control,Short,2024-11-13 10:20:00-06:00,,,,2024-11-13 10:20:00-06:00,2024-11-13 10:50:00-06:00,20157.5,20199.995810671124,20072.508378657756,20199.995810671124,-1.0,85.0,-1,2,STOP,2024-2026
Control,Short,2024-11-13 21:05:00-06:00,,,,2024-11-13 21:05:00-06:00,2024-11-13 22:05:00-06:00,20156.25,20169.17615789387,20130.397684212257,20167.25,-0.8509875935536293,75.0,-1,0,TIME,2024-2026
BOS,Long,2024-11-13 22:05:00-06:00,2024-11-13 22:05:00-06:00,,,2024-11-13 22:05:00-06:00,2024-11-13 23:05:00-06:00,20167.25,20155.509920045966,20190.730159908064,20155.509920045966,-1.0,90.0,-1,0,STOP,2024-2026
Retest,Long,2024-11-13 22:05:00-06:00,2024-11-13 22:05:00-06:00,2024-11-13 22:10:00-06:00,,2024-11-13 22:10:00-06:00,2024-11-13 23:05:00-06:00,20166.5,20154.902068614112,20189.695862771776,20154.902068614112,-1.0,90.0,-1,0,STOP,2024-2026
Confirm,Long,2024-11-13 22:05:00-06:00,2024-11-13 22:05:00-06:00,2024-11-13 22:10:00-06:00,2024-11-13 22:15:00-06:00,2024-11-13 22:15:00-06:00,2024-11-13 22:45:00-06:00,20174.0,20162.13227799882,20197.735444002363,20162.13227799882,-1.0,90.0,-1,0,STOP,2024-2026
BOS,Short,2024-11-13 23:10:00-06:00,2024-11-13 23:10:00-06:00,,,2024-11-13 23:10:00-06:00,2024-11-14 00:10:00-06:00,20138.5,20150.819088789947,20113.861822420105,20141.0,-0.2029370875254921,90.0,-1,0,TIME,2024-2026
Control,Short,2024-11-13 23:10:00-06:00,,,,2024-11-13 23:10:00-06:00,2024-11-14 00:10:00-06:00,20138.5,20150.819088789947,20113.861822420105,20141.0,-0.2029370875254921,90.0,-1,0,TIME,2024-2026
Retest,Short,2024-11-13 23:10:00-06:00,2024-11-13 23:10:00-06:00,2024-11-13 23:20:00-06:00,,2024-11-13 23:20:00-06:00,2024-11-14 00:20:00-06:00,20141.75,20153.952428599496,20117.34514280101,20137.25,0.3687790478188785,90.0,-1,0,TIME,2024-2026
Control,Short,2024-11-14 01:30:00-06:00,,,,2024-11-14 01:30:00-06:00,2024-11-14 01:50:00-06:00,20144.5,20157.376368316276,20118.74726336745,20157.376368316276,-1.0,75.0,-1,0,STOP,2024-2026
Control,Short,2024-11-14 10:40:00-06:00,,,,2024-11-14 10:40:00-06:00,2024-11-14 11:30:00-06:00,20149.0,20186.0209380357,20074.9581239286,20074.9581239286,2.0,85.0,-1,3,TARGET,2024-2026
BOS,Short,2024-11-14 11:45:00-06:00,2024-11-14 11:45:00-06:00,,,2024-11-14 11:45:00-06:00,2024-11-14 11:50:00-06:00,20047.25,20089.319181228217,19963.111637543563,20089.319181228217,-1.0,100.0,-1,3,STOP,2024-2026
Control,Short,2024-11-14 11:45:00-06:00,,,,2024-11-14 11:45:00-06:00,2024-11-14 11:50:00-06:00,20047.25,20089.319181228217,19963.111637543563,20089.319181228217,-1.0,100.0,-1,3,STOP,2024-2026
BOS,Short,2024-11-14 14:00:00-06:00,2024-11-14 14:00:00-06:00,,,2024-11-14 14:00:00-06:00,2024-11-14 15:00:00-06:00,20046.5,20086.878514332417,19965.742971335167,20019.75,0.6624810358246546,75.0,-1,5,TIME,2024-2026
Control,Short,2024-11-14 14:00:00-06:00,,,,2024-11-14 14:00:00-06:00,2024-11-14 15:00:00-06:00,20046.5,20086.878514332417,19965.742971335167,20019.75,0.6624810358246546,75.0,-1,5,TIME,2024-2026
Retest,Short,2024-11-14 14:00:00-06:00,2024-11-14 14:00:00-06:00,2024-11-14 14:05:00-06:00,,2024-11-14 14:05:00-06:00,2024-11-14 15:05:00-06:00,20034.5,20076.5746918801,19950.350616239797,19992.5,0.9982247789166476,75.0,-1,5,TIME,2024-2026
Confirm,Short,2024-11-14 14:00:00-06:00,2024-11-14 14:00:00-06:00,2024-11-14 14:05:00-06:00,2024-11-14 14:10:00-06:00,2024-11-14 14:10:00-06:00,2024-11-14 14:15:00-06:00,20024.5,20067.10507103152,19939.28985793695,20067.10507103152,-1.0,75.0,-1,5,STOP,2024-2026
Control,Long,2024-11-15 00:00:00-06:00,,,,2024-11-15 00:00:00-06:00,2024-11-15 00:05:00-06:00,19919.5,19907.48077853622,19943.53844292756,19907.48077853622,-1.0,75.0,-1,0,STOP,2024-2026
BOS,Long,2024-11-15 05:00:00-06:00,2024-11-15 05:00:00-06:00,,,2024-11-15 05:00:00-06:00,2024-11-15 06:00:00-06:00,19862.0,19845.50621568807,19894.98756862386,19873.5,0.6972323502303994,90.0,-1,1,TIME,2024-2026
Control,Long,2024-11-15 05:00:00-06:00,,,,2024-11-15 05:00:00-06:00,2024-11-15 06:00:00-06:00,19862.0,19845.50621568807,19894.98756862386,19873.5,0.6972323502303994,90.0,-1,1,TIME,2024-2026
Retest,Long,2024-11-15 05:00:00-06:00,2024-11-15 05:00:00-06:00,2024-11-15 05:05:00-06:00,,2024-11-15 05:05:00-06:00,2024-11-15 06:05:00-06:00,19873.0,19856.130771710352,19906.738456579296,19885.75,0.7558140645842977,90.0,-1,1,TIME,2024-2026
Confirm,Long,2024-11-15 05:00:00-06:00,2024-11-15 05:00:00-06:00,2024-11-15 05:05:00-06:00,2024-11-15 05:10:00-06:00,2024-11-15 05:10:00-06:00,2024-11-15 06:10:00-06:00,19879.0,19861.86250230247,19913.274995395062,19885.25,0.3646973502380324,90.0,-1,1,TIME,2024-2026
BOS,Short,2024-11-15 07:15:00-06:00,2024-11-15 07:15:00-06:00,,,2024-11-15 07:15:00-06:00,2024-11-15 07:30:00-06:00,19858.75,19875.220529223297,19825.808941553405,19875.220529223297,-1.0,90.0,-1,1,STOP,2024-2026
Control,Short,2024-11-15 07:15:00-06:00,,,,2024-11-15 07:15:00-06:00,2024-11-15 07:30:00-06:00,19858.75,19875.220529223297,19825.808941553405,19875.220529223297,-1.0,90.0,-1,1,STOP,2024-2026
Retest,Short,2024-11-15 07:15:00-06:00,2024-11-15 07:15:00-06:00,2024-11-15 07:20:00-06:00,,2024-11-15 07:20:00-06:00,2024-11-15 07:30:00-06:00,19852.5,19869.26727713592,19818.965445728165,19869.26727713592,-1.0,90.0,-1,1,STOP,2024-2026
Confirm,Short,2024-11-15 07:15:00-06:00,2024-11-15 07:15:00-06:00,2024-11-15 07:20:00-06:00,2024-11-15 07:30:00-06:00,2024-11-15 07:30:00-06:00,2024-11-15 08:15:00-06:00,19841.0,19863.5467848774,19795.906430245203,19795.906430245203,2.0,90.0,-1,1,TARGET,2024-2026
BOS,Short,2024-11-15 08:10:00-06:00,2024-11-15 08:10:00-06:00,,,2024-11-15 08:10:00-06:00,2024-11-15 08:30:00-06:00,19819.5,19842.010652608573,19774.478694782854,19774.478694782854,2.0,75.0,-1,1,TARGET,2024-2026
Control,Short,2024-11-15 08:10:00-06:00,,,,2024-11-15 08:10:00-06:00,2024-11-15 08:30:00-06:00,19819.5,19842.010652608573,19774.478694782854,19774.478694782854,2.0,75.0,-1,1,TARGET,2024-2026
BOS,Short,2024-11-15 11:50:00-06:00,2024-11-15 11:50:00-06:00,,,2024-11-15 11:50:00-06:00,2024-11-15 12:50:00-06:00,19480.25,19520.391827847365,19399.96634430527,19451.5,0.7162105350389085,75.0,-1,3,TIME,2024-2026
Control,Short,2024-11-15 11:50:00-06:00,,,,2024-11-15 11:50:00-06:00,2024-11-15 12:50:00-06:00,19480.25,19520.391827847365,19399.96634430527,19451.5,0.7162105350389085,75.0,-1,3,TIME,2024-2026
Retest,Short,2024-11-15 12:45:00-06:00,2024-11-15 12:45:00-06:00,2024-11-15 13:00:00-06:00,,2024-11-15 13:00:00-06:00,2024-11-15 13:40:00-06:00,19464.25,19501.3627781319,19390.0244437362,19501.3627781319,-1.0,75.0,-1,4,STOP,2024-2026
Confirm,Short,2024-11-15 12:45:00-06:00,2024-11-15 12:45:00-06:00,2024-11-15 13:00:00-06:00,2024-11-15 13:10:00-06:00,2024-11-15 13:10:00-06:00,2024-11-15 13:40:00-06:00,19461.5,19498.62785461373,19387.244290772534,19498.62785461373,-1.0,75.0,-1,4,STOP,2024-2026
BOS,Short,2024-11-18 00:05:00-06:00,2024-11-18 00:05:00-06:00,,,2024-11-18 00:05:00-06:00,2024-11-18 00:20:00-06:00,19656.5,19667.305980317353,19634.88803936529,19667.305980317353,-1.0,75.0,-1,0,STOP,2024-2026
Control,Short,2024-11-18 00:05:00-06:00,,,,2024-11-18 00:05:00-06:00,2024-11-18 00:20:00-06:00,19656.5,19667.305980317353,19634.88803936529,19667.305980317353,-1.0,75.0,-1,0,STOP,2024-2026
BOS,Long,2024-11-18 08:10:00-06:00,2024-11-18 08:10:00-06:00,,,2024-11-18 08:10:00-06:00,2024-11-18 08:30:00-06:00,19605.25,19579.982047911308,19655.785904177385,19579.982047911308,-1.0,75.0,-1,1,STOP,2024-2026
Control,Long,2024-11-18 08:10:00-06:00,,,,2024-11-18 08:10:00-06:00,2024-11-18 08:30:00-06:00,19605.25,19579.982047911308,19655.785904177385,19579.982047911308,-1.0,75.0,-1,1,STOP,2024-2026
Retest,Long,2024-11-18 08:10:00-06:00,2024-11-18 08:10:00-06:00,2024-11-18 08:15:00-06:00,,2024-11-18 08:15:00-06:00,2024-11-18 08:30:00-06:00,19603.75,19578.92083020336,19653.408339593287,19578.92083020336,-1.0,75.0,-1,1,STOP,2024-2026
Control,Short,2024-11-18 18:00:00-06:00,,,,2024-11-18 18:00:00-06:00,2024-11-18 18:15:00-06:00,19648.25,19663.1485032624,19618.4529934752,19663.1485032624,-1.0,75.0,-1,0,STOP,2024-2026
BOS,Long,2024-11-19 04:45:00-06:00,2024-11-19 04:45:00-06:00,,,2024-11-19 04:45:00-06:00,2024-11-19 05:25:00-06:00,19614.75,19576.777381388456,19690.695237223084,19576.777381388456,-1.0,75.0,-1,1,STOP,2024-2026
Control,Long,2024-11-19 04:45:00-06:00,,,,2024-11-19 04:45:00-06:00,2024-11-19 05:25:00-06:00,19614.75,19576.777381388456,19690.695237223084,19576.777381388456,-1.0,75.0,-1,1,STOP,2024-2026
BOS,Long,2024-11-19 09:25:00-06:00,2024-11-19 09:25:00-06:00,,,2024-11-19 09:25:00-06:00,2024-11-19 10:25:00-06:00,19628.0,19574.40328802683,19735.19342394634,19707.75,1.4879644116960458,90.0,-1,1,TIME,2024-2026
Control,Long,2024-11-19 09:25:00-06:00,,,,2024-11-19 09:25:00-06:00,2024-11-19 10:25:00-06:00,19628.0,19574.40328802683,19735.19342394634,19707.75,1.4879644116960458,90.0,-1,1,TIME,2024-2026
Retest,Long,2024-11-19 09:25:00-06:00,2024-11-19 09:25:00-06:00,2024-11-19 09:30:00-06:00,,2024-11-19 09:30:00-06:00,2024-11-19 10:30:00-06:00,19638.0,19584.133410310627,19745.733179378745,19711.5,1.3644821479110971,90.0,-1,2,TIME,2024-2026
Confirm,Long,2024-11-19 09:25:00-06:00,2024-11-19 09:25:00-06:00,2024-11-19 09:30:00-06:00,2024-11-19 09:35:00-06:00,2024-11-19 09:35:00-06:00,2024-11-19 10:35:00-06:00,19650.75,19597.677452431297,19756.895095137406,19713.25,1.1776333125726368,90.0,-1,2,TIME,2024-2026
BOS,Short,2024-11-20 02:55:00-06:00,2024-11-20 02:55:00-06:00,,,2024-11-20 02:55:00-06:00,2024-11-20 03:10:00-06:00,19820.5,19842.125621940377,19777.248756119243,19842.125621940377,-1.0,90.0,1,0,STOP,2024-2026
Control,Short,2024-11-20 02:55:00-06:00,,,,2024-11-20 02:55:00-06:00,2024-11-20 03:10:00-06:00,19820.5,19842.125621940377,19777.248756119243,19842.125621940377,-1.0,90.0,1,0,STOP,2024-2026
Retest,Short,2024-11-20 02:55:00-06:00,2024-11-20 02:55:00-06:00,2024-11-20 03:05:00-06:00,,2024-11-20 03:05:00-06:00,2024-11-20 04:05:00-06:00,19832.75,19855.177194428183,19787.895611143635,19817.5,0.6799780529318586,90.0,1,0,TIME,2024-2026
BOS,Short,2024-11-20 04:00:00-06:00,2024-11-20 04:00:00-06:00,,,2024-11-20 04:00:00-06:00,2024-11-20 05:00:00-06:00,19810.75,19832.49441402263,19767.261171954746,19815.0,-0.1954524962400541,75.0,1,1,TIME,2024-2026
Control,Short,2024-11-20 04:00:00-06:00,,,,2024-11-20 04:00:00-06:00,2024-11-20 05:00:00-06:00,19810.75,19832.49441402263,19767.261171954746,19815.0,-0.1954524962400541,75.0,1,1,TIME,2024-2026
BOS,Long,2024-11-20 06:00:00-06:00,2024-11-20 06:00:00-06:00,,,2024-11-20 06:00:00-06:00,2024-11-20 07:00:00-06:00,19834.25,19811.05537049152,19880.639259016953,19849.75,0.6682581411500954,90.0,1,1,TIME,2024-2026
Control,Long,2024-11-20 06:00:00-06:00,,,,2024-11-20 06:00:00-06:00,2024-11-20 07:00:00-06:00,19834.25,19811.05537049152,19880.639259016953,19849.75,0.6682581411500954,90.0,1,1,TIME,2024-2026
Control,Long,2024-11-20 08:00:00-06:00,,,,2024-11-20 08:00:00-06:00,2024-11-20 08:20:00-06:00,19802.0,19783.472066657458,19839.05586668509,19783.472066657458,-1.0,75.0,1,1,STOP,2024-2026
BOS,Long,2024-11-20 21:05:00-06:00,2024-11-20 21:05:00-06:00,,,2024-11-20 21:05:00-06:00,2024-11-20 22:00:00-06:00,19689.0,19665.908548654283,19735.182902691435,19665.908548654283,-1.0,75.0,-1,0,STOP,2024-2026
Control,Long,2024-11-20 21:05:00-06:00,,,,2024-11-20 21:05:00-06:00,2024-11-20 22:00:00-06:00,19689.0,19665.908548654283,19735.182902691435,19665.908548654283,-1.0,75.0,-1,0,STOP,2024-2026
Retest,Long,2024-11-20 21:05:00-06:00,2024-11-20 21:05:00-06:00,2024-11-20 21:10:00-06:00,,2024-11-20 21:10:00-06:00,2024-11-20 22:00:00-06:00,19688.5,19666.14722375041,19733.20555249919,19666.14722375041,-1.0,75.0,-1,0,STOP,2024-2026
Confirm,Long,2024-11-20 21:05:00-06:00,2024-11-20 21:05:00-06:00,2024-11-20 21:10:00-06:00,2024-11-20 21:15:00-06:00,2024-11-20 21:15:00-06:00,2024-11-20 21:55:00-06:00,19698.75,19676.44027919681,19743.369441606388,19676.44027919681,-1.0,75.0,-1,0,STOP,2024-2026
BOS,Long,2024-11-21 04:35:00-06:00,2024-11-21 04:35:00-06:00,,,2024-11-21 04:35:00-06:00,2024-11-21 05:35:00-06:00,19705.5,19672.936646967144,19770.626706065712,19743.0,1.151601309673585,90.0,-1,1,TIME,2024-2026
Control,Long,2024-11-21 04:35:00-06:00,,,,2024-11-21 04:35:00-06:00,2024-11-21 05:35:00-06:00,19705.5,19672.936646967144,19770.626706065712,19743.0,1.151601309673585,90.0,-1,1,TIME,2024-2026
