model,direction,setup_timestamp,bos_timestamp,retest_timestamp,confirm_timestamp,entry_timestamp,exit_timestamp,entry_price,stop_price,target_price,exit_price,result_R,score,htf_regime,session_bucket,exit_reason
Confirm,Short,2026-08-12 10:30:00-05:00,2026-08-12 10:30:00-05:00,2026-08-12 10:35:00-05:00,2026-08-12 10:40:00-05:00,2026-08-12 10:40:00-05:00,2026-08-12 11:40:00-05:00,29510.5,29574.67105033625,29382.157899327503,29574.67105033625,-1.0,75.0,1,3,STOP
BOS,Short,2026-08-12 13:55:00-05:00,2026-08-12 13:55:00-05:00,,,2026-08-12 13:55:00-05:00,2026-08-12 14:40:00-05:00,29572.0,29600.18922997882,29515.621540042364,29515.621540042364,2.0,100.0,1,4,TARGET
Control,Short,2026-08-12 13:55:00-05:00,,,,2026-08-12 13:55:00-05:00,2026-08-12 14:40:00-05:00,29572.0,29600.18922997882,29515.621540042364,29515.621540042364,2.0,100.0,1,4,TARGET
Retest,Short,2026-08-12 13:55:00-05:00,2026-08-12 13:55:00-05:00,2026-08-12 14:00:00-05:00,,2026-08-12 14:00:00-05:00,2026-08-12 14:40:00-05:00,29573.25,29600.845356408903,29518.059287182194,29518.059287182194,2.0,100.0,1,5,TARGET
Confirm,Short,2026-08-12 13:55:00-05:00,2026-08-12 13:55:00-05:00,2026-08-12 14:00:00-05:00,2026-08-12 14:10:00-05:00,2026-08-12 14:10:00-05:00,2026-08-12 14:55:00-05:00,29566.5,29593.366659352574,29512.766681294852,29512.766681294852,2.0,100.0,1,5,TARGET
Control,Long,2026-08-12 20:00:00-05:00,,,,2026-08-12 20:00:00-05:00,2026-08-12 21:00:00-05:00,29512.25,29484.209878457194,29568.330243085617,29543.0,1.0966428926870087,75.0,1,0,TIME
Confirm,Long,2026-08-12 20:50:00-05:00,2026-08-12 20:50:00-05:00,2026-08-12 20:55:00-05:00,2026-08-12 21:00:00-05:00,2026-08-12 21:00:00-05:00,2026-08-12 21:30:00-05:00,29543.0,29516.723314724288,29595.553370551428,29516.723314724288,-1.0,90.0,1,0,STOP
BOS,Long,2026-08-12 20:50:00-05:00,2026-08-12 20:50:00-05:00,,,2026-08-12 20:50:00-05:00,2026-08-12 21:50:00-05:00,29538.5,29511.422453763076,29592.655092473844,29551.75,0.4893353291345294,90.0,1,0,TIME
Retest,Long,2026-08-12 20:50:00-05:00,2026-08-12 20:50:00-05:00,2026-08-12 20:55:00-05:00,,2026-08-12 20:55:00-05:00,2026-08-12 21:55:00-05:00,29539.5,29512.99049278,29592.51901444,29550.75,0.42437605145344365,90.0,1,0,TIME
Control,Long,2026-08-12 21:40:00-05:00,,,,2026-08-12 21:40:00-05:00,2026-08-12 22:40:00-05:00,29556.0,29530.101713624023,29607.79657275196,29558.25,0.08687833501165286,90.0,1,0,TIME
Control,Long,2026-08-12 23:20:00-05:00,,,,2026-08-12 23:20:00-05:00,2026-08-13 00:05:00-05:00,29550.5,29533.898056505972,29583.703886988056,29583.703886988056,2.0,75.0,1,0,TARGET
BOS,Long,2026-08-13 04:55:00-05:00,2026-08-13 04:55:00-05:00,,,2026-08-13 04:55:00-05:00,2026-08-13 05:55:00-05:00,29558.75,29537.90903963971,29600.431920720577,29563.5,0.22791656036402488,75.0,1,1,TIME
Control,Long,2026-08-13 04:55:00-05:00,,,,2026-08-13 04:55:00-05:00,2026-08-13 05:55:00-05:00,29558.75,29537.90903963971,29600.431920720577,29563.5,0.22791656036402488,75.0,1,1,TIME
BOS,Short,2026-08-13 07:00:00-05:00,2026-08-13 07:00:00-05:00,,,2026-08-13 07:00:00-05:00,2026-08-13 07:30:00-05:00,29522.75,29544.318027803845,29479.61394439231,29544.318027803845,-1.0,90.0,1,1,STOP
Control,Short,2026-08-13 07:00:00-05:00,,,,2026-08-13 07:00:00-05:00,2026-08-13 07:30:00-05:00,29522.75,29544.318027803845,29479.61394439231,29544.318027803845,-1.0,90.0,1,1,STOP
Retest,Short,2026-08-13 07:00:00-05:00,2026-08-13 07:00:00-05:00,2026-08-13 07:25:00-05:00,,2026-08-13 07:25:00-05:00,2026-08-13 07:30:00-05:00,29526.75,29552.940952100264,29474.36809579947,29552.940952100264,-1.0,90.0,1,1,STOP
Confirm,Short,2026-08-13 07:00:00-05:00,2026-08-13 07:00:00-05:00,2026-08-13 07:25:00-05:00,2026-08-13 07:30:00-05:00,2026-08-13 07:30:00-05:00,2026-08-13 07:55:00-05:00,29529.25,29561.12374123596,29465.50251752808,29561.12374123596,-1.0,90.0,1,1,STOP
BOS,Long,2026-08-13 12:15:00-05:00,2026-08-13 12:15:00-05:00,,,2026-08-13 12:15:00-05:00,2026-08-13 12:50:00-05:00,29926.25,29888.30285702769,30002.144285944618,29888.30285702769,-1.0,75.0,1,4,STOP
Control,Long,2026-08-13 12:15:00-05:00,,,,2026-08-13 12:15:00-05:00,2026-08-13 12:50:00-05:00,29926.25,29888.30285702769,30002.144285944618,29888.30285702769,-1.0,75.0,1,4,STOP
Retest,Long,2026-08-13 12:15:00-05:00,2026-08-13 12:15:00-05:00,2026-08-13 12:20:00-05:00,,2026-08-13 12:20:00-05:00,2026-08-13 12:55:00-05:00,29923.5,29886.683010097142,29997.13397980572,29886.683010097142,-1.0,75.0,1,4,STOP
BOS,Long,2026-08-13 14:05:00-05:00,2026-08-13 14:05:00-05:00,,,2026-08-13 14:05:00-05:00,2026-08-13 14:10:00-05:00,29948.75,29921.181413373168,30003.887173253665,29921.181413373168,-1.0,75.0,1,5,STOP
Control,Long,2026-08-13 14:05:00-05:00,,,,2026-08-13 14:05:00-05:00,2026-08-13 14:10:00-05:00,29948.75,29921.181413373168,30003.887173253665,29921.181413373168,-1.0,75.0,1,5,STOP
Control,Long,2026-08-13 14:55:00-05:00,,,,2026-08-13 14:55:00-05:00,2026-08-13 15:00:00-05:00,29877.0,29848.6083989941,29933.7832020118,29848.6083989941,-1.0,85.0,1,5,STOP
BOS,Short,2026-08-14 00:00:00-05:00,2026-08-14 00:00:00-05:00,,,2026-08-14 00:00:00-05:00,2026-08-14 00:30:00-05:00,29818.75,29834.813488732147,29786.623022535707,29834.813488732147,-1.0,90.0,1,0,STOP
Control,Short,2026-08-14 00:00:00-05:00,,,,2026-08-14 00:00:00-05:00,2026-08-14 00:30:00-05:00,29818.75,29834.813488732147,29786.623022535707,29834.813488732147,-1.0,90.0,1,0,STOP
Retest,Short,2026-08-14 00:00:00-05:00,2026-08-14 00:00:00-05:00,2026-08-14 00:10:00-05:00,,2026-08-14 00:10:00-05:00,2026-08-14 00:35:00-05:00,29825.25,29842.04517650884,29791.65964698232,29842.04517650884,-1.0,90.0,1,0,STOP
Confirm,Long,2026-08-14 00:40:00-05:00,2026-08-14 00:40:00-05:00,2026-08-14 00:45:00-05:00,2026-08-14 00:50:00-05:00,2026-08-14 00:50:00-05:00,2026-08-14 01:00:00-05:00,29860.25,29843.432529695572,29893.884940608856,29843.432529695572,-1.0,75.0,1,0,STOP
Retest,Long,2026-08-14 00:40:00-05:00,2026-08-14 00:40:00-05:00,2026-08-14 00:45:00-05:00,,2026-08-14 00:45:00-05:00,2026-08-14 01:00:00-05:00,29855.0,29837.75426274908,29889.491474501843,29837.75426274908,-1.0,75.0,1,0,STOP
BOS,Long,2026-08-14 00:40:00-05:00,2026-08-14 00:40:00-05:00,,,2026-08-14 00:40:00-05:00,2026-08-14 01:15:00-05:00,29848.75,29831.389206037467,29883.47158792506,29831.389206037467,-1.0,75.0,1,0,STOP
Control,Long,2026-08-14 00:40:00-05:00,,,,2026-08-14 00:40:00-05:00,2026-08-14 01:15:00-05:00,29848.75,29831.389206037467,29883.47158792506,29831.389206037467,-1.0,75.0,1,0,STOP
BOS,Short,2026-08-14 04:40:00-05:00,2026-08-14 04:40:00-05:00,,,2026-08-14 04:40:00-05:00,2026-08-14 04:50:00-05:00,29892.0,29910.672601119655,29854.65479776069,29910.672601119655,-1.0,75.0,1,1,STOP
Control,Short,2026-08-14 04:40:00-05:00,,,,2026-08-14 04:40:00-05:00,2026-08-14 04:50:00-05:00,29892.0,29910.672601119655,29854.65479776069,29910.672601119655,-1.0,75.0,1,1,STOP
BOS,Long,2026-08-14 04:55:00-05:00,2026-08-14 04:55:00-05:00,,,2026-08-14 04:55:00-05:00,2026-08-14 05:55:00-05:00,29917.25,29898.260220605,29955.22955879,29934.25,0.8952184038786499,75.0,1,1,TIME
Control,Long,2026-08-14 04:55:00-05:00,,,,2026-08-14 04:55:00-05:00,2026-08-14 05:55:00-05:00,29917.25,29898.260220605,29955.22955879,29934.25,0.8952184038786499,75.0,1,1,TIME
Retest,Long,2026-08-14 04:55:00-05:00,2026-08-14 04:55:00-05:00,2026-08-14 05:20:00-05:00,,2026-08-14 05:20:00-05:00,2026-08-14 06:20:00-05:00,29920.5,29902.883984749828,29955.73203050034,29932.0,0.6528150570196876,75.0,1,1,TIME
Control,Long,2026-08-14 07:10:00-05:00,,,,2026-08-14 07:10:00-05:00,2026-08-14 08:10:00-05:00,29919.75,29896.19195674799,29966.86608650402,29935.25,0.6579493820514047,75.0,1,1,TIME
BOS,Short,2026-08-14 08:05:00-05:00,2026-08-14 08:30:00-05:00,,,2026-08-14 08:30:00-05:00,2026-08-14 08:40:00-05:00,29888.5,29918.457387690105,29828.585224619794,29918.457387690105,-1.0,75.0,1,1,STOP
Control,Short,2026-08-14 08:30:00-05:00,,,,2026-08-14 08:30:00-05:00,2026-08-14 08:40:00-05:00,29888.5,29918.457387690105,29828.585224619794,29918.457387690105,-1.0,90.0,1,1,STOP
BOS,Short,2026-08-14 09:20:00-05:00,2026-08-14 09:20:00-05:00,,,2026-08-14 09:20:00-05:00,2026-08-14 10:20:00-05:00,29842.25,29894.927783653176,29736.89443269365,29736.89443269365,2.0,75.0,1,1,TARGET
Control,Short,2026-08-14 09:20:00-05:00,,,,2026-08-14 09:20:00-05:00,2026-08-14 10:20:00-05:00,29842.25,29894.927783653176,29736.89443269365,29736.89443269365,2.0,75.0,1,1,TARGET
Retest,Short,2026-08-14 09:20:00-05:00,2026-08-14 09:20:00-05:00,2026-08-14 09:25:00-05:00,,2026-08-14 09:25:00-05:00,2026-08-14 10:20:00-05:00,29842.5,29895.19187053509,29737.11625892982,29737.11625892982,2.0,75.0,1,1,TARGET
Confirm,Short,2026-08-14 09:20:00-05:00,2026-08-14 09:20:00-05:00,2026-08-14 09:25:00-05:00,2026-08-14 09:30:00-05:00,2026-08-14 09:30:00-05:00,2026-08-14 10:25:00-05:00,29821.0,29873.597808354014,29715.804383291972,29715.804383291972,2.0,75.0,1,2,TARGET
BOS,Long,2026-08-14 15:55:00-05:00,2026-08-14 15:55:00-05:00,,,2026-08-14 15:55:00-05:00,2026-08-16 17:00:00-05:00,29836.25,29817.818668485033,29873.112663029937,29873.112663029937,2.0,75.0,1,5,TARGET
Control,Long,2026-08-14 15:55:00-05:00,,,,2026-08-14 15:55:00-05:00,2026-08-16 17:00:00-05:00,29836.25,29817.818668485033,29873.112663029937,29873.112663029937,2.0,75.0,1,5,TARGET
Control,Long,2026-08-16 19:15:00-05:00,,,,2026-08-16 19:15:00-05:00,2026-08-16 20:05:00-05:00,29874.75,29856.319309538216,29911.611380923565,29911.611380923565,2.0,75.0,1,0,TARGET
Control,Long,2026-08-16 20:20:00-05:00,,,,2026-08-16 20:20:00-05:00,2026-08-16 20:30:00-05:00,29912.25,29892.531744451157,29951.686511097687,29892.531744451157,-1.0,75.0,1,0,STOP
Control,Long,2026-08-16 21:05:00-05:00,,,,2026-08-16 21:05:00-05:00,2026-08-16 22:05:00-05:00,29878.25,29858.255389976282,29918.239220047435,29914.75,1.82549196792051,75.0,1,0,TIME
BOS,Long,2026-08-16 22:35:00-05:00,2026-08-16 22:35:00-05:00,,,2026-08-16 22:35:00-05:00,2026-08-16 23:35:00-05:00,29921.75,29907.26678863515,29950.716422729707,29921.0,-0.05178409546794581,75.0,1,0,TIME
Control,Long,2026-08-16 22:35:00-05:00,,,,2026-08-16 22:35:00-05:00,2026-08-16 23:35:00-05:00,29921.75,29907.26678863515,29950.716422729707,29921.0,-0.05178409546794581,75.0,1,0,TIME
Retest,Long,2026-08-16 22:35:00-05:00,2026-08-16 22:35:00-05:00,2026-08-16 22:40:00-05:00,,2026-08-16 22:40:00-05:00,2026-08-16 23:40:00-05:00,29923.75,29909.310232304066,29952.62953539187,29925.75,0.1385063833515135,75.0,1,0,TIME
Confirm,Long,2026-08-16 22:35:00-05:00,2026-08-16 22:35:00-05:00,2026-08-16 22:40:00-05:00,2026-08-16 22:45:00-05:00,2026-08-16 22:45:00-05:00,2026-08-16 23:45:00-05:00,29925.25,29911.145215710916,29953.459568578164,29922.25,-0.2126937880448159,75.0,1,0,TIME
BOS,Long,2026-08-17 00:30:00-05:00,2026-08-17 00:30:00-05:00,,,2026-08-17 00:30:00-05:00,2026-08-17 01:00:00-05:00,29939.5,29925.61215409624,29967.275691807514,29967.275691807514,2.0,90.0,1,0,TARGET
Confirm,Long,2026-08-17 00:30:00-05:00,2026-08-17 00:30:00-05:00,2026-08-17 00:35:00-05:00,2026-08-17 00:40:00-05:00,2026-08-17 00:40:00-05:00,2026-08-17 01:00:00-05:00,29945.25,29931.842240011556,29972.065519976888,29972.065519976888,2.0,90.0,1,0,TARGET
Control,Long,2026-08-17 00:30:00-05:00,,,,2026-08-17 00:30:00-05:00,2026-08-17 01:00:00-05:00,29939.5,29925.61215409624,29967.275691807514,29967.275691807514,2.0,90.0,1,0,TARGET
Retest,Long,2026-08-17 00:30:00-05:00,2026-08-17 00:30:00-05:00,2026-08-17 00:35:00-05:00,,2026-08-17 00:35:00-05:00,2026-08-17 01:00:00-05:00,29940.75,29926.916643089367,29968.416713821265,29968.416713821265,2.0,90.0,1,0,TARGET
BOS,Long,2026-08-17 10:00:00-05:00,2026-08-17 10:00:00-05:00,,,2026-08-17 10:00:00-05:00,2026-08-17 10:40:00-05:00,29951.25,29901.194760608134,30051.360478783732,29901.194760608134,-1.0,85.0,1,2,STOP
Control,Long,2026-08-17 10:00:00-05:00,,,,2026-08-17 10:00:00-05:00,2026-08-17 10:40:00-05:00,29951.25,29901.194760608134,30051.360478783732,29901.194760608134,-1.0,85.0,1,2,STOP
BOS,Long,2026-08-17 23:25:00-05:00,2026-08-17 23:25:00-05:00,,,2026-08-17 23:25:00-05:00,2026-08-18 00:10:00-05:00,29593.25,29558.356402667665,29663.037194664674,29558.356402667665,-1.0,90.0,-1,0,STOP
Control,Long,2026-08-17 23:25:00-05:00,,,,2026-08-17 23:25:00-05:00,2026-08-18 00:10:00-05:00,29593.25,29558.356402667665,29663.037194664674,29558.356402667665,-1.0,90.0,-1,0,STOP
Retest,Long,2026-08-17 23:25:00-05:00,2026-08-17 23:25:00-05:00,2026-08-17 23:30:00-05:00,,2026-08-17 23:30:00-05:00,2026-08-18 00:10:00-05:00,29592.5,29558.411302477118,29660.67739504577,29558.411302477118,-1.0,90.0,-1,0,STOP
Control,Short,2026-08-18 05:30:00-05:00,,,,2026-08-18 05:30:00-05:00,2026-08-18 06:20:00-05:00,29419.75,29455.82750124956,29347.59499750088,29455.82750124956,-1.0,75.0,-1,1,STOP
Control,Long,2026-08-18 07:10:00-05:00,,,,2026-08-18 07:10:00-05:00,2026-08-18 07:30:00-05:00,29415.75,29380.014420146494,29487.221159707013,29380.014420146494,-1.0,75.0,-1,1,STOP
Control,Short,2026-08-18 08:30:00-05:00,,,,2026-08-18 08:30:00-05:00,2026-08-18 08:35:00-05:00,29367.5,29409.978627852255,29282.542744295486,29409.978627852255,-1.0,75.0,-1,1,STOP
Confirm,Short,2026-08-18 09:50:00-05:00,2026-08-18 09:50:00-05:00,2026-08-18 09:55:00-05:00,2026-08-18 10:05:00-05:00,2026-08-18 10:05:00-05:00,2026-08-18 10:25:00-05:00,29213.0,29281.214271865596,29076.571456268808,29281.214271865596,-1.0,100.0,-1,2,STOP
BOS,Short,2026-08-18 09:50:00-05:00,2026-08-18 09:50:00-05:00,,,2026-08-18 09:50:00-05:00,2026-08-18 10:45:00-05:00,29240.75,29311.168678652342,29099.912642695315,29311.168678652342,-1.0,100.0,-1,2,STOP
Control,Short,2026-08-18 09:50:00-05:00,,,,2026-08-18 09:50:00-05:00,2026-08-18 10:45:00-05:00,29240.75,29311.168678652342,29099.912642695315,29311.168678652342,-1.0,100.0,-1,2,STOP
Retest,Short,2026-08-18 09:50:00-05:00,2026-08-18 09:50:00-05:00,2026-08-18 09:55:00-05:00,,2026-08-18 09:55:00-05:00,2026-08-18 10:45:00-05:00,29230.0,29298.68341589146,29092.63316821708,29298.68341589146,-1.0,100.0,-1,2,STOP
BOS,Long,2026-08-18 11:45:00-05:00,2026-08-18 11:45:00-05:00,,,2026-08-18 11:45:00-05:00,2026-08-18 12:15:00-05:00,29346.75,29293.75507712711,29452.739845745782,29293.75507712711,-1.0,100.0,-1,3,STOP
Control,Long,2026-08-18 11:45:00-05:00,,,,2026-08-18 11:45:00-05:00,2026-08-18 12:15:00-05:00,29346.75,29293.75507712711,29452.739845745782,29293.75507712711,-1.0,100.0,-1,3,STOP
Retest,Long,2026-08-18 11:45:00-05:00,2026-08-18 11:45:00-05:00,2026-08-18 11:50:00-05:00,,2026-08-18 11:50:00-05:00,2026-08-18 12:15:00-05:00,29350.5,29299.629714475173,29452.240571049657,29299.629714475173,-1.0,100.0,-1,3,STOP
BOS,Short,2026-08-18 15:45:00-05:00,2026-08-18 15:45:00-05:00,,,2026-08-18 15:45:00-05:00,2026-08-18 17:00:00-05:00,29234.0,29262.396414353625,29177.20717129275,29262.396414353625,-1.0,75.0,-1,5,STOP
Control,Short,2026-08-18 15:45:00-05:00,,,,2026-08-18 15:45:00-05:00,2026-08-18 17:00:00-05:00,29234.0,29262.396414353625,29177.20717129275,29262.396414353625,-1.0,75.0,-1,5,STOP
Retest,Short,2026-08-18 15:45:00-05:00,2026-08-18 15:45:00-05:00,2026-08-18 15:50:00-05:00,,2026-08-18 15:50:00-05:00,2026-08-18 17:20:00-05:00,29239.25,29266.74309904265,29184.263801914694,29266.74309904265,-1.0,75.0,-1,5,STOP
BOS,Short,2026-08-18 19:00:00-05:00,2026-08-18 19:00:00-05:00,,,2026-08-18 19:00:00-05:00,2026-08-18 19:20:00-05:00,29155.0,29189.646471999313,29085.707056001374,29189.646471999313,-1.0,90.0,-1,0,STOP
Control,Short,2026-08-18 19:00:00-05:00,,,,2026-08-18 19:00:00-05:00,2026-08-18 19:20:00-05:00,29155.0,29189.646471999313,29085.707056001374,29189.646471999313,-1.0,90.0,-1,0,STOP
Retest,Short,2026-08-18 19:00:00-05:00,2026-08-18 19:00:00-05:00,2026-08-18 19:20:00-05:00,,2026-08-18 19:20:00-05:00,2026-08-18 19:30:00-05:00,29186.25,29226.410685307485,29105.928629385027,29226.410685307485,-1.0,90.0,-1,0,STOP
BOS,Long,2026-08-18 19:35:00-05:00,2026-08-18 19:35:00-05:00,,,2026-08-18 19:35:00-05:00,2026-08-18 20:35:00-05:00,29250.25,29209.39344000709,29331.963119985823,29271.25,0.5139933465676954,75.0,-1,0,TIME
Control,Long,2026-08-18 19:35:00-05:00,,,,2026-08-18 19:35:00-05:00,2026-08-18 20:35:00-05:00,29250.25,29209.39344000709,29331.963119985823,29271.25,0.5139933465676954,75.0,-1,0,TIME
Retest,Long,2026-08-18 19:35:00-05:00,2026-08-18 19:35:00-05:00,2026-08-18 19:40:00-05:00,,2026-08-18 19:40:00-05:00,2026-08-18 20:40:00-05:00,29251.75,29212.0706942923,29331.108611415406,29260.0,0.20791694443379471,75.0,-1,0,TIME
Control,Long,2026-08-18 21:10:00-05:00,,,,2026-08-18 21:10:00-05:00,2026-08-18 22:10:00-05:00,29215.5,29179.15686533567,29288.18626932866,29214.5,-0.02751551315636687,75.0,-1,0,TIME
Control,Short,2026-08-18 22:35:00-05:00,,,,2026-08-18 22:35:00-05:00,2026-08-18 23:35:00-05:00,29224.25,29258.2111179094,29156.327764181202,29186.75,1.1042039340413117,75.0,-1,0,TIME
BOS,Short,2026-08-18 23:30:00-05:00,2026-08-18 23:30:00-05:00,,,2026-08-18 23:30:00-05:00,2026-08-18 23:55:00-05:00,29192.0,29222.748678664833,29130.50264267033,29188.25,0.12195646001168366,90.0,-1,0,WINDOW_END
Confirm,Short,2026-08-18 23:30:00-05:00,2026-08-18 23:30:00-05:00,2026-08-18 23:35:00-05:00,2026-08-18 23:40:00-05:00,2026-08-18 23:40:00-05:00,2026-08-18 23:55:00-05:00,29181.0,29210.568375991617,29121.863248016765,29188.25,-0.24519439288973255,90.0,-1,0,WINDOW_END
Retest,Short,2026-08-18 23:30:00-05:00,2026-08-18 23:30:00-05:00,2026-08-18 23:35:00-05:00,,2026-08-18 23:35:00-05:00,2026-08-18 23:55:00-05:00,29186.75,29217.150558760204,29125.94888247959,29188.25,-0.049341198358617284,90.0,-1,0,WINDOW_END
