trade_id,signal_time,entry_time,entry_price,direction,initial_atr,stop_price,target_price,t5_time_c,mfe_at_t5_r_c,t5_result,exit_time,exit_bar,exit_price,exit_reason,gross_r_c,net_r,hold_minutes,entry_i,gross_r_i,mfe_at_t5_r_i,t5_time_i
P60-019357,,2022-07-22 15:00:00-05:00,12424.25,LONG,12.267857142857142,12411.982142857143,12454.919642857143,1685227.0,0.16302765647743814,FAIL,1685227,1685227,12420.75,T5_NO_PROGRESS,-0.2852983988355168,-0.28535681013450637,15,1685212,-0.2852983988355168,0.16302765647743814,1685227.0
P60-019443,,2022-07-29 08:07:00-05:00,12803.75,SHORT,7.0,12810.75,12786.25,1691713.0,0.7142857142857143,FAIL,1691713,1691713,12809.25,T5_NO_PROGRESS,-0.7857142857142857,-0.7857709407243468,15,1691698,-0.7857142857142857,0.7142857142857143,1691713.0
P60-019461,,2022-08-01 17:07:00-05:00,12958.75,SHORT,3.732142857142857,12962.482142857143,12949.419642857143,1693573.0,0.7368421052631579,FAIL,1693573,1693573,12955.5,T5_NO_PROGRESS,0.8708133971291866,0.8707574342576572,15,1693558,0.8708133971291866,0.7368421052631579,1693573.0
P60-019474,,2022-08-02 10:38:00-05:00,12974.75,LONG,14.625,12960.125,13011.3125,1694624.0,0.9401709401709402,FAIL,1694624,1694624,12983.75,T5_NO_PROGRESS,0.6153846153846154,0.6153286745661434,15,1694609,0.6153846153846154,0.9401709401709402,1694624.0
P60-019502,,2022-08-04 10:27:00-05:00,13227.25,SHORT,13.964285714285714,13241.214285714286,13192.339285714286,1697373.0,0.25063938618925835,FAIL,1697373,1697373,13221.5,T5_NO_PROGRESS,0.411764705882353,0.41170983686523815,15,1697358,0.411764705882353,0.25063938618925835,1697373.0
P60-019524,,2022-08-07 17:07:00-05:00,13197.0,SHORT,10.446428571428571,13207.44642857143,13170.88392857143,1699093.0,0.9572649572649573,FAIL,1699093,1699093,13188.5,T5_NO_PROGRESS,0.8136752136752137,0.8136202334261233,15,1699078,0.8136752136752137,0.9572649572649573,1699093.0
P60-019550,,2022-08-09 15:04:00-05:00,13048.0,LONG,7.910714285714286,13040.089285714286,13067.776785714286,1701790.0,0.7900677200902935,FAIL,1701790,1701790,13047.0,T5_NO_PROGRESS,-0.12641083521444696,-0.12646643299327462,15,1701775,-0.12641083521444696,0.7900677200902935,1701790.0
P60-019564,,2022-08-10 23:15:00-05:00,13445.5,SHORT,1.8571428571428572,13447.357142857143,13440.857142857143,1703601.0,0.8076923076923077,FAIL,1703601,1703601,13446.5,T5_NO_PROGRESS,-0.5384615384615384,-0.5385154672967287,15,1703586,-0.5384615384615384,0.8076923076923077,1703601.0
P60-019605,,2022-08-15 17:06:00-05:00,13669.0,SHORT,3.2142857142857144,13672.214285714286,13660.964285714286,1707372.0,0.3111111111111111,FAIL,1707372,1707372,13671.0,T5_NO_PROGRESS,-0.6222222222222222,-0.6222752744224511,15,1707357,-0.6222222222222222,0.3111111111111111,1707372.0
P60-019616,,2022-08-16 14:56:00-05:00,13654.25,SHORT,10.821428571428571,13665.07142857143,13627.19642857143,1708681.0,0.7854785478547855,FAIL,1708681,1708681,13649.75,T5_NO_PROGRESS,0.4158415841584159,0.4157884450228823,15,1708666,0.4158415841584159,0.7854785478547855,1708681.0
P60-019655,,2022-08-18 23:40:00-05:00,13493.25,SHORT,2.0892857142857144,13495.339285714286,13488.026785714286,1711904.0,0.8376068376068375,FAIL,1711904,1711904,13494.5,T5_NO_PROGRESS,-0.5982905982905983,-0.5983443371804799,15,1711889,-0.5982905982905983,0.8376068376068375,1711904.0
P60-019667,,2022-08-21 17:05:00-05:00,13190.75,SHORT,11.053571428571429,13201.80357142857,13163.11607142857,1712889.0,0.4297253634894992,FAIL,1712889,1712889,13192.75,T5_NO_PROGRESS,-0.18093699515347333,-0.18099200400773102,15,1712874,-0.18093699515347333,0.4297253634894992,1712889.0
P60-019778,,2022-08-31 12:23:00-05:00,12324.0,SHORT,10.321428571428571,12334.32142857143,12298.19642857143,1723707.0,0.9204152249134948,FAIL,1723707,1723707,12303.5,T5_NO_PROGRESS,1.986159169550173,1.9861002919372976,15,1723692,1.986159169550173,0.9204152249134948,1723707.0
P60-019794,,2022-09-01 10:44:00-05:00,12041.5,SHORT,13.464285714285714,12054.964285714286,12007.839285714286,1724988.0,0.7427055702917772,FAIL,1724988,1724988,12043.25,T5_NO_PROGRESS,-0.12997347480106103,-0.13003375064470016,15,1724973,-0.12997347480106103,0.7427055702917772,1724988.0
P60-019811,,2022-09-04 17:08:00-05:00,12069.0,SHORT,9.892857142857142,12078.892857142857,12044.267857142857,1726692.0,0.7833935018050542,FAIL,1726692,1726692,12060.5,T5_NO_PROGRESS,0.8592057761732852,0.8591456556360505,15,1726677,0.8592057761732852,0.7833935018050542,1726692.0
P60-019822,,2022-09-05 06:26:00-05:00,12080.25,SHORT,3.625,12083.875,12071.1875,1727490.0,0.5517241379310345,FAIL,1727490,1727490,12077.75,T5_NO_PROGRESS,0.6896551724137931,0.6895951390849451,15,1727475,0.6896551724137931,0.5517241379310345,1727490.0
P60-019832,,2022-09-06 12:10:00-05:00,11990.75,SHORT,14.178571428571429,12004.92857142857,11955.30357142857,1728974.0,0.5289672544080605,FAIL,1728974,1728974,11993.75,T5_NO_PROGRESS,-0.21158690176322417,-0.2116474366169863,15,1728959,-0.21158690176322417,0.5289672544080605,1728974.0
P60-019947,,2022-09-16 14:58:00-05:00,11937.75,LONG,14.714285714285714,11923.035714285714,11974.535714285714,1740182.0,0.5776699029126214,FAIL,1740182,1740182,11930.0,T5_NO_PROGRESS,-0.5266990291262136,-0.5267598357879878,15,1740167,-0.5266990291262136,0.5776699029126214,1740182.0
P60-019970,,2022-09-20 15:08:00-05:00,11950.75,LONG,10.428571428571429,11940.32142857143,11976.82142857143,1742952.0,0.5513698630136986,FAIL,1742952,1742952,11943.75,T5_NO_PROGRESS,-0.6712328767123288,-0.6712935953457707,15,1742937,-0.6712328767123288,0.5513698630136986,1742952.0
P60-020035,,2022-09-26 12:08:00-05:00,11331.0,SHORT,10.910714285714286,11341.910714285714,11303.723214285714,1748292.0,0.9852700490998363,FAIL,1748292,1748292,11324.0,T5_NO_PROGRESS,0.6415711947626841,0.6415071493314423,15,1748277,0.6415711947626841,0.9852700490998363,1748292.0
P60-020062,,2022-09-27 23:03:00-05:00,11222.5,SHORT,5.142857142857143,11227.642857142857,11209.642857142857,1750267.0,0.5347222222222222,FAIL,1750267,1750267,11223.0,T5_NO_PROGRESS,-0.09722222222222221,-0.09728685420199845,15,1750252,-0.09722222222222221,0.5347222222222222,1750267.0
P60-020144,,2022-10-04 23:39:00-05:00,11579.75,SHORT,2.6607142857142856,11582.410714285714,11573.098214285714,1757203.0,0.7516778523489933,FAIL,1757203,1757203,11575.5,T5_NO_PROGRESS,1.5973154362416109,1.5972528125559755,15,1757188,1.5973154362416109,0.7516778523489933,1757203.0
P60-020153,,2022-10-05 15:02:00-05:00,11652.0,LONG,15.785714285714286,11636.214285714286,11691.464285714286,1758126.0,0.8076923076923076,FAIL,1758126,1758126,11651.0,T5_NO_PROGRESS,-0.06334841628959276,-0.06341072177677255,15,1758111,-0.06334841628959276,0.8076923076923076,1758126.0
P60-020202,,2022-10-10 22:48:00-05:00,10938.25,SHORT,4.214285714285714,10942.464285714286,10927.714285714286,1762672.0,0.771186440677966,FAIL,1762672,1762672,10937.75,T5_NO_PROGRESS,0.11864406779661017,0.11857776108068709,15,1762657,0.11864406779661017,0.771186440677966,1762672.0
P60-020223,,2022-10-11 22:39:00-05:00,10868.0,SHORT,4.375,10872.375,10857.0625,1764043.0,0.8,FAIL,1764043,1764043,10869.25,T5_NO_PROGRESS,-0.2857142857142857,-0.28578102218576734,15,1764028,-0.2857142857142857,0.8,1764043.0
P60-020313,,2022-10-19 12:38:00-05:00,11085.0,SHORT,11.589285714285714,11096.589285714286,11056.026785714286,1771781.0,0.49614791987673346,FAIL,1771781,1771781,11088.0,T5_NO_PROGRESS,-0.25885978428351314,-0.25892525643285413,15,1771766,-0.25885978428351314,0.49614791987673346,1771781.0
P60-020340,,2022-10-20 17:06:00-05:00,11047.0,SHORT,7.928571428571429,11054.92857142857,11027.17857142857,1773369.0,0.9459459459459459,FAIL,1773369,1773369,11046.5,T5_NO_PROGRESS,0.06306306306306306,0.06299738724923296,15,1773354,0.06306306306306306,0.9459459459459459,1773369.0
P60-020388,,2022-10-25 23:05:00-05:00,11492.25,SHORT,3.125,11495.375,11484.4375,1777868.0,0.56,FAIL,1777868,1777868,11492.0,T5_NO_PROGRESS,0.08,0.07993689684810636,15,1777853,0.08,0.56,1777868.0
P60-020557,,2022-11-07 10:43:00-06:00,10884.25,SHORT,12.642857142857142,10896.892857142857,10852.642857142857,1789606.0,0.7711864406779662,FAIL,1789606,1789606,10871.5,T5_NO_PROGRESS,1.0084745762711864,1.0084078887989045,15,1789591,1.0084745762711864,0.7711864406779662,1789606.0
P60-020561,,2022-11-07 15:06:00-06:00,11025.75,LONG,8.482142857142858,11017.267857142857,11046.955357142857,1789869.0,0.35368421052631577,FAIL,1789869,1789869,11024.25,T5_NO_PROGRESS,-0.17684210526315788,-0.17690791105179812,15,1789854,-0.17684210526315788,0.35368421052631577,1789869.0
P60-020591,,2022-11-09 09:37:00-06:00,10966.25,SHORT,17.785714285714285,10984.035714285714,10921.785714285714,1792300.0,0.3514056224899599,FAIL,1792300,1792300,10965.25,T5_NO_PROGRESS,0.05622489959839358,0.056158680265610446,15,1792285,0.05622489959839358,0.3514056224899599,1792300.0
P60-020689,,2022-11-17 14:17:00-06:00,11641.25,SHORT,10.964285714285714,11652.214285714286,11613.839285714286,1800860.0,0.3648208469055375,FAIL,1800860,1800860,11647.25,T5_NO_PROGRESS,-0.5472312703583062,-0.5472936076058864,15,1800845,-0.5472312703583062,0.3648208469055375,1800860.0
P60-020709,,2022-11-18 11:17:00-06:00,11627.5,SHORT,12.178571428571429,11639.67857142857,11597.05357142857,1802060.0,0.8211143695014662,FAIL,1802060,1802060,11636.5,T5_NO_PROGRESS,-0.7390029325513197,-0.7390653501094095,15,1802045,-0.7390029325513197,0.8211143695014662,1802060.0
P60-020802,,2022-11-27 17:51:00-06:00,11731.5,SHORT,3.1964285714285716,11734.69642857143,11723.50892857143,1808825.0,0.7039106145251396,FAIL,1808825,1808825,11728.0,T5_NO_PROGRESS,1.094972067039106,1.094910250767419,15,1808810,1.094972067039106,0.7039106145251396,1808825.0
P60-020814,,2022-11-28 09:52:00-06:00,11696.75,SHORT,8.160714285714286,11704.910714285714,11676.348214285714,1809786.0,0.9496717724288839,FAIL,1809786,1809786,11687.75,T5_NO_PROGRESS,1.1028446389496718,1.1027826126450186,15,1809771,1.1028446389496718,0.9496717724288839,1809786.0
P60-020849,,2022-11-30 19:55:00-06:00,12051.75,SHORT,3.107142857142857,12054.857142857143,12043.982142857143,1813089.0,0.8045977011494253,FAIL,1813089,1813089,12048.75,T5_NO_PROGRESS,0.9655172413793103,0.9654570686271924,15,1813074,0.9655172413793103,0.8045977011494253,1813089.0
P60-020871,,2022-12-02 10:00:00-06:00,11904.0,SHORT,14.696428571428571,11918.69642857143,11867.25892857143,1815314.0,0.8675577156743621,FAIL,1815314,1815314,11888.25,T5_NO_PROGRESS,1.071688942891859,1.0716279637103918,15,1815299,1.071688942891859,0.8675577156743621,1815314.0
P60-020930,,2022-12-07 15:13:00-06:00,11500.5,SHORT,3.8392857142857144,11504.339285714286,11490.901785714286,1819767.0,0.9116279069767441,FAIL,1819767,1819767,11498.5,T5_NO_PROGRESS,0.5209302325581395,0.5208671707684583,15,1819752,0.5209302325581395,0.9116279069767441,1819767.0
P60-020958,,2022-12-11 17:13:00-06:00,11540.75,SHORT,8.625,11549.375,11519.1875,1822587.0,0.2028985507246377,FAIL,1822587,1822587,11542.5,T5_NO_PROGRESS,-0.2028985507246377,-0.2029614185829032,15,1822572,-0.2028985507246377,0.2028985507246377,1822587.0
P60-021026,,2022-12-15 15:20:00-06:00,11442.75,SHORT,5.553571428571429,11448.30357142857,11428.86607142857,1828053.0,0.585209003215434,FAIL,1828053,1828053,11445.25,T5_NO_PROGRESS,-0.45016077170418006,-0.4502241613647956,15,1828038,-0.45016077170418006,0.585209003215434,1828053.0
P60-021087,,2022-12-22 00:10:00-06:00,11369.5,SHORT,2.232142857142857,11371.732142857143,11363.919642857143,1834042.0,0.896,FAIL,1834042,1834042,11370.0,T5_NO_PROGRESS,-0.224,-0.22406377961785642,15,1834027,-0.224,0.896,1834042.0
P60-021111,,2022-12-23 07:56:00-06:00,11050.25,SHORT,21.214285714285715,11071.464285714286,10997.214285714286,1835888.0,0.8838383838383838,FAIL,1835888,1835888,11035.25,T5_NO_PROGRESS,0.7070707070707071,0.7070049714961036,15,1835873,0.7070707070707071,0.8838383838383838,1835888.0
P60-021163,,2022-12-29 06:21:00-06:00,10837.5,SHORT,3.767857142857143,10841.267857142857,10828.080357142857,1839932.0,0.46445497630331756,FAIL,1839932,1839932,10837.75,T5_NO_PROGRESS,-0.06635071090047394,-0.06641763151383598,15,1839917,-0.06635071090047394,0.46445497630331756,1839932.0
P60-021174,,2022-12-29 20:37:00-06:00,11019.0,LONG,2.3214285714285716,11016.67857142857,11024.80357142857,1840727.0,0.8615384615384615,FAIL,1840727,1840727,11018.5,T5_NO_PROGRESS,-0.21538461538461537,-0.21545042469322861,15,1840712,-0.21538461538461537,0.8615384615384615,1840727.0
P60-021249,,2023-01-09 01:40:00-06:00,11135.25,SHORT,5.839285714285714,11141.089285714286,11120.651785714286,1847927.0,0.9847094801223242,FAIL,1847927,1847927,11130.25,T5_NO_PROGRESS,0.8562691131498471,0.8562039704375677,15,1847912,0.8562691131498471,0.9847094801223242,1847927.0
P60-021307,,2023-01-12 21:33:00-06:00,11482.0,SHORT,2.7857142857142856,11484.785714285714,11475.035714285714,1853200.0,0.717948717948718,FAIL,1853200,1853200,11481.75,T5_NO_PROGRESS,0.08974358974358974,0.08968043211084982,15,1853185,0.08974358974358974,0.717948717948718,1853200.0
P60-021422,,2023-01-23 15:03:00-06:00,11920.25,SHORT,9.678571428571429,11929.92857142857,11896.05357142857,1862288.0,0.25830258302583026,FAIL,1862288,1862288,11919.0,T5_NO_PROGRESS,0.12915129151291513,0.12909042121761924,15,1862273,0.12915129151291513,0.25830258302583026,1862288.0
P60-021479,,2023-01-27 07:40:00-06:00,12060.5,LONG,15.821428571428571,12044.67857142857,12100.05357142857,1867365.0,0.4898419864559819,FAIL,1867365,1867365,12050.75,T5_NO_PROGRESS,-0.6162528216704289,-0.6163130142273079,15,1867350,-0.6162528216704289,0.4898419864559819,1867365.0
P60-021495,,2023-01-30 13:23:00-06:00,12007.75,SHORT,8.160714285714286,12015.910714285714,11987.348214285714,1869088.0,0.7658643326039387,FAIL,1869088,1869088,12009.75,T5_NO_PROGRESS,-0.24507658643326036,-0.24513700516783013,15,1869073,-0.24507658643326036,0.7658643326039387,1869088.0
P60-021525,,2023-02-01 07:19:00-06:00,12143.75,LONG,8.0,12135.75,12163.75,1871484.0,0.875,FAIL,1871484,1871484,12141.0,T5_NO_PROGRESS,-0.34375,-0.34380974084832006,15,1871469,-0.34375,0.875,1871484.0
P60-021665,,2023-02-13 15:11:00-06:00,12545.25,LONG,5.982142857142857,12539.267857142857,12560.205357142857,1882995.0,0.7940298507462688,FAIL,1882995,1882995,12545.75,T5_NO_PROGRESS,0.08358208955223881,0.08352427118451114,15,1882980,0.08358208955223881,0.7940298507462688,1882995.0
P60-021674,,2023-02-14 10:32:00-06:00,12445.75,SHORT,19.535714285714285,12465.285714285714,12396.910714285714,1884096.0,0.793418647166362,FAIL,1884096,1884096,12435.5,T5_NO_PROGRESS,0.5246800731261426,0.5246217287274924,15,1884081,0.5246800731261426,0.793418647166362,1884096.0
P60-021714,,2023-02-17 00:25:00-06:00,12386.75,SHORT,3.4107142857142856,12390.160714285714,12378.223214285714,1887629.0,0.7329842931937173,FAIL,1887629,1887629,12387.0,T5_NO_PROGRESS,-0.07329842931937174,-0.07335697572460803,15,1887614,-0.07329842931937174,0.7329842931937173,1887629.0
P60-021802,,2023-02-23 20:19:00-06:00,12178.5,SHORT,3.142857142857143,12181.642857142857,12170.642857142857,1894041.0,0.3181818181818182,FAIL,1894041,1894041,12176.25,T5_NO_PROGRESS,0.7159090909090909,0.715849544401215,15,1894026,0.7159090909090909,0.3181818181818182,1894041.0
P60-021808,,2023-02-24 02:14:00-06:00,12144.0,SHORT,5.660714285714286,12149.660714285714,12129.848214285714,1894396.0,0.7066246056782335,FAIL,1894396,1894396,12147.75,T5_NO_PROGRESS,-0.6624605678233438,-0.6625202959280652,15,1894381,-0.6624605678233438,0.7066246056782335,1894396.0
P60-021809,,2023-02-24 02:53:00-06:00,12138.5,SHORT,4.607142857142857,12143.107142857143,12126.982142857143,1894435.0,0.8139534883720931,FAIL,1894435,1894435,12131.25,T5_NO_PROGRESS,1.5736434108527133,1.5735836608608076,15,1894420,1.5736434108527133,0.8139534883720931,1894435.0
P60-021901,,2023-03-03 15:04:00-06:00,12319.0,LONG,7.357142857142857,12311.642857142857,12337.392857142857,1902065.0,0.5776699029126214,FAIL,1902065,1902065,12320.0,T5_NO_PROGRESS,0.13592233009708737,0.1358634427488746,15,1902050,0.13592233009708737,0.5776699029126214,1902065.0
P60-021979,,2023-03-09 15:02:00-06:00,12002.5,SHORT,15.035714285714286,12017.535714285714,11964.910714285714,1907582.0,0.5486935866983372,FAIL,1907582,1907582,12000.75,T5_NO_PROGRESS,0.1163895486935867,0.11632906884708037,15,1907567,0.1163895486935867,0.5486935866983372,1907582.0
P60-022055,,2023-03-15 15:08:00-05:00,12396.0,LONG,13.678571428571429,12382.32142857143,12430.19642857143,1913104.0,0.2924281984334204,FAIL,1913104,1913104,12399.0,T5_NO_PROGRESS,0.21932114882506526,0.2192625976071711,15,1913089,0.21932114882506526,0.2924281984334204,1913104.0
P60-022156,,2023-03-23 15:05:00-05:00,12829.25,SHORT,14.0,12843.25,12794.25,1921381.0,0.0,FAIL,1921381,1921381,12830.5,T5_NO_PROGRESS,-0.08928571428571429,-0.08934228750902246,15,1921366,-0.08928571428571429,0.0,1921381.0
P60-022178,,2023-03-24 09:41:00-05:00,12791.0,SHORT,17.017857142857142,12808.017857142857,12748.455357142857,1922437.0,0.27911857292759706,FAIL,1922437,1922437,12805.0,T5_NO_PROGRESS,-0.8226652675760756,-0.8227220235658596,15,1922422,-0.8226652675760756,0.27911857292759706,1922437.0
P60-022187,,2023-03-24 15:03:00-05:00,12907.0,LONG,12.214285714285714,12894.785714285714,12937.535714285714,1922759.0,0.12280701754385966,FAIL,1922759,1922759,12900.75,T5_NO_PROGRESS,-0.5116959064327485,-0.5117521307094496,15,1922744,-0.5116959064327485,0.12280701754385966,1922759.0
