trade_id,direction,entry_ts,net_R_m0,exit_reason_m0,market_state,15m_state,5m_state,total_evidence,reason_codes,bar_regime,efficiency,atr_ratio,overlap_ratio
LW-063066,SHORT,2026-08-24T00:20:00-05:00,2.4012165450121725,TARGET,UNCERTAIN,BEARISH,,7,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|COUNTERTREND_STRONG,CHOP,0.06442831215970962,1.021316033364226,0.7333333333333333
LW-063067,SHORT,2026-08-24T02:00:00-05:00,-1.1009950248756073,STOP,UNCERTAIN,BEARISH,,7,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHEN,CHOP,0.06148590947907771,0.79587324981577,0.5666666666666667
LW-063068,LONG,2026-08-24T02:07:00-05:00,2.420157325467074,TARGET,UNCERTAIN,BULLISH,,6,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHEN,UNCERTAIN,0.04344391785150079,1.0095238095238095,0.5333333333333333
LW-063069,SHORT,2026-08-24T02:19:00-05:00,-1.096322657176743,STOP,PULLBACK,BULLISH,,5,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_OPPOSED|CONF_HTF_CONTRADICTION|FALSE_REVERSAL_HIGH|CONF_REVERSAL_SUPPORT_STRONG|PULLB,CHOP,0.13201820940819423,0.8111587982832618,0.6666666666666666
LW-063070,LONG,2026-08-24T03:08:00-05:00,2.4473411154345066,TARGET,UNCERTAIN,BULLISH,,4,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHEN,UNCERTAIN,0.05038078500292911,1.7922077922077924,0.5666666666666667
LW-063071,LONG,2026-08-24T03:45:00-05:00,-1.1041025641025564,STOP,UNCERTAIN,BULLISH,,5,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|COUNTERTREND_STRONG,CHOP,0.13568627450980392,0.8583196046128501,0.7333333333333333
LW-063072,SHORT,2026-08-24T04:19:00-05:00,2.349210770659255,TARGET,UNCERTAIN,BEARISH,,6,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHEN,CHOP,0.017975402081362345,0.6091370558375635,0.7666666666666667
LW-063073,LONG,2026-08-24T04:34:00-05:00,2.352094717668504,TARGET,REVERSAL_TRANSITION,BULLISH,,5,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|CONF_COUNTERTREND_STRONG|CONF_REVERSAL_SUPPORT_STRONG|COUNTE,CHOP,0.0865265760197775,0.6412859560067682,0.8333333333333334
LW-063074,LONG,2026-08-24T07:22:00-05:00,-1.0989640463132446,STOP,REVERSAL_TRANSITION,NEUTRAL,,6,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_ALIGNED|CONF_COUNTERTREND_STRONG|CONF_REVERSAL_SUPPORT_STRONG|PRIOR_MOVE_WEAKENING|OP,CHOP,0.07902163687676388,1.0548604427333976,0.7333333333333333
LW-063075,SHORT,2026-08-24T07:32:00-05:00,2.414884696016787,TARGET,UNCERTAIN,BEARISH,,7,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHEN,CHOP,0.17121588089330025,1.1932457786116324,0.7
LW-063076,LONG,2026-08-24T07:55:00-05:00,-1.1125433125433215,STOP,REVERSAL_TRANSITION,BEARISH,,5,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_ALIGNED|CONF_HTF_CONTRADICTION|CONF_COUNTERTREND_STRONG|CONF_REVERSAL_SUPPORT_STRONG|,CHOP,0.01291638341264446,0.826530612244898,0.6333333333333333
LW-063077,SHORT,2026-08-24T08:07:00-05:00,-1.1019460138103985,STOP,UNCERTAIN,BEARISH,,7,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHEN,CHOP,0.01687116564417178,0.9448398576512457,0.7
LW-063078,SHORT,2026-08-24T10:06:00-05:00,-1.0694017094017163,STOP,UNCERTAIN,NEUTRAL,,5,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|COUNTERTREND_STRONG,CHOP,0.07731694828469023,0.6222576785001995,0.8
LW-063079,LONG,2026-08-24T10:24:00-05:00,2.4315634218289084,TARGET,UNCERTAIN,BULLISH,,6,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHEN,CHOP,0.03597122302158273,0.6700550614146548,0.7666666666666667
LW-063080,LONG,2026-08-24T12:15:00-05:00,-1.0740538075695474,STOP,UNCERTAIN,TRANSITION,,5,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING,CHOP,0.020233463035019456,1.015983321751216,0.6333333333333333
LW-063081,SHORT,2026-08-24T12:22:00-05:00,-1.0680067001675075,STOP,UNCERTAIN,BEARISH,,5,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHEN,UNCERTAIN,0.10135617416131334,1.10632383599722,0.5333333333333333
LW-063082,SHORT,2026-08-24T12:56:00-05:00,-1.101373283395748,STOP,UNCERTAIN,BEARISH,,7,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHEN,CHOP,0.10822898032200358,0.9552772808586762,0.7333333333333333
LW-063083,LONG,2026-08-24T13:06:00-05:00,2.3991930477963925,TARGET,UNCERTAIN,BULLISH,,7,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHEN,CHOP,0.13624678663239073,0.9772520473157416,0.7
LW-063084,SHORT,2026-08-24T13:53:00-05:00,2.390196078431355,TARGET,UNCERTAIN,BEARISH,,6,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHEN,CHOP,0.18189964157706093,0.8573913043478262,0.8
LW-063085,SHORT,2026-08-24T17:42:00-05:00,-1.2050505050505351,STOP,UNCERTAIN,BEARISH,,7,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|COUNTERTREND_STRONG,CHOP,0.028716216216216218,0.9342105263157894,0.6
LW-063086,LONG,2026-08-24T18:10:00-05:00,-1.2577777777777777,STOP,UNCERTAIN,BULLISH,,6,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHEN,CHOP,0.011494252873563218,0.8029739776951672,0.6333333333333333
LW-063087,SHORT,2026-08-24T18:35:00-05:00,2.338888888888889,TARGET,UNCERTAIN,BEARISH,,7,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHEN,UNCERTAIN,0.125,1.2035714285714287,0.5666666666666667
LW-063088,LONG,2026-08-24T20:09:00-05:00,-1.0868913857677902,STOP,UNCERTAIN,BULLISH,,7,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHEN,CHOP,0.13802435723951287,0.9920760697305865,0.8333333333333334
LW-063089,SHORT,2026-08-24T20:19:00-05:00,2.4251267865375787,TARGET,REVERSAL_TRANSITION,TRANSITION,,6,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_ALIGNED|CONF_COUNTERTREND_STRONG|CONF_REVERSAL_SUPPORT_STRONG|COUNTERTREND_STRONG|PRI,CHOP,0.036153289949385395,1.0667644900953779,0.8
LW-063090,LONG,2026-08-24T20:30:00-05:00,2.41735368956744,TARGET,PULLBACK,TRANSITION,,4,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_ALIGNED|FALSE_REVERSAL_HIGH|CONF_REVERSAL_SUPPORT_MODERATE|COUNTERTREND_WEAK|DOMINANT,CHOP,0.07452574525745258,0.9541150764748726,0.7
LW-063091,SHORT,2026-08-24T21:13:00-05:00,-1.1019460138103985,STOP,UNCERTAIN,BEARISH,,6,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|COUNTERTREND_STRONG,CHOP,0.10366398570151922,0.8140243902439024,0.6666666666666666
LW-063092,LONG,2026-08-24T21:20:00-05:00,-1.0909803921568628,STOP,REVERSAL_TRANSITION,BULLISH,,7,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_OPPOSED|CONF_HTF_SUPPORT|CONF_COUNTERTREND_STRONG|CONF_REVERSAL_SUPPORT_STRONG|PRIOR_,CHOP,0.060221870047543584,0.9468675654242665,0.6333333333333333
LW-063093,SHORT,2026-08-24T21:51:00-05:00,2.4142102482831325,TARGET,UNCERTAIN,BEARISH,,6,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHEN,UNCERTAIN,0.0370121130551817,0.9930286599535243,0.5666666666666667
LW-063094,LONG,2026-08-24T22:06:00-05:00,2.4038484310242616,TARGET,UNCERTAIN,BULLISH,,8,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHEN,UNCERTAIN,0.022290545734050732,0.9111111111111111,0.5666666666666667
LW-063096,LONG,2026-08-24T22:58:00-05:00,2.3571679859278367,TARGET,REVERSAL_TRANSITION,TRANSITION,,5,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_ALIGNED|CONF_COUNTERTREND_STRONG|CONF_REVERSAL_SUPPORT_STRONG|COUNTERTREND_STRONG|PRI,CHOP,0.06908267270668177,0.6637706342311033,0.7
LW-063097,SHORT,2026-08-24T23:57:00-05:00,-1.1211036539895285,STOP,UNCERTAIN,TRANSITION,,6,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_,CHOP,0.03552206673842842,1.0527522935779816,0.6
LW-063098,LONG,2026-08-25T00:17:00-05:00,-1.1116151202749052,STOP,UNCERTAIN,BULLISH,,7,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHEN,UNCERTAIN,0.00265017667844523,1.1489841986455982,0.5666666666666667
LW-063099,SHORT,2026-08-25T00:45:00-05:00,-1.1055230669265677,STOP,UNCERTAIN,NEUTRAL,,4,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_,CHOP,0.006128702757916241,1.1334792122538295,0.7
LW-063100,LONG,2026-08-25T00:54:00-05:00,2.3874566874566785,TARGET,UNCERTAIN,BULLISH,,8,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHEN,CHOP,0.01641025641025641,1.063457330415755,0.6333333333333333
LW-063101,LONG,2026-08-25T03:28:00-05:00,-1.0467069312625796,STOP,REVERSAL_TRANSITION,BULLISH,,7,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_OPPOSED|CONF_HTF_SUPPORT|CONF_COUNTERTREND_STRONG|CONF_REVERSAL_SUPPORT_STRONG|PRIOR_,CHOP,0.07731434384537131,2.3923154701718907,0.6333333333333333
LW-063102,LONG,2026-08-25T05:12:00-05:00,-1.1074074074074074,STOP,UNCERTAIN,BULLISH,,6,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|COUNTERTREND_STRONG,CHOP,0.11449159327461969,0.8323793949304986,0.6
LW-063103,SHORT,2026-08-25T06:00:00-05:00,2.3560283687943113,TARGET,UNCERTAIN,BEARISH,,7,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|COUNTERTREND_STRONG,CHOP,0.16875,0.8068303094983993,0.6666666666666666
LW-063105,SHORT,2026-08-25T07:34:00-05:00,2.3823188405797,TARGET,UNCERTAIN,BEARISH,,6,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHEN,CHOP,0.14054054054054055,0.913170731707317,0.6333333333333333
LW-063106,LONG,2026-08-25T08:35:00-05:00,-1.0442265795206929,STOP,UNCERTAIN,BULLISH,,8,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHEN,CHOP,0.06486486486486487,2.329857819905213,0.6666666666666666
LW-063107,SHORT,2026-08-25T08:55:00-05:00,2.467892447607752,TARGET,PULLBACK,TRANSITION,,5,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_OPPOSED|FALSE_REVERSAL_HIGH|CONF_REVERSAL_SUPPORT_STRONG|PULLBACK_DEEP|PULLBACK_AGAIN,UNCERTAIN,0.021049677238282348,2.8649107901444353,0.6
LW-063108,SHORT,2026-08-25T10:02:00-05:00,-1.0569225376796283,STOP,UNCERTAIN,NEUTRAL,,6,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_,CHOP,0.033777777777777775,0.7415204678362572,0.7333333333333333
LW-063109,LONG,2026-08-25T10:15:00-05:00,2.437991599847267,TARGET,UNCERTAIN,NEUTRAL,,4,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_,CHOP,0.06441872169099144,0.6807017543859648,0.8666666666666667
LW-063110,LONG,2026-08-25T11:19:00-05:00,-1.1041025641025564,STOP,UNCERTAIN,BULLISH,,7,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHEN,CHOP,0.18450479233226838,0.5837535014005603,0.7333333333333333
LW-063111,SHORT,2026-08-25T11:48:00-05:00,-1.0922203293583008,STOP,UNCERTAIN,BEARISH,,6,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|COUNTERTREND_STRONG,CHOP,0.06472196900638104,0.912037037037037,0.6
LW-063112,SHORT,2026-08-25T15:44:00-05:00,2.2346405228756656,TARGET,UNCERTAIN,TRANSITION,,4,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_,CHOP,0.04521739130434783,0.5210918114143921,0.5
LW-063113,LONG,2026-08-25T17:28:00-05:00,-1.2313390313391082,STOP,REVERSAL_TRANSITION,BEARISH,,4,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_ALIGNED|CONF_HTF_CONTRADICTION|CONF_COUNTERTREND_STRONG|CONF_REVERSAL_SUPPORT_STRONG|,CHOP,0.022280471821756225,0.7601809954751131,0.6333333333333333
LW-063114,SHORT,2026-08-25T18:09:00-05:00,2.22659932659938,TARGET,REVERSAL_TRANSITION,BEARISH,,7,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|PRIOR_MOVE_WEAKENING|OPPOSITE_STRENGTHENING|COUNTERTREND_STR,UNCERTAIN,0.06166219839142091,0.869022869022869,0.5666666666666667
LW-063115,LONG,2026-08-25T20:55:00-05:00,2.3944769330734323,TARGET,UNCERTAIN,BULLISH,,7,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHEN,CHOP,0.09201877934272301,0.8585774058577406,0.7
LW-063116,SHORT,2026-08-25T22:26:00-05:00,2.3195555555556258,TARGET,UNCERTAIN,NEUTRAL,,5,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING,CHOP,0.0055248618784530384,0.7634543178973717,0.8
LW-063117,LONG,2026-08-25T22:36:00-05:00,2.3560283687943113,TARGET,UNCERTAIN,BULLISH,,5,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHEN,CHOP,0.06961178045515395,0.9804941482444732,0.7666666666666667
LW-063118,SHORT,2026-08-25T23:42:00-05:00,2.3189520624303,TARGET,REVERSAL_TRANSITION,BEARISH,,7,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_OPPOSED|CONF_HTF_SUPPORT|CONF_COUNTERTREND_STRONG|CONF_REVERSAL_SUPPORT_STRONG|PRIOR_,CHOP,0.0664819944598338,0.8485675306957707,0.6666666666666666
LW-063119,LONG,2026-08-26T00:12:00-05:00,-1.090222222222228,STOP,UNCERTAIN,TRANSITION,,5,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING,CHOP,0.046875,1.5870129870129872,0.5
LW-063120,LONG,2026-08-26T01:37:00-05:00,-1.12589147286824,STOP,UNCERTAIN,BULLISH,,7,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHEN,CHOP,0.08926553672316384,1.0352112676056338,0.6333333333333333
LW-063121,SHORT,2026-08-26T02:09:00-05:00,-1.0796078431372684,STOP,UNCERTAIN,TRANSITION,,5,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_,UNCERTAIN,0.06786941580756013,1.6561743341404358,0.5
LW-063122,LONG,2026-08-26T02:53:00-05:00,2.386750348675044,TARGET,UNCERTAIN,NEUTRAL,,5,CONF_ACTIVE_ALIGNED|CONF_STRUCTURE_ALIGNED|INSUFFICIENT_EVIDENCE|FALSE_REVERSAL_LOW|OPPOSITE_STRENGTHENING|COUNTERTREND_,CHOP,0.04921077065923862,1.024546424759872,0.6333333333333333
LW-063123,SHORT,2026-08-26T03:45:00-05:00,2.3666666666666667,TARGET,PULLBACK,BULLISH,,4,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_ALIGNED|CONF_HTF_CONTRADICTION|FALSE_REVERSAL_HIGH|CONF_REVERSAL_SUPPORT_MODERATE|PUL,CHOP,0.1165129924559933,0.7117794486215538,0.5666666666666667
LW-063125,SHORT,2026-08-26T05:03:00-05:00,2.327600849256964,TARGET,REVERSAL_TRANSITION,BEARISH,,6,CONF_ACTIVE_OPPOSED|CONF_STRUCTURE_ALIGNED|CONF_HTF_SUPPORT|CONF_COUNTERTREND_STRONG|CONF_REVERSAL_SUPPORT_STRONG|COUNTE,CHOP,0.01327433628318584,0.8010204081632653,0.6
