time,open,high,low,close,GLD_armed_long,GLD_armed_short,GLD_evidence_threshold_long,GLD_evidence_threshold_short,GLD_decide_e_long,GLD_decide_e_short,GLD_p4_keep_long,GLD_p4_keep_short,GLD_h1_keep_long,GLD_h1_keep_short,GLD_gate_open,GLD_not_in_cooldown,GLD_take_long,GLD_take_short,GLD_bar_time_utc_ms,GLD_htf_warmup_ready,GLD_arm_total_long,GLD_arm_total_short,GLD_arm_total_long_prov,GLD_arm_total_short_prov,GLD_pass_reason_code
1506901140000,5993.5,5994.75,5993.5,5994.5,0,0,,,0,0,1,1,1,1,1,1,0,0,1506901140000,0,,,0,0,1
1506901200000,5994.5,5994.75,5994.25,5994.75,0,0,,,0,0,1,1,1,1,0,1,1,0,1506901200000,0,,,0,0,1
1506901260000,5994.75,5994.75,5994.75,5994.75,0,0,,,0,0,1,1,1,1,0,1,0,0,1506901260000,0,,,0,0,1
1506901320000,5995.0,5995.0,5994.5,5994.75,0,0,,,0,0,1,1,1,1,0,1,0,0,1506901320000,0,,,0,0,1
1506901380000,5994.5,5994.5,5994.5,5994.5,0,0,,,0,0,1,1,1,1,0,1,0,0,1506901380000,0,,,0,0,1
1506901440000,5994.25,5994.25,5993.25,5993.25,0,0,,,0,0,1,1,1,1,0,0,0,0,1506901440000,0,,,0,0,1
1506901500000,5993.0,5993.25,5993.0,5993.0,0,0,,,0,0,1,1,1,1,0,0,0,0,1506901500000,0,,,0,0,1
1506901560000,5993.25,5993.25,5993.0,5993.0,0,0,,,0,0,1,1,1,1,0,0,0,0,1506901560000,0,,,0,0,1
1506901620000,5993.0,5993.25,5992.75,5992.75,0,0,,,0,0,1,1,1,1,1,1,0,0,1506901620000,0,,,0,0,1
1506901680000,5992.75,5992.75,5992.0,5992.25,0,0,,,0,0,1,1,1,1,1,1,0,0,1506901680000,0,,,0,0,1
1506901740000,5992.5,5993.0,5992.5,5993.0,0,0,,,0,0,1,1,1,1,1,1,0,0,1506901740000,0,,,0,0,1
1506901800000,5993.25,5993.5,5992.75,5993.25,0,0,,,0,0,1,1,1,1,1,1,0,0,1506901800000,0,,,0,0,1
1506901860000,5993.25,5993.25,5993.25,5993.25,0,0,,,0,0,1,1,1,1,1,1,0,0,1506901860000,0,,,0,0,1
1506901920000,5993.0,5993.0,5992.75,5992.75,0,1,,,0,1,1,1,1,1,1,1,0,0,1506901920000,0,,,0,0,1
1506901980000,5992.75,5992.75,5992.75,5992.75,0,1,,,0,0,1,1,1,1,1,1,0,0,1506901980000,0,,,0,0,1
