time,open,high,low,close,GLD_armed_long,GLD_armed_short,GLD_evidence_threshold_long,GLD_evidence_threshold_short,GLD_decide_e_long,GLD_decide_e_short,GLD_p4_keep_long,GLD_p4_keep_short,GLD_h1_keep_long,GLD_h1_keep_short,GLD_gate_open,GLD_not_in_cooldown,GLD_take_long,GLD_take_short,GLD_bar_time_utc_ms,GLD_htf_warmup_ready,GLD_arm_total_long,GLD_arm_total_short,GLD_arm_total_long_prov,GLD_arm_total_short_prov,GLD_pass_reason_code
1783051680000,29773.25,29775.0,29769.5,29774.25,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1783051680000,1,2.0,4.0,1,2,0
1783051740000,29772.75,29777.25,29771.75,29776.0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1783051740000,1,3.0,4.0,1,2,0
1783051800000,29777.0,29777.0,29767.5,29774.25,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1783051800000,1,2.0,4.0,1,2,0
1783051860000,29772.75,29780.75,29772.0,29778.25,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783051860000,1,2.0,4.0,2,2,0
1783051920000,29779.0,29780.0,29776.5,29778.75,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1783051920000,1,3.0,4.0,1,2,0
1783051980000,29777.0,29781.0,29777.0,29780.25,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783051980000,1,4.0,4.0,1,2,0
1783052040000,29781.25,29786.75,29780.75,29785.5,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783052040000,1,4.0,4.0,1,2,0
1783052100000,29785.75,29785.75,29782.5,29784.25,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1783052100000,1,3.0,4.0,1,2,0
1783052160000,29785.25,29787.25,29782.5,29786.0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783052160000,1,5.0,4.0,1,2,0
1783052220000,29784.5,29788.0,29784.5,29787.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783052220000,1,5.0,4.0,2,2,0
1783052280000,29786.0,29790.5,29786.0,29787.0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1783052280000,1,3.0,4.0,1,2,0
1783052340000,29788.75,29791.5,29788.0,29790.25,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1783052340000,1,2.0,4.0,1,2,0
1783052400000,29790.25,29792.75,29787.5,29790.25,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1783052400000,1,2.0,4.0,1,2,0
1783052460000,29788.75,29793.5,29788.25,29792.25,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1783052460000,1,3.0,4.0,1,2,0
1783052520000,29792.5,29793.5,29788.0,29791.75,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1783052520000,1,2.0,4.0,1,2,0
1783052580000,29792.0,29793.75,29791.25,29793.75,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783052580000,1,4.0,4.0,1,2,0
1783052640000,29793.5,29796.5,29791.75,29795.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783052640000,1,4.0,4.0,2,2,0
1783052700000,29794.5,29795.25,29791.0,29791.25,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783052700000,1,4.0,4.0,1,2,0
1783052760000,29792.5,29797.25,29791.0,29797.25,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783052760000,1,4.0,4.0,1,2,0
1783052820000,29796.5,29802.0,29796.5,29798.0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783052820000,1,4.0,4.0,1,2,0
1783052880000,29799.25,29803.25,29797.5,29800.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783052880000,1,4.0,4.0,2,2,0
1783052940000,29799.25,29802.0,29796.5,29802.0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783052940000,1,5.0,4.0,1,2,0
1783053000000,29804.0,29804.75,29797.25,29797.75,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783053000000,1,5.0,4.0,1,2,0
1783053060000,29796.75,29807.25,29796.0,29804.0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783053060000,1,4.0,4.0,1,2,0
1783053120000,29804.5,29805.25,29803.0,29804.75,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783053120000,1,4.0,4.0,1,2,0
1783053180000,29804.75,29805.5,29798.5,29799.25,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783053180000,1,5.0,4.0,1,2,0
1783053240000,29800.25,29802.0,29790.5,29790.5,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1783053240000,1,3.0,4.0,1,2,0
1783053300000,29792.0,29793.5,29786.75,29793.0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783053300000,1,6.0,4.0,1,2,0
1783053360000,29793.0,29806.0,29793.0,29805.5,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783053360000,1,4.0,4.0,1,2,0
1783053420000,29805.5,29806.0,29795.0,29795.0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783053420000,1,5.0,4.0,1,2,0
1783053480000,29794.5,29801.25,29793.0,29800.75,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783053480000,1,5.0,4.0,1,2,0
1783053540000,29801.25,29807.5,29800.75,29805.75,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783053540000,1,4.0,4.0,1,2,0
1783053600000,29806.25,29811.25,29804.5,29804.5,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783053600000,1,4.0,4.0,1,2,0
1783053660000,29805.0,29807.5,29802.0,29806.0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783053660000,1,6.0,4.0,1,2,0
1783053720000,29806.5,29812.0,29806.25,29812.0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783053720000,1,4.0,4.0,1,2,0
1783053780000,29810.5,29814.25,29807.25,29809.75,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783053780000,1,4.0,4.0,1,2,0
1783053840000,29807.0,29808.25,29806.25,29806.25,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783053840000,1,4.0,4.0,2,2,0
1783053900000,29807.0,29811.5,29807.0,29808.0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783053900000,1,5.0,4.0,1,2,0
1783053960000,29808.5,29810.5,29803.75,29807.5,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783053960000,1,5.0,4.0,1,2,0
1783054020000,29808.75,29809.25,29799.75,29801.25,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783054020000,1,4.0,4.0,1,2,0
1783054080000,29800.5,29801.75,29798.25,29801.0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783054080000,1,5.0,4.0,1,2,0
1783054140000,29800.75,29805.25,29796.0,29797.0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1783054140000,1,3.0,4.0,1,2,0
1783054200000,29795.0,29799.5,29791.5,29799.25,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783054200000,1,6.0,4.0,1,2,0
1783054260000,29798.25,29807.5,29798.25,29807.0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783054260000,1,6.0,4.0,1,2,0
1783054320000,29808.0,29815.5,29808.0,29813.0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783054320000,1,4.0,4.0,1,2,0
1783054380000,29812.5,29820.0,29805.75,29810.5,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783054380000,1,4.0,4.0,1,2,0
1783054440000,29809.25,29813.5,29809.25,29810.25,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783054440000,1,4.0,4.0,1,2,0
1783054500000,29810.75,29812.25,29803.0,29807.0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783054500000,1,5.0,4.0,1,2,0
1783054560000,29807.25,29810.0,29805.75,29808.0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783054560000,1,4.0,4.0,1,2,0
1783054620000,29806.0,29806.5,29803.0,29806.0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1783054620000,1,3.0,4.0,1,2,0
1783054680000,29806.0,29808.25,29805.5,29807.0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1783054680000,1,3.0,4.0,1,2,0
1783054740000,29806.75,29807.0,29802.25,29802.25,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1783054740000,1,1.0,4.0,1,2,0
1783054800000,29803.75,29811.75,29798.5,29811.5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783054800000,1,1.0,4.0,2,2,0
1783054860000,29812.25,29813.5,29799.0,29800.75,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783054860000,1,1.0,4.0,2,2,0
1783054920000,29800.0,29803.25,29793.0,29793.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783054920000,1,1.0,4.0,2,2,0
1783054980000,29792.5,29830.0,29789.25,29825.5,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783054980000,1,4.0,4.0,1,2,0
1783055040000,29825.25,29834.25,29815.5,29822.5,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783055040000,1,4.0,4.0,1,2,0
1783055100000,29820.25,29820.25,29814.0,29818.25,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783055100000,1,4.0,4.0,1,2,0
1783055160000,29819.5,29825.25,29816.5,29821.5,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783055160000,1,4.0,4.0,1,2,0
1783055220000,29820.75,29822.25,29817.0,29822.25,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783055220000,1,6.0,4.0,1,2,0
1783055280000,29823.0,29823.0,29816.0,29816.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783055280000,1,6.0,4.0,2,2,0
1783055340000,29815.5,29817.25,29811.5,29814.75,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783055340000,1,6.0,4.0,2,2,0
1783055400000,29814.5,29833.75,29814.25,29823.25,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783055400000,1,7.0,4.0,1,2,0
1783055460000,29822.5,29834.0,29817.0,29825.25,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783055460000,1,5.0,4.0,1,2,0
1783055520000,29824.25,29826.75,29818.25,29826.75,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783055520000,1,6.0,4.0,1,2,0
1783055580000,29826.5,29827.25,29818.5,29823.0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783055580000,1,4.0,4.0,1,2,0
1783055640000,29822.75,29826.75,29821.25,29822.25,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783055640000,1,4.0,4.0,1,2,0
1783055700000,29823.0,29825.5,29815.5,29825.5,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783055700000,1,8.0,4.0,1,2,0
1783055760000,29823.75,29826.0,29819.25,29824.75,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783055760000,1,6.0,4.0,1,2,0
1783055820000,29826.25,29826.25,29821.5,29822.0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783055820000,1,4.0,4.0,1,2,0
1783055880000,29821.0,29825.25,29821.0,29821.75,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783055880000,1,4.0,4.0,1,2,0
1783055940000,29822.25,29824.75,29819.5,29824.0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783055940000,1,7.0,4.0,1,2,0
1783056000000,29821.75,29822.0,29811.75,29814.75,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783056000000,1,7.0,4.0,2,2,0
1783056060000,29813.5,29813.5,29809.0,29810.25,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783056060000,1,7.0,6.0,2,1,0
1783056120000,29812.0,29812.5,29798.75,29801.0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783056120000,1,7.0,6.0,2,1,0
1783056180000,29800.25,29806.25,29794.5,29800.25,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783056180000,1,7.0,4.0,2,1,0
1783056240000,29799.0,29806.5,29798.75,29804.25,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783056240000,1,7.0,4.0,2,1,0
1783056300000,29803.75,29809.0,29801.0,29804.25,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783056300000,1,7.0,4.0,2,1,0
1783056360000,29804.25,29826.5,29803.75,29821.0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1783056360000,1,7.0,3.0,2,1,0
1783056420000,29822.25,29825.25,29813.0,29815.0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783056420000,1,7.0,5.0,2,1,0
1783056480000,29812.25,29816.0,29806.75,29811.0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783056480000,1,7.0,4.0,2,1,0
1783056540000,29812.5,29812.75,29807.0,29809.75,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783056540000,1,7.0,5.0,2,1,0
1783056600000,29808.75,29820.0,29804.75,29818.25,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1783056600000,1,7.0,2.0,2,1,0
1783056660000,29820.25,29830.0,29819.0,29824.25,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1783056660000,1,7.0,3.0,2,1,0
1783056720000,29825.75,29828.0,29820.5,29826.0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783056720000,1,7.0,4.0,2,1,0
1783056780000,29827.0,29833.25,29823.75,29824.25,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783056780000,1,7.0,6.0,2,1,0
1783056840000,29825.75,29828.5,29824.0,29827.5,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783056840000,1,7.0,4.0,2,1,0
1783056900000,29829.0,29833.5,29826.0,29826.75,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783056900000,1,7.0,5.0,2,1,0
1783056960000,29828.0,29829.0,29825.75,29827.5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783056960000,1,7.0,5.0,2,2,0
1783057020000,29824.5,29841.5,29821.0,29839.0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1783057020000,1,7.0,5.0,2,2,0
1783057080000,29837.75,29839.25,29830.0,29832.0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1783057080000,1,7.0,5.0,2,2,0
1783057140000,29831.5,29833.0,29827.0,29831.0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1783057140000,1,7.0,5.0,2,2,0
1783057200000,29833.25,29834.0,29830.0,29832.0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1783057200000,1,7.0,5.0,2,2,0
1783057260000,29831.0,29833.0,29826.5,29828.75,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1783057260000,1,7.0,5.0,2,2,0
1783057320000,29828.75,29829.25,29818.0,29827.5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1783057320000,1,7.0,5.0,2,2,0
1783057380000,29827.75,29827.75,29819.75,29821.5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1783057380000,1,7.0,5.0,2,2,0
1783057440000,29820.25,29822.25,29818.0,29819.75,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1783057440000,1,7.0,5.0,2,2,0
1783057500000,29820.75,29826.25,29819.0,29819.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783057500000,1,7.0,5.0,2,2,0
1783057560000,29818.5,29820.25,29815.5,29818.75,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783057560000,1,7.0,5.0,2,2,0
1783057620000,29815.0,29815.5,29810.25,29811.0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783057620000,1,7.0,6.0,2,1,0
1783057680000,29810.25,29818.25,29808.5,29811.75,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783057680000,1,7.0,4.0,2,1,0
1783057740000,29813.0,29813.75,29809.25,29813.75,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783057740000,1,7.0,4.0,2,1,0
1783057800000,29814.75,29823.75,29813.5,29815.0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783057800000,1,7.0,4.0,2,1,0
1783057860000,29813.75,29814.0,29808.25,29813.5,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783057860000,1,7.0,6.0,2,1,0
1783057920000,29814.5,29816.0,29810.5,29814.0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1783057920000,1,7.0,3.0,2,1,0
1783057980000,29813.75,29818.5,29811.5,29811.5,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783057980000,1,7.0,6.0,2,1,0
1783058040000,29814.5,29815.0,29810.5,29815.0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783058040000,1,7.0,4.0,2,1,0
1783058100000,29811.5,29815.5,29807.5,29815.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783058100000,1,7.0,4.0,2,2,0
1783058160000,29815.0,29825.25,29814.5,29822.5,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1783058160000,1,7.0,4.0,2,2,0
1783058220000,29822.25,29824.75,29819.75,29822.0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1783058220000,1,7.0,4.0,2,2,0
1783058280000,29822.0,29828.25,29820.25,29825.0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1783058280000,1,7.0,4.0,2,2,0
1783058340000,29825.75,29826.0,29824.0,29825.25,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1783058340000,1,7.0,4.0,2,2,0
1783058400000,29826.25,29841.0,29821.0,29835.25,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1783058400000,1,7.0,4.0,2,2,0
1783058460000,29836.0,29837.25,29827.75,29835.0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1783058460000,1,7.0,4.0,2,2,0
1783058520000,29834.25,29844.75,29833.5,29843.5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1783058520000,1,7.0,4.0,2,2,0
1783058580000,29841.75,29859.5,29841.5,29857.75,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783058580000,1,7.0,4.0,2,2,0
1783058640000,29857.5,29864.25,29857.0,29858.25,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1783058640000,1,3.0,4.0,1,2,0
1783058700000,29859.5,29876.25,29859.5,29874.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783058700000,1,3.0,4.0,2,2,0
1783058760000,29873.25,29888.0,29873.25,29883.0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783058760000,1,4.0,4.0,1,2,0
1783058820000,29882.75,29884.0,29878.0,29881.0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1783058820000,1,2.0,4.0,1,2,0
1783058880000,29881.75,29886.5,29880.5,29883.75,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1783058880000,1,3.0,4.0,1,2,0
1783058940000,29883.75,29887.5,29881.25,29882.75,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1783058940000,1,2.0,4.0,1,2,0
1783059000000,29883.0,29884.25,29877.25,29881.5,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1783059000000,1,2.0,4.0,1,2,0
1783059060000,29881.75,29885.0,29880.75,29883.25,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1783059060000,1,3.0,4.0,1,2,0
1783059120000,29882.25,29883.75,29875.75,29876.5,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1783059120000,1,1.0,4.0,1,2,0
1783059180000,29875.75,29877.5,29871.25,29876.5,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1783059180000,1,2.0,4.0,1,2,0
1783059240000,29876.0,29876.75,29870.25,29872.0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1783059240000,1,3.0,4.0,1,2,0
1783059300000,29871.0,29878.0,29870.0,29876.0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783059300000,1,6.0,4.0,1,2,0
1783059360000,29873.75,29876.0,29866.5,29869.75,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783059360000,1,5.0,4.0,1,2,0
1783059420000,29868.75,29871.0,29866.25,29869.75,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783059420000,1,6.0,4.0,1,2,0
1783059480000,29868.75,29869.75,29864.5,29866.0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783059480000,1,4.0,4.0,1,2,0
1783059540000,29867.0,29872.25,29867.0,29872.25,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783059540000,1,7.0,4.0,1,2,0
1783059600000,29871.5,29872.75,29862.5,29863.5,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783059600000,1,4.0,4.0,1,2,0
1783059660000,29862.0,29865.5,29860.0,29861.5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783059660000,1,4.0,4.0,2,2,0
1783059720000,29861.5,29863.0,29855.0,29857.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783059720000,1,4.0,4.0,2,2,0
1783059780000,29855.25,29856.25,29843.25,29855.25,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783059780000,1,4.0,4.0,2,2,0
1783059840000,29856.0,29856.5,29846.0,29846.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783059840000,1,4.0,4.0,2,2,0
1783059900000,29847.25,29855.5,29847.25,29854.75,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783059900000,1,4.0,4.0,2,2,0
1783059960000,29855.25,29857.0,29850.5,29857.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783059960000,1,4.0,4.0,2,2,0
1783060020000,29857.25,29860.25,29852.75,29856.0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1783060020000,1,3.0,4.0,1,2,0
1783060080000,29857.0,29861.5,29856.5,29859.75,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1783060080000,1,4.0,4.0,1,2,0
1783060140000,29860.75,29869.0,29855.0,29868.5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783060140000,1,4.0,4.0,2,2,0
1783060200000,29867.75,29873.75,29861.75,29865.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783060200000,1,4.0,4.0,2,2,0
1783060260000,29864.75,29868.25,29862.5,29864.5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783060260000,1,4.0,4.0,2,2,0
1783060320000,29863.0,29868.0,29863.0,29867.5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783060320000,1,4.0,4.0,2,2,0
1783060380000,29867.75,29869.5,29861.25,29866.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783060380000,1,4.0,4.0,2,2,0
1783060440000,29866.0,29868.75,29858.75,29863.0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783060440000,1,4.0,7.0,2,1,0
1783060500000,29865.25,29870.5,29858.75,29863.0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1783060500000,1,4.0,3.0,2,1,0
1783060560000,29865.0,29869.0,29864.5,29867.25,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1783060560000,1,4.0,2.0,2,1,0
1783060620000,29868.0,29868.5,29864.5,29868.5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783060620000,1,4.0,2.0,2,2,0
1783060680000,29867.25,29871.0,29866.75,29867.75,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783060680000,1,4.0,2.0,2,2,0
1783060740000,29865.5,29865.5,29858.75,29860.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783060740000,1,4.0,2.0,2,2,0
1783060800000,29861.25,29861.25,29851.25,29858.0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783060800000,1,4.0,6.0,2,1,0
1783060860000,29859.25,29862.75,29856.75,29861.0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783060860000,1,4.0,4.0,2,1,0
1783060920000,29861.0,29871.5,29861.0,29866.25,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783060920000,1,4.0,4.0,2,2,0
1783060980000,29867.0,29867.5,29858.75,29858.75,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783060980000,1,4.0,4.0,2,2,0
1783061040000,29859.25,29863.0,29855.0,29856.25,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783061040000,1,4.0,6.0,2,1,0
1783061100000,29855.5,29857.0,29853.0,29853.25,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783061100000,1,4.0,6.0,2,1,0
1783061160000,29855.5,29859.25,29851.0,29857.75,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783061160000,1,4.0,5.0,2,1,0
1783061220000,29857.75,29859.25,29848.5,29852.25,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783061220000,1,4.0,6.0,2,1,0
1783061280000,29852.0,29852.75,29841.5,29843.25,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783061280000,1,4.0,6.0,2,2,0
1783061340000,29846.25,29848.0,29844.75,29846.5,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783061340000,1,4.0,4.0,2,1,0
1783061400000,29847.0,29848.0,29843.75,29847.0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783061400000,1,4.0,4.0,2,1,0
1783061460000,29846.75,29846.75,29833.5,29835.25,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783061460000,1,4.0,5.0,2,1,0
1783061520000,29837.0,29839.5,29836.0,29837.5,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1783061520000,1,4.0,2.0,2,1,0
1783061580000,29837.25,29839.5,29833.5,29836.75,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1783061580000,1,4.0,2.0,2,1,0
1783061640000,29837.0,29842.75,29836.75,29841.75,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783061640000,1,4.0,4.0,2,1,0
1783061700000,29840.25,29842.5,29837.5,29842.5,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783061700000,1,4.0,4.0,2,1,0
1783061760000,29843.0,29844.0,29839.25,29842.0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783061760000,1,4.0,5.0,2,1,0
1783061820000,29840.5,29845.0,29840.25,29841.5,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783061820000,1,4.0,5.0,2,1,0
1783061880000,29842.0,29847.0,29841.25,29846.0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1783061880000,1,4.0,3.0,2,1,0
1783061940000,29846.25,29846.25,29840.5,29840.75,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783061940000,1,4.0,6.0,2,1,0
1783062000000,29842.0,29850.0,29837.25,29847.25,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1783062000000,1,4.0,3.0,2,1,0
1783062060000,29845.75,29852.75,29843.0,29848.5,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783062060000,1,4.0,4.0,2,1,0
1783062120000,29848.25,29848.25,29841.0,29841.75,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783062120000,1,4.0,7.0,2,1,0
1783062180000,29841.75,29844.5,29841.0,29842.0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783062180000,1,4.0,4.0,2,1,0
1783062240000,29845.25,29851.0,29841.5,29844.75,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1783062240000,1,4.0,4.0,2,2,0
1783062300000,29844.0,29844.75,29833.0,29833.25,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783062300000,1,4.0,4.0,2,1,0
1783062360000,29833.25,29837.75,29829.25,29831.5,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783062360000,1,4.0,4.0,2,1,0
1783062420000,29833.75,29843.75,29831.5,29843.75,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1783062420000,1,4.0,4.0,2,1,0
