candidate_id,direction,timestamp,bar_index,event,state_before,state_after,open,high,low,close,atr,setup_score,same_bar_setup_bos,bos_level,bos_condition,retest_level,tolerance,band_lower,band_upper,touch_condition,invalid_condition,opposite_bos,directional_candle,close_beyond_bos_level,confirmed,failed_conditions,risk_points
61,Long,2026-07-12 17:00:00-05:00,8160,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,29634.25,29661.75,29596.0,29599.5,24.630698767835728,,,,,29750.25,2.463069876783573,29747.786930123217,29752.713069876783,True,True,True,,,,,
71,Short,2026-07-15 00:25:00-05:00,8801,SETUP_ACCEPTED,IDLE,SHORT_WAIT_BOS,29680.25,29680.25,29659.0,29664.0,21.212396691236542,75.0,,,,,,,,,,,,,,,
71,Short,2026-07-15 00:25:00-05:00,8801,BOS_ACCEPTED,SHORT_WAIT_BOS,SHORT_WAIT_RETEST,29680.25,29680.25,29659.0,29664.0,21.212396691236542,,True,29665.5,bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=29664.0; level=29665.5,,,,,,,,,,,,
71,Short,2026-07-15 00:30:00-05:00,8802,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,29663.0,29676.5,29650.0,29674.5,21.5900826418625,,,,,29665.5,2.1590082641862502,29663.340991735815,29667.659008264185,True,True,False,,,,,
72,Short,2026-07-15 02:00:00-05:00,8820,SETUP_ACCEPTED,IDLE,SHORT_WAIT_BOS,29712.75,29734.5,29689.75,29728.75,20.987184169758855,75.0,,,,,,,,,,,,,,,
72,Short,2026-07-15 02:20:00-05:00,8824,BOS_ACCEPTED,SHORT_WAIT_BOS,SHORT_WAIT_RETEST,29701.5,29701.5,29669.75,29671.75,21.736417562278287,,False,29692.0,bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=29671.75; level=29692.0,,,,,,,,,,,,
72,Short,2026-07-15 02:25:00-05:00,8825,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,29671.75,29671.75,29610.25,29651.25,24.57667345068698,,,,,29692.0,2.457667345068698,29689.54233265493,29694.45766734507,False,False,False,,,,,
72,Short,2026-07-15 02:30:00-05:00,8826,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,29650.25,29652.5,29627.5,29642.5,24.606911061352196,,,,,29692.0,2.46069110613522,29689.539308893865,29694.460691106135,False,False,False,,,,,
72,Short,2026-07-15 02:35:00-05:00,8827,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,29642.5,29662.75,29642.5,29659.75,24.29570312839847,,,,,29692.0,2.429570312839847,29689.57042968716,29694.42957031284,False,False,False,,,,,
72,Short,2026-07-15 02:40:00-05:00,8828,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,29658.75,29672.0,29655.25,29661.25,23.756724333512864,,,,,29692.0,2.3756724333512866,29689.62432756665,29694.37567243335,False,False,False,,,,,
72,Short,2026-07-15 02:45:00-05:00,8829,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,29661.25,29679.5,29653.25,29674.25,23.93481545254766,,,,,29692.0,2.393481545254766,29689.606518454744,29694.393481545256,False,False,False,,,,,
72,Short,2026-07-15 02:50:00-05:00,8830,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,29674.0,29687.5,29671.5,29673.5,23.368042920222827,,,,,29692.0,2.3368042920222827,29689.663195707977,29694.336804292023,False,False,False,,,,,
72,Short,2026-07-15 02:55:00-05:00,8831,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,29673.5,29680.25,29667.0,29678.5,22.64532556877834,,,,,29692.0,2.264532556877834,29689.735467443123,29694.264532556877,False,False,False,,,,,
72,Short,2026-07-15 03:00:00-05:00,8832,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,29679.5,29681.0,29599.25,29613.75,26.86708802815132,,,,,29692.0,2.686708802815132,29689.313291197184,29694.686708802816,False,False,False,,,,,
72,Short,2026-07-15 03:05:00-05:00,8833,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,29615.25,29622.25,29602.0,29609.5,26.394438883283367,,,,,29692.0,2.639443888328337,29689.36055611167,29694.63944388833,False,False,False,,,,,
74,Short,2026-07-15 07:10:00-05:00,8882,SETUP_ACCEPTED,IDLE,SHORT_WAIT_BOS,29572.5,29575.0,29556.0,29563.25,19.605785762275037,75.0,,,,,,,,,,,,,,,
74,Short,2026-07-15 07:10:00-05:00,8882,BOS_ACCEPTED,SHORT_WAIT_BOS,SHORT_WAIT_RETEST,29572.5,29575.0,29556.0,29563.25,19.605785762275037,,True,29568.25,bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=29563.25; level=29568.25,,,,,,,,,,,,
74,Short,2026-07-15 07:15:00-05:00,8883,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,29564.5,29575.0,29562.25,29562.25,19.11608677925539,,,,,29568.25,1.911608677925539,29566.338391322075,29570.161608677925,True,False,False,,,,,
74,Short,2026-07-15 07:15:00-05:00,8883,RETEST_ACCEPTED,SHORT_WAIT_RETEST,SHORT_WAIT_CONFIRM,29564.5,29575.0,29562.25,29562.25,19.11608677925539,,,,,29568.25,1.911608677925539,,,,,,,,,,
74,Short,2026-07-15 07:20:00-05:00,8884,CONFIRM_EVALUATION,SHORT_WAIT_CONFIRM,SHORT_WAIT_CONFIRM,29564.25,29565.0,29538.75,29548.75,19.625652009308574,,,29568.25,,,,,,,False,False,True,True,True,[],
74,Short,2026-07-15 07:20:00-05:00,8884,CONFIRM_ENTRY,SHORT_WAIT_CONFIRM,IDLE,29564.25,29565.0,29538.75,29548.75,19.625652009308574,,,,,,,,,,,,,,,,29.43847801396286
75,Short,2026-07-15 07:35:00-05:00,8887,SETUP_ACCEPTED,IDLE,SHORT_WAIT_BOS,29624.0,29642.75,29614.75,29618.0,25.721139746520016,75.0,,,,,,,,,,,,,,,
75,Short,2026-07-15 07:45:00-05:00,8889,OPPOSITE_BOS_INVALIDATION,SHORT_WAIT_BOS,IDLE,29634.25,29660.5,29624.0,29657.0,28.051646005927978,,,,,,,,,,,,,,,,
77,Long,2026-07-15 08:35:00-05:00,8899,SETUP_ACCEPTED,IDLE,LONG_WAIT_BOS,29635.5,29648.75,29534.25,29564.5,34.65306902083971,75.0,,,,,,,,,,,,,,,
77,Long,2026-07-15 08:40:00-05:00,8900,OPPOSITE_BOS_INVALIDATION,LONG_WAIT_BOS,IDLE,29565.5,29566.75,29513.25,29515.5,35.99927837649402,,,,,,,,,,,,,,,,
83,Long,2026-07-16 00:20:00-05:00,9076,SETUP_ACCEPTED,IDLE,LONG_WAIT_BOS,29432.0,29452.0,29430.25,29447.5,22.36183941384812,75.0,,,,,,,,,,,,,,,
83,Long,2026-07-16 00:20:00-05:00,9076,BOS_ACCEPTED,LONG_WAIT_BOS,LONG_WAIT_RETEST,29432.0,29452.0,29430.25,29447.5,22.36183941384812,,True,29438.5,bullBreakEvent=true; Close-mode close > activeStrHigh[1]; close=29447.5; level=29438.5,,,,,,,,,,,,
83,Long,2026-07-16 00:25:00-05:00,9077,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,29445.75,29457.75,29440.25,29448.0,22.014565170001823,,,,,29438.5,2.2014565170001825,29436.298543483,29440.701456517,True,False,False,,,,,
83,Long,2026-07-16 00:25:00-05:00,9077,RETEST_ACCEPTED,LONG_WAIT_RETEST,LONG_WAIT_CONFIRM,29445.75,29457.75,29440.25,29448.0,22.014565170001823,,,,,29438.5,2.2014565170001825,,,,,,,,,,
83,Long,2026-07-16 00:30:00-05:00,9078,CONFIRM_EVALUATION,LONG_WAIT_CONFIRM,LONG_WAIT_CONFIRM,29448.0,29479.25,29390.5,29393.75,26.78138194357312,,,29438.5,,,,,,,True,False,False,False,False,"['bullish_candle=false', 'close_above_bos_level=false']",
84,Short,2026-07-16 00:35:00-05:00,9079,SETUP_ACCEPTED,IDLE,SHORT_WAIT_BOS,29392.5,29392.5,29352.25,29361.75,27.83271180474647,90.0,,,,,,,,,,,,,,,
84,Short,2026-07-16 00:35:00-05:00,9079,BOS_ACCEPTED,SHORT_WAIT_BOS,SHORT_WAIT_RETEST,29392.5,29392.5,29352.25,29361.75,27.83271180474647,,True,29373.5,bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=29361.75; level=29373.5,,,,,,,,,,,,
84,Short,2026-07-16 00:40:00-05:00,9080,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,29364.75,29397.5,29348.75,29384.75,29.32680381869315,,,,,29373.5,2.9326803818693152,29370.56731961813,29376.43268038187,True,True,False,,,,,
85,Short,2026-07-16 11:10:00-05:00,9206,SETUP_ACCEPTED,IDLE,SHORT_WAIT_BOS,29020.0,29022.0,28971.5,28975.5,57.18644853702921,75.0,,,,,,,,,,,,,,,
85,Short,2026-07-16 11:10:00-05:00,9206,BOS_ACCEPTED,SHORT_WAIT_BOS,SHORT_WAIT_RETEST,29020.0,29022.0,28971.5,28975.5,57.18644853702921,,True,29018.25,bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=28975.5; level=29018.25,,,,,,,,,,,,
85,Short,2026-07-16 11:15:00-05:00,9207,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,28975.75,28996.0,28961.25,28981.25,55.583845070098555,,,,,29018.25,5.558384507009856,29012.69161549299,29023.80838450701,False,False,False,,,,,
85,Short,2026-07-16 11:20:00-05:00,9208,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,28981.0,28981.75,28943.0,28962.0,54.38142756509152,,,,,29018.25,5.438142756509152,29012.81185724349,29023.68814275651,False,False,False,,,,,
85,Short,2026-07-16 11:25:00-05:00,9209,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,28962.0,28997.25,28950.75,28981.5,53.81846845329927,,,,,29018.25,5.381846845329927,29012.86815315467,29023.63184684533,False,False,False,,,,,
85,Short,2026-07-16 11:30:00-05:00,9210,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,28982.75,29021.75,28976.5,28996.0,53.20643499234932,,,,,29018.25,5.320643499234933,29012.929356500765,29023.570643499235,True,False,False,,,,,
85,Short,2026-07-16 11:30:00-05:00,9210,RETEST_ACCEPTED,SHORT_WAIT_RETEST,SHORT_WAIT_CONFIRM,28982.75,29021.75,28976.5,28996.0,53.20643499234932,,,,,29018.25,5.320643499234933,,,,,,,,,,
85,Short,2026-07-16 11:35:00-05:00,9211,CONFIRM_EVALUATION,SHORT_WAIT_CONFIRM,SHORT_WAIT_CONFIRM,28995.75,29003.75,28971.0,28975.0,51.745261064324374,,,29018.25,,,,,,,False,False,True,True,True,[],
85,Short,2026-07-16 11:35:00-05:00,9211,CONFIRM_ENTRY,SHORT_WAIT_CONFIRM,IDLE,28995.75,29003.75,28971.0,28975.0,51.745261064324374,,,,,,,,,,,,,,,,77.61789159648656
86,Short,2026-07-16 13:50:00-05:00,9238,SETUP_ACCEPTED,IDLE,SHORT_WAIT_BOS,28927.0,28933.25,28892.25,28894.5,41.66513581433018,75.0,,,,,,,,,,,,,,,
86,Short,2026-07-16 13:50:00-05:00,9238,BOS_ACCEPTED,SHORT_WAIT_BOS,SHORT_WAIT_RETEST,28927.0,28933.25,28892.25,28894.5,41.66513581433018,,True,28901.25,bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=28894.5; level=28901.25,,,,,,,,,,,,
86,Short,2026-07-16 13:55:00-05:00,9239,RETEST_EVALUATION,SHORT_WAIT_RETEST,SHORT_WAIT_RETEST,28895.25,28905.75,28882.5,28892.75,40.34976897044945,,,,,28901.25,4.034976897044945,28897.215023102955,28905.284976897045,True,False,False,,,,,
86,Short,2026-07-16 13:55:00-05:00,9239,RETEST_ACCEPTED,SHORT_WAIT_RETEST,SHORT_WAIT_CONFIRM,28895.25,28905.75,28882.5,28892.75,40.34976897044945,,,,,28901.25,4.034976897044945,,,,,,,,,,
86,Short,2026-07-16 14:00:00-05:00,9240,CONFIRM_EVALUATION,SHORT_WAIT_CONFIRM,SHORT_WAIT_CONFIRM,28892.25,28924.25,28885.0,28910.5,40.27121404398878,,,28901.25,,,,,,,True,False,False,False,False,"['bearish_candle=false', 'close_below_bos_level=false']",
87,Long,2026-07-17 09:00:00-05:00,9456,SETUP_ACCEPTED,IDLE,LONG_WAIT_BOS,28358.25,28466.0,28347.5,28400.5,65.67994034483709,75.0,,,,,,,,,,,,,,,
87,Long,2026-07-17 09:00:00-05:00,9456,BOS_ACCEPTED,LONG_WAIT_BOS,LONG_WAIT_RETEST,28358.25,28466.0,28347.5,28400.5,65.67994034483709,,True,28368.25,bullBreakEvent=true; Close-mode close > activeStrHigh[1]; close=28400.5; level=28368.25,,,,,,,,,,,,
87,Long,2026-07-17 09:05:00-05:00,9457,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,28400.25,28499.25,28400.25,28492.25,68.05994460592015,,,,,28368.25,6.805994460592015,28361.444005539408,28375.055994460592,False,False,False,,,,,
87,Long,2026-07-17 09:10:00-05:00,9458,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,28492.25,28544.5,28465.25,28485.75,68.85923427692585,,,,,28368.25,6.885923427692585,28361.364076572307,28375.135923427693,False,False,False,,,,,
87,Long,2026-07-17 09:15:00-05:00,9459,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,28486.25,28567.75,28462.0,28531.0,71.49428897143115,,,,,28368.25,7.149428897143115,28361.100571102856,28375.399428897144,False,False,False,,,,,
87,Long,2026-07-17 09:20:00-05:00,9460,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,28532.25,28561.25,28497.75,28548.25,70.92326833061463,,,,,28368.25,7.092326833061463,28361.157673166937,28375.342326833063,False,False,False,,,,,
87,Long,2026-07-17 09:25:00-05:00,9461,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,28547.75,28569.75,28498.75,28514.25,70.92874916414216,,,,,28368.25,7.092874916414217,28361.157125083584,28375.342874916416,False,False,False,,,,,
87,Long,2026-07-17 09:30:00-05:00,9462,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,28514.25,28532.5,28442.5,28472.75,72.29098136670343,,,,,28368.25,7.229098136670344,28361.02090186333,28375.47909813667,False,False,False,,,,,
87,Long,2026-07-17 09:35:00-05:00,9463,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,28473.75,28577.0,28470.25,28575.0,74.75233984051033,,,,,28368.25,7.475233984051034,28360.774766015948,28375.725233984052,False,False,False,,,,,
87,Long,2026-07-17 09:40:00-05:00,9464,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,28574.25,28578.25,28488.25,28507.75,75.84145842333102,,,,,28368.25,7.584145842333102,28360.665854157665,28375.834145842335,False,False,False,,,,,
87,Long,2026-07-17 09:45:00-05:00,9465,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,28506.75,28540.0,28450.5,28470.5,76.81706853595024,,,,,28368.25,7.681706853595024,28360.568293146403,28375.931706853597,False,False,False,,,,,
88,Long,2026-07-19 18:40:00-05:00,9560,SETUP_ACCEPTED,IDLE,LONG_WAIT_BOS,28514.0,28550.75,28507.25,28546.75,34.856702033581186,90.0,,,,,,,,,,,,,,,
88,Long,2026-07-19 18:40:00-05:00,9560,BOS_ACCEPTED,LONG_WAIT_BOS,LONG_WAIT_RETEST,28514.0,28550.75,28507.25,28546.75,34.856702033581186,,True,28533.25,bullBreakEvent=true; Close-mode close > activeStrHigh[1]; close=28546.75; level=28533.25,,,,,,,,,,,,
88,Long,2026-07-19 18:45:00-05:00,9561,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,28549.0,28550.25,28497.25,28509.75,36.15265188832539,,,,,28533.25,3.615265188832539,28529.634734811167,28536.865265188833,True,True,False,,,,,
89,Long,2026-07-19 21:40:00-05:00,9596,SETUP_ACCEPTED,IDLE,LONG_WAIT_BOS,28543.5,28600.0,28538.75,28581.5,44.271060594292116,75.0,,,,,,,,,,,,,,,
89,Long,2026-07-19 21:40:00-05:00,9596,BOS_ACCEPTED,LONG_WAIT_BOS,LONG_WAIT_RETEST,28543.5,28600.0,28538.75,28581.5,44.271060594292116,,True,28571.25,bullBreakEvent=true; Close-mode close > activeStrHigh[1]; close=28581.5; level=28571.25,,,,,,,,,,,,
89,Long,2026-07-19 21:45:00-05:00,9597,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,28583.5,28620.5,28575.0,28613.75,44.35884198041411,,,,,28571.25,4.435884198041411,28566.814115801957,28575.685884198043,True,False,False,,,,,
89,Long,2026-07-19 21:45:00-05:00,9597,RETEST_ACCEPTED,LONG_WAIT_RETEST,LONG_WAIT_CONFIRM,28583.5,28620.5,28575.0,28613.75,44.35884198041411,,,,,28571.25,4.435884198041411,,,,,,,,,,
89,Long,2026-07-19 21:50:00-05:00,9598,CONFIRM_EVALUATION,LONG_WAIT_CONFIRM,LONG_WAIT_CONFIRM,28614.75,28630.25,28584.0,28589.0,44.493924696098816,,,28571.25,,,,,,,False,False,False,True,False,['bullish_candle=false'],
89,Long,2026-07-19 21:55:00-05:00,9599,CONFIRM_EVALUATION,LONG_WAIT_CONFIRM,LONG_WAIT_CONFIRM,28589.0,28594.25,28566.0,28568.25,43.333644360663186,,,28571.25,,,,,,,False,False,False,False,False,"['bullish_candle=false', 'close_above_bos_level=false']",
89,Long,2026-07-19 22:00:00-05:00,9600,CONFIRM_EVALUATION,LONG_WAIT_CONFIRM,LONG_WAIT_CONFIRM,28570.25,28595.25,28563.5,28570.0,42.506241192044385,,,28571.25,,,,,,,False,False,False,False,False,"['bullish_candle=false', 'close_above_bos_level=false']",
89,Long,2026-07-19 22:05:00-05:00,9601,CONFIRM_EVALUATION,LONG_WAIT_CONFIRM,LONG_WAIT_CONFIRM,28566.25,28567.75,28538.25,28555.0,41.737938249755494,,,28571.25,,,,,,,True,False,False,False,False,"['bullish_candle=false', 'close_above_bos_level=false']",
95,Short,2026-07-20 10:50:00-05:00,9754,SETUP_ACCEPTED,IDLE,SHORT_WAIT_BOS,28666.75,28737.5,28656.25,28726.0,58.16300412080038,85.0,,,,,,,,,,,,,,,
95,Short,2026-07-20 11:00:00-05:00,9756,OPPOSITE_BOS_INVALIDATION,SHORT_WAIT_BOS,IDLE,28733.0,28751.25,28711.0,28745.25,54.60100865517992,,,,,,,,,,,,,,,,
98,Long,2026-07-20 18:20:00-05:00,9832,SETUP_ACCEPTED,IDLE,LONG_WAIT_BOS,28481.75,28502.5,28476.75,28494.0,26.536955941835366,75.0,,,,,,,,,,,,,,,
98,Long,2026-07-20 18:20:00-05:00,9832,BOS_ACCEPTED,LONG_WAIT_BOS,LONG_WAIT_RETEST,28481.75,28502.5,28476.75,28494.0,26.536955941835366,,True,28485.75,bullBreakEvent=true; Close-mode close > activeStrHigh[1]; close=28494.0; level=28485.75,,,,,,,,,,,,
98,Long,2026-07-20 18:25:00-05:00,9833,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,28495.75,28504.25,28488.0,28501.25,25.802173374561413,,,,,28485.75,2.5802173374561415,28483.169782662542,28488.330217337458,True,False,False,,,,,
98,Long,2026-07-20 18:25:00-05:00,9833,RETEST_ACCEPTED,LONG_WAIT_RETEST,LONG_WAIT_CONFIRM,28495.75,28504.25,28488.0,28501.25,25.802173374561413,,,,,28485.75,2.5802173374561415,,,,,,,,,,
98,Long,2026-07-20 18:30:00-05:00,9834,CONFIRM_EVALUATION,LONG_WAIT_CONFIRM,LONG_WAIT_CONFIRM,28501.0,28506.75,28493.25,28496.75,24.923446704949885,,,28485.75,,,,,,,False,False,False,True,False,['bullish_candle=false'],
98,Long,2026-07-20 18:35:00-05:00,9835,CONFIRM_EVALUATION,LONG_WAIT_CONFIRM,LONG_WAIT_CONFIRM,28497.0,28498.25,28489.25,28493.25,23.786057654596323,,,28485.75,,,,,,,False,False,False,True,False,['bullish_candle=false'],
98,Long,2026-07-20 18:40:00-05:00,9836,CONFIRM_EVALUATION,LONG_WAIT_CONFIRM,LONG_WAIT_CONFIRM,28492.0,28499.25,28488.0,28494.0,22.8906249649823,,,28485.75,,,,,,,False,False,True,True,True,[],
98,Long,2026-07-20 18:40:00-05:00,9836,CONFIRM_ENTRY,LONG_WAIT_CONFIRM,IDLE,28492.0,28499.25,28488.0,28494.0,22.8906249649823,,,,,,,,,,,,,,,,34.335937447473455
101,Long,2026-07-21 08:25:00-05:00,10001,SETUP_ACCEPTED,IDLE,LONG_WAIT_BOS,28861.25,28907.25,28861.25,28903.75,22.77562644178053,90.0,,,,,,,,,,,,,,,
101,Long,2026-07-21 08:25:00-05:00,10001,BOS_ACCEPTED,LONG_WAIT_BOS,LONG_WAIT_RETEST,28861.25,28907.25,28861.25,28903.75,22.77562644178053,,True,28869.0,bullBreakEvent=true; Close-mode close > activeStrHigh[1]; close=28903.75; level=28869.0,,,,,,,,,,,,
101,Long,2026-07-21 08:30:00-05:00,10002,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,28904.75,28928.5,28815.25,28829.5,29.238081695939066,,,,,28869.0,2.9238081695939067,28866.076191830405,28871.923808169595,True,True,False,,,,,
102,Long,2026-07-21 09:00:00-05:00,10008,SETUP_ACCEPTED,IDLE,LONG_WAIT_BOS,28835.75,28870.75,28769.5,28795.5,45.42276368327265,75.0,,,,,,,,,,,,,,,
102,Long,2026-07-21 09:05:00-05:00,10009,OPPOSITE_BOS_INVALIDATION,LONG_WAIT_BOS,IDLE,28795.25,28820.75,28755.75,28762.25,46.821137705896035,,,,,,,,,,,,,,,,
104,Short,2026-07-21 09:45:00-05:00,10017,SETUP_ACCEPTED,IDLE,SHORT_WAIT_BOS,28907.0,28938.75,28894.5,28909.75,52.54302122760209,85.0,,,,,,,,,,,,,,,
104,Short,2026-07-21 10:05:00-05:00,10021,OPPOSITE_BOS_INVALIDATION,SHORT_WAIT_BOS,IDLE,28881.0,28964.25,28863.25,28955.75,53.256155749727796,,,,,,,,,,,,,,,,
106,Short,2026-07-21 10:20:00-05:00,10024,SETUP_ACCEPTED,IDLE,SHORT_WAIT_BOS,28966.0,28992.5,28954.0,28983.25,48.340205605740515,70.0,,,,,,,,,,,,,,,
106,Short,2026-07-21 11:05:00-05:00,10033,BOS_EXPIRED,SHORT_WAIT_BOS,IDLE,28984.75,29007.0,28980.75,28991.25,40.44612973696978,,,,,,,,,,,,,,,,
107,Long,2026-07-21 11:50:00-05:00,10042,SETUP_ACCEPTED,IDLE,LONG_WAIT_BOS,29005.5,29030.0,29004.25,29029.75,31.667764539931593,75.0,,,,,,,,,,,,,,,
107,Long,2026-07-21 11:50:00-05:00,10042,BOS_ACCEPTED,LONG_WAIT_BOS,LONG_WAIT_RETEST,29005.5,29030.0,29004.25,29029.75,31.667764539931593,,True,29020.0,bullBreakEvent=true; Close-mode close > activeStrHigh[1]; close=29029.75; level=29020.0,,,,,,,,,,,,
107,Long,2026-07-21 11:55:00-05:00,10043,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,29029.25,29034.75,29013.0,29014.0,30.959352787079336,,,,,29020.0,3.095935278707934,29016.904064721293,29023.095935278707,True,True,False,,,,,
108,Long,2026-07-21 12:45:00-05:00,10053,SETUP_ACCEPTED,IDLE,LONG_WAIT_BOS,29024.0,29040.0,29015.5,29039.25,24.068263298257136,75.0,,,,,,,,,,,,,,,
108,Long,2026-07-21 12:45:00-05:00,10053,BOS_ACCEPTED,LONG_WAIT_BOS,LONG_WAIT_RETEST,29024.0,29040.0,29015.5,29039.25,24.068263298257136,,True,29037.75,bullBreakEvent=true; Close-mode close > activeStrHigh[1]; close=29039.25; level=29037.75,,,,,,,,,,,,
108,Long,2026-07-21 12:50:00-05:00,10054,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,29039.5,29047.0,29025.0,29026.25,23.920530205524482,,,,,29037.75,2.3920530205524484,29035.357946979446,29040.142053020554,True,True,False,,,,,
109,Long,2026-07-21 13:25:00-05:00,10061,SETUP_ACCEPTED,IDLE,LONG_WAIT_BOS,29021.75,29022.75,29000.75,29007.25,20.830118062960565,85.0,,,,,,,,,,,,,,,
109,Long,2026-07-21 13:30:00-05:00,10062,OPPOSITE_BOS_INVALIDATION,LONG_WAIT_BOS,IDLE,29007.5,29011.5,28992.75,28998.5,20.681538201320524,,,,,,,,,,,,,,,,
111,Long,2026-07-21 19:00:00-05:00,10116,SETUP_ACCEPTED,IDLE,LONG_WAIT_BOS,28980.75,29007.5,28968.25,29004.5,20.05733507203164,90.0,,,,,,,,,,,,,,,
111,Long,2026-07-21 19:00:00-05:00,10116,BOS_ACCEPTED,LONG_WAIT_BOS,LONG_WAIT_RETEST,28980.75,29007.5,28968.25,29004.5,20.05733507203164,,True,28987.0,bullBreakEvent=true; Close-mode close > activeStrHigh[1]; close=29004.5; level=28987.0,,,,,,,,,,,,
111,Long,2026-07-21 19:05:00-05:00,10117,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,29004.5,29018.0,28994.75,29010.75,20.285382566886522,,,,,28987.0,2.0285382566886523,28984.971461743313,28989.028538256687,False,False,False,,,,,
111,Long,2026-07-21 19:10:00-05:00,10118,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,29009.75,29019.25,28990.75,29010.0,20.872140954966056,,,,,28987.0,2.0872140954966056,28984.912785904504,28989.087214095496,False,False,False,,,,,
111,Long,2026-07-21 19:15:00-05:00,10119,RETEST_EVALUATION,LONG_WAIT_RETEST,LONG_WAIT_RETEST,29011.75,29012.75,28988.0,29005.25,21.149130886754197,,,,,28987.0,2.11491308867542,28984.885086911323,28989.114913088677,True,False,False,,,,,
111,Long,2026-07-21 19:15:00-05:00,10119,RETEST_ACCEPTED,LONG_WAIT_RETEST,LONG_WAIT_CONFIRM,29011.75,29012.75,28988.0,29005.25,21.149130886754197,,,,,28987.0,2.11491308867542,,,,,,,,,,
111,Long,2026-07-21 19:20:00-05:00,10120,CONFIRM_EVALUATION,LONG_WAIT_CONFIRM,LONG_WAIT_CONFIRM,29007.5,29010.5,28983.5,28992.0,21.567050109128896,,,28987.0,,,,,,,False,False,False,True,False,['bullish_candle=false'],
111,Long,2026-07-21 19:25:00-05:00,10121,CONFIRM_EVALUATION,LONG_WAIT_CONFIRM,LONG_WAIT_CONFIRM,28991.0,28998.75,28972.5,28981.25,21.901546529905403,,,28987.0,,,,,,,True,False,False,False,False,"['bullish_candle=false', 'close_above_bos_level=false']",
112,Long,2026-07-21 19:45:00-05:00,10125,SETUP_ACCEPTED,IDLE,LONG_WAIT_BOS,28965.0,28968.25,28940.5,28962.0,22.70485137548491,75.0,,,,,,,,,,,,,,,
112,Long,2026-07-21 19:50:00-05:00,10126,OPPOSITE_BOS_INVALIDATION,LONG_WAIT_BOS,IDLE,28962.5,28966.0,28946.75,28948.5,22.45807627723599,,,,,,,,,,,,,,,,
116,Short,2026-07-22 12:50:00-05:00,10330,SETUP_ACCEPTED,IDLE,SHORT_WAIT_BOS,28964.0,28970.0,28932.25,28933.0,27.040719063959095,75.0,,,,,,,,,,,,,,,
