trade_id,direction,entry,stop_time,stop_price,later_2p5_time,later_max_mfe,minutes_stop_to_2p5,mfe_c,median_post_stop_mfe
P60-018788,LONG,12582.5,1637632,12577.267857142857,1637644,9.07849829351536,12,0.0,7.000000000000001
P60-018790,LONG,12639.25,1637835,12636.964285714286,1637836,4.703125,1,1.53125,7.000000000000001
P60-018791,LONG,12646.5,1637885,12644.410714285714,1637965,11.846153846153845,80,1.435897435897436,7.000000000000001
P60-018796,SHORT,12725.25,1638319,12730.17857142857,1638389,10.5,70,0.0,7.000000000000001
P60-018797,LONG,12743.25,1638355,12736.607142857143,1638383,10.048387096774192,28,1.6559139784946235,7.000000000000001
P60-018798,SHORT,12710.75,1638395,12733.69642857143,1638490,3.617120622568093,95,0.0,7.000000000000001
P60-018804,SHORT,12578.0,1638727,12590.982142857143,1638733,2.907840440165062,6,0.7895460797799174,7.000000000000001
P60-018806,LONG,12591.0,1638930,12588.82142857143,1638938,9.98360655737705,8,1.4918032786885247,7.000000000000001
P60-018808,SHORT,12507.0,1639229,12511.94642857143,1639276,7.379061371841155,47,0.0,7.000000000000001
P60-018812,SHORT,12528.75,1639548,12532.92857142857,1639570,21.358974358974358,22,1.1965811965811965,7.000000000000001
P60-018813,SHORT,12493.5,1639578,12499.25,1639622,9.391304347826088,44,1.2173913043478262,7.000000000000001
P60-018815,SHORT,12468.25,1639661,12474.107142857143,1639669,9.51829268292683,8,0.0,7.000000000000001
P60-018816,SHORT,12454.25,1639718,12463.285714285714,1639727,4.620553359683794,9,1.7707509881422923,7.000000000000001
P60-018817,LONG,12559.75,1639818,12540.107142857143,1639825,7.50909090909091,7,0.0,7.000000000000001
P60-018818,LONG,12650.25,1640028,12641.089285714286,1640041,8.378167641325536,13,1.5828460038986354,7.000000000000001
P60-018819,LONG,12685.0,1640105,12676.910714285714,1640127,6.830022075055188,22,1.76158940397351,7.000000000000001
P60-018820,LONG,12688.0,1640197,12684.92857142857,1640213,4.965116279069767,16,0.4883720930232558,7.000000000000001
P60-018823,LONG,12696.25,1640295,12693.94642857143,1640299,5.317829457364342,4,0.5426356589147288,7.000000000000001
P60-018826,SHORT,12648.75,1640662,12652.857142857143,1640760,5.965217391304348,98,0.0,7.000000000000001
P60-018827,SHORT,12658.25,1640696,12662.75,1640759,7.555555555555555,63,0.0,7.000000000000001
P60-018829,LONG,12679.5,1640877,12673.732142857143,1640917,2.773993808049535,40,2.3405572755417956,7.000000000000001
P60-018830,SHORT,12672.0,1640887,12677.767857142857,1640939,3.6408668730650153,52,1.8637770897832817,7.000000000000001
P60-018831,LONG,12685.75,1640901,12680.339285714286,1641006,3.326732673267327,105,0.0,7.000000000000001
P60-018832,LONG,12662.75,1640963,12658.232142857143,1640981,13.169960474308299,18,0.0,7.000000000000001
P60-018833,SHORT,12657.75,1640972,12662.55357142857,1641085,5.5167286245353155,113,0.0,7.000000000000001
P60-018834,SHORT,12646.5,1641119,12652.482142857143,1641145,3.176119402985075,26,1.755223880597015,7.000000000000001
P60-018835,SHORT,12649.0,1641135,12655.267857142857,1641145,3.43019943019943,10,0.0,7.000000000000001
P60-018837,SHORT,12616.0,1641435,12627.55357142857,1641480,3.0942812982998453,45,0.0,7.000000000000001
P60-018843,SHORT,12623.0,1641696,12625.19642857143,1641717,25.268292682926827,21,1.9349593495934958,7.000000000000001
P60-018844,SHORT,12587.5,1641807,12591.339285714286,1641811,5.404651162790698,4,0.7162790697674418,7.000000000000001
P60-018846,LONG,12603.25,1641989,12601.339285714286,1642019,5.364485981308411,30,0.0,7.000000000000001
P60-018848,SHORT,12601.5,1642043,12604.714285714286,1642050,10.033333333333333,7,0.0,7.000000000000001
P60-018850,LONG,12671.25,1642305,12666.732142857143,1642333,12.118577075098813,28,0.0,7.000000000000001
P60-018853,SHORT,12593.25,1642568,12611.607142857143,1642620,3.2684824902723735,52,2.124513618677043,7.000000000000001
P60-018855,SHORT,12554.0,1642668,12568.785714285714,1642774,3.5338164251207727,106,0.05072463768115942,7.000000000000001
P60-018856,SHORT,12564.25,1642715,12574.839285714286,1642763,8.900505902192243,48,0.0,7.000000000000001
P60-018857,LONG,12576.25,1642727,12566.767857142857,1642739,3.3483992467043313,12,1.4764595103578153,7.000000000000001
P60-018861,SHORT,12280.0,1643050,12281.57142857143,1643103,11.136363636363637,53,0.6363636363636364,7.000000000000001
P60-018862,LONG,12285.25,1643173,12280.642857142857,1643237,8.573643410852714,64,1.0852713178294575,7.000000000000001
P60-018863,LONG,12286.5,1643228,12283.285714285714,1643235,14.155555555555555,7,0.15555555555555556,7.000000000000001
P60-018866,SHORT,12302.0,1643659,12307.32142857143,1643717,5.825503355704698,58,1.3154362416107384,7.000000000000001
P60-018868,LONG,12302.0,1643771,12294.232142857143,1643789,3.9586206896551723,18,0.22528735632183908,7.000000000000001
P60-018869,SHORT,12297.0,1643811,12302.30357142857,1643843,65.23905723905723,32,0.32996632996632996,7.000000000000001
P60-018871,SHORT,12062.5,1643876,12085.17857142857,1643895,9.25984251968504,19,1.2897637795275592,7.000000000000001
P60-018872,SHORT,11892.75,1643977,11911.482142857143,1643998,3.723546234509056,21,0.8674928503336511,7.000000000000001
P60-018875,LONG,11870.25,1644086,11857.232142857143,1644159,5.8765432098765435,73,0.0,7.000000000000001
P60-018876,LONG,11875.5,1644144,11866.19642857143,1644158,10.533589251439539,14,0.8867562380038387,7.000000000000001
P60-018879,SHORT,11663.25,1644440,11667.357142857143,1644471,19.90434782608696,31,0.0,7.000000000000001
P60-018880,SHORT,11569.0,1644897,11580.05357142857,1644937,12.235864297253634,40,0.0,7.000000000000001
P60-018885,SHORT,11491.5,1645162,11500.82142857143,1645182,3.4597701149425286,20,1.4482758620689655,7.000000000000001
P60-018886,LONG,11489.25,1645178,11480.517857142857,1645205,9.848670756646216,27,0.0,7.000000000000001
P60-018888,LONG,11507.75,1645271,11499.982142857143,1645285,8.689655172413792,14,0.09655172413793103,7.000000000000001
P60-018889,SHORT,11479.0,1645283,11486.892857142857,1645323,20.429864253393664,40,2.1538461538461537,7.000000000000001
P60-018894,SHORT,11333.5,1645813,11336.482142857143,1645829,6.287425149700598,16,2.095808383233533,7.000000000000001
P60-018895,LONG,11362.0,1645869,11354.107142857143,1645886,4.339366515837104,17,1.2669683257918551,7.000000000000001
P60-018896,LONG,11365.5,1645984,11359.017857142857,1646034,12.611570247933885,50,0.2699724517906336,7.000000000000001
P60-018897,LONG,11440.75,1646155,11434.94642857143,1646159,11.156923076923077,4,0.0,7.000000000000001
P60-018898,SHORT,11438.5,1646366,11448.80357142857,1646381,9.341421143847487,15,1.2131715771230502,7.000000000000001
P60-018900,SHORT,11391.5,1646442,11399.92857142857,1646454,6.940677966101695,12,0.0,7.000000000000001
P60-018901,SHORT,11361.25,1646483,11370.57142857143,1646558,3.781609195402299,75,2.0919540229885056,7.000000000000001
P60-018903,SHORT,11363.5,1646603,11375.875,1646673,8.121212121212121,70,1.7575757575757576,7.000000000000001
P60-018905,SHORT,11383.25,1646648,11393.67857142857,1646666,13.736301369863014,18,0.982876712328767,7.000000000000001
P60-018910,SHORT,11280.25,1646985,11291.05357142857,1647001,6.965289256198347,16,0.740495867768595,7.000000000000001
P60-018911,LONG,11323.25,1647100,11320.607142857143,1647102,17.68918918918919,2,1.4189189189189189,7.000000000000001
P60-018914,LONG,11433.25,1647377,11429.392857142857,1647394,3.9537037037037037,17,0.0,7.000000000000001
P60-018915,LONG,11418.25,1647640,11411.017857142857,1647720,5.945679012345679,80,0.27654320987654324,7.000000000000001
P60-018916,SHORT,11395.25,1647668,11404.660714285714,1647699,2.683111954459203,31,0.7703984819734345,7.000000000000001
P60-018918,LONG,11477.5,1647952,11468.80357142857,1648001,8.2217659137577,49,0.34496919917864477,7.000000000000001
P60-018921,LONG,11500.0,1648046,11484.982142857143,1648054,4.927467300832342,8,0.0,7.000000000000001
P60-018922,LONG,11493.25,1648154,11481.285714285714,1648170,6.519402985074628,16,1.2955223880597015,7.000000000000001
P60-018925,LONG,11650.0,1648384,11608.464285714286,1648404,3.472914875322442,20,0.6440240756663801,7.000000000000001
P60-018927,LONG,11682.5,1648577,11679.42857142857,1648587,29.87209302325581,10,0.1627906976744186,7.000000000000001
P60-018936,LONG,11325.75,1649313,11314.392857142857,1649334,8.716981132075471,21,0.9245283018867924,7.000000000000001
P60-018937,SHORT,11291.75,1649326,11302.892857142857,1649431,2.71474358974359,105,0.0673076923076923,7.000000000000001
P60-018939,SHORT,11182.5,1649616,11196.642857142857,1649679,6.3106060606060606,63,1.9621212121212122,7.000000000000001
P60-018940,LONG,11197.25,1649627,11183.339285714286,1649661,2.6957637997432604,34,1.2041078305519897,7.000000000000001
P60-018943,SHORT,11144.5,1649792,11159.107142857143,1649798,3.6968215158924203,6,2.3789731051344742,7.000000000000001
P60-018944,LONG,11213.5,1649905,11209.232142857143,1650008,3.8661087866108783,103,0.23430962343096232,7.000000000000001
P60-018946,LONG,11246.75,1650205,11240.785714285714,1650250,6.790419161676646,45,2.095808383233533,7.000000000000001
P60-018947,LONG,11278.75,1650297,11273.44642857143,1650333,2.734006734006734,36,1.6026936026936027,7.000000000000001
P60-018949,SHORT,11234.5,1650398,11241.57142857143,1650405,5.232323232323233,7,0.0,7.000000000000001
P60-018953,LONG,11281.75,1650554,11273.875,1650631,3.4285714285714284,77,2.0634920634920637,7.000000000000001
P60-018957,SHORT,11273.75,1650839,11292.642857142857,1650849,8.190926275992439,10,0.6219281663516069,7.000000000000001
P60-018959,LONG,11274.5,1650970,11259.625,1651014,8.168067226890756,44,0.0,7.000000000000001
P60-018962,LONG,11361.0,1651257,11352.785714285714,1651274,9.313043478260871,17,2.3434782608695652,7.000000000000001
P60-018966,SHORT,11349.5,1651578,11354.517857142857,1651689,3.6370106761565832,111,0.797153024911032,7.000000000000001
P60-018968,LONG,11365.0,1651654,11361.55357142857,1651747,4.787564766839378,93,1.160621761658031,7.000000000000001
P60-018969,LONG,11365.0,1651828,11357.267857142857,1651890,4.073903002309469,62,0.8406466512702079,7.000000000000001
P60-018970,LONG,11384.25,1652281,11380.285714285714,1652294,11.72972972972973,13,0.0,7.000000000000001
P60-018972,LONG,11414.0,1652422,11410.19642857143,1652450,7.821596244131456,28,0.1971830985915493,7.000000000000001
P60-018973,SHORT,11409.5,1652446,11411.875,1652479,4.631578947368421,33,0.10526315789473684,7.000000000000001
P60-018974,LONG,11419.5,1652457,11416.732142857143,1652460,14.180645161290323,3,0.1806451612903226,7.000000000000001
P60-018975,LONG,11435.5,1652613,11431.125,1652628,16.285714285714285,15,0.34285714285714286,7.000000000000001
P60-018976,LONG,11459.75,1652676,11456.32142857143,1652697,13.708333333333334,21,0.07291666666666667,7.000000000000001
P60-018984,SHORT,11606.0,1653684,11614.357142857143,1653707,5.6239316239316235,23,0.059829059829059825,7.000000000000001
P60-018986,SHORT,11509.0,1654012,11515.285714285714,1654054,9.903409090909092,42,1.1534090909090908,7.000000000000001
P60-018987,SHORT,11502.0,1654047,11506.94642857143,1654054,11.169675090252708,7,0.8086642599277979,7.000000000000001
P60-018988,SHORT,11459.0,1654154,11462.67857142857,1654238,12.980582524271846,84,0.0,7.000000000000001
P60-018989,SHORT,11470.25,1654192,11473.42857142857,1654229,18.56179775280899,37,0.0,7.000000000000001
P60-018991,SHORT,11470.5,1654216,11474.69642857143,1654229,32.6468085106383,13,0.0,7.000000000000001
P60-018995,LONG,11397.75,1654547,11392.982142857143,1654568,6.44943820224719,21,0.0,7.000000000000001
P60-019000,SHORT,11527.25,1655178,11530.892857142857,1655219,18.323529411764707,41,0.6176470588235294,7.000000000000001
P60-019001,SHORT,11504.75,1655231,11508.57142857143,1655235,11.579439252336448,4,0.2616822429906542,7.000000000000001
P60-019003,LONG,11603.25,1655821,11596.714285714286,1655826,15.185792349726777,5,0.07650273224043716,7.000000000000001
P60-019004,LONG,11632.25,1655860,11626.410714285714,1655868,12.458715596330276,8,0.9847094801223242,7.000000000000001
P60-019007,SHORT,11586.5,1656273,11600.339285714286,1656293,2.854193548387097,20,0.3251612903225807,7.000000000000001
P60-019009,LONG,11707.0,1656540,11703.0,1656595,4.125,55,0.4375,7.000000000000001
P60-019011,LONG,11726.25,1656676,11718.589285714286,1656727,11.715617715617716,51,0.06526806526806526,7.000000000000001
P60-019012,LONG,11816.0,1656891,11812.410714285714,1656896,16.64676616915423,5,1.044776119402985,7.000000000000001
P60-019016,LONG,11849.25,1657212,11845.25,1657253,3.9375,41,0.0,7.000000000000001
P60-019024,LONG,12022.75,1657696,12015.267857142857,1657767,4.577565632458234,71,1.9045346062052506,7.000000000000001
P60-019029,LONG,12116.75,1658118,12109.910714285714,1658153,16.631853785900784,35,0.18276762402088773,7.000000000000001
P60-019032,SHORT,12147.0,1658414,12154.089285714286,1658443,2.8211586901763224,29,0.5642317380352645,7.000000000000001
P60-019037,SHORT,12062.0,1659062,12072.017857142857,1659097,5.864527629233512,35,1.1229946524064172,7.000000000000001
P60-019046,LONG,12029.0,1659715,12024.464285714286,1659744,21.330708661417322,29,1.4881889763779528,7.000000000000001
P60-019048,LONG,12113.25,1659820,12107.57142857143,1659843,8.89308176100629,23,0.0,7.000000000000001
P60-019053,LONG,11693.5,1660768,11689.107142857143,1660800,2.902439024390244,32,0.22764227642276422,7.000000000000001
P60-019054,SHORT,11693.0,1660808,11700.160714285714,1660815,4.922693266832918,7,0.6982543640897756,7.000000000000001
P60-019056,LONG,11701.0,1660970,11695.92857142857,1661065,3.647887323943662,95,1.1830985915492958,7.000000000000001
P60-019058,LONG,11712.0,1661093,11707.535714285714,1661115,2.576,22,1.68,7.000000000000001
P60-019061,SHORT,11676.0,1661318,11682.160714285714,1661366,9.657971014492754,48,0.16231884057971016,7.000000000000001
P60-019065,LONG,11661.75,1661568,11654.517857142857,1661575,12.064197530864199,7,0.0,7.000000000000001
P60-019068,SHORT,11688.5,1661663,11710.517857142857,1661775,3.826439578264396,112,0.17031630170316303,7.000000000000001
P60-019074,LONG,11689.75,1662055,11687.285714285714,1662078,2.8405797101449273,23,2.333333333333333,7.000000000000001
P60-019075,SHORT,11684.5,1662067,11687.69642857143,1662135,10.24581005586592,68,0.0782122905027933,7.000000000000001
P60-019086,LONG,11496.5,1662835,11491.32142857143,1662846,16.220689655172414,11,2.413793103448276,7.000000000000001
P60-019096,SHORT,11409.25,1663783,11415.410714285714,1663809,4.463768115942029,26,2.028985507246377,7.000000000000001
P60-019097,SHORT,11402.75,1663860,11410.0,1663870,2.7241379310344827,10,0.0,7.000000000000001
P60-019098,LONG,11431.25,1663960,11422.92857142857,1663997,6.7596566523605155,37,2.1330472103004294,7.000000000000001
P60-019101,LONG,11501.5,1664357,11493.482142857143,1664362,14.436525612472161,5,1.0601336302895323,7.000000000000001
P60-019108,LONG,11592.5,1664853,11589.44642857143,1664871,6.795321637426901,18,0.0,7.000000000000001
P60-019110,SHORT,11524.5,1665082,11529.142857142857,1665097,3.5538461538461537,15,1.5615384615384613,7.000000000000001
P60-019111,LONG,11537.25,1665160,11534.0,1665268,3.076923076923077,108,0.23076923076923078,7.000000000000001
P60-019113,LONG,11570.25,1665566,11566.839285714286,1665570,2.8586387434554976,4,0.5130890052356021,7.000000000000001
P60-019116,SHORT,11559.5,1665667,11563.714285714286,1665755,6.525423728813559,88,0.0,7.000000000000001
P60-019118,LONG,11561.5,1665914,11559.19642857143,1665921,81.39534883720931,7,0.0,7.000000000000001
P60-019121,SHORT,11695.0,1666110,11699.482142857143,1666141,6.9721115537848615,31,0.11155378486055778,7.000000000000001
P60-019126,SHORT,11670.0,1666429,11673.267857142857,1666494,9.639344262295083,65,0.15300546448087432,7.000000000000001
P60-019127,LONG,11680.0,1666441,11675.285714285714,1666451,5.090909090909091,10,0.0,7.000000000000001
P60-019129,SHORT,11649.75,1666547,11656.607142857143,1666551,20.890625,4,0.0,7.000000000000001
P60-019130,SHORT,11541.0,1666732,11545.875,1666749,22.358974358974358,17,1.1282051282051282,7.000000000000001
P60-019132,SHORT,11459.5,1666831,11469.839285714286,1666850,6.794473229706391,19,0.0,7.000000000000001
P60-019135,SHORT,11517.0,1666967,11536.339285714286,1666984,2.5466297322252998,17,0.0,7.000000000000001
P60-019136,LONG,11685.0,1667158,11676.017857142857,1667178,14.445328031809144,20,0.9741550695825049,7.000000000000001
P60-019139,LONG,11820.0,1667341,11815.42857142857,1667350,3.9375,9,0.109375,7.000000000000001
P60-019140,SHORT,11809.75,1667391,11813.19642857143,1667418,10.15544041450777,27,1.7409326424870466,7.000000000000001
P60-019141,LONG,11814.75,1667402,11811.55357142857,1667496,16.111731843575416,94,0.7821229050279329,7.000000000000001
P60-019142,SHORT,11787.75,1667433,11791.32142857143,1667444,3.6399999999999997,11,1.8199999999999998,7.000000000000001
P60-019143,SHORT,11790.75,1667597,11795.839285714286,1667623,2.6035087719298247,26,0.0,7.000000000000001
P60-019144,SHORT,11810.75,1667713,11814.232142857143,1667722,22.902564102564103,9,0.0,7.000000000000001
P60-019150,LONG,11901.0,1668568,11879.42857142857,1668610,3.3956953642384105,42,0.509933774834437,7.000000000000001
P60-019153,SHORT,11898.0,1668705,11900.642857142857,1668748,6.054054054054054,43,0.6621621621621622,7.000000000000001
P60-019154,SHORT,11887.75,1668752,11890.660714285714,1668832,8.503067484662576,80,0.0,7.000000000000001
P60-019156,SHORT,11866.5,1668918,11874.07142857143,1668932,3.9622641509433962,14,2.179245283018868,7.000000000000001
P60-019157,LONG,11904.75,1669040,11899.839285714286,1669132,9.367272727272727,92,0.0,7.000000000000001
P60-019159,LONG,11899.0,1669091,11896.125,1669106,18.0,15,1.565217391304348,7.000000000000001
P60-019161,LONG,11924.75,1669215,11919.482142857143,1669284,4.745762711864407,69,0.33220338983050846,7.000000000000001
P60-019163,LONG,11918.0,1669248,11913.285714285714,1669284,6.734848484848484,36,0.1590909090909091,7.000000000000001
P60-019169,SHORT,11924.5,1669532,11929.42857142857,1669586,3.0942028985507246,54,0.15217391304347824,7.000000000000001
P60-019172,LONG,12027.75,1669709,12015.589285714286,1669724,5.612334801762114,15,1.6651982378854624,7.000000000000001
P60-019177,SHORT,12118.0,1670088,12120.357142857143,1670092,8.909090909090908,4,0.7424242424242424,7.000000000000001
P60-019178,SHORT,12104.0,1670187,12108.410714285714,1670221,2.947368421052632,34,0.5668016194331984,7.000000000000001
P60-019182,SHORT,12081.0,1670479,12083.69642857143,1670564,6.675496688741721,85,1.205298013245033,7.000000000000001
P60-019183,SHORT,12076.25,1670642,12082.07142857143,1670758,2.834355828220859,116,0.0,7.000000000000001
P60-019192,SHORT,12104.5,1671561,12108.0,1671610,6.357142857142857,49,2.142857142857143,7.000000000000001
P60-019194,SHORT,12039.25,1671780,12043.482142857143,1671787,3.485232067510549,7,1.358649789029536,7.000000000000001
P60-019197,LONG,12069.5,1672153,12063.839285714286,1672213,2.8706624605678233,60,1.3249211356466877,7.000000000000001
P60-019199,SHORT,12050.25,1672356,12055.875,1672402,35.06666666666667,46,0.17777777777777778,7.000000000000001
P60-019204,SHORT,11820.75,1673071,11826.482142857143,1673156,5.626168224299065,85,0.17445482866043616,7.000000000000001
P60-019205,SHORT,11819.75,1673127,11823.25,1673134,8.928571428571429,7,0.7857142857142857,7.000000000000001
P60-019206,SHORT,11789.0,1673343,11795.357142857143,1673414,4.837078651685394,71,0.07865168539325842,7.000000000000001
P60-019208,SHORT,11792.75,1673407,11801.25,1673425,4.0588235294117645,18,0.0,7.000000000000001
P60-019209,LONG,11823.0,1673534,11816.892857142857,1673582,4.7894736842105265,48,1.3099415204678364,7.000000000000001
P60-019210,LONG,11845.5,1673624,11840.642857142857,1673652,16.47058823529412,28,0.0,7.000000000000001
P60-019215,SHORT,11874.5,1674063,11881.32142857143,1674084,23.82198952879581,21,0.07329842931937174,7.000000000000001
P60-019216,LONG,11780.5,1674233,11777.875,1674238,4.0,5,2.380952380952381,7.000000000000001
P60-019218,LONG,11781.5,1674283,11779.142857142857,1674332,9.227272727272727,49,0.0,7.000000000000001
P60-019220,LONG,11785.0,1674341,11781.57142857143,1674355,9.260416666666668,14,1.75,7.000000000000001
P60-019223,LONG,11802.0,1674516,11797.107142857143,1674563,3.4744525547445253,47,0.3576642335766423,7.000000000000001
P60-019224,SHORT,11807.0,1674644,11809.107142857143,1674652,13.169491525423728,8,1.423728813559322,7.000000000000001
P60-019225,SHORT,11801.0,1674716,11804.642857142857,1674726,5.970588235294118,10,0.0,7.000000000000001
P60-019227,LONG,11816.75,1674809,11810.80357142857,1674889,3.111111111111111,80,0.0,7.000000000000001
P60-019236,LONG,11712.0,1675825,11707.05357142857,1675849,7.985559566787004,24,1.516245487364621,7.000000000000001
P60-019238,LONG,11747.25,1675920,11743.69642857143,1675934,5.06532663316583,14,0.35175879396984927,7.000000000000001
P60-019240,SHORT,11699.25,1676136,11705.05357142857,1676157,13.956923076923076,21,0.43076923076923074,7.000000000000001
P60-019241,SHORT,11708.25,1676152,11713.75,1676157,19.5,5,1.0454545454545454,7.000000000000001
P60-019243,SHORT,11642.75,1676405,11649.767857142857,1676456,5.379134860050891,51,0.8193384223918575,7.000000000000001
P60-019244,SHORT,11636.25,1676431,11646.857142857143,1676482,6.434343434343434,51,0.5892255892255892,7.000000000000001
P60-019245,LONG,11651.75,1676442,11642.517857142857,1676483,3.7098646034816247,41,0.0,7.000000000000001
P60-019246,SHORT,11631.75,1676464,11639.142857142857,1676482,13.932367149758454,18,2.0966183574879227,7.000000000000001
P60-019247,SHORT,11648.75,1676542,11658.75,1676543,13.75,1,1.325,7.000000000000001
P60-019249,LONG,11814.0,1676940,11802.392857142857,1677029,2.5415384615384613,89,0.32307692307692304,7.000000000000001
P60-019252,LONG,11819.25,1677747,11814.19642857143,1677774,4.4522968197879855,27,1.8303886925795052,7.000000000000001
P60-019253,LONG,11826.0,1677768,11822.05357142857,1677785,20.334841628959275,17,0.12669683257918551,7.000000000000001
P60-019261,LONG,12055.25,1678414,12051.982142857143,1678450,3.366120218579235,36,0.0,7.000000000000001
P60-019263,LONG,12041.75,1678559,12038.375,1678568,6.814814814814815,9,0.7407407407407407,7.000000000000001
P60-019265,LONG,12053.75,1678585,12049.982142857143,1678674,9.355450236966824,89,1.7914691943127963,7.000000000000001
P60-019266,LONG,12054.25,1678608,12050.589285714286,1678674,13.521951219512196,66,0.0,7.000000000000001
P60-019269,SHORT,12144.25,1679132,12146.857142857143,1679152,15.342465753424657,20,0.0,7.000000000000001
P60-019270,SHORT,12150.75,1679195,12153.92857142857,1679225,19.191011235955056,30,0.4719101123595506,7.000000000000001
P60-019271,LONG,12157.75,1679206,12154.232142857143,1679321,3.269035532994924,115,1.0659898477157361,7.000000000000001
P60-019274,SHORT,11985.5,1679609,11994.482142857143,1679615,14.306163021868786,6,1.4751491053677932,7.000000000000001
P60-019277,LONG,11925.0,1679843,11922.732142857143,1679848,8.708661417322835,5,0.33070866141732286,7.000000000000001
P60-019278,SHORT,11918.5,1680149,11921.875,1680170,3.4074074074074074,21,0.07407407407407407,7.000000000000001
P60-019280,LONG,11937.0,1680265,11933.464285714286,1680294,9.05050505050505,29,0.0,7.000000000000001
P60-019282,SHORT,12000.5,1680606,12005.035714285714,1680614,4.244094488188977,8,0.6062992125984252,7.000000000000001
P60-019284,LONG,12061.25,1680716,12045.964285714286,1680755,8.684579439252335,39,0.17990654205607476,7.000000000000001
P60-019287,LONG,12174.0,1680847,12167.125,1680862,15.454545454545455,15,0.0,7.000000000000001
P60-019289,LONG,12251.25,1681013,12243.42857142857,1681021,9.876712328767123,8,0.6392694063926941,7.000000000000001
P60-019290,LONG,12278.75,1681060,12270.660714285714,1681088,7.324503311258279,28,0.5253863134657837,7.000000000000001
P60-019291,LONG,12321.5,1681212,12318.267857142857,1681279,8.817679558011049,67,0.6961325966850829,7.000000000000001
P60-019292,SHORT,12329.0,1681307,12332.160714285714,1681326,3.5593220338983054,19,0.4745762711864407,7.000000000000001
P60-019293,LONG,12334.25,1681315,12331.285714285714,1681365,8.180722891566266,50,0.0,7.000000000000001
P60-019295,LONG,12329.25,1681345,12325.857142857143,1681350,8.621052631578948,5,0.22105263157894736,7.000000000000001
P60-019297,LONG,12348.75,1681467,12346.642857142857,1681501,3.3220338983050848,34,1.6610169491525424,7.000000000000001
P60-019298,LONG,12349.25,1681477,12347.19642857143,1681501,3.165217391304348,24,0.3652173913043479,7.000000000000001
P60-019299,SHORT,12345.5,1681492,12348.017857142857,1681519,14.397163120567376,27,1.4893617021276595,7.000000000000001
P60-019301,SHORT,12317.25,1681615,12321.392857142857,1681674,9.956896551724137,59,0.0,7.000000000000001
P60-019302,SHORT,12316.0,1681639,12320.017857142857,1681674,9.955555555555554,35,0.7466666666666666,7.000000000000001
P60-019303,LONG,12325.75,1681647,12321.82142857143,1681659,4.327272727272727,12,0.0,7.000000000000001
P60-019307,SHORT,12293.25,1681787,12298.32142857143,1681886,10.795774647887324,99,0.24647887323943662,7.000000000000001
P60-019308,LONG,12310.5,1681808,12305.410714285714,1681846,2.6035087719298247,38,0.6877192982456141,7.000000000000001
P60-019311,SHORT,12260.25,1681932,12265.232142857143,1681995,4.917562724014338,63,2.057347670250896,7.000000000000001
P60-019312,SHORT,12262.0,1681978,12267.285714285714,1681995,4.966216216216217,17,1.7972972972972974,7.000000000000001
P60-019313,LONG,12275.75,1681991,12270.30357142857,1682059,13.954098360655738,68,1.1016393442622952,7.000000000000001
P60-019314,LONG,12271.75,1682043,12263.75,1682062,26.1875,19,0.90625,7.000000000000001
P60-019316,LONG,12479.25,1682189,12469.017857142857,1682205,3.738219895287958,16,0.7085514834205934,7.000000000000001
P60-019322,LONG,12430.5,1682835,12426.357142857143,1682873,7.18103448275862,38,0.8448275862068965,7.000000000000001
P60-019324,LONG,12455.0,1682946,12450.464285714286,1682972,7.937007874015748,26,0.0,7.000000000000001
P60-019326,LONG,12462.5,1683329,12457.214285714286,1683345,18.54054054054054,16,1.7972972972972974,7.000000000000001
P60-019327,SHORT,12458.75,1683340,12465.410714285714,1683367,7.431635388739947,27,0.6005361930294906,7.000000000000001
P60-019331,LONG,12619.25,1683804,12610.75,1683828,4.235294117647059,24,0.5882352941176471,7.000000000000001
P60-019332,LONG,12614.75,1683820,12605.5,1683828,4.378378378378378,8,0.0,7.000000000000001
P60-019334,SHORT,12549.5,1683980,12551.839285714286,1684012,8.763358778625953,32,0.42748091603053434,7.000000000000001
P60-019335,LONG,12554.25,1684003,12550.82142857143,1684110,4.59375,107,0.0,7.000000000000001
P60-019337,SHORT,12547.75,1684062,12551.05357142857,1684075,5.070270270270271,13,1.0594594594594595,7.000000000000001
P60-019338,LONG,12552.25,1684072,12549.857142857143,1684109,7.417910447761194,37,0.6268656716417911,7.000000000000001
P60-019341,SHORT,12534.0,1684217,12537.142857142857,1684324,3.4204545454545454,107,0.0,7.000000000000001
P60-019343,LONG,12556.25,1684512,12550.089285714286,1684528,5.43768115942029,16,0.0,7.000000000000001
P60-019345,LONG,12609.75,1684759,12604.767857142857,1684829,17.81362007168459,70,1.4050179211469536,7.000000000000001
P60-019348,SHORT,12551.25,1684860,12569.92857142857,1684936,6.933078393881454,76,0.45506692160611856,7.000000000000001
P60-019350,SHORT,12571.0,1684881,12585.30357142857,1684916,11.098626716604244,35,1.3632958801498127,7.000000000000001
P60-019351,SHORT,12532.0,1684922,12546.44642857143,1684936,8.964153275648949,14,0.0,7.000000000000001
P60-019352,SHORT,12420.5,1684988,12434.32142857143,1685057,4.974160206718346,69,0.0,7.000000000000001
P60-019358,LONG,12421.75,1685327,12417.464285714286,1685410,3.5,83,2.3916666666666666,7.000000000000001
P60-019359,LONG,12428.5,1685346,12425.69642857143,1685416,2.942675159235669,70,0.0,7.000000000000001
