model,direction,setup_timestamp,bos_timestamp,retest_timestamp,confirm_timestamp,entry_timestamp,exit_timestamp,entry_price,stop_price,target_price,exit_price,result_R,score,htf_regime,session_bucket,exit_reason
Control,Long,2024-03-05 14:45:00-06:00,,,,2024-03-05 14:45:00-06:00,2024-03-05 15:05:00-06:00,17685.0,17652.86732096116,17749.265358077682,17749.265358077682,2.0,100.0,-1,5,TARGET
Confirm,Long,2024-03-05 14:45:00-06:00,2024-03-05 14:45:00-06:00,2024-03-05 14:50:00-06:00,2024-03-05 14:55:00-06:00,2024-03-05 14:55:00-06:00,2024-03-05 15:55:00-06:00,17718.5,17683.814169604266,17787.871660791472,17770.0,1.48475615005981,100.0,-1,5,TIME
BOS,Long,2024-03-05 15:45:00-06:00,2024-03-05 15:45:00-06:00,,,2024-03-05 15:45:00-06:00,2024-03-05 17:30:00-06:00,17765.25,17740.23117483883,17815.287650322338,17740.23117483883,-1.0,75.0,-1,5,STOP
Control,Long,2024-03-05 15:45:00-06:00,,,,2024-03-05 15:45:00-06:00,2024-03-05 17:30:00-06:00,17765.25,17740.23117483883,17815.287650322338,17740.23117483883,-1.0,75.0,-1,5,STOP
Control,Long,2024-03-05 18:20:00-06:00,,,,2024-03-05 18:20:00-06:00,2024-03-05 18:50:00-06:00,17743.5,17729.67221168418,17771.155576631634,17729.67221168418,-1.0,75.0,-1,0,STOP
Control,Short,2024-03-05 19:20:00-06:00,,,,2024-03-05 19:20:00-06:00,2024-03-05 20:20:00-06:00,17744.75,17756.455213274894,17721.339573450212,17756.455213274894,-1.0,75.0,-1,0,STOP
BOS,Long,2024-03-06 01:40:00-06:00,2024-03-06 01:40:00-06:00,,,2024-03-06 01:40:00-06:00,2024-03-06 02:00:00-06:00,17777.0,17766.664132061836,17797.671735876327,17797.671735876327,2.0,90.0,-1,0,TARGET
Control,Long,2024-03-06 01:40:00-06:00,,,,2024-03-06 01:40:00-06:00,2024-03-06 02:00:00-06:00,17777.0,17766.664132061836,17797.671735876327,17797.671735876327,2.0,90.0,-1,0,TARGET
BOS,Short,2024-03-06 14:10:00-06:00,2024-03-06 14:10:00-06:00,,,2024-03-06 14:10:00-06:00,2024-03-06 14:45:00-06:00,17791.75,17846.373960692556,17682.50207861489,17846.373960692556,-1.0,75.0,-1,5,STOP
Control,Short,2024-03-06 14:10:00-06:00,,,,2024-03-06 14:10:00-06:00,2024-03-06 14:45:00-06:00,17791.75,17846.373960692556,17682.50207861489,17846.373960692556,-1.0,75.0,-1,5,STOP
BOS,Long,2024-03-06 21:40:00-06:00,2024-03-06 21:40:00-06:00,,,2024-03-06 21:40:00-06:00,2024-03-06 22:40:00-06:00,17747.75,17733.676761868483,17775.896476263035,17759.25,0.8171537987583104,90.0,-1,0,TIME
Control,Long,2024-03-06 21:40:00-06:00,,,,2024-03-06 21:40:00-06:00,2024-03-06 22:40:00-06:00,17747.75,17733.676761868483,17775.896476263035,17759.25,0.8171537987583104,90.0,-1,0,TIME
Retest,Long,2024-03-06 21:40:00-06:00,2024-03-06 21:40:00-06:00,2024-03-06 21:45:00-06:00,,2024-03-06 21:45:00-06:00,2024-03-06 22:45:00-06:00,17749.0,17735.155207449305,17776.68958510139,17761.0,0.8667518820567374,90.0,-1,0,TIME
Confirm,Long,2024-03-06 21:40:00-06:00,2024-03-06 21:40:00-06:00,2024-03-06 21:45:00-06:00,2024-03-06 21:50:00-06:00,2024-03-06 21:50:00-06:00,2024-03-06 22:50:00-06:00,17754.0,17740.072692631496,17781.854614737003,17760.5,0.46670902192480956,90.0,-1,0,TIME
Control,Long,2024-03-07 00:45:00-06:00,,,,2024-03-07 00:45:00-06:00,2024-03-07 00:50:00-06:00,17759.0,17747.801026573397,17781.397946853205,17747.801026573397,-1.0,75.0,-1,0,STOP
BOS,Short,2024-03-07 02:10:00-06:00,2024-03-07 02:10:00-06:00,,,2024-03-07 02:10:00-06:00,2024-03-07 02:20:00-06:00,17717.75,17736.86797529727,17679.514049405458,17736.86797529727,-1.0,90.0,-1,0,STOP
Control,Short,2024-03-07 02:10:00-06:00,,,,2024-03-07 02:10:00-06:00,2024-03-07 02:20:00-06:00,17717.75,17736.86797529727,17679.514049405458,17736.86797529727,-1.0,90.0,-1,0,STOP
BOS,Long,2024-03-07 10:20:00-06:00,2024-03-07 10:20:00-06:00,,,2024-03-07 10:20:00-06:00,2024-03-07 11:20:00-06:00,18072.0,18037.988745771676,18140.02250845665,18100.75,0.8453084325263727,75.0,1,2,TIME
Control,Long,2024-03-07 10:20:00-06:00,,,,2024-03-07 10:20:00-06:00,2024-03-07 11:20:00-06:00,18072.0,18037.988745771676,18140.02250845665,18100.75,0.8453084325263727,75.0,1,2,TIME
Retest,Long,2024-03-07 10:20:00-06:00,2024-03-07 10:20:00-06:00,2024-03-07 10:25:00-06:00,,2024-03-07 10:25:00-06:00,2024-03-07 11:25:00-06:00,18073.25,18040.3556210737,18139.0387578526,18094.0,0.6308068635826896,75.0,1,2,TIME
BOS,Short,2024-03-07 13:55:00-06:00,2024-03-07 13:55:00-06:00,,,2024-03-07 13:55:00-06:00,2024-03-07 14:55:00-06:00,18113.5,18136.429195002558,18067.641609994884,18096.0,0.7632191185973849,100.0,1,4,TIME
Confirm,Short,2024-03-07 13:55:00-06:00,2024-03-07 13:55:00-06:00,2024-03-07 14:40:00-06:00,2024-03-07 14:45:00-06:00,2024-03-07 14:45:00-06:00,2024-03-07 14:55:00-06:00,18100.0,18125.82293170364,18048.354136592723,18125.82293170364,-1.0,100.0,1,5,STOP
Control,Short,2024-03-07 13:55:00-06:00,,,,2024-03-07 13:55:00-06:00,2024-03-07 14:55:00-06:00,18113.5,18136.429195002558,18067.641609994884,18096.0,0.7632191185973849,100.0,1,4,TIME
Retest,Short,2024-03-07 13:55:00-06:00,2024-03-07 13:55:00-06:00,2024-03-07 14:40:00-06:00,,2024-03-07 14:40:00-06:00,2024-03-07 15:00:00-06:00,18119.0,18144.126618757764,18068.746762484472,18068.746762484472,2.0,100.0,1,5,TARGET
BOS,Short,2024-03-07 15:05:00-06:00,2024-03-07 15:05:00-06:00,,,2024-03-07 15:05:00-06:00,2024-03-07 15:15:00-06:00,18048.75,18081.655911661484,17982.93817667703,17982.93817667703,2.0,75.0,1,5,TARGET
Control,Short,2024-03-07 15:05:00-06:00,,,,2024-03-07 15:05:00-06:00,2024-03-07 15:15:00-06:00,18048.75,18081.655911661484,17982.93817667703,17982.93817667703,2.0,75.0,1,5,TARGET
BOS,Short,2024-03-07 23:20:00-06:00,2024-03-07 23:20:00-06:00,,,2024-03-07 23:20:00-06:00,2024-03-07 23:30:00-06:00,18065.75,18075.062668590897,18047.124662818205,18075.062668590897,-1.0,75.0,1,0,STOP
Control,Short,2024-03-07 23:20:00-06:00,,,,2024-03-07 23:20:00-06:00,2024-03-07 23:30:00-06:00,18065.75,18075.062668590897,18047.124662818205,18075.062668590897,-1.0,75.0,1,0,STOP
BOS,Long,2024-03-08 01:35:00-06:00,2024-03-08 01:35:00-06:00,,,2024-03-08 01:35:00-06:00,2024-03-08 02:10:00-06:00,18083.75,18073.14469596416,18104.960608071673,18104.960608071673,2.0,90.0,1,0,TARGET
Confirm,Long,2024-03-08 01:35:00-06:00,2024-03-08 01:35:00-06:00,2024-03-08 01:40:00-06:00,2024-03-08 01:50:00-06:00,2024-03-08 01:50:00-06:00,2024-03-08 02:10:00-06:00,18085.0,18074.415961017956,18106.168077964092,18106.168077964092,2.0,90.0,1,0,TARGET
Control,Long,2024-03-08 01:35:00-06:00,,,,2024-03-08 01:35:00-06:00,2024-03-08 02:10:00-06:00,18083.75,18073.14469596416,18104.960608071673,18104.960608071673,2.0,90.0,1,0,TARGET
Retest,Long,2024-03-08 01:35:00-06:00,2024-03-08 01:35:00-06:00,2024-03-08 01:40:00-06:00,,2024-03-08 01:40:00-06:00,2024-03-08 02:10:00-06:00,18085.25,18074.70578910958,18106.338421780838,18106.338421780838,2.0,90.0,1,0,TARGET
Control,Long,2024-03-08 04:25:00-06:00,,,,2024-03-08 04:25:00-06:00,2024-03-08 05:25:00-06:00,18098.5,18081.416697937333,18132.66660412533,18092.25,-0.36585432822493125,75.0,1,1,TIME
Confirm,Long,2024-03-08 07:30:00-06:00,2024-03-08 07:30:00-06:00,2024-03-08 07:35:00-06:00,2024-03-08 07:40:00-06:00,2024-03-08 07:40:00-06:00,2024-03-08 08:25:00-06:00,18135.5,18095.10186978339,18216.29626043322,18095.10186978339,-1.0,90.0,1,1,STOP
BOS,Long,2024-03-08 07:30:00-06:00,2024-03-08 07:30:00-06:00,,,2024-03-08 07:30:00-06:00,2024-03-08 08:30:00-06:00,18104.75,18066.946547204407,18180.35690559119,18131.5,0.7076073221310977,90.0,1,1,TIME
Control,Long,2024-03-08 07:30:00-06:00,,,,2024-03-08 07:30:00-06:00,2024-03-08 08:30:00-06:00,18104.75,18066.946547204407,18180.35690559119,18131.5,0.7076073221310977,90.0,1,1,TIME
Retest,Long,2024-03-08 07:30:00-06:00,2024-03-08 07:30:00-06:00,2024-03-08 07:35:00-06:00,,2024-03-08 07:35:00-06:00,2024-03-08 08:35:00-06:00,18115.0,18075.503936689805,18193.99212662039,18075.503936689805,-1.0,90.0,1,1,STOP
BOS,Long,2024-03-08 08:55:00-06:00,2024-03-08 08:55:00-06:00,,,2024-03-08 08:55:00-06:00,2024-03-08 09:55:00-06:00,18174.25,18126.790932480035,18269.168135039934,18167.25,-0.14749552331712032,75.0,1,1,TIME
Control,Long,2024-03-08 08:55:00-06:00,,,,2024-03-08 08:55:00-06:00,2024-03-08 09:55:00-06:00,18174.25,18126.790932480035,18269.168135039934,18167.25,-0.14749552331712032,75.0,1,1,TIME
Confirm,Long,2024-03-08 08:55:00-06:00,2024-03-08 08:55:00-06:00,2024-03-08 09:35:00-06:00,2024-03-08 09:40:00-06:00,2024-03-08 09:40:00-06:00,2024-03-08 10:00:00-06:00,18178.0,18129.75097119894,18274.498057602123,18129.75097119894,-1.0,75.0,1,2,STOP
Retest,Long,2024-03-08 08:55:00-06:00,2024-03-08 08:55:00-06:00,2024-03-08 09:35:00-06:00,,2024-03-08 09:35:00-06:00,2024-03-08 10:00:00-06:00,18167.75,18120.260661291166,18262.72867741767,18120.260661291166,-1.0,75.0,1,2,STOP
BOS,Short,2024-03-08 10:05:00-06:00,2024-03-08 10:05:00-06:00,,,2024-03-08 10:05:00-06:00,2024-03-08 10:30:00-06:00,18053.5,18109.829197656913,17940.84160468617,17940.84160468617,2.0,75.0,1,2,TARGET
Control,Short,2024-03-08 10:05:00-06:00,,,,2024-03-08 10:05:00-06:00,2024-03-08 10:30:00-06:00,18053.5,18109.829197656913,17940.84160468617,17940.84160468617,2.0,75.0,1,2,TARGET
Retest,Short,2024-03-08 10:05:00-06:00,2024-03-08 10:05:00-06:00,2024-03-08 10:10:00-06:00,,2024-03-08 10:10:00-06:00,2024-03-08 10:30:00-06:00,18075.5,18131.63604068142,17963.22791863716,17963.22791863716,2.0,75.0,1,2,TARGET
Confirm,Short,2024-03-08 10:05:00-06:00,2024-03-08 10:05:00-06:00,2024-03-08 10:10:00-06:00,2024-03-08 10:15:00-06:00,2024-03-08 10:15:00-06:00,2024-03-08 11:10:00-06:00,18040.75,18099.010252061318,17924.229495877364,17924.229495877364,2.0,75.0,1,2,TARGET
BOS,Short,2024-03-11 03:00:00-05:00,2024-03-11 03:00:00-05:00,,,2024-03-11 03:00:00-05:00,2024-03-11 03:05:00-05:00,17784.5,17805.310487687086,17742.879024625832,17805.310487687086,-1.0,90.0,-1,0,STOP
Control,Short,2024-03-11 03:00:00-05:00,,,,2024-03-11 03:00:00-05:00,2024-03-11 03:05:00-05:00,17784.5,17805.310487687086,17742.879024625832,17805.310487687086,-1.0,90.0,-1,0,STOP
Retest,Short,2024-03-11 03:00:00-05:00,2024-03-11 03:00:00-05:00,2024-03-11 03:05:00-05:00,,2024-03-11 03:05:00-05:00,2024-03-11 03:15:00-05:00,17775.0,17799.065095709437,17726.86980858113,17726.86980858113,2.0,90.0,-1,0,TARGET
Confirm,Short,2024-03-11 03:00:00-05:00,2024-03-11 03:00:00-05:00,2024-03-11 03:05:00-05:00,2024-03-11 03:10:00-05:00,2024-03-11 03:10:00-05:00,2024-03-11 03:20:00-05:00,17756.0,17781.02473173019,17705.950536539618,17781.02473173019,-1.0,90.0,-1,0,STOP
Control,Short,2024-03-11 04:20:00-05:00,,,,2024-03-11 04:20:00-05:00,2024-03-11 05:20:00-05:00,17824.5,17853.705641091685,17766.088717816634,17776.75,1.6349581181971569,75.0,-1,1,TIME
BOS,Short,2024-03-11 06:45:00-05:00,2024-03-11 06:45:00-05:00,,,2024-03-11 06:45:00-05:00,2024-03-11 07:10:00-05:00,17770.75,17795.167083781307,17721.915832437386,17721.915832437386,2.0,90.0,-1,1,TARGET
Control,Short,2024-03-11 06:45:00-05:00,,,,2024-03-11 06:45:00-05:00,2024-03-11 07:10:00-05:00,17770.75,17795.167083781307,17721.915832437386,17721.915832437386,2.0,90.0,-1,1,TARGET
Retest,Short,2024-03-11 06:45:00-05:00,2024-03-11 06:45:00-05:00,2024-03-11 06:50:00-05:00,,2024-03-11 06:50:00-05:00,2024-03-11 07:10:00-05:00,17762.25,17786.5301492255,17713.689701549003,17713.689701549003,2.0,90.0,-1,1,TARGET
Confirm,Short,2024-03-11 06:45:00-05:00,2024-03-11 06:45:00-05:00,2024-03-11 06:50:00-05:00,2024-03-11 07:00:00-05:00,2024-03-11 07:00:00-05:00,2024-03-11 08:00:00-05:00,17740.25,17766.36464397505,17688.020712049904,17739.75,0.019146345647206405,90.0,-1,1,TIME
BOS,Long,2024-03-11 09:50:00-05:00,2024-03-11 09:50:00-05:00,,,2024-03-11 09:50:00-05:00,2024-03-11 10:10:00-05:00,17795.0,17739.87421347668,17905.251573046637,17739.87421347668,-1.0,75.0,-1,2,STOP
Confirm,Long,2024-03-11 09:50:00-05:00,2024-03-11 09:50:00-05:00,2024-03-11 09:55:00-05:00,2024-03-11 10:00:00-05:00,2024-03-11 10:00:00-05:00,2024-03-11 10:10:00-05:00,17793.75,17740.482102436526,17900.285795126947,17740.482102436526,-1.0,75.0,-1,2,STOP
Control,Long,2024-03-11 09:50:00-05:00,,,,2024-03-11 09:50:00-05:00,2024-03-11 10:10:00-05:00,17795.0,17739.87421347668,17905.251573046637,17739.87421347668,-1.0,75.0,-1,2,STOP
Retest,Long,2024-03-11 09:50:00-05:00,2024-03-11 09:50:00-05:00,2024-03-11 09:55:00-05:00,,2024-03-11 09:55:00-05:00,2024-03-11 10:10:00-05:00,17788.0,17733.86534108549,17896.26931782902,17733.86534108549,-1.0,75.0,-1,2,STOP
BOS,Long,2024-03-11 13:45:00-05:00,2024-03-11 13:45:00-05:00,,,2024-03-11 13:45:00-05:00,2024-03-11 14:10:00-05:00,17796.5,17763.384926854273,17862.73014629146,17763.384926854273,-1.0,85.0,-1,4,STOP
Control,Long,2024-03-11 13:45:00-05:00,,,,2024-03-11 13:45:00-05:00,2024-03-11 14:10:00-05:00,17796.5,17763.384926854273,17862.73014629146,17763.384926854273,-1.0,85.0,-1,4,STOP
Confirm,Long,2024-03-11 15:30:00-05:00,2024-03-11 15:30:00-05:00,2024-03-11 15:50:00-05:00,2024-03-11 15:55:00-05:00,2024-03-11 15:55:00-05:00,2024-03-11 17:15:00-05:00,17786.0,17762.458633512866,17833.082732974268,17833.082732974268,2.0,75.0,-1,5,TARGET
Retest,Long,2024-03-11 15:30:00-05:00,2024-03-11 15:30:00-05:00,2024-03-11 15:50:00-05:00,,2024-03-11 15:50:00-05:00,2024-03-11 17:15:00-05:00,17785.25,17760.647759167703,17834.454481664594,17834.454481664594,2.0,75.0,-1,5,TARGET
BOS,Long,2024-03-11 15:30:00-05:00,2024-03-11 15:30:00-05:00,,,2024-03-11 15:30:00-05:00,2024-03-11 17:30:00-05:00,17785.25,17756.35915028138,17843.031699437244,17820.25,1.2114562340975685,75.0,-1,5,TIME
Control,Long,2024-03-11 15:30:00-05:00,,,,2024-03-11 15:30:00-05:00,2024-03-11 17:30:00-05:00,17785.25,17756.35915028138,17843.031699437244,17820.25,1.2114562340975685,75.0,-1,5,TIME
BOS,Long,2024-03-12 05:35:00-05:00,2024-03-12 05:35:00-05:00,,,2024-03-12 05:35:00-05:00,2024-03-12 06:05:00-05:00,17841.25,17826.692231869187,17870.365536261623,17826.692231869187,-1.0,75.0,-1,1,STOP
Control,Long,2024-03-12 05:35:00-05:00,,,,2024-03-12 05:35:00-05:00,2024-03-12 06:05:00-05:00,17841.25,17826.692231869187,17870.365536261623,17826.692231869187,-1.0,75.0,-1,1,STOP
Control,Long,2024-03-13 07:15:00-05:00,,,,2024-03-13 07:15:00-05:00,2024-03-13 07:25:00-05:00,17988.5,17973.140265208283,18019.21946958343,17973.140265208283,-1.0,75.0,1,1,STOP
Retest,Short,2024-03-14 11:05:00-05:00,2024-03-14 11:05:00-05:00,2024-03-14 11:10:00-05:00,,2024-03-14 11:10:00-05:00,2024-03-14 11:30:00-05:00,17789.25,17834.861449248547,17698.027101502907,17834.861449248547,-1.0,75.0,-1,3,STOP
BOS,Short,2024-03-14 11:05:00-05:00,2024-03-14 11:05:00-05:00,,,2024-03-14 11:05:00-05:00,2024-03-14 11:35:00-05:00,17791.25,17837.91809919074,17697.913801618517,17837.91809919074,-1.0,75.0,-1,3,STOP
Control,Short,2024-03-14 11:05:00-05:00,,,,2024-03-14 11:05:00-05:00,2024-03-14 11:35:00-05:00,17791.25,17837.91809919074,17697.913801618517,17837.91809919074,-1.0,75.0,-1,3,STOP
Retest,Long,2024-03-14 13:00:00-05:00,2024-03-14 13:00:00-05:00,2024-03-14 13:15:00-05:00,,2024-03-14 13:15:00-05:00,2024-03-14 13:35:00-05:00,17855.5,17819.945332722145,17926.60933455571,17819.945332722145,-1.0,100.0,-1,4,STOP
BOS,Long,2024-03-14 13:00:00-05:00,2024-03-14 13:00:00-05:00,,,2024-03-14 13:00:00-05:00,2024-03-14 13:40:00-05:00,17854.0,17816.61020390968,17928.77959218064,17816.61020390968,-1.0,100.0,-1,4,STOP
Control,Long,2024-03-14 13:00:00-05:00,,,,2024-03-14 13:00:00-05:00,2024-03-14 13:40:00-05:00,17854.0,17816.61020390968,17928.77959218064,17816.61020390968,-1.0,100.0,-1,4,STOP
Confirm,Short,2024-03-14 14:05:00-05:00,2024-03-14 14:05:00-05:00,2024-03-14 14:10:00-05:00,2024-03-14 14:20:00-05:00,2024-03-14 14:20:00-05:00,2024-03-14 14:45:00-05:00,17724.5,17762.444903898522,17648.61019220296,17762.444903898522,-1.0,75.0,-1,5,STOP
Retest,Short,2024-03-14 14:05:00-05:00,2024-03-14 14:05:00-05:00,2024-03-14 14:10:00-05:00,,2024-03-14 14:10:00-05:00,2024-03-14 14:45:00-05:00,17724.75,17763.243054225502,17647.763891548995,17763.243054225502,-1.0,75.0,-1,5,STOP
BOS,Short,2024-03-14 14:05:00-05:00,2024-03-14 14:05:00-05:00,,,2024-03-14 14:05:00-05:00,2024-03-14 14:50:00-05:00,17739.0,17777.454058396695,17662.09188320661,17777.454058396695,-1.0,75.0,-1,5,STOP
Control,Short,2024-03-14 14:05:00-05:00,,,,2024-03-14 14:05:00-05:00,2024-03-14 14:50:00-05:00,17739.0,17777.454058396695,17662.09188320661,17777.454058396695,-1.0,75.0,-1,5,STOP
Control,Short,2024-03-15 02:05:00-05:00,,,,2024-03-15 02:05:00-05:00,2024-03-15 02:25:00-05:00,17767.0,17778.865730227764,17743.268539544468,17778.865730227764,-1.0,75.0,-1,0,STOP
Control,Long,2024-03-15 02:55:00-05:00,,,,2024-03-15 02:55:00-05:00,2024-03-15 03:05:00-05:00,17751.25,17737.665470793298,17778.41905841341,17778.41905841341,2.0,75.0,-1,0,TARGET
BOS,Long,2024-03-15 02:55:00-05:00,2024-03-15 03:05:00-05:00,,,2024-03-15 03:05:00-05:00,2024-03-15 04:05:00-05:00,17783.75,17768.168186551364,17814.913626897276,17814.913626897276,2.0,75.0,-1,0,TARGET
Confirm,Long,2024-03-15 02:55:00-05:00,2024-03-15 03:05:00-05:00,2024-03-15 03:10:00-05:00,2024-03-15 03:20:00-05:00,2024-03-15 03:20:00-05:00,2024-03-15 04:05:00-05:00,17785.5,17770.724309713318,17815.051380573364,17815.051380573364,2.0,75.0,-1,0,TARGET
Retest,Long,2024-03-15 02:55:00-05:00,2024-03-15 03:05:00-05:00,2024-03-15 03:10:00-05:00,,2024-03-15 03:10:00-05:00,2024-03-15 04:10:00-05:00,17785.5,17770.227601797695,17816.044796404614,17808.0,1.4732460286821205,75.0,-1,0,TIME
BOS,Short,2024-03-15 11:50:00-05:00,2024-03-15 11:50:00-05:00,,,2024-03-15 11:50:00-05:00,2024-03-15 12:10:00-05:00,17556.25,17593.24127326421,17482.26745347158,17593.24127326421,-1.0,75.0,-1,3,STOP
Control,Short,2024-03-15 11:50:00-05:00,,,,2024-03-15 11:50:00-05:00,2024-03-15 12:10:00-05:00,17556.25,17593.24127326421,17482.26745347158,17593.24127326421,-1.0,75.0,-1,3,STOP
Retest,Short,2024-03-15 11:50:00-05:00,2024-03-15 11:50:00-05:00,2024-03-15 12:00:00-05:00,,2024-03-15 12:00:00-05:00,2024-03-15 12:10:00-05:00,17552.0,17586.93954174312,17482.12091651376,17586.93954174312,-1.0,75.0,-1,4,STOP
Control,Short,2024-03-15 12:20:00-05:00,,,,2024-03-15 12:20:00-05:00,2024-03-15 13:20:00-05:00,17607.5,17642.44674424004,17537.606511519927,17594.25,0.3791483380823811,85.0,-1,4,TIME
BOS,Short,2024-03-15 14:50:00-05:00,2024-03-15 14:50:00-05:00,,,2024-03-15 14:50:00-05:00,2024-03-15 15:50:00-05:00,17595.0,17627.230208169512,17530.53958366097,17601.75,-0.20943085333171127,100.0,-1,5,TIME
Control,Short,2024-03-15 14:50:00-05:00,,,,2024-03-15 14:50:00-05:00,2024-03-15 15:50:00-05:00,17595.0,17627.230208169512,17530.53958366097,17601.75,-0.20943085333171127,100.0,-1,5,TIME
Retest,Short,2024-03-15 14:50:00-05:00,2024-03-15 14:50:00-05:00,2024-03-15 14:55:00-05:00,,2024-03-15 14:55:00-05:00,2024-03-15 15:55:00-05:00,17598.75,17631.088764728833,17534.07247054233,17603.75,-0.1546132031302304,100.0,-1,5,TIME
Control,Short,2024-03-18 22:00:00-05:00,,,,2024-03-18 22:00:00-05:00,2024-03-18 22:40:00-05:00,17733.75,17744.046303674306,17713.157392651392,17744.046303674306,-1.0,75.0,-1,0,STOP
Control,Short,2024-03-19 00:45:00-05:00,,,,2024-03-19 00:45:00-05:00,2024-03-19 00:50:00-05:00,17729.5,17741.57897063448,17705.342058731043,17741.57897063448,-1.0,75.0,-1,0,STOP
BOS,Long,2024-03-19 02:00:00-05:00,2024-03-19 02:30:00-05:00,,,2024-03-19 02:30:00-05:00,2024-03-19 02:40:00-05:00,17737.5,17724.043964502354,17764.412070995295,17724.043964502354,-1.0,75.0,-1,0,STOP
Control,Long,2024-03-19 02:00:00-05:00,,,,2024-03-19 02:00:00-05:00,2024-03-19 03:00:00-05:00,17719.25,17706.17763001979,17745.394739960422,17728.0,0.6693507002361307,75.0,-1,0,TIME
Control,Long,2024-03-19 03:05:00-05:00,,,,2024-03-19 03:05:00-05:00,2024-03-19 03:40:00-05:00,17710.5,17693.66451785151,17744.17096429698,17744.17096429698,2.0,75.0,-1,0,TARGET
BOS,Long,2024-03-19 07:55:00-05:00,2024-03-19 07:55:00-05:00,,,2024-03-19 07:55:00-05:00,2024-03-19 08:30:00-05:00,17671.5,17646.495171990646,17721.509656018712,17646.495171990646,-1.0,75.0,-1,1,STOP
Control,Long,2024-03-19 07:55:00-05:00,,,,2024-03-19 07:55:00-05:00,2024-03-19 08:30:00-05:00,17671.5,17646.495171990646,17721.509656018712,17646.495171990646,-1.0,75.0,-1,1,STOP
Retest,Long,2024-03-19 07:55:00-05:00,2024-03-19 07:55:00-05:00,2024-03-19 08:00:00-05:00,,2024-03-19 08:00:00-05:00,2024-03-19 08:30:00-05:00,17679.0,17653.852659705597,17729.294680588802,17653.852659705597,-1.0,75.0,-1,1,STOP
Control,Long,2024-03-19 08:35:00-05:00,,,,2024-03-19 08:35:00-05:00,2024-03-19 09:35:00-05:00,17618.75,17586.726795941693,17682.79640811661,17656.25,1.1710258577412347,75.0,-1,1,TIME
BOS,Long,2024-03-19 09:40:00-05:00,2024-03-19 09:40:00-05:00,,,2024-03-19 09:40:00-05:00,2024-03-19 10:40:00-05:00,17670.25,17632.146284819697,17746.45743036061,17688.0,0.46583384103119585,85.0,-1,2,TIME
Control,Long,2024-03-19 09:40:00-05:00,,,,2024-03-19 09:40:00-05:00,2024-03-19 10:40:00-05:00,17670.25,17632.146284819697,17746.45743036061,17688.0,0.46583384103119585,85.0,-1,2,TIME
Retest,Long,2024-03-19 09:40:00-05:00,2024-03-19 09:40:00-05:00,2024-03-19 09:45:00-05:00,,2024-03-19 09:45:00-05:00,2024-03-19 10:45:00-05:00,17681.5,17643.78762161829,17756.924756763423,17693.5,0.31819791047226487,85.0,-1,2,TIME
Confirm,Long,2024-03-19 10:30:00-05:00,2024-03-19 10:30:00-05:00,2024-03-19 10:35:00-05:00,2024-03-19 10:45:00-05:00,2024-03-19 10:45:00-05:00,2024-03-19 11:35:00-05:00,17693.5,17660.103982172608,17760.29203565478,17760.29203565478,2.0,75.0,-1,3,TARGET
BOS,Long,2024-03-19 11:15:00-05:00,2024-03-19 11:15:00-05:00,,,2024-03-19 11:15:00-05:00,2024-03-19 11:45:00-05:00,17725.0,17691.485063599746,17792.029872800504,17792.029872800504,2.0,75.0,-1,3,TARGET
Control,Long,2024-03-19 11:15:00-05:00,,,,2024-03-19 11:15:00-05:00,2024-03-19 11:45:00-05:00,17725.0,17691.485063599746,17792.029872800504,17792.029872800504,2.0,75.0,-1,3,TARGET
BOS,Short,2024-03-19 19:00:00-05:00,2024-03-19 19:00:00-05:00,,,2024-03-19 19:00:00-05:00,2024-03-19 20:00:00-05:00,17801.75,17811.333353108734,17782.583293782536,17793.5,0.8608677887995638,90.0,1,0,TIME
Control,Short,2024-03-19 19:00:00-05:00,,,,2024-03-19 19:00:00-05:00,2024-03-19 20:00:00-05:00,17801.75,17811.333353108734,17782.583293782536,17793.5,0.8608677887995638,90.0,1,0,TIME
Control,Short,2024-03-20 01:15:00-05:00,,,,2024-03-20 01:15:00-05:00,2024-03-20 01:20:00-05:00,17790.75,17797.85516803121,17776.539663937587,17797.85516803121,-1.0,75.0,1,0,STOP
Retest,Long,2024-03-20 05:30:00-05:00,2024-03-20 05:30:00-05:00,2024-03-20 05:35:00-05:00,,2024-03-20 05:35:00-05:00,2024-03-20 06:10:00-05:00,17821.25,17804.62519437883,17854.499611242336,17854.499611242336,2.0,90.0,1,1,TARGET
BOS,Long,2024-03-20 05:30:00-05:00,2024-03-20 05:30:00-05:00,,,2024-03-20 05:30:00-05:00,2024-03-20 06:15:00-05:00,17826.0,17810.057901638742,17857.884196722516,17857.884196722516,2.0,90.0,1,1,TARGET
Control,Long,2024-03-20 05:30:00-05:00,,,,2024-03-20 05:30:00-05:00,2024-03-20 06:15:00-05:00,17826.0,17810.057901638742,17857.884196722516,17857.884196722516,2.0,90.0,1,1,TARGET
Confirm,Long,2024-03-20 05:30:00-05:00,2024-03-20 05:30:00-05:00,2024-03-20 05:35:00-05:00,2024-03-20 05:40:00-05:00,2024-03-20 05:40:00-05:00,2024-03-20 06:20:00-05:00,17826.25,17809.87518049463,17858.99963901074,17858.99963901074,2.0,90.0,1,1,TARGET
