trade_id,variant_id,direction,entry_model,setup_timestamp,setup_price,bos_timestamp,bos_level,retest_timestamp,confirm_timestamp,entry_timestamp,entry_price,stop_price,target_price,exit_timestamp,exit_price,exit_reason,gross_R,net_R,risk_points,bars_in_trade,mfe_r,mae_r
0,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2018-01-26 11:15:00-06:00,6961.25,2018-01-26 12:15:00-06:00,6972.75,2018-01-26 12:30:00-06:00,2018-01-26 12:45:00-06:00,2018-01-26 13:15:00-06:00,6973.0,6966.769491669956,6991.691524990133,2018-01-26 14:00:00-06:00,6991.691524990133,TARGET,3.0,2.8836371028501877,6.2305083300443584,3,3.3303863667014673,0.44137650643031495
1,V2-B-LEGACY-EXP6,Short,BOS_RETEST,2018-02-26 22:45:00-06:00,6976.5,2018-02-26 23:15:00-06:00,6969.75,2018-02-27 01:00:00-06:00,2018-02-27 01:15:00-06:00,2018-02-27 01:30:00-06:00,6969.284527075788,6972.861034940837,6958.55500348064,2018-02-27 02:00:00-06:00,6972.861034940837,STOP,-0.9999999999999258,-1.202711702967203,3.5765078650492796,2,0.6387591365624872,3.555276097242935
3,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2018-04-04 07:30:00-05:00,6315.5,2018-04-04 08:30:00-05:00,6353.75,2018-04-04 08:45:00-05:00,2018-04-04 09:00:00-05:00,2018-04-04 09:15:00-05:00,6340.75,6322.791591450504,6394.625225648489,2018-04-04 09:30:00-05:00,6322.791591450504,STOP,-1.0000000000000122,-1.0403710606094079,17.9584085494962,1,0.5150790491543645,1.2946581505771866
5,V2-B-LEGACY-EXP6,Short,BOS_RETEST,2018-05-02 06:15:00-05:00,6668.0,2018-05-02 07:30:00-05:00,6645.0,2018-05-02 07:45:00-05:00,2018-05-02 08:15:00-05:00,2018-05-02 08:30:00-05:00,6644.145751265098,6652.077126383166,6620.351625910894,2018-05-02 08:45:00-05:00,6652.077126383166,STOP,-0.9999999999999568,-1.0914091174868377,7.93137511806799,1,1.5628754258336819,1.0848369427517166
7,V2-B-LEGACY-EXP6,Short,BOS_RETEST,2018-07-18 08:30:00-05:00,7336.5,2018-07-18 08:45:00-05:00,7321.75,2018-07-18 09:00:00-05:00,2018-07-18 09:45:00-05:00,2018-07-18 10:00:00-05:00,7334.0,7341.2205309808405,7312.338407057478,2018-07-18 10:15:00-05:00,7341.2205309808405,STOP,-1.000000000000061,-1.100408128145175,7.220530980840522,1,0.24236444724684142,1.2464457286980415
8,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2018-08-08 12:30:00-05:00,7405.5,2018-08-08 13:15:00-05:00,7420.5,2018-08-08 13:30:00-05:00,2018-08-08 14:00:00-05:00,2018-08-08 14:15:00-05:00,7417.75,7411.634120979895,7436.097637060316,2018-08-08 14:45:00-05:00,7411.634120979895,STOP,-0.9999999999999735,-1.1185438753148131,6.11587902010524,2,0.7766667693041021,1.7985967289147626
9,V2-B-LEGACY-EXP6,Short,BOS_RETEST,2018-08-10 11:30:00-05:00,7365.25,2018-08-10 12:30:00-05:00,7347.5,2018-08-10 14:15:00-05:00,2018-08-10 14:30:00-05:00,2018-08-10 14:45:00-05:00,7348.0,7357.064481465303,7320.80655560409,2018-08-10 15:00:00-05:00,7357.064481465303,STOP,-0.9999999999999714,-1.0799825122677862,9.064481465303288,1,0.08274052993221982,1.406589008847737
10,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2018-08-23 12:15:00-05:00,7372.0,2018-08-23 13:00:00-05:00,7378.75,2018-08-23 13:15:00-05:00,2018-08-23 13:30:00-05:00,2018-08-23 13:45:00-05:00,7373.25,7365.670082370248,7395.989752889257,2018-08-23 14:15:00-05:00,7365.670082370248,STOP,-1.0000000000000187,-1.0956474773755331,7.5799176297523445,2,0.3628007762519579,1.0554204400056957
13,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2018-10-02 08:45:00-05:00,7580.75,2018-10-02 09:45:00-05:00,7598.25,2018-10-02 10:00:00-05:00,2018-10-02 10:15:00-05:00,2018-10-02 10:30:00-05:00,7599.515175480962,7590.114846238547,7627.716163208207,2018-10-02 11:30:00-05:00,7603.25,TIME,0.39730784132391067,0.32018288311194204,9.400329242414955,4,1.5408848079151967,0.21437286173654466
14,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2018-11-01 13:15:00-05:00,6965.75,2018-11-01 14:30:00-05:00,6977.25,2018-11-01 14:45:00-05:00,2018-11-01 15:00:00-05:00,2018-11-01 15:30:00-05:00,6924.0,6906.71983096138,6975.840507115861,2018-11-01 17:00:00-05:00,6906.71983096138,STOP,-1.0000000000000167,-1.0419556080950334,17.280169038620443,2,0.3906211788156788,2.951360017718462
15,V2-B-LEGACY-EXP6,Short,BOS_RETEST,2018-12-14 14:15:00-06:00,6514.75,2018-12-14 14:30:00-06:00,6490.25,2018-12-14 14:45:00-06:00,2018-12-14 15:30:00-06:00,2018-12-14 15:45:00-06:00,6488.080316972488,6503.632573771233,6441.423546576251,2018-12-16 17:00:00-06:00,6503.632573771233,STOP,-0.9999999999999987,-1.0466170286011778,15.552256798745475,1,0.7606816891965149,1.0557749425045995
16,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2019-01-08 12:00:00-06:00,6417.25,2019-01-08 12:45:00-06:00,6442.5,2019-01-08 13:15:00-06:00,2019-01-08 13:30:00-06:00,2019-01-08 13:45:00-06:00,6436.0,6421.494777406755,6479.515667779735,2019-01-08 14:45:00-06:00,6443.25,TIME,0.4998199754188069,0.4498379778769264,14.50522259324498,4,0.9996399508376138,0.9479344361391165
17,V2-B-LEGACY-EXP6,Short,BOS_RETEST,2019-01-31 12:15:00-06:00,6786.75,2019-01-31 14:00:00-06:00,6763.0,2019-01-31 14:15:00-06:00,2019-01-31 14:30:00-06:00,2019-01-31 14:45:00-06:00,6789.0,6800.593137819594,6754.220586541219,2019-01-31 15:00:00-06:00,6800.593137819594,STOP,-1.0000000000000027,-1.0625369948397145,11.593137819593721,1,1.423255744627927,2.285834983796368
19,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2019-02-04 12:30:00-06:00,6826.0,2019-02-04 12:45:00-06:00,6833.0,2019-02-04 13:30:00-06:00,2019-02-04 13:45:00-06:00,2019-02-04 14:00:00-06:00,6833.0,6826.305193841005,6853.084418476984,2019-02-04 14:30:00-06:00,6826.305193841005,STOP,-1.0000000000000522,-1.108292903899285,6.694806158994652,2,0.22405428392945897,1.979146174710221
20,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2019-03-15 08:15:00-05:00,7150.5,2019-03-15 08:30:00-05:00,7168.5,2019-03-15 08:45:00-05:00,2019-03-15 09:15:00-05:00,2019-03-15 09:30:00-05:00,7169.528372179375,7161.5629230730165,7193.42471949845,2019-03-15 10:30:00-05:00,7183.5,TIME,1.754028885762584,1.6630107911994951,7.965449106358392,4,2.726980931092102,0.6940440024858798
21,V2-B-LEGACY-EXP6,Short,BOS_RETEST,2019-04-01 08:30:00-05:00,7317.25,2019-04-01 09:00:00-05:00,7296.5,2019-04-01 09:15:00-05:00,2019-04-01 09:30:00-05:00,2019-04-01 09:45:00-05:00,7316.5,7324.501342804052,7292.495971587844,2019-04-01 10:00:00-05:00,7324.501342804052,STOP,-0.9999999999999574,-1.0906097911006272,8.001342804052001,1,0.24995804441563038,2.499580444156304
22,V2-B-LEGACY-EXP6,Short,BOS_RETEST,2019-04-03 23:15:00-05:00,7425.25,2019-04-04 01:00:00-05:00,7416.5,2019-04-04 01:15:00-05:00,2019-04-04 01:30:00-05:00,2019-04-04 01:45:00-05:00,7418.5,7422.697570779286,7405.907287662141,2019-04-04 02:00:00-05:00,7422.697570779286,STOP,-0.9999999999999224,-1.1727189458191702,4.197570779286252,1,0.23823302871618537,1.0720486292228342
23,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2019-04-08 11:15:00-05:00,7445.25,2019-04-08 12:15:00-05:00,7458.75,2019-04-08 12:30:00-05:00,2019-04-08 12:45:00-05:00,2019-04-08 13:15:00-05:00,7459.5630441957355,7453.5045185932095,7477.738621003314,2019-04-08 14:15:00-05:00,7470.0,TIME,1.7226890647971378,1.603022986354271,6.0585256025260605,4,2.1765948795804544,0.0
25,V2-B-LEGACY-EXP6,Short,BOS_RETEST,2019-04-24 09:30:00-05:00,7678.0,2019-04-24 11:00:00-05:00,7670.0,2019-04-24 11:15:00-05:00,2019-04-24 11:30:00-05:00,2019-04-24 11:45:00-05:00,7669.141395190313,7675.844178686344,7649.033044702221,2019-04-24 12:45:00-05:00,7668.75,TIME,0.05839293340520621,-0.04977108538330427,6.702783496030861,4,1.5876083714497133,0.9113534419400909
27,V2-B-LEGACY-EXP6,Short,BOS_RETEST,2019-05-08 14:30:00-05:00,7514.75,2019-05-08 14:45:00-05:00,7478.25,2019-05-08 15:00:00-05:00,2019-05-08 15:30:00-05:00,2019-05-08 15:45:00-05:00,7494.0,7507.232002946436,7454.303991160691,2019-05-08 17:45:00-05:00,7493.75,TIME,0.018893587086702177,-0.03589781546473546,13.232002946436296,4,0.9257857672484067,0.0755743483468087
29,V2-B-LEGACY-EXP6,Short,BOS_RETEST,2019-06-25 11:15:00-05:00,7514.0,2019-06-25 11:30:00-05:00,7482.75,2019-06-25 12:30:00-05:00,2019-06-25 12:45:00-05:00,2019-06-25 13:00:00-05:00,7482.5,7493.066580231181,7450.800259306456,2019-06-25 13:30:00-05:00,7450.800259306455,TARGET,3.0,2.9313874513666622,10.566580231181433,2,4.518964409988619,0.18927599622988978
30,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2019-07-02 11:45:00-05:00,7602.0,2019-07-02 13:00:00-05:00,7622.0,2019-07-02 13:45:00-05:00,2019-07-02 14:00:00-05:00,2019-07-02 14:15:00-05:00,7622.961067293044,7615.692027216485,7644.76818752272,2019-07-02 14:45:00-05:00,7644.768187522721,TARGET,3.0,2.9002619338503863,7.269040076558667,2,3.650954242574388,0.0
31,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2019-07-12 09:45:00-05:00,7752.75,2019-07-12 11:30:00-05:00,7777.5,2019-07-12 12:00:00-05:00,2019-07-12 12:15:00-05:00,2019-07-12 12:30:00-05:00,7771.25,7765.257786512752,7789.226640461743,2019-07-12 13:30:00-05:00,7776.25,TIME,0.8344161987286354,0.7134258499129753,5.992213487247682,4,1.3350659179658166,0.33376647949145416
34,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2019-08-02 03:30:00-05:00,7583.0,2019-08-02 05:00:00-05:00,7592.75,2019-08-02 05:30:00-05:00,2019-08-02 05:45:00-05:00,2019-08-02 06:00:00-05:00,7587.0,7575.970239121882,7620.089282634355,2019-08-02 06:45:00-05:00,7575.970239121882,STOP,-0.9999999999999922,-1.0657312527453082,11.029760878118395,3,0.13599569533513572,1.0426336642360405
35,V2-B-LEGACY-EXP6,Short,BOS_RETEST,2019-08-20 07:30:00-05:00,7558.0,2019-08-20 08:00:00-05:00,7531.25,2019-08-20 08:15:00-05:00,2019-08-20 08:30:00-05:00,2019-08-20 09:00:00-05:00,7531.5,7542.096788747765,7499.709633756706,2019-08-20 09:45:00-05:00,7542.096788747765,STOP,-0.9999999999999749,-1.068416953216386,10.596788747764549,3,1.1560105888289882,1.840180120993083
37,V2-B-LEGACY-EXP6,Short,BOS_RETEST,2019-08-28 05:15:00-05:00,7392.0,2019-08-28 06:15:00-05:00,7371.0,2019-08-28 08:00:00-05:00,2019-08-28 08:15:00-05:00,2019-08-28 08:30:00-05:00,7369.495475343657,7382.598414914621,7330.186656630765,2019-08-28 09:00:00-05:00,7382.598414914621,STOP,-1.0000000000000073,-1.0553310954441628,13.102939570963827,2,1.487870354440086,1.9655531887986033
38,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2019-10-04 13:00:00-05:00,7545.75,2019-10-04 13:30:00-05:00,7560.0,2019-10-04 14:00:00-05:00,2019-10-04 14:30:00-05:00,2019-10-04 14:45:00-05:00,7561.243251239377,7551.821501536573,7589.508500347789,2019-10-06 17:00:00-05:00,7551.821501536573,STOP,-1.0000000000000093,-1.0769496136990697,9.421749702803936,4,1.1682276761552484,8.198397715489088
40,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2019-10-28 04:30:00-05:00,7859.0,2019-10-28 06:00:00-05:00,7869.25,2019-10-28 06:30:00-05:00,2019-10-28 06:45:00-05:00,2019-10-28 07:00:00-05:00,7865.0,7861.448476473762,7875.654570578715,2019-10-28 07:45:00-05:00,7875.654570578714,TARGET,3.0,2.7958622561152198,3.5515235262382703,3,4.082754877695904,0.07039232547751557
43,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2019-11-20 08:00:00-06:00,8116.0,2019-11-20 08:15:00-06:00,8125.75,2019-11-20 08:30:00-06:00,2019-11-20 08:45:00-06:00,2019-11-20 09:15:00-06:00,8126.695782094641,8119.253670844858,8149.02211584399,2019-11-20 09:45:00-06:00,8149.022115843991,TARGET,3.0,2.902581407927604,7.442111249783011,2,3.064213519520219,0.0
45,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2019-11-27 11:45:00-06:00,8238.0,2019-11-27 13:00:00-06:00,8245.5,2019-11-27 13:15:00-06:00,2019-11-27 13:30:00-06:00,2019-11-27 13:45:00-06:00,8242.5,8238.494287515601,8254.517137453196,2019-11-27 14:45:00-06:00,8250.75,TIME,2.0595587007634624,1.8785671785751676,4.005712484398828,4,2.121969570483567,0.6865195669211541
46,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2019-12-01 19:15:00-06:00,8247.75,2019-12-01 20:15:00-06:00,8250.0,2019-12-01 20:30:00-06:00,2019-12-01 21:00:00-06:00,2019-12-01 21:15:00-06:00,8250.610719697459,8246.26374323301,8263.651649090805,2019-12-01 22:15:00-06:00,8252.5,TIME,0.434619399942094,0.26783680842605273,4.346976464448744,4,0.7796868306649577,0.4855604153188758
47,V2-B-LEGACY-EXP6,Short,BOS_RETEST,2019-12-16 15:45:00-06:00,8382.75,2019-12-16 17:45:00-06:00,8373.75,2019-12-16 18:00:00-06:00,2019-12-16 18:45:00-06:00,2019-12-16 19:00:00-06:00,8373.75,8377.616587564076,8362.150237307771,2019-12-16 19:30:00-06:00,8377.616587564076,STOP,-0.9999999999999016,-1.1875038358720869,3.866587564076326,2,0.3232824756416669,1.1638169123100008
48,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2020-01-02 10:45:00-06:00,8604.5,2020-01-02 11:30:00-06:00,8621.0,2020-01-02 12:30:00-06:00,2020-01-02 12:45:00-06:00,2020-01-02 13:00:00-06:00,8621.978991484179,8614.85297936222,8643.357027850054,2020-01-02 14:00:00-06:00,8640.5,TIME,2.599070587986967,2.497330654403925,7.126012121958411,4,2.9498979451698557,0.0
49,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2020-02-06 14:30:00-06:00,9214.5,2020-02-06 14:45:00-06:00,9231.25,2020-02-06 15:00:00-06:00,2020-02-06 15:30:00-06:00,2020-02-06 15:45:00-06:00,9232.598994767557,9222.681888350648,9262.350314018286,2020-02-06 17:45:00-06:00,9242.0,TIME,0.9479584908368566,0.8748524889930311,9.917106416909519,4,1.3765109154385526,0.0
51,V2-B-LEGACY-EXP6,Short,BOS_RETEST,2020-02-14 07:00:00-06:00,9418.25,2020-02-14 07:30:00-06:00,9397.75,2020-02-14 08:30:00-06:00,2020-02-14 08:45:00-06:00,2020-02-14 09:15:00-06:00,9396.694936146549,9406.188780198838,9368.213403989681,2020-02-14 09:45:00-06:00,9406.188780198838,STOP,-0.9999999999999585,-1.076365273750709,9.493844052289205,2,0.8105184901044176,1.7437682525929945
52,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2020-02-28 08:30:00-06:00,8010.25,2020-02-28 10:15:00-06:00,8116.75,2020-02-28 10:30:00-06:00,2020-02-28 11:15:00-06:00,2020-02-28 11:45:00-06:00,8125.687665121706,8060.494473582103,8321.267239740517,2020-02-28 12:30:00-06:00,8060.494473582103,STOP,-1.0000000000000044,-1.0111207931822124,65.1931915396035,3,1.4351550011392986,1.5406158641687742
54,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2020-03-04 13:15:00-06:00,8632.5,2020-03-04 14:15:00-06:00,8661.25,2020-03-04 14:45:00-06:00,2020-03-04 15:45:00-06:00,2020-03-04 17:00:00-06:00,8647.25,8618.963490416303,8732.10952875109,2020-03-04 18:00:00-06:00,8638.25,TIME,-0.3181728722439252,-0.3438034647302409,28.286509583696898,4,0.45958303768566977,0.6805364211883956
55,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2020-03-09 09:00:00-05:00,7897.0,2020-03-09 10:30:00-05:00,7971.0,2020-03-09 10:45:00-05:00,2020-03-09 11:00:00-05:00,2020-03-09 11:15:00-05:00,7929.0,7891.2347695168255,8042.2956914495235,2020-03-09 11:30:00-05:00,7891.2347695168255,STOP,-0.9999999999999946,-1.0191975526356922,37.76523048317449,1,0.5295876589157975,1.2114317697698869
56,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2020-03-24 13:15:00-05:00,7161.25,2020-03-24 14:45:00-05:00,7323.75,2020-03-24 15:00:00-05:00,2020-03-24 15:30:00-05:00,2020-03-24 17:00:00-05:00,7330.177624286018,7283.258867742508,7470.933893916546,2020-03-24 18:00:00-05:00,7357.5,TIME,0.5823337557687633,0.5668815133520727,46.91875654350952,4,1.9836922921789826,0.0
60,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2020-04-08 13:00:00-05:00,7944.75,2020-04-08 13:30:00-05:00,8003.0,2020-04-08 13:45:00-05:00,2020-04-08 14:15:00-05:00,2020-04-08 14:30:00-05:00,7976.75,7949.724501687529,8057.826494937414,2020-04-08 15:45:00-05:00,7991.0,TIME,0.5272798242326527,0.5004533068594121,27.025498312471427,4,2.016614064609093,0.3700209292860721
63,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2020-05-25 06:30:00-05:00,9299.0,2020-05-25 07:45:00-05:00,9309.75,2020-05-25 08:00:00-05:00,2020-05-25 08:15:00-05:00,2020-05-25 08:30:00-05:00,9306.0,9297.191491149748,9332.425526550756,2020-05-25 09:30:00-05:00,9313.25,TIME,0.8230677999252923,0.7407610199327571,8.80850885025211,4,1.2487925240245814,0.11352659309314377
