timestamp,timestamp_ct,signal_type,direction,entry,impulse_3bar,atr,stop,target,signal_id
2021-08-18 19:30:00+00:00,2021-08-18 19:30:00+00:00,S,Short,14957.192692266592,1.9451745890768861,28.532143238791956,14978.591799695683,14892.99536997931,2648
2021-08-19 15:00:00+00:00,2021-08-19 15:00:00+00:00,L,Long,14917.457458334338,1.1203376853378715,36.81925596170571,14889.843016363058,15000.300784248177,2649
2021-08-19 19:00:00+00:00,2021-08-19 19:00:00+00:00,L,Long,14954.600466995258,1.9783912470234835,38.415050670256974,14925.789178992563,15041.034331003337,2650
2021-08-20 16:30:00+00:00,2021-08-20 16:30:00+00:00,L,Long,15073.46504814146,1.7084518893978715,26.193304170696745,15053.820070013437,15132.399982525529,2651
2021-08-23 14:45:00+00:00,2021-08-23 14:45:00+00:00,L,Long,15285.5,2.273598348551499,17.483299117156985,15272.387525662132,15324.837423013603,2652
2021-08-24 15:30:00+00:00,2021-08-24 15:30:00+00:00,S,Short,15360.0,0.748713326087292,17.697027070752565,15373.272770303063,15320.181689090809,2654
2021-08-24 16:00:00+00:00,2021-08-24 16:00:00+00:00,RL,Long,15370.436152513712,0.8478003506407954,17.692844770189712,15357.16651893607,15403.610236457818,2655
2021-08-26 18:15:00+00:00,2021-08-26 18:15:00+00:00,S,Short,15328.0,0.6877047380652508,21.44815817540651,15344.086118631554,15279.741644105336,2660
2021-08-27 20:00:00+00:00,2021-08-27 20:00:00+00:00,S,Short,15437.25,0.9787457442219231,15.070308184814493,15448.55273113861,15403.341806584169,2662
2021-08-31 19:15:00+00:00,2021-08-31 19:15:00+00:00,S,Short,15596.906514069522,1.0731480577847545,18.40379792586023,15610.709362513917,15555.497968736336,2665
2021-09-01 18:30:00+00:00,2021-09-01 18:30:00+00:00,S,Short,15676.438546215177,2.1345666134533525,14.874213716213848,15687.594206502336,15642.971565353697,2667
2021-09-02 16:00:00+00:00,2021-09-02 16:00:00+00:00,S,Short,15642.46511618245,1.8300878056088241,15.16320687726143,15653.837521340396,15608.347900708612,2670
2021-09-02 19:00:00+00:00,2021-09-02 19:00:00+00:00,L,Long,15605.5,1.2821991514334348,18.522863607770045,15591.607852294172,15647.176443117483,2671
2021-09-07 14:45:00+00:00,2021-09-07 14:45:00+00:00,L,Long,15681.700598418623,2.7039177563314754,19.416271030088232,15667.13839514606,15725.387208236323,2677
2021-09-07 15:15:00+00:00,2021-09-07 15:15:00+00:00,RS,Short,15659.686346261493,0.9766601108167013,20.733927571861795,15675.236791940388,15620.81023206425,2678
2021-09-08 14:45:00+00:00,2021-09-08 14:45:00+00:00,S,Short,15573.831213972084,4.232808322492658,23.388727402071424,15591.372759523638,15521.206577317424,2679
2021-09-08 15:45:00+00:00,2021-09-08 15:45:00+00:00,RS,Short,15578.105929879652,1.3925008971115749,26.391365403232044,15597.899453932076,15528.622119748592,2680
2021-09-09 15:30:00+00:00,2021-09-09 15:30:00+00:00,S,Short,15640.25,1.134459374197625,18.95175842255825,15654.46381881692,15597.608543549244,2681
2021-09-09 17:15:00+00:00,2021-09-09 17:15:00+00:00,L,Long,15599.0,2.215362807294585,22.795363284838622,15581.90347753637,15650.289567390886,2682
2021-09-09 17:15:00+00:00,2021-09-09 17:15:00+00:00,RL,Long,15599.0,2.215362807294585,22.795363284838622,15581.90347753637,15641.741306159072,2683
2021-09-10 14:45:00+00:00,2021-09-10 14:45:00+00:00,S,Short,15608.5,1.474698175444097,18.139305008595667,15622.104478756446,15567.68656373066,2684
2021-09-10 15:00:00+00:00,2021-09-10 15:00:00+00:00,RL,Long,15598.25,1.3243757301878238,19.25435465083883,15583.809234011873,15634.351914970322,2685
2021-09-13 19:30:00+00:00,2021-09-13 19:30:00+00:00,L,Long,15420.25,0.7618380642919057,31.502757770848486,15396.622931671864,15491.13120498441,2687
2021-09-13 19:45:00+00:00,2021-09-13 19:45:00+00:00,RS,Short,15451.75,1.30583716691675,32.16327507293074,15475.872456304698,15391.443859238256,2688
2021-09-14 15:15:00+00:00,2021-09-14 15:15:00+00:00,L,Long,15465.75,1.277127357878259,27.601006103699937,15445.049245422226,15527.852263733324,2689
2021-09-14 16:30:00+00:00,2021-09-14 16:30:00+00:00,RS,Short,15474.197180640023,1.9655942139366178,27.47260834261963,15494.80163689699,15422.686039997614,2690
2021-09-14 20:00:00+00:00,2021-09-14 20:00:00+00:00,L,Long,15409.035358127006,1.7244680348979167,27.39975403649454,15388.485542599636,15470.68480470912,2691
2021-09-15 15:00:00+00:00,2021-09-15 15:00:00+00:00,L,Long,15377.75,1.1401832927023905,25.43450705304235,15358.674119710218,15434.977640869343,2692
2021-09-15 16:45:00+00:00,2021-09-15 16:45:00+00:00,L,Long,15453.40871435244,3.115228225032519,26.56306184409208,15433.486417969372,15513.175603501648,2694
2021-09-16 16:00:00+00:00,2021-09-16 16:00:00+00:00,L,Long,15428.481405463202,1.2865636413434138,24.095193586871602,15410.410010273048,15482.695591033664,2695
2021-09-16 17:45:00+00:00,2021-09-16 17:45:00+00:00,RS,Short,15491.5,1.5718283473099648,24.3347182696261,15509.75103870222,15445.872403244452,2696
2021-09-16 18:00:00+00:00,2021-09-16 18:00:00+00:00,L,Long,15497.433471826962,1.8114719593666175,24.703666964652808,15478.905721603473,15553.01672249743,2697
2021-09-16 19:30:00+00:00,2021-09-16 19:30:00+00:00,RS,Short,15532.5,0.7144733992274704,25.19338021466248,15551.395035160996,15485.262412097509,2698
2021-09-17 14:45:00+00:00,2021-09-17 14:45:00+00:00,S,Short,15369.75,1.0491575153314365,24.06692954205579,15387.800197156545,15315.599408530374,2699
2021-09-17 19:45:00+00:00,2021-09-17 19:45:00+00:00,L,Long,15343.25,1.0655569018728097,28.858149148069124,15321.606388138947,15408.180835583156,2700
2021-09-20 14:45:00+00:00,2021-09-20 14:45:00+00:00,S,Short,15019.69358167743,1.6776375237847778,38.148884423862285,15048.305244995328,14933.85859172374,2701
2021-09-20 15:15:00+00:00,2021-09-20 15:15:00+00:00,RL,Long,15052.610253553645,0.8908902746967071,39.00592585526901,15023.355809162193,15125.746364532277,2702
2021-09-21 20:00:00+00:00,2021-09-21 20:00:00+00:00,S,Short,15031.470010354413,2.452852226542848,41.278475280472136,15062.428866814766,14938.593440973347,2705
2021-09-22 15:45:00+00:00,2021-09-22 15:45:00+00:00,L,Long,15197.25,1.674182478804761,24.638891233319658,15178.77083157501,15252.68750527497,2706
2021-09-22 18:15:00+00:00,2021-09-22 18:15:00+00:00,L,Long,15222.75,2.054608518654445,32.24458547625747,15198.566560892808,15295.30031732158,2707
2021-09-22 19:00:00+00:00,2021-09-22 19:00:00+00:00,RS,Short,15196.25,0.6589796325125017,40.213685966230926,15226.410264474673,15120.849338813316,2708
2021-09-24 15:15:00+00:00,2021-09-24 15:15:00+00:00,L,Long,15231.75,0.7950766550530423,27.9847230560626,15210.761457707951,15294.71562687614,2712
2021-09-24 19:15:00+00:00,2021-09-24 19:15:00+00:00,RS,Short,15328.25,1.31194130299178,23.629105912975614,15345.971829434731,15283.945426413173,2715
2021-09-27 17:15:00+00:00,2021-09-27 17:15:00+00:00,L,Long,15201.08356063492,0.9705101762659726,32.97234875281747,15176.354299070306,15275.271345328758,2716
2021-09-28 15:15:00+00:00,2021-09-28 15:15:00+00:00,S,Short,14811.0,1.41279401357339,44.76944224871205,14844.577081686532,14710.268754940398,2718
2021-09-28 16:15:00+00:00,2021-09-28 16:15:00+00:00,RL,Long,14838.0,0.6901246921651534,45.64392544943422,14803.767055912924,14923.58236021769,2719
2021-09-28 17:30:00+00:00,2021-09-28 17:30:00+00:00,L,Long,14817.75,0.8502786990582705,44.69122893715561,14784.231578297133,14918.3052651086,2720
2021-09-28 17:30:00+00:00,2021-09-28 17:30:00+00:00,RL,Long,14816.401363116309,0.8502786990582705,44.69122893715561,14782.882941413442,14900.197417373476,2721
2021-09-29 15:15:00+00:00,2021-09-29 15:15:00+00:00,S,Short,14861.248031166511,1.3159463420862252,38.37542488240077,14890.029599828313,14774.903325181109,2722
2021-09-29 18:15:00+00:00,2021-09-29 18:15:00+00:00,L,Long,14843.75,1.9616571107213787,42.31116618004541,14812.016625364966,14938.950123905102,2723
2021-09-30 15:45:00+00:00,2021-09-30 15:45:00+00:00,S,Short,14771.25,1.3575696001722124,39.408660884284195,14800.806495663212,14682.58051301036,2724
2021-09-30 18:15:00+00:00,2021-09-30 18:15:00+00:00,L,Long,14825.0,1.465926008077361,42.63516688811056,14793.023624833915,14920.929125498247,2726
2021-10-01 15:00:00+00:00,2021-10-01 15:00:00+00:00,L,Long,14648.421467707643,2.410735502097915,44.59220014242514,14614.977317600826,14748.753918028102,2728
2021-10-04 16:30:00+00:00,2021-10-04 16:30:00+00:00,RS,Short,14440.338327734398,1.399410716900119,45.376242466301065,14474.370509584123,14355.257873110084,2730
2021-10-05 15:00:00+00:00,2021-10-05 15:00:00+00:00,L,Long,14703.856122226867,2.4279967919966823,31.61042067806195,14680.148306718322,14774.97956875251,2733
