signal_id,marker_bar_timestamp,timestamp_ct,signal_type,direction,entry_price,stop,target,atr,close,close_3,impulse_3bar,filter_threshold,accepted,reject_reason,architecture,candidate_id,event_id
3554,2023-01-20 15:45:00+00:00,2023-01-20 15:45:00+00:00,S,Short,11254.5,11274.59582391572,11194.212528252843,26.79443188762491,11254.5,11262.5,0.2985694950933005,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-01-20 09:30:00-06:00_Short
3557,2023-01-23 17:30:00+00:00,2023-01-23 17:30:00+00:00,RL,Long,11719.0,11696.131366318725,11776.171584203186,30.49151157503272,11719.0,11736.25,0.5657312185901853,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5024.0,A_MID_4_2023-01-23 11:00:00-06:00_Long
3558,2023-01-24 16:30:00+00:00,2023-01-24 16:30:00+00:00,L,Long,11707.25,11682.210893590516,11782.367319228451,33.3854752126458,11707.25,11722.25,0.4492971840136718,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-01-24 10:15:00-06:00_Long
3559,2023-01-24 16:45:00+00:00,2023-01-24 16:45:00+00:00,RS,Short,11708.25,11732.54524166595,11647.511895835123,32.393655554599675,11708.25,11705.0,0.10032828788100522,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5025.0,A_MID_4_2023-01-24 10:15:00-06:00_Short
3561,2023-01-24 20:45:00+00:00,2023-01-24 20:45:00+00:00,S,Short,11696.25,11718.734481453652,11628.796555639045,29.979308604869903,11696.25,11692.0,0.1417644434705082,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-01-24 14:30:00-06:00_Short
3565,2023-01-26 16:45:00+00:00,2023-01-26 16:45:00+00:00,RL,Long,11749.722281656455,11718.88407012043,11826.81781049652,41.11761538136791,11760.75,11739.25,0.5228902454723222,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5033.0,A_MID_4_2023-01-26 09:45:00-06:00_Long
3570,2023-01-30 16:00:00+00:00,2023-01-30 16:00:00+00:00,RL,Long,11812.4215720235,11787.025802574126,11875.91099564693,33.861025932496446,11832.0,11843.75,0.3470066153170958,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5042.0,A_MID_4_2023-01-30 09:30:00-06:00_Long
3573,2023-02-01 16:15:00+00:00,2023-02-01 16:15:00+00:00,RL,Long,11899.49995784349,11879.705608576323,11948.98583101141,26.39246568955736,11920.5,11912.5,0.30311680970245003,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5050.0,A_MID_4_2023-02-01 09:45:00-06:00_Long
3574,2023-02-01 19:15:00+00:00,2023-02-01 19:15:00+00:00,L,Long,11940.5,11915.066407715283,12016.80077685415,33.911456379621924,11940.5,11929.75,0.3170020148842646,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-02-01 13:00:00-06:00_Long
3576,2023-02-02 19:00:00+00:00,2023-02-02 19:00:00+00:00,L,Long,12642.5,12612.439844761731,12732.680465714802,40.08020698435631,12642.5,12644.0,0.037424956427631835,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-02-02 12:45:00-06:00_Long
3577,2023-02-02 21:15:00+00:00,2023-02-02 21:15:00+00:00,RS,Short,12527.5,12577.292678322934,12403.018304192665,66.39023776391187,12527.5,12563.25,0.5384827830731589,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5059.0,A_MID_4_2023-02-02 14:00:00-06:00_Short
3583,2023-02-07 15:45:00+00:00,2023-02-07 15:45:00+00:00,L,Long,12305.5,12285.075864026405,12366.772407920784,27.232181298126395,12305.5,12289.75,0.5783598393230298,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-02-07 09:30:00-06:00_Long
3587,2023-02-08 20:15:00+00:00,2023-02-08 20:15:00+00:00,S,Short,12324.0,12354.4694337297,12232.591698810898,40.62591163960061,12324.0,12344.25,0.498450353056473,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-02-08 14:00:00-06:00_Short
3588,2023-02-08 20:45:00+00:00,2023-02-08 20:45:00+00:00,RL,Long,12333.75,12303.991916835104,12408.145207912235,39.67744421985971,12333.75,12313.25,0.5166663428825176,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5080.0,A_MID_4_2023-02-08 14:00:00-06:00_Long
3591,2023-02-09 21:00:00+00:00,2023-02-09 21:00:00+00:00,RL,Long,12213.602262410745,12183.707042050211,12288.340313312065,39.8602938140387,12214.75,12194.5,0.5080243536204944,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5082.0,A_MID_4_2023-02-09 14:15:00-06:00_Long
3596,2023-02-13 18:30:00+00:00,2023-02-13 18:30:00+00:00,L,Long,12330.0,12308.453439749062,12394.639680752814,28.728747001251055,12330.0,12326.75,0.11312710574737116,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-02-13 12:15:00-06:00_Long
3597,2023-02-13 19:15:00+00:00,2023-02-13 19:15:00+00:00,RS,Short,12325.82568456979,12347.450381315895,12271.763942704529,28.832928994806334,12313.75,12330.0,0.5635917184455005,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5089.0,A_MID_4_2023-02-13 12:15:00-06:00_Short
3602,2023-02-16 17:45:00+00:00,2023-02-16 17:45:00+00:00,L,Long,12443.75,12415.917563476882,12527.247309569357,37.10991536415747,12443.75,12440.75,0.08084092810671142,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-02-16 11:30:00-06:00_Long
3603,2023-02-16 18:00:00+00:00,2023-02-16 18:00:00+00:00,RS,Short,12458.289008463584,12485.954842377909,12389.124423677777,36.88777855243194,12435.5,12442.5,0.18976474796524453,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5097.0,A_MID_4_2023-02-16 11:30:00-06:00_Short
3605,2023-02-17 16:30:00+00:00,2023-02-17 16:30:00+00:00,S,Short,12101.0,12127.63988977487,12021.08033067539,35.51985303316025,12101.0,12108.75,0.21818783970656738,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-02-17 10:15:00-06:00_Short
3608,2023-02-17 20:30:00+00:00,2023-02-17 20:30:00+00:00,RS,Short,12163.25,12191.345627999255,12093.010930001858,37.46083733234304,12163.25,12181.25,0.48050180620119537,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5103.0,A_MID_4_2023-02-17 13:45:00-06:00_Short
3609,2023-02-20 16:15:00+00:00,2023-02-20 16:15:00+00:00,L,Long,12171.75,12164.025165057064,12194.924504828808,10.299779923914283,12171.75,12165.5,0.6068090819580131,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-02-20 10:00:00-06:00_Long
3610,2023-02-20 17:15:00+00:00,2023-02-20 17:15:00+00:00,RS,Short,12170.5,12177.998077254404,12151.75480686399,9.99743633920543,12170.5,12172.0,0.15003846477298158,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5104.0,A_MID_4_2023-02-20 10:00:00-06:00_Short
3613,2023-02-21 16:30:00+00:00,2023-02-21 16:30:00+00:00,S,Short,11959.75,11983.081581463694,11889.75525560892,31.108775284923745,11959.75,11978.5,0.6027238240100959,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-02-21 10:15:00-06:00_Short
3620,2023-02-24 20:00:00+00:00,2023-02-24 20:00:00+00:00,L,Long,11779.0,11755.65182469246,11849.044525922624,31.13090041005554,11779.0,11759.75,0.6183566728375801,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-02-24 13:45:00-06:00_Long
3623,2023-02-27 18:45:00+00:00,2023-02-27 18:45:00+00:00,RS,Short,11918.75,11938.899768823156,11868.375577942112,26.86635843087389,11918.75,11918.25,0.018610635352255902,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5119.0,A_MID_4_2023-02-27 11:45:00-06:00_Short
3631,2023-03-06 16:30:00+00:00,2023-03-06 16:30:00+00:00,RS,Short,12243.5,12262.889033683015,12195.027415792463,25.85204491068611,12243.5,12245.5,0.07736331910723576,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5133.0,A_MID_4_2023-03-06 09:30:00-06:00_Short
3633,2023-03-07 16:00:00+00:00,2023-03-07 16:00:00+00:00,S,Short,12013.75,12042.116988828646,11928.649033514062,37.82265177152768,12013.75,12028.75,0.39658774034695715,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-03-07 09:45:00-06:00_Short
3634,2023-03-07 16:45:00+00:00,2023-03-07 16:45:00+00:00,RL,Long,12014.0,11985.362896517296,12085.592758706756,38.182804643602886,12014.0,12013.75,0.00654744988833304,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5137.0,A_MID_4_2023-03-07 09:45:00-06:00_Long
3639,2023-03-09 15:45:00+00:00,2023-03-09 15:45:00+00:00,L,Long,12092.0,12068.745448643882,12161.763654068356,31.00606847482465,12092.0,12111.25,0.620846206787875,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-03-09 09:30:00-06:00_Long
3642,2023-03-10 20:45:00+00:00,2023-03-10 20:45:00+00:00,S,Short,11631.75,11673.767964251214,11505.69610724636,56.02395233495116,11631.75,11661.5,0.5310228707559451,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-03-10 14:30:00-06:00_Short
3643,2023-03-10 21:00:00+00:00,2023-03-10 21:00:00+00:00,RL,Long,11622.5,11581.862783195302,11724.093042011746,54.18295573959751,11622.5,11654.75,0.5952056243478674,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5152.0,A_MID_4_2023-03-10 14:30:00-06:00_Long
3645,2023-03-13 19:30:00+00:00,2023-03-13 19:30:00+00:00,S,Short,11794.75,11846.826975827782,11638.519072516654,69.4359677703759,11794.75,11837.0,0.608474272868499,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-03-13 14:15:00-05:00_Short
3649,2023-03-14 19:30:00+00:00,2023-03-14 19:30:00+00:00,RS,Short,11914.25,11948.765303964148,11827.96174008963,46.02040528553126,11914.25,11895.0,0.4182927090833806,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5159.0,A_MID_4_2023-03-14 13:15:00-05:00_Short
3654,2023-03-16 16:15:00+00:00,2023-03-16 16:15:00+00:00,RS,Short,12298.0,12334.09082789651,12207.77293025872,48.12110386201526,12298.0,12297.0,0.020780903174362906,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5170.0,A_MID_4_2023-03-16 10:30:00-05:00_Short
3656,2023-03-17 17:15:00+00:00,2023-03-17 17:15:00+00:00,L,Long,12327.75,12295.186864869953,12425.439405390149,43.41751350673213,12327.75,12311.25,0.3800309752294217,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-03-17 12:00:00-05:00_Long
3659,2023-03-21 15:15:00+00:00,2023-03-21 15:15:00+00:00,L,Long,12418.25,12395.47190819196,12486.584275424118,30.37078907738587,12418.25,12412.0,0.20578984576511244,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-03-21 10:00:00-05:00_Long
3662,2023-03-21 20:15:00+00:00,2023-03-21 20:15:00+00:00,RS,Short,12540.75,12560.8773997859,12490.431500535256,26.836533047864176,12540.75,12556.75,0.5962021983787277,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5179.0,A_MID_4_2023-03-21 14:30:00-05:00_Short
3667,2023-03-23 15:30:00+00:00,2023-03-23 15:30:00+00:00,RS,Short,12639.477598633255,12663.111286723071,12580.393378408718,31.511584119753955,12638.0,12657.5,0.6188200480779973,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5187.0,A_MID_4_2023-03-23 09:45:00-05:00_Short
3669,2023-03-23 19:00:00+00:00,2023-03-23 19:00:00+00:00,RL,Long,12451.702936326266,12414.07534405406,12545.77191700678,50.17012302960804,12476.0,12475.0,0.019932181537801835,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5191.0,A_MID_4_2023-03-23 13:30:00-05:00_Long
3670,2023-03-24 14:45:00+00:00,2023-03-24 14:45:00+00:00,S,Short,12464.0,12496.632512492584,12366.102462522247,43.510016656779136,12464.0,12473.5,0.21834052776718116,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-03-24 09:30:00-05:00_Short
3671,2023-03-24 16:15:00+00:00,2023-03-24 16:15:00+00:00,RL,Long,12437.5,12401.430573486956,12527.67356628261,48.09256868405855,12437.5,12425.25,0.25471710776098677,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5194.0,A_MID_4_2023-03-24 10:00:00-05:00_Long
3673,2023-03-27 16:30:00+00:00,2023-03-27 16:30:00+00:00,RL,Long,12443.25,12419.180767161011,12503.423082097468,32.092310451982826,12443.25,12442.75,0.01558005618660926,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5198.0,A_MID_4_2023-03-27 10:45:00-05:00_Long
3687,2023-04-05 16:00:00+00:00,2023-04-05 16:00:00+00:00,RL,Long,12685.0,12665.700870473242,12733.247823816891,25.732172702343465,12685.0,12699.25,0.5537814534682581,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5217.0,A_MID_4_2023-04-05 09:45:00-05:00_Long
3688,2023-04-05 19:15:00+00:00,2023-04-05 19:15:00+00:00,S,Short,12716.5,12735.103914509707,12660.688256470876,24.805219346277475,12716.5,12732.25,0.63494701579261,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-04-05 14:00:00-05:00_Short
3701,2023-04-13 22:45:00+00:00,2023-04-13 22:45:00+00:00,RL,Long,12855.75,12843.291154426764,12886.897113933088,16.6117940976473,12855.75,12846.75,0.5417837439530179,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5234.0,A_MID_4_2023-04-13 15:30:00-05:00_Long
3702,2023-04-14 15:30:00+00:00,2023-04-14 15:30:00+00:00,S,Short,12789.857404799914,12815.19869280052,12713.8335407981,33.7883840008062,12786.75,12804.0,0.5105304828898716,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-04-14 10:15:00-05:00_Short
3703,2023-04-14 17:15:00+00:00,2023-04-14 17:15:00+00:00,RL,Long,12743.75,12720.048980927691,12803.002547680771,31.601358763077595,12743.75,12737.5,0.19777630597651316,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5236.0,A_MID_4_2023-04-14 11:30:00-05:00_Long
3704,2023-04-14 19:15:00+00:00,2023-04-14 19:15:00+00:00,S,Short,12819.75,12843.99207708964,12747.023768731076,32.3227694528553,12819.75,12824.75,0.15468971516480975,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-04-14 14:00:00-05:00_Short
3716,2023-04-21 14:45:00+00:00,2023-04-21 14:45:00+00:00,S,Short,12704.0,12726.396857325695,12636.809428022914,29.86247643426069,12704.0,12689.0,0.5023026148893254,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-04-21 09:30:00-05:00_Short
3725,2023-04-27 14:45:00+00:00,2023-04-27 14:45:00+00:00,L,Long,12748.25,12727.794370383124,12809.616888850627,27.27417282250114,12748.25,12738.5,0.35748105225601085,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-04-27 09:30:00-05:00_Long
3729,2023-05-01 15:00:00+00:00,2023-05-01 15:00:00+00:00,L,Long,12958.25,12942.496871120054,13005.509386639838,21.00417183992793,12958.25,12949.0,0.44038870327732654,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-05-01 09:45:00-05:00_Long
3731,2023-05-02 16:15:00+00:00,2023-05-02 16:15:00+00:00,RL,Long,12803.682996890451,12782.814804260512,12855.853478465302,27.824256839919162,12815.25,12813.25,0.07187972751641013,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5275.0,A_MID_4_2023-05-02 10:45:00-05:00_Long
3732,2023-05-02 18:15:00+00:00,2023-05-02 18:15:00+00:00,S,Short,12839.75,12859.259365288306,12781.221904135084,26.01248705107381,12839.75,12851.0,0.432484597797641,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-05-02 13:00:00-05:00_Short
3737,2023-05-04 16:30:00+00:00,2023-05-04 16:30:00+00:00,L,Long,12719.0,12696.268600744232,12787.194197767303,30.308532341023625,12719.0,12711.25,0.2557035726045406,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-05-04 11:15:00-05:00_Long
3742,2023-05-08 18:30:00+00:00,2023-05-08 18:30:00+00:00,L,Long,13004.756675853032,12989.911076162269,13049.29347492532,19.794132921016818,13014.5,13006.75,0.39153015850324424,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-05-08 13:15:00-05:00_Long
3753,2023-05-12 16:00:00+00:00,2023-05-12 16:00:00+00:00,RL,Long,13033.75,13017.750265416007,13073.749336459976,21.332979445320596,13033.75,13040.25,0.30469255439262044,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5301.0,A_MID_4_2023-05-12 10:15:00-05:00_Long
3757,2023-05-16 16:00:00+00:00,2023-05-16 16:00:00+00:00,L,Long,13205.0,13185.814829138337,13262.55551258499,25.580227815550643,13205.0,13199.75,0.20523663971469552,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-05-16 10:45:00-05:00_Long
3761,2023-05-17 19:15:00+00:00,2023-05-17 19:15:00+00:00,L,Long,13299.75,13282.162973188588,13352.511080434237,23.44936908188327,13299.75,13296.25,0.14925774709666123,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-05-17 14:00:00-05:00_Long
3768,2023-05-22 15:45:00+00:00,2023-05-22 15:45:00+00:00,S,Short,13554.75,13572.317991921496,13502.046024235511,23.423989228660865,13554.75,13568.25,0.5763322322348842,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-05-22 10:30:00-05:00_Short
3769,2023-05-22 16:15:00+00:00,2023-05-22 16:15:00+00:00,RL,Long,13545.75,13528.121540128914,13589.821149677711,23.504613161447377,13545.75,13552.5,0.2871776682149976,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5324.0,A_MID_4_2023-05-22 10:30:00-05:00_Long
3772,2023-05-23 17:30:00+00:00,2023-05-23 17:30:00+00:00,S,Short,13449.0,13467.830997018496,13392.507008944507,25.107996024662903,13449.0,13455.75,0.26883865973889987,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-05-23 12:15:00-05:00_Short
3773,2023-05-24 16:30:00+00:00,2023-05-24 16:30:00+00:00,S,Short,13253.5,13274.233558758582,13191.299323724254,27.644745011442588,13253.5,13258.25,0.1718228906808112,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-05-24 11:15:00-05:00_Short
3774,2023-05-24 17:00:00+00:00,2023-05-24 17:00:00+00:00,RL,Long,13242.0,13221.875464641837,13292.311338395411,26.832713810886723,13242.0,13244.0,0.0745358823597093,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5331.0,A_MID_4_2023-05-24 11:15:00-05:00_Long
3775,2023-05-24 18:30:00+00:00,2023-05-24 18:30:00+00:00,RS,Short,13285.75,13307.149462664447,13232.251343338885,28.532616885929276,13285.75,13296.25,0.3679998943657364,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5333.0,A_MID_4_2023-05-24 12:30:00-05:00_Short
3778,2023-05-25 16:00:00+00:00,2023-05-25 16:00:00+00:00,RS,Short,13625.75,13649.493520227625,13566.39119943094,31.65802697016531,13625.75,13624.5,0.039484456854434,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5336.0,A_MID_4_2023-05-25 10:00:00-05:00_Short
3781,2023-05-26 19:15:00+00:00,2023-05-26 19:15:00+00:00,L,Long,14008.25,13988.683106368198,14066.950680895405,26.089191509068648,14008.25,13992.5,0.6036982784432118,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-05-26 14:00:00-05:00_Long
3782,2023-05-26 19:30:00+00:00,2023-05-26 19:30:00+00:00,RS,Short,14011.5,14031.008544086671,13962.728639783318,26.011392115563744,14011.5,13998.0,0.5190033636039942,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5342.0,A_MID_4_2023-05-26 14:00:00-05:00_Short
3784,2023-05-30 17:00:00+00:00,2023-05-30 17:00:00+00:00,L,Long,14082.75,14055.470774566684,14164.58767629995,36.37230057775553,14082.75,14075.5,0.1993275070544736,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-05-30 11:45:00-05:00_Long
3785,2023-05-30 17:15:00+00:00,2023-05-30 17:15:00+00:00,RS,Short,14083.362769942223,14111.07740784459,14014.076175186312,36.952850536487276,14048.0,14068.75,0.5615263693801221,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5345.0,A_MID_4_2023-05-30 11:45:00-05:00_Short
3796,2023-06-05 19:15:00+00:00,2023-06-05 19:15:00+00:00,RS,Short,14252.75,14278.618861520805,14188.077846197992,34.49181536107156,14252.75,14238.5,0.4131414902586703,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5363.0,A_MID_4_2023-06-05 13:45:00-05:00_Short
3798,2023-06-06 16:15:00+00:00,2023-06-06 16:15:00+00:00,RS,Short,14254.181853746031,14272.964479443295,14207.225289502872,25.043500929685944,14253.25,14238.25,0.5989577911696592,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5364.0,A_MID_4_2023-06-06 10:45:00-05:00_Short
3799,2023-06-06 18:00:00+00:00,2023-06-06 18:00:00+00:00,RS,Short,14232.25,14253.83719595707,14178.282010107325,28.782927942760683,14232.25,14233.5,0.04342852132645501,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5367.0,A_MID_4_2023-06-06 12:00:00-05:00_Short
3802,2023-06-07 17:00:00+00:00,2023-06-07 17:00:00+00:00,RS,Short,14064.886591383967,14092.622829959915,13995.545994944096,36.98165143459731,14041.5,14049.0,0.20280327430114578,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5370.0,A_MID_4_2023-06-07 11:30:00-05:00_Short
3807,2023-06-12 15:00:00+00:00,2023-06-12 15:00:00+00:00,S,Short,14283.25,14300.138252712864,14232.585241861409,22.517670283819434,14283.25,14287.0,0.16653587838945508,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-06-12 09:45:00-05:00_Short
3810,2023-06-13 16:00:00+00:00,2023-06-13 16:00:00+00:00,RS,Short,14558.75,14589.966203120024,14480.709492199938,41.621604160033364,14558.75,14568.75,0.24025984105635165,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5385.0,A_MID_4_2023-06-13 10:00:00-05:00_Short
3814,2023-06-15 17:15:00+00:00,2023-06-15 17:15:00+00:00,S,Short,14782.75,14809.114706380378,14703.655880858869,35.15294184050332,14782.75,14775.25,0.213353409624411,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-06-15 12:00:00-05:00_Short
3815,2023-06-16 14:45:00+00:00,2023-06-16 14:45:00+00:00,S,Short,14851.0,14877.61926098064,14771.142217058075,35.492347974188256,14851.0,14844.75,0.1760942951575168,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-06-16 09:30:00-05:00_Short
3818,2023-06-16 19:45:00+00:00,2023-06-16 19:45:00+00:00,RL,Long,14751.5,14725.121860585672,14817.44534853582,35.17085255243658,14751.5,14758.0,0.18481212504897584,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5397.0,A_MID_4_2023-06-16 14:00:00-05:00_Long
3819,2023-06-19 15:45:00+00:00,2023-06-19 15:45:00+00:00,L,Long,14723.75,14714.826844657076,14750.51946602877,11.897540457231457,14723.75,14717.5,0.5253186591352317,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-06-19 10:30:00-05:00_Long
3822,2023-06-21 15:30:00+00:00,2023-06-21 15:30:00+00:00,RL,Long,14518.853243380854,14494.710119835623,14579.211052243932,32.190831393641325,14534.25,14534.25,0.0,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5402.0,A_MID_4_2023-06-21 10:00:00-05:00_Long
3827,2023-06-23 14:45:00+00:00,2023-06-23 14:45:00+00:00,L,Long,14526.0,14500.31068492463,14603.06794522611,34.25242010049349,14526.0,14520.0,0.1751701042553065,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-06-23 09:30:00-05:00_Long
3828,2023-06-23 15:00:00+00:00,2023-06-23 15:00:00+00:00,RS,Short,14536.44975798995,14561.723764845652,14473.264740850698,33.6986758076011,14516.25,14523.25,0.20772329571540835,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5411.0,A_MID_4_2023-06-23 09:30:00-05:00_Short
3839,2023-06-30 16:00:00+00:00,2023-06-30 16:00:00+00:00,RL,Long,14790.069501061264,14770.098868670328,14839.996082038604,26.62750985458162,14790.25,14804.75,0.5445496059972382,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,5427.0,A_MID_4_2023-06-30 10:30:00-05:00_Long
