model_id,components,feature_cols,roles,logic_type,threshold,retention,N,AvgR,PF,TotalR,DD,WinRate,LONG_AvgR,SHORT_AvgR,DeltaAvgR,DeltaTotalR,kept_AvgR,rejected_AvgR,random_control_result,year_stability,causal_pass,complexity,status,partition,N_validation,AvgR_validation,PF_validation,TotalR_validation,DD_validation,DeltaAvgR_validation,validation_pass
TRIPLE_AND_F_REACTION_SCORE_F_HTF_SUPPORT_F_MARKET_REVERSAL,P58D_REACTION_SCORE+P58E_MARKET_STATE_REV+P58F_HTF_SUPPORT,F_REACTION_SCORE+F_HTF_SUPPORT+F_MARKET_REVERSAL,CONTEXT+REACTION,AND,,0.06381312200516034,1385,-0.05299410110368536,0.9273353169538794,-73.39683002860423,90.55109071968596,0.27075812274368233,0.03962956423035475,-0.15415257547907968,-0.060265330580980596,-231.21159460382003,-0.05299410110368536,0.011379083350746591,-0.0769569428546272,0.2857142857142857,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_HTF_SUPPORT_F_CONF_HIGH,P58D_REACTION_SCORE+P58F_CONF_HIGH+P58F_HTF_SUPPORT,F_REACTION_SCORE+F_HTF_SUPPORT+F_CONF_HIGH,CONTEXT+REACTION,AND,,0.26571138960560264,5767,-0.005492740344046957,0.9923079418802374,-31.676633564118802,113.21527578130963,0.28559042829894227,0.031147113094719715,-0.04922642619069959,-0.012763969821342192,-189.4913981393346,-0.005492740344046957,0.011890029374369991,-0.004198625392648259,0.42857142857142855,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_HTF_SUPPORT_F_SB_WINDOW,P58D_REACTION_SCORE+P58F_HTF_SUPPORT+P78_SB_WINDOW,F_REACTION_SCORE+F_HTF_SUPPORT+F_SB_WINDOW,CONTEXT+REACTION+TIMING,AND,,0.046396977515665315,1007,0.008330560397844248,1.0117153986782395,8.388874320629158,28.533705151650572,0.28897715988083417,0.007188602608885474,0.009683074395179389,0.0010593309205490118,-149.42589025458665,0.008330560397844248,0.00721968837293263,0.0471882011107433,0.5,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_HTF_SUPPORT_F_RTH,P58D_REACTION_SCORE+P58F_HTF_SUPPORT+P78_RTH,F_REACTION_SCORE+F_HTF_SUPPORT+F_RTH,CONTEXT+REACTION+TIMING,AND,,0.0980925175082934,2129,-0.008637273423946304,0.9879066215464941,-18.38875511958168,94.4296938606855,0.28511038046031,-0.03719700117007736,0.027213656003135574,-0.01590850290124154,-176.20351969479748,-0.008637273423946304,0.00900145694481724,-0.024948287781245602,0.5714285714285714,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_NO_HTF_CONTRA_F_FALSE_REV_LOW,P58D_REACTION_SCORE+P58F_FALSE_REV_LOW+P58F_HTF_CONTRA,F_REACTION_SCORE+F_NO_HTF_CONTRA+F_FALSE_REV_LOW,CONFLICT+REACTION,AND,,0.5521102100995208,11983,0.001961231257070605,1.0027561438071462,23.501434153477064,175.88429456615899,0.2877409663690228,0.032542845184559306,-0.033772659645896194,-0.005309998220224631,-134.31333042173873,0.001961231257070605,0.013816822386764595,-0.014315554723113792,0.5714285714285714,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_NO_HTF_CONTRA_F_REVERSAL_STRONG,P58D_REACTION_SCORE+P58F_HTF_CONTRA+P58F_REVERSAL_STRONG,F_REACTION_SCORE+F_NO_HTF_CONTRA+F_REVERSAL_STRONG,CONFLICT+REACTION,AND,,0.2936785845927018,6374,-0.013040728803622684,0.9817875505706074,-83.12160539429098,176.93486261100483,0.2836523376215877,0.02463098876243302,-0.054799883803243146,-0.02031195828091792,-240.93636996950679,-0.013040728803622684,0.01571665818457317,0.012104852087216275,0.14285714285714285,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_NO_HTF_CONTRA_F_NO_PULLBACK,P58D_REACTION_SCORE+P58F_HTF_CONTRA+P58F_PULLBACK_OK,F_REACTION_SCORE+F_NO_HTF_CONTRA+F_NO_PULLBACK,CONFLICT+REACTION,AND,,0.554460007371913,12034,0.0009138560634295562,1.0012836973058068,10.99734386731128,181.88464510004738,0.2874355991357819,0.031827840579061656,-0.03529934990471978,-0.00635737341386568,-146.81742070790452,0.0009138560634295562,0.01518277359957647,-0.002416849986221647,0.42857142857142855,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_NO_HTF_CONTRA_F_HTF_LTF_AGREE,P58D_REACTION_SCORE+P58F_HTF_CONTRA+P58F_HTF_LTF_AGREE,F_REACTION_SCORE+F_NO_HTF_CONTRA+F_HTF_LTF_AGREE,CONFLICT+REACTION,AND,,0.5021194249907851,10898,0.0059053823069651875,1.0083154313645242,64.35685638130661,172.6650344675482,0.2890438612589466,0.0268851570498889,-0.01897075653783325,-0.0013658471703300486,-93.45790819390919,0.0059053823069651875,0.00864870518174247,0.01880163525855998,0.5714285714285714,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_NO_HTF_CONTRA_F_CT_LOW,P58D_REACTION_SCORE+P58F_CT_LOW+P58F_HTF_CONTRA,F_REACTION_SCORE+F_NO_HTF_CONTRA+F_CT_LOW,CONFLICT+REACTION,AND,,0.585514190932547,12708,-0.0010449516768318914,0.9985331447230854,-13.279245909179675,182.32708045776462,0.2869058860560277,0.027661322499688196,-0.03478293156316994,-0.008316181154127127,-171.09401048439548,-0.0010449516768318914,0.01901889845313421,-0.005424360096471133,0.42857142857142855,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_NO_HTF_CONTRA_F_M15_NOT_NEUTRAL,P58D_REACTION_SCORE+P58F_HTF_CONTRA+P75_M15_NOT_NEUTRAL,F_REACTION_SCORE+F_NO_HTF_CONTRA+F_M15_NOT_NEUTRAL,CONFLICT+CONTEXT+REACTION,AND,,0.3936140803538518,8543,-0.015939822339087115,0.9777672504481402,-136.1739022428212,214.31025036304897,0.2826875804752429,0.01139411628676012,-0.04869693818586287,-0.02321105181638235,-293.988666818037,-0.015939822339087115,0.0223378669415726,-0.027407478744665703,0.42857142857142855,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_NO_HTF_CONTRA_F_M5_TRENDING,P58D_REACTION_SCORE+P58F_HTF_CONTRA+P75_M5_TRENDING,F_REACTION_SCORE+F_NO_HTF_CONTRA+F_M5_TRENDING,CONFLICT+CONTEXT+REACTION,AND,,0.20673608551419093,4487,0.02680121042873348,1.0380782536476418,120.25703119372713,83.50544197920536,0.2950746601292623,0.03290959637325706,0.019191714624970112,0.019529980951438247,-37.557733381488674,0.02680121042873348,0.0021814330825049976,0.025562208612712283,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_NO_HTF_CONTRA_F_M5_DIRECTION_ALIGN,P58D_REACTION_SCORE+P58F_HTF_CONTRA+P60_DEV_HTF_5M,F_REACTION_SCORE+F_NO_HTF_CONTRA+F_M5_DIRECTION_ALIGN,CONFLICT+CONTEXT+REACTION,AND,,0.1748986361960929,3796,0.03389229550334305,1.0482968541927737,128.65515373069022,80.7142835075923,0.2971548998946259,0.03569648612861939,0.031533138035276534,0.026621066026047815,-29.159610844525588,0.03389229550334305,0.0016283008065962452,0.03977531773513719,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_NO_HTF_CONTRA_F_MARKET_REVERSAL,P58D_REACTION_SCORE+P58E_MARKET_STATE_REV+P58F_HTF_CONTRA,F_REACTION_SCORE+F_NO_HTF_CONTRA+F_MARKET_REVERSAL,CONFLICT+CONTEXT+REACTION,AND,,0.12232768153335791,2655,-0.005907366228601389,0.9917328071325446,-15.68405733693669,85.49077042750332,0.28549905838041434,0.07023163875919694,-0.08931773633362436,-0.013178595705896625,-173.4988219121525,-0.005907366228601389,0.009108027818371169,-0.007679314615351441,0.42857142857142855,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_NO_HTF_CONTRA_F_CONF_HIGH,P58D_REACTION_SCORE+P58F_CONF_HIGH+P58F_HTF_CONTRA,F_REACTION_SCORE+F_NO_HTF_CONTRA+F_CONF_HIGH,CONFLICT+CONTEXT+REACTION,AND,,0.5172318466642094,11226,0.004256630447080993,1.0059881745989863,47.78493339893123,140.87816662888477,0.28843755567432744,0.033286676073577985,-0.029858313696438522,-0.003014599030214243,-110.02983117628457,0.004256630447080993,0.010501033706459682,-0.004676683872828033,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_NO_HTF_CONTRA_F_SB_WINDOW,P58D_REACTION_SCORE+P58F_HTF_CONTRA+P78_SB_WINDOW,F_REACTION_SCORE+F_NO_HTF_CONTRA+F_SB_WINDOW,CONFLICT+REACTION+TIMING,AND,,0.0786490969406561,1707,-0.009470153319227048,0.9867830784561186,-16.16555171592057,81.06160767748973,0.28353837141183363,-0.011915827970267903,-0.006529032319523711,-0.016741382796522285,-173.98031629113638,-0.009470153319227048,0.008700320862686219,0.0003037601162967189,0.42857142857142855,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_NO_HTF_CONTRA_F_RTH,P58D_REACTION_SCORE+P58F_HTF_CONTRA+P78_RTH,F_REACTION_SCORE+F_NO_HTF_CONTRA+F_RTH,CONFLICT+REACTION+TIMING,AND,,0.16946185035016587,3678,0.02549555554461284,1.0361716678091173,93.77265329308602,97.79872710523784,0.29445350734094616,0.02925153036275808,0.020919518673289932,0.018224326067317605,-64.04211128212978,0.02549555554461284,0.0035527633020154092,0.0032487823366857335,0.8571428571428571,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_FALSE_REV_LOW_F_REVERSAL_STRONG,P58D_REACTION_SCORE+P58F_FALSE_REV_LOW+P58F_REVERSAL_STRONG,F_REACTION_SCORE+F_FALSE_REV_LOW+F_REVERSAL_STRONG,CONFLICT+REACTION,AND,,0.37721157390342797,8187,0.006357247262064658,1.008945697439745,52.046783334523354,170.29255240083134,0.28887260290704775,0.0399097752883212,-0.03070578948056371,-0.000913982215230578,-105.76798124069245,0.006357247262064658,0.007824811810364167,0.023212089228721238,0.42857142857142855,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_FALSE_REV_LOW_F_NO_PULLBACK,P58D_REACTION_SCORE+P58F_FALSE_REV_LOW+P58F_PULLBACK_OK,F_REACTION_SCORE+F_FALSE_REV_LOW+F_NO_PULLBACK,CONFLICT+REACTION,AND,,0.6577589384445264,14276,0.013175491659113239,1.0185991341542633,188.0933189255006,189.1955456066096,0.2908377696833847,0.04461491935640972,-0.023430755265573967,0.005904262181818003,30.278554350284793,0.013175491659113239,-0.004076272798907496,0.009426802009386705,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_FALSE_REV_LOW_F_HTF_LTF_AGREE,P58D_REACTION_SCORE+P58F_FALSE_REV_LOW+P58F_HTF_LTF_AGREE,F_REACTION_SCORE+F_FALSE_REV_LOW+F_HTF_LTF_AGREE,CONFLICT+REACTION,AND,,0.5840398083302617,12676,0.019228525707763598,1.02721759870214,243.74079187161135,205.50060372667488,0.2926790785736825,0.04053088161674914,-0.005627864281080045,0.011957296230468362,85.92602729639555,0.019228525707763598,-0.009517725664199781,0.004831433964521075,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_FALSE_REV_LOW_F_CT_LOW,P58D_REACTION_SCORE+P58F_CT_LOW+P58F_FALSE_REV_LOW,F_REACTION_SCORE+F_FALSE_REV_LOW+F_CT_LOW,CONFLICT+REACTION,AND,,0.6577589384445264,14276,0.013175491659113239,1.0185991341542633,188.0933189255006,189.1955456066096,0.2908377696833847,0.04461491935640972,-0.023430755265573967,0.005904262181818003,30.278554350284793,0.013175491659113239,-0.004076272798907496,0.009426802009386705,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_FALSE_REV_LOW_F_M15_NOT_NEUTRAL,P58D_REACTION_SCORE+P58F_FALSE_REV_LOW+P75_M15_NOT_NEUTRAL,F_REACTION_SCORE+F_FALSE_REV_LOW+F_M15_NOT_NEUTRAL,CONFLICT+CONTEXT+REACTION,AND,,0.47442867674161443,10297,0.0023468892298727697,1.0032974519603817,24.16591839999991,215.57031616472023,0.28775371467417693,0.03461499384714774,-0.035869663183840876,-0.004924340247422466,-133.6488461752159,0.0023468892298727697,0.011716388724048022,0.022653542181262663,0.5714285714285714,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_FALSE_REV_LOW_F_M5_TRENDING,P58D_REACTION_SCORE+P58F_FALSE_REV_LOW+P75_M5_TRENDING,F_REACTION_SCORE+F_FALSE_REV_LOW+F_M5_TRENDING,CONFLICT+CONTEXT+REACTION,AND,,0.21853114633247328,4743,0.03725627099531681,1.053174112153519,176.70649333078762,54.507236609610956,0.29833438751844826,0.05215661504865145,0.018930318929720514,0.029985041518021574,18.89172875557182,0.03725627099531681,-0.0011138334270132627,0.05448032189275308,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_FALSE_REV_LOW_F_M5_DIRECTION_ALIGN,P58D_REACTION_SCORE+P58F_FALSE_REV_LOW+P60_DEV_HTF_5M,F_REACTION_SCORE+F_FALSE_REV_LOW+F_M5_DIRECTION_ALIGN,CONFLICT+CONTEXT+REACTION,AND,,0.18586435680058974,4034,0.046010318914496466,1.0659145310347315,185.60562650107875,58.21546636088638,0.3009419930589985,0.05628068349295044,0.03278059800827468,0.03873908943720123,27.79086192586294,0.046010318914496466,-0.0015727709069531992,0.05596148543493615,0.8571428571428571,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_FALSE_REV_LOW_F_MARKET_REVERSAL,P58D_REACTION_SCORE+P58E_MARKET_STATE_REV+P58F_FALSE_REV_LOW,F_REACTION_SCORE+F_FALSE_REV_LOW+F_MARKET_REVERSAL,CONFLICT+CONTEXT+REACTION,AND,,0.2179782528566163,4731,0.02740616924857763,1.038883286929644,129.65858671502076,61.006126032132954,0.29465229338406257,0.07812359783855038,-0.028423540109567363,0.020134939771282393,-28.156177860195044,0.02740616924857763,0.0016588804489598198,0.01338783763092036,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_FALSE_REV_LOW_F_CONF_HIGH,P58D_REACTION_SCORE+P58F_CONF_HIGH+P58F_FALSE_REV_LOW,F_REACTION_SCORE+F_FALSE_REV_LOW+F_CONF_HIGH,CONFLICT+CONTEXT+REACTION,AND,,0.5272300036859565,11443,0.005858094391243318,1.0082467486594426,67.03417411899729,138.3798363124097,0.2889102508083545,0.038439605493428515,-0.03262982484250461,-0.0014131350860519185,-90.78059045621852,0.005858094391243318,0.008847148470540725,0.005288125628182469,0.5714285714285714,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_FALSE_REV_LOW_F_SB_WINDOW,P58D_REACTION_SCORE+P58F_FALSE_REV_LOW+P78_SB_WINDOW,F_REACTION_SCORE+F_FALSE_REV_LOW+F_SB_WINDOW,CONFLICT+REACTION+TIMING,AND,,0.08873940287504607,1926,-0.0034694804572529343,0.9951441124855854,-6.682219360669151,83.55896650420647,0.2850467289719626,0.009919324906616076,-0.019417238382134452,-0.01074070993454817,-164.49698393588494,-0.0034694804572529343,0.008317169781367421,-0.03561026264468261,0.5714285714285714,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_FALSE_REV_LOW_F_RTH,P58D_REACTION_SCORE+P58F_FALSE_REV_LOW+P78_RTH,F_REACTION_SCORE+F_FALSE_REV_LOW+F_RTH,CONFLICT+REACTION+TIMING,AND,,0.19355879100626613,4201,0.027955873071351545,1.0397088107676498,117.44262277274784,101.55537155360147,0.2951678171863842,0.05065190275293574,0.0005752112128437299,0.02068464359405631,-40.372141802467965,0.027955873071351545,0.0023065841171495136,0.0075390790864330905,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_REVERSAL_STRONG_F_NO_PULLBACK,P58D_REACTION_SCORE+P58F_PULLBACK_OK+P58F_REVERSAL_STRONG,F_REACTION_SCORE+F_REVERSAL_STRONG+F_NO_PULLBACK,CONFLICT+REACTION,AND,,0.37721157390342797,8187,0.006357247262064658,1.008945697439745,52.046783334523354,170.29255240083134,0.28887260290704775,0.0399097752883212,-0.03070578948056371,-0.000913982215230578,-105.76798124069245,0.006357247262064658,0.007824811810364167,0.023212089228721238,0.42857142857142855,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_REVERSAL_STRONG_F_HTF_LTF_AGREE,P58D_REACTION_SCORE+P58F_HTF_LTF_AGREE+P58F_REVERSAL_STRONG,F_REACTION_SCORE+F_REVERSAL_STRONG+F_HTF_LTF_AGREE,CONFLICT+REACTION,AND,,0.3252395871728714,7059,0.018235631247039447,1.0257977934266602,128.72532097285145,204.92219572959067,0.29253435330783395,0.044033383987179854,-0.010538487931504944,0.010964401769744211,-29.089443602364355,0.018235631247039447,0.001986305469604936,0.03671647335760059,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_REVERSAL_STRONG_F_CT_LOW,P58D_REACTION_SCORE+P58F_CT_LOW+P58F_REVERSAL_STRONG,F_REACTION_SCORE+F_REVERSAL_STRONG+F_CT_LOW,CONFLICT+REACTION,AND,,0.395410984150387,8582,0.008208919707363151,1.0115619297153198,70.44894892859057,187.48636768544588,0.2894430202749942,0.042333357497598915,-0.029709920513668824,0.0009376902300679149,-87.36581564662524,0.008208919707363151,0.006657964917438288,0.019835190958407613,0.42857142857142855,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_REVERSAL_STRONG_F_M15_NOT_NEUTRAL,P58D_REACTION_SCORE+P58F_REVERSAL_STRONG+P75_M15_NOT_NEUTRAL,F_REACTION_SCORE+F_REVERSAL_STRONG+F_M15_NOT_NEUTRAL,CONTEXT+REACTION,AND,,0.2933099889421305,6366,0.007294975673816063,1.010272351137317,46.43981513951306,178.5263834446514,0.28919258561105876,0.03906182605332114,-0.028459966773366457,2.3746196520827226e-05,-111.37494943570275,0.007294975673816063,0.007261373675557618,0.005801574112269218,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_REVERSAL_STRONG_F_M5_TRENDING,P58D_REACTION_SCORE+P58F_REVERSAL_STRONG+P75_M5_TRENDING,F_REACTION_SCORE+F_REVERSAL_STRONG+F_M5_TRENDING,CONTEXT+REACTION,AND,,0.10822889789900479,2349,0.050376258924513515,1.0722226697335502,118.33383221368224,38.18797965231383,0.3018305661983823,0.0801326343768264,0.018276239741885743,0.04310502944721828,-39.48093236153356,0.050376258924513515,0.0020398311734194517,0.07068918795009749,0.8571428571428571,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_REVERSAL_STRONG_F_M5_DIRECTION_ALIGN,P58D_REACTION_SCORE+P58F_REVERSAL_STRONG+P60_DEV_HTF_5M,F_REACTION_SCORE+F_REVERSAL_STRONG+F_M5_DIRECTION_ALIGN,CONTEXT+REACTION,AND,,0.0819203833394766,1778,0.08883385249482649,1.129419225943107,157.9465897358015,43.01095057328709,0.312710911136108,0.09880515384521948,0.07754739149390202,0.08156262301753125,0.1318251605856915,0.08883385249482649,-6.6157362534268726e-06,0.08356135453017369,1.0,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_REVERSAL_STRONG_F_MARKET_REVERSAL,P58D_REACTION_SCORE+P58E_MARKET_STATE_REV+P58F_REVERSAL_STRONG,F_REACTION_SCORE+F_REVERSAL_STRONG+F_MARKET_REVERSAL,CONTEXT+REACTION,AND,,0.2179782528566163,4731,0.02740616924857763,1.038883286929644,129.65858671502076,61.006126032132954,0.29465229338406257,0.07812359783855038,-0.028423540109567363,0.020134939771282393,-28.156177860195044,0.02740616924857763,0.0016588804489598198,0.01338783763092036,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_REVERSAL_STRONG_F_CONF_HIGH,P58D_REACTION_SCORE+P58F_CONF_HIGH+P58F_REVERSAL_STRONG,F_REACTION_SCORE+F_REVERSAL_STRONG+F_CONF_HIGH,CONTEXT+REACTION,AND,,0.24668263914485808,5354,-0.012889869531561448,0.9819981361377789,-69.01236147197999,133.32697435663647,0.28371311169219277,0.023830831200947457,-0.053571779713167754,-0.020161099008856685,-226.8271260471958,-0.012889869531561448,0.013873218718482915,-0.025610186788183137,0.2857142857142857,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_REVERSAL_STRONG_F_SB_WINDOW,P58D_REACTION_SCORE+P58F_REVERSAL_STRONG+P78_SB_WINDOW,F_REACTION_SCORE+F_REVERSAL_STRONG+F_SB_WINDOW,REACTION+TIMING,AND,,0.05496682639144858,1193,0.0015714283222953535,1.0022053755229252,1.8747139884983568,52.042126310781946,0.28667225481978204,-0.006197737793767059,0.011159219465525947,-0.005699801154999883,-155.94005058671746,0.0015714283222953535,0.00760275221036114,-0.031417838626556144,0.5714285714285714,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_REVERSAL_STRONG_F_RTH,P58D_REACTION_SCORE+P58F_REVERSAL_STRONG+P78_RTH,F_REACTION_SCORE+F_REVERSAL_STRONG+F_RTH,REACTION+TIMING,AND,,0.12269627718392923,2663,0.02414438315898001,1.0342805849980774,64.29649235236377,95.83574005012974,0.29402929027412694,0.04374471568513313,0.0017192039966099663,0.016873153681684776,-93.51827222285203,0.02414438315898001,0.0049114160087627735,0.003467966036525702,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_NO_PULLBACK_F_HTF_LTF_AGREE,P58D_REACTION_SCORE+P58F_HTF_LTF_AGREE+P58F_PULLBACK_OK,F_REACTION_SCORE+F_NO_PULLBACK+F_HTF_LTF_AGREE,CONFLICT+REACTION,AND,,0.5863896056026539,12727,0.017068967735658813,1.0241393808284682,217.23675237172972,213.50130698516813,0.29205625834839316,0.03807568762362646,-0.007485410538296553,0.009797738258363577,59.42198779651392,0.017068967735658813,-0.006619359228752815,0.012860949934181316,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_NO_PULLBACK_F_CT_LOW,P58D_REACTION_SCORE+P58F_CT_LOW+P58F_PULLBACK_OK,F_REACTION_SCORE+F_NO_PULLBACK+F_CT_LOW,CONFLICT+REACTION,AND,,0.6613066715812753,14353,0.011397432206664412,1.016077349418241,163.5873444622543,193.69687006562157,0.2903225806451613,0.043108027844753295,-0.025592678448603644,0.004126202729369176,5.772579887038489,0.011397432206664412,-0.0007852781780762515,0.035760957902443456,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_NO_PULLBACK_F_M15_NOT_NEUTRAL,P58D_REACTION_SCORE+P58F_PULLBACK_OK+P75_M15_NOT_NEUTRAL,F_REACTION_SCORE+F_NO_PULLBACK+F_M15_NOT_NEUTRAL,CONFLICT+CONTEXT+REACTION,AND,,0.4772392185772208,10358,0.0011741032297886815,1.001648848854853,12.161361254151164,218.57191092438975,0.2874106970457617,0.034030739594338624,-0.037798943703257044,-0.006097126247506555,-145.65340332106464,0.0011741032297886815,0.012837423173018203,0.008648551334020392,0.5714285714285714,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_NO_PULLBACK_F_M5_TRENDING,P58D_REACTION_SCORE+P58F_PULLBACK_OK+P75_M5_TRENDING,F_REACTION_SCORE+F_NO_PULLBACK+F_M5_TRENDING,CONFLICT+CONTEXT+REACTION,AND,,0.21991338002211575,4773,0.03513600611833855,1.0501032769111476,167.70415720282992,57.009414728622716,0.2977163209721349,0.051609805403821436,0.014849897040282495,0.027864776641043316,9.889392627614114,0.03513600611833855,-0.0005840997358463319,0.024531090091264737,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_NO_PULLBACK_F_M5_DIRECTION_ALIGN,P58D_REACTION_SCORE+P58F_PULLBACK_OK+P60_DEV_HTF_5M,F_REACTION_SCORE+F_NO_PULLBACK+F_M5_DIRECTION_ALIGN,CONFLICT+CONTEXT+REACTION,AND,,0.18683192038333948,4055,0.044045391847850224,1.0630473922328316,178.60406394303266,61.21564043750098,0.30036991368680643,0.055327424926035075,0.029509905664161697,0.03677416237055499,20.789299367816852,0.044045391847850224,-0.0011779307251298561,0.0559061951506284,0.8571428571428571,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_NO_PULLBACK_F_MARKET_REVERSAL,P58D_REACTION_SCORE+P58E_MARKET_STATE_REV+P58F_PULLBACK_OK,F_REACTION_SCORE+F_NO_PULLBACK+F_MARKET_REVERSAL,CONFLICT+CONTEXT+REACTION,AND,,0.2179782528566163,4731,0.02740616924857763,1.038883286929644,129.65858671502076,61.006126032132954,0.29465229338406257,0.07812359783855038,-0.028423540109567363,0.020134939771282393,-28.156177860195044,0.02740616924857763,0.0016588804489598198,0.01338783763092036,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_NO_PULLBACK_F_CONF_HIGH,P58D_REACTION_SCORE+P58F_CONF_HIGH+P58F_PULLBACK_OK,F_REACTION_SCORE+F_NO_PULLBACK+F_CONF_HIGH,CONFLICT+CONTEXT+REACTION,AND,,0.5272300036859565,11443,0.005858094391243318,1.0082467486594426,67.03417411899729,138.3798363124097,0.2889102508083545,0.038439605493428515,-0.03262982484250461,-0.0014131350860519185,-90.78059045621852,0.005858094391243318,0.008847148470540725,0.005288125628182469,0.5714285714285714,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_NO_PULLBACK_F_SB_WINDOW,P58D_REACTION_SCORE+P58F_PULLBACK_OK+P78_SB_WINDOW,F_REACTION_SCORE+F_NO_PULLBACK+F_SB_WINDOW,CONFLICT+REACTION+TIMING,AND,,0.08915407298193881,1935,-0.0062960170034584255,0.9911980858080598,-12.182792901692054,85.55916774922096,0.2842377260981912,0.006075396369190105,-0.021004563897862972,-0.01356724648075366,-169.99755747690784,-0.0062960170034584255,0.008599198617881927,-0.03849172169585606,0.5714285714285714,True,3,CANDIDATE,train,,,,,,,
TRIPLE_AND_F_REACTION_SCORE_F_NO_PULLBACK_F_RTH,P58D_REACTION_SCORE+P58F_PULLBACK_OK+P78_RTH,F_REACTION_SCORE+F_NO_PULLBACK+F_RTH,CONFLICT+REACTION+TIMING,AND,,0.194434205676373,4220,0.024986040277072533,1.0354471803368361,105.4410899692461,104.5556772515543,0.2943127962085308,0.049131583274563385,-0.004132500075886909,0.017714810799777297,-52.37367460596971,0.024986040277072533,0.00299552016735127,0.033407425144972205,0.7142857142857143,True,3,CANDIDATE,train,,,,,,,
