level,event_type,direction,time_bucket,displacement_quantile,horizon,N,sample_tier,mean_forward_atr,median_forward_atr,positive_return_rate,mfe_atr,mae_atr,effect_size,standard_error,ci95_low,ci95_high,raw_p_value,era1_avg_atr,era2_avg_atr,era3_avg_atr,same_sign_across_eras,replicated,fdr_q_value,fdr_survivor_5pct
ONH,BREAK_FAILURE,reversal,RTH_AFTERNOON,ALL,1,59,INSUFFICIENT,-0.0678301972087387,0.0835893866884181,0.5423728813559322,0.5467541109567933,0.3327137878854769,-0.0678301972087387,0.1185795259587006,-0.28753184820072086,0.139574107291998,1.0,0.04107438296951634,-0.24022604331324823,0.13105448136317738,False,False,1.0,False
ONH,SWEEP,reversal,OTHER,ALL,1,75,INSUFFICIENT,0.1629503777912054,0.1547637473570767,0.5866666666666667,0.3175135221189187,0.5352042611486965,0.1629503777912054,0.06236303510949908,0.03545116254065468,0.29580130626472656,0.008976912861591245,0.24951873137620012,0.07267127634226653,0.1439588235834882,True,False,0.18276994586199774,False
ONH,BREAK_HOLD,reversal,OTHER,ALL,1,27,INSUFFICIENT,-0.22153350502701982,-0.1561772866038913,0.4444444444444444,0.5361527079260469,0.36137506272126063,-0.22153350502701982,0.14013700003362853,-0.4875890267772305,0.03130586574367989,1.0,-0.09296470177836609,-0.4504584389675086,-0.282449739575337,True,False,1.0,False
PDH,BREAK_HOLD,reversal,RTH_AFTERNOON,ALL,1,79,INSUFFICIENT,0.04022960405972836,0.0322931999101454,0.5189873417721519,0.4009934062499579,0.5200054616913733,0.04022960405972836,0.06990802446941376,-0.10393587933680624,0.18111933285657436,0.5649770216888603,-0.12703413967454386,0.11982286344883736,0.17063389081073857,False,False,1.0,False
ONL,APPROACH,reversal,RTH_OPEN,ALL,1,34,INSUFFICIENT,0.16506421685509598,0.25286153118095944,0.6764705882352942,0.4496375784751634,0.6176790441387647,0.16506421685509598,0.09157269463935198,-0.010370806059472923,0.33917752302590287,0.07145916244917887,0.2351086558113332,0.054493769037485394,0.21369542748874407,True,False,0.6906211459487097,False
PRIOR_RTH_CLOSE,APPROACH,reversal,RTH_MID_MORNING,ALL,1,32,INSUFFICIENT,0.06369510099788206,0.03423604208476135,0.53125,0.4050590672238286,0.4772874040641879,0.06369510099788206,0.09956091654561597,-0.12253254571176701,0.25665454171505087,0.5223285822892483,0.031133880805372587,0.06311191927233523,0.0937583354143515,True,False,1.0,False
SESSION_OPEN,APPROACH,reversal,RTH_MID_MORNING,ALL,1,14,INSUFFICIENT,0.011006478492045625,-0.10493386136432326,0.42857142857142855,0.5389849863448293,0.5087342236551385,0.011006478492045625,0.1943818767638455,-0.34375215853240465,0.4040843653184884,0.9548455392882624,0.27583396931893694,-0.6024269699644296,0.09703362703120716,False,False,1.0,False
PRIOR_RTH_CLOSE,TOUCH,reversal,OTHER,ALL,1,43,INSUFFICIENT,-0.008342968142435991,0.0336658372319383,0.5348837209302325,0.40281752841412805,0.33432891541880866,-0.008342968142435991,0.07096147445676554,-0.14086945744929197,0.1227828745963951,1.0,0.18652304153672267,-0.03415899509186313,-0.11410341860760166,False,False,1.0,False
SESSION_OPEN,BREAK_FAILURE,reversal,OTHER,ALL,1,59,INSUFFICIENT,0.23804653751777505,0.1659812668305672,0.576271186440678,0.17466675932118664,0.5240395896527859,0.23804653751777505,0.09547784733444498,0.07569000779320748,0.40503760335334604,0.012659315086598082,0.17492680558195717,0.2930508103954908,0.2131208094568035,True,False,0.23574114801506427,False
ORL,APPROACH,reversal,RTH_AFTERNOON,ALL,1,44,INSUFFICIENT,-0.18422125938222408,-0.2936674380832016,0.3181818181818182,0.643302883770782,0.44561820381491457,-0.18422125938222408,0.0682198668995735,-0.30961770429855545,-0.0519082742882311,1.0,-0.20143916024446856,-0.2473031959242566,-0.05688434293091086,True,False,1.0,False
ORH,TOUCH,reversal,OTHER,ALL,1,57,INSUFFICIENT,0.007743761314961654,-0.0763772889637953,0.42105263157894735,0.4148152537535935,0.4426849411540097,0.007743761314961654,0.06251915348030504,-0.11844271118832736,0.129989282643605,0.9014243644259582,0.08507809003277636,0.1200410986306534,-0.17820758802403147,False,False,1.0,False
PRIOR_RTH_CLOSE,BREAK_FAILURE,reversal,OTHER,ALL,1,11,INSUFFICIENT,0.11216986821310021,0.0060566060774402,0.5454545454545454,0.09895289976486212,0.36070975271233213,0.11216986821310021,0.12898305951452949,-0.10427268563791685,0.3592558194514447,0.38449276183277287,0.15176100352033312,-0.09313381281220727,0.5462468001619031,False,False,1.0,False
ONH,BREAK_HOLD,reversal,PREMARKET,ALL,1,19,INSUFFICIENT,0.03850183374683984,0.124189460185828,0.631578947368421,0.46100667792114725,0.5309267412691533,0.03850183374683984,0.27761420203832526,-0.5039897496332059,0.5188078514977538,0.8896964867362094,-0.11561463921701676,0.3292710366929393,0.23627766416473076,False,False,1.0,False
SESSION_OPEN,BREAK_FAILURE,reversal,RTH_MID_MORNING,ALL,1,36,INSUFFICIENT,0.052550450577036924,-0.006904807586763749,0.4722222222222222,0.2091771526615404,0.3669717871161439,0.052550450577036924,0.11665009562957719,-0.16629878945357088,0.26127151962455064,0.6523525343405955,0.06192801341823523,0.10430081232196509,-0.03424742691326899,False,False,1.0,False
ONH,BREAK_FAILURE,reversal,OTHER,ALL,1,11,INSUFFICIENT,-0.15621945034402585,0.0102312193119822,0.5454545454545454,0.30917465490669743,0.13333036103806972,-0.15621945034402585,0.22968286055112222,-0.6521368976739222,0.19213690053339103,1.0,0.006145339755240109,-0.361381928440178,0.0577689896404049,False,False,1.0,False
ORL,BREAK_HOLD,reversal,OTHER,ALL,1,19,INSUFFICIENT,-0.03024860271521848,-0.0748191324402435,0.3684210526315789,0.4793988942240957,0.40836933529793723,-0.03024860271521848,0.13006264683467061,-0.2709999144305082,0.1876960862387064,1.0,0.22125526599583412,-0.3356189183974381,-0.08953982923718418,False,False,1.0,False
PRIOR_RTH_CLOSE,APPROACH,reversal,RTH_AFTERNOON,ALL,1,21,INSUFFICIENT,-0.013920747878454834,-0.0464460122695689,0.47619047619047616,0.550707783977965,0.49570661250510867,-0.013920747878454834,0.11005896322032045,-0.21920539981554663,0.21507202940014927,1.0,-0.1684022758032762,-0.2959569730747618,0.14445863048898974,False,False,1.0,False
ONL,BREAK,reversal,PREMARKET,ALL,1,9,INSUFFICIENT,0.026937282638820288,0.3839560400033984,0.6666666666666666,1.1981378013830297,0.9690431207579336,0.026937282638820288,0.8068956803561514,,,0.9733684900173003,-0.30674318425373415,0.0865150985463375,1.5166061693790407,False,False,1.0,False
ONL,BREAK_HOLD,reversal,PREMARKET,ALL,1,9,INSUFFICIENT,-0.0990895529930692,0.1467780734055815,0.5555555555555556,0.5535429871620232,0.493231112004586,-0.0990895529930692,0.26301464574092176,,,1.0,-0.3275874033740777,0.34119124869586265,-0.2774427061548224,False,False,1.0,False
PRIOR_RTH_CLOSE,BREAK_FAILURE,reversal,RTH_OPEN,ALL,1,65,INSUFFICIENT,0.3182864519167636,0.2217164680782221,0.6461538461538462,0.1551969560032971,0.7049742563507841,0.3182864519167636,0.08921008080578013,0.1509408392215761,0.488904157242427,0.00035994914519799515,0.23244737653668052,0.4152771616314837,0.2662966240180339,True,False,0.018953184300597885,True
PDL,BREAK_FAILURE,reversal,RTH_MID_MORNING,ALL,1,33,INSUFFICIENT,-0.015240609630579325,0.0383983546740395,0.5454545454545454,0.4331597654189868,0.4120878519679648,-0.015240609630579325,0.0913566724981451,-0.1963009897169752,0.17450241842138212,1.0,-0.24395246141391924,-0.018973905059172902,0.11494155742010582,False,False,1.0,False
PRIOR_RTH_CLOSE,BREAK_FAILURE,reversal,RTH_AFTERNOON,ALL,1,44,INSUFFICIENT,0.27306462212579313,0.061907621683661,0.5909090909090909,0.20542546012207932,0.6738097768074195,0.27306462212579313,0.13110395572909175,0.03353978399690587,0.5088286241720168,0.037268551209903876,0.20216459148977362,0.5085446722980841,0.04324575693841837,True,False,0.4817527261996867,False
ORL,APPROACH,reversal,OTHER,ALL,1,8,INSUFFICIENT,0.04092719077457835,0.1139137194167597,0.625,0.44210561051134567,0.3815529801438462,0.04092719077457835,0.10118422477143446,,,0.6858583613068299,0.2826898302792054,-0.18540071316916795,0.03320982299413797,False,False,1.0,False
ORH,BREAK_HOLD,reversal,OTHER,ALL,1,26,INSUFFICIENT,0.056711927437519453,0.0907568402776644,0.5384615384615384,0.34777793607064594,0.40060801641833027,0.056711927437519453,0.0736302169990648,-0.0790404362932361,0.206278209912541,0.44116568307340337,0.11785598456812792,-0.0019470174376959488,0.07135430571872742,False,False,1.0,False
ORH,APPROACH,reversal,OTHER,ALL,1,8,INSUFFICIENT,0.0675497287064856,0.16936820388849388,0.625,0.35687749835058374,0.525634351709717,0.0675497287064856,0.14207909778744443,,,0.6344751828881925,-0.10673865254235682,0.0871226056011444,0.29340994474005594,False,False,1.0,False
ONL,APPROACH,reversal,OTHER,ALL,1,3,INSUFFICIENT,-0.19630208265948515,-0.1262387131178562,0.0,0.5195302297895458,0.13202178371615006,-0.19630208265948515,0.13807844240037515,,,1.0,-0.19630208265948515,,,False,False,1.0,False
ONH,APPROACH,reversal,MIDDAY,ALL,1,11,INSUFFICIENT,0.40509324612001973,0.5683096944642584,0.8181818181818182,0.4018199538835857,0.8585988774267747,0.40509324612001973,0.21659240058658105,-0.021548956398625883,0.7745868762360077,0.06144186242751948,0.6261800337952665,0.2304993129458154,0.5683096944642584,True,False,0.6462944694743018,False
ORL,BREAK_FAILURE,reversal,OTHER,ALL,1,16,INSUFFICIENT,-0.21939108283997305,-0.01962960763438745,0.4375,0.44825020776937075,-0.05405190803792058,-0.21939108283997305,0.20475167769106664,-0.6442378475757915,0.12403329668493461,1.0,0.0426041848317612,-0.47321740159077447,-0.05425801146657196,False,False,1.0,False
ORH,BREAK_HOLD,reversal,OVERNIGHT,ALL,1,1,INSUFFICIENT,1.0252943109962678,1.0252943109962678,1.0,-0.0349532151476,1.11073550357929,1.0252943109962678,,,,1.0,1.0252943109962678,,,False,False,1.0,False
PRIOR_RTH_CLOSE,APPROACH,reversal,OTHER,ALL,1,4,INSUFFICIENT,-0.6304276658475954,-0.49509358913230506,0.25,1.130338502399376,0.16757378886331414,-0.6304276658475954,0.48137174403300337,,,1.0,-0.7657617425628855,-0.1291796593826035,-0.8610075188820067,True,False,1.0,False
ONH,APPROACH,reversal,RTH_AFTERNOON,ALL,1,5,INSUFFICIENT,-0.35082123099252915,-0.4292983385832907,0.2,0.6241421068447026,0.2534500911992788,-0.35082123099252915,0.2376608982276533,,,1.0,-0.8799995921856548,-0.10411632564294357,-0.3329369557455518,True,False,1.0,False
ORL,BREAK_FAILURE,reversal,OVERNIGHT,ALL,1,1,INSUFFICIENT,-0.0510568841807181,-0.0510568841807181,0.0,0.2042275367228726,0.2297559788132316,-0.0510568841807181,,,,1.0,,-0.0510568841807181,,False,False,1.0,False
ONH,APPROACH,reversal,OTHER,ALL,1,2,INSUFFICIENT,-0.24324961458251498,-0.24324961458251498,0.0,0.8344851333837597,0.285093691949343,-0.24324961458251498,0.1790266677976529,,,1.0,,,-0.24324961458251498,False,False,1.0,False
SESSION_OPEN,TOUCH,continuation,OTHER,Q3,3,86,INSUFFICIENT,0.03556314587099498,0.0301476746639419,0.5232558139534884,0.7048351677787057,0.7174589129715361,0.03556314587099498,0.09086507262836277,-0.15284097310556854,0.21244988648392527,0.6955133335152387,0.1186027266412158,-0.07598739685764254,0.06865971448214588,False,False,1.0,False
SESSION_OPEN,SWEEP,continuation,OTHER,Q3,3,123,WEAK_SAMPLE,-0.032112097722933136,0.0195514502913361,0.5040650406504065,0.7352687252128385,0.8072255705507785,-0.032112097722933136,0.1023366923196426,-0.2338719153797198,0.18297852615943092,1.0,0.06344605122808668,-0.20264489207408137,0.07476072729609348,False,False,1.0,False
SESSION_OPEN,BREAK,continuation,OTHER,Q3,3,95,INSUFFICIENT,0.004573319560299599,-0.0291580832007667,0.4842105263157895,0.7174921706670058,0.6981423748072443,0.004573319560299599,0.09128227831926312,-0.16502684227437128,0.18008454829031043,0.9600420239025831,0.12471376521179765,-0.13235401027667804,0.07515308332459181,False,False,1.0,False
SESSION_OPEN,BREAK_HOLD,continuation,OTHER,Q2,3,82,INSUFFICIENT,-0.0633388618314062,0.0109632041135302,0.5,0.6440599342074812,0.6735686615271833,-0.0633388618314062,0.11311051013498628,-0.27375438678513137,0.14660207896146576,1.0,0.0002436970223546812,-0.0017876621833967045,-0.24503238348384054,False,False,1.0,False
SESSION_OPEN,SWEEP,continuation,OVERNIGHT,Q1,3,1976,ANALYZABLE,0.014094345858652765,0.0,0.4868421052631579,0.7734769691192384,0.7456948585168446,0.014094345858652765,0.024657885757654246,-0.03661709734852171,0.06191649283594167,0.5675957886618581,0.06684684681514341,-0.015583348152137761,-0.006618318828868433,False,False,1.0,False
PDH,SWEEP,continuation,OVERNIGHT,Q2,3,547,ANALYZABLE,0.011759180235112741,0.0,0.4954296160877514,0.8505490404819384,0.8372273085622103,0.011759180235112741,0.04687846228122939,-0.08047193752166178,0.1032438734472825,0.801934734276269,-0.056116110426691075,0.03479628575081917,0.07297455916367641,False,False,1.0,False
PDH,BREAK,continuation,OVERNIGHT,Q1,3,410,ANALYZABLE,-0.3554549617502551,-0.0110194870918115,0.4292682926829268,0.3755126958378584,1.1787630725200793,-0.3554549617502551,0.07157659227479464,-0.49692879068658696,-0.2289295081228777,1.0,0.11378867731628178,-0.6563810928539424,0.06447803297527989,False,False,1.0,False
PDH,BREAK_HOLD,continuation,OVERNIGHT,Q1,3,203,WEAK_SAMPLE,-0.04907828875626717,-0.0517135953545296,0.45320197044334976,0.739627958886505,0.8579249653786465,-0.04907828875626717,0.08087638723603911,-0.21212576079493495,0.10137566385899945,1.0,0.026299629160197513,-0.19528085045879745,0.06883859464225475,False,False,1.0,False
PDH,APPROACH,continuation,OVERNIGHT,Q4,3,170,WEAK_SAMPLE,0.1430258886597738,0.20847955185005573,0.5411764705882353,1.1223094155943865,0.9593715991094992,0.1430258886597738,0.10071106341689871,-0.05449491800347657,0.3334745731876725,0.15556091843755762,0.15718860787504996,0.24044530875530273,-0.025825421640830924,False,False,1.0,False
PDH,TOUCH,continuation,OVERNIGHT,Q4,3,341,ANALYZABLE,0.06896804080370067,0.0,0.49560117302052786,1.1615593170077922,1.0056822498848028,0.06896804080370067,0.07734876610171704,-0.07813675100101092,0.23349681543409603,0.372580467616727,0.10460777972721243,-0.0635308617856108,0.2219106090479686,False,False,1.0,False
SESSION_OPEN,TOUCH,continuation,OVERNIGHT,Q4,3,696,ANALYZABLE,0.04655028899878194,0.02144873375721005,0.5057471264367817,1.0969650022558528,0.9915640708279531,0.04655028899878194,0.053094170197210855,-0.05097616458344861,0.14936536378683912,0.38062269530621873,0.20937417117237317,0.018795782362499402,-0.10755304344696244,False,False,1.0,False
SESSION_OPEN,BREAK,continuation,OVERNIGHT,Q4,3,906,ANALYZABLE,0.07989410358552207,0.0,0.4856512141280353,1.1412395696135897,0.9800349930331695,0.07989410358552207,0.04529888823715076,-0.002902453012933791,0.16792285034199425,0.07778081138561062,0.13449774123796895,0.029924585025638595,0.08402601167404247,True,True,1.0,False
SESSION_OPEN,BREAK_HOLD,continuation,OVERNIGHT,Q3,3,531,ANALYZABLE,0.03657015792075018,0.0219267981447569,0.504708097928437,0.7614302666061358,0.6941356705729584,0.03657015792075018,0.041780472318413066,-0.05023025181850391,0.1172650194774257,0.38141446332548073,-0.0009846234168951209,0.05128183756910704,0.06223721548886263,False,False,1.0,False
SESSION_OPEN,APPROACH,continuation,OVERNIGHT,Q2,3,488,ANALYZABLE,-0.03296983248101095,0.0,0.4918032786885246,0.6691733415267729,0.7058695021675863,-0.03296983248101095,0.04349145467707994,-0.1151303521903982,0.05120111557396409,1.0,-0.09430777845072945,-0.059936010777270905,0.061463642053567774,False,False,1.0,False
PDH,TOUCH,continuation,OVERNIGHT,Q3,3,331,ANALYZABLE,-0.04246293329886267,-0.0502233586663798,0.47129909365558914,0.9403011165232232,0.9662581070516769,-0.04246293329886267,0.07212895287742943,-0.17128928687175538,0.09821487354391674,1.0,-0.07550546225860635,0.06176534288887682,-0.1253688253729352,False,False,1.0,False
SESSION_OPEN,SWEEP,continuation,OVERNIGHT,Q3,3,1570,ANALYZABLE,0.04818799296139646,-0.0035776292711955,0.48152866242038217,0.9385025867927093,0.8491713586754411,0.04818799296139646,0.02996327911897429,-0.011820887967555824,0.10597705961567673,0.10778372941084144,0.01422364587046438,0.021860312916341742,0.11568542974074285,True,False,1.0,False
PDH,SWEEP,continuation,OVERNIGHT,Q1,3,549,ANALYZABLE,0.04790974496507242,0.0514946432698572,0.51183970856102,0.922386239993295,0.8379058854051845,0.04790974496507242,0.052203580118672745,-0.04934291249497448,0.15318353744048951,0.3587506740723187,0.0011831274961932783,0.09980244673353933,0.04319301032532136,True,False,1.0,False
PDH,BREAK,continuation,OVERNIGHT,Q3,3,397,ANALYZABLE,0.0536497420900054,0.0,0.49622166246851385,0.9878047807826088,0.8589495374770166,0.0536497420900054,0.0593646882521889,-0.05263888722698592,0.1724973064782503,0.36613776209592624,-0.05318337825785447,0.12508996468192718,0.09596985329685973,False,False,1.0,False
PDH,SWEEP,continuation,OVERNIGHT,Q4,3,544,ANALYZABLE,0.07739425875725893,0.0709546029750035,0.5147058823529411,1.1445554545436674,0.9916547135501717,0.07739425875725893,0.06078982647469687,-0.03528660111372392,0.19891515596327225,0.2029666215588109,0.14239919004678891,-0.07320457984163094,0.1889914621861536,False,False,1.0,False
PDH,TOUCH,continuation,OVERNIGHT,Q2,3,338,ANALYZABLE,0.011170732050541955,0.019524764935636398,0.5029585798816568,0.854037419378838,0.8139000068234538,0.011170732050541955,0.056196647939749836,-0.09257175660615267,0.1244209440661881,0.8424353652524645,-0.05183896507069879,-0.013728718804588712,0.1035293433034704,False,False,1.0,False
SESSION_OPEN,TOUCH,continuation,OVERNIGHT,Q2,3,950,ANALYZABLE,0.026047804691788426,0.038646673445292004,0.5126315789473684,0.8317764287108923,0.8375926704160441,0.026047804691788426,0.037694805722959586,-0.04658480209844444,0.09914868995921401,0.48955397214127827,0.08278167519396645,-0.000572732084797878,-0.004157997485250227,False,False,1.0,False
PDH,BREAK_HOLD,continuation,OVERNIGHT,Q3,3,200,WEAK_SAMPLE,0.08381113442878677,0.06514762951577216,0.51,1.038656032112736,0.8615675053406124,0.08381113442878677,0.08785077934622772,-0.08801919535290946,0.2514447035647787,0.34007505185511605,0.16667316303948013,-0.10747185959199601,0.14818400463378306,False,False,1.0,False
ONL,APPROACH,continuation,OVERNIGHT,Q2,3,448,ANALYZABLE,-0.0661302194608714,-0.1076811563989737,0.4486607142857143,1.0613375081613867,0.9730973799861443,-0.0661302194608714,0.06343114667025568,-0.1864158318648724,0.06310380488317424,1.0,0.010920778750517286,-0.14600769907743083,-0.0661905734861701,False,False,1.0,False
ONL,TOUCH,continuation,OVERNIGHT,Q2,3,1479,ANALYZABLE,0.022726762826006927,-0.0478872484524922,0.48005409060175797,1.1179193382062662,1.0180610399262868,0.022726762826006927,0.036529786132686606,-0.049956420817813374,0.09780678394377143,0.5338476247949889,-0.03286677506598574,0.013439881875934855,0.10511316321224776,False,False,1.0,False
ONH,APPROACH,continuation,OVERNIGHT,Q1,3,450,ANALYZABLE,0.06754404554590891,0.00172996307799275,0.5022222222222222,0.9941384641616767,0.9238070198832272,0.06754404554590891,0.05767448328765588,-0.04337931512680767,0.18555081304132895,0.2415484226649415,-0.006744671090253884,-0.07004649979158484,0.2670577629815443,False,False,1.0,False
ONH,TOUCH,continuation,OVERNIGHT,Q1,3,1513,ANALYZABLE,0.05583418126424825,0.0,0.4871116986120291,1.0550208989582055,0.9960671823161983,0.05583418126424825,0.03604035370003374,-0.01623373801434698,0.1266402897998162,0.12133054682984813,0.10519783443526914,0.040249855276055325,0.021007210675224975,True,False,1.0,False
ONL,TOUCH,continuation,OVERNIGHT,Q1,3,1524,ANALYZABLE,0.032238508075613806,-0.0536677924775173,0.4730971128608924,1.1337462885497196,1.0151671418173471,0.032238508075613806,0.039892592605211274,-0.04542569107552103,0.11533887076427159,0.41901420219434465,0.2092763376422391,-0.049302473966575756,-0.05740538844965557,False,False,1.0,False
PDL,TOUCH,continuation,OVERNIGHT,Q3,3,229,WEAK_SAMPLE,0.06855202869054534,-0.0190596715229589,0.4847161572052402,1.1469768049851885,0.9390807743019799,0.06855202869054534,0.1002553065868851,-0.12952231482408397,0.25845088783200976,0.4941175298913545,0.22426426039436215,0.07475154739062918,-0.09174092858752404,False,False,1.0,False
PDL,SWEEP,continuation,OVERNIGHT,Q3,3,376,ANALYZABLE,0.00021103800133672886,-0.03874301457755005,0.4654255319148936,0.9761982947812132,0.9215206858231001,0.00021103800133672886,0.06798661522602174,-0.13599066551093877,0.1267041782471962,0.9975232817218638,0.0017569362552397297,0.12352926416647357,-0.20534441527588476,False,False,1.0,False
ONL,TOUCH,continuation,OVERNIGHT,Q4,3,1191,ANALYZABLE,-0.02324789822619009,-0.1366682371364476,0.45843828715365237,1.319110578597434,1.1685739258629617,-0.02324789822619009,0.04876935021996729,-0.11688806576940028,0.06957888498677972,1.0,0.057133653884585245,-0.09425727859518378,-0.014783895720621516,False,False,1.0,False
PDL,SWEEP,continuation,OVERNIGHT,Q4,3,420,ANALYZABLE,0.1805366558839203,0.08720065004956071,0.5119047619047619,1.366828128074076,1.00193047277042,0.1805366558839203,0.07873680532957207,0.029847823066209336,0.3310670022456864,0.02185300592003842,0.385364315572402,0.19815100412256093,-0.07482891179767245,False,False,0.8780611268835171,False
PDL,BREAK,continuation,OVERNIGHT,Q4,3,249,WEAK_SAMPLE,0.3662186764397369,0.1678191190382957,0.5381526104417671,1.6259849773244401,0.9595591385530806,0.3662186764397369,0.10728959149581466,0.1661490989697832,0.5859712322100984,0.0006416563312597826,0.4291501115962055,0.39398055691259454,0.24933722769249278,True,False,0.13997274540481258,False
ONL,BREAK,continuation,OVERNIGHT,Q3,3,47,INSUFFICIENT,-0.14368730449723915,-0.0761255538865697,0.44680851063829785,0.9400421953392402,1.1844149563769242,-0.14368730449723915,0.21670960238350406,-0.5540194286314508,0.2933951059056958,1.0,-0.21529127143983112,-0.04860860611506568,-0.04508270169211982,True,False,1.0,False
PDL,BREAK_FAILURE,continuation,OVERNIGHT,Q4,3,42,INSUFFICIENT,-0.039847845302240475,0.01769548017890685,0.5,1.0728027965953069,0.9467358185654208,-0.039847845302240475,0.20333183012499176,-0.44689717111585553,0.3494386090298077,1.0,0.043495517737251785,0.6745004623230131,-1.2530540239072576,False,False,1.0,False
PDL,APPROACH,continuation,OVERNIGHT,Q2,3,130,WEAK_SAMPLE,0.008322126936366012,-0.0974016890200648,0.46923076923076923,0.8899097385725404,0.8568059609902489,0.008322126936366012,0.10804173720546455,-0.1948841501488415,0.22263811906491837,0.9386020950012661,0.3040976613930082,-0.21060865699444653,-0.15533416516331044,False,False,1.0,False
ONL,BREAK_HOLD,continuation,OVERNIGHT,Q3,3,49,INSUFFICIENT,-0.5429338512868169,-0.441690174463004,0.3469387755102041,0.741935804028679,1.3538597009708337,-0.5429338512868169,0.20721163571945087,-0.9436726382539695,-0.14842368469325132,1.0,-0.7153132928295625,-0.815581039191221,0.1801722603211425,False,False,1.0,False
PDL,TOUCH,continuation,PREMARKET,Q4,3,235,WEAK_SAMPLE,0.25681810163574503,-0.0738698928187461,0.4851063829787234,1.70729118333361,1.345306837805333,0.25681810163574503,0.14204889869635537,-0.01262653947715317,0.5291160056359872,0.07061341143837435,0.4967222361472898,0.2621067107953867,0.04874203884493012,True,False,1.0,False
SESSION_OPEN,TOUCH,continuation,PREMARKET,Q3,3,319,ANALYZABLE,-0.17956434321395312,-0.0919713348577876,0.4608150470219436,1.085757076041417,1.2774751275561127,-0.17956434321395312,0.08813624101299915,-0.3419197176849426,-0.015991511904032005,1.0,0.007593871991557376,-0.37243644421717054,-0.09362550787797828,False,False,1.0,False
PDH,TOUCH,continuation,PREMARKET,Q3,3,220,WEAK_SAMPLE,0.06737188645581627,0.0238146439334544,0.5045454545454545,1.197898152411562,1.1701268867518793,0.06737188645581627,0.15344599473875686,-0.20244995498141624,0.3672818505512001,0.6606185904459732,0.1196418366961763,0.2706405007772135,-0.24311635067862655,False,False,1.0,False
PDH,SWEEP,continuation,PREMARKET,Q3,3,436,ANALYZABLE,-0.08635205015462845,0.0,0.49770642201834864,1.0909535813193396,1.2404020972917784,-0.08635205015462845,0.07922696929725835,-0.24114909187271402,0.058358592611644555,1.0,0.07531839981174213,-0.15507228499672635,-0.16288543607883976,False,False,1.0,False
PDH,BREAK,continuation,PREMARKET,Q3,3,297,WEAK_SAMPLE,0.024853905293908466,0.0515250215830526,0.5117845117845118,1.1461449667271695,1.1536379795388636,0.024853905293908466,0.09829345996333748,-0.17437439050702877,0.2251462654886448,0.8003809525538645,0.04504195223450531,-0.24842199314224986,0.2676168071216984,False,False,1.0,False
ONH,TOUCH,continuation,PREMARKET,Q3,3,871,ANALYZABLE,5.490301973001531e-05,0.0,0.4971297359357061,1.129694851133783,1.0982058444307745,5.490301973001531e-05,0.04981843641759006,-0.09548683625943118,0.09608656369376492,0.9991206816980481,0.13278841286156418,-0.12580176751534344,-0.008587923000674166,False,False,1.0,False
ONH,TOUCH,continuation,PREMARKET,Q1,3,738,ANALYZABLE,0.04498838358954929,0.1119754253594675,0.5298102981029811,1.207399362545256,1.0995703791164928,0.04498838358954929,0.06457927340794413,-0.0889041671774376,0.17165904768988308,0.4860292936225092,0.009875293520213345,0.15505549266598365,-0.037432210202896485,False,False,1.0,False
ONH,TOUCH,continuation,PREMARKET,Q4,3,1094,ANALYZABLE,0.049140963200792906,0.074609844600175,0.5173674588665448,1.413612874411442,1.331480752847983,0.049140963200792906,0.05814436406316928,-0.06701600761611999,0.15559700707811966,0.3980246568653728,-0.04996325539755211,0.033629806568694146,0.1854771845023894,False,False,1.0,False
ONH,SWEEP,continuation,RTH_OPEN,Q1,3,260,WEAK_SAMPLE,0.01337975287769639,0.01367833107149415,0.5038461538461538,0.7483505933112063,0.8205496421474211,0.01337975287769639,0.060460983896856356,-0.10114986194132275,0.12787827124829443,0.8248622349370613,0.07328175255618329,-0.09469733537440403,0.07173760093063763,False,False,1.0,False
ORH,TOUCH,continuation,RTH_OPEN,Q1,3,632,ANALYZABLE,-0.03665681020212117,0.042310012109433,0.5142405063291139,0.8229700465212781,0.9254951324316932,-0.03665681020212117,0.043154925124148126,-0.12230842236483572,0.04683453910297665,1.0,-0.030222719974388388,0.014890102624534664,-0.10329528455266614,False,False,1.0,False
ORL,TOUCH,continuation,RTH_OPEN,Q2,3,624,ANALYZABLE,0.046684297257476394,-0.01587003469551875,0.49198717948717946,0.9798857092049454,0.8673043654608009,0.046684297257476394,0.047821524396491,-0.04983160932907278,0.14059559446055436,0.3289557783656717,0.08807239248470813,0.008057709139059762,0.04529419919368012,True,False,1.0,False
ORH,APPROACH,continuation,RTH_OPEN,Q1,3,355,ANALYZABLE,-0.070401771761917,-0.0279472747503183,0.4788732394366197,0.7597616070413369,0.9290721594292576,-0.070401771761917,0.058943616323585024,-0.18301423572688885,0.03395035976123717,1.0,-0.0464165536952372,-0.24575448364148242,0.07943132622270108,False,False,1.0,False
ONH,BREAK,continuation,RTH_OPEN,Q1,3,132,WEAK_SAMPLE,-0.053219203536740554,-0.08066794857683725,0.45454545454545453,0.6811561319519549,0.7714962127541642,-0.053219203536740554,0.08234462387505644,-0.2215769295699319,0.10062475138493945,1.0,0.18052047154748563,-0.17902885533493276,-0.08547891123082282,False,False,1.0,False
