model,direction,setup_timestamp,bos_timestamp,retest_timestamp,confirm_timestamp,entry_timestamp,exit_timestamp,entry_price,stop_price,target_price,exit_price,result_R,score,htf_regime,session_bucket,exit_reason,direction_name,session_name,score_band,stop_distance_points
C1,Short,2021-11-01 07:10:00-05:00,,,,2021-11-01 07:10:00-05:00,2021-11-01 07:35:00-05:00,15910.75,15919.32065806548,15893.60868386904,15893.60868386904,2.0,90.0,1,1,TARGET,Short,Premarket,90-94,8.57065806548053
C1,Short,2021-11-03 09:00:00-05:00,,,,2021-11-03 09:00:00-05:00,2021-11-03 09:10:00-05:00,15960.25,15981.476750380194,15917.796499239612,15981.476750380194,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,21.226750380194062
C1,Short,2021-11-08 08:50:00-06:00,,,,2021-11-08 08:50:00-06:00,2021-11-08 09:20:00-06:00,16355.0,16382.115478747695,16300.769042504606,16382.115478747695,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,27.115478747695306
C1,Short,2021-11-09 08:45:00-06:00,,,,2021-11-09 08:45:00-06:00,2021-11-09 08:55:00-06:00,16348.25,16369.871684576792,16305.006630846416,16305.006630846416,2.0,90.0,1,1,TARGET,Short,Premarket,90-94,21.621684576792177
C1,Short,2021-11-18 07:40:00-06:00,,,,2021-11-18 07:40:00-06:00,2021-11-18 08:30:00-06:00,16420.5,16430.580597342094,16400.338805315816,16400.338805315816,2.0,75.0,1,1,TARGET,Short,Premarket,75-79,10.080597342093824
C1,Short,2021-11-18 09:10:00-06:00,,,,2021-11-18 09:10:00-06:00,2021-11-18 09:35:00-06:00,16359.0,16390.1258361504,16296.748327699202,16390.1258361504,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,31.125836150400573
C1,Short,2021-11-19 08:15:00-06:00,,,,2021-11-19 08:15:00-06:00,2021-11-19 08:25:00-06:00,16562.5,16580.85726251055,16525.785474978897,16580.85726251055,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,18.357262510551664
C1,Short,2021-11-22 06:00:00-06:00,,,,2021-11-22 06:00:00-06:00,2021-11-22 07:00:00-06:00,16665.0,16674.810210185806,16645.379579628392,16658.25,0.6880586523790618,75.0,1,1,TIME,Short,Premarket,75-79,9.810210185805772
C1,Short,2021-11-23 04:15:00-06:00,,,,2021-11-23 04:15:00-06:00,2021-11-23 05:10:00-06:00,16366.75,16388.137303940126,16323.975392119752,16323.975392119752,2.0,75.0,-1,1,TARGET,Short,Premarket,75-79,21.387303940126003
C1,Short,2021-11-23 08:30:00-06:00,,,,2021-11-23 08:30:00-06:00,2021-11-23 08:35:00-06:00,16309.5,16337.680620225863,16253.138759548274,16337.680620225863,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,28.180620225863095
C1,Short,2021-11-25 08:40:00-06:00,,,,2021-11-25 08:40:00-06:00,2021-11-25 08:45:00-06:00,16418.5,16431.440510523367,16392.618978953265,16431.440510523367,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,12.940510523367266
C1,Short,2021-12-01 07:50:00-06:00,,,,2021-12-01 07:50:00-06:00,2021-12-01 08:05:00-06:00,16367.75,16385.72495023709,16331.80009952582,16385.72495023709,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,17.974950237090525
C1,Short,2021-12-01 09:10:00-06:00,,,,2021-12-01 09:10:00-06:00,2021-12-01 10:10:00-06:00,16365.0,16403.631152710437,16287.737694579126,16403.631152710437,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,38.63115271043716
C1,Short,2021-12-02 04:10:00-06:00,,,,2021-12-02 04:10:00-06:00,2021-12-02 04:35:00-06:00,15924.25,15952.956263438597,15866.83747312281,15952.956263438597,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,28.70626343859658
C1,Short,2021-12-02 08:30:00-06:00,,,,2021-12-02 08:30:00-06:00,2021-12-02 08:35:00-06:00,15862.25,15904.554659462498,15777.640681075003,15904.554659462498,-1.0,75.0,-1,1,STOP,Short,Premarket,75-79,42.30465946249751
C1,Short,2021-12-08 05:10:00-06:00,,,,2021-12-08 05:10:00-06:00,2021-12-08 05:45:00-06:00,16399.0,16417.46737522972,16362.065249540556,16417.46737522972,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,18.467375229720346
C1,Short,2021-12-14 05:05:00-06:00,,,,2021-12-14 05:05:00-06:00,2021-12-14 06:05:00-06:00,16017.5,16039.0575966973,15974.3848066054,16021.25,-0.1739526002204868,75.0,-1,1,TIME,Short,Premarket,75-79,21.557596697299232
C1,Short,2021-12-16 07:05:00-06:00,,,,2021-12-16 07:05:00-06:00,2021-12-16 07:30:00-06:00,16382.25,16402.30594268551,16342.138114628977,16402.30594268551,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,20.055942685510672
C1,Short,2021-12-22 07:00:00-06:00,,,,2021-12-22 07:00:00-06:00,2021-12-22 07:25:00-06:00,15971.75,15985.520837503393,15944.208324993211,15944.208324993211,2.0,75.0,1,1,TARGET,Short,Premarket,75-79,13.770837503392613
C1,Short,2021-12-23 07:35:00-06:00,,,,2021-12-23 07:35:00-06:00,2021-12-23 08:00:00-06:00,16212.25,16223.961942743224,16188.826114513551,16223.961942743224,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,11.711942743224427
C1,Short,2021-12-30 07:20:00-06:00,,,,2021-12-30 07:20:00-06:00,2021-12-30 08:20:00-06:00,16527.75,16539.782726759095,16503.68454648181,16528.75,-0.0831066823024318,90.0,1,1,TIME,Short,Premarket,90-94,12.032726759094658
C1,Short,2021-12-31 09:00:00-06:00,,,,2021-12-31 09:00:00-06:00,2021-12-31 09:05:00-06:00,16385.25,16420.071339802464,16315.607320395073,16420.071339802464,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,34.821339802463626
C1,Short,2022-01-03 08:30:00-06:00,,,,2022-01-03 08:30:00-06:00,2022-01-03 08:35:00-06:00,16459.5,16484.746299732487,16409.00740053503,16484.746299732487,-1.0,75.0,-1,1,STOP,Short,Premarket,75-79,25.246299732487387
C1,Short,2022-01-04 06:00:00-06:00,,,,2022-01-04 06:00:00-06:00,2022-01-04 06:25:00-06:00,16557.25,16569.459602091545,16532.83079581691,16532.83079581691,2.0,75.0,1,1,TARGET,Short,Premarket,75-79,12.209602091545094
C1,Short,2022-01-05 05:00:00-06:00,,,,2022-01-05 05:00:00-06:00,2022-01-05 06:00:00-06:00,16241.5,16258.0249868239,16208.450026352202,16240.5,0.0605144204141683,75.0,-1,1,TIME,Short,Premarket,75-79,16.52498682390069
C1,Short,2022-01-05 07:55:00-06:00,,,,2022-01-05 07:55:00-06:00,2022-01-05 08:30:00-06:00,16244.25,16264.024730343082,16204.700539313835,16204.700539313835,2.0,75.0,-1,1,TARGET,Short,Premarket,75-79,19.77473034308241
C1,Short,2022-01-05 09:00:00-06:00,,,,2022-01-05 09:00:00-06:00,2022-01-05 10:00:00-06:00,16225.25,16274.188658717429,16127.372682565145,16179.0,0.9450606373797068,75.0,-1,1,TIME,Short,Premarket,75-79,48.93865871742855
C1,Short,2022-01-06 05:20:00-06:00,,,,2022-01-06 05:20:00-06:00,2022-01-06 06:20:00-06:00,15720.5,15749.706288025742,15662.087423948517,15711.5,0.3081528194225684,75.0,-1,1,TIME,Short,Premarket,75-79,29.206288025741742
C1,Short,2022-01-13 05:20:00-06:00,,,,2022-01-13 05:20:00-06:00,2022-01-13 06:20:00-06:00,15916.0,15931.094005641024,15885.811988717953,15919.25,-0.2153172641705484,90.0,1,1,TIME,Short,Premarket,90-94,15.094005641023614
C1,Short,2022-01-13 07:25:00-06:00,,,,2022-01-13 07:25:00-06:00,2022-01-13 07:30:00-06:00,15922.75,15938.441291555151,15891.367416889694,15938.441291555151,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,15.69129155515111
C1,Short,2022-01-13 09:10:00-06:00,,,,2022-01-13 09:10:00-06:00,2022-01-13 09:50:00-06:00,15888.25,15926.234358915854,15812.281282168293,15812.281282168293,2.0,90.0,1,1,TARGET,Short,Premarket,90-94,37.98435891585359
C1,Short,2022-01-14 08:15:00-06:00,,,,2022-01-14 08:15:00-06:00,2022-01-14 08:30:00-06:00,15403.75,15444.8261794992,15321.597641001605,15444.8261794992,-1.0,75.0,-1,1,STOP,Short,Premarket,75-79,41.0761794991995
C1,Short,2022-01-18 08:30:00-06:00,,,,2022-01-18 08:30:00-06:00,2022-01-18 08:40:00-06:00,15312.75,15351.243365784883,15235.763268430232,15351.243365784883,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,38.49336578488328
C1,Short,2022-01-21 05:20:00-06:00,,,,2022-01-21 05:20:00-06:00,2022-01-21 05:35:00-06:00,14723.25,14758.648003615062,14652.453992769875,14758.648003615062,-1.0,75.0,-1,1,STOP,Short,Premarket,75-79,35.39800361506241
C1,Short,2022-01-21 08:40:00-06:00,,,,2022-01-21 08:40:00-06:00,2022-01-21 08:45:00-06:00,14692.5,14750.486875306417,14576.526249387169,14750.486875306417,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,57.98687530641655
C1,Short,2022-01-25 05:35:00-06:00,,,,2022-01-25 05:35:00-06:00,2022-01-25 06:35:00-06:00,14267.25,14313.951780846724,14173.846438306551,14225.75,0.8886170772845665,75.0,-1,1,TIME,Short,Premarket,75-79,46.70178084672443
C1,Short,2022-01-28 07:40:00-06:00,,,,2022-01-28 07:40:00-06:00,2022-01-28 08:30:00-06:00,14038.75,14102.873252808446,13910.50349438311,14102.873252808446,-1.0,75.0,-1,1,STOP,Short,Premarket,75-79,64.12325280844561
C1,Short,2022-02-03 05:55:00-06:00,,,,2022-02-03 05:55:00-06:00,2022-02-03 06:35:00-06:00,14821.0,14845.422206996376,14772.155586007248,14845.422206996376,-1.0,75.0,-1,1,STOP,Short,Premarket,75-79,24.42220699637619
C1,Short,2022-02-03 09:15:00-06:00,,,,2022-02-03 09:15:00-06:00,2022-02-03 10:15:00-06:00,14819.0,14880.707050377056,14695.585899245883,14815.0,0.0648224145467694,75.0,-1,1,TIME,Short,Premarket,75-79,61.707050377055566
C1,Short,2022-02-04 07:30:00-06:00,,,,2022-02-04 07:30:00-06:00,2022-02-04 07:40:00-06:00,14497.75,14547.765873917886,14397.718252164228,14547.765873917886,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,50.01587391788598
C1,Short,2022-02-08 09:00:00-06:00,,,,2022-02-08 09:00:00-06:00,2022-02-08 09:15:00-06:00,14500.25,14545.78209342377,14409.185813152462,14545.78209342377,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,45.532093423769766
C1,Short,2022-02-09 08:30:00-06:00,,,,2022-02-09 08:30:00-06:00,2022-02-09 08:35:00-06:00,14929.5,14949.86773725776,14888.764525484485,14949.86773725776,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,20.367737257760382
C1,Short,2022-02-16 04:00:00-06:00,,,,2022-02-16 04:00:00-06:00,2022-02-16 05:00:00-06:00,14617.5,14643.783098786464,14564.93380242707,14613.25,0.1617008722802729,90.0,1,1,TIME,Short,Premarket,90-94,26.283098786463597
C1,Short,2022-02-16 05:30:00-06:00,,,,2022-02-16 05:30:00-06:00,2022-02-16 06:30:00-06:00,14624.0,14646.667820258486,14578.664359483026,14613.25,0.4742405699981297,75.0,1,1,TIME,Short,Premarket,75-79,22.667820258486245
C1,Short,2022-02-16 06:35:00-06:00,,,,2022-02-16 06:35:00-06:00,2022-02-16 07:35:00-06:00,14600.0,14622.674701422677,14554.650597154648,14622.674701422677,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,22.674701422676662
C1,Short,2022-02-18 08:30:00-06:00,,,,2022-02-18 08:30:00-06:00,2022-02-18 08:50:00-06:00,14171.75,14207.860753760997,14099.528492478008,14207.860753760997,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,36.110753760996886
C1,Short,2022-02-25 08:40:00-06:00,,,,2022-02-25 08:40:00-06:00,2022-02-25 08:45:00-06:00,13899.25,13961.27602147614,13775.19795704772,13961.27602147614,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,62.02602147614016
C1,Short,2022-03-04 07:05:00-06:00,,,,2022-03-04 07:05:00-06:00,2022-03-04 07:30:00-06:00,13952.75,13986.572325768975,13885.105348462048,13986.572325768975,-1.0,75.0,-1,1,STOP,Short,Premarket,75-79,33.82232576897513
C1,Short,2022-03-04 07:45:00-06:00,,,,2022-03-04 07:45:00-06:00,2022-03-04 08:30:00-06:00,13918.5,13962.602339261452,13830.295321477097,13962.602339261452,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,44.10233926145156
C1,Short,2022-03-04 08:45:00-06:00,,,,2022-03-04 08:45:00-06:00,2022-03-04 08:55:00-06:00,13864.75,13919.052070633692,13756.145858732614,13919.052070633692,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,54.30207063369198
C1,Short,2022-03-08 04:15:00-06:00,,,,2022-03-08 04:15:00-06:00,2022-03-08 04:25:00-06:00,13310.75,13357.074243260133,13218.101513479738,13357.074243260133,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,46.32424326013279
C1,Short,2022-03-08 06:50:00-06:00,,,,2022-03-08 06:50:00-06:00,2022-03-08 07:50:00-06:00,13316.0,13356.787267639516,13234.425464720967,13322.5,-0.159363457671348,75.0,-1,1,TIME,Short,Premarket,75-79,40.78726763951636
C1,Short,2022-03-16 07:30:00-05:00,,,,2022-03-16 07:30:00-05:00,2022-03-16 08:05:00-05:00,13697.5,13721.541778862063,13649.416442275871,13649.416442275871,2.0,90.0,1,1,TARGET,Short,Premarket,90-94,24.04177886206344
C1,Short,2022-03-16 08:40:00-05:00,,,,2022-03-16 08:40:00-05:00,2022-03-16 08:45:00-05:00,13732.5,13769.1211117882,13659.257776423605,13769.1211117882,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,36.621111788199414
C1,Short,2022-03-17 06:05:00-05:00,,,,2022-03-17 06:05:00-05:00,2022-03-17 07:05:00-05:00,13947.75,13979.949150139211,13883.351699721576,13934.75,0.4037373639923767,75.0,1,1,TIME,Short,Premarket,75-79,32.19915013921127
C1,Short,2022-03-17 07:40:00-05:00,,,,2022-03-17 07:40:00-05:00,2022-03-17 08:30:00-05:00,13882.75,13912.936965936258,13822.376068127483,13912.936965936258,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,30.186965936258275
C1,Short,2022-03-18 06:05:00-05:00,,,,2022-03-18 06:05:00-05:00,2022-03-18 07:05:00-05:00,14019.0,14041.06149132619,13974.87701734762,14022.75,-0.1699794426656963,90.0,1,1,TIME,Short,Premarket,90-94,22.061491326190662
C1,Short,2022-03-21 08:50:00-05:00,,,,2022-03-21 08:50:00-05:00,2022-03-21 09:50:00-05:00,14327.5,14371.506740155395,14239.486519689211,14349.75,-0.5056043669999593,90.0,1,1,TIME,Short,Premarket,90-94,44.006740155395164
C1,Short,2022-03-23 04:30:00-05:00,,,,2022-03-23 04:30:00-05:00,2022-03-23 05:20:00-05:00,14635.25,14651.701894804932,14602.346210390137,14602.346210390137,2.0,90.0,1,1,TARGET,Short,Premarket,90-94,16.451894804931726
C1,Short,2022-03-24 08:40:00-05:00,,,,2022-03-24 08:40:00-05:00,2022-03-24 09:15:00-05:00,14554.25,14585.62681527109,14491.496369457816,14491.496369457816,2.0,75.0,1,1,TARGET,Short,Premarket,75-79,31.37681527109089
C1,Short,2022-03-29 06:40:00-05:00,,,,2022-03-29 06:40:00-05:00,2022-03-29 06:45:00-05:00,15075.0,15099.06485319783,15026.87029360434,15099.06485319783,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,24.064853197829507
C1,Short,2022-03-30 07:20:00-05:00,,,,2022-03-30 07:20:00-05:00,2022-03-30 07:30:00-05:00,15155.75,15174.737063179233,15117.775873641534,15174.737063179233,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,18.98706317923279
C1,Short,2022-04-01 06:10:00-05:00,,,,2022-04-01 06:10:00-05:00,2022-04-01 06:50:00-05:00,14959.5,14974.172795253597,14930.15440949281,14974.172795253597,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,14.672795253596632
C1,Short,2022-04-11 08:30:00-05:00,,,,2022-04-11 08:30:00-05:00,2022-04-11 08:35:00-05:00,14150.25,14180.587821474915,14089.57435705017,14180.587821474915,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,30.337821474915472
C1,Short,2022-04-11 09:25:00-05:00,,,,2022-04-11 09:25:00-05:00,2022-04-11 10:25:00-05:00,14105.5,14163.14042196428,13990.219156071438,14084.75,0.359990424998252,75.0,-1,1,TIME,Short,Premarket,75-79,57.640421964280904
C1,Short,2022-04-12 06:05:00-05:00,,,,2022-04-12 06:05:00-05:00,2022-04-12 06:45:00-05:00,14031.25,14051.851556361578,13990.046887276843,14051.851556361578,-1.0,75.0,-1,1,STOP,Short,Premarket,75-79,20.601556361578332
C1,Short,2022-04-21 07:30:00-05:00,,,,2022-04-21 07:30:00-05:00,2022-04-21 07:40:00-05:00,14181.0,14199.5638076991,14143.8723846018,14199.5638076991,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,18.563807699099925
C1,Short,2022-04-22 06:10:00-05:00,,,,2022-04-22 06:10:00-05:00,2022-04-22 06:55:00-05:00,13749.25,13777.28077407613,13693.18845184774,13777.28077407613,-1.0,75.0,-1,1,STOP,Short,Premarket,75-79,28.03077407612909
C1,Short,2022-04-22 08:40:00-05:00,,,,2022-04-22 08:40:00-05:00,2022-04-22 08:45:00-05:00,13663.5,13709.526751772892,13571.446496454211,13709.526751772892,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,46.02675177289166
C1,Short,2022-04-26 08:10:00-05:00,,,,2022-04-26 08:10:00-05:00,2022-04-26 08:30:00-05:00,13469.5,13493.759243852037,13420.98151229593,13420.98151229593,2.0,90.0,-1,1,TARGET,Short,Premarket,90-94,24.25924385203689
C1,Short,2022-04-28 08:30:00-05:00,,,,2022-04-28 08:30:00-05:00,2022-04-28 08:40:00-05:00,13240.75,13282.641613673572,13156.966772652857,13156.966772652857,2.0,75.0,-1,1,TARGET,Short,Premarket,75-79,41.891613673571555
C1,Short,2022-05-02 06:10:00-05:00,,,,2022-05-02 06:10:00-05:00,2022-05-02 06:35:00-05:00,12913.0,12937.6993365517,12863.601326896603,12863.601326896603,2.0,90.0,-1,1,TARGET,Short,Premarket,90-94,24.69933655169916
C1,Short,2022-05-04 07:20:00-05:00,,,,2022-05-04 07:20:00-05:00,2022-05-04 08:20:00-05:00,13141.5,13157.300536291466,13109.898927417067,13133.0,0.5379564239595325,90.0,1,1,TIME,Short,Premarket,90-94,15.800536291466415
C1,Short,2022-05-05 05:10:00-05:00,,,,2022-05-05 05:10:00-05:00,2022-05-05 06:10:00-05:00,13466.0,13489.815411120162,13418.369177759676,13469.75,-0.157461065067456,75.0,1,1,TIME,Short,Premarket,75-79,23.815411120162025
C1,Short,2022-05-05 07:50:00-05:00,,,,2022-05-05 07:50:00-05:00,2022-05-05 08:15:00-05:00,13427.0,13450.796536654296,13379.406926691408,13379.406926691408,2.0,75.0,1,1,TARGET,Short,Premarket,75-79,23.796536654295778
C1,Short,2022-05-06 07:55:00-05:00,,,,2022-05-06 07:55:00-05:00,2022-05-06 08:25:00-05:00,12749.0,12797.487045808388,12652.025908383224,12797.487045808388,-1.0,75.0,-1,1,STOP,Short,Premarket,75-79,48.48704580838785
C1,Short,2022-05-06 08:30:00-05:00,,,,2022-05-06 08:30:00-05:00,2022-05-06 08:45:00-05:00,12709.25,12765.034797648528,12597.680404702942,12597.680404702942,2.0,90.0,-1,1,TARGET,Short,Premarket,90-94,55.78479764852818
C1,Short,2022-05-06 09:15:00-05:00,,,,2022-05-06 09:15:00-05:00,2022-05-06 10:15:00-05:00,12811.75,12909.55506031916,12616.139879361675,12889.75,-0.7975047481742495,75.0,-1,1,TIME,Short,Premarket,75-79,97.80506031916048
C1,Short,2022-05-09 06:50:00-05:00,,,,2022-05-09 06:50:00-05:00,2022-05-09 07:05:00-05:00,12434.25,12471.258422272993,12360.233155454012,12471.258422272993,-1.0,75.0,-1,1,STOP,Short,Premarket,75-79,37.0084222729929
C1,Short,2022-05-09 09:05:00-05:00,,,,2022-05-09 09:05:00-05:00,2022-05-09 10:05:00-05:00,12398.25,12474.012633343413,12246.724733313176,12323.75,0.9833343524677975,90.0,-1,1,TIME,Short,Premarket,90-94,75.76263334341274
C1,Short,2022-05-10 07:05:00-05:00,,,,2022-05-10 07:05:00-05:00,2022-05-10 07:35:00-05:00,12406.25,12437.833728627902,12343.082542744196,12437.833728627902,-1.0,75.0,-1,1,STOP,Short,Premarket,75-79,31.58372862790202
C1,Short,2022-05-12 04:30:00-05:00,,,,2022-05-12 04:30:00-05:00,2022-05-12 04:45:00-05:00,11832.75,11879.482044225657,11739.285911548686,11879.482044225657,-1.0,75.0,-1,1,STOP,Short,Premarket,75-79,46.732044225656864
C1,Short,2022-05-12 08:20:00-05:00,,,,2022-05-12 08:20:00-05:00,2022-05-12 08:30:00-05:00,11859.5,11906.304848017538,11765.890303964925,11765.890303964925,2.0,75.0,-1,1,TARGET,Short,Premarket,75-79,46.80484801753846
C1,Short,2022-05-17 08:15:00-05:00,,,,2022-05-17 08:15:00-05:00,2022-05-17 08:30:00-05:00,12509.0,12537.62665488458,12451.746690230842,12537.62665488458,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,28.626654884579693
C1,Short,2022-05-23 08:45:00-05:00,,,,2022-05-23 08:45:00-05:00,2022-05-23 09:00:00-05:00,11977.0,12030.811514563096,11869.376970873804,11869.376970873804,2.0,75.0,-1,1,TARGET,Short,Premarket,75-79,53.81151456309635
C1,Short,2022-05-24 07:05:00-05:00,,,,2022-05-24 07:05:00-05:00,2022-05-24 07:35:00-05:00,11840.25,11865.94576812181,11788.85846375638,11865.94576812181,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,25.695768121810033
C1,Short,2022-05-30 05:20:00-05:00,,,,2022-05-30 05:20:00-05:00,2022-05-30 06:20:00-05:00,12865.25,12881.362350147385,12833.025299705228,12863.5,0.108612336747409,90.0,1,1,TIME,Short,Premarket,90-94,16.11235014738486
C1,Short,2022-06-02 09:10:00-05:00,,,,2022-06-02 09:10:00-05:00,2022-06-02 10:10:00-05:00,12644.0,12707.545854978434,12516.908290043131,12707.545854978434,-1.0,75.0,-1,1,STOP,Short,Premarket,75-79,63.54585497843436
C1,Short,2022-06-08 05:05:00-05:00,,,,2022-06-08 05:05:00-05:00,2022-06-08 05:45:00-05:00,12684.5,12704.15927759523,12645.18144480954,12704.15927759523,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,19.659277595230378
C1,Short,2022-06-13 04:20:00-05:00,,,,2022-06-13 04:20:00-05:00,2022-06-13 05:20:00-05:00,11519.25,11558.36218313246,11441.025633735078,11524.75,-0.1406211456254751,75.0,-1,1,TIME,Short,Premarket,75-79,39.112183132459904
C1,Short,2022-06-13 09:10:00-05:00,,,,2022-06-13 09:10:00-05:00,2022-06-13 10:00:00-05:00,11466.75,11524.53646567052,11351.17706865896,11351.17706865896,2.0,90.0,-1,1,TARGET,Short,Premarket,90-94,57.786465670520556
C1,Short,2022-06-14 06:50:00-05:00,,,,2022-06-14 06:50:00-05:00,2022-06-14 07:00:00-05:00,11360.75,11389.650185234328,11302.949629531344,11389.650185234328,-1.0,75.0,-1,1,STOP,Short,Premarket,75-79,28.90018523432809
C1,Short,2022-06-14 08:40:00-05:00,,,,2022-06-14 08:40:00-05:00,2022-06-14 08:45:00-05:00,11289.25,11337.786293472986,11192.177413054029,11337.786293472986,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,48.53629347298556
C1,Short,2022-06-23 09:05:00-05:00,,,,2022-06-23 09:05:00-05:00,2022-06-23 09:20:00-05:00,11618.5,11676.948778100716,11501.60244379857,11676.948778100716,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,58.44877810071557
C1,Short,2022-06-24 05:55:00-05:00,,,,2022-06-24 05:55:00-05:00,2022-06-24 06:30:00-05:00,11834.0,11849.50175201528,11802.99649596944,11849.50175201528,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,15.501752015279635
C1,Short,2022-06-28 09:05:00-05:00,,,,2022-06-28 09:05:00-05:00,2022-06-28 09:50:00-05:00,12026.5,12074.960098025738,11929.579803948523,11929.579803948523,2.0,75.0,1,1,TARGET,Short,Premarket,75-79,48.46009802573826
C1,Short,2022-06-29 04:30:00-05:00,,,,2022-06-29 04:30:00-05:00,2022-06-29 04:55:00-05:00,11654.0,11673.903696892812,11614.192606214376,11614.192606214376,2.0,90.0,-1,1,TARGET,Short,Premarket,90-94,19.90369689281215
C1,Short,2022-06-30 04:10:00-05:00,,,,2022-06-30 04:10:00-05:00,2022-06-30 04:55:00-05:00,11464.5,11494.37314165298,11404.753716694038,11494.37314165298,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,29.87314165298085
C1,Short,2022-07-06 07:50:00-05:00,,,,2022-07-06 07:50:00-05:00,2022-07-06 08:20:00-05:00,11800.75,11825.067523659343,11752.11495268131,11825.067523659343,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,24.31752365934335
C1,Short,2022-07-07 04:50:00-05:00,,,,2022-07-07 04:50:00-05:00,2022-07-07 05:50:00-05:00,11905.25,11927.024629260432,11861.700741479135,11910.25,-0.2296250347226792,75.0,1,1,TIME,Short,Premarket,75-79,21.77462926043154
C1,Short,2022-07-08 04:10:00-05:00,,,,2022-07-08 04:10:00-05:00,2022-07-08 04:30:00-05:00,12049.5,12064.921123771826,12018.657752456344,12064.921123771826,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,15.421123771826387
C1,Short,2022-07-11 08:30:00-05:00,,,,2022-07-11 08:30:00-05:00,2022-07-11 08:35:00-05:00,12003.5,12025.95750978547,11958.58498042906,11958.58498042906,2.0,90.0,1,1,TARGET,Short,Premarket,90-94,22.457509785470393
C1,Short,2022-07-13 08:30:00-05:00,,,,2022-07-13 08:30:00-05:00,2022-07-13 08:35:00-05:00,11570.75,11643.27658593426,11425.696828131482,11643.27658593426,-1.0,75.0,-1,1,STOP,Short,Premarket,75-79,72.52658593425986
C1,Short,2022-07-14 07:00:00-05:00,,,,2022-07-14 07:00:00-05:00,2022-07-14 07:30:00-05:00,11622.75,11650.9971840073,11566.2556319854,11650.9971840073,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,28.24718400729944
C1,Short,2022-07-14 08:30:00-05:00,,,,2022-07-14 08:30:00-05:00,2022-07-14 09:30:00-05:00,11588.0,11630.593581292684,11502.812837414627,11562.5,0.5986817549990542,90.0,-1,1,TIME,Short,Premarket,90-94,42.593581292683666
C1,Short,2022-07-18 08:25:00-05:00,,,,2022-07-18 08:25:00-05:00,2022-07-18 08:30:00-05:00,12116.0,12134.58643244062,12078.827135118758,12134.58643244062,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,18.58643244061932
C1,Short,2022-07-19 06:50:00-05:00,,,,2022-07-19 06:50:00-05:00,2022-07-19 07:50:00-05:00,12006.5,12024.489843540085,11970.520312919834,12024.489843540085,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,17.98984354008462
C1,Short,2022-07-20 08:50:00-05:00,,,,2022-07-20 08:50:00-05:00,2022-07-20 09:10:00-05:00,12301.5,12333.303149367704,12237.893701264593,12333.303149367704,-1.0,75.0,1,1,STOP,Short,Premarket,75-79,31.803149367704464
C1,Short,2022-07-22 08:30:00-05:00,,,,2022-07-22 08:30:00-05:00,2022-07-22 08:35:00-05:00,12581.5,12601.624749681052,12541.250500637896,12601.624749681052,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,20.12474968105198
