model,month,N,wins,losses,win_pct,avg_R,total_R,profit_factor,max_drawdown_R,largest_win_R,largest_loss_R,max_consecutive_wins,max_consecutive_losses,flat,expectancy_R,std_trade_R,median_trade_R,sem_R,ci95_low_R,ci95_high_R,longest_drawdown_trades,longest_drawdown_days,recovery_factor
Confirm,2022-01,20,7,13,35.0,-0.3402392216617483,-6.804784433234966,0.4492589147379346,8.867285327521596,2.0,-1.0,2,4,0,-0.3402392216617483,0.9909323512033343,-1.0,0.2215792098394351,-0.7745344729470411,0.09405602962354448,18,27.319444444444443,-0.7674033463336069
Confirm,2022-02,26,10,16,38.46153846153846,-0.02527787409182454,-0.657224726387438,0.9477924969201729,5.157608334647186,2.0,-1.0,4,4,0,-0.02527787409182454,1.0875316664511372,-0.43650660314975187,0.2132825072647857,-0.4433115883308045,0.3927558401471554,18,21.010416666666668,-0.12742819612191364
Confirm,2022-03,19,8,11,42.10526315789474,0.08435679823891516,1.602779166539388,1.154614174221443,6.0,2.0,-1.0,2,6,0,0.08435679823891516,1.315758289432671,-1.0,0.3018556535664712,-0.5072802827513684,0.6759938792291987,14,21.57986111111111,0.267129861089898
Confirm,2022-04,27,8,19,29.62962962962963,-0.41686652016348735,-11.255396044414159,0.36707027122756597,11.255396044414159,2.0,-1.0,4,7,0,-0.41686652016348735,0.9448534622499861,-1.0,0.18183713359159312,-0.7732673020030099,-0.060465738323964846,27,483.0625,-1.0
Confirm,2022-05,18,8,9,44.44444444444444,0.14735838811896804,2.6524509861414245,1.3274784686664414,2.7964866671819513,2.0,-1.0,2,3,1,0.14735838811896804,1.2569863147265155,-0.0498097431301981,0.296274515667269,-0.4333396625888791,0.7280564388268153,8,18.052083333333332,0.9484940576578278
Confirm,2022-06,20,4,16,20.0,-0.281538077879218,-5.63076155758436,0.5670752367544599,11.65306883421172,2.0,-1.0,1,14,0,-0.281538077879218,1.1278626803960003,-1.0,0.25219776226505763,-0.7758456919187309,0.21276953616029498,19,23.32638888888889,-0.48319988817480086
Confirm,2022-07,24,9,15,37.5,0.01644329540886001,0.3946390898126402,1.0310829253047875,6.09534962912978,2.0,-1.0,4,7,0,0.01644329540886001,1.2090460459756438,-0.6311064148790866,0.24679549068082487,-0.46727586632555673,0.5001624571432768,16,23.614583333333332,0.06474429094709404
Confirm,2022-08,23,12,11,52.17391304347826,0.2108776180708344,4.850185215629192,1.5014182132619607,4.0,2.0,-1.0,2,4,0,0.2108776180708344,1.2053667134176977,0.1857752072110627,0.25133633397219324,-0.28174159651466435,0.7034968326563331,11,15.59375,1.212546303907298
Confirm,2022-09,24,11,12,45.833333333333336,0.10123764072151165,2.4297033773162795,1.206302665712561,4.899293414455333,2.0,-1.0,2,3,1,0.10123764072151165,1.236397660985697,-0.38868633598160923,0.2523786157154649,-0.3934244460807995,0.5958997275238228,12,14.034722222222221,0.4959293456781861
Confirm,2022-10,25,6,19,24.0,-0.4306119771148857,-10.765299427872142,0.33834369679029125,14.229111170018905,2.0,-1.0,2,8,0,-0.4306119771148857,0.8982555816775256,-1.0,0.17965111633550512,-0.7827281651324758,-0.07849578909729565,23,25.052083333333332,-0.7565686499487683
Confirm,2022-11,23,8,14,34.78260869565217,0.03069055968768667,0.7058828728167934,1.0636088544306213,4.473763845765051,2.0,-1.0,2,5,1,0.03069055968768667,1.2086174082819372,-0.1607620787087797,0.25201415070708844,-0.4632571756982066,0.52463829507358,18,677.1736111111111,0.15778277467305196
Confirm,2022-12,22,8,14,36.36363636363637,-0.16158976445590312,-3.5549748180298684,0.7328362612991933,7.689052030086452,2.0,-1.0,3,5,0,-0.16158976445590312,1.1512561740476288,-1.0,0.24544864101577377,-0.6426691008468197,0.3194895719350135,17,699.59375,-0.46234240633560886
Confirm,2023-01,26,15,11,57.69230769230769,0.14681494364153394,3.8171885346798824,1.3642769748032675,2.4788081561877693,2.0,-1.0,3,3,0,0.14681494364153394,1.1544295948340113,0.17331660490599887,0.22640227042798602,-0.29693350639731864,0.5905633936803866,18,15.54513888888889,1.5399289877077245
Confirm,2023-02,20,10,10,50.0,0.02480990203108858,0.49619804062177164,1.0606329964387662,5.869643838328612,2.0,-1.0,4,3,0,0.02480990203108858,1.0743228525172301,0.022013547368598053,0.24022589280100076,-0.4460328478588729,0.49565265192105007,17,763.4409722222222,0.08453631162109226
Confirm,2023-03,27,11,15,40.74074074074074,0.29142779006527464,7.868550331762415,1.6119197983235225,4.44355873935068,2.0,-1.0,3,6,1,0.29142779006527464,1.3940066778393563,-0.3164185275531155,0.26827671023422944,-0.23439456199381503,0.8172501421243643,13,789.7326388888889,1.770776711486032
Confirm,2023-04,16,6,10,37.5,-0.03827135245427363,-0.612341639268378,0.9284958055885394,5.157071165371393,2.0,-1.0,2,4,0,-0.03827135245427363,1.197224403427106,-0.6058614204153069,0.2993061008567765,-0.6249113101335555,0.5483686052250083,7,822.0868055555555,-0.11873825658643582
Confirm,2023-05,26,10,16,38.46153846153846,-0.04393704582871615,-1.14236319154662,0.9188571132387157,3.6696528955034227,2.0,-1.0,2,4,0,-0.04393704582871615,1.2026787713857336,-0.811759285455956,0.23586471245690968,-0.5062318822442591,0.4183577905868268,18,850.0590277777778,-0.3113000668118788
Confirm,2023-06,26,7,18,26.923076923076923,-0.260968423101818,-6.785179000647267,0.5360795599215179,7.785179000647267,2.0,-1.0,2,7,1,-0.260968423101818,0.9937226621709494,-1.0,0.19488504790419392,-0.642943116994038,0.12100627079040205,26,912.6666666666666,-0.8715508018612212
Confirm,2023-07,24,9,15,37.5,-0.15612422393040362,-3.746981374329687,0.7433992749998084,5.429381746121049,2.0,-1.0,2,4,0,-0.15612422393040362,1.187277842783899,-1.0,0.24235207481107496,-0.6311342905601105,0.3188858426993033,12,917.2916666666666,-0.6901303959712668
Confirm,2023-08,32,15,17,46.875,-0.11581483660968081,-3.706074771509786,0.7508120601149308,6.386594722102128,2.0,-1.0,5,4,0,-0.11581483660968081,0.9469960282623248,-0.35069178081764696,0.1674068283352543,-0.44393222014677924,0.2123025469274176,30,28.5,-0.5802896430368675
Confirm,2023-09,24,9,15,37.5,-0.042276833444412985,-1.0146440026659116,0.9301605718249106,4.643690171524103,2.0,-1.0,2,4,0,-0.042276833444412985,1.2836352402863433,-1.0,0.26202094621303484,-0.5558378880219613,0.47128422113313534,18,976.0,-0.2184995047447138
Confirm,2023-10,29,11,18,37.93103448275862,-0.05055047373392721,-1.465963738283889,0.9087978058474793,7.161807475775581,2.0,-1.0,3,3,0,-0.05055047373392721,1.2059689296556628,-1.0,0.22394280822342558,-0.48947837785184134,0.38837743038398687,29,1033.5833333333333,-0.20469186629805822
Confirm,2023-11,23,9,14,39.130434782608695,-0.16655376280227488,-3.8307365444523223,0.6729137678139445,7.280666876906485,2.0,-1.0,3,6,0,-0.16655376280227488,0.9908862887488047,-0.4096571698470436,0.20661407389564643,-0.5715173476377419,0.23840982203319214,18,27.32986111111111,-0.5261518771862806
Confirm,2023-12,20,8,12,40.0,-0.03897407376310097,-0.7794814752620194,0.9296414762874214,3.8217048458426413,2.0,-1.0,2,3,0,-0.03897407376310097,1.1946234966550457,-0.8904630948164101,0.2671259346039175,-0.5625409055867792,0.4845927580605773,17,20.07638888888889,-0.20396171517796866
