timestamp,body_atr,range_atr,close_location,ret_3_atr,ret_6_atr,volume_z,minute_of_day,day_of_week,trade_count,buy_vol,sell_vol,total_vol,delta,delta_norm,avg_trade_size,trades_per_sec,vol_per_sec,large_trade_pct,delta_30s,delta_norm_30s,trades_per_sec_30s,delta_60s,delta_norm_60s,trades_per_sec_60s,delta_120s,delta_norm_120s,trades_per_sec_120s,delta_300s,delta_norm_300s,trades_per_sec_300s,delta_600s,delta_norm_600s,trades_per_sec_600s,cum_delta_5m,delta_accel,price_change_atr,delta_price_response,flow_divergence,long_hit_3bar,long_hit_6bar,long_hit_9bar,long_hit_12bar,long_hit_18bar,long_hit_24bar,long_p1.0_before_l1.0,long_p1.5_before_l0.75,long_p1.5_before_l1.0,long_p2.0_before_l1.0,long_primary_hit,long_mfe_atr,long_mae_atr,long_mfe_mae_ratio,long_bars_to_mfe,long_bars_to_mae,long_net_atr,short_hit_3bar,short_hit_6bar,short_hit_9bar,short_hit_12bar,short_hit_18bar,short_hit_24bar,short_p1.0_before_l1.0,short_p1.5_before_l0.75,short_p1.5_before_l1.0,short_p2.0_before_l1.0,short_primary_hit,short_mfe_atr,short_mae_atr,short_mfe_mae_ratio,short_bars_to_mfe,short_bars_to_mae,short_net_atr,eligible,atr,close,high,low
2024-01-05 05:30:00-06:00,0.4918912267695398,0.9259128974485455,0.09375,-1.6203475705349546,-2.372651799711898,-0.3581026142243787,330,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,0.02702702702702703,1.0666666666666667,18.0,0.2,1.1833333333333333,-34.0,-0.1574074074074074,1.2416666666666667,-38.0,-0.1,0.88,-78.0,-0.10263157894736842,0.8816666666666667,0.0,0.0,-0.4629564487242728,0.0,,False,False,False,False,False,False,True,True,True,True,False,0.5208260048148069,0.607630338950608,0.8571428571428572,0.0,0.0,-0.5,False,False,False,False,False,False,False,False,False,False,False,0.607630338950608,0.5208260048148069,1.1666666666666667,0.0,0.0,-0.5,True,8.640121573038757,16159.5,16166.75,16158.75
2024-01-05 05:35:00-06:00,0.3153887240439712,1.118196385246807,0.8461538461538461,-0.7454642568312047,-1.5482719180340405,-0.32098800446278747,335,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,-22.0,-0.4074074074074074,1.3666666666666667,-17.0,-0.1717171717171717,1.2333333333333334,-37.0,-0.15481171548117154,1.4166666666666667,-61.0,-0.07790549169859515,1.6966666666666668,-99.0,-0.08512467755803955,1.2883333333333333,0.0,0.0,0.3440604262297868,0.0,,False,True,True,True,True,True,True,True,True,True,True,1.6056153224056715,0.3153887240439712,5.09090909090909,3.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,0.3153887240439712,0.8888227677602825,0.3548387096774194,0.0,1.0,-0.5,True,8.71939860353599,16162.5,16164.0,16154.25
2024-01-05 05:40:00-06:00,0.20527483973119923,0.7037994505069688,0.75,0.0879749313133711,-0.7624494047158829,-0.5061350482441306,340,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,-15.0,-0.2542372881355932,1.2333333333333334,28.0,0.1917808219178082,1.6166666666666667,-5.0,-0.0176678445229682,1.5166666666666666,-46.0,-0.05489260143198091,1.7133333333333334,-107.0,-0.06600863664404688,1.705,0.0,0.0,0.20527483973119923,0.0,,True,True,True,True,True,True,True,True,True,True,True,1.4369238781183946,0.1759498626267422,8.166666666666666,2.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,0.1759498626267422,0.7037994505069688,0.25,0.0,0.0,-0.5,True,8.525155846140562,16164.25,16165.75,16159.75
2024-01-05 05:45:00-06:00,0.26621137254008204,0.8873712418002735,0.4666666666666667,0.7986341176202462,-0.857792200406931,-0.5143691989952757,345,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,-14.0,-0.3888888888888889,1.0,-12.0,-0.15384615384615385,0.9833333333333333,-1.0,-0.008,0.7416666666666667,31.0,0.06444906444906445,1.1166666666666667,-15.0,-0.011372251705837756,1.415,0.0,0.0,0.2366323311467396,0.0,,True,True,True,True,True,True,True,True,True,True,True,1.2127406971270405,0.20705328975339715,5.857142857142857,1.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,0.20705328975339715,0.5324227450801641,0.3888888888888889,0.0,0.0,-0.5,True,8.451930428559093,16166.25,16170.25,16162.75
2024-01-05 05:50:00-06:00,0.15069955304587815,0.7534977652293907,0.52,0.6329381227926882,-0.15069955304587815,-0.5504513877667673,350,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,-24.0,-0.35294117647058826,1.7,-19.0,-0.2,1.1666666666666667,-1.0,-0.004878048780487805,1.3083333333333333,-6.0,-0.014563106796116505,1.0566666666666666,25.0,0.027995520716685332,1.0866666666666667,0.0,0.0,0.18083946365505377,0.0,,True,True,True,True,True,True,True,True,True,True,True,1.054896871321147,0.03013991060917563,35.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,0.03013991060917563,1.054896871321147,0.02857142857142857,0.0,0.0,-0.5,True,8.294649683662014,16167.75,16170.75,16164.5
2024-01-05 05:55:00-06:00,0.9586542202171068,1.0784859977442451,0.8888888888888888,1.3481074971803064,1.4379813303256601,-0.5387973059120362,355,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,-10.0,-0.8333333333333334,0.36666666666666664,-26.0,-0.4642857142857143,0.65,-14.0,-0.14893617021276595,0.5666666666666667,-2.0,-0.005405405405405406,0.8866666666666667,-8.0,-0.010230179028132993,0.9716666666666667,0.0,0.0,0.9286962758353222,0.0,,False,False,False,False,False,False,True,False,True,False,False,0.5692009432539071,0.9286962758353222,0.6129032258064516,0.0,1.0,-0.5,False,False,False,False,False,False,False,False,False,False,False,0.2396635550542767,0.5692009432539071,0.4210526315789474,0.0,0.0,-0.5,True,8.345031849114728,16175.5,16176.5,16167.5
2024-01-05 06:00:00-06:00,0.09111782248200838,0.8200604023380754,0.18518518518518517,1.032668654796095,1.8527290571341704,-0.4341716581740744,360,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,0.015384615384615385,1.5666666666666667,21.0,0.17647058823529413,1.3833333333333333,15.0,0.08771929824561403,1.0,72.0,0.18848167539267016,0.94,70.0,0.09308510638297872,0.9133333333333333,0.0,0.0,-0.09111782248200838,0.0,,False,False,False,False,False,False,True,False,True,True,False,0.09111782248200838,0.8504330098320783,0.10714285714285714,0.0,0.0,-0.5,False,False,False,False,False,False,False,False,False,False,False,0.8504330098320783,0.5467069348920502,1.5555555555555558,0.0,1.0,-0.5,True,8.231101002749389,16174.75,16180.25,16173.5
2024-01-05 06:05:00-06:00,0.6404988017932473,0.9454982312186031,0.16129032258064516,0.15249971471267793,0.7929985165059252,-0.4992356770739523,365,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,-14.0,-0.23333333333333334,1.3333333333333333,5.0,0.03875968992248062,1.4166666666666667,22.0,0.09016393442622951,1.4166666666666667,-4.0,-0.005952380952380952,1.6366666666666667,68.0,0.06451612903225806,1.2883333333333333,0.0,0.0,-0.7014986876783185,0.0,,True,True,True,True,True,True,True,True,True,True,True,1.250497660643959,0.030499942942535586,41.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,0.030499942942535586,1.250497660643959,0.024390243902439025,0.0,0.0,-0.5,True,8.196736645410146,16169.0,16175.5,16167.75
2024-01-05 06:10:00-06:00,1.016593745313768,1.2557922736228897,0.8571428571428571,0.2690983443477621,1.6145900660865726,-0.5373972540895225,370,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,-1.0,-0.047619047619047616,0.43333333333333335,-12.0,-0.17142857142857143,0.7,-11.0,-0.07096774193548387,0.8333333333333334,0.0,0.0,1.1933333333333334,-4.0,-0.0035026269702276708,1.415,0.0,0.0,1.0464935613524082,0.0,,True,True,True,True,True,True,True,False,False,False,True,1.0464935613524082,0.32889797642504254,3.181818181818182,2.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,0.32889797642504254,0.5381966886955242,0.611111111111111,0.0,0.0,-0.5,True,8.361255456452279,16177.75,16179.25,16168.75
2024-01-05 06:15:00-06:00,0.3622365907060667,0.8754050942063277,0.8275862068965517,0.7546595639709722,1.7809965709714943,-0.5594937610546694,375,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,22.0,0.6875,0.7666666666666667,25.0,0.49019607843137253,0.6833333333333333,6.0,0.0379746835443038,0.9916666666666667,37.0,0.09273182957393483,0.9866666666666667,37.0,0.04257767548906789,1.09,0.0,0.0,0.39242297326490555,0.0,,False,False,False,False,False,False,True,False,False,False,False,0.27167744302955,0.6037276511767777,0.45,0.0,0.0,-0.5,False,False,False,False,False,False,False,False,False,False,False,0.6037276511767777,0.6641004162944555,0.9090909090909092,0.0,1.0,-0.5,True,8.281880066705687,16181.0,16182.25,16175.0
2024-01-05 06:20:00-06:00,0.15228721358203978,0.8832658387758308,0.8620689655172413,1.6142444639696216,1.7665316775516615,-0.4920927318902992,380,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,0.08333333333333333,0.7,18.0,0.19148936170212766,1.2166666666666666,24.0,0.16,0.8833333333333333,31.0,0.09037900874635568,0.8433333333333334,68.0,0.09164420485175202,0.915,0.0,0.0,0.15228721358203978,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.9441807242086466,1.401042364954766,0.6739130434782609,2.0,5.0,-0.5,False,False,False,False,False,False,True,False,True,False,False,0.3959467553133034,0.5177765261789352,0.7647058823529412,0.0,0.0,-0.5,True,8.208174347655282,16182.25,16183.25,16176.0
2024-01-05 06:25:00-06:00,0.12258521731473729,0.9193891298605297,0.5666666666666667,0.674218695231055,0.950035434189214,-0.4505569334252368,385,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,18.0,0.2,2.1333333333333333,15.0,0.11450381679389313,1.6,14.0,0.06363636363636363,1.3833333333333333,42.0,0.08171206225680934,1.2333333333333334,73.0,0.08518086347724621,1.0383333333333333,0.0,0.0,0.12258521731473729,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.8274502168744767,0.5209871735876335,1.5882352941176472,1.0,3.0,-0.5,False,False,False,False,False,False,True,False,True,False,False,0.36775565194421184,0.8274502168744767,0.4444444444444444,1.0,1.0,-0.5,True,8.157590465679904,16183.25,16186.5,16179.0
2024-01-05 06:30:00-06:00,0.18825862164302504,0.6902816126910918,0.13636363636363635,0.06275287388100835,0.8471637973936127,-0.46575676580659164,390,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,-7.0,-0.08433734939759036,1.9,-4.0,-0.019230769230769232,2.283333333333333,25.0,0.06631299734748011,1.9833333333333334,27.0,0.04333868378812199,1.4266666666666667,69.0,0.06068601583113457,1.33,0.0,0.0,-0.21963505858352922,0.0,,True,True,True,True,True,True,True,False,False,False,True,1.066798855977142,0.15688218470252085,6.800000000000001,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,0.15688218470252085,1.066798855977142,0.14705882352941174,0.0,0.0,-0.5,True,7.967762575274198,16181.5,16186.25,16180.75
2024-01-05 06:35:00-06:00,0.33971313579222057,1.2044374814451455,0.41025641025641024,0.24706409875797858,1.8838637530295868,-0.4176540551422034,395,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,3.0,0.033707865168539325,2.2333333333333334,21.0,0.1044776119402985,2.15,25.0,0.1072961373390558,1.3166666666666667,-39.0,-0.06712564543889846,1.2666666666666666,-12.0,-0.009966777408637873,1.3466666666666667,0.0,0.0,0.33971313579222057,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.7103092839291885,0.6485432592396938,1.0952380952380953,1.0,1.0,-0.5,False,False,False,False,False,False,True,True,True,True,False,0.0,0.6485432592396938,0.0,-1.0,0.0,-0.5,True,8.095065248468897,16184.25,16190.0,16180.25
2024-01-05 06:40:00-06:00,0.25342612152180566,0.6652435689947399,0.42857142857142855,0.41181744747293425,1.1087392816578998,-0.5481924838211314,400,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,-7.0,-0.11475409836065574,1.3666666666666667,-17.0,-0.19540229885057472,1.0833333333333333,-8.0,-0.0380952380952381,1.25,90.0,0.13313609467455623,1.4966666666666666,51.0,0.0405727923627685,1.3816666666666666,0.0,0.0,0.2851043867120314,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.44349571266315996,0.9503479557067713,0.4666666666666667,0.0,0.0,-0.5,True,True,True,True,True,True,True,True,True,True,True,1.9957307069842198,0.44349571266315996,4.5,1.0,0.0,1.0,True,7.891846302149689,16186.5,16189.5,16184.25
2024-01-05 06:45:00-06:00,0.9551560659762903,1.3557053839663475,0.045454545454545456,-0.24649188799388136,-0.18486891599541103,-0.5050727058052035,405,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,6.0,0.1875,0.8666666666666667,8.0,0.08163265306122448,1.2333333333333334,-10.0,-0.058823529411764705,1.075,31.0,0.08010335917312661,0.9366666666666666,121.0,0.11382878645343368,1.2166666666666666,0.0,0.0,-0.8627216079785848,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.2156804019946462,1.078402009973231,0.19999999999999998,0.0,0.0,-0.5,True,True,True,True,True,True,True,True,True,False,True,1.078402009973231,0.2156804019946462,5.0,0.0,0.0,1.0,True,8.113857280567569,16179.5,16190.0,16179.0
2024-01-05 06:50:00-06:00,0.1810654751625599,1.2674583261379193,0.6428571428571429,-0.8147946382315197,-0.5733740046814397,-0.3507450804103622,410,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,-14.0,-0.13725490196078433,2.1333333333333333,-24.0,-0.14634146341463414,1.7666666666666666,-17.0,-0.06827309236947791,1.475,-2.0,-0.004016064257028112,1.21,29.0,0.0327683615819209,1.0733333333333333,0.0,0.0,-0.2414206335500799,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.4224861087126398,1.2674583261379193,0.33333333333333337,1.0,1.0,-0.5,True,True,True,True,True,True,True,False,False,False,True,1.2674583261379193,0.4224861087126398,2.9999999999999996,1.0,1.0,1.0,True,8.284296046241314,16177.5,16181.25,16170.75
2024-01-05 06:55:00-06:00,0.24412391853319798,0.854433714866193,0.7857142857142857,-0.9154646944994924,-0.5187633268830457,-0.4905813916689393,415,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,27.0,0.30337078651685395,2.2666666666666666,76.0,0.42696629213483145,2.2,85.0,0.31135531135531136,1.7083333333333333,102.0,0.12114014251781473,2.0033333333333334,100.0,0.07462686567164178,1.6066666666666667,0.0,0.0,0.1830929388998985,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.24412391853319798,1.464743511199188,0.16666666666666666,0.0,0.0,-0.5,True,True,True,True,True,True,True,False,False,False,True,1.464743511199188,0.24412391853319798,6.000000000000001,0.0,0.0,1.0,True,8.192560614366935,16179.0,16180.5,16173.5
2024-01-05 07:00:00-06:00,1.0456146226801157,1.62651163528018,0.19642857142857142,-1.1327491745701255,-1.3651079796101513,-0.32112461728737796,420,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,-3.0,-0.0967741935483871,0.7,-7.0,-0.12280701754385964,0.6666666666666666,-5.0,-0.032679738562091505,0.8833333333333333,6.0,0.012987012987012988,1.0466666666666666,108.0,0.08282208588957055,1.525,0.0,0.0,-1.0746594733101191,0.0,,True,True,True,True,True,True,True,True,True,True,True,1.9169601415802122,0.029044850630003217,66.0,1.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,0.029044850630003217,0.8713455189000965,0.03333333333333333,0.0,0.0,-0.5,True,8.607377713340725,16169.75,16181.0,16167.0
2024-01-05 07:05:00-06:00,0.6435656665909449,0.9068425301963315,0.7741935483870968,-0.23402387876034364,-1.0238544695765033,-0.349309554681941,425,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,22.0,0.2894736842105263,2.1333333333333333,8.0,0.047619047619047616,2.283333333333333,8.0,0.023529411764705882,2.1083333333333334,-85.0,-0.09169363538295577,2.09,-79.0,-0.05687544996400288,1.5683333333333334,0.0,0.0,0.672818651435988,0.0,,True,True,True,True,True,True,True,True,True,True,True,1.257878348336847,0.11701193938017182,10.75,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,0.11701193938017182,1.257878348336847,0.0930232558139535,0.0,0.0,-0.5,True,8.546136448102102,16175.5,16177.25,16169.5
2024-01-05 07:10:00-06:00,1.1396032376832665,1.339033804277838,0.9787234042553191,0.7977222663782865,-0.05698016188416332,-0.33706191247138767,430,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,6.0,0.10344827586206896,1.3333333333333333,7.0,0.05263157894736842,1.65,25.0,0.08250825082508251,1.9166666666666667,65.0,0.07747318235995232,1.9233333333333333,-20.0,-0.011325028312570781,2.006666666666667,0.0,0.0,1.1965833995674298,0.0,,True,True,True,True,True,True,True,True,True,True,True,2.108265989714043,0.0,,0.0,-1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,0.0,2.108265989714043,0.0,-1.0,0.0,-0.5,True,8.774983844666236,16186.0,16186.25,16174.5
2024-01-05 07:15:00-06:00,1.5840115608000065,1.953614258320008,0.8243243243243243,3.3264242776800135,2.296816763160009,-0.03553506491141811,435,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,7.0,0.03783783783783784,4.0,25.0,0.09727626459143969,2.9,19.0,0.04884318766066838,2.2083333333333335,96.0,0.10434782608695652,2.05,161.0,0.09152927799886298,1.9866666666666666,0.0,0.0,1.6104117534800064,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.29040211948000116,1.0032073218400042,0.28947368421052627,0.0,0.0,-0.5,True,True,True,True,True,True,True,False,False,False,True,1.0032073218400042,0.29040211948000116,3.454545454545455,0.0,0.0,1.0,True,9.469627855761505,16201.25,16204.5,16186.0
2024-01-05 07:20:00-06:00,0.43958426901440323,1.267037010688574,0.40816326530612246,2.197921345072016,1.9910581596534733,-0.21209966365572763,440,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,-53.0,-0.292817679558011,4.2,-59.0,-0.23137254901960785,2.9833333333333334,-4.0,-0.0051813471502590676,4.45,-18.0,-0.011166253101736972,3.7133333333333334,78.0,0.030805687203791468,2.881666666666667,0.0,0.0,-0.46544216719172105,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.18100528724122486,0.801594843496853,0.22580645161290322,0.0,0.0,-0.5,False,False,False,False,False,False,False,False,False,False,False,7.834943147727304,1.732479177880295,4.522388059701492,1.0,1.0,-0.5,True,9.668225866064253,16196.75,16204.0,16191.75
2024-01-05 07:25:00-06:00,0.12945037800467402,0.9838228728355226,0.7368421052631579,1.0356030240373921,1.7605251408635667,-0.3323691417297901,445,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,-5.0,-0.0847457627118644,1.5666666666666667,0.0,0.0,2.65,-22.0,-0.05339805825242718,2.566666666666667,-122.0,-0.10338983050847457,2.7733333333333334,-140.0,-0.050143266475644696,3.243333333333333,0.0,0.0,-0.07767022680280442,0.0,,False,False,False,False,False,False,False,False,False,False,False,1.8123052920654363,7.767022680280442,0.23333333333333334,0.0,0.0,-0.5,False,False,False,False,False,False,False,False,False,False,False,7.767022680280442,1.8123052920654363,4.285714285714286,0.0,0.0,-0.5,True,9.656209732773949,16196.0,16198.5,16189.0
2024-01-05 07:30:00-06:00,2.2955480081848694,5.939529811387424,0.4081081081081081,-2.728973156583411,-0.7063224640568828,5.506286482861003,450,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,0.019230769230769232,2.933333333333333,2.0,0.010416666666666666,2.6166666666666667,-1.0,-0.002457002457002457,2.5,-14.0,-0.015873015873015872,2.1266666666666665,-136.0,-0.06595538312318137,2.45,0.0,0.0,-2.3918647078289896,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.6100057644127624,2.1831785252667286,0.27941176470588236,0.0,0.0,-0.5,False,False,False,False,False,False,True,True,True,True,False,2.1831785252667286,0.6100057644127624,3.5789473684210527,0.0,0.0,-0.5,True,15.573623323290095,16158.75,16213.5,16121.0
2024-01-05 07:35:00-06:00,0.6688158132370887,2.476041521345818,0.5229885057471264,-2.8033343661214145,-1.5937738528202967,2.4083616489085315,455,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,-35.0,-0.06352087114337568,13.5,19.0,0.01400147383935151,16.383333333333333,122.0,0.04242002781641168,16.866666666666667,-79.0,-0.007108791505444074,25.82,-93.0,-0.007753230512713631,13.973333333333333,0.0,0.0,-0.6403555658652977,0.0,,True,True,True,True,True,True,True,True,True,True,True,1.351861750160073,0.4695940816345517,2.8787878787878785,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,0.4695940816345517,1.351861750160073,0.3473684210526316,0.0,0.0,-0.5,True,17.568364514483658,16147.5,16168.25,16124.75
2024-01-05 07:40:00-06:00,0.981225229966109,1.720504512817287,0.828125,-1.6264144222725916,-1.0887567620171894,2.6896551642677546,460,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,-41.0,-0.10817941952506596,8.866666666666667,41.0,0.05105853051058531,9.8,136.0,0.07666290868094701,10.575,-36.0,-0.0054678007290400975,14.813333333333333,-115.0,-0.006498276544047014,20.316666666666666,0.0,0.0,0.981225229966109,0.0,,False,False,False,False,False,False,True,False,True,True,False,0.4435675697107068,0.8736936979150286,0.5076923076923077,0.0,0.0,-0.5,False,False,False,False,False,False,False,False,False,False,False,0.8736936979150286,1.5457657732342813,0.5652173913043479,0.0,1.0,-0.5,True,18.599195620591967,16165.75,16171.25,16139.25
2024-01-05 07:45:00-06:00,0.21029740542896116,1.288071608252387,0.4897959183673469,0.1445794662324108,-2.0898304664503016,0.8568442942283314,465,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,22.0,0.08088235294117647,6.333333333333333,187.0,0.21769499417927823,9.483333333333333,134.0,0.04820143884892086,15.075,489.0,0.0740572467060427,14.446666666666667,453.0,0.03435201334647759,14.63,0.0,0.0,-0.22344099326827124,0.0,,True,True,True,True,True,True,True,True,True,True,True,1.7349535947889296,0.026287175678620146,66.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,0.026287175678620146,1.7349535947889296,0.015151515151515152,0.0,0.0,-0.5,True,19.020681647692545,16161.5,16174.0,16149.5
2024-01-05 07:50:00-06:00,1.2590427521490646,1.670413156316581,0.7686567164179104,1.9571258622515164,-0.49863079293032264,1.6101747080814812,470,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,64.0,0.21333333333333335,6.533333333333333,164.0,0.28771929824561404,5.95,157.0,0.1686358754027927,5.225,279.0,0.08441754916792739,6.926666666666667,768.0,0.07751312071053694,10.686666666666667,0.0,0.0,1.2590427521490646,0.0,,False,False,False,False,False,False,True,True,True,True,False,0.2617811662884194,0.5858911816931291,0.44680851063829785,0.0,0.0,-0.5,False,False,False,False,False,False,False,False,False,False,False,0.5858911816931291,1.333837371088613,0.4392523364485981,0.0,1.0,-0.5,True,20.05491867285736,16186.75,16194.5,16161.0
2024-01-05 07:55:00-06:00,0.02520579244511822,0.8569969431340195,0.6764705882352942,1.0460403864724062,-0.4789100564572462,0.38047912631282416,475,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,-134.0,-0.13987473903966596,17.533333333333335,-122.0,-0.08905109489051095,14.066666666666666,-48.0,-0.021352313167259787,11.725,180.0,0.03711340206185567,10.053333333333333,459.0,0.056284488044144695,8.49,0.0,0.0,-0.01260289622255911,0.0,,True,True,True,True,True,True,True,True,True,True,True,1.3611127920363841,0.08822027355791379,15.428571428571429,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,0.08822027355791379,1.3611127920363841,0.06481481481481481,0.0,0.0,-0.5,True,19.836710196224693,16186.5,16192.0,16175.0
2024-01-05 08:00:00-06:00,1.1356213333364025,1.4042629390718955,0.8956521739130435,2.3933524874616654,2.5276732903294117,1.8330902068083954,480,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,27.0,0.17197452229299362,3.566666666666667,70.0,0.20710059171597633,4.083333333333333,76.0,0.10888252148997135,4.141666666666667,87.0,0.03509479628882614,5.803333333333334,267.0,0.03643061809250921,7.928333333333334,0.0,0.0,1.1722542795730606,0.0,,False,True,True,True,True,True,True,True,True,True,True,1.3432080286774652,0.42738437276101165,3.142857142857143,4.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,0.42738437276101165,0.8059248172064791,0.5303030303030303,1.0,2.0,-0.5,True,20.473373753637215,16210.5,16213.5,16184.75
2024-01-05 08:05:00-06:00,0.22387752701494973,0.7586960637728851,0.09836065573770492,0.9203853888392377,2.873094930025188,0.5339300999138746,485,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,52.0,0.054279749478079335,20.033333333333335,59.0,0.03064935064935065,19.266666666666666,65.0,0.027253668763102725,12.55,95.0,0.018785841407949377,10.676666666666666,182.0,0.024150743099787687,8.24,0.0,0.0,-0.261190448184108,0.0,,True,True,True,True,True,True,True,True,True,True,True,1.0820747139055904,0.174126965456072,6.214285714285714,1.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,0.174126965456072,0.5721314579270937,0.30434782608695654,0.0,0.0,-0.5,True,20.100275628377414,16205.25,16219.0,16203.75
2024-01-05 08:10:00-06:00,0.1266722624389719,0.7600335746338314,0.31666666666666665,1.0133780995117752,2.0647578777552416,0.07950279912393028,490,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,-24.0,-0.13333333333333333,3.933333333333333,-62.0,-0.12757201646090535,4.916666666666667,-17.0,-0.016361886429258902,5.691666666666666,77.0,0.02528735632183908,7.05,172.0,0.02122932609232288,8.863333333333333,0.0,0.0,0.06333613121948595,0.0,,True,True,True,True,True,True,True,True,True,True,True,1.0387125519995695,0.050668904975588756,20.5,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,0.050668904975588756,1.0387125519995695,0.04878048780487805,0.0,0.0,-0.5,True,19.735970226350453,16206.5,16216.75,16201.75
2024-01-05 08:15:00-06:00,0.5412352715491925,1.082470543098385,0.5581395348837209,0.3524322698459858,2.8194581587678864,0.7371182898829701,495,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,-24.0,-0.1111111111111111,5.133333333333334,-26.0,-0.05485232067510549,5.133333333333334,34.0,0.03881278538812785,4.641666666666667,73.0,0.03741670937980523,4.41,150.0,0.0300240192153723,5.73,0.0,0.0,0.5538221383294063,0.0,,True,True,True,True,True,True,True,True,True,True,True,1.03212307597753,0.2391504688240618,4.315789473684211,1.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,0.2391504688240618,0.5412352715491925,0.4418604651162791,0.0,0.0,-0.5,True,19.861972353039707,16217.5,16227.0,16205.5
2024-01-05 08:20:00-06:00,0.06393730126389768,0.7928225356723313,0.4032258064516129,0.7033103139028746,1.6495823726085603,-0.0959446572167743,500,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,-20.0,-0.10101010101010101,4.5,30.0,0.04451038575667656,7.416666666666667,-88.0,-0.056555269922879174,8.008333333333333,155.0,0.04857411469758696,6.8966666666666665,228.0,0.044340723453908985,5.653333333333333,0.0,0.0,0.07672476151667722,0.0,,True,True,True,True,True,True,True,True,True,True,True,2.7748788748531594,0.2429617448028112,11.421052631578947,1.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,0.2429617448028112,0.9718469792112449,0.25,0.0,0.0,-0.5,True,19.550402899251157,16219.0,16228.25,16212.75
