gross_R,net_R,cost_R,MFE_R,MAE_R,bars_to_MFE,bars_to_MAE,bars_to_plus_0.5r,bars_to_plus_1r,bars_to_stop,bars_to_target,exit_type,exit_timestamp,wrong_direction,signal_id,fold,variant
2.5,2.4756951695733016,0.0243048304266986,2.891436723176213,0.10895268811968338,18.0,1.0,1.0,1.0,,18.0,TARGET,2022-04-18 12:49:00-05:00,0,3082,3,M0
12.164567791598412,11.89320435624737,0.2713634353510415,24.89057717357829,0.37429439358764344,49.0,1.0,1.0,1.0,,,TIME,2022-04-19 11:05:00-05:00,0,3084,3,M0
3.0,2.993076253681868,0.006923746318132024,0.36767480448011436,0.15996241493615365,25.0,6.0,,,,25.0,TARGET,2022-04-21 11:25:00-05:00,0,3089,3,M0
3.0,2.9874355065247515,0.012564493475248538,1.8023549261046177,0.025995503741893525,32.0,1.0,6.0,17.0,,32.0,TARGET,2022-04-21 14:10:00-05:00,0,3090,3,M0
0.3694560617235459,0.36052754023189354,0.00892852149165236,0.4279532714964407,0.5049232843555127,60.0,35.0,,,,,TIME,2022-04-22 12:01:00-05:00,0,3091,3,M0
-0.6338954138299677,-0.640345577689992,0.006450163860024233,0.3136114152632472,0.8763326071894992,35.0,11.0,,,,,TIME,2022-04-25 11:15:00-05:00,1,3093,3,M0
-1.0,-1.0169209636215581,0.01692096362155812,1.2719896791378174,1.3945207950180658,9.0,18.0,1.0,4.0,18.0,,STOP,2022-04-25 14:03:00-05:00,0,3094,3,M0
-0.012015233279655643,-0.018984068581855917,0.006968835302200273,0.043254839806760315,0.973233895652107,60.0,38.0,,,,,TIME,2022-04-28 11:19:00-05:00,1,3102,3,M0
1.3349164458760738,1.3220977117931578,0.01281873408291594,1.5780303681382726,0.3889822756195182,60.0,2.0,7.0,12.0,,,TIME,2022-04-28 13:00:00-05:00,0,3104,3,M0
3.0,2.989863707892049,0.010136292107950803,1.4085950756910943,0.5487578830856125,27.0,4.0,19.0,20.0,,27.0,TARGET,2022-04-29 14:57:00-05:00,0,3105,3,M0
0.19629601768870844,0.19036624215436204,0.0059297755343464004,0.5704853014078088,0.49891904495880063,30.0,15.0,25.0,,,,TIME,2022-05-02 15:30:00-05:00,0,3108,3,M0
-1.0,-1.0157513860370055,0.015751386037005554,0.5648772923615785,1.2003642462683544,8.0,24.0,8.0,,24.0,,STOP,2022-05-03 13:01:00-05:00,0,3110,3,M0
-1.0,-1.0099934420936625,0.009993442093662526,0.06892029030112086,1.0475884125770372,1.0,23.0,,,23.0,,STOP,2022-05-04 10:53:00-05:00,1,3111,3,M0
0.3367295385105392,0.33108493931007354,0.005644599200465686,0.8077616097218137,0.48271055231568627,37.0,3.0,26.0,,,,TIME,2022-05-04 15:16:00-05:00,0,3112,3,M0
-1.0,-1.0080907412038405,0.008090741203840355,0.0725376797585687,1.0183174273799067,1.0,6.0,,,6.0,,STOP,2022-05-05 14:36:00-05:00,1,3115,3,M0
0.10451205518397635,0.09937502196306905,0.0051370332209073125,0.24268053491872477,0.14525404279806883,6.0,2.0,,,,,TIME,2022-05-05 15:49:00-05:00,0,3116,3,M0
-1.0,-1.0125205671851902,0.012520567185190262,1.2045649119545114,1.0534546183401463,9.0,18.0,6.0,7.0,18.0,,STOP,2022-05-06 10:33:00-05:00,0,3117,3,M0
-0.7004636721473925,-0.7049878250409948,0.004524152893602312,0.01716057994125015,0.9001504205546669,1.0,7.0,,,,,TIME,2022-05-06 11:45:00-05:00,1,3118,3,M0
-1.0,-1.0123057414790364,0.012305741479036512,0.7595612843957019,1.0438663461527524,4.0,30.0,3.0,,30.0,,STOP,2022-05-10 11:30:00-05:00,0,3122,3,M0
-1.0,-1.0352588849705677,0.03525888497056762,0.9848171319365439,2.079058389643815,13.0,20.0,3.0,,20.0,,STOP,2022-05-13 11:50:00-05:00,0,3128,3,M0
-1.0,-1.0116654393687707,0.011665439368770653,0.45052731355252174,1.102182892083848,15.0,34.0,,,34.0,,STOP,2022-05-13 14:50:00-05:00,1,3130,3,M0
-1.0,-1.0058832535991529,0.005883253599152968,0.08114832550555819,1.075215312948646,7.0,55.0,,,55.0,,STOP,2022-05-16 10:55:00-05:00,1,3132,3,M0
0.20835026629529116,0.20079756914208685,0.007552697153204305,0.4609749641783317,0.14844956473539495,23.0,17.0,,,,,TIME,2022-05-16 15:34:00-05:00,0,3133,3,M0
-0.03444185393788839,-0.04553978465120799,0.011097930713319593,0.6620489701394102,0.27553483150310715,11.0,37.0,5.0,,,,TIME,2022-05-17 11:15:00-05:00,0,3135,3,M0
3.0,2.995550076230302,0.004449923769698031,0.015344564723096657,0.1657212990094439,1.0,1.0,,,,1.0,TARGET,2022-05-18 10:31:00-05:00,0,3137,3,M0
-1.0,-1.01720510161828,0.017205101618279848,0.40342996898035505,1.4120048914312426,13.0,17.0,,,17.0,,STOP,2022-05-19 11:20:00-05:00,1,3139,3,M0
3.0,2.9943984655993585,0.005601534400641452,0.37665489935347696,0.5215221683355835,50.0,13.0,,,,50.0,TARGET,2022-05-20 11:08:00-05:00,0,3141,3,M0
-0.44204694774341075,-0.4496323687401912,0.007585420996780421,0.625143316631214,0.8893252203121873,29.0,53.0,25.0,,,,TIME,2022-05-20 13:01:00-05:00,0,3142,3,M0
1.039016726997443,1.014717142253148,0.024299584744295038,2.9578460050814304,0.2178583459833348,37.0,18.0,1.0,3.0,,,TIME,2022-05-23 11:31:00-05:00,0,3143,3,M0
-1.0,-1.0222608481512616,0.022260848151261697,2.5945402328022253,1.6273447614025793,22.0,60.0,4.0,10.0,60.0,,STOP,2022-05-25 14:50:00-05:00,0,3147,3,M0
-1.0,-1.021319464867415,0.021319464867415087,0.3602254408632204,1.0365670849329405,6.0,18.0,,,18.0,,STOP,2022-05-26 10:33:00-05:00,1,3149,3,M0
-1.0,-1.1384830015161036,0.13848300151610357,0.8595496645827118,1.6713465700219396,2.0,3.0,1.0,,3.0,,STOP,2022-05-27 14:33:00-05:00,0,3152,3,M0
2.5,2.4915428292573965,0.008457170742603489,0.0,0.05832531546623096,,1.0,,,,1.0,TARGET,2022-05-30 17:23:00-05:00,0,3154,3,M0
-1.0,-1.0261483910301579,0.026148391030157796,0.7664183577804872,1.5598867752473444,5.0,8.0,1.0,,8.0,,STOP,2022-05-31 10:08:00-05:00,0,3155,3,M0
-1.0,-1.0084606431490588,0.008460643149058833,0.08752389464543621,1.105718535687344,1.0,18.0,,,18.0,,STOP,2022-05-31 10:48:00-05:00,1,3156,3,M0
-1.0,-1.0059366545545065,0.0059366545545064524,0.10645035752908122,1.0133255187864463,1.0,31.0,,,31.0,,STOP,2022-05-31 14:33:00-05:00,1,3157,3,M0
-0.14307358658326588,-0.15229388438529856,0.00922029780203269,0.5023472595590225,0.4101442815386956,48.0,33.0,48.0,,,,TIME,2022-06-01 12:00:00-05:00,0,3158,3,M0
1.008824696223447,0.9848444370509225,0.02398025917252456,1.4140083856902412,0.8682507631431307,58.0,22.0,15.0,52.0,,,TIME,2022-06-02 12:52:00-05:00,0,3161,3,M0
3.0,2.9920875135318816,0.007912486468118284,0.4720207444774011,0.4611069700386172,28.0,12.0,,,,28.0,TARGET,2022-06-06 11:02:00-05:00,0,3166,3,M0
-1.0,-1.0334720085521398,0.03347200855213976,0.6578980991282644,1.1772913352821572,2.0,15.0,2.0,,15.0,,STOP,2022-06-06 13:15:00-05:00,0,3167,3,M0
-1.0,-1.0461181191022584,0.04611811910225844,0.12722239752347156,1.5266687702816586,1.0,2.0,,,2.0,,STOP,2022-06-07 10:04:00-05:00,1,3169,3,M0
-1.0,-1.040574515919886,0.04057451591988603,0.09793848670317318,1.0073672918040668,1.0,5.0,,,5.0,,STOP,2022-06-07 13:38:00-05:00,1,3170,3,M0
3.0,2.991382344383147,0.008617655616853091,0.7221001085845865,0.17532471772218358,20.0,2.0,18.0,,,20.0,TARGET,2022-06-09 14:50:00-05:00,0,3173,3,M0
3.0,2.9930462604897583,0.006953739510241757,1.397941425679636,0.29013878646181124,60.0,36.0,60.0,60.0,,60.0,TARGET,2022-06-12 17:00:00-05:00,0,3174,3,M0
-1.0,-1.0108978512606808,0.010897851260680734,0.5411346832889744,1.074753607087824,10.0,25.0,10.0,,25.0,,STOP,2022-06-13 10:25:00-05:00,0,3175,3,M0
-0.24672395949624581,-0.25639287142245004,0.009668911926204228,0.3267425409544877,0.31340611071144736,20.0,45.0,,,,,TIME,2022-06-15 11:47:00-05:00,0,3182,3,M0
-0.06453840961911367,-0.07438900898203102,0.00985059936291735,0.6216067873840949,0.3226920480955684,55.0,41.0,49.0,,,,TIME,2022-06-16 14:00:00-05:00,0,3188,3,M0
-0.2862540152572417,-0.29650261580348863,0.010248600546246925,0.06361200339049815,0.8728980465251691,51.0,11.0,,,,,TIME,2022-06-17 13:36:00-05:00,1,3191,3,M0
0.1276175119767028,0.11338325102545517,0.01423426095124762,0.6282708281929984,0.35831070670381937,26.0,5.0,23.0,,,,TIME,2022-06-21 11:30:00-05:00,0,3194,3,M0
0.19652394038824628,0.18616176898595693,0.01036217140228935,0.5359743828770354,0.07146325105027138,39.0,3.0,16.0,,,,TIME,2022-06-22 12:55:00-05:00,0,3196,3,M0
0.014553510929550968,0.004002215505626516,0.010551295423924452,0.10915133197163225,0.8186349897872419,2.0,8.0,,,,,TIME,2022-06-22 15:47:00-05:00,1,3197,3,M0
-1.0,-1.0167045421346275,0.01670454213462748,0.4723353293239494,1.0944355191652486,3.0,51.0,,,51.0,,STOP,2022-06-23 12:51:00-05:00,1,3198,3,M0
0.7550969903876857,0.6795872913489172,0.07550969903876857,5.75435982329926,0.6769835086234424,11.0,53.0,1.0,1.0,,,TIME,2022-06-24 11:09:00-05:00,0,3199,3,M0
0.16540536602249775,0.14621834356388802,0.01918702245860974,1.2835456403345826,0.5557620298355924,43.0,12.0,43.0,43.0,,,TIME,2022-06-26 17:17:00-05:00,0,3200,3,M0
-0.3039302532187721,-0.31330682486062783,0.009376571641855734,0.18753143283711468,0.6628266160622157,46.0,12.0,,,,,TIME,2022-06-27 11:00:00-05:00,0,3202,3,M0
-0.16503090239512455,-0.1769956428187711,0.011964740423646529,1.1098328186072126,0.19803708287414945,19.0,60.0,10.0,19.0,,,TIME,2022-06-28 11:45:00-05:00,0,3204,3,M0
1.3909185140934903,1.3737539877493579,0.017164526344132434,1.4205125250316497,0.5800426143879237,60.0,27.0,34.0,45.0,,,TIME,2022-06-28 13:35:00-05:00,0,3205,3,M0
-1.0,-1.0235701210083288,0.023570121008328837,0.3413603732240728,1.032208747606125,2.0,8.0,,,8.0,,STOP,2022-06-29 14:09:00-05:00,1,3208,3,M0
3.0,2.9912379437277106,0.0087620562722895,0.9698689873810104,0.13898434087079897,38.0,1.0,6.0,,,38.0,TARGET,2022-06-30 10:58:00-05:00,0,3210,3,M0
0.31610730566812406,0.30720719706193417,0.0089001086061899,0.6168695964979897,0.38055636798880954,18.0,7.0,14.0,,,,TIME,2022-07-05 12:10:00-05:00,0,3217,3,M0
-1.0,-1.0158350222029586,0.015835022202958623,0.04914317235400952,1.1739757840124496,1.0,4.0,,,4.0,,STOP,2022-07-06 10:04:00-05:00,1,3219,3,M0
-0.5165911926292958,-0.5259544079957017,0.009363215366405985,0.2421521215449824,0.6005372614315563,3.0,45.0,,,,,TIME,2022-07-06 11:15:00-05:00,0,3220,3,M0
-0.19055851850304562,-0.19868527885096962,0.008126760347924004,0.46518697163978784,0.344686731998156,51.0,17.0,,,,,TIME,2022-07-06 14:45:00-05:00,0,3221,3,M0
-0.3844950062810835,-0.3941073814381106,0.009612375157027089,0.550225612436723,0.5469110003136102,34.0,60.0,34.0,,,,TIME,2022-07-08 12:30:00-05:00,0,3225,3,M0
3.0,2.9913613305297586,0.008638669470241367,0.5659817928778826,0.029788515414625405,13.0,1.0,13.0,,,13.0,TARGET,2022-07-12 14:35:00-05:00,0,3231,3,M0
-1.0,-1.0070797285461859,0.007079728546185968,0.02929542846697642,1.0814895675725462,1.0,38.0,,,38.0,,STOP,2022-07-13 10:44:00-05:00,1,3232,3,M0
