signal_id,entry_timestamp,direction,phase44_class,setup_type,walk_forward_fold,entry_price,initial_stop,initial_target,initial_risk_points,atr_entry,mfe_r,mae_r,time_to_0_5r,time_to_1r,time_to_1_5r,time_to_2r,time_to_mfe,max_giveback,control_exit_timestamp,control_exit_price,control_exit_r,control_exit_type,hold_minutes,reached_1r_then_negative,reached_2r_gave_back_1r
2694,2021-09-15 12:04:00-05:00,Long,A,L,2,15445.25,15433.486417969372,15513.175603501648,11.763582030627731,4.982142857142857,1.912682713600234,0.9138372964978896,25.0,42.0,,,,0.956341356800117,2021-09-15 13:04:00-05:00,,0.7246942281529776,TIME,60,0,0
2699,2021-09-17 10:02:00-05:00,Short,B,S,2,15339.25,15387.800197156545,15315.599408530374,48.55019715654453,9.446428571428571,0.550976135354254,0.0566424064382878,10.0,,,,,0.1853751483434874,2021-09-17 10:12:00-05:00,,2.985067001938997,TARGET,10,0,0
2701,2021-09-20 10:00:00-05:00,Short,A,S,2,14991.5,15048.305244995328,14933.85859172374,56.805244995328394,13.553571428571429,0.664551310413405,0.919809429645044,55.0,,,,,0.9330124358121978,2021-09-20 11:00:00-05:00,,0.6297833941732335,TIME,60,0,0
2705,2021-09-21 15:20:00-05:00,Short,A+,S,2,14971.0,15062.428866814766,14938.593440973347,91.42886681476557,7.125,0.084765351141248,0.3417957707308387,,,,,,0.4019518263794663,2021-09-21 17:20:00-05:00,,-0.22941332131453893,TIME,60,0,0
2718,2021-09-28 10:30:00-05:00,Short,B,S,2,14785.25,14844.577081686532,14710.268754940398,59.32708168653153,12.535714285714286,0.3918952245594482,0.9607753892425182,,,,,,1.1588299650951426,2021-09-28 11:30:00-05:00,,-0.3409067060952619,TIME,60,0,0
2722,2021-09-29 10:35:00-05:00,Short,A+,S,2,14781.5,14890.029599828313,14774.903325181109,108.52959982831271,9.660714285714286,0.10365835696249523,0.00921407617444402,,,,,,0.0,2021-09-29 10:36:00-05:00,,2.993319794773528,TARGET,1,0,0
2723,2021-09-29 13:30:00-05:00,Long,A,L,2,14839.75,14812.016625364966,14938.950123905102,27.733374635034124,8.107142857142858,0.46874930191790576,1.054685929315288,,,,,,1.2439885320129038,2021-09-29 14:23:00-05:00,,-1.0261417879915755,STOP,53,0,0
2724,2021-09-30 11:02:00-05:00,Short,A,S,2,14733.0,14800.806495663212,14682.58051301036,67.80649566321154,12.589285714285714,0.7410794424414293,0.12535672160700795,10.0,,,,,0.6599662696368948,2021-09-30 12:02:00-05:00,,0.05567313224311236,TIME,60,0,0
2726,2021-09-30 13:34:00-05:00,Long,B,L,2,14813.0,14793.023624833915,14920.929125498247,19.976375166084836,8.892857142857142,0.050059131933893775,1.1388452514960834,,,,,,0.3504139235372564,2021-09-30 13:36:00-05:00,,-1.036292870652073,STOP,2,0,0
2728,2021-10-01 10:19:00-05:00,Long,A+,L,2,14668.0,14614.977317600826,14748.753918028102,53.0226823991743,16.339285714285715,0.7496791599630389,0.3819120248868312,19.0,,,,,0.9382776907713506,2021-10-01 11:19:00-05:00,,-0.10325769561755065,TIME,60,0,0
2735,2021-10-05 14:50:00-05:00,Short,B,S,2,14686.75,14741.935381041823,14661.344978571027,55.18538104182335,8.982142857142858,0.47566945275064626,0.022650926321459344,,,,,,0.07248296422866993,2021-10-05 14:55:00-05:00,,2.9868624627335536,TARGET,5,0,0
2737,2021-10-06 15:16:00-05:00,Long,B,L,2,14764.25,14748.817032644658,14877.548902066026,15.432967355342043,3.642857142857143,0.9233480297013286,0.3401808530478579,44.0,,,,,0.437375382490103,2021-10-06 17:16:00-05:00,,0.6009861737178822,TIME,60,0,0
2744,2021-10-08 15:05:00-05:00,Short,B,S,2,14797.5,14854.325532246712,14766.023403259866,56.8255322467121,7.321428571428571,0.08798861712886635,0.5543282879118581,,,,,,0.5235322719167548,2021-10-10 17:05:00-05:00,,-0.39110940313781095,TIME,60,0,0
2747,2021-10-11 14:50:00-05:00,Short,A,S,2,14726.5,14793.116931961147,14705.894135974948,66.6169319611472,8.125,0.454088759561047,0.04128079632373155,,,,,,0.067550393984288,2021-10-11 14:59:00-05:00,,2.989116880969198,TARGET,9,0,0
2749,2021-10-12 12:03:00-05:00,Short,A,RS,2,14649.0,14723.753953973815,14629.457854649683,74.75395397381544,7.160714285714286,0.17724814937068298,0.39462795520265265,,,,,,0.5116786198814056,2021-10-12 12:48:00-05:00,,-0.2504884224125312,TIME,45,0,0
2755,2021-10-15 10:00:00-05:00,Long,A,L,2,15113.0,15092.197589663552,15161.469326564324,20.802410336447792,6.5,0.3845708199488423,1.2498551648337375,,,,,,1.2618730029571388,2021-10-15 10:37:00-05:00,,-1.0348517305578637,STOP,37,0,0
2757,2021-10-18 10:19:00-05:00,Long,B,L,2,15196.0,15176.269405909512,15252.139845374068,19.73059409048801,5.714285714285714,1.1910437107075855,0.35477897765757865,16.0,35.0,,,,0.48148575539242816,2021-10-18 11:19:00-05:00,,0.7234957008659908,TIME,60,0,0
2775,2021-10-27 14:30:00-05:00,Short,B,S,2,15632.75,15682.81268730132,15601.561938096038,50.06268730132069,9.982142857142858,0.7590483461521558,0.27964939068763633,21.0,,,,,0.2846431298070584,2021-10-27 14:54:00-05:00,,2.985518156553676,TARGET,24,0,0
2779,2021-10-29 10:32:00-05:00,Long,B,L,2,15738.5,15724.131979533848,15801.89279368713,14.368020466152302,5.357142857142857,3.8627450545985114,0.9047871299059576,25.0,36.0,,,,0.956986387400532,2021-10-29 11:32:00-05:00,,3.6208884948736495,TIME,60,0,0
2783,2021-11-01 12:45:00-05:00,Short,A,S,2,15821.5,15864.49887401076,15801.33347443954,42.99887401076012,6.642857142857143,0.5058271989763555,0.0697692688243249,29.0,,,,,0.25582065235585794,2021-11-01 13:14:00-05:00,,2.9831390933674546,TARGET,29,0,0
2793,2021-11-05 12:30:00-05:00,Short,A+,S,2,16316.0,16381.606304271934,16292.367278331169,65.60630427193428,12.857142857142858,0.07621218807380604,0.8688189440413889,,,,,,0.8497658970229374,2021-11-05 13:30:00-05:00,,-0.6093164436500793,TIME,60,0,0
2808,2021-11-11 14:20:00-06:00,Short,A,S,2,16019.25,16072.755292553456,15998.35033332175,53.50529255345646,8.125,0.028034609819231792,0.49060567183655635,,,,,,0.31772557795129364,2021-11-11 15:20:00-06:00,,-0.2752064197254588,TIME,60,0,0
2809,2021-11-12 10:15:00-06:00,Long,A+,L,2,16152.5,16117.454939108393,16191.964804350631,35.045060891607136,7.821428571428571,1.3125958075026898,0.09273774726921177,3.0,10.0,,,,0.4636887363460589,2021-11-12 10:54:00-06:00,,2.979312348686099,TARGET,39,0,0
2815,2021-11-16 10:35:00-06:00,Long,A,L,2,16308.5,16285.76617350912,16371.17266849647,22.733826490879437,5.910714285714286,0.03299048667855769,1.055695573713846,,,,,,0.7587811936068268,2021-11-16 10:44:00-06:00,,-1.0318908037892724,STOP,9,0,0
2817,2021-11-18 10:32:00-06:00,Long,B,L,2,16401.75,16387.291768054696,16466.124695835915,14.45823194530385,6.571428571428571,4.99715319779936,0.017291187535637922,1.0,1.0,,,,0.3976973133196724,2021-11-18 10:45:00-06:00,,2.94985555614665,TARGET,13,0,1
2820,2021-11-19 12:47:00-06:00,Short,B,S,2,16546.5,16599.321666018095,16512.03500194572,52.82166601809513,8.375,0.018931625512482505,0.861388960817954,,,,,,0.7998611779023859,2021-11-19 13:47:00-06:00,,-0.6715994150553168,TIME,60,0,0
2827,2021-11-24 10:47:00-06:00,Long,A,L,2,16324.75,16304.74017050768,16441.77948847696,20.009829492319113,11.857142857142858,0.6496806984282462,1.0494842051533206,5.0,,,,,1.1244473626642721,2021-11-24 10:58:00-06:00,,-1.0362321927969598,STOP,11,0,0
2832,2021-11-26 10:00:00-06:00,Short,B,S,2,16092.25,16181.338585279042,16036.74519295777,89.08858527904158,17.267857142857142,0.6510373895638089,0.3002629339798601,18.0,,,,,0.29465054269051694,2021-11-26 10:21:00-06:00,,2.9918620326304524,TARGET,21,0,0
2836,2021-11-29 11:02:00-06:00,Long,A,L,2,16358.5,16345.353322023364,16453.750979638786,13.146677976636056,7.875,3.7081611101022833,0.3042593731365976,1.0,3.0,,,,1.198021281725353,2021-11-29 12:02:00-06:00,,3.5769492554371256,TIME,60,0,0
2842,2021-12-01 10:17:00-06:00,Long,A+,L,2,16414.5,16371.266599134056,16481.048351681577,43.23340086594362,10.857142857142858,0.3006934393227559,1.4051635722198015,,,,,,1.214338889572668,2021-12-01 10:55:00-06:00,,-1.0167694418083844,STOP,38,0,0
2844,2021-12-01 12:19:00-06:00,Short,A+,S,2,16192.25,16286.297707305286,16139.847337855444,94.04770730528617,20.196428571428573,0.5794931270688903,0.667214563735282,30.0,,,,,0.5608855495942011,2021-12-01 12:49:00-06:00,,2.9922911464747717,TARGET,30,0,0
2847,2021-12-03 10:05:00-06:00,Short,A+,S,2,15650.5,15756.903890074724,15567.288329775827,106.40389007472368,29.142857142857142,0.810590664866009,0.6602202226879668,45.0,,,,,0.7236577529818283,2021-12-03 11:01:00-06:00,,2.9931863393388074,TARGET,56,0,0
2852,2021-12-07 15:17:00-06:00,Long,A,L,2,16338.75,16324.463440038253,16421.424618302706,14.286559961747116,6.142857142857143,2.502351867469998,0.052496892324545415,1.0,1.0,,,,2.3448611904963617,2021-12-07 17:17:00-06:00,,0.3517291785744543,TIME,60,0,1
2860,2021-12-10 10:01:00-06:00,Short,A,S,2,16194.25,16257.273160260169,16135.180519219492,63.02316026016888,14.964285714285714,0.9599645550976355,0.15470503160664373,4.0,,,,,0.12297066614887064,2021-12-10 10:09:00-06:00,,2.9884962925215572,TARGET,8,0,0
2863,2021-12-13 14:45:00-06:00,Short,B,S,2,16155.5,16200.522192731552,16096.43342180534,45.02219273155242,10.75,1.4881549728040036,0.0999507071286271,5.0,8.0,,,,0.0,2021-12-13 14:54:00-06:00,,2.9838968305181655,TARGET,9,0,0
2864,2021-12-14 10:03:00-06:00,Short,A+,S,2,15775.5,15908.016884308678,15754.69550849569,132.51688430867762,15.589285714285714,0.14715106004588638,0.3433524734404016,,,,,,0.30750798445486516,2021-12-14 11:03:00-06:00,,0.05489866470942685,TIME,60,0,0
2865,2021-12-15 10:15:00-06:00,Short,A,S,2,15816.75,15885.276125725222,15772.20499958346,68.5261257252223,11.642857142857142,0.6968145286874833,0.2334875907643923,17.0,,,,,0.22619110355300504,2021-12-15 10:40:00-06:00,,2.9894200935434885,TARGET,25,0,0
2866,2021-12-15 13:31:00-06:00,Long,B,L,2,15929.75,15893.016494544643,16060.950516366069,36.73350545535686,23.553571428571427,0.13611551465123914,1.1637876502680946,,,,,,0.3743176652909076,2021-12-15 13:33:00-06:00,,-1.0197367496244296,STOP,2,0,0
2869,2021-12-16 13:15:00-06:00,Short,A+,RS,2,15883.0,15984.671365333155,15849.074318387771,101.67136533315534,11.946428571428571,0.40571895405193553,0.014753416510979474,,,,,,0.02458902751829911,2021-12-16 13:20:00-06:00,,2.4928691820196933,TARGET,5,0,0
2879,2021-12-22 10:15:00-06:00,Long,A+,L,2,16118.5,16097.005924507288,16208.571067527144,21.494075492712,9.0,0.2791466886786743,1.081693418629863,,,,,,0.9188578502339696,2021-12-22 10:26:00-06:00,,-1.0337302248820064,STOP,11,0,0
2896,2022-01-04 10:00:00-06:00,Short,A+,S,3,16203.25,16323.900895634308,16208.414676504011,120.65089563430774,17.410714285714285,0.10982098334487862,0.062162820761252055,,,,,,0.0,2022-01-04 10:01:00-06:00,,2.9939909273264123,TARGET,1,0,0
2898,2022-01-04 14:00:00-06:00,Long,B,L,3,16230.0,16213.846873803945,16329.280636875352,16.153126196055382,8.321428571428571,5.819306978667383,0.12381504209930602,3.0,7.0,,,,3.033468531432997,2022-01-04 15:00:00-06:00,,2.1992646852889233,TIME,60,0,1
2901,2022-01-05 12:00:00-06:00,Short,A,S,3,16050.5,16102.929801922071,15982.210594233786,52.42980192207142,8.232142857142858,0.4577549241111418,0.705705508004677,,,,,,1.020412018331087,2022-01-05 13:00:00-06:00,,-0.23316891446911286,TIME,60,0,0
2902,2022-01-07 10:03:00-06:00,Short,A+,S,3,15541.5,15642.05053909543,15464.841434338334,100.55053909542949,19.410714285714285,0.08204829207499498,1.1188403464772043,,,,,,0.9870658167810002,2022-01-07 10:49:00-06:00,,-1.0072103044550753,STOP,46,0,0
2903,2022-01-07 14:02:00-06:00,Long,A,L,3,15645.5,15618.093623341245,15766.865921507891,27.406376658755107,9.678571428571429,0.9030745037247923,1.067269868038391,3.0,,,,,1.496002208190565,2022-01-07 14:23:00-06:00,,-1.0264536975838576,STOP,21,0,0
2905,2022-01-10 15:18:00-06:00,Long,A+,L,3,15603.0,15575.034110097717,15758.897669706848,27.96588990228338,4.642857142857143,0.885006702324863,0.07151569311716065,4.0,,,,,0.5989439298562205,2022-01-10 17:18:00-06:00,,0.6981719540562809,TIME,60,0,0
2910,2022-01-13 10:03:00-06:00,Short,A+,S,3,15742.75,15844.713893569651,15728.143013423967,101.96389356965119,18.803571428571427,0.12749611205381975,0.8630506046720107,,,,,,0.9169912674640113,2022-01-13 11:03:00-06:00,,-0.3479172750084043,TIME,60,0,0
2911,2022-01-13 11:45:00-06:00,Short,A+,S,3,15625.25,15688.77748710219,15537.667538693431,63.52748710219021,16.178571428571427,0.48797774654825327,1.1097558429565113,,,,,,1.3616153250459324,2022-01-13 12:08:00-06:00,,-1.0114123827821768,STOP,23,0,0
2914,2022-01-14 12:09:00-06:00,Short,A+,RS,3,15443.5,15566.074661658158,15406.98061027077,122.57466165815822,12.035714285714286,0.3059359862202329,0.14480970014424355,,,,,,0.18356159173213973,2022-01-14 12:24:00-06:00,,2.494085237599742,TARGET,15,0,0
2915,2022-01-14 12:15:00-06:00,Short,B,S,3,15442.5,15517.338090164,15339.985729507996,74.83809016399937,11.982142857142858,0.5144439137293793,1.0890176355569978,12.0,,,,,1.3462395924216874,2022-01-14 12:57:00-06:00,,-1.0096875801936052,STOP,42,0,0
2919,2022-01-19 10:10:00-06:00,Short,A+,S,3,15175.75,15260.377316905817,15110.868049282555,84.62731690581677,20.660714285714285,0.8212478256559613,0.04135780416972467,4.0,,,,,0.11521102590137583,2022-01-19 10:22:00-06:00,,2.9914330262791284,TARGET,12,0,0
2923,2022-01-20 14:03:00-06:00,Short,A,S,3,15069.25,15147.179403421816,15008.916321571422,77.92940342181646,18.553571428571427,0.8725846344790995,0.10907307930988744,5.0,,,,,0.10265701582107051,2022-01-20 14:16:00-06:00,,2.9906967079412157,TARGET,13,0,0
2924,2022-01-21 11:09:00-06:00,Short,A+,S,3,14701.5,14785.26096401793,14538.338497347357,83.76096401793075,21.964285714285715,1.1580573497128706,0.05969367782025106,3.0,40.0,,,,0.540227784273272,2022-01-21 12:09:00-06:00,,0.7255766539051516,TIME,60,0,0
2927,2022-01-24 11:03:00-06:00,Short,A,S,3,13883.5,14024.625583122655,13748.123250632028,141.12558312265537,31.392857142857142,0.9743095260091553,0.01240030305829834,6.0,,,,,0.06908740275337649,2022-01-24 11:15:00-06:00,,2.9948627315901337,TARGET,12,0,0
2928,2022-01-24 12:04:00-06:00,Long,A+,RL,3,13962.25,13798.30934559017,14066.382678732136,163.94065440982922,32.94642857142857,0.7487465536958379,0.1296200754870595,9.0,,,,,0.06862239290491384,2022-01-24 12:16:00-06:00,,2.4955776680127943,TARGET,12,0,0
2932,2022-01-25 12:49:00-06:00,Long,A+,L,3,14226.0,14147.295828784105,14399.872197337383,78.70417121589526,21.035714285714285,1.7788129629872185,0.1715283928594818,10.0,29.0,,,,0.6225845370455264,2022-01-25 13:49:00-06:00,,1.4710147913560374,TIME,60,0,0
2933,2022-01-25 17:30:00-06:00,Long,A+,RL,3,14201.0,14081.486277306552,14346.47087753576,119.51372269344756,16.321428571428573,0.4267292395436036,0.41836199955255254,,,,,,0.7195826392303903,2022-01-25 18:15:00-06:00,,-0.17341104881453304,TIME,45,0,0
2936,2022-01-27 11:31:00-06:00,Short,A+,S,3,14122.5,14267.472029340748,14021.701473138452,144.97202934074812,23.321428571428573,0.7863585859866098,0.35179199899400965,40.0,,,,,0.5328614102409264,2022-01-27 12:21:00-06:00,,2.9949990353084184,TARGET,50,0,0
2938,2022-01-28 10:15:00-06:00,Long,A+,L,3,14213.75,14110.204731524556,14377.28143458352,103.54526847544366,24.75,0.9488603530281109,0.2969715608713935,41.0,,,,,0.44907894570796086,2022-01-28 11:15:00-06:00,,0.49036523587788633,TIME,60,0,0
2941,2022-01-28 14:20:00-06:00,Long,A+,RL,3,14266.25,14164.064128808492,14380.325249097132,102.18587119150834,22.25,1.2893171870412985,0.5945048889013957,23.0,30.0,,,,0.5162161792518292,2022-01-28 14:50:00-06:00,,2.492905085688008,TARGET,30,0,0
2946,2022-02-01 14:30:00-06:00,Long,A+,L,3,14961.25,14918.453778867048,15074.80439254192,42.79622113295227,11.017857142857142,2.967551728585037,0.8178292165391835,15.0,24.0,,,,0.8236708538001776,2022-02-01 15:15:00-06:00,,2.983059251943117,TARGET,45,0,0
2947,2022-02-02 10:38:00-06:00,Short,B,S,3,14943.5,15063.428070624544,14898.715788126365,119.92807062454449,19.375,0.01667666284952874,1.0172764338212532,,,,,,0.8776093824564499,2022-02-02 11:09:00-06:00,,-1.0060452902829542,STOP,31,0,0
2952,2022-02-03 14:03:00-06:00,Short,A,S,3,14575.25,14650.070639582476,14495.788081252573,74.82063958247636,12.267857142857142,1.1160022216591212,0.8754268924391909,34.0,47.0,,,,0.8253070321850386,2022-02-03 14:50:00-06:00,,2.9903101603508637,TARGET,47,0,0
2953,2022-02-04 10:45:00-06:00,Long,A+,L,3,14599.75,14530.356201875387,14746.955977547228,69.39379812461266,16.232142857142858,0.4575336825199496,0.6160492890622943,,,,,,0.8177964246616422,2022-02-04 11:45:00-06:00,,0.2849678290340788,TIME,60,0,0
2956,2022-02-07 11:09:00-06:00,Short,A,S,3,14595.0,14670.94748476193,14515.157545714212,75.94748476192945,13.928571428571429,0.5200962233814536,0.6517661533514418,30.0,,,,,1.0237337055166587,2022-02-07 12:09:00-06:00,,-0.5921855100400222,TIME,60,0,0
2958,2022-02-08 10:00:00-06:00,Long,A+,L,3,14637.75,14548.609847652231,14678.408164007073,89.14015234776889,15.321428571428571,0.4879955761158038,0.1738834811447117,,,,,,0.1822971979742945,2022-02-08 10:18:00-06:00,,2.99186674039807,TARGET,18,0,0
2961,2022-02-09 12:01:00-06:00,Long,B,L,3,14991.75,14980.19383006006,15083.418509819823,11.556169939940446,7.642857142857143,0.2379681169706104,1.0816732589573201,,,,,,0.8004382116284168,2022-02-09 12:04:00-06:00,,-1.0627370490195245,STOP,3,0,0
2963,2022-02-10 10:21:00-06:00,Short,A,S,3,14896.25,14969.150316913145,14793.549049260571,72.9003169131447,19.732142857142858,0.6035639056606944,0.9876500274447727,12.0,,,,,1.4574696585556541,2022-02-10 11:21:00-06:00,,-0.9427256685575279,TIME,60,0,0
2966,2022-02-11 10:16:00-06:00,Short,A+,S,3,14575.25,14663.880349483652,14492.558956685756,88.63034948365203,20.392857142857142,0.5669615463861921,0.3328430968834362,21.0,,,,,0.6713276021886255,2022-02-11 11:16:00-06:00,,-0.07869764748345652,TIME,60,0,0
2967,2022-02-11 12:25:00-06:00,Short,B,S,3,14514.5,14583.223859146889,14418.328422559334,68.72385914688857,11.428571428571429,1.5787821194396978,0.10549465775057888,5.0,7.0,,,,0.0691171895607241,2022-02-11 12:37:00-06:00,,2.9894505342249422,TARGET,12,0,0
2969,2022-02-14 12:48:00-06:00,Short,A,S,3,14260.5,14348.841841741352,14174.700305464374,88.34184174135225,13.0,1.1036672779073482,0.03678890926357828,2.0,6.0,,,,0.039618825360776544,2022-02-14 12:54:00-06:00,,2.9917932433181247,TARGET,6,0,0
2972,2022-02-15 12:49:00-06:00,Long,B,L,3,14539.25,14518.227754408505,14640.316736774488,21.022245591495448,7.392857142857143,0.6540690403485042,1.4389518887667092,11.0,,,,,1.4032753956567907,2022-02-15 13:06:00-06:00,,-1.0344872766729212,STOP,17,0,0
2974,2022-02-16 13:52:00-06:00,Long,A+,L,3,14555.0,14543.518699479258,14680.443901562228,11.48130052074157,13.803571428571429,7.838833226027861,0.5225888817351907,1.0,3.0,,,,3.200856900628043,2022-02-16 14:52:00-06:00,,6.295018571235151,TIME,60,0,1
2976,2022-02-17 14:33:00-06:00,Short,B,S,3,14172.25,14246.631863596776,14135.104409209667,74.38186359677638,12.035714285714286,0.5478486021929417,0.6957341144413431,39.0,,,,,0.5142382585001233,2022-02-17 15:12:00-06:00,,2.9902530003290826,TARGET,39,0,0
2979,2022-02-18 13:54:00-06:00,Long,A,L,3,14101.75,14042.687061173718,14213.938816478849,59.062938826282334,15.553571428571429,0.7111058276922462,1.3841167003295505,6.0,,,,,1.4433755193039044,2022-02-18 14:19:00-06:00,,-1.012275041073259,STOP,25,0,0
2980,2022-02-18 14:51:00-06:00,Short,A,RS,3,14003.75,14100.233254915074,13937.541862712316,96.48325491507421,22.660714285714285,0.2176543486067553,0.365348370875625,,,,,,0.4845400379698005,2022-02-18 15:36:00-06:00,,-0.08524795320431248,TIME,45,0,0
2981,2022-02-22 10:09:00-06:00,Short,A+,S,3,13925.0,14047.858677059568,13858.764257260396,122.85867705956844,17.285714285714285,0.5575511770063057,0.12819607354524548,44.0,,,,,0.246217855539281,2022-02-22 10:53:00-06:00,,2.994098910900298,TARGET,44,0,0
2984,2022-02-23 13:54:00-06:00,Short,A+,S,3,13583.5,13667.911788008403,13496.65014341826,84.41178800840316,15.535714285714286,1.0543551096339776,0.25174209078339355,14.0,56.0,,,,0.583449316286218,2022-02-23 14:50:00-06:00,,2.9914111521968016,TARGET,56,0,0
2994,2022-03-02 10:31:00-06:00,Long,A+,L,3,14214.75,14135.74256319968,14346.772310400962,79.00743680032065,19.428571428571427,0.10442054993950288,0.9366206903664501,,,,,,0.8195431040706439,2022-03-02 11:31:00-06:00,,-0.3540805920675871,TIME,60,0,0
2995,2022-03-02 12:30:00-06:00,Long,B,L,3,14249.25,14214.292081168,14396.123756495996,34.95791883200036,10.178571428571429,0.45054169487865803,1.1656872423050995,,,,,,1.1513843313565706,2022-03-02 12:49:00-06:00,,-1.0207392208753667,STOP,19,0,0
2996,2022-03-03 10:00:00-06:00,Short,A+,S,3,14056.75,14137.199079439222,13987.472840142258,80.44907943922226,14.625,0.31075557575381607,1.0099556211999023,,,,,,1.1280427399863524,2022-03-03 10:58:00-06:00,,-1.0090119116968608,STOP,58,0,0
3002,2022-03-07 14:02:00-06:00,Short,A,S,3,13405.75,13485.29313426226,13313.588674833734,79.54313426225963,14.5,1.1848917052884884,0.2294352638887524,15.0,52.0,,,,0.597160275874835,2022-03-07 15:00:00-06:00,,2.990885448420858,TARGET,58,0,0
3006,2022-03-08 12:48:00-06:00,Short,A+,S,3,13435.0,13597.507963687822,13296.294121313564,162.50796368782176,27.821428571428573,0.8861104202660762,0.06768899043699193,11.0,,,,,0.024614178340724324,2022-03-08 13:02:00-06:00,,2.9955386801757435,TARGET,14,0,0
3007,2022-03-08 14:02:00-06:00,Long,B,RL,3,13460.5,13366.776922293971,13630.932694265068,93.72307770602856,26.964285714285715,0.5388214006202198,1.0669730705350886,2.0,,,,,1.245691059849716,2022-03-08 14:28:00-06:00,,-1.0077355547613793,STOP,26,0,0
3009,2022-03-09 11:00:00-06:00,Long,A,RL,3,13677.25,13619.244417189468,13771.462218196584,58.00558281053236,12.517857142857142,1.2412598324402424,0.7585476753801481,34.0,36.0,,,,0.599080266351367,2022-03-09 11:45:00-06:00,,0.8236276179837858,TIME,45,0,0
3012,2022-03-10 10:23:00-06:00,Short,A,S,3,13415.0,13503.112228811007,13335.663313566978,88.1122288110073,14.089285714285714,0.21279679623377865,1.0129127500727864,,,,,,1.0299364937714885,2022-03-10 11:22:00-06:00,,-1.008228142787706,STOP,59,0,0
3014,2022-03-10 12:46:00-06:00,Long,B,RL,3,13499.5,13451.128763950885,13583.660162774368,48.371236049115396,12.785714285714286,2.0518392355990884,0.051683607949599204,3.0,17.0,,,,0.33077509087743495,2022-03-10 13:04:00-06:00,,2.485011753694616,TARGET,18,0,0
3015,2022-03-11 10:30:00-06:00,Short,A+,S,3,13463.25,13543.939778052014,13376.661173976738,80.68977805201393,12.857142857142858,0.6196571760027545,0.2509611562811156,12.0,,,,,0.7033108947631264,2022-03-11 11:30:00-06:00,,0.43716813766994334,TIME,60,0,0
3016,2022-03-11 13:19:00-06:00,Short,B,S,3,13433.0,13502.090358851166,13350.7289234465,69.09035885116646,11.357142857142858,0.5934257786722698,0.8141512207393945,53.0,,,,,0.6911239251609971,2022-03-11 14:19:00-06:00,,0.4273389296414333,TIME,60,0,0
3020,2022-03-15 14:16:00-05:00,Long,A+,L,3,13410.25,13370.49444621054,13530.516661368376,39.755553789460464,9.875,1.9808553143806864,0.08174958440301246,3.0,14.0,,,,1.2262437660451868,2022-03-15 15:16:00-05:00,,0.8621436939733084,TIME,60,0,0
3023,2022-03-16 14:45:00-05:00,Long,A,L,3,13851.5,13806.071408294556,14037.78577511633,45.42859170544398,17.535714285714285,3.835690111853469,0.033018853186686965,2.0,5.0,,,,0.42374194922914943,2022-03-16 15:45:00-05:00,,3.550077031788627,TIME,60,0,0
3024,2022-03-17 11:55:00-05:00,Long,A,L,3,13983.25,13962.45679814426,14111.62960556722,20.793201855740335,9.678571428571429,0.45688009311453665,1.0460149500253864,,,,,,0.78150542243276,2022-03-17 12:02:00-05:00,,-1.0348671650008463,STOP,7,0,0
3025,2022-03-17 15:00:00-05:00,Long,A+,L,3,14123.5,14098.630457253306,14251.101974273795,24.869542746693696,15.196428571428571,0.361888438869529,1.0052456635264695,,,,,,1.0253505767969988,2022-03-17 15:09:00-05:00,,-1.0291521242422677,STOP,9,0,0
3028,2022-03-18 14:31:00-05:00,Long,A,L,3,14405.75,14374.249817860798,14486.292584738503,31.50018213920157,7.160714285714286,0.5793617293814981,1.1507869967166744,4.0,,,,,1.1825328449019619,2022-03-18 14:39:00-05:00,,-1.0230157399343336,STOP,8,0,0
3029,2022-03-21 10:16:00-05:00,Long,A+,L,3,14390.75,14353.18219995016,14490.453400149525,37.56780004983921,14.928571428571429,1.7035865798661247,0.3061132135696943,7.0,9.0,,,,1.457365081994849,2022-03-21 11:16:00-05:00,,-0.06588088726826029,TIME,60,1,0
3030,2022-03-21 12:15:00-05:00,Short,A+,S,3,14219.25,14309.39775892739,14129.480082500057,90.1477589273909,18.357142857142858,0.3937979204629292,0.6877597484141299,,,,,,0.8541532359336774,2022-03-21 13:15:00-05:00,,-0.3214167533919261,TIME,60,0,0
3032,2022-03-22 10:38:00-05:00,Long,A,L,3,14663.75,14661.347442682314,14778.871363088276,2.4025573176859325,8.75,1.7689484320371869,1.3527252715578488,1.0,1.0,,,,0.0,2022-03-22 10:39:00-05:00,,-1.3017617913475201,STOP,1,1,0
3033,2022-03-22 11:21:00-05:00,Short,B,RS,3,14600.5,14677.466902670174,14577.58495014087,76.96690267017402,10.464285714285714,0.3118223439865719,0.0,,,,,,0.10394078132885728,2022-03-22 11:26:00-05:00,,2.4905803666920723,TARGET,5,0,0
3034,2022-03-23 10:17:00-05:00,Long,B,L,3,14611.0,14595.074508177571,14711.232493935013,15.92549182242874,12.071428571428571,4.473959158966427,1.0831690595392403,3.0,4.0,,,,4.348374340469124,2022-03-23 11:11:00-05:00,,-1.0455244967052724,STOP,54,1,1
3043,2022-03-28 12:45:00-05:00,Long,B,L,3,14843.0,14827.334194322731,14963.997417031807,15.665805677268509,7.642857142857143,0.351083124181774,1.117082667851099,,,,,,0.7340828960164365,2022-03-28 12:55:00-05:00,,-1.0462791390966883,STOP,10,0,0
