gross_R,net_R,cost_R,MFE_R,MAE_R,bars_to_MFE,bars_to_MAE,bars_to_plus_0.5r,bars_to_plus_1r,bars_to_stop,bars_to_target,exit_type,exit_timestamp,wrong_direction,signal_id,fold,variant,family,bars_to_plus_1.5r,bars_to_plus_2r,exit_i,exit_price,hold_bars,mfe_capture,realized_parts,initial_risk_points,initial_stop,initial_target
-0.657873986558767,-0.6715994150553168,0.013725428496549816,0.018931625512482505,0.861388960817954,,,,,,,TIME,2021-11-19 13:47:00-06:00,1,2820,2,T_4.0R,Fixed_Target,,,1448078.0,16581.25,60.0,-34.75,1.0,52.82166601809513,16599.321666018095,16335.21333592762
-1.0,-1.0362321927969598,0.03623219279695988,0.6496806984282462,1.0494842051533206,,,5.0,,,,STOP,2021-11-24 10:58:00-06:00,0,2827,2,T_4.0R,Fixed_Target,,,1452049.0,16304.74017050768,11.0,-1.5392176532553163,1.0,20.009829492319113,16304.74017050768,16404.789317969276
0.12908499965489315,0.12094703228534553,0.00813796736954761,0.7239984763252701,0.3002629339798601,,,18.0,,,,TIME,2021-11-26 11:00:00-06:00,0,2832,2,T_4.0R,Fixed_Target,,,1454571.0,16080.75,60.0,0.1782945736434109,1.0,89.08858527904158,16181.338585279042,15735.895658883834
3.632096266818134,3.5769492554371256,0.05514701138100832,3.7081611101022833,0.3042593731365976,,,1.0,3.0,,,TIME,2021-11-29 12:02:00-06:00,0,2836,2,T_4.0R,Fixed_Target,5.0,20.0,1455788.0,16406.25,60.0,0.9794871794871796,1.0,13.146677976636056,16345.353322023364,16411.086711906544
-1.0,-1.0167694418083844,0.016769441808384463,0.3006934393227559,1.4051635722198015,,,,,,,STOP,2021-12-01 10:55:00-06:00,1,2842,2,T_4.0R,Fixed_Target,,,1458481.0,16371.266599134056,38.0,-3.3256462204572017,1.0,43.23340086594362,16371.266599134056,16587.433603463774
0.7602524511087276,0.7525435975834993,0.007708853525228357,0.8639232398962814,0.667214563735282,,,30.0,,,,TIME,2021-12-01 13:19:00-06:00,0,2844,2,T_4.0R,Fixed_Target,,,1458625.0,16120.75,60.0,0.88,1.0,94.04770730528617,16286.297707305286,15816.059170778855
0.6179285358253923,0.6111148751641998,0.006813660661192539,0.8458337372514877,0.6602202226879668,,,45.0,,,,TIME,2021-12-03 11:05:00-06:00,0,2847,2,T_4.0R,Fixed_Target,,,1461251.0,15584.75,60.0,0.7305555555555554,1.0,106.40389007472368,15756.903890074724,15224.884439701105
0.4024761744881815,0.3517291785744543,0.050746995913727236,2.502351867469998,0.052496892324545415,,,1.0,1.0,,,TIME,2021-12-07 17:17:00-06:00,0,2852,2,T_4.0R,Fixed_Target,2.0,25.0,1464323.0,16344.5,60.0,0.16083916083916083,1.0,14.286559961747116,16324.463440038253,16395.89623984699
-1.0,-1.0115037074784428,0.011503707478442739,0.9599645550976355,1.0274000816954032,,,4.0,,,,STOP,2021-12-10 10:46:00-06:00,0,2860,2,T_4.0R,Fixed_Target,,,1468130.0,16257.273160260169,45.0,-1.0417051282672543,1.0,63.02316026016888,16257.273160260169,15942.157358959324
1.4659437045531976,1.4498405350713632,0.016103169481834368,2.0378838620114528,0.0999507071286271,,,5.0,8.0,,,TIME,2021-12-13 15:45:00-06:00,0,2863,2,T_4.0R,Fixed_Target,10.0,18.0,1469809.0,16089.5,60.0,0.7193460490463215,1.0,45.02219273155242,16200.522192731552,15975.41122907379
0.06036966565985083,0.05489866470942685,0.005471000950423981,0.14715106004588638,0.3433524734404016,,,,,,,TIME,2021-12-14 11:03:00-06:00,0,2864,2,T_4.0R,Fixed_Target,,,1470907.0,15767.5,60.0,0.4102564102564103,1.0,132.51688430867762,15908.016884308678,15245.43246276529
0.9047644142120201,0.8941845077555086,0.010579906456511527,0.9485433374803437,0.2334875907643923,,,17.0,,,,TIME,2021-12-15 11:15:00-06:00,0,2865,2,T_4.0R,Fixed_Target,,,1472299.0,15754.75,60.0,0.9538461538461539,1.0,68.5261257252223,15885.276125725222,15542.64549709911
-1.0,-1.0197367496244296,0.019736749624429676,0.13611551465123914,1.1637876502680946,,,,,,,STOP,2021-12-15 13:33:00-06:00,1,2866,2,T_4.0R,Fixed_Target,,,1472437.0,15893.016494544643,2.0,-7.346701091071373,1.0,36.73350545535686,15893.016494544643,16076.684021821427
0.45243810633670384,0.4453072883563971,0.007130817980306746,0.8852049906587685,0.13032184584698536,,,8.0,,,,TIME,2021-12-16 14:00:00-06:00,0,2869,2,T_4.0R,Fixed_Target,,,1473844.0,15837.0,45.0,0.5111111111111111,1.0,101.67136533315534,15984.671365333155,15476.314538667379
-1.0,-1.0337302248820064,0.03373022488200648,0.2791466886786743,1.081693418629863,,,,,,,STOP,2021-12-22 10:26:00-06:00,1,2879,2,T_4.0R,Fixed_Target,,,1479150.0,16097.005924507288,11.0,-3.582345915452,1.0,21.494075492712,16097.005924507288,16204.476301970848
