timestamp,timestamp_utc,timestamp_chicago,timestamp_ny,bar_index,open,high,low,close,atr,state_before,state_after,signal_long,signal_short,enter_long,enter_short,entry_price,in_trade,trade_direction,stop_price,target_price,exit_stop,exit_target,exit_time,reason_code,p58_state,ctx_dir,ev_total_long,ev_total_short,raw_long,raw_short,take_long,take_short,ctx_score_long,ctx_score_short,loc_long,loc_short,react_long,react_short,contra_long,contra_short,armed_direction,cooldown,cooldown_rem,gate_open,p4_result,h1_result,decision,band_long,band_short,dom_long,dom_short,known_at
2026-08-28 08:52:00-05:00,2026-08-28T13:52:00+00:00,2026-08-28T08:52:00-05:00,2026-08-28T09:52:00-04:00,3136518,29638.75,29652.0,29625.0,29631.75,25.678571428571427,COOLDOWN,COOLDOWN,False,False,False,False,,False,,,,False,False,False,,3,NEUTRAL,4,5,False,False,False,False,2,2,3,2,0,1,-1,-1,,True,1,False,KEEP,KEEP,,LOW,LOW,STRONG_DOWN,STRONG_DOWN,2026-08-28 08:52:00-05:00
2026-08-28 08:53:00-05:00,2026-08-28T13:53:00+00:00,2026-08-28T08:53:00-05:00,2026-08-28T09:53:00-04:00,3136519,29632.0,29650.5,29631.25,29645.5,25.642857142857142,COOLDOWN,WATCH,False,False,False,False,,False,,,,False,False,False,,0,NEUTRAL,9,1,False,False,False,False,2,2,3,2,3,0,-1,-1,,False,0,True,KEEP,KEEP,,LOW,LOW,STRONG_DOWN,STRONG_DOWN,2026-08-28 08:53:00-05:00
2026-08-28 08:54:00-05:00,2026-08-28T13:54:00+00:00,2026-08-28T08:54:00-05:00,2026-08-28T09:54:00-04:00,3136520,29646.0,29652.5,29633.25,29633.5,23.732142857142858,WATCH,WATCH,False,False,False,False,,False,,,,False,False,False,,0,NEUTRAL,4,6,False,False,False,False,2,2,3,2,0,2,-1,-1,,False,0,True,KEEP,KEEP,,LOW,LOW,DOWN,DOWN,2026-08-28 08:54:00-05:00
2026-08-28 08:55:00-05:00,2026-08-28T13:55:00+00:00,2026-08-28T08:55:00-05:00,2026-08-28T09:55:00-04:00,3136521,29634.75,29643.5,29629.5,29633.5,23.821428571428573,WATCH,WATCH,False,False,False,False,,False,,,,False,False,False,,0,NEUTRAL,4,5,False,False,False,False,2,2,3,2,0,1,-1,-1,,False,0,True,KEEP,KEEP,,LOW,LOW,DOWN,DOWN,2026-08-28 08:55:00-05:00
2026-08-28 08:56:00-05:00,2026-08-28T13:56:00+00:00,2026-08-28T08:56:00-05:00,2026-08-28T09:56:00-04:00,3136522,29633.0,29655.0,29631.75,29650.25,23.875,WATCH,ARMED_LONG,False,False,False,False,,False,LONG,,,False,False,False,,1,BULLISH,7,0,True,False,False,False,2,1,2,2,1,0,0,0,LONG,False,0,True,KEEP,KEEP,,HIGH,LOW,UP,UP,2026-08-28 08:56:00-05:00
2026-08-28 08:57:00-05:00,2026-08-28T13:57:00+00:00,2026-08-28T08:57:00-05:00,2026-08-28T09:57:00-04:00,3136523,29650.75,29657.75,29640.25,29649.75,23.625,ARMED_LONG,ARMED_LONG,False,False,False,False,,False,,,,False,False,False,,1,BULLISH,6,1,True,False,False,False,2,1,2,2,0,1,0,0,LONG,False,0,True,KEEP,KEEP,,HIGH,LOW,UP,UP,2026-08-28 08:57:00-05:00
2026-08-28 08:58:00-05:00,2026-08-28T13:58:00+00:00,2026-08-28T08:58:00-05:00,2026-08-28T09:58:00-04:00,3136524,29650.75,29655.0,29639.75,29654.75,23.375,ARMED_LONG,ARMED_LONG,False,False,False,False,,False,,,,False,False,False,,1,BULLISH,7,0,True,False,False,False,2,1,1,2,3,0,0,0,LONG,False,0,True,KEEP,KEEP,,HIGH,LOW,UP,UP,2026-08-28 08:58:00-05:00
2026-08-28 08:59:00-05:00,2026-08-28T13:59:00+00:00,2026-08-28T08:59:00-05:00,2026-08-28T09:59:00-04:00,3136525,29655.5,29668.0,29625.75,29629.0,23.892857142857142,ARMED_LONG,ARMED_LONG,False,False,False,False,,False,,,,False,False,False,,1,NEUTRAL,3,4,True,False,False,False,2,1,3,0,0,2,0,-1,LONG,False,0,True,KEEP,KEEP,,LOW,LOW,DOWN,DOWN,2026-08-28 08:59:00-05:00
2026-08-28 09:00:00-05:00,2026-08-28T14:00:00+00:00,2026-08-28T09:00:00-05:00,2026-08-28T10:00:00-04:00,3136526,29632.0,29706.0,29605.0,29687.25,29.821428571428573,ARMED_LONG,ARMED_LONG,False,False,False,False,,False,,,,False,False,False,,1,BULLISH,8,1,True,False,False,False,2,0,2,3,2,0,0,0,LONG,False,0,True,KEEP,KEEP,,HIGH,LOW,STRONG_UP,STRONG_UP,2026-08-28 09:00:00-05:00
2026-08-28 09:01:00-05:00,2026-08-28T14:01:00+00:00,2026-08-28T09:01:00-05:00,2026-08-28T10:01:00-04:00,3136527,29687.5,29688.0,29641.5,29643.75,31.482142857142858,ARMED_LONG,ARMED_LONG,False,False,False,False,,False,,,,False,False,False,,1,BULLISH,1,4,False,False,False,False,2,1,0,2,0,1,0,0,LONG,False,0,True,KEEP,KEEP,,LOW,LOW,NEUTRAL,NEUTRAL,2026-08-28 09:01:00-05:00
2026-08-28 09:02:00-05:00,2026-08-28T14:02:00+00:00,2026-08-28T09:02:00-05:00,2026-08-28T10:02:00-04:00,3136528,29643.75,29661.25,29624.5,29651.75,32.642857142857146,ARMED_LONG,ARMED_LONG,False,False,False,False,,False,,,,False,False,False,,1,BULLISH,4,3,True,False,False,False,2,1,2,2,1,0,0,0,LONG,False,0,True,KEEP,KEEP,,MEDIUM,LOW,UP,UP,2026-08-28 09:02:00-05:00
2026-08-28 09:03:00-05:00,2026-08-28T14:03:00+00:00,2026-08-28T09:03:00-05:00,2026-08-28T10:03:00-04:00,3136529,29651.75,29657.75,29608.75,29609.25,32.625,ARMED_LONG,ARMED_LONG,False,False,False,False,,False,,,,False,False,False,,1,NEUTRAL,4,4,True,False,False,False,2,2,3,0,0,2,-1,-1,LONG,False,0,True,KEEP,KEEP,,LOW,LOW,DOWN,DOWN,2026-08-28 09:03:00-05:00
2026-08-28 09:04:00-05:00,2026-08-28T14:04:00+00:00,2026-08-28T09:04:00-05:00,2026-08-28T10:04:00-04:00,3136530,29608.75,29633.25,29597.75,29629.0,33.767857142857146,ARMED_LONG,ARMED_LONG,False,False,False,False,,False,,,,False,False,False,,1,NEUTRAL,5,3,True,False,False,False,2,1,3,2,1,0,0,-1,LONG,False,0,True,KEEP,KEEP,,LOW,LOW,DOWN,DOWN,2026-08-28 09:04:00-05:00
2026-08-28 09:05:00-05:00,2026-08-28T14:05:00+00:00,2026-08-28T09:05:00-05:00,2026-08-28T10:05:00-04:00,3136531,29629.5,29631.75,29588.75,29591.5,34.964285714285715,ARMED_LONG,ARMED_LONG,False,False,False,False,,False,,,,False,False,False,,1,NEUTRAL,4,4,True,False,False,False,2,2,3,0,0,2,-1,-1,LONG,False,0,True,KEEP,KEEP,,LOW,LOW,STRONG_DOWN,STRONG_DOWN,2026-08-28 09:05:00-05:00
2026-08-28 09:06:00-05:00,2026-08-28T14:06:00+00:00,2026-08-28T09:06:00-05:00,2026-08-28T10:06:00-04:00,3136532,29592.0,29595.5,29566.0,29588.25,35.142857142857146,ARMED_LONG,ARMED_LONG,False,False,False,False,,False,,,,False,False,False,,1,NEUTRAL,4,5,True,False,False,False,2,2,3,2,0,1,-1,-1,LONG,False,0,True,KEEP,KEEP,,LOW,LOW,DOWN,DOWN,2026-08-28 09:06:00-05:00
2026-08-28 09:07:00-05:00,2026-08-28T14:07:00+00:00,2026-08-28T09:07:00-05:00,2026-08-28T10:07:00-04:00,3136533,29588.25,29590.0,29568.5,29572.5,35.30357142857143,ARMED_LONG,ARMED_LONG,False,False,False,False,,False,,,,False,False,False,,1,NEUTRAL,2,6,True,False,False,False,2,2,3,0,1,2,-1,-1,LONG,False,0,True,KEEP,KEEP,,LOW,LOW,STRONG_DOWN,STRONG_DOWN,2026-08-28 09:07:00-05:00
2026-08-28 09:08:00-05:00,2026-08-28T14:08:00+00:00,2026-08-28T09:08:00-05:00,2026-08-28T10:08:00-04:00,3136534,29573.25,29608.0,29559.0,29606.25,37.42857142857143,ARMED_LONG,ARMED_LONG,False,False,False,False,,False,,,,False,False,False,,1,NEUTRAL,5,3,True,False,False,False,2,2,2,2,2,0,-1,-1,LONG,False,0,True,KEEP,KEEP,,LOW,LOW,STRONG_DOWN,STRONG_DOWN,2026-08-28 09:08:00-05:00
2026-08-28 09:09:00-05:00,2026-08-28T14:09:00+00:00,2026-08-28T09:09:00-05:00,2026-08-28T10:09:00-04:00,3136535,29606.0,29617.25,29581.5,29581.5,38.982142857142854,ARMED_LONG,ARMED_LONG,False,False,False,False,,False,,,,False,False,False,,1,NEUTRAL,4,5,True,False,False,False,2,2,3,2,0,1,-1,-1,LONG,False,0,True,KEEP,KEEP,,LOW,LOW,DOWN,DOWN,2026-08-28 09:09:00-05:00
2026-08-28 09:10:00-05:00,2026-08-28T14:10:00+00:00,2026-08-28T09:10:00-05:00,2026-08-28T10:10:00-04:00,3136536,29582.25,29602.0,29564.5,29567.5,40.0,ARMED_LONG,ARMED_LONG,False,False,False,False,,False,,,,False,False,False,,1,NEUTRAL,4,5,True,False,False,False,2,2,3,0,0,3,-1,-1,LONG,False,0,True,KEEP,KEEP,,LOW,LOW,DOWN,DOWN,2026-08-28 09:10:00-05:00
2026-08-28 09:11:00-05:00,2026-08-28T14:11:00+00:00,2026-08-28T09:11:00-05:00,2026-08-28T10:11:00-04:00,3136537,29568.0,29575.75,29542.75,29560.75,41.107142857142854,ARMED_LONG,WATCH,False,False,False,False,,False,,,,False,False,False,,0,NEUTRAL,2,5,False,False,False,False,2,2,3,0,1,1,-1,-1,,False,0,True,KEEP,KEEP,,LOW,LOW,DOWN,DOWN,2026-08-28 09:11:00-05:00
2026-08-28 09:12:00-05:00,2026-08-28T14:12:00+00:00,2026-08-28T09:12:00-05:00,2026-08-28T10:12:00-04:00,3136538,29560.5,29561.0,29527.0,29556.0,42.44642857142857,WATCH,WATCH,False,False,False,False,,False,,,,False,False,False,,0,NEUTRAL,2,6,False,False,False,False,2,2,3,2,1,1,-1,-1,,False,0,True,KEEP,KEEP,,LOW,LOW,DOWN,DOWN,2026-08-28 09:12:00-05:00
2026-08-28 09:13:00-05:00,2026-08-28T14:13:00+00:00,2026-08-28T09:13:00-05:00,2026-08-28T10:13:00-04:00,3136539,29557.25,29557.5,29505.0,29521.5,43.17857142857143,WATCH,IN_SHORT,False,True,False,False,,True,SHORT,,,False,False,False,SIGNAL,-2,BEARISH,1,6,False,False,False,True,1,2,3,0,0,2,0,0,SHORT,False,0,False,KEEP,KEEP,,LOW,HIGH,STRONG_DOWN,STRONG_DOWN,2026-08-28 09:13:00-05:00
2026-08-28 09:14:00-05:00,2026-08-28T14:14:00+00:00,2026-08-28T09:14:00-05:00,2026-08-28T10:14:00-04:00,3136540,29522.0,29542.0,29515.25,29534.75,37.875,IN_SHORT,SHORT_ACTIVE,False,False,False,True,29522.0,True,SHORT,29559.875,29427.3125,False,False,False,ENTER,-2,BEARISH,2,4,False,False,False,False,1,2,3,0,1,0,0,0,SHORT,False,0,False,KEEP,KEEP,,LOW,HIGH,DOWN,DOWN,2026-08-28 09:14:00-05:00
2026-08-28 09:15:00-05:00,2026-08-28T14:15:00+00:00,2026-08-28T09:15:00-05:00,2026-08-28T10:15:00-04:00,3136541,29536.25,29557.5,29532.25,29552.5,36.357142857142854,SHORT_ACTIVE,SHORT_ACTIVE,False,False,False,False,,True,SHORT,29559.875,29427.3125,False,False,False,,-2,NEUTRAL,2,6,False,False,False,False,2,2,2,3,2,0,-1,-1,SHORT,False,0,False,KEEP,KEEP,,LOW,LOW,TRANSITION,TRANSITION,2026-08-28 09:15:00-05:00
2026-08-28 09:16:00-05:00,2026-08-28T14:16:00+00:00,2026-08-28T09:16:00-05:00,2026-08-28T10:16:00-04:00,3136542,29552.25,29570.0,29538.75,29561.5,35.964285714285715,SHORT_ACTIVE,COOLDOWN,False,False,False,False,,False,,,,True,False,False,M0_STOP,3,NEUTRAL,1,6,False,False,False,False,2,2,2,3,1,0,-1,-1,,True,3,False,KEEP,KEEP,,LOW,HIGH,STRONG_DOWN,STRONG_DOWN,2026-08-28 09:16:00-05:00
2026-08-28 09:17:00-05:00,2026-08-28T14:17:00+00:00,2026-08-28T09:17:00-05:00,2026-08-28T10:17:00-04:00,3136543,29562.75,29595.0,29557.5,29593.25,35.142857142857146,COOLDOWN,COOLDOWN,False,False,False,False,,False,,,,False,False,False,,3,NEUTRAL,5,6,False,False,False,False,2,2,2,3,2,1,-1,-1,,True,2,False,KEEP,KEEP,,MEDIUM,LOW,UP,UP,2026-08-28 09:17:00-05:00
2026-08-28 09:18:00-05:00,2026-08-28T14:18:00+00:00,2026-08-28T09:18:00-05:00,2026-08-28T10:18:00-04:00,3136544,29593.75,29610.0,29588.75,29596.0,34.125,COOLDOWN,COOLDOWN,False,False,False,False,,False,,,,False,False,False,,3,BULLISH,5,4,False,False,False,False,2,1,2,3,1,0,0,0,,True,1,False,KEEP,KEEP,,MEDIUM,LOW,STRONG_UP,STRONG_UP,2026-08-28 09:18:00-05:00
2026-08-28 09:19:00-05:00,2026-08-28T14:19:00+00:00,2026-08-28T09:19:00-05:00,2026-08-28T10:19:00-04:00,3136545,29596.75,29628.5,29596.25,29605.0,33.357142857142854,COOLDOWN,WATCH,False,False,False,False,,False,,,,False,False,False,,0,BULLISH,5,5,False,False,False,False,2,1,2,3,1,1,0,0,,False,0,True,KEEP,KEEP,,MEDIUM,LOW,STRONG_UP,STRONG_UP,2026-08-28 09:19:00-05:00
2026-08-28 09:20:00-05:00,2026-08-28T14:20:00+00:00,2026-08-28T09:20:00-05:00,2026-08-28T10:20:00-04:00,3136546,29604.5,29636.75,29603.5,29617.5,33.625,WATCH,WATCH,False,False,False,False,,False,,,,False,False,False,,0,NEUTRAL,5,4,False,False,False,False,2,1,2,2,2,0,0,-1,,False,0,True,KEEP,KEEP,,MEDIUM,LOW,STRONG_UP,STRONG_UP,2026-08-28 09:20:00-05:00
2026-08-28 09:21:00-05:00,2026-08-28T14:21:00+00:00,2026-08-28T09:21:00-05:00,2026-08-28T10:21:00-04:00,3136547,29617.5,29649.75,29617.25,29644.25,34.410714285714285,WATCH,IN_LONG,True,False,False,False,,True,LONG,,,False,False,False,SIGNAL,2,BULLISH,4,4,False,False,True,False,2,1,1,2,2,0,0,0,LONG,False,0,False,KEEP,KEEP,,MEDIUM,LOW,STRONG_UP,STRONG_UP,2026-08-28 09:21:00-05:00
2026-08-28 09:22:00-05:00,2026-08-28T14:22:00+00:00,2026-08-28T09:22:00-05:00,2026-08-28T10:22:00-04:00,3136548,29645.5,29675.75,29639.0,29669.75,33.535714285714285,IN_LONG,LONG_ACTIVE,False,False,True,False,29645.5,True,LONG,29611.964285714286,29729.339285714286,False,False,False,ENTER,2,NEUTRAL,5,4,False,False,False,False,2,2,1,3,2,0,-1,-1,LONG,False,0,False,KEEP,KEEP,,LOW,LOW,STRONG_UP,STRONG_UP,2026-08-28 09:22:00-05:00
2026-08-28 09:23:00-05:00,2026-08-28T14:23:00+00:00,2026-08-28T09:23:00-05:00,2026-08-28T10:23:00-04:00,3136549,29670.75,29672.0,29637.25,29644.75,33.464285714285715,LONG_ACTIVE,LONG_ACTIVE,False,False,False,False,,True,LONG,29611.964285714286,29729.339285714286,False,False,False,,3,NEUTRAL,4,4,False,False,False,False,2,2,2,2,0,1,-1,-1,,True,3,False,KEEP,KEEP,,LOW,LOW,UP,UP,2026-08-28 09:23:00-05:00
2026-08-28 09:24:00-05:00,2026-08-28T14:24:00+00:00,2026-08-28T09:24:00-05:00,2026-08-28T10:24:00-04:00,3136550,29645.75,29649.75,29614.75,29643.5,33.285714285714285,LONG_ACTIVE,LONG_ACTIVE,False,False,False,False,,True,LONG,29611.964285714286,29729.339285714286,False,False,False,,3,NEUTRAL,4,4,False,False,False,False,2,2,2,2,0,1,-1,-1,,True,2,False,KEEP,KEEP,,LOW,LOW,UP,UP,2026-08-28 09:24:00-05:00
2026-08-28 09:25:00-05:00,2026-08-28T14:25:00+00:00,2026-08-28T09:25:00-05:00,2026-08-28T10:25:00-04:00,3136551,29643.5,29654.0,29626.5,29626.5,32.892857142857146,LONG_ACTIVE,LONG_ACTIVE,False,False,False,False,,True,LONG,29611.964285714286,29729.339285714286,False,False,False,,3,BEARISH,3,6,False,False,False,False,1,2,2,1,1,3,0,0,,True,1,False,KEEP,KEEP,,LOW,LOW,STRONG_UP,STRONG_UP,2026-08-28 09:25:00-05:00
2026-08-28 09:26:00-05:00,2026-08-28T14:26:00+00:00,2026-08-28T09:26:00-05:00,2026-08-28T10:26:00-04:00,3136552,29625.75,29643.5,29606.0,29643.0,33.142857142857146,LONG_ACTIVE,WATCH,False,False,False,False,,False,,,,True,False,False,M0_STOP,0,NEUTRAL,5,3,False,False,False,False,1,2,2,2,2,0,-1,0,,False,0,True,KEEP,KEEP,,LOW,LOW,STRONG_UP,STRONG_UP,2026-08-28 09:26:00-05:00
2026-08-28 09:27:00-05:00,2026-08-28T14:27:00+00:00,2026-08-28T09:27:00-05:00,2026-08-28T10:27:00-04:00,3136553,29642.0,29645.75,29604.0,29614.25,32.375,WATCH,WATCH,False,False,False,False,,False,,,,False,False,False,,0,NEUTRAL,3,6,False,False,False,False,2,2,3,0,0,3,-1,-1,,False,0,True,KEEP,KEEP,,LOW,HIGH,DOWN,DOWN,2026-08-28 09:27:00-05:00
2026-08-28 09:28:00-05:00,2026-08-28T14:28:00+00:00,2026-08-28T09:28:00-05:00,2026-08-28T10:28:00-04:00,3136554,29613.75,29638.5,29611.25,29627.5,32.410714285714285,WATCH,WATCH,False,False,False,False,,False,,,,False,False,False,,0,NEUTRAL,3,4,False,False,False,False,2,2,2,1,1,0,-1,-1,,False,0,True,KEEP,KEEP,,LOW,HIGH,DOWN,DOWN,2026-08-28 09:28:00-05:00
2026-08-28 09:29:00-05:00,2026-08-28T14:29:00+00:00,2026-08-28T09:29:00-05:00,2026-08-28T10:29:00-04:00,3136555,29626.25,29654.0,29615.75,29653.5,33.339285714285715,WATCH,WATCH,False,False,False,False,,False,,,,False,False,False,,0,NEUTRAL,3,3,False,False,False,False,2,1,0,2,2,0,0,-1,,False,0,True,KEEP,KEEP,,LOW,LOW,TRANSITION,TRANSITION,2026-08-28 09:29:00-05:00
2026-08-28 09:30:00-05:00,2026-08-28T14:30:00+00:00,2026-08-28T09:30:00-05:00,2026-08-28T10:30:00-04:00,3136556,29653.5,29656.25,29634.0,29646.75,32.69642857142857,WATCH,ARMED_LONG,False,False,False,False,,False,LONG,,,False,False,False,,1,BULLISH,5,4,True,False,False,False,2,1,3,2,0,1,0,0,LONG,False,0,True,KEEP,KEEP,,MEDIUM,LOW,UP,UP,2026-08-28 09:30:00-05:00
2026-08-28 09:31:00-05:00,2026-08-28T14:31:00+00:00,2026-08-28T09:31:00-05:00,2026-08-28T10:31:00-04:00,3136557,29647.0,29661.25,29632.0,29641.75,32.107142857142854,ARMED_LONG,ARMED_LONG,False,False,False,False,,False,,,,False,False,False,,1,NEUTRAL,4,4,True,False,False,False,2,2,3,2,0,1,-1,-1,LONG,False,0,True,KEEP,KEEP,,LOW,LOW,NEUTRAL,NEUTRAL,2026-08-28 09:31:00-05:00
2026-08-28 09:32:00-05:00,2026-08-28T14:32:00+00:00,2026-08-28T09:32:00-05:00,2026-08-28T10:32:00-04:00,3136558,29643.25,29661.0,29635.5,29647.0,32.410714285714285,ARMED_LONG,ARMED_LONG,False,False,False,False,,False,,,,False,False,False,,1,BULLISH,6,3,True,False,False,False,2,1,3,2,1,0,0,0,LONG,False,0,True,KEEP,KEEP,,MEDIUM,LOW,UP,UP,2026-08-28 09:32:00-05:00
2026-08-28 09:33:00-05:00,2026-08-28T14:33:00+00:00,2026-08-28T09:33:00-05:00,2026-08-28T10:33:00-04:00,3136559,29647.75,29671.0,29636.75,29667.5,32.55357142857143,ARMED_LONG,ARMED_LONG,False,False,False,False,,False,,,,False,False,False,,1,BULLISH,6,1,True,False,False,False,2,1,0,3,2,0,0,0,LONG,False,0,True,KEEP,KEEP,,HIGH,LOW,UP,UP,2026-08-28 09:33:00-05:00
2026-08-28 09:34:00-05:00,2026-08-28T14:34:00+00:00,2026-08-28T09:34:00-05:00,2026-08-28T10:34:00-04:00,3136560,29667.25,29688.5,29666.0,29683.25,31.785714285714285,ARMED_LONG,ARMED_LONG,False,False,False,False,,False,,,,False,False,False,,1,BULLISH,6,1,True,False,False,False,2,1,0,3,2,0,0,0,LONG,False,0,True,KEEP,KEEP,,HIGH,LOW,UP,UP,2026-08-28 09:34:00-05:00
2026-08-28 09:35:00-05:00,2026-08-28T14:35:00+00:00,2026-08-28T09:35:00-05:00,2026-08-28T10:35:00-04:00,3136561,29684.5,29695.25,29671.0,29682.5,31.196428571428573,ARMED_LONG,ARMED_LONG,False,False,False,False,,False,,,,False,False,False,,1,BULLISH,4,1,False,False,False,False,2,1,0,3,0,0,0,0,LONG,False,0,True,KEEP,KEEP,,HIGH,LOW,UP,UP,2026-08-28 09:35:00-05:00
2026-08-28 09:36:00-05:00,2026-08-28T14:36:00+00:00,2026-08-28T09:36:00-05:00,2026-08-28T10:36:00-04:00,3136562,29683.0,29695.0,29673.25,29685.5,30.125,ARMED_LONG,ARMED_LONG,False,False,False,False,,False,,,,False,False,False,,1,BULLISH,5,1,False,False,False,False,2,1,0,3,1,0,0,0,LONG,False,0,True,KEEP,KEEP,,HIGH,LOW,STRONG_UP,STRONG_UP,2026-08-28 09:36:00-05:00
2026-08-28 09:37:00-05:00,2026-08-28T14:37:00+00:00,2026-08-28T09:37:00-05:00,2026-08-28T10:37:00-04:00,3136563,29686.25,29698.75,29682.5,29693.0,28.803571428571427,ARMED_LONG,WATCH,False,False,False,False,,False,,,,False,False,False,,0,BULLISH,5,1,False,False,False,False,2,1,0,3,1,0,0,0,,False,0,True,KEEP,KEEP,,HIGH,LOW,STRONG_UP,STRONG_UP,2026-08-28 09:37:00-05:00
2026-08-28 09:38:00-05:00,2026-08-28T14:38:00+00:00,2026-08-28T09:38:00-05:00,2026-08-28T10:38:00-04:00,3136564,29693.5,29713.0,29692.0,29701.25,27.803571428571427,WATCH,ARMED_LONG,False,False,False,False,,False,LONG,,,False,False,False,,1,BULLISH,5,1,False,False,False,False,2,1,0,3,1,0,0,0,LONG,False,0,True,KEEP,KEEP,,HIGH,LOW,UP,UP,2026-08-28 09:38:00-05:00
2026-08-28 09:39:00-05:00,2026-08-28T14:39:00+00:00,2026-08-28T09:39:00-05:00,2026-08-28T10:39:00-04:00,3136565,29701.5,29701.75,29679.25,29680.0,27.446428571428573,ARMED_LONG,ARMED_LONG,False,False,False,False,,False,,,,False,False,False,,1,NEUTRAL,5,2,True,False,False,False,2,1,2,2,0,2,0,-1,LONG,False,0,True,KEEP,KEEP,,HIGH,LOW,STRONG_UP,STRONG_UP,2026-08-28 09:39:00-05:00
2026-08-28 09:40:00-05:00,2026-08-28T14:40:00+00:00,2026-08-28T09:40:00-05:00,2026-08-28T10:40:00-04:00,3136566,29681.0,29702.0,29674.5,29700.75,26.732142857142858,ARMED_LONG,ARMED_LONG,False,False,False,False,,False,,,,False,False,False,,1,BULLISH,5,1,False,False,False,False,2,1,0,3,1,0,0,0,LONG,False,0,True,KEEP,KEEP,,HIGH,LOW,UP,UP,2026-08-28 09:40:00-05:00
2026-08-28 09:41:00-05:00,2026-08-28T14:41:00+00:00,2026-08-28T09:41:00-05:00,2026-08-28T10:41:00-04:00,3136567,29700.25,29707.25,29686.5,29689.75,25.232142857142858,ARMED_LONG,ARMED_LONG,False,False,False,False,,False,,,,False,False,False,,1,BULLISH,5,2,True,False,False,False,2,1,2,3,0,1,0,0,LONG,False,0,True,KEEP,KEEP,,HIGH,LOW,UP,UP,2026-08-28 09:41:00-05:00
2026-08-28 09:42:00-05:00,2026-08-28T14:42:00+00:00,2026-08-28T09:42:00-05:00,2026-08-28T10:42:00-04:00,3136568,29689.75,29715.25,29688.0,29709.75,25.232142857142858,ARMED_LONG,ARMED_LONG,False,False,False,False,,False,,,,False,False,False,,1,BULLISH,6,1,True,False,False,False,2,1,0,3,2,0,0,0,LONG,False,0,True,KEEP,KEEP,,HIGH,LOW,UP,UP,2026-08-28 09:42:00-05:00
2026-08-28 09:43:00-05:00,2026-08-28T14:43:00+00:00,2026-08-28T09:43:00-05:00,2026-08-28T10:43:00-04:00,3136569,29709.75,29721.25,29705.0,29719.75,23.660714285714285,ARMED_LONG,ARMED_LONG,False,False,False,False,,False,,,,False,False,False,,1,BULLISH,6,1,True,False,False,False,2,1,0,3,2,0,0,0,LONG,False,0,True,KEEP,KEEP,,HIGH,LOW,UP,UP,2026-08-28 09:43:00-05:00
2026-08-28 09:44:00-05:00,2026-08-28T14:44:00+00:00,2026-08-28T09:44:00-05:00,2026-08-28T10:44:00-04:00,3136570,29719.25,29744.0,29718.5,29734.25,23.892857142857142,ARMED_LONG,ARMED_LONG,False,False,False,False,,False,,,,False,False,False,,1,BULLISH,6,1,True,False,False,False,2,1,0,2,2,1,0,0,LONG,False,0,True,KEEP,KEEP,,HIGH,LOW,STRONG_UP,STRONG_UP,2026-08-28 09:44:00-05:00
2026-08-28 09:45:00-05:00,2026-08-28T14:45:00+00:00,2026-08-28T09:45:00-05:00,2026-08-28T10:45:00-04:00,3136571,29734.75,29745.0,29725.25,29726.0,23.214285714285715,ARMED_LONG,ARMED_LONG,False,False,False,False,,False,,,,False,False,False,,1,NEUTRAL,5,3,False,False,False,False,2,2,1,2,0,3,-1,-1,LONG,False,0,True,KEEP,KEEP,,HIGH,LOW,UP,UP,2026-08-28 09:45:00-05:00
2026-08-28 09:46:00-05:00,2026-08-28T14:46:00+00:00,2026-08-28T09:46:00-05:00,2026-08-28T10:46:00-04:00,3136572,29726.0,29745.75,29725.25,29740.5,22.857142857142858,ARMED_LONG,WATCH,False,False,False,False,,False,,,,False,False,False,,0,BULLISH,7,0,False,False,False,False,2,1,1,2,2,0,0,0,,False,0,True,KEEP,KEEP,,HIGH,LOW,STRONG_UP,STRONG_UP,2026-08-28 09:46:00-05:00
2026-08-28 09:47:00-05:00,2026-08-28T14:47:00+00:00,2026-08-28T09:47:00-05:00,2026-08-28T10:47:00-04:00,3136573,29741.0,29755.0,29731.75,29738.0,22.071428571428573,WATCH,ARMED_LONG,False,False,False,False,,False,LONG,,,False,False,False,,1,BULLISH,5,1,False,False,False,False,2,1,1,2,0,1,0,0,LONG,False,0,True,KEEP,KEEP,,HIGH,LOW,UP,UP,2026-08-28 09:47:00-05:00
2026-08-28 09:48:00-05:00,2026-08-28T14:48:00+00:00,2026-08-28T09:48:00-05:00,2026-08-28T10:48:00-04:00,3136574,29737.75,29754.0,29734.5,29746.0,21.857142857142858,ARMED_LONG,ARMED_LONG,False,False,False,False,,False,,,,False,False,False,,1,BULLISH,7,0,True,False,False,False,2,1,1,2,2,0,0,0,LONG,False,0,True,KEEP,KEEP,,HIGH,LOW,UP,UP,2026-08-28 09:48:00-05:00
2026-08-28 09:49:00-05:00,2026-08-28T14:49:00+00:00,2026-08-28T09:49:00-05:00,2026-08-28T10:49:00-04:00,3136575,29746.0,29752.5,29741.5,29750.0,20.910714285714285,ARMED_LONG,ARMED_LONG,False,False,False,False,,False,,,,False,False,False,,1,BULLISH,6,0,True,False,False,False,2,1,1,2,1,0,0,0,LONG,False,0,True,KEEP,KEEP,,HIGH,LOW,UP,UP,2026-08-28 09:49:00-05:00
