timestamp,candidate_id,displacement_id,state,disp_bar,reclaim_bar,fill_bar,dedupe_passed,event_id
2018-02-26 14:15:00-06:00,358,358,EXPIRED,9393,-1,-1,False,A_MID_4_2018-02-26 13:00:00-06:00_Short
2018-02-26 15:00:00-06:00,359,359,WAIT_FOR_RECLAIM,9401,-1,-1,False,A_MID_4_2018-02-26 15:00:00-06:00_Short
2018-02-26 17:30:00-06:00,359,359,EXPIRED,9401,-1,-1,False,A_MID_4_2018-02-26 15:00:00-06:00_Short
2018-02-27 09:30:00-06:00,360,360,WAIT_FOR_RECLAIM,9470,-1,-1,False,A_MID_4_2018-02-27 09:30:00-06:00_Long
2018-02-27 10:15:00-06:00,361,361,WAIT_FOR_RECLAIM,9473,-1,-1,False,A_MID_4_2018-02-27 10:15:00-06:00_Long
2018-02-27 10:45:00-06:00,360,360,EXPIRED,9470,-1,-1,False,A_MID_4_2018-02-27 09:30:00-06:00_Long
2018-02-27 11:30:00-06:00,361,361,EXPIRED,9473,-1,-1,False,A_MID_4_2018-02-27 10:15:00-06:00_Long
2018-02-27 11:45:00-06:00,362,362,WAIT_FOR_RECLAIM,9479,-1,-1,False,A_MID_4_2018-02-27 11:45:00-06:00_Short
2018-02-27 12:45:00-06:00,362,362,WAIT_FOR_RETEST,9479,9483,-1,True,A_MID_4_2018-02-27 11:45:00-06:00_Short
2018-02-27 13:00:00-06:00,362,362,FIRED,9479,9483,9484,True,A_MID_4_2018-02-27 11:45:00-06:00_Short
2018-02-27 14:00:00-06:00,363,363,WAIT_FOR_RECLAIM,9488,-1,-1,False,A_MID_4_2018-02-27 14:00:00-06:00_Long
2018-02-27 14:45:00-06:00,364,364,WAIT_FOR_RECLAIM,9491,-1,-1,False,A_MID_4_2018-02-27 14:45:00-06:00_Long
2018-02-27 15:00:00-06:00,365,365,WAIT_FOR_RECLAIM,9492,-1,-1,False,A_MID_4_2018-02-27 15:00:00-06:00_Short
2018-02-27 15:30:00-06:00,363,363,EXPIRED,9488,-1,-1,False,A_MID_4_2018-02-27 14:00:00-06:00_Long
2018-02-27 17:15:00-06:00,364,364,EXPIRED,9491,-1,-1,False,A_MID_4_2018-02-27 14:45:00-06:00_Long
2018-02-27 17:30:00-06:00,365,365,EXPIRED,9492,-1,-1,False,A_MID_4_2018-02-27 15:00:00-06:00_Short
2018-02-28 09:30:00-06:00,366,366,WAIT_FOR_RECLAIM,9561,-1,-1,False,A_MID_4_2018-02-28 09:30:00-06:00_Long
2018-02-28 10:15:00-06:00,367,367,WAIT_FOR_RECLAIM,9564,-1,-1,False,A_MID_4_2018-02-28 10:15:00-06:00_Short
2018-02-28 10:30:00-06:00,367,367,WAIT_FOR_RETEST,9564,9565,-1,True,A_MID_4_2018-02-28 10:15:00-06:00_Short
2018-02-28 10:45:00-06:00,366,366,EXPIRED,9561,-1,-1,False,A_MID_4_2018-02-28 09:30:00-06:00_Long
2018-02-28 11:00:00-06:00,367,367,FIRED,9564,9565,9567,True,A_MID_4_2018-02-28 10:15:00-06:00_Short
2018-02-28 13:30:00-06:00,368,368,WAIT_FOR_RECLAIM,9577,-1,-1,False,A_MID_4_2018-02-28 13:30:00-06:00_Long
2018-02-28 14:45:00-06:00,369,369,WAIT_FOR_RECLAIM,9582,-1,-1,False,A_MID_4_2018-02-28 14:45:00-06:00_Long
2018-02-28 14:45:00-06:00,368,368,EXPIRED,9577,-1,-1,False,A_MID_4_2018-02-28 13:30:00-06:00_Long
2018-02-28 15:00:00-06:00,370,370,WAIT_FOR_RECLAIM,9583,-1,-1,False,A_MID_4_2018-02-28 15:00:00-06:00_Short
2018-02-28 17:15:00-06:00,369,369,EXPIRED,9582,-1,-1,False,A_MID_4_2018-02-28 14:45:00-06:00_Long
2018-02-28 17:30:00-06:00,370,370,EXPIRED,9583,-1,-1,False,A_MID_4_2018-02-28 15:00:00-06:00_Short
2018-03-01 09:45:00-06:00,371,371,WAIT_FOR_RECLAIM,9653,-1,-1,False,A_MID_4_2018-03-01 09:45:00-06:00_Long
2018-03-01 10:30:00-06:00,372,372,WAIT_FOR_RECLAIM,9656,-1,-1,False,A_MID_4_2018-03-01 10:30:00-06:00_Short
2018-03-01 10:30:00-06:00,371,371,WAIT_FOR_RETEST,9653,9656,-1,True,A_MID_4_2018-03-01 09:45:00-06:00_Long
2018-03-01 11:00:00-06:00,373,373,WAIT_FOR_RECLAIM,9658,-1,-1,False,A_MID_4_2018-03-01 11:00:00-06:00_Long
2018-03-01 11:00:00-06:00,371,371,FIRED,9653,9656,9658,True,A_MID_4_2018-03-01 09:45:00-06:00_Long
2018-03-01 11:00:00-06:00,372,372,DEDUPED,9656,9658,-1,False,A_MID_4_2018-03-01 10:30:00-06:00_Short
2018-03-01 12:15:00-06:00,373,373,EXPIRED,9658,-1,-1,False,A_MID_4_2018-03-01 11:00:00-06:00_Long
2018-03-01 12:30:00-06:00,374,374,WAIT_FOR_RECLAIM,9664,-1,-1,False,A_MID_4_2018-03-01 12:30:00-06:00_Long
2018-03-01 12:45:00-06:00,375,375,WAIT_FOR_RECLAIM,9665,-1,-1,False,A_MID_4_2018-03-01 12:45:00-06:00_Long
2018-03-01 13:00:00-06:00,376,376,WAIT_FOR_RECLAIM,9666,-1,-1,False,A_MID_4_2018-03-01 13:00:00-06:00_Long
2018-03-01 13:15:00-06:00,377,377,WAIT_FOR_RECLAIM,9667,-1,-1,False,A_MID_4_2018-03-01 13:15:00-06:00_Short
2018-03-01 13:15:00-06:00,376,376,WAIT_FOR_RETEST,9666,9667,-1,True,A_MID_4_2018-03-01 13:00:00-06:00_Long
2018-03-01 13:30:00-06:00,376,376,FIRED,9666,9667,9668,True,A_MID_4_2018-03-01 13:00:00-06:00_Long
2018-03-01 13:45:00-06:00,374,374,EXPIRED,9664,-1,-1,False,A_MID_4_2018-03-01 12:30:00-06:00_Long
2018-03-01 13:45:00-06:00,375,375,DEDUPED,9665,9669,-1,False,A_MID_4_2018-03-01 12:45:00-06:00_Long
2018-03-01 14:30:00-06:00,378,378,WAIT_FOR_RECLAIM,9672,-1,-1,False,A_MID_4_2018-03-01 14:30:00-06:00_Long
2018-03-01 14:30:00-06:00,377,377,EXPIRED,9667,-1,-1,False,A_MID_4_2018-03-01 13:15:00-06:00_Short
2018-03-01 15:00:00-06:00,378,378,DEDUPED,9672,9674,-1,False,A_MID_4_2018-03-01 14:30:00-06:00_Long
2018-03-02 09:30:00-06:00,379,379,WAIT_FOR_RECLAIM,9743,-1,-1,False,A_MID_4_2018-03-02 09:30:00-06:00_Short
2018-03-02 09:45:00-06:00,380,380,WAIT_FOR_RECLAIM,9744,-1,-1,False,A_MID_4_2018-03-02 09:45:00-06:00_Long
2018-03-02 09:45:00-06:00,379,379,WAIT_FOR_RETEST,9743,9744,-1,True,A_MID_4_2018-03-02 09:30:00-06:00_Short
2018-03-02 10:00:00-06:00,379,379,FIRED,9743,9744,9745,True,A_MID_4_2018-03-02 09:30:00-06:00_Short
2018-03-02 10:15:00-06:00,381,381,WAIT_FOR_RECLAIM,9746,-1,-1,False,A_MID_4_2018-03-02 10:15:00-06:00_Short
2018-03-02 10:15:00-06:00,380,380,DEDUPED,9744,9746,-1,False,A_MID_4_2018-03-02 09:45:00-06:00_Long
2018-03-02 10:45:00-06:00,382,382,WAIT_FOR_RECLAIM,9748,-1,-1,False,A_MID_4_2018-03-02 10:45:00-06:00_Short
2018-03-02 11:30:00-06:00,381,381,EXPIRED,9746,-1,-1,False,A_MID_4_2018-03-02 10:15:00-06:00_Short
2018-03-02 12:00:00-06:00,383,383,WAIT_FOR_RECLAIM,9753,-1,-1,False,A_MID_4_2018-03-02 12:00:00-06:00_Long
2018-03-02 12:00:00-06:00,382,382,EXPIRED,9748,-1,-1,False,A_MID_4_2018-03-02 10:45:00-06:00_Short
2018-03-02 13:00:00-06:00,384,384,WAIT_FOR_RECLAIM,9757,-1,-1,False,A_MID_4_2018-03-02 13:00:00-06:00_Short
2018-03-02 13:00:00-06:00,383,383,WAIT_FOR_RETEST,9753,9757,-1,True,A_MID_4_2018-03-02 12:00:00-06:00_Long
2018-03-02 13:15:00-06:00,383,383,FIRED,9753,9757,9758,True,A_MID_4_2018-03-02 12:00:00-06:00_Long
2018-03-02 14:15:00-06:00,384,384,EXPIRED,9757,-1,-1,False,A_MID_4_2018-03-02 13:00:00-06:00_Short
2018-03-02 14:30:00-06:00,385,385,WAIT_FOR_RECLAIM,9763,-1,-1,False,A_MID_4_2018-03-02 14:30:00-06:00_Short
2018-03-04 17:00:00-06:00,385,385,EXPIRED,9763,-1,-1,False,A_MID_4_2018-03-02 14:30:00-06:00_Short
2018-03-05 09:30:00-06:00,386,386,WAIT_FOR_RECLAIM,9834,-1,-1,False,A_MID_4_2018-03-05 09:30:00-06:00_Short
2018-03-05 09:45:00-06:00,387,387,WAIT_FOR_RECLAIM,9835,-1,-1,False,A_MID_4_2018-03-05 09:45:00-06:00_Short
2018-03-05 10:15:00-06:00,388,388,WAIT_FOR_RECLAIM,9837,-1,-1,False,A_MID_4_2018-03-05 10:15:00-06:00_Short
2018-03-05 10:30:00-06:00,389,389,WAIT_FOR_RECLAIM,9838,-1,-1,False,A_MID_4_2018-03-05 10:30:00-06:00_Short
2018-03-05 10:45:00-06:00,386,386,EXPIRED,9834,-1,-1,False,A_MID_4_2018-03-05 09:30:00-06:00_Short
2018-03-05 11:00:00-06:00,387,387,EXPIRED,9835,-1,-1,False,A_MID_4_2018-03-05 09:45:00-06:00_Short
2018-03-05 11:30:00-06:00,388,388,EXPIRED,9837,-1,-1,False,A_MID_4_2018-03-05 10:15:00-06:00_Short
2018-03-05 11:45:00-06:00,389,389,EXPIRED,9838,-1,-1,False,A_MID_4_2018-03-05 10:30:00-06:00_Short
2018-03-05 13:00:00-06:00,390,390,WAIT_FOR_RECLAIM,9848,-1,-1,False,A_MID_4_2018-03-05 13:00:00-06:00_Long
2018-03-05 13:30:00-06:00,391,391,WAIT_FOR_RECLAIM,9850,-1,-1,False,A_MID_4_2018-03-05 13:30:00-06:00_Short
2018-03-05 13:30:00-06:00,390,390,WAIT_FOR_RETEST,9848,9850,-1,True,A_MID_4_2018-03-05 13:00:00-06:00_Long
2018-03-05 14:15:00-06:00,390,390,EXPIRED,9848,9850,-1,True,A_MID_4_2018-03-05 13:00:00-06:00_Long
2018-03-05 14:45:00-06:00,391,391,EXPIRED,9850,-1,-1,False,A_MID_4_2018-03-05 13:30:00-06:00_Short
2018-03-06 09:45:00-06:00,392,392,WAIT_FOR_RECLAIM,9926,-1,-1,False,A_MID_4_2018-03-06 09:45:00-06:00_Long
2018-03-06 10:45:00-06:00,393,393,WAIT_FOR_RECLAIM,9930,-1,-1,False,A_MID_4_2018-03-06 10:45:00-06:00_Short
2018-03-06 11:00:00-06:00,392,392,EXPIRED,9926,-1,-1,False,A_MID_4_2018-03-06 09:45:00-06:00_Long
2018-03-06 11:15:00-06:00,393,393,WAIT_FOR_RETEST,9930,9932,-1,True,A_MID_4_2018-03-06 10:45:00-06:00_Short
2018-03-06 11:30:00-06:00,394,394,WAIT_FOR_RECLAIM,9933,-1,-1,False,A_MID_4_2018-03-06 11:30:00-06:00_Short
2018-03-06 11:30:00-06:00,393,393,FIRED,9930,9932,9933,True,A_MID_4_2018-03-06 10:45:00-06:00_Short
2018-03-06 12:45:00-06:00,394,394,EXPIRED,9933,-1,-1,False,A_MID_4_2018-03-06 11:30:00-06:00_Short
2018-03-06 13:30:00-06:00,395,395,WAIT_FOR_RECLAIM,9941,-1,-1,False,A_MID_4_2018-03-06 13:30:00-06:00_Short
2018-03-06 14:00:00-06:00,395,395,WAIT_FOR_RETEST,9941,9943,-1,True,A_MID_4_2018-03-06 13:30:00-06:00_Short
2018-03-06 14:15:00-06:00,395,395,FIRED,9941,9943,9944,True,A_MID_4_2018-03-06 13:30:00-06:00_Short
2018-03-07 10:45:00-06:00,396,396,WAIT_FOR_RECLAIM,10021,-1,-1,False,A_MID_4_2018-03-07 10:45:00-06:00_Long
2018-03-07 11:45:00-06:00,396,396,WAIT_FOR_RETEST,10021,10025,-1,True,A_MID_4_2018-03-07 10:45:00-06:00_Long
2018-03-07 12:00:00-06:00,396,396,FIRED,10021,10025,10026,True,A_MID_4_2018-03-07 10:45:00-06:00_Long
2018-03-07 12:15:00-06:00,397,397,WAIT_FOR_RECLAIM,10027,-1,-1,False,A_MID_4_2018-03-07 12:15:00-06:00_Short
2018-03-07 13:30:00-06:00,397,397,EXPIRED,10027,-1,-1,False,A_MID_4_2018-03-07 12:15:00-06:00_Short
2018-03-08 10:00:00-06:00,398,398,WAIT_FOR_RECLAIM,10109,-1,-1,False,A_MID_4_2018-03-08 10:00:00-06:00_Short
2018-03-08 10:30:00-06:00,399,399,WAIT_FOR_RECLAIM,10111,-1,-1,False,A_MID_4_2018-03-08 10:30:00-06:00_Long
2018-03-08 10:30:00-06:00,398,398,WAIT_FOR_RETEST,10109,10111,-1,True,A_MID_4_2018-03-08 10:00:00-06:00_Short
2018-03-08 10:45:00-06:00,400,400,WAIT_FOR_RECLAIM,10112,-1,-1,False,A_MID_4_2018-03-08 10:45:00-06:00_Short
2018-03-08 10:45:00-06:00,398,398,FIRED,10109,10111,10112,True,A_MID_4_2018-03-08 10:00:00-06:00_Short
2018-03-08 10:45:00-06:00,399,399,DEDUPED,10111,10112,-1,False,A_MID_4_2018-03-08 10:30:00-06:00_Long
2018-03-08 11:00:00-06:00,401,401,WAIT_FOR_RECLAIM,10113,-1,-1,False,A_MID_4_2018-03-08 11:00:00-06:00_Long
2018-03-08 11:00:00-06:00,400,400,DEDUPED,10112,10113,-1,False,A_MID_4_2018-03-08 10:45:00-06:00_Short
2018-03-08 11:15:00-06:00,402,402,WAIT_FOR_RECLAIM,10114,-1,-1,False,A_MID_4_2018-03-08 11:15:00-06:00_Short
2018-03-08 11:15:00-06:00,401,401,DEDUPED,10113,10114,-1,False,A_MID_4_2018-03-08 11:00:00-06:00_Long
2018-03-08 12:15:00-06:00,402,402,WAIT_FOR_RETEST,10114,10118,-1,True,A_MID_4_2018-03-08 11:15:00-06:00_Short
2018-03-08 12:45:00-06:00,403,403,WAIT_FOR_RECLAIM,10120,-1,-1,False,A_MID_4_2018-03-08 12:45:00-06:00_Short
2018-03-08 13:00:00-06:00,402,402,EXPIRED,10114,10118,-1,True,A_MID_4_2018-03-08 11:15:00-06:00_Short
2018-03-08 13:00:00-06:00,403,403,DEDUPED,10120,10121,-1,False,A_MID_4_2018-03-08 12:45:00-06:00_Short
2018-03-08 14:30:00-06:00,404,404,WAIT_FOR_RECLAIM,10127,-1,-1,False,A_MID_4_2018-03-08 14:30:00-06:00_Long
2018-03-08 14:45:00-06:00,405,405,WAIT_FOR_RECLAIM,10128,-1,-1,False,A_MID_4_2018-03-08 14:45:00-06:00_Short
2018-03-08 14:45:00-06:00,404,404,DEDUPED,10127,10128,-1,False,A_MID_4_2018-03-08 14:30:00-06:00_Long
2018-03-08 17:15:00-06:00,405,405,EXPIRED,10128,-1,-1,False,A_MID_4_2018-03-08 14:45:00-06:00_Short
2018-03-09 09:30:00-06:00,406,406,WAIT_FOR_RECLAIM,10198,-1,-1,False,A_MID_4_2018-03-09 09:30:00-06:00_Short
2018-03-09 10:45:00-06:00,406,406,EXPIRED,10198,-1,-1,False,A_MID_4_2018-03-09 09:30:00-06:00_Short
2018-03-09 14:45:00-06:00,407,407,WAIT_FOR_RECLAIM,10219,-1,-1,False,A_MID_4_2018-03-09 14:45:00-06:00_Short
2018-03-11 17:15:00-05:00,407,407,EXPIRED,10219,-1,-1,False,A_MID_4_2018-03-09 14:45:00-06:00_Short
2018-03-12 09:45:00-05:00,408,408,WAIT_FOR_RECLAIM,10290,-1,-1,False,A_MID_4_2018-03-12 09:45:00-05:00_Long
2018-03-12 10:00:00-05:00,409,409,WAIT_FOR_RECLAIM,10291,-1,-1,False,A_MID_4_2018-03-12 10:00:00-05:00_Long
2018-03-12 10:30:00-05:00,410,410,WAIT_FOR_RECLAIM,10293,-1,-1,False,A_MID_4_2018-03-12 10:30:00-05:00_Short
2018-03-12 10:30:00-05:00,408,408,WAIT_FOR_RETEST,10290,10293,-1,True,A_MID_4_2018-03-12 09:45:00-05:00_Long
2018-03-12 10:30:00-05:00,409,409,DEDUPED,10291,10293,-1,False,A_MID_4_2018-03-12 10:00:00-05:00_Long
2018-03-12 10:45:00-05:00,408,408,FIRED,10290,10293,10294,True,A_MID_4_2018-03-12 09:45:00-05:00_Long
2018-03-12 11:00:00-05:00,411,411,WAIT_FOR_RECLAIM,10295,-1,-1,False,A_MID_4_2018-03-12 11:00:00-05:00_Short
2018-03-12 11:15:00-05:00,411,411,DEDUPED,10295,10296,-1,False,A_MID_4_2018-03-12 11:00:00-05:00_Short
2018-03-12 11:45:00-05:00,410,410,EXPIRED,10293,-1,-1,False,A_MID_4_2018-03-12 10:30:00-05:00_Short
2018-03-12 12:00:00-05:00,412,412,WAIT_FOR_RECLAIM,10299,-1,-1,False,A_MID_4_2018-03-12 12:00:00-05:00_Short
2018-03-12 12:30:00-05:00,412,412,WAIT_FOR_RETEST,10299,10301,-1,True,A_MID_4_2018-03-12 12:00:00-05:00_Short
2018-03-12 12:45:00-05:00,413,413,WAIT_FOR_RECLAIM,10302,-1,-1,False,A_MID_4_2018-03-12 12:45:00-05:00_Long
2018-03-12 12:45:00-05:00,412,412,FIRED,10299,10301,10302,True,A_MID_4_2018-03-12 12:00:00-05:00_Short
2018-03-12 13:00:00-05:00,414,414,WAIT_FOR_RECLAIM,10303,-1,-1,False,A_MID_4_2018-03-12 13:00:00-05:00_Long
2018-03-12 14:00:00-05:00,413,413,EXPIRED,10302,-1,-1,False,A_MID_4_2018-03-12 12:45:00-05:00_Long
2018-03-12 14:00:00-05:00,414,414,DEDUPED,10303,10307,-1,False,A_MID_4_2018-03-12 13:00:00-05:00_Long
2018-03-12 14:45:00-05:00,415,415,WAIT_FOR_RECLAIM,10310,-1,-1,False,A_MID_4_2018-03-12 14:45:00-05:00_Long
2018-03-12 17:15:00-05:00,415,415,EXPIRED,10310,-1,-1,False,A_MID_4_2018-03-12 14:45:00-05:00_Long
2018-03-13 09:45:00-05:00,416,416,WAIT_FOR_RECLAIM,10381,-1,-1,False,A_MID_4_2018-03-13 09:45:00-05:00_Long
2018-03-13 10:00:00-05:00,417,417,WAIT_FOR_RECLAIM,10382,-1,-1,False,A_MID_4_2018-03-13 10:00:00-05:00_Long
2018-03-13 11:00:00-05:00,416,416,EXPIRED,10381,-1,-1,False,A_MID_4_2018-03-13 09:45:00-05:00_Long
2018-03-13 11:15:00-05:00,418,418,WAIT_FOR_RECLAIM,10387,-1,-1,False,A_MID_4_2018-03-13 11:15:00-05:00_Short
2018-03-13 11:15:00-05:00,417,417,EXPIRED,10382,-1,-1,False,A_MID_4_2018-03-13 10:00:00-05:00_Long
2018-03-13 12:30:00-05:00,418,418,EXPIRED,10387,-1,-1,False,A_MID_4_2018-03-13 11:15:00-05:00_Short
2018-03-13 14:00:00-05:00,419,419,WAIT_FOR_RECLAIM,10398,-1,-1,False,A_MID_4_2018-03-13 14:00:00-05:00_Long
2018-03-13 15:00:00-05:00,419,419,WAIT_FOR_RETEST,10398,10402,-1,True,A_MID_4_2018-03-13 14:00:00-05:00_Long
2018-03-13 15:30:00-05:00,419,419,FIRED,10398,10402,10403,True,A_MID_4_2018-03-13 14:00:00-05:00_Long
2018-03-14 10:00:00-05:00,420,420,WAIT_FOR_RECLAIM,10473,-1,-1,False,A_MID_4_2018-03-14 10:00:00-05:00_Long
2018-03-14 11:15:00-05:00,421,421,WAIT_FOR_RECLAIM,10478,-1,-1,False,A_MID_4_2018-03-14 11:15:00-05:00_Short
2018-03-14 11:15:00-05:00,420,420,EXPIRED,10473,-1,-1,False,A_MID_4_2018-03-14 10:00:00-05:00_Long
2018-03-14 12:00:00-05:00,422,422,WAIT_FOR_RECLAIM,10481,-1,-1,False,A_MID_4_2018-03-14 12:00:00-05:00_Long
2018-03-14 12:15:00-05:00,422,422,WAIT_FOR_RETEST,10481,10482,-1,True,A_MID_4_2018-03-14 12:00:00-05:00_Long
2018-03-14 12:30:00-05:00,423,423,WAIT_FOR_RECLAIM,10483,-1,-1,False,A_MID_4_2018-03-14 12:30:00-05:00_Short
2018-03-14 12:30:00-05:00,421,421,EXPIRED,10478,-1,-1,False,A_MID_4_2018-03-14 11:15:00-05:00_Short
2018-03-14 13:00:00-05:00,422,422,EXPIRED,10481,10482,-1,True,A_MID_4_2018-03-14 12:00:00-05:00_Long
2018-03-14 13:30:00-05:00,424,424,WAIT_FOR_RECLAIM,10487,-1,-1,False,A_MID_4_2018-03-14 13:30:00-05:00_Long
2018-03-14 13:30:00-05:00,423,423,WAIT_FOR_RETEST,10483,10487,-1,True,A_MID_4_2018-03-14 12:30:00-05:00_Short
2018-03-14 13:45:00-05:00,425,425,WAIT_FOR_RECLAIM,10488,-1,-1,False,A_MID_4_2018-03-14 13:45:00-05:00_Short
2018-03-14 14:00:00-05:00,425,425,DEDUPED,10488,10489,-1,False,A_MID_4_2018-03-14 13:45:00-05:00_Short
2018-03-14 14:15:00-05:00,423,423,EXPIRED,10483,10487,-1,True,A_MID_4_2018-03-14 12:30:00-05:00_Short
2018-03-14 14:45:00-05:00,424,424,EXPIRED,10487,-1,-1,False,A_MID_4_2018-03-14 13:30:00-05:00_Long
2018-03-15 09:30:00-05:00,426,426,WAIT_FOR_RECLAIM,10562,-1,-1,False,A_MID_4_2018-03-15 09:30:00-05:00_Long
2018-03-15 09:45:00-05:00,427,427,WAIT_FOR_RECLAIM,10563,-1,-1,False,A_MID_4_2018-03-15 09:45:00-05:00_Short
2018-03-15 09:45:00-05:00,426,426,WAIT_FOR_RETEST,10562,10563,-1,True,A_MID_4_2018-03-15 09:30:00-05:00_Long
2018-03-15 10:00:00-05:00,428,428,WAIT_FOR_RECLAIM,10564,-1,-1,False,A_MID_4_2018-03-15 10:00:00-05:00_Short
2018-03-15 10:30:00-05:00,426,426,EXPIRED,10562,10563,-1,True,A_MID_4_2018-03-15 09:30:00-05:00_Long
2018-03-15 10:45:00-05:00,428,428,DEDUPED,10564,10567,-1,False,A_MID_4_2018-03-15 10:00:00-05:00_Short
2018-03-15 11:00:00-05:00,427,427,EXPIRED,10563,-1,-1,False,A_MID_4_2018-03-15 09:45:00-05:00_Short
2018-03-15 12:45:00-05:00,429,429,WAIT_FOR_RECLAIM,10575,-1,-1,False,A_MID_4_2018-03-15 12:45:00-05:00_Long
2018-03-15 13:45:00-05:00,430,430,WAIT_FOR_RECLAIM,10579,-1,-1,False,A_MID_4_2018-03-15 13:45:00-05:00_Short
2018-03-15 13:45:00-05:00,429,429,WAIT_FOR_RETEST,10575,10579,-1,True,A_MID_4_2018-03-15 12:45:00-05:00_Long
2018-03-15 14:15:00-05:00,429,429,FIRED,10575,10579,10581,True,A_MID_4_2018-03-15 12:45:00-05:00_Long
2018-03-15 15:00:00-05:00,431,431,WAIT_FOR_RECLAIM,10584,-1,-1,False,A_MID_4_2018-03-15 15:00:00-05:00_Short
2018-03-15 15:00:00-05:00,430,430,EXPIRED,10579,-1,-1,False,A_MID_4_2018-03-15 13:45:00-05:00_Short
2018-03-15 17:30:00-05:00,431,431,EXPIRED,10584,-1,-1,False,A_MID_4_2018-03-15 15:00:00-05:00_Short
2018-03-16 09:30:00-05:00,432,432,WAIT_FOR_RECLAIM,10653,-1,-1,False,A_MID_4_2018-03-16 09:30:00-05:00_Long
2018-03-16 10:00:00-05:00,433,433,WAIT_FOR_RECLAIM,10655,-1,-1,False,A_MID_4_2018-03-16 10:00:00-05:00_Long
2018-03-16 10:45:00-05:00,434,434,WAIT_FOR_RECLAIM,10658,-1,-1,False,A_MID_4_2018-03-16 10:45:00-05:00_Long
2018-03-16 10:45:00-05:00,432,432,EXPIRED,10653,-1,-1,False,A_MID_4_2018-03-16 09:30:00-05:00_Long
2018-03-16 11:00:00-05:00,434,434,WAIT_FOR_RETEST,10658,10659,-1,True,A_MID_4_2018-03-16 10:45:00-05:00_Long
2018-03-16 11:15:00-05:00,433,433,EXPIRED,10655,-1,-1,False,A_MID_4_2018-03-16 10:00:00-05:00_Long
2018-03-16 11:15:00-05:00,434,434,FIRED,10658,10659,10660,True,A_MID_4_2018-03-16 10:45:00-05:00_Long
2018-03-19 09:30:00-05:00,435,435,WAIT_FOR_RECLAIM,10744,-1,-1,False,A_MID_4_2018-03-19 09:30:00-05:00_Long
2018-03-19 09:45:00-05:00,436,436,WAIT_FOR_RECLAIM,10745,-1,-1,False,A_MID_4_2018-03-19 09:45:00-05:00_Long
2018-03-19 10:30:00-05:00,437,437,WAIT_FOR_RECLAIM,10748,-1,-1,False,A_MID_4_2018-03-19 10:30:00-05:00_Long
2018-03-19 10:45:00-05:00,435,435,EXPIRED,10744,-1,-1,False,A_MID_4_2018-03-19 09:30:00-05:00_Long
2018-03-19 11:00:00-05:00,436,436,EXPIRED,10745,-1,-1,False,A_MID_4_2018-03-19 09:45:00-05:00_Long
2018-03-19 11:45:00-05:00,437,437,EXPIRED,10748,-1,-1,False,A_MID_4_2018-03-19 10:30:00-05:00_Long
2018-03-19 14:45:00-05:00,438,438,WAIT_FOR_RECLAIM,10765,-1,-1,False,A_MID_4_2018-03-19 14:45:00-05:00_Short
2018-03-19 15:00:00-05:00,439,439,WAIT_FOR_RECLAIM,10766,-1,-1,False,A_MID_4_2018-03-19 15:00:00-05:00_Short
2018-03-19 17:15:00-05:00,438,438,EXPIRED,10765,-1,-1,False,A_MID_4_2018-03-19 14:45:00-05:00_Short
2018-03-19 17:15:00-05:00,439,439,WAIT_FOR_RETEST,10766,10770,-1,True,A_MID_4_2018-03-19 15:00:00-05:00_Short
2018-03-19 17:30:00-05:00,439,439,FIRED,10766,10770,10771,True,A_MID_4_2018-03-19 15:00:00-05:00_Short
2018-03-20 10:00:00-05:00,440,440,WAIT_FOR_RECLAIM,10837,-1,-1,False,A_MID_4_2018-03-20 10:00:00-05:00_Long
2018-03-20 11:15:00-05:00,440,440,EXPIRED,10837,-1,-1,False,A_MID_4_2018-03-20 10:00:00-05:00_Long
2018-03-20 15:00:00-05:00,441,441,WAIT_FOR_RECLAIM,10857,-1,-1,False,A_MID_4_2018-03-20 15:00:00-05:00_Short
2018-03-20 17:30:00-05:00,441,441,EXPIRED,10857,-1,-1,False,A_MID_4_2018-03-20 15:00:00-05:00_Short
2018-03-21 09:45:00-05:00,442,442,WAIT_FOR_RECLAIM,10927,-1,-1,False,A_MID_4_2018-03-21 09:45:00-05:00_Long
2018-03-21 10:15:00-05:00,442,442,WAIT_FOR_RETEST,10927,10929,-1,True,A_MID_4_2018-03-21 09:45:00-05:00_Long
2018-03-21 11:00:00-05:00,442,442,EXPIRED,10927,10929,-1,True,A_MID_4_2018-03-21 09:45:00-05:00_Long
2018-03-21 12:00:00-05:00,443,443,WAIT_FOR_RECLAIM,10936,-1,-1,False,A_MID_4_2018-03-21 12:00:00-05:00_Long
2018-03-21 13:00:00-05:00,443,443,WAIT_FOR_RETEST,10936,10940,-1,True,A_MID_4_2018-03-21 12:00:00-05:00_Long
2018-03-21 13:15:00-05:00,443,443,FIRED,10936,10940,10941,True,A_MID_4_2018-03-21 12:00:00-05:00_Long
2018-03-21 14:00:00-05:00,444,444,WAIT_FOR_RECLAIM,10944,-1,-1,False,A_MID_4_2018-03-21 14:00:00-05:00_Short
2018-03-21 14:15:00-05:00,445,445,WAIT_FOR_RECLAIM,10945,-1,-1,False,A_MID_4_2018-03-21 14:15:00-05:00_Long
2018-03-21 14:15:00-05:00,444,444,DEDUPED,10944,10945,-1,False,A_MID_4_2018-03-21 14:00:00-05:00_Short
