timestamp_ct,signal_type,batch_present,batch_entry,batch_stop,single_present,concurrent_present,concurrent_entry,concurrent_stop,concurrent_vs_batch,single_entry,single_stop
2019-09-09 17:45:00+00:00,RS,True,7645.243158128572,7654.6030921695665,True,True,7645.243158128572,7654.6030921695665,MATCH,7645.243158128572,7654.6030921695665
2019-09-10 16:00:00+00:00,RL,True,7596.099606002134,7583.16484991584,True,True,7596.099606002134,7583.16484991584,MATCH,7596.099606002134,7583.16484991584
2019-09-13 19:45:00+00:00,RL,True,7716.822845723644,7707.663741576841,True,True,7716.822845723644,7707.663741576841,MATCH,7716.822845723644,7707.663741576841
2019-09-16 18:15:00+00:00,RS,True,7678.25,7687.632629030464,True,True,7678.25,7687.632629030464,MATCH,7678.25,7687.632629030464
2019-09-18 18:00:00+00:00,RL,True,7637.5,7628.965229495251,False,True,7637.5,7628.965229495251,MATCH,,
2019-09-20 16:45:00+00:00,RS,True,7692.700188123869,7701.350663689779,False,True,7692.700188123869,7701.350663689779,MATCH,,
2019-09-25 16:00:00+00:00,RS,True,7559.75,7573.764498016356,True,True,7559.75,7573.764498016356,MATCH,7559.75,7573.764498016356
2019-09-25 17:30:00+00:00,RS,True,7574.5,7587.377660402092,True,True,7574.5,7587.377660402092,MATCH,7574.5,7587.377660402092
2019-09-26 19:15:00+00:00,RL,True,7592.154649359134,7580.376734179447,True,True,7592.154649359134,7580.376734179447,MATCH,7592.154649359134,7580.376734179447
2019-09-27 15:45:00+00:00,RS,True,7565.65192720102,7581.683148479629,True,True,7565.65192720102,7581.683148479629,MATCH,7565.65192720102,7581.683148479629
2019-10-01 16:45:00+00:00,RL,True,7522.5,7508.863079631018,False,True,7522.5,7508.863079631018,MATCH,,
2019-10-02 17:45:00+00:00,RS,True,7343.237637536295,7356.997840408529,False,True,7343.237637536295,7356.997840408529,MATCH,,
2019-10-02 22:15:00+00:00,RL,True,7352.25,7339.343770917058,True,True,7352.25,7339.343770917058,MATCH,7352.25,7339.343770917058
2019-10-07 16:45:00+00:00,RS,True,7577.196745210655,7586.579400544813,False,True,7577.196745210655,7586.579400544813,MATCH,,
2019-10-07 18:00:00+00:00,RL,True,7567.773667092767,7555.815768929082,True,True,7567.773667092767,7555.815768929082,MATCH,7567.773667092767,7555.815768929082
2019-10-08 15:30:00+00:00,RS,True,7452.868331427873,7466.97727326947,True,True,7452.868331427873,7466.97727326947,MATCH,7452.868331427873,7466.97727326947
2019-10-11 15:00:00+00:00,RL,True,7691.618574012633,7682.462433567512,True,True,7691.618574012633,7682.462433567512,MATCH,7691.618574012633,7682.462433567512
2019-10-11 17:30:00+00:00,RL,True,7687.056145930761,7674.07584391296,True,True,7687.056145930761,7674.07584391296,MATCH,7687.056145930761,7674.07584391296
2019-10-13 22:15:00+00:00,RL,True,7674.345085550991,7661.133775463735,False,True,7674.345085550991,7661.133775463735,MATCH,,
2019-10-16 15:45:00+00:00,RS,True,7739.100743786298,7747.838599658072,True,True,7739.100743786298,7747.838599658072,MATCH,7739.100743786298,7747.838599658072
2019-10-16 20:00:00+00:00,RL,True,7730.473523214049,7722.407915116209,True,True,7730.473523214049,7722.407915116209,MATCH,7730.473523214049,7722.407915116209
2019-10-17 15:45:00+00:00,RS,True,7742.981387288354,7753.611011530173,True,True,7742.981387288354,7753.611011530173,MATCH,7742.981387288354,7753.611011530173
2019-10-18 15:00:00+00:00,RL,True,7714.842118549862,7706.365757220464,True,True,7714.842118549862,7706.365757220464,MATCH,7714.842118549862,7706.365757220464
2019-10-21 15:45:00+00:00,RS,True,7730.75,7739.25748932971,True,True,7730.75,7739.25748932971,MATCH,7730.75,7739.25748932971
2019-10-22 15:45:00+00:00,RL,True,7726.25,7717.527494043507,False,True,7726.25,7717.527494043507,MATCH,,
2019-10-24 16:15:00+00:00,RS,True,7757.2628182920325,7766.816405186806,True,True,7757.262818292032,7766.816405186806,MATCH,7757.262818292032,7766.816405186806
2019-10-29 17:00:00+00:00,RS,True,7882.75,7892.125789321835,True,True,7882.75,7892.125789321835,MATCH,7882.75,7892.125789321835
2019-10-30 18:30:00+00:00,RL,True,7849.65573799861,7840.312508849439,True,True,7849.65573799861,7840.312508849439,MATCH,7849.65573799861,7840.312508849439
2019-10-31 19:30:00+00:00,RS,True,7877.0,7886.671775686838,True,True,7877.0,7886.671775686838,MATCH,7877.0,7886.671775686838
2019-11-04 17:15:00+00:00,RL,True,8009.5,8002.476968228417,True,True,8009.5,8002.476968228417,MATCH,8009.5,8002.476968228417
2019-11-07 16:30:00+00:00,RS,True,8065.137321500333,8071.654189623016,True,True,8065.137321500333,8071.654189623016,MATCH,8065.137321500333,8071.654189623016
2019-11-08 16:30:00+00:00,RS,True,8038.25,8046.833572013283,True,True,8038.25,8046.833572013283,MATCH,8038.25,8046.833572013283
2019-11-11 17:00:00+00:00,RL,True,8039.0,8033.313399634282,True,True,8039.0,8033.313399634282,MATCH,8039.0,8033.313399634282
2019-11-14 16:30:00+00:00,RL,True,8027.5,8019.207677962656,True,True,8027.5,8019.207677962656,MATCH,8027.5,8019.207677962656
2019-11-14 17:30:00+00:00,RL,True,8040.140259670362,8031.556308394628,False,True,8040.140259670362,8031.556308394628,MATCH,,
2019-11-19 16:15:00+00:00,RL,True,8129.171493082673,8122.017344828347,True,True,8129.171493082673,8122.017344828347,MATCH,8129.171493082673,8122.017344828347
2019-11-19 18:00:00+00:00,RL,True,8145.711301376894,8137.744202502094,True,True,8145.711301376894,8137.744202502094,MATCH,8145.711301376894,8137.744202502094
2019-11-20 19:00:00+00:00,RL,True,8061.0,8047.283142351333,True,True,8061.0,8047.283142351333,MATCH,8061.0,8047.283142351333
2019-11-25 21:00:00+00:00,RL,True,8172.598884429183,8168.093260725944,False,True,8172.598884429183,8168.093260725944,MATCH,,
2019-11-28 23:00:00+00:00,RS,True,8248.25,8250.959789267685,False,True,8248.25,8250.959789267685,MATCH,,
2019-11-29 17:00:00+00:00,RL,True,8223.0,8217.466484351753,True,True,8223.0,8217.466484351753,MATCH,8223.0,8217.466484351753
2019-12-02 16:30:00+00:00,RL,True,8098.75,8085.480129864682,True,True,8098.75,8085.480129864682,MATCH,8098.75,8085.480129864682
2019-12-02 21:00:00+00:00,RS,True,8122.069841898965,8132.48522867403,False,True,8122.069841898965,8132.48522867403,MATCH,,
2019-12-03 16:15:00+00:00,RS,True,8008.56636481279,8022.330753077016,True,True,8008.56636481279,8022.330753077016,MATCH,8008.56636481279,8022.330753077016
2019-12-03 20:45:00+00:00,RS,True,8059.5,8070.6776617023115,True,True,8059.5,8070.677661702312,MATCH,8059.5,8070.677661702312
2019-12-04 16:15:00+00:00,RS,True,8111.25,8120.650286610722,True,True,8111.25,8120.650286610722,MATCH,8111.25,8120.650286610722
2019-12-09 20:00:00+00:00,RL,True,8183.839992607309,8178.5927226635495,True,True,8183.839992607309,8178.592722663549,MATCH,8183.839992607309,8178.592722663549
2019-12-11 16:30:00+00:00,RL,True,8185.45239741026,8179.355344017374,True,True,8185.45239741026,8179.355344017374,MATCH,8185.45239741026,8179.355344017374
2019-12-11 20:15:00+00:00,RS,True,8206.75,8213.773888970392,True,True,8206.75,8213.773888970392,MATCH,8206.75,8213.773888970392
2019-12-16 21:45:00+00:00,RL,True,8382.276899761506,8377.567547987486,True,True,8382.276899761506,8377.567547987486,MATCH,8382.276899761506,8377.567547987486
2019-12-17 18:45:00+00:00,RL,True,8382.833817136745,8377.509019220128,True,True,8382.833817136745,8377.509019220128,MATCH,8382.833817136745,8377.509019220128
2019-12-20 21:00:00+00:00,RL,True,8478.430490398512,8472.887789408878,False,True,8478.430490398512,8472.887789408878,MATCH,,
2019-12-23 19:45:00+00:00,RS,True,8504.75,8507.947932087374,True,True,8504.75,8507.947932087374,MATCH,8504.75,8507.947932087374
2019-12-23 21:45:00+00:00,RL,True,8500.342881955245,8496.843346909793,False,True,8500.342881955245,8496.843346909793,MATCH,,
2019-12-24 17:15:00+00:00,RS,True,8497.5,8501.02813360832,True,True,8497.5,8501.02813360832,MATCH,8497.5,8501.02813360832
2019-12-27 21:00:00+00:00,RL,True,8557.75,8550.239926410062,False,True,8557.75,8550.239926410062,MATCH,,
2020-01-02 16:45:00+00:00,RS,True,8604.5,8613.376767738313,True,True,8604.5,8613.376767738313,MATCH,8604.5,8613.376767738313
2020-01-07 20:15:00+00:00,RL,True,8651.641616037,8643.396432922174,True,True,8651.641616037,8643.396432922174,MATCH,8651.641616037,8643.396432922174
2020-01-10 18:30:00+00:00,RS,True,8791.0,8800.477749037596,True,True,8791.0,8800.477749037596,MATCH,8791.0,8800.477749037596
2020-01-14 20:15:00+00:00,RS,True,8828.797694119154,8841.416431503612,True,True,8828.797694119154,8841.416431503612,MATCH,8828.797694119154,8841.416431503612
2020-01-16 17:00:00+00:00,RL,True,8869.455419809088,8861.58285328151,False,True,8869.455419809088,8861.58285328151,MATCH,,
2020-01-17 16:45:00+00:00,RL,True,8918.946916239256,8910.129106715869,True,True,8918.946916239256,8910.129106715869,MATCH,8918.946916239256,8910.129106715869
2020-01-19 23:15:00+00:00,RL,True,8954.095112225928,8947.111294938213,True,True,8954.095112225928,8947.111294938213,MATCH,8954.095112225928,8947.111294938213
2020-01-22 16:45:00+00:00,RL,True,9005.63603281832,8997.081518547879,False,True,9005.63603281832,8997.081518547879,MATCH,,
2020-01-24 18:00:00+00:00,RL,True,8948.75,8936.069060557376,False,True,8948.75,8936.069060557376,MATCH,,
2020-01-27 16:45:00+00:00,RL,True,8752.0,8735.738379077206,True,True,8752.0,8735.738379077206,MATCH,8752.0,8735.738379077206
2020-01-28 20:45:00+00:00,RS,True,8883.818056551796,8893.763734137501,True,True,8883.818056551796,8893.763734137501,MATCH,8883.818056551796,8893.763734137501
2020-01-29 20:30:00+00:00,RL,True,8902.5,8891.082031573696,True,True,8902.5,8891.082031573696,MATCH,8902.5,8891.082031573696
2020-01-30 16:30:00+00:00,RL,False,,,True,False,,,N/A,8842.175081286301,8824.924515185272
2020-01-31 19:15:00+00:00,RL,True,8789.440431496572,8770.599248221548,True,True,8789.440431496572,8770.599248221548,MATCH,8789.440431496572,8770.599248221548
2020-02-03 19:00:00+00:00,RL,True,8888.5,8873.871573108068,True,True,8888.5,8873.871573108068,MATCH,8888.5,8873.871573108068
2020-02-03 21:00:00+00:00,RS,True,8906.408605077913,8921.937962571012,True,True,8906.408605077913,8921.937962571012,MATCH,8906.408605077913,8921.937962571012
2020-02-04 20:45:00+00:00,RS,True,9123.333687207385,9133.840151298817,False,True,9123.333687207383,9133.840151298817,MATCH,,
2020-02-04 23:15:00+00:00,RS,True,9135.75,9146.519157306851,True,True,9135.75,9146.519157306851,MATCH,9135.75,9146.519157306851
2020-02-07 16:00:00+00:00,RS,True,9211.5,9224.56902902646,True,True,9211.5,9224.56902902646,MATCH,9211.5,9224.56902902646
2020-02-07 20:30:00+00:00,RS,True,9190.75,9203.000685255032,False,True,9190.75,9203.000685255032,MATCH,,
2020-02-11 20:45:00+00:00,RL,True,9300.25,9285.864969882236,False,True,9300.25,9285.864969882236,MATCH,,
2020-02-19 20:00:00+00:00,RS,True,9518.307926813965,9524.681293645282,True,True,9518.307926813965,9524.681293645282,MATCH,9518.307926813965,9524.681293645282
2020-02-25 17:30:00+00:00,RS,True,8782.034309289222,8814.848941024993,True,True,8782.034309289222,8814.848941024993,MATCH,8782.034309289222,8814.848941024993
2020-02-25 19:45:00+00:00,RL,True,8648.698949306658,8614.179480921004,False,True,8648.698949306658,8614.179480921004,MATCH,,
2020-02-26 18:00:00+00:00,RL,True,8691.75,8657.254973293957,True,True,8691.75,8657.254973293957,MATCH,8691.75,8657.254973293957
2020-02-26 19:15:00+00:00,RL,True,8652.25,8612.937607584885,False,True,8652.25,8612.937607584885,MATCH,,
2020-02-26 20:00:00+00:00,RS,False,,,True,False,,,N/A,8673.25,8711.126736018952
2020-02-27 17:00:00+00:00,RL,True,8474.54059626654,8429.646265124557,False,True,8474.54059626654,8429.646265124557,MATCH,,
2020-02-28 19:45:00+00:00,RL,True,8085.695415477138,8021.481807689928,True,True,8085.695415477138,8021.481807689928,MATCH,8085.695415477138,8021.481807689928
2020-03-01 23:15:00+00:00,RS,True,8142.25,8218.992881943446,False,True,8142.25,8218.992881943446,MATCH,,
2020-03-03 16:45:00+00:00,RL,True,8554.267426406037,8493.945171078285,False,True,8554.267426406037,8493.945171078285,MATCH,,
2020-03-05 16:45:00+00:00,RS,True,8591.927211538512,8623.585916895303,True,True,8591.927211538512,8623.585916895303,MATCH,8591.927211538512,8623.585916895303
2020-03-05 19:30:00+00:00,RS,True,8460.75,8495.818268225463,True,True,8460.75,8495.818268225463,MATCH,8460.75,8495.818268225463
2020-03-06 18:00:00+00:00,RS,True,8201.5,8240.039006384663,False,True,8201.5,8240.039006384663,MATCH,,
2020-03-06 20:30:00+00:00,RL,True,8148.612879120056,8107.594613819668,True,True,8148.612879120056,8107.594613819668,MATCH,8148.612879120056,8107.594613819668
2020-03-09 17:00:00+00:00,RS,True,7919.75,7958.442428524611,False,True,7919.75,7958.442428524611,MATCH,,
2020-03-10 16:30:00+00:00,RL,True,7815.3795420601045,7764.335819809176,False,True,7815.379542060104,7764.335819809176,MATCH,,
2020-03-11 16:00:00+00:00,RL,True,7875.966625120709,7835.31066445863,True,True,7875.966625120709,7835.31066445863,MATCH,7875.966625120709,7835.31066445863
2020-03-11 18:00:00+00:00,RL,True,7767.0,7725.574713770221,True,True,7767.0,7725.574713770221,MATCH,7767.0,7725.574713770221
2020-03-12 17:45:00+00:00,RS,False,,,True,False,,,N/A,7329.0,7404.671233618101
2020-03-13 15:15:00+00:00,RL,True,7165.75,7109.117262417091,False,True,7165.75,7109.117262417091,MATCH,,
2020-03-16 16:00:00+00:00,RL,True,7236.25,7166.955730970403,True,True,7236.25,7166.955730970403,MATCH,7236.25,7166.955730970403
2020-03-18 16:00:00+00:00,RL,True,6903.75,6848.347785884009,False,True,6903.75,6848.347785884009,MATCH,,
2020-03-18 19:30:00+00:00,RS,True,6753.0,6824.586535456719,False,True,6753.0,6824.586535456719,MATCH,,
2020-03-19 19:15:00+00:00,RS,True,7229.036559584198,7295.978706150674,True,True,7229.036559584198,7295.978706150674,MATCH,7229.036559584198,7295.978706150674
2020-03-20 15:15:00+00:00,RS,True,7211.925024265654,7264.478426701275,True,True,7211.925024265654,7264.478426701275,MATCH,7211.925024265654,7264.478426701275
2020-03-30 17:30:00+00:00,RL,True,7602.0,7572.543195223497,True,True,7602.0,7572.543195223497,MATCH,7602.0,7572.543195223497
2020-03-31 15:30:00+00:00,RL,True,7743.0,7712.339216205124,True,True,7743.0,7712.339216205124,MATCH,7743.0,7712.339216205124
2020-03-31 19:45:00+00:00,RL,True,7574.734228059963,7538.723532642364,False,True,7574.734228059963,7538.723532642364,MATCH,,
2020-04-03 16:45:00+00:00,RL,True,7286.25,7258.1226888694955,True,True,7286.25,7258.122688869496,MATCH,7286.25,7258.122688869496
2020-04-03 18:45:00+00:00,RS,True,7282.75,7311.325291288125,True,True,7282.75,7311.325291288125,MATCH,7282.75,7311.325291288125
2020-04-06 19:00:00+00:00,RL,True,7733.452056156478,7713.736843638151,True,True,7733.452056156478,7713.736843638151,MATCH,7733.452056156478,7713.736843638151
2020-04-07 19:15:00+00:00,RL,True,7845.5,7807.191293751485,False,True,7845.5,7807.191293751485,MATCH,,
2020-04-08 17:30:00+00:00,RS,True,7956.826625349954,7982.703698805629,True,True,7956.826625349954,7982.703698805629,MATCH,7956.826625349954,7982.703698805629
2020-04-13 16:30:00+00:00,RS,True,8005.428419616566,8028.788533001191,False,True,8005.428419616566,8028.788533001191,MATCH,,
2020-04-17 15:45:00+00:00,RL,True,8534.5,8509.179542213253,False,True,8534.5,8509.179542213253,MATCH,,
2020-04-20 16:45:00+00:00,RL,True,8610.75,8591.138220613337,True,True,8610.75,8591.138220613337,MATCH,8610.75,8591.138220613337
2020-04-20 18:00:00+00:00,RL,True,8588.0,8568.65627946352,False,True,8588.0,8568.65627946352,MATCH,,
2020-04-21 16:45:00+00:00,RS,True,8180.75,8212.859633518077,False,True,8180.75,8212.859633518077,MATCH,,
2020-04-21 20:30:00+00:00,RL,True,8204.32576093322,8170.557068719731,False,True,8204.32576093322,8170.557068719731,MATCH,,
2020-04-23 16:30:00+00:00,RL,True,8488.5,8466.660730891428,True,True,8488.5,8466.660730891428,MATCH,8488.5,8466.660730891428
2020-04-23 19:30:00+00:00,RS,True,8443.211722421664,8472.447048413655,True,True,8443.211722421664,8472.447048413655,MATCH,8443.211722421664,8472.447048413655
2020-04-24 15:15:00+00:00,RS,True,8435.667323409172,8457.169453913637,True,True,8435.667323409172,8457.169453913637,MATCH,8435.667323409172,8457.169453913637
2020-04-28 15:15:00+00:00,RL,True,8513.40215407094,8489.842509648317,False,True,8513.40215407094,8489.842509648317,MATCH,,
2020-04-29 18:30:00+00:00,RL,True,8741.228060794005,8721.412101692904,True,True,8741.228060794005,8721.412101692904,MATCH,8741.228060794005,8721.412101692904
2020-04-29 20:00:00+00:00,RS,True,8827.5,8851.49101678315,False,True,8827.5,8851.49101678315,MATCH,,
2020-04-30 15:15:00+00:00,RL,True,8760.5,8735.890537003424,True,True,8760.5,8735.890537003424,MATCH,8760.5,8735.890537003424
2020-04-30 17:45:00+00:00,RS,True,8715.640745250026,8738.15162654449,True,True,8715.640745250026,8738.15162654449,MATCH,8715.640745250026,8738.15162654449
2020-05-01 17:00:00+00:00,RL,True,8475.25,8452.42408431296,False,True,8475.25,8452.42408431296,MATCH,,
2020-05-04 15:15:00+00:00,RL,True,8535.0,8514.735874494778,True,True,8535.0,8514.735874494778,MATCH,8535.0,8514.735874494778
2020-05-04 22:00:00+00:00,RL,True,8597.183332400631,8580.102981753384,False,True,8597.183332400631,8580.102981753384,MATCH,,
2020-05-13 17:00:00+00:00,RL,True,8737.5,8701.562054720562,False,True,8737.5,8701.562054720562,MATCH,,
2020-05-14 15:30:00+00:00,RS,True,8714.470283840303,8747.39598566677,True,True,8714.470283840303,8747.39598566677,MATCH,8714.470283840303,8747.39598566677
2020-05-15 16:00:00+00:00,RL,True,8785.530875372395,8758.851564743212,True,True,8785.530875372395,8758.851564743212,MATCH,8785.530875372395,8758.851564743212
2020-05-15 17:45:00+00:00,RS,True,8869.0,8895.063817903976,True,True,8869.0,8895.063817903976,MATCH,8869.0,8895.063817903976
2020-05-17 22:15:00+00:00,RL,True,8911.6683959801,8886.709923975843,False,True,8911.6683959801,8886.709923975843,MATCH,,
2020-05-18 17:45:00+00:00,RS,True,9134.466168679568,9151.041065375435,False,True,9134.466168679568,9151.041065375435,MATCH,,
2020-05-19 15:45:00+00:00,RS,True,9177.5,9195.58638671377,True,True,9177.5,9195.58638671377,MATCH,9177.5,9195.58638671377
2020-05-19 19:15:00+00:00,RL,True,9165.5,9144.978033508789,True,True,9165.5,9144.978033508787,MATCH,9165.5,9144.978033508787
2020-05-20 15:00:00+00:00,RS,True,9262.75,9276.097714387077,True,True,9262.75,9276.097714387077,MATCH,9262.75,9276.097714387077
2020-05-20 17:00:00+00:00,RL,False,,,True,False,,,N/A,9245.94288273019,9230.349592287792
2020-05-21 16:45:00+00:00,RS,True,9201.85505001548,9222.431487407679,False,True,9201.85505001548,9222.43148740768,MATCH,,
2020-05-26 16:15:00+00:00,RL,True,9236.770960322605,9218.035700933035,False,True,9236.770960322605,9218.035700933036,MATCH,,
2020-05-26 18:00:00+00:00,RS,True,9258.684699310354,9275.706436256109,True,True,9258.684699310354,9275.706436256109,MATCH,9258.684699310354,9275.706436256109
2020-05-28 22:15:00+00:00,RS,True,9239.0,9261.07182352008,False,True,9239.0,9261.07182352008,MATCH,,
2020-06-01 19:30:00+00:00,RL,True,9379.75,9366.980308311273,True,True,9379.75,9366.980308311273,MATCH,9379.75,9366.980308311273
2020-06-02 15:45:00+00:00,RL,True,9321.86321298199,9304.039051143125,False,True,9321.86321298199,9304.039051143123,MATCH,,
2020-06-03 16:45:00+00:00,RL,True,9452.0,9437.48067507172,False,True,9452.0,9437.48067507172,MATCH,,
2020-06-05 19:30:00+00:00,RL,True,9605.5,9585.72332802524,True,True,9605.5,9585.72332802524,MATCH,9605.5,9585.72332802524
2020-06-08 17:00:00+00:00,RL,True,9603.03871062465,9588.644561559631,False,True,9603.03871062465,9588.644561559631,MATCH,,
2020-06-08 20:30:00+00:00,RS,True,9674.5,9687.817788706934,False,True,9674.5,9687.817788706934,MATCH,,
2020-06-09 16:00:00+00:00,RS,True,9747.75,9763.92626532737,False,True,9747.75,9763.92626532737,MATCH,,
2020-06-09 18:30:00+00:00,RS,True,9768.11080542447,9784.026624789767,True,True,9768.11080542447,9784.026624789769,MATCH,9768.11080542447,9784.026624789769
2020-06-10 15:30:00+00:00,RL,True,9834.398078200447,9816.601832695002,True,True,9834.398078200447,9816.601832695002,MATCH,9834.398078200447,9816.601832695002
2020-06-10 18:45:00+00:00,RS,True,9913.955543770686,9937.863363939126,False,True,9913.955543770686,9937.863363939126,MATCH,,
2020-06-11 17:30:00+00:00,RL,True,9512.25,9478.811333268985,True,True,9512.25,9478.811333268985,MATCH,9512.25,9478.811333268985
2020-06-12 16:00:00+00:00,RL,True,9489.522091426614,9453.060204705558,True,True,9489.522091426614,9453.060204705558,MATCH,9489.522091426614,9453.060204705558
2020-06-12 18:15:00+00:00,RL,True,9328.178887146867,9287.81253023118,False,True,9328.178887146869,9287.81253023118,MATCH,,
2020-06-15 15:45:00+00:00,RS,True,9414.5,9444.43387675824,True,True,9414.5,9444.43387675824,MATCH,9414.5,9444.43387675824
2020-06-15 20:00:00+00:00,RL,True,9566.78295858288,9539.673961309243,False,True,9566.78295858288,9539.673961309243,MATCH,,
2020-06-18 15:45:00+00:00,RS,True,9776.363519492741,9797.068473025434,True,True,9776.36351949274,9797.068473025434,MATCH,9776.36351949274,9797.068473025434
2020-06-18 20:30:00+00:00,RS,True,9793.0,9810.474331683963,False,True,9793.0,9810.474331683963,MATCH,,
2020-06-19 19:00:00+00:00,RL,True,9778.309001763422,9754.326668053882,False,True,9778.309001763422,9754.326668053882,MATCH,,
2020-06-22 15:15:00+00:00,RL,True,9843.884561910123,9829.152791464625,True,True,9843.884561910125,9829.152791464625,MATCH,9843.884561910125,9829.152791464625
2020-06-23 18:15:00+00:00,RS,True,10075.964488992035,10090.247512083226,True,True,10075.964488992036,10090.247512083226,MATCH,10075.964488992036,10090.247512083226
2020-06-24 16:30:00+00:00,RL,True,9788.948945516451,9758.60807495545,False,True,9788.948945516451,9758.60807495545,MATCH,,
2020-06-24 20:00:00+00:00,RS,True,9819.0,9848.946686465608,True,True,9819.0,9848.946686465608,MATCH,9819.0,9848.946686465608
2020-06-29 15:15:00+00:00,RS,True,9692.5,9718.243952155823,True,True,9692.5,9718.243952155824,MATCH,9692.5,9718.243952155824
2020-07-01 19:00:00+00:00,RL,True,10064.440884946556,10047.026686211615,True,True,10064.440884946556,10047.026686211617,MATCH,10064.440884946556,10047.026686211617
2020-07-06 16:15:00+00:00,RS,True,10385.564544910823,10400.7578928533,False,True,10385.564544910823,10400.7578928533,MATCH,,
2020-07-06 17:15:00+00:00,RS,False,,,True,False,,,N/A,10376.25,10391.866177779702
2020-07-06 17:45:00+00:00,RL,True,10366.75,10351.33541303689,False,True,10366.75,10351.33541303689,MATCH,,
2020-07-07 17:15:00+00:00,RS,True,10424.711862792883,10444.34353262816,False,True,10424.711862792885,10444.34353262816,MATCH,,
2020-07-07 22:30:00+00:00,RL,True,10339.703908222322,10321.912052753994,False,True,10339.703908222322,10321.912052753994,MATCH,,
2020-07-08 17:30:00+00:00,RS,True,10408.572297123339,10430.006299300083,False,True,10408.57229712334,10430.006299300085,MATCH,,
2020-07-10 16:30:00+00:00,RS,True,10541.5,10561.962694609801,True,True,10541.5,10561.9626946098,MATCH,10541.5,10561.9626946098
2020-07-13 17:30:00+00:00,RL,True,10774.75,10753.697983776718,True,True,10774.75,10753.697983776718,MATCH,10774.75,10753.697983776718
2020-07-13 19:00:00+00:00,RL,True,10575.0,10539.728105755828,False,True,10575.0,10539.728105755828,MATCH,,
2020-07-15 16:30:00+00:00,RL,True,10408.038396436024,10375.96295697086,False,True,10408.038396436024,10375.96295697086,MATCH,,
2020-07-15 19:00:00+00:00,RS,True,10469.593010162744,10501.00776081507,True,True,10469.593010162744,10501.00776081507,MATCH,10469.593010162744,10501.00776081507
2020-07-16 16:00:00+00:00,RL,True,10340.033652692171,10314.071607157402,True,True,10340.033652692173,10314.071607157402,MATCH,10340.033652692173,10314.071607157402
2020-07-16 19:45:00+00:00,RL,True,10398.36798179102,10372.965982198582,False,True,10398.36798179102,10372.965982198582,MATCH,,
2020-07-21 15:00:00+00:00,RL,True,10687.25,10661.366043349615,True,True,10687.25,10661.366043349615,MATCH,10687.25,10661.366043349615
2020-07-22 18:15:00+00:00,RL,True,10606.496668179194,10585.35915764552,True,True,10606.496668179194,10585.35915764552,MATCH,10606.496668179194,10585.35915764552
2020-07-24 17:30:00+00:00,RL,True,10226.318832113137,10191.138572753795,False,True,10226.318832113137,10191.138572753796,MATCH,,
2020-07-24 17:45:00+00:00,RL,False,,,True,False,,,N/A,10259.065701247911,10224.60367469995
2020-07-24 20:00:00+00:00,RL,True,10260.25,10228.585240156108,False,True,10260.25,10228.585240156108,MATCH,,
2020-07-28 17:00:00+00:00,RL,True,10418.25,10397.712674594173,False,True,10418.25,10397.712674594171,MATCH,,
2020-07-29 19:15:00+00:00,RS,True,10460.081891744763,10480.089300997373,False,True,10460.081891744763,10480.089300997372,MATCH,,
2020-07-30 19:45:00+00:00,RS,True,10510.206636315417,10532.49970483305,True,True,10510.206636315415,10532.49970483305,MATCH,10510.206636315415,10532.49970483305
2020-07-31 16:00:00+00:00,RS,True,10591.769650924327,10618.17743912991,True,True,10591.769650924329,10618.17743912991,MATCH,10591.769650924329,10618.17743912991
2020-08-03 18:00:00+00:00,RL,True,10838.590332956222,10822.49247843967,True,True,10838.590332956222,10822.49247843967,MATCH,10838.590332956222,10822.49247843967
2020-08-03 19:45:00+00:00,RL,True,10841.25,10823.328304182613,False,True,10841.25,10823.328304182613,MATCH,,
2020-08-04 16:30:00+00:00,RL,True,10832.148190615628,10815.607220256788,True,True,10832.148190615628,10815.607220256788,MATCH,10832.148190615628,10815.607220256788
2020-08-05 16:30:00+00:00,RS,True,10902.25,10917.790808676367,True,True,10902.25,10917.790808676367,MATCH,10902.25,10917.790808676367
2020-08-05 20:30:00+00:00,RS,True,10896.25,10910.50446706679,True,True,10896.25,10910.50446706679,MATCH,10896.25,10910.50446706679
2020-08-06 15:15:00+00:00,RL,True,10918.972037216716,10901.220349457444,True,True,10918.972037216716,10901.220349457444,MATCH,10918.972037216716,10901.220349457444
2020-08-07 17:45:00+00:00,RL,True,10876.75,10853.541628129755,False,True,10876.75,10853.541628129757,MATCH,,
2020-08-10 15:15:00+00:00,RL,True,10787.129971374916,10765.131063585319,False,True,10787.129971374916,10765.13106358532,MATCH,,
2020-08-10 16:30:00+00:00,RS,True,10865.75,10889.532336614622,False,True,10865.75,10889.532336614622,MATCH,,
2020-08-11 16:00:00+00:00,RS,True,10853.25,10879.091012567429,True,True,10853.25,10879.091012567427,MATCH,10853.25,10879.091012567427
2020-08-12 17:15:00+00:00,RL,True,10923.0,10904.889781468784,True,True,10923.0,10904.889781468784,MATCH,10923.0,10904.889781468784
2020-08-12 18:45:00+00:00,RS,True,10964.863067194445,10982.530992090273,False,True,10964.863067194445,10982.530992090273,MATCH,,
2020-08-13 20:00:00+00:00,RS,True,10977.25,10999.000390162944,True,True,10977.25,10999.000390162944,MATCH,10977.25,10999.000390162944
2020-08-14 15:00:00+00:00,RS,True,10935.25,10957.018346426761,True,True,10935.25,10957.01834642676,MATCH,10935.25,10957.01834642676
