signal_id,filled,entry_timestamp,entry_price,exit_timestamp,exit_price,stop_price,result_R,exit_reason,mfe_r,mae_r,bars_in_trade,entry_model,direction,entry_timestamp_sig,bos_timestamp,architecture,event_id,failure_definition,displacement_timestamp,displacement_direction,reclaim_level,marker_bar_timestamp,signal_type,target,stop,implementation,net_R
2074,True,2022-11-30 13:45:00-06:00,11809.25,2022-11-30 14:15:00-06:00,11848.250214224521,11848.250214224521,-0.9999999999999938,STOP,0.3012803963679813,1.9102459173969881,2,RECLAIM_RETEST,Short,2022-11-30 13:30:00-06:00,2022-11-30 13:30:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2022-11-30 13:15:00-06:00_Short,A_MID_4,2022-11-30 13:15:00-06:00,Long,11793.5,2022-11-30 19:45:00+00:00,RS,11711.749464438697,11848.250214224521,ORIGINAL_PHASE33_BATCH,-1.0185896414780182
2076,True,2022-12-01 10:30:00-06:00,11960.5,2022-12-01 11:15:00-06:00,11947.5,11992.99418936598,0.4000715282840765,TIME,2.0003576414203823,0.17695471443334151,3,RECLAIM_RETEST,Short,2022-12-01 10:15:00-06:00,2022-12-01 10:15:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2022-12-01 09:45:00-06:00_Short,A_MID_4,2022-12-01 09:45:00-06:00,Long,11939.375,2022-12-01 16:30:00+00:00,RS,11879.264526585051,11992.99418936598,ORIGINAL_PHASE33_BATCH,0.3777598468990025
2078,True,2022-12-02 14:45:00-06:00,11924.75,2022-12-02 15:30:00-06:00,11893.0,11953.584653784,1.1011056431555366,TIME,1.1184458895044427,0.026010369523359132,3,RECLAIM_RETEST,Short,2022-12-02 14:30:00-06:00,2022-12-02 14:30:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2022-12-02 14:00:00-06:00_Short,A_MID_4,2022-12-02 14:00:00-06:00,Long,11920.0,2022-12-02 20:45:00+00:00,RS,11852.663365539998,11953.584653784,ORIGINAL_PHASE33_BATCH,1.0759622859496223
2079,True,2022-12-05 10:30:00-06:00,11802.618217770369,2022-12-05 11:15:00-06:00,11769.75,11826.692236869585,1.3652983174479156,TIME,2.3829929491182,0.0,3,RECLAIM_RETEST,Short,2022-12-05 10:15:00-06:00,2022-12-05 10:15:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2022-12-05 09:30:00-06:00_Short,A_MID_4,2022-12-05 09:30:00-06:00,Long,11805.75,2022-12-05 16:30:00+00:00,RS,11742.433170022327,11826.692236869585,ORIGINAL_PHASE33_BATCH,1.3351828640617547
2081,True,2022-12-07 11:00:00-06:00,11405.75,2022-12-07 11:45:00-06:00,11433.75,11371.217975131496,0.8108415335220739,TIME,1.056989856198418,0.6153708066908596,3,RECLAIM_RETEST,Long,2022-12-07 10:45:00-06:00,2022-12-07 10:45:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2022-12-07 10:15:00-06:00_Long,A_MID_4,2022-12-07 10:15:00-06:00,Short,11412.5,2022-12-07 17:00:00+00:00,RL,11492.080062171259,11371.217975131496,ORIGINAL_PHASE33_BATCH,0.7898465295290916
2082,True,2022-12-12 13:00:00-06:00,11506.25,2022-12-12 13:45:00-06:00,11549.359681645348,11489.00612734186,2.5,TARGET,3.14604503730156,0.4494350053287943,3,RECLAIM_RETEST,Long,2022-12-12 12:45:00-06:00,2022-12-12 12:45:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2022-12-12 12:00:00-06:00_Long,A_MID_4,2022-12-12 12:00:00-06:00,Short,11510.75,2022-12-12 19:00:00+00:00,RL,11549.35968164535,11489.00612734186,ORIGINAL_PHASE33_BATCH,2.4579560801466633
2085,True,2022-12-14 14:45:00-06:00,11697.63123757556,2022-12-14 15:30:00-06:00,11680.25,11751.440708866261,0.3230144649008058,TIME,1.024563822188855,0.0,3,RECLAIM_RETEST,Short,2022-12-14 14:15:00-06:00,2022-12-14 14:15:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2022-12-14 14:00:00-06:00_Short,A_MID_4,2022-12-14 14:00:00-06:00,Long,11704.75,2022-12-14 20:45:00+00:00,RS,11563.10755934881,11751.440708866261,ORIGINAL_PHASE33_BATCH,0.3095410004230885
2086,True,2022-12-15 14:45:00-06:00,11251.0,2022-12-15 15:30:00-06:00,11239.25,11279.7976379494,0.4080195751000931,TIME,0.8334016853108285,0.5469198559852312,3,RECLAIM_RETEST,Short,2022-12-15 14:30:00-06:00,2022-12-15 14:30:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2022-12-15 13:30:00-06:00_Short,A_MID_4,2022-12-15 13:30:00-06:00,Long,11237.25,2022-12-15 20:45:00+00:00,RS,11179.005905126502,11279.7976379494,ORIGINAL_PHASE33_BATCH,0.3828438991896624
2087,True,2022-12-16 14:00:00-06:00,11109.012265595416,2022-12-16 14:30:00-06:00,11175.55394337277,11082.395594484475,2.5,TARGET,2.873677706944435,0.0,2,RECLAIM_RETEST,Long,2022-12-16 13:45:00-06:00,2022-12-16 13:45:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2022-12-16 13:15:00-06:00_Long,A_MID_4,2022-12-16 13:15:00-06:00,Short,11105.5,2022-12-16 20:00:00+00:00,RL,11175.553943372772,11082.395594484475,ORIGINAL_PHASE33_BATCH,2.47276143222501
2088,True,2022-12-19 11:30:00-06:00,11012.5,2022-12-19 11:45:00-06:00,11033.668090331199,11033.668090331199,-0.9999999999999745,STOP,0.3070659609960039,1.2400740732530926,1,RECLAIM_RETEST,Short,2022-12-19 11:15:00-06:00,2022-12-19 11:15:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2022-12-19 11:00:00-06:00_Short,A_MID_4,2022-12-19 11:00:00-06:00,Long,11010.875,2022-12-19 17:30:00+00:00,RS,10959.579774172002,11033.668090331199,ORIGINAL_PHASE33_BATCH,-1.0342496648802988
2089,True,2022-12-20 10:45:00-06:00,10928.091213718375,2022-12-20 11:00:00-06:00,11001.699398993662,10898.64793960826,2.5,TARGET,2.5017185930528347,0.0,1,RECLAIM_RETEST,Long,2022-12-20 10:30:00-06:00,2022-12-20 10:30:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2022-12-20 10:15:00-06:00_Long,A_MID_4,2022-12-20 10:15:00-06:00,Short,10924.25,2022-12-20 16:45:00+00:00,RL,11001.699398993664,10898.64793960826,ORIGINAL_PHASE33_BATCH,2.475376379770519
2091,True,2022-12-22 14:45:00-06:00,10845.25,2022-12-22 15:30:00-06:00,10833.5,10874.862611680002,0.3967903988669445,TIME,0.9033313335907035,0.8526772401183276,3,RECLAIM_RETEST,Short,2022-12-22 14:30:00-06:00,2022-12-22 14:30:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2022-12-22 14:15:00-06:00_Short,A_MID_4,2022-12-22 14:15:00-06:00,Long,10807.25,2022-12-22 20:45:00+00:00,RS,10771.218470799995,10874.862611680002,ORIGINAL_PHASE33_BATCH,0.372307587021963
2092,True,2022-12-28 12:45:00-06:00,10626.476187828848,2022-12-28 13:30:00-06:00,10613.0,10651.767022592232,0.5328486764050586,TIME,1.7585891586797577,0.08990656862160297,3,RECLAIM_RETEST,Short,2022-12-28 12:30:00-06:00,2022-12-28 12:30:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2022-12-28 11:45:00-06:00_Short,A_MID_4,2022-12-28 11:45:00-06:00,Long,10629.875,2022-12-28 18:45:00+00:00,RS,10563.249100920388,10651.767022592232,ORIGINAL_PHASE33_BATCH,0.5041821651260534
2093,True,2022-12-29 10:15:00-06:00,10815.25,2022-12-29 10:30:00-06:00,10835.617601385393,10835.617601385393,-1.000000000000006,STOP,0.0,1.2028907840650769,1,RECLAIM_RETEST,Short,2022-12-29 10:00:00-06:00,2022-12-29 10:00:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2022-12-29 09:30:00-06:00_Short,A_MID_4,2022-12-29 09:30:00-06:00,Long,10803.25,2022-12-29 16:15:00+00:00,RS,10764.330996536519,10835.617601385393,ORIGINAL_PHASE33_BATCH,-1.0355957476917275
2095,True,2023-01-04 12:45:00-06:00,10803.5,2023-01-04 13:00:00-06:00,10776.378151783632,10776.378151783632,-0.9999999999999765,STOP,1.8804028248053175,2.6915569845252585,1,RECLAIM_RETEST,Long,2023-01-04 12:30:00-06:00,2023-01-04 12:30:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-01-04 11:45:00-06:00_Long,A_MID_4,2023-01-04 11:45:00-06:00,Short,10821.5,2023-01-04 18:45:00+00:00,RL,10871.30462054092,10776.378151783632,ORIGINAL_PHASE33_BATCH,-1.0267312166271114
2096,True,2023-01-04 14:15:00-06:00,10748.5,2023-01-04 14:30:00-06:00,10711.088371920607,10711.088371920607,-1.0000000000000073,STOP,0.06682414341056292,1.3832597685986523,1,RECLAIM_RETEST,Long,2023-01-04 13:45:00-06:00,2023-01-04 13:45:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-01-04 13:15:00-06:00_Long,A_MID_4,2023-01-04 13:15:00-06:00,Short,10757.875,2023-01-04 20:15:00+00:00,RL,10842.029070198483,10711.088371920607,ORIGINAL_PHASE33_BATCH,-1.0193790015890705
2099,True,2023-01-05 10:15:00-06:00,10638.75,2023-01-05 11:00:00-06:00,10648.75,10608.998151374228,0.33611356812758336,TIME,1.235217362868869,0.2184738192829292,3,RECLAIM_RETEST,Long,2023-01-05 10:00:00-06:00,2023-01-05 10:00:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-01-05 09:45:00-06:00_Long,A_MID_4,2023-01-05 09:45:00-06:00,Short,10646.125,2023-01-05 16:15:00+00:00,RL,10713.12962156443,10608.998151374228,ORIGINAL_PHASE33_BATCH,0.3117453344383337
2100,True,2023-01-09 12:00:00-06:00,11142.5,2023-01-09 12:30:00-06:00,11121.002020582255,11121.002020582255,-0.9999999999999759,STOP,0.7093689924836246,3.163087966484359,2,RECLAIM_RETEST,Long,2023-01-09 11:45:00-06:00,2023-01-09 11:45:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-01-09 11:30:00-06:00_Long,A_MID_4,2023-01-09 11:30:00-06:00,Short,11142.375,2023-01-09 18:00:00+00:00,RL,11196.244948544363,11121.002020582255,ORIGINAL_PHASE33_BATCH,-1.033724099642641
2103,True,2023-01-12 12:45:00-06:00,11312.593487888036,2023-01-12 13:30:00-06:00,11333.0,11270.81294723921,0.48842144680425725,TIME,1.260311889081384,0.0,3,RECLAIM_RETEST,Long,2023-01-12 12:30:00-06:00,2023-01-12 12:30:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-01-12 12:15:00-06:00_Long,A_MID_4,2023-01-12 12:15:00-06:00,Short,11307.0,2023-01-12 18:45:00+00:00,RL,11417.044839510101,11270.81294723921,ORIGINAL_PHASE33_BATCH,0.4710688709701202
2104,True,2023-01-12 15:00:00-06:00,11313.653622312728,2023-01-12 15:45:00-06:00,11312.0,11280.253395491942,-0.049509313861865384,TIME,0.2723447878387315,0.071964251189814,3,RECLAIM_RETEST,Long,2023-01-12 14:45:00-06:00,2023-01-12 14:45:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-01-12 14:00:00-06:00_Long,A_MID_4,2023-01-12 14:00:00-06:00,Short,11309.0,2023-01-12 21:00:00+00:00,RL,11397.154189364694,11280.253395491942,ORIGINAL_PHASE33_BATCH,-0.07121575327888187
2105,True,2023-01-13 11:15:00-06:00,11295.877038455254,2023-01-13 12:00:00-06:00,11314.5,11272.130699213309,0.7842455780237383,TIME,1.1421954882560499,0.20538064438324077,3,RECLAIM_RETEST,Long,2023-01-13 11:00:00-06:00,2023-01-13 11:00:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-01-13 10:00:00-06:00_Long,A_MID_4,2023-01-13 10:00:00-06:00,Short,11292.625,2023-01-13 17:15:00+00:00,RL,11355.242886560116,11272.130699213309,ORIGINAL_PHASE33_BATCH,0.7537145562686302
2108,True,2023-01-18 11:00:00-06:00,11337.265561853039,2023-01-18 11:15:00-06:00,11309.661648947946,11309.661648947946,-0.9999999999999971,STOP,0.44321390916661246,1.1779330693018997,1,RECLAIM_RETEST,Long,2023-01-18 10:45:00-06:00,2023-01-18 10:45:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-01-18 10:30:00-06:00_Long,A_MID_4,2023-01-18 10:30:00-06:00,Short,11333.5,2023-01-18 17:00:00+00:00,RL,11406.275344115773,11309.661648947946,ORIGINAL_PHASE33_BATCH,-1.0262643923885932
2109,True,2023-01-19 11:15:00-06:00,11134.25,2023-01-19 12:00:00-06:00,11160.75,11109.844104467951,1.0858032218158606,TIME,1.6082179794819822,0.3790067849734608,3,RECLAIM_RETEST,Long,2023-01-19 11:00:00-06:00,2023-01-19 11:00:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-01-19 10:15:00-06:00_Long,A_MID_4,2023-01-19 10:15:00-06:00,Short,11139.0,2023-01-19 17:15:00+00:00,RL,11195.264738830123,11109.844104467951,ORIGINAL_PHASE33_BATCH,1.0560972846152379
2113,True,2023-01-23 11:30:00-06:00,11719.0,2023-01-23 12:15:00-06:00,11754.75,11696.131366318725,1.5632766040269852,TIME,1.792848692730249,0.49194019007842194,3,RECLAIM_RETEST,Long,2023-01-23 11:15:00-06:00,2023-01-23 11:15:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-01-23 11:00:00-06:00_Long,A_MID_4,2023-01-23 11:00:00-06:00,Short,11717.625,2023-01-23 17:30:00+00:00,RL,11776.171584203188,11696.131366318725,ORIGINAL_PHASE33_BATCH,1.5315737917774879
2114,True,2023-01-24 10:45:00-06:00,11708.25,2023-01-24 11:30:00-06:00,11685.25,11732.54524166595,0.946687434364357,TIME,1.2450997778052955,0.7820461414314253,3,RECLAIM_RETEST,Short,2023-01-24 10:30:00-06:00,2023-01-24 10:30:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-01-24 10:15:00-06:00_Short,A_MID_4,2023-01-24 10:15:00-06:00,Long,11709.125,2023-01-24 16:45:00+00:00,RS,11647.511895835125,11732.54524166595,ORIGINAL_PHASE33_BATCH,0.9168462000202634
2115,True,2023-01-24 12:30:00-06:00,11701.471928441857,2023-01-24 13:15:00-06:00,11696.0,11678.36385536464,-0.23679726230622333,TIME,1.1696376183261858,0.821008674261224,3,RECLAIM_RETEST,Long,2023-01-24 12:15:00-06:00,2023-01-24 12:15:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-01-24 11:30:00-06:00_Long,A_MID_4,2023-01-24 11:30:00-06:00,Short,11698.375,2023-01-24 18:30:00+00:00,RL,11759.2421111349,11678.36385536464,ORIGINAL_PHASE33_BATCH,-0.268171578874176
2117,True,2023-01-26 10:45:00-06:00,11749.722281656455,2023-01-26 11:30:00-06:00,11785.5,11718.88407012043,1.1601748791997304,TIME,1.881682349696423,0.0,3,RECLAIM_RETEST,Long,2023-01-26 10:30:00-06:00,2023-01-26 10:30:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-01-26 09:45:00-06:00_Long,A_MID_4,2023-01-26 09:45:00-06:00,Short,11745.5,2023-01-26 16:45:00+00:00,RL,11826.817810496519,11718.88407012043,ORIGINAL_PHASE33_BATCH,1.1366650852172535
2119,True,2023-01-30 10:00:00-06:00,11812.421572023499,2023-01-30 10:45:00-06:00,11850.75,11787.025802574126,1.5092446028426396,TIME,1.9423876120327734,0.459587257112514,3,RECLAIM_RETEST,Long,2023-01-30 09:45:00-06:00,2023-01-30 09:45:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-01-30 09:30:00-06:00_Long,A_MID_4,2023-01-30 09:30:00-06:00,Short,11809.125,2023-01-30 16:00:00+00:00,RL,11875.910995646931,11787.025802574126,ORIGINAL_PHASE33_BATCH,1.4806965408732906
2123,True,2023-02-01 10:15:00-06:00,11899.49995784349,2023-02-01 11:00:00-06:00,11898.5,11879.705608576323,-0.050517338559314576,TIME,1.742923785513515,0.3788938824036355,3,RECLAIM_RETEST,Long,2023-02-01 10:00:00-06:00,2023-02-01 10:00:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-02-01 09:45:00-06:00_Long,A_MID_4,2023-02-01 09:45:00-06:00,Short,11896.875,2023-02-01 16:15:00+00:00,RL,11948.98583101141,11879.705608576323,ORIGINAL_PHASE33_BATCH,-0.08714395306502827
2127,True,2023-02-02 15:15:00-06:00,12527.5,2023-02-02 17:00:00-06:00,12485.25,12577.292678322934,0.8485183248425535,TIME,2.3848887828414966,0.46191530109772144,3,RECLAIM_RETEST,Short,2023-02-02 15:00:00-06:00,2023-02-02 15:00:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-02-02 14:00:00-06:00_Short,A_MID_4,2023-02-02 14:00:00-06:00,Long,12518.125,2023-02-02 21:15:00+00:00,RS,12403.018304192665,12577.292678322934,ORIGINAL_PHASE33_BATCH,0.8339579512209949
2129,True,2023-02-03 10:00:00-06:00,12627.75,2023-02-03 10:45:00-06:00,12567.0,12670.216441486247,1.4305413374387506,TIME,1.6424733874296766,0.9595812263478039,3,RECLAIM_RETEST,Short,2023-02-03 09:45:00-06:00,2023-02-03 09:45:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-02-03 09:30:00-06:00_Short,A_MID_4,2023-02-03 09:30:00-06:00,Long,12596.0,2023-02-03 16:00:00+00:00,RS,12521.58389628438,12670.216441486247,ORIGINAL_PHASE33_BATCH,1.413469033411704
2135,True,2023-02-08 11:15:00-06:00,12380.25,2023-02-08 12:00:00-06:00,12411.67260013746,12411.67260013746,-0.9999999999999831,STOP,1.4798266151299038,1.058155590388587,3,RECLAIM_RETEST,Short,2023-02-08 11:00:00-06:00,2023-02-08 11:00:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-02-08 10:45:00-06:00_Short,A_MID_4,2023-02-08 10:45:00-06:00,Long,12347.75,2023-02-08 17:15:00+00:00,RS,12301.693499656347,12411.67260013746,ORIGINAL_PHASE33_BATCH,-1.023072565504697
2138,True,2023-02-08 14:45:00-06:00,12333.75,2023-02-08 15:30:00-06:00,12345.0,12303.991916835104,0.37804854357257384,TIME,0.47046040977920295,0.43685609479497417,3,RECLAIM_RETEST,Long,2023-02-08 14:30:00-06:00,2023-02-08 14:30:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-02-08 14:00:00-06:00_Long,A_MID_4,2023-02-08 14:00:00-06:00,Short,12333.625,2023-02-08 20:45:00+00:00,RL,12408.14520791224,12303.991916835104,ORIGINAL_PHASE33_BATCH,0.3536854152090087
2139,True,2023-02-09 15:00:00-06:00,12213.602262410743,2023-02-09 15:45:00-06:00,12240.25,12183.707042050213,0.8913711713073904,TIME,0.9080962529080652,0.21248421433714051,3,RECLAIM_RETEST,Long,2023-02-09 14:45:00-06:00,2023-02-09 14:45:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-02-09 14:15:00-06:00_Long,A_MID_4,2023-02-09 14:15:00-06:00,Short,12209.5,2023-02-09 21:00:00+00:00,RL,12288.340313312066,12183.707042050213,ORIGINAL_PHASE33_BATCH,0.8671198029864124
2140,True,2023-02-10 11:45:00-06:00,12065.16663746749,2023-02-10 12:15:00-06:00,12136.03666480325,12036.818626533186,2.5,TARGET,3.3276889426607372,0.0,2,RECLAIM_RETEST,Long,2023-02-10 11:30:00-06:00,2023-02-10 11:30:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-02-10 11:00:00-06:00_Long,A_MID_4,2023-02-10 11:00:00-06:00,Short,12061.375,2023-02-10 17:45:00+00:00,RL,12136.036664803249,12036.818626533186,ORIGINAL_PHASE33_BATCH,2.474425013392291
2142,True,2023-02-13 13:15:00-06:00,12325.82568456979,2023-02-13 14:00:00-06:00,12309.0,12347.450381315895,0.7780772496993011,TIME,2.4659621910950564,0.0,3,RECLAIM_RETEST,Short,2023-02-13 13:00:00-06:00,2023-02-13 13:00:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-02-13 12:15:00-06:00_Short,A_MID_4,2023-02-13 12:15:00-06:00,Long,12328.75,2023-02-13 19:15:00+00:00,RS,12271.763942704529,12347.450381315895,ORIGINAL_PHASE33_BATCH,0.7445507679866458
2143,True,2023-02-15 14:00:00-06:00,12485.680900063047,2023-02-15 14:45:00-06:00,12510.014810338256,12510.014810338256,-0.9999999999999918,STOP,1.1889129094275355,1.6158151111870516,3,RECLAIM_RETEST,Short,2023-02-15 13:45:00-06:00,2023-02-15 13:45:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-02-15 13:00:00-06:00_Short,A_MID_4,2023-02-15 13:00:00-06:00,Long,12489.0,2023-02-15 20:00:00+00:00,RS,12424.846124375024,12510.014810338256,ORIGINAL_PHASE33_BATCH,-1.0297938141383887
2145,True,2023-02-16 12:00:00-06:00,12458.289008463584,2023-02-16 12:45:00-06:00,12453.5,12485.954842377907,0.17310190173245554,TIME,1.6370013860357706,0.21546401076780708,3,RECLAIM_RETEST,Short,2023-02-16 11:45:00-06:00,2023-02-16 11:45:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-02-16 11:30:00-06:00_Short,A_MID_4,2023-02-16 11:30:00-06:00,Long,12462.0,2023-02-16 18:00:00+00:00,RS,12389.124423677775,12485.954842377907,ORIGINAL_PHASE33_BATCH,0.14689629368011156
2146,True,2023-02-17 10:45:00-06:00,12093.25,2023-02-17 11:30:00-06:00,12084.25,12066.15581663762,-0.33217461768921913,TIME,1.6608730884460956,0.4336724175387027,3,RECLAIM_RETEST,Long,2023-02-17 10:30:00-06:00,2023-02-17 10:30:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-02-17 10:15:00-06:00_Long,A_MID_4,2023-02-17 10:15:00-06:00,Short,12100.5,2023-02-17 16:45:00+00:00,RL,12160.98545840595,12066.15581663762,ORIGINAL_PHASE33_BATCH,-0.3589331285586278
2147,True,2023-02-17 14:30:00-06:00,12163.25,2023-02-17 14:45:00-06:00,12191.345627999257,12191.345627999257,-0.9999999999999891,STOP,0.3025381742748267,1.0410872467692567,1,RECLAIM_RETEST,Short,2023-02-17 14:15:00-06:00,2023-02-17 14:15:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-02-17 13:45:00-06:00_Short,A_MID_4,2023-02-17 13:45:00-06:00,Long,12161.375,2023-02-17 20:30:00+00:00,RS,12093.010930001858,12191.345627999257,ORIGINAL_PHASE33_BATCH,-1.0258047266293129
2148,True,2023-02-20 11:15:00-06:00,12170.5,2023-02-20 17:00:00-06:00,12159.25,12177.998077254404,1.5003846477298157,TIME,2.433957317428368,0.16670940530331288,3,RECLAIM_RETEST,Short,2023-02-20 10:45:00-06:00,2023-02-20 10:45:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-02-20 10:00:00-06:00_Short,A_MID_4,2023-02-20 10:00:00-06:00,Long,12168.375,2023-02-20 17:15:00+00:00,RS,12151.75480686399,12177.998077254404,ORIGINAL_PHASE33_BATCH,1.403693192653894
2150,True,2023-02-20 17:30:00-06:00,12163.912163627874,2023-02-20 18:00:00-06:00,12156.300666933752,12156.300666933752,-1.0000000000000377,STOP,0.7998211937511841,2.1890784818630555,2,RECLAIM_RETEST,Long,2023-02-20 17:15:00-06:00,2023-02-20 17:15:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-02-20 11:45:00-06:00_Long,A_MID_4,2023-02-20 11:45:00-06:00,Short,12162.875,2023-02-20 23:30:00+00:00,RL,12182.940905363179,12156.300666933752,ORIGINAL_PHASE33_BATCH,-1.0952506490031253
2151,True,2023-02-22 15:00:00-06:00,11888.77239982539,2023-02-22 15:45:00-06:00,11961.550789642442,11859.661043898568,2.5,TARGET,2.7730621815603276,0.15534830588989954,3,RECLAIM_RETEST,Long,2023-02-22 14:45:00-06:00,2023-02-22 14:45:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-02-22 13:45:00-06:00_Long,A_MID_4,2023-02-22 13:45:00-06:00,Short,11884.75,2023-02-22 21:00:00+00:00,RL,11961.550789642442,11859.661043898568,ORIGINAL_PHASE33_BATCH,2.475095629285614
2152,True,2023-02-23 11:45:00-06:00,11858.41913177256,2023-02-23 12:30:00-06:00,11890.5,11833.629642642229,1.294131882217243,TIME,1.8185476913390841,0.5009837720844444,3,RECLAIM_RETEST,Long,2023-02-23 11:30:00-06:00,2023-02-23 11:30:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-02-23 10:30:00-06:00_Long,A_MID_4,2023-02-23 10:30:00-06:00,Short,11855.0,2023-02-23 17:45:00+00:00,RL,11920.392854598387,11833.629642642229,ORIGINAL_PHASE33_BATCH,1.2648856159392936
2153,True,2023-02-24 14:30:00-06:00,11768.530702104781,2023-02-24 14:45:00-06:00,11791.647241017916,11791.647241017916,-0.9999999999999701,STOP,1.4180627224499536,1.1125929358137845,1,RECLAIM_RETEST,Short,2023-02-24 14:15:00-06:00,2023-02-24 14:15:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-02-24 13:45:00-06:00_Short,A_MID_4,2023-02-24 13:45:00-06:00,Long,11771.625,2023-02-24 20:30:00+00:00,RS,11710.739354821944,11791.647241017916,ORIGINAL_PHASE33_BATCH,-1.031362826534009
2154,True,2023-02-27 12:45:00-06:00,11918.75,2023-02-27 13:30:00-06:00,11888.25,11938.899768823156,1.5136650086501464,TIME,2.084391159452661,0.8188679554992596,3,RECLAIM_RETEST,Short,2023-02-27 12:30:00-06:00,2023-02-27 12:30:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-02-27 11:45:00-06:00_Short,A_MID_4,2023-02-27 11:45:00-06:00,Long,11899.5,2023-02-27 18:45:00+00:00,RS,11868.375577942112,11938.899768823156,ORIGINAL_PHASE33_BATCH,1.4776844469691188
2159,True,2023-03-06 10:30:00-06:00,12243.5,2023-03-06 11:15:00-06:00,12238.0,12262.889033683015,0.28366550339319785,TIME,0.7220576450008672,0.799420964108103,3,RECLAIM_RETEST,Short,2023-03-06 10:15:00-06:00,2023-03-06 10:15:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-03-06 09:30:00-06:00_Short,A_MID_4,2023-03-06 09:30:00-06:00,Long,12241.75,2023-03-06 16:30:00+00:00,RS,12195.027415792461,12262.889033683015,ORIGINAL_PHASE33_BATCH,0.2462732324913689
2161,True,2023-03-07 10:45:00-06:00,12014.0,2023-03-07 11:15:00-06:00,12085.592758706756,11985.362896517297,2.5,TARGET,3.029286815002086,0.18332859687332512,2,RECLAIM_RETEST,Long,2023-03-07 10:30:00-06:00,2023-03-07 10:30:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,A_MID_4_2023-03-07 09:45:00-06:00_Long,A_MID_4,2023-03-07 09:45:00-06:00,Short,12039.125,2023-03-07 16:45:00+00:00,RL,12085.592758706756,11985.362896517297,ORIGINAL_PHASE33_BATCH,2.4746831937651126
