failure_event_id,failure_definition,displacement_direction,reversal_direction,body_ratio,body_atr_ratio,reclaim_depth,bars_until_reclaim,bars_until_opposite_bos,extreme_beyond_disp,reversal_body,reversal_close_location,volume_ratio24
A_MID_1_2021-06-22 14:15:00-05:00_Short,A_MID_1,Long,Short,1.8548387096774193,0.866104465311452,0.29069767441860467,1,1,,13.0,0.013888888888888888,1.3068567653520564
C_EXT_MID_1_2021-06-22 14:15:00-05:00_Short,C_EXT_MID_1,Long,Short,1.8548387096774193,0.866104465311452,0.29069767441860467,1,1,0.75,13.0,0.013888888888888888,1.3068567653520564
A_MID_2_2021-06-22 14:15:00-05:00_Short,A_MID_2,Long,Short,1.8548387096774193,0.866104465311452,0.29069767441860467,1,1,,13.0,0.013888888888888888,1.3068567653520564
C_EXT_MID_2_2021-06-22 14:15:00-05:00_Short,C_EXT_MID_2,Long,Short,1.8548387096774193,0.866104465311452,0.29069767441860467,1,1,0.75,13.0,0.013888888888888888,1.3068567653520564
A_MID_3_2021-06-22 14:15:00-05:00_Short,A_MID_3,Long,Short,1.8548387096774193,0.866104465311452,0.29069767441860467,1,1,,13.0,0.013888888888888888,1.3068567653520564
C_EXT_MID_3_2021-06-22 14:15:00-05:00_Short,C_EXT_MID_3,Long,Short,1.8548387096774193,0.866104465311452,0.29069767441860467,1,1,0.75,13.0,0.013888888888888888,1.3068567653520564
A_MID_4_2021-06-22 14:15:00-05:00_Short,A_MID_4,Long,Short,1.8548387096774193,0.866104465311452,0.29069767441860467,1,1,,13.0,0.013888888888888888,1.3068567653520564
C_EXT_MID_4_2021-06-22 14:15:00-05:00_Short,C_EXT_MID_4,Long,Short,1.8548387096774193,0.866104465311452,0.29069767441860467,1,1,0.75,13.0,0.013888888888888888,1.3068567653520564
D_OPP_BOS_2021-06-23 14:30:00-05:00_Long,D_OPP_BOS,Short,Long,2.782874617737003,1.2726984695218155,0.017543859649122806,11,11,,1.75,0.75,0.06315101438830835
D_OPP_BOS_2021-06-24 09:45:00-05:00_Long,D_OPP_BOS,Short,Long,2.8244274809160306,1.3133401402692253,0.24390243902439024,5,5,,21.25,0.8125,1.3911331342499917
A_MID_1_2021-06-24 11:00:00-05:00_Short,A_MID_1,Long,Short,2.750809061488673,1.386058105939776,0.08035714285714286,1,1,,11.0,0.058823529411764705,0.9734797297297297
A_MID_2_2021-06-24 11:00:00-05:00_Short,A_MID_2,Long,Short,2.750809061488673,1.386058105939776,0.08035714285714286,1,1,,11.0,0.058823529411764705,0.9734797297297297
A_MID_3_2021-06-24 11:00:00-05:00_Short,A_MID_3,Long,Short,2.750809061488673,1.386058105939776,0.08035714285714286,1,1,,11.0,0.058823529411764705,0.9734797297297297
B_OPEN_3_2021-06-24 11:00:00-05:00_Short,B_OPEN_3,Long,Short,2.750809061488673,1.386058105939776,0.9107142857142857,3,3,,29.25,0.2064516129032258,1.9103776244807427
A_MID_4_2021-06-24 11:00:00-05:00_Short,A_MID_4,Long,Short,2.750809061488673,1.386058105939776,0.08035714285714286,1,1,,11.0,0.058823529411764705,0.9734797297297297
B_OPEN_4_2021-06-24 11:00:00-05:00_Short,B_OPEN_4,Long,Short,2.750809061488673,1.386058105939776,0.9107142857142857,3,3,,29.25,0.2064516129032258,1.9103776244807427
D_OPP_BOS_2021-06-24 11:00:00-05:00_Short,D_OPP_BOS,Long,Short,2.750809061488673,1.386058105939776,0.30357142857142855,3,3,,29.25,0.2064516129032258,1.9103776244807427
E_MID_BOS_2021-06-24 11:00:00-05:00_Short,E_MID_BOS,Long,Short,2.750809061488673,1.386058105939776,1.3571428571428572,3,3,,29.25,0.2064516129032258,1.9103776244807427
E_OPEN_BOS_2021-06-24 11:00:00-05:00_Short,E_OPEN_BOS,Long,Short,2.750809061488673,1.386058105939776,0.9107142857142857,3,3,,29.25,0.2064516129032258,1.9103776244807427
A_MID_1_2021-06-24 12:30:00-05:00_Long,A_MID_1,Short,Long,1.9517795637198623,1.1209746191901657,0.12745098039215685,1,1,,11.5,0.9391304347826087,1.372491145218418
C_EXT_MID_1_2021-06-24 12:30:00-05:00_Long,C_EXT_MID_1,Short,Long,1.9517795637198623,1.1209746191901657,0.12745098039215685,1,1,11.0,11.5,0.9391304347826087,1.372491145218418
A_MID_2_2021-06-24 12:30:00-05:00_Long,A_MID_2,Short,Long,1.9517795637198623,1.1209746191901657,0.12745098039215685,1,1,,11.5,0.9391304347826087,1.372491145218418
B_OPEN_2_2021-06-24 12:30:00-05:00_Long,B_OPEN_2,Short,Long,1.9517795637198623,1.1209746191901657,0.0196078431372549,2,2,,10.0,0.8771929824561403,0.867562786337451
C_EXT_MID_2_2021-06-24 12:30:00-05:00_Long,C_EXT_MID_2,Short,Long,1.9517795637198623,1.1209746191901657,0.12745098039215685,1,1,11.0,11.5,0.9391304347826087,1.372491145218418
C_EXT_OPEN_2_2021-06-24 12:30:00-05:00_Long,C_EXT_OPEN_2,Short,Long,1.9517795637198623,1.1209746191901657,0.0196078431372549,2,2,11.0,10.0,0.8771929824561403,0.867562786337451
A_MID_3_2021-06-24 12:30:00-05:00_Long,A_MID_3,Short,Long,1.9517795637198623,1.1209746191901657,0.12745098039215685,1,1,,11.5,0.9391304347826087,1.372491145218418
B_OPEN_3_2021-06-24 12:30:00-05:00_Long,B_OPEN_3,Short,Long,1.9517795637198623,1.1209746191901657,0.0196078431372549,2,2,,10.0,0.8771929824561403,0.867562786337451
C_EXT_MID_3_2021-06-24 12:30:00-05:00_Long,C_EXT_MID_3,Short,Long,1.9517795637198623,1.1209746191901657,0.12745098039215685,1,1,11.0,11.5,0.9391304347826087,1.372491145218418
C_EXT_OPEN_3_2021-06-24 12:30:00-05:00_Long,C_EXT_OPEN_3,Short,Long,1.9517795637198623,1.1209746191901657,0.0196078431372549,2,2,11.0,10.0,0.8771929824561403,0.867562786337451
A_MID_4_2021-06-24 12:30:00-05:00_Long,A_MID_4,Short,Long,1.9517795637198623,1.1209746191901657,0.12745098039215685,1,1,,11.5,0.9391304347826087,1.372491145218418
B_OPEN_4_2021-06-24 12:30:00-05:00_Long,B_OPEN_4,Short,Long,1.9517795637198623,1.1209746191901657,0.0196078431372549,2,2,,10.0,0.8771929824561403,0.867562786337451
C_EXT_MID_4_2021-06-24 12:30:00-05:00_Long,C_EXT_MID_4,Short,Long,1.9517795637198623,1.1209746191901657,0.12745098039215685,1,1,11.0,11.5,0.9391304347826087,1.372491145218418
C_EXT_OPEN_4_2021-06-24 12:30:00-05:00_Long,C_EXT_OPEN_4,Short,Long,1.9517795637198623,1.1209746191901657,0.0196078431372549,2,2,11.0,10.0,0.8771929824561403,0.867562786337451
A_MID_4_2021-06-24 14:15:00-05:00_Long,A_MID_4,Short,Long,2.4037339556592765,1.3366627244796618,0.06557377049180328,4,4,,3.0,0.9743589743589743,0.1228627702123032
C_EXT_MID_4_2021-06-24 14:15:00-05:00_Long,C_EXT_MID_4,Short,Long,2.4037339556592765,1.3366627244796618,0.06557377049180328,4,4,9.0,3.0,0.9743589743589743,0.1228627702123032
A_MID_1_2021-06-25 11:15:00-05:00_Long,A_MID_1,Short,Long,1.608910891089109,0.8375953910159215,0.22448979591836735,1,1,,13.5,0.971830985915493,0.7537666092177684
A_MID_2_2021-06-25 11:15:00-05:00_Long,A_MID_2,Short,Long,1.608910891089109,0.8375953910159215,0.22448979591836735,1,1,,13.5,0.971830985915493,0.7537666092177684
A_MID_3_2021-06-25 11:15:00-05:00_Long,A_MID_3,Short,Long,1.608910891089109,0.8375953910159215,0.22448979591836735,1,1,,13.5,0.971830985915493,0.7537666092177684
A_MID_4_2021-06-25 11:15:00-05:00_Long,A_MID_4,Short,Long,1.608910891089109,0.8375953910159215,0.22448979591836735,1,1,,13.5,0.971830985915493,0.7537666092177684
D_OPP_BOS_2021-06-25 11:15:00-05:00_Long,D_OPP_BOS,Short,Long,1.608910891089109,0.8375953910159215,0.20408163265306123,9,9,,9.0,0.7341772151898734,0.6911224002918971
E_MID_BOS_2021-06-25 11:15:00-05:00_Long,E_MID_BOS,Short,Long,1.608910891089109,0.8375953910159215,0.5918367346938775,9,9,,9.0,0.7341772151898734,0.6911224002918971
A_MID_1_2021-06-25 14:30:00-05:00_Long,A_MID_1,Short,Long,1.686746987951807,0.8289189361128753,0.20149253731343283,1,1,,11.25,0.5827338129496403,2.43986182175342
C_EXT_MID_1_2021-06-25 14:30:00-05:00_Long,C_EXT_MID_1,Short,Long,1.686746987951807,0.8289189361128753,0.20149253731343283,1,1,8.5,11.25,0.5827338129496403,2.43986182175342
A_MID_2_2021-06-25 14:30:00-05:00_Long,A_MID_2,Short,Long,1.686746987951807,0.8289189361128753,0.20149253731343283,1,1,,11.25,0.5827338129496403,2.43986182175342
C_EXT_MID_2_2021-06-25 14:30:00-05:00_Long,C_EXT_MID_2,Short,Long,1.686746987951807,0.8289189361128753,0.20149253731343283,1,1,8.5,11.25,0.5827338129496403,2.43986182175342
A_MID_3_2021-06-25 14:30:00-05:00_Long,A_MID_3,Short,Long,1.686746987951807,0.8289189361128753,0.20149253731343283,1,1,,11.25,0.5827338129496403,2.43986182175342
C_EXT_MID_3_2021-06-25 14:30:00-05:00_Long,C_EXT_MID_3,Short,Long,1.686746987951807,0.8289189361128753,0.20149253731343283,1,1,8.5,11.25,0.5827338129496403,2.43986182175342
A_MID_4_2021-06-25 14:30:00-05:00_Long,A_MID_4,Short,Long,1.686746987951807,0.8289189361128753,0.20149253731343283,1,1,,11.25,0.5827338129496403,2.43986182175342
C_EXT_MID_4_2021-06-25 14:30:00-05:00_Long,C_EXT_MID_4,Short,Long,1.686746987951807,0.8289189361128753,0.20149253731343283,1,1,8.5,11.25,0.5827338129496403,2.43986182175342
D_OPP_BOS_2021-06-25 14:30:00-05:00_Long,D_OPP_BOS,Short,Long,1.686746987951807,0.8289189361128753,0.4626865671641791,6,6,,13.25,0.9137931034482759,0.16862027662401896
E_MID_BOS_2021-06-25 14:30:00-05:00_Long,E_MID_BOS,Short,Long,1.686746987951807,0.8289189361128753,1.5298507462686568,6,6,,13.25,0.9137931034482759,0.16862027662401896
A_MID_3_2021-06-25 15:00:00-05:00_Long,A_MID_3,Short,Long,1.87207488299532,0.8111306720301904,0.6098901098901099,3,3,,2.5,0.7636363636363637,0.18540599546561423
B_OPEN_3_2021-06-25 15:00:00-05:00_Long,B_OPEN_3,Short,Long,1.87207488299532,0.8111306720301904,0.37362637362637363,3,3,,2.5,0.7636363636363637,0.18540599546561423
A_MID_4_2021-06-25 15:00:00-05:00_Long,A_MID_4,Short,Long,1.87207488299532,0.8111306720301904,0.6098901098901099,3,3,,2.5,0.7636363636363637,0.18540599546561423
B_OPEN_4_2021-06-25 15:00:00-05:00_Long,B_OPEN_4,Short,Long,1.87207488299532,0.8111306720301904,0.37362637362637363,3,3,,2.5,0.7636363636363637,0.18540599546561423
D_OPP_BOS_2021-06-25 15:00:00-05:00_Long,D_OPP_BOS,Short,Long,1.87207488299532,0.8111306720301904,0.34065934065934067,4,4,,13.25,0.9137931034482759,0.16862027662401896
E_MID_BOS_2021-06-25 15:00:00-05:00_Long,E_MID_BOS,Short,Long,1.87207488299532,0.8111306720301904,1.2032967032967032,4,4,,13.25,0.9137931034482759,0.16862027662401896
E_OPEN_BOS_2021-06-25 15:00:00-05:00_Long,E_OPEN_BOS,Short,Long,1.87207488299532,0.8111306720301904,0.967032967032967,4,4,,13.25,0.9137931034482759,0.16862027662401896
A_MID_2_2021-06-28 09:45:00-05:00_Long,A_MID_2,Short,Long,1.782477341389728,0.835539996429438,0.04700854700854701,2,2,,8.0,0.8863636363636364,1.0789098839786517
C_EXT_MID_2_2021-06-28 09:45:00-05:00_Long,C_EXT_MID_2,Short,Long,1.782477341389728,0.835539996429438,0.04700854700854701,2,2,3.75,8.0,0.8863636363636364,1.0789098839786517
A_MID_3_2021-06-28 09:45:00-05:00_Long,A_MID_3,Short,Long,1.782477341389728,0.835539996429438,0.04700854700854701,2,2,,8.0,0.8863636363636364,1.0789098839786517
B_OPEN_3_2021-06-28 09:45:00-05:00_Long,B_OPEN_3,Short,Long,1.782477341389728,0.835539996429438,0.13675213675213677,3,3,,3.75,0.8208955223880597,1.1120509554140128
C_EXT_MID_3_2021-06-28 09:45:00-05:00_Long,C_EXT_MID_3,Short,Long,1.782477341389728,0.835539996429438,0.04700854700854701,2,2,3.75,8.0,0.8863636363636364,1.0789098839786517
C_EXT_OPEN_3_2021-06-28 09:45:00-05:00_Long,C_EXT_OPEN_3,Short,Long,1.782477341389728,0.835539996429438,0.13675213675213677,3,3,3.75,3.75,0.8208955223880597,1.1120509554140128
A_MID_4_2021-06-28 09:45:00-05:00_Long,A_MID_4,Short,Long,1.782477341389728,0.835539996429438,0.04700854700854701,2,2,,8.0,0.8863636363636364,1.0789098839786517
B_OPEN_4_2021-06-28 09:45:00-05:00_Long,B_OPEN_4,Short,Long,1.782477341389728,0.835539996429438,0.13675213675213677,3,3,,3.75,0.8208955223880597,1.1120509554140128
C_EXT_MID_4_2021-06-28 09:45:00-05:00_Long,C_EXT_MID_4,Short,Long,1.782477341389728,0.835539996429438,0.04700854700854701,2,2,3.75,8.0,0.8863636363636364,1.0789098839786517
C_EXT_OPEN_4_2021-06-28 09:45:00-05:00_Long,C_EXT_OPEN_4,Short,Long,1.782477341389728,0.835539996429438,0.13675213675213677,3,3,3.75,3.75,0.8208955223880597,1.1120509554140128
D_OPP_BOS_2021-06-28 09:45:00-05:00_Long,D_OPP_BOS,Short,Long,1.782477341389728,0.835539996429438,0.008547008547008548,6,6,,12.0,0.7352941176470589,1.274875973056911
E_MID_BOS_2021-06-28 09:45:00-05:00_Long,E_MID_BOS,Short,Long,1.782477341389728,0.835539996429438,0.5085470085470085,6,6,,12.0,0.7352941176470589,1.274875973056911
E_OPEN_BOS_2021-06-28 09:45:00-05:00_Long,E_OPEN_BOS,Short,Long,1.782477341389728,0.835539996429438,0.46153846153846156,6,6,,12.0,0.7352941176470589,1.274875973056911
A_MID_3_2021-06-28 14:15:00-05:00_Short,A_MID_3,Long,Short,1.6494845360824741,0.8105964723633323,0.0058823529411764705,3,3,,7.25,0.37735849056603776,0.9173716979332707
C_EXT_MID_3_2021-06-28 14:15:00-05:00_Short,C_EXT_MID_3,Long,Short,1.6494845360824741,0.8105964723633323,0.0058823529411764705,3,3,5.25,7.25,0.37735849056603776,0.9173716979332707
A_MID_4_2021-06-28 14:15:00-05:00_Short,A_MID_4,Long,Short,1.6494845360824741,0.8105964723633323,0.0058823529411764705,3,3,,7.25,0.37735849056603776,0.9173716979332707
C_EXT_MID_4_2021-06-28 14:15:00-05:00_Short,C_EXT_MID_4,Long,Short,1.6494845360824741,0.8105964723633323,0.0058823529411764705,3,3,5.25,7.25,0.37735849056603776,0.9173716979332707
A_MID_2_2021-06-29 09:30:00-05:00_Short,A_MID_2,Long,Short,2.452830188679245,1.117638518927332,0.12,2,2,,11.0,0.3469387755102041,1.8302984585515454
C_EXT_MID_2_2021-06-29 09:30:00-05:00_Short,C_EXT_MID_2,Long,Short,2.452830188679245,1.117638518927332,0.12,2,2,0.5,11.0,0.3469387755102041,1.8302984585515454
A_MID_3_2021-06-29 09:30:00-05:00_Short,A_MID_3,Long,Short,2.452830188679245,1.117638518927332,0.12,2,2,,11.0,0.3469387755102041,1.8302984585515454
C_EXT_MID_3_2021-06-29 09:30:00-05:00_Short,C_EXT_MID_3,Long,Short,2.452830188679245,1.117638518927332,0.12,2,2,0.5,11.0,0.3469387755102041,1.8302984585515454
A_MID_4_2021-06-29 09:30:00-05:00_Short,A_MID_4,Long,Short,2.452830188679245,1.117638518927332,0.12,2,2,,11.0,0.3469387755102041,1.8302984585515454
C_EXT_MID_4_2021-06-29 09:30:00-05:00_Short,C_EXT_MID_4,Long,Short,2.452830188679245,1.117638518927332,0.12,2,2,0.5,11.0,0.3469387755102041,1.8302984585515454
A_MID_2_2021-06-30 09:45:00-05:00_Short,A_MID_2,Long,Short,2.377049180327869,0.7878116323305241,0.25206611570247933,2,2,,10.0,0.34782608695652173,1.4593372232613975
B_OPEN_2_2021-06-30 09:45:00-05:00_Short,B_OPEN_2,Long,Short,2.377049180327869,0.7878116323305241,0.19834710743801653,2,2,,10.0,0.34782608695652173,1.4593372232613975
C_EXT_MID_2_2021-06-30 09:45:00-05:00_Short,C_EXT_MID_2,Long,Short,2.377049180327869,0.7878116323305241,0.25206611570247933,2,2,5.25,10.0,0.34782608695652173,1.4593372232613975
C_EXT_OPEN_2_2021-06-30 09:45:00-05:00_Short,C_EXT_OPEN_2,Long,Short,2.377049180327869,0.7878116323305241,0.19834710743801653,2,2,5.25,10.0,0.34782608695652173,1.4593372232613975
A_MID_3_2021-06-30 09:45:00-05:00_Short,A_MID_3,Long,Short,2.377049180327869,0.7878116323305241,0.25206611570247933,2,2,,10.0,0.34782608695652173,1.4593372232613975
B_OPEN_3_2021-06-30 09:45:00-05:00_Short,B_OPEN_3,Long,Short,2.377049180327869,0.7878116323305241,0.19834710743801653,2,2,,10.0,0.34782608695652173,1.4593372232613975
C_EXT_MID_3_2021-06-30 09:45:00-05:00_Short,C_EXT_MID_3,Long,Short,2.377049180327869,0.7878116323305241,0.25206611570247933,2,2,5.25,10.0,0.34782608695652173,1.4593372232613975
C_EXT_OPEN_3_2021-06-30 09:45:00-05:00_Short,C_EXT_OPEN_3,Long,Short,2.377049180327869,0.7878116323305241,0.19834710743801653,2,2,5.25,10.0,0.34782608695652173,1.4593372232613975
A_MID_4_2021-06-30 09:45:00-05:00_Short,A_MID_4,Long,Short,2.377049180327869,0.7878116323305241,0.25206611570247933,2,2,,10.0,0.34782608695652173,1.4593372232613975
B_OPEN_4_2021-06-30 09:45:00-05:00_Short,B_OPEN_4,Long,Short,2.377049180327869,0.7878116323305241,0.19834710743801653,2,2,,10.0,0.34782608695652173,1.4593372232613975
C_EXT_MID_4_2021-06-30 09:45:00-05:00_Short,C_EXT_MID_4,Long,Short,2.377049180327869,0.7878116323305241,0.25206611570247933,2,2,5.25,10.0,0.34782608695652173,1.4593372232613975
C_EXT_OPEN_4_2021-06-30 09:45:00-05:00_Short,C_EXT_OPEN_4,Long,Short,2.377049180327869,0.7878116323305241,0.19834710743801653,2,2,5.25,10.0,0.34782608695652173,1.4593372232613975
A_MID_2_2021-06-30 10:45:00-05:00_Short,A_MID_2,Long,Short,1.786339754816112,0.6922070256821583,0.9823529411764705,2,2,,29.25,0.16666666666666666,1.164434094267067
B_OPEN_2_2021-06-30 10:45:00-05:00_Short,B_OPEN_2,Long,Short,1.786339754816112,0.6922070256821583,0.7294117647058823,2,2,,29.25,0.16666666666666666,1.164434094267067
C_EXT_MID_2_2021-06-30 10:45:00-05:00_Short,C_EXT_MID_2,Long,Short,1.786339754816112,0.6922070256821583,0.9823529411764705,2,2,1.0,29.25,0.16666666666666666,1.164434094267067
C_EXT_OPEN_2_2021-06-30 10:45:00-05:00_Short,C_EXT_OPEN_2,Long,Short,1.786339754816112,0.6922070256821583,0.7294117647058823,2,2,1.0,29.25,0.16666666666666666,1.164434094267067
A_MID_3_2021-06-30 10:45:00-05:00_Short,A_MID_3,Long,Short,1.786339754816112,0.6922070256821583,0.9823529411764705,2,2,,29.25,0.16666666666666666,1.164434094267067
B_OPEN_3_2021-06-30 10:45:00-05:00_Short,B_OPEN_3,Long,Short,1.786339754816112,0.6922070256821583,0.7294117647058823,2,2,,29.25,0.16666666666666666,1.164434094267067
C_EXT_MID_3_2021-06-30 10:45:00-05:00_Short,C_EXT_MID_3,Long,Short,1.786339754816112,0.6922070256821583,0.9823529411764705,2,2,1.0,29.25,0.16666666666666666,1.164434094267067
C_EXT_OPEN_3_2021-06-30 10:45:00-05:00_Short,C_EXT_OPEN_3,Long,Short,1.786339754816112,0.6922070256821583,0.7294117647058823,2,2,1.0,29.25,0.16666666666666666,1.164434094267067
A_MID_4_2021-06-30 10:45:00-05:00_Short,A_MID_4,Long,Short,1.786339754816112,0.6922070256821583,0.9823529411764705,2,2,,29.25,0.16666666666666666,1.164434094267067
B_OPEN_4_2021-06-30 10:45:00-05:00_Short,B_OPEN_4,Long,Short,1.786339754816112,0.6922070256821583,0.7294117647058823,2,2,,29.25,0.16666666666666666,1.164434094267067
C_EXT_MID_4_2021-06-30 10:45:00-05:00_Short,C_EXT_MID_4,Long,Short,1.786339754816112,0.6922070256821583,0.9823529411764705,2,2,1.0,29.25,0.16666666666666666,1.164434094267067
C_EXT_OPEN_4_2021-06-30 10:45:00-05:00_Short,C_EXT_OPEN_4,Long,Short,1.786339754816112,0.6922070256821583,0.7294117647058823,2,2,1.0,29.25,0.16666666666666666,1.164434094267067
A_MID_1_2021-06-30 11:15:00-05:00_Long,A_MID_1,Short,Long,3.829787234042553,1.4888514164211724,0.00641025641025641,1,1,,13.5,0.9375,1.0318451554610184
C_EXT_MID_1_2021-06-30 11:15:00-05:00_Long,C_EXT_MID_1,Short,Long,3.829787234042553,1.4888514164211724,0.00641025641025641,1,1,2.75,13.5,0.9375,1.0318451554610184
A_MID_2_2021-06-30 11:15:00-05:00_Long,A_MID_2,Short,Long,3.829787234042553,1.4888514164211724,0.00641025641025641,1,1,,13.5,0.9375,1.0318451554610184
C_EXT_MID_2_2021-06-30 11:15:00-05:00_Long,C_EXT_MID_2,Short,Long,3.829787234042553,1.4888514164211724,0.00641025641025641,1,1,2.75,13.5,0.9375,1.0318451554610184
A_MID_3_2021-06-30 11:15:00-05:00_Long,A_MID_3,Short,Long,3.829787234042553,1.4888514164211724,0.00641025641025641,1,1,,13.5,0.9375,1.0318451554610184
C_EXT_MID_3_2021-06-30 11:15:00-05:00_Long,C_EXT_MID_3,Short,Long,3.829787234042553,1.4888514164211724,0.00641025641025641,1,1,2.75,13.5,0.9375,1.0318451554610184
A_MID_4_2021-06-30 11:15:00-05:00_Long,A_MID_4,Short,Long,3.829787234042553,1.4888514164211724,0.00641025641025641,1,1,,13.5,0.9375,1.0318451554610184
C_EXT_MID_4_2021-06-30 11:15:00-05:00_Long,C_EXT_MID_4,Short,Long,3.829787234042553,1.4888514164211724,0.00641025641025641,1,1,2.75,13.5,0.9375,1.0318451554610184
A_MID_3_2021-07-01 10:00:00-05:00_Long,A_MID_3,Short,Long,4.076607387140903,1.6291057252245,0.06481481481481481,3,3,,18.25,0.8285714285714286,1.2090197371847171
C_EXT_MID_3_2021-07-01 10:00:00-05:00_Long,C_EXT_MID_3,Short,Long,4.076607387140903,1.6291057252245,0.06481481481481481,3,3,15.5,18.25,0.8285714285714286,1.2090197371847171
A_MID_4_2021-07-01 10:00:00-05:00_Long,A_MID_4,Short,Long,4.076607387140903,1.6291057252245,0.06481481481481481,3,3,,18.25,0.8285714285714286,1.2090197371847171
C_EXT_MID_4_2021-07-01 10:00:00-05:00_Long,C_EXT_MID_4,Short,Long,4.076607387140903,1.6291057252245,0.06481481481481481,3,3,15.5,18.25,0.8285714285714286,1.2090197371847171
D_OPP_BOS_2021-07-01 10:00:00-05:00_Long,D_OPP_BOS,Short,Long,4.076607387140903,1.6291057252245,0.07407407407407407,10,10,,24.75,0.8582677165354331,1.0015530857942216
E_MID_BOS_2021-07-01 10:00:00-05:00_Long,E_MID_BOS,Short,Long,4.076607387140903,1.6291057252245,0.26851851851851855,10,10,,24.75,0.8582677165354331,1.0015530857942216
A_MID_3_2021-07-01 10:45:00-05:00_Short,A_MID_3,Long,Short,1.9836956521739133,0.7864337764551769,0.22380952380952382,3,3,,11.75,0.41304347826086957,0.962434006771828
C_EXT_MID_3_2021-07-01 10:45:00-05:00_Short,C_EXT_MID_3,Long,Short,1.9836956521739133,0.7864337764551769,0.22380952380952382,3,3,2.5,11.75,0.41304347826086957,0.962434006771828
A_MID_4_2021-07-01 10:45:00-05:00_Short,A_MID_4,Long,Short,1.9836956521739133,0.7864337764551769,0.22380952380952382,3,3,,11.75,0.41304347826086957,0.962434006771828
B_OPEN_4_2021-07-01 10:45:00-05:00_Short,B_OPEN_4,Long,Short,1.9836956521739133,0.7864337764551769,0.11428571428571428,4,4,,6.75,0.47692307692307695,0.8380381432903983
C_EXT_MID_4_2021-07-01 10:45:00-05:00_Short,C_EXT_MID_4,Long,Short,1.9836956521739133,0.7864337764551769,0.22380952380952382,3,3,2.5,11.75,0.41304347826086957,0.962434006771828
C_EXT_OPEN_4_2021-07-01 10:45:00-05:00_Short,C_EXT_OPEN_4,Long,Short,1.9836956521739133,0.7864337764551769,0.11428571428571428,4,4,2.5,6.75,0.47692307692307695,0.8380381432903983
A_MID_1_2021-07-01 12:30:00-05:00_Short,A_MID_1,Long,Short,2.5581395348837206,1.1571040135691657,0.07480314960629922,1,1,,13.75,0.10606060606060606,0.660661569903868
A_MID_2_2021-07-01 12:30:00-05:00_Short,A_MID_2,Long,Short,2.5581395348837206,1.1571040135691657,0.07480314960629922,1,1,,13.75,0.10606060606060606,0.660661569903868
A_MID_3_2021-07-01 12:30:00-05:00_Short,A_MID_3,Long,Short,2.5581395348837206,1.1571040135691657,0.07480314960629922,1,1,,13.75,0.10606060606060606,0.660661569903868
A_MID_4_2021-07-01 12:30:00-05:00_Short,A_MID_4,Long,Short,2.5581395348837206,1.1571040135691657,0.07480314960629922,1,1,,13.75,0.10606060606060606,0.660661569903868
A_MID_1_2021-07-01 14:45:00-05:00_Short,A_MID_1,Long,Short,1.6242424242424243,0.8753178991405078,0.16666666666666666,1,1,,12.0,0.15151515151515152,0.5133409577952721
A_MID_2_2021-07-01 14:45:00-05:00_Short,A_MID_2,Long,Short,1.6242424242424243,0.8753178991405078,0.16666666666666666,1,1,,12.0,0.15151515151515152,0.5133409577952721
A_MID_3_2021-07-01 14:45:00-05:00_Short,A_MID_3,Long,Short,1.6242424242424243,0.8753178991405078,0.16666666666666666,1,1,,12.0,0.15151515151515152,0.5133409577952721
A_MID_4_2021-07-01 14:45:00-05:00_Short,A_MID_4,Long,Short,1.6242424242424243,0.8753178991405078,0.16666666666666666,1,1,,12.0,0.15151515151515152,0.5133409577952721
A_MID_2_2021-07-02 15:30:00-05:00_Long,A_MID_2,Short,Long,1.8736383442265796,0.8585452747312085,1.173913043478261,2,2,,14.25,0.958904109589041,0.17904029242769942
B_OPEN_2_2021-07-02 15:30:00-05:00_Long,B_OPEN_2,Short,Long,1.8736383442265796,0.8585452747312085,0.6956521739130435,2,2,,14.25,0.958904109589041,0.17904029242769942
C_EXT_MID_2_2021-07-02 15:30:00-05:00_Long,C_EXT_MID_2,Short,Long,1.8736383442265796,0.8585452747312085,1.173913043478261,2,2,1.0,14.25,0.958904109589041,0.17904029242769942
C_EXT_OPEN_2_2021-07-02 15:30:00-05:00_Long,C_EXT_OPEN_2,Short,Long,1.8736383442265796,0.8585452747312085,0.6956521739130435,2,2,1.0,14.25,0.958904109589041,0.17904029242769942
A_MID_3_2021-07-02 15:30:00-05:00_Long,A_MID_3,Short,Long,1.8736383442265796,0.8585452747312085,1.173913043478261,2,2,,14.25,0.958904109589041,0.17904029242769942
B_OPEN_3_2021-07-02 15:30:00-05:00_Long,B_OPEN_3,Short,Long,1.8736383442265796,0.8585452747312085,0.6956521739130435,2,2,,14.25,0.958904109589041,0.17904029242769942
C_EXT_MID_3_2021-07-02 15:30:00-05:00_Long,C_EXT_MID_3,Short,Long,1.8736383442265796,0.8585452747312085,1.173913043478261,2,2,1.0,14.25,0.958904109589041,0.17904029242769942
C_EXT_OPEN_3_2021-07-02 15:30:00-05:00_Long,C_EXT_OPEN_3,Short,Long,1.8736383442265796,0.8585452747312085,0.6956521739130435,2,2,1.0,14.25,0.958904109589041,0.17904029242769942
A_MID_4_2021-07-02 15:30:00-05:00_Long,A_MID_4,Short,Long,1.8736383442265796,0.8585452747312085,1.173913043478261,2,2,,14.25,0.958904109589041,0.17904029242769942
