signal_id,filled,entry_timestamp,entry_price,exit_timestamp,exit_price,stop_price,result_R,exit_reason,mfe_r,mae_r,bars_in_trade,entry_model,direction,entry_timestamp_sig,bos_timestamp,architecture,event_id,failure_definition,displacement_timestamp,displacement_direction,reclaim_level,net_R,fold_test_end
1329,True,2022-05-03 12:45:00-05:00,13162.0,2022-05-03 13:00:00-05:00,13116.573058483666,13116.573058483666,-1.0000000000000198,STOP,0.06604010527368068,1.6344926055235967,1,RECLAIM_RETEST,Long,2022-05-03 12:30:00-05:00,2022-05-03 12:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-05-03 09:30:00-05:00_Long,D_OPP_BOS,2022-05-03 09:30:00-05:00,Short,13169.25,-1.0159596921078256,2022-12-31
1331,True,2022-05-06 13:00:00-05:00,12713.768355725231,2022-05-06 13:45:00-05:00,12655.25,12784.314628353086,0.8295031550983073,TIME,1.1803367155127729,0.25489148618276847,3,RECLAIM_RETEST,Short,2022-05-06 12:45:00-05:00,2022-05-06 12:45:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-05-06 09:45:00-05:00_Short,D_OPP_BOS,2022-05-06 09:45:00-05:00,Long,12723.25,0.8192262124194997,2022-12-31
1332,True,2022-05-09 13:45:00-05:00,12319.75,2022-05-09 14:30:00-05:00,12225.25,12370.47891392871,1.8628429564410518,TIME,2.0057594795542544,0.8772117625568974,3,RECLAIM_RETEST,Short,2022-05-09 13:30:00-05:00,2022-05-09 13:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-05-09 11:00:00-05:00_Short,D_OPP_BOS,2022-05-09 11:00:00-05:00,Long,12263.5,1.8485513041297317,2022-12-31
1337,True,2022-05-11 15:00:00-05:00,12038.5,2022-05-11 15:45:00-05:00,12036.75,12096.963545276503,0.029933183007007064,TIME,0.21808461905105148,0.2309131260540545,3,RECLAIM_RETEST,Short,2022-05-11 14:30:00-05:00,2022-05-11 14:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-05-11 13:30:00-05:00_Short,D_OPP_BOS,2022-05-11 13:30:00-05:00,Long,12027.25,0.01753229290410425,2022-12-31
1342,True,2022-05-17 12:15:00-05:00,12512.5,2022-05-17 13:00:00-05:00,12479.80257435408,12479.80257435408,-1.0000000000000178,STOP,1.475651340949584,2.2020082186190684,3,RECLAIM_RETEST,Long,2022-05-17 12:00:00-05:00,2022-05-17 12:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-05-17 09:30:00-05:00_Long,D_OPP_BOS,2022-05-17 09:30:00-05:00,Short,12515.5,-1.0221729994236122,2022-12-31
1343,True,2022-05-17 13:30:00-05:00,12506.75,2022-05-17 13:45:00-05:00,12547.450903451409,12547.450903451409,-1.0000000000000024,STOP,0.16584398447220272,1.5785890373835592,1,RECLAIM_RETEST,Short,2022-05-17 13:15:00-05:00,2022-05-17 13:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-05-17 10:15:00-05:00_Short,D_OPP_BOS,2022-05-17 10:15:00-05:00,Long,12460.5,-1.017812872406276,2022-12-31
1346,True,2022-05-19 14:00:00-05:00,12002.5,2022-05-19 14:15:00-05:00,11944.567714405981,11944.567714405981,-0.9999999999999843,STOP,0.16829993672831098,1.5492224944990676,1,RECLAIM_RETEST,Long,2022-05-19 13:45:00-05:00,2022-05-19 13:45:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-05-19 11:30:00-05:00_Long,D_OPP_BOS,2022-05-19 11:30:00-05:00,Short,12017.25,-1.012514610679782,2022-12-31
1352,True,2022-05-31 14:00:00-05:00,12694.75,2022-05-31 14:15:00-05:00,12737.467140114122,12737.467140114122,-1.0000000000000062,STOP,0.03511471030112597,1.1178182779191768,1,RECLAIM_RETEST,Short,2022-05-31 13:45:00-05:00,2022-05-31 13:45:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-05-31 10:45:00-05:00_Short,D_OPP_BOS,2022-05-31 10:45:00-05:00,Long,12684.25,-1.0169721099788838,2022-12-31
1356,True,2022-06-07 13:30:00-05:00,12680.5,2022-06-07 14:15:00-05:00,12716.75,12647.68920273951,1.1048192371616572,TIME,1.4248358437877924,0.38859159376030705,3,RECLAIM_RETEST,Long,2022-06-07 13:00:00-05:00,2022-06-07 13:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-06-07 10:15:00-05:00_Long,D_OPP_BOS,2022-06-07 10:15:00-05:00,Short,12693.5,1.0827228524184245,2022-12-31
1357,True,2022-06-07 14:45:00-05:00,12733.040925414954,2022-06-07 15:30:00-05:00,12709.0,12702.943409132233,-0.7987677517681122,TIME,0.11492890484890946,0.8735247509458685,3,RECLAIM_RETEST,Long,2022-06-07 14:30:00-05:00,2022-06-07 14:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-06-07 13:30:00-05:00_Long,D_OPP_BOS,2022-06-07 13:30:00-05:00,Short,12729.0,-0.8228561181698344,2022-12-31
1359,True,2022-06-13 14:00:00-05:00,11393.479468694852,2022-06-13 14:45:00-05:00,11288.892093292725,11435.314418855702,2.5,TARGET,2.718527648714177,0.9028463320722278,3,RECLAIM_RETEST,Short,2022-06-13 13:45:00-05:00,2022-06-13 13:45:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-06-13 12:30:00-05:00_Short,D_OPP_BOS,2022-06-13 12:30:00-05:00,Long,11399.0,2.482669992501187,2022-12-31
1362,True,2022-06-15 13:45:00-05:00,11571.31118563559,2022-06-15 14:30:00-05:00,11737.57736411238,11504.804714244874,2.5,TARGET,3.231848117481313,0.012197093284717176,3,RECLAIM_RETEST,Long,2022-06-15 13:30:00-05:00,2022-06-15 13:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-06-15 11:30:00-05:00_Long,D_OPP_BOS,2022-06-15 11:30:00-05:00,Short,11563.25,2.4890988052013654,2022-12-31
1364,True,2022-06-15 18:45:00-05:00,11706.382874548413,2022-06-15 19:30:00-05:00,11723.5,11666.136069657672,0.4253039588622045,TIME,0.6116541553650213,0.10889993777920383,3,RECLAIM_RETEST,Long,2022-06-15 18:30:00-05:00,2022-06-15 18:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-06-15 14:30:00-05:00_Long,D_OPP_BOS,2022-06-15 14:30:00-05:00,Short,11700.75,0.40729010653359926,2022-12-31
1369,True,2022-06-17 14:15:00-05:00,11342.0,2022-06-17 15:00:00-05:00,11297.0,11384.636771456742,1.0554270049657588,TIME,1.4072360066210117,0.0644983169701297,3,RECLAIM_RETEST,Short,2022-06-17 14:00:00-05:00,2022-06-17 14:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-06-17 12:00:00-05:00_Short,D_OPP_BOS,2022-06-17 12:00:00-05:00,Long,11300.25,1.038422903219088,2022-12-31
1371,True,2022-06-27 13:00:00-05:00,12033.0,2022-06-27 13:30:00-05:00,12062.84036311181,12062.84036311181,-1.0000000000000038,STOP,0.16755828276168064,1.1561521510555965,2,RECLAIM_RETEST,Short,2022-06-27 12:45:00-05:00,2022-06-27 12:45:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-06-27 09:45:00-05:00_Short,D_OPP_BOS,2022-06-27 09:45:00-05:00,Long,12032.0,-1.0242959510004475,2022-12-31
1373,True,2022-06-29 11:30:00-05:00,11638.25,2022-06-29 12:15:00-05:00,11644.5,11677.972915243263,-0.15733991228299704,TIME,0.6293596491319882,0.8936907017674233,3,RECLAIM_RETEST,Short,2022-06-29 11:15:00-05:00,2022-06-29 11:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-06-29 09:30:00-05:00_Short,D_OPP_BOS,2022-06-29 09:30:00-05:00,Long,11629.75,-0.17559134210782498,2022-12-31
1374,True,2022-06-29 13:00:00-05:00,11678.589581441616,2022-06-29 13:45:00-05:00,11642.541603544649,11642.541603544649,-0.999999999999999,STOP,1.0031191946948481,1.1051821424071522,3,RECLAIM_RETEST,Long,2022-06-29 12:45:00-05:00,2022-06-29 12:45:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-06-29 09:45:00-05:00_Long,D_OPP_BOS,2022-06-29 09:45:00-05:00,Short,11673.75,-1.0201120851236694,2022-12-31
1376,True,2022-06-30 13:45:00-05:00,11552.390239116537,2022-06-30 14:30:00-05:00,11595.52964526922,11595.52964526922,-1.0000000000000047,STOP,2.072124933759184,1.0282886307349937,3,RECLAIM_RETEST,Short,2022-06-30 13:30:00-05:00,2022-06-30 13:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-06-30 10:45:00-05:00_Short,D_OPP_BOS,2022-06-30 10:45:00-05:00,Long,11558.25,-1.0168059800692253,2022-12-31
1378,True,2022-07-01 13:00:00-05:00,11493.71794276622,2022-07-01 13:45:00-05:00,11570.75,11458.366259316306,2.179020904136573,TIME,2.4406774674825717,0.07688297984649843,3,RECLAIM_RETEST,Long,2022-07-01 12:30:00-05:00,2022-07-01 12:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-07-01 10:45:00-05:00_Long,D_OPP_BOS,2022-07-01 10:45:00-05:00,Short,11488.75,2.158512687009454,2022-12-31
1381,True,2022-07-07 14:15:00-05:00,12134.25,2022-07-07 15:00:00-05:00,12114.70074856492,12114.70074856492,-1.0000000000000155,STOP,0.7417163796860384,1.099786356086195,3,RECLAIM_RETEST,Long,2022-07-07 14:00:00-05:00,2022-07-07 14:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-07-07 13:30:00-05:00_Long,D_OPP_BOS,2022-07-07 13:30:00-05:00,Short,12138.5,-1.0370858189843168,2022-12-31
1383,True,2022-07-11 12:15:00-05:00,11955.801832432175,2022-07-11 13:00:00-05:00,11945.75,11928.0524637081,-0.3622364361555274,TIME,1.4756432110219029,0.5424207152905696,3,RECLAIM_RETEST,Long,2022-07-11 12:00:00-05:00,2022-07-11 12:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-07-11 09:45:00-05:00_Long,D_OPP_BOS,2022-07-11 09:45:00-05:00,Short,11952.0,-0.38836315663010895,2022-12-31
1384,True,2022-07-14 12:45:00-05:00,11712.582255619825,2022-07-14 13:30:00-05:00,11801.46974185786,11677.027261124611,2.5,TARGET,3.1547675923637954,0.0,3,RECLAIM_RETEST,Long,2022-07-14 12:30:00-05:00,2022-07-14 12:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-07-14 11:15:00-05:00_Long,D_OPP_BOS,2022-07-14 11:15:00-05:00,Short,11707.75,2.479609053234488,2022-12-31
1385,True,2022-07-14 17:45:00-05:00,11824.5,2022-07-14 18:30:00-05:00,11841.25,11800.145450252374,0.6877565043727525,TIME,0.9751771330658431,0.13344529189322063,3,RECLAIM_RETEST,Long,2022-07-14 17:30:00-05:00,2022-07-14 17:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-07-14 14:30:00-05:00_Long,D_OPP_BOS,2022-07-14 14:30:00-05:00,Short,11827.0,0.6579879392581104,2022-12-31
1387,True,2022-07-18 18:45:00-05:00,11923.220951326626,2022-07-18 19:30:00-05:00,11916.25,11905.222361730483,-0.3873054213158737,TIME,0.7516727130814779,0.8873446022708086,3,RECLAIM_RETEST,Long,2022-07-18 18:30:00-05:00,2022-07-18 18:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-07-18 14:30:00-05:00_Long,D_OPP_BOS,2022-07-18 14:30:00-05:00,Short,11920.75,-0.42758635533724504,2022-12-31
1388,True,2022-07-19 19:15:00-05:00,12336.25,2022-07-19 20:00:00-05:00,12313.0,12352.565740604896,1.4250042681497528,TIME,1.5782305335421993,0.352420410402627,3,RECLAIM_RETEST,Short,2022-07-19 19:00:00-05:00,2022-07-19 19:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-07-19 15:00:00-05:00_Short,D_OPP_BOS,2022-07-19 15:00:00-05:00,Long,12298.75,1.3805686511859447,2022-12-31
1390,True,2022-07-21 15:30:00-05:00,12567.21895907741,2022-07-21 17:15:00-05:00,12545.25,12597.429261982425,0.7272008872762613,TIME,1.2816474961919302,0.0,3,RECLAIM_RETEST,Short,2022-07-21 15:00:00-05:00,2022-07-21 15:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-07-21 14:45:00-05:00_Short,D_OPP_BOS,2022-07-21 14:45:00-05:00,Long,12571.5,0.7032024519649864,2022-12-31
1393,True,2022-07-25 15:15:00-05:00,12313.5,2022-07-25 17:00:00-05:00,12301.75,12287.02395268093,-0.4437973636471196,TIME,0.5098948433392437,0.651532299822367,3,RECLAIM_RETEST,Long,2022-07-25 14:45:00-05:00,2022-07-25 14:45:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-07-25 13:45:00-05:00_Long,D_OPP_BOS,2022-07-25 13:45:00-05:00,Short,12322.5,-0.4711806052338567,2022-12-31
1397,True,2022-08-01 11:15:00-05:00,13025.75,2022-08-01 12:00:00-05:00,12986.0,13059.452611165167,1.179433836897613,TIME,2.1066616960938496,0.13352081172425806,3,RECLAIM_RETEST,Short,2022-08-01 11:00:00-05:00,2022-08-01 11:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-08-01 09:30:00-05:00_Short,D_OPP_BOS,2022-08-01 09:30:00-05:00,Long,13021.75,1.1579221505642607,2022-12-31
1400,True,2022-08-04 11:00:00-05:00,13264.308239943954,2022-08-04 11:45:00-05:00,13241.25,13231.866926048559,-0.710767757998445,TIME,1.2851440046626685,0.8880108875011695,3,RECLAIM_RETEST,Long,2022-08-04 10:45:00-05:00,2022-08-04 10:45:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-08-04 10:00:00-05:00_Long,D_OPP_BOS,2022-08-04 10:00:00-05:00,Short,13260.0,-0.7331158047618319,2022-12-31
1402,True,2022-08-09 14:30:00-05:00,13023.25,2022-08-09 15:15:00-05:00,13041.0,12999.453729776658,0.7459152141661766,TIME,0.9665380239899752,0.2521403540843414,3,RECLAIM_RETEST,Long,2022-08-09 14:15:00-05:00,2022-08-09 14:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-08-09 11:15:00-05:00_Long,D_OPP_BOS,2022-08-09 11:15:00-05:00,Short,13030.25,0.7154482547143189,2022-12-31
1403,True,2022-08-10 14:45:00-05:00,13385.5,2022-08-10 15:30:00-05:00,13380.25,13361.423889398842,-0.2180584765941266,TIME,0.12460484376807235,0.716477851666416,3,RECLAIM_RETEST,Long,2022-08-10 14:30:00-05:00,2022-08-10 14:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-08-10 13:45:00-05:00_Long,D_OPP_BOS,2022-08-10 13:45:00-05:00,Short,13384.75,-0.24817131383807647,2022-12-31
1404,True,2022-08-12 10:45:00-05:00,13449.0,2022-08-12 11:30:00-05:00,13484.75,13424.546617954398,1.4619654628276177,TIME,1.7482244345700886,0.1431294858712353,3,RECLAIM_RETEST,Long,2022-08-12 10:15:00-05:00,2022-08-12 10:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-08-12 09:30:00-05:00_Long,D_OPP_BOS,2022-08-12 09:30:00-05:00,Short,13454.5,1.432317212182861,2022-12-31
1409,True,2022-08-17 11:45:00-05:00,13470.0,2022-08-17 12:30:00-05:00,13482.75,13443.210141650903,0.47592636862261933,TIME,1.1851499767661304,0.8025425039518679,3,RECLAIM_RETEST,Long,2022-08-17 11:30:00-05:00,2022-08-17 11:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-08-17 09:45:00-05:00_Long,D_OPP_BOS,2022-08-17 09:45:00-05:00,Short,13472.0,0.448863888838196,2022-12-31
1411,True,2022-08-18 14:30:00-05:00,13546.75,2022-08-18 14:45:00-05:00,13524.603656548756,13524.603656548756,-0.9999999999999732,STOP,0.20319381436067457,1.941629781668668,1,RECLAIM_RETEST,Long,2022-08-18 14:15:00-05:00,2022-08-18 14:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-08-18 11:30:00-05:00_Long,D_OPP_BOS,2022-08-18 11:30:00-05:00,Short,13552.5,-1.0327367812025272,2022-12-31
1412,True,2022-08-22 15:45:00-05:00,12923.369831351612,2022-08-22 17:30:00-05:00,12934.25,12905.915054626257,0.623334736363775,TIME,0.6806256439322118,0.5368061418970698,3,RECLAIM_RETEST,Long,2022-08-22 15:15:00-05:00,2022-08-22 15:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-08-22 13:30:00-05:00_Long,D_OPP_BOS,2022-08-22 13:30:00-05:00,Short,12920.75,0.5817988283766595,2022-12-31
1414,True,2022-08-23 12:30:00-05:00,12920.75,2022-08-23 13:15:00-05:00,12938.5,12891.107777579426,0.5988080025902588,TIME,0.8518254684734666,0.9361646237678694,3,RECLAIM_RETEST,Long,2022-08-23 12:15:00-05:00,2022-08-23 12:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-08-23 09:45:00-05:00_Long,D_OPP_BOS,2022-08-23 09:45:00-05:00,Short,12936.5,0.5743496475548825,2022-12-31
1415,True,2022-08-23 14:45:00-05:00,12907.663005034572,2022-08-23 15:30:00-05:00,12882.25,12932.804577115237,1.0107961806459926,TIME,1.1002893910459244,0.0,3,RECLAIM_RETEST,Short,2022-08-23 14:30:00-05:00,2022-08-23 14:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-08-23 11:30:00-05:00_Short,D_OPP_BOS,2022-08-23 11:30:00-05:00,Long,12911.0,0.9819594795171261,2022-12-31
1417,True,2022-08-24 14:15:00-05:00,12945.25,2022-08-24 14:45:00-05:00,12925.132395679786,12925.132395679786,-1.0000000000000173,STOP,0.9071656699034912,1.3669619683477265,2,RECLAIM_RETEST,Long,2022-08-24 14:00:00-05:00,2022-08-24 14:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-08-24 12:15:00-05:00_Long,D_OPP_BOS,2022-08-24 12:15:00-05:00,Short,12945.0,-1.0360380882564568,2022-12-31
1418,True,2022-08-25 12:30:00-05:00,13048.51494934622,2022-08-25 13:15:00-05:00,13077.5,13025.790302113626,1.2754895755744615,TIME,1.6605340565928475,0.0,3,RECLAIM_RETEST,Long,2022-08-25 12:15:00-05:00,2022-08-25 12:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-08-25 09:45:00-05:00_Long,D_OPP_BOS,2022-08-25 09:45:00-05:00,Short,13045.5,1.243585890004366,2022-12-31
1422,True,2022-08-29 19:00:00-05:00,12505.86271937835,2022-08-29 19:30:00-05:00,12487.070643806625,12487.070643806625,-0.999999999999961,STOP,0.552747916641926,1.6157193101134715,2,RECLAIM_RETEST,Long,2022-08-29 18:30:00-05:00,2022-08-29 18:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-08-29 14:45:00-05:00_Long,D_OPP_BOS,2022-08-29 14:45:00-05:00,Short,12503.25,-1.0385800917643224,2022-12-31
1423,True,2022-08-30 12:45:00-05:00,12291.25,2022-08-30 13:30:00-05:00,12281.25,12326.587812390771,0.2829829953653655,TIME,0.5235185414259261,0.7145320632975478,3,RECLAIM_RETEST,Short,2022-08-30 12:30:00-05:00,2022-08-30 12:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-08-30 09:45:00-05:00_Short,D_OPP_BOS,2022-08-30 09:45:00-05:00,Long,12261.25,0.2624667282013761,2022-12-31
1424,True,2022-08-31 12:45:00-05:00,12305.25,2022-08-31 13:30:00-05:00,12275.75,12337.461675128501,0.9158170098983023,TIME,1.094323715217463,0.9623839765033007,3,RECLAIM_RETEST,Short,2022-08-31 12:30:00-05:00,2022-08-31 12:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-08-31 10:30:00-05:00_Short,D_OPP_BOS,2022-08-31 10:30:00-05:00,Long,12293.0,0.893309642705886,2022-12-31
1425,True,2022-08-31 14:15:00-05:00,12328.0,2022-08-31 14:45:00-05:00,12295.482366388138,12295.482366388138,-0.9999999999999869,STOP,1.5760679455255302,1.7221425355986282,2,RECLAIM_RETEST,Long,2022-08-31 14:00:00-05:00,2022-08-31 14:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-08-31 13:30:00-05:00_Long,D_OPP_BOS,2022-08-31 13:30:00-05:00,Short,12336.25,-1.0222955953269337,2022-12-31
1428,True,2022-09-01 12:15:00-05:00,12080.468415549214,2022-09-01 13:00:00-05:00,12101.5,12046.978557260049,0.6279986098833261,TIME,1.150544864002927,0.4917433632301043,3,RECLAIM_RETEST,Long,2022-09-01 12:00:00-05:00,2022-09-01 12:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-09-01 09:30:00-05:00_Long,D_OPP_BOS,2022-09-01 09:30:00-05:00,Short,12076.0,0.6063502650697995,2022-12-31
1430,True,2022-09-01 15:00:00-05:00,12249.781711122045,2022-09-01 15:45:00-05:00,12284.25,12213.025151522093,0.9377452420220938,TIME,1.12818743999128,0.0,3,RECLAIM_RETEST,Long,2022-09-01 14:45:00-05:00,2022-09-01 14:45:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-09-01 14:15:00-05:00_Long,D_OPP_BOS,2022-09-01 14:15:00-05:00,Short,12244.75,0.9180208715181426,2022-12-31
1431,True,2022-09-05 17:15:00-05:00,12142.75,2022-09-05 17:30:00-05:00,12158.726658816502,12158.726658816502,-1.000000000000051,STOP,0.23471741138559352,1.9872740830646918,1,RECLAIM_RETEST,Short,2022-09-05 17:00:00-05:00,2022-09-05 17:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-09-05 11:00:00-05:00_Short,D_OPP_BOS,2022-09-05 11:00:00-05:00,Long,12121.0,-1.0453786995345968,2022-12-31
1433,True,2022-09-06 11:30:00-05:00,12063.0,2022-09-06 12:15:00-05:00,11975.5,12104.601157155113,2.103306878550248,TIME,2.3677226004251364,0.13220786093744416,3,RECLAIM_RETEST,Short,2022-09-06 11:15:00-05:00,2022-09-06 11:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-09-06 09:30:00-05:00_Short,D_OPP_BOS,2022-09-06 09:30:00-05:00,Long,12050.0,2.085879478699403,2022-12-31
1434,True,2022-09-09 14:15:00-05:00,12585.75,2022-09-09 15:00:00-05:00,12564.541659496697,12564.541659496697,-0.9999999999999964,STOP,0.9430252214634813,1.0255399283415358,3,RECLAIM_RETEST,Long,2022-09-09 14:00:00-05:00,2022-09-09 14:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-09-09 13:30:00-05:00_Long,D_OPP_BOS,2022-09-09 13:30:00-05:00,Short,12591.25,-1.0341846642780477,2022-12-31
1436,True,2022-09-12 11:00:00-05:00,12663.16981441456,2022-09-12 11:30:00-05:00,12688.384499741735,12688.384499741735,-1.0000000000000222,STOP,0.7701787336457481,1.4011749552695882,2,RECLAIM_RETEST,Short,2022-09-12 10:45:00-05:00,2022-09-12 10:45:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-09-12 10:15:00-05:00_Short,D_OPP_BOS,2022-09-12 10:15:00-05:00,Long,12666.5,-1.0287530853783524,2022-12-31
1437,True,2022-09-12 15:00:00-05:00,12732.69832731971,2022-09-12 15:45:00-05:00,12763.25,12708.964440628873,1.2872595659642518,TIME,1.3925941886733613,0.0,3,RECLAIM_RETEST,Long,2022-09-12 14:45:00-05:00,2022-09-12 14:45:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-09-12 13:15:00-05:00_Long,D_OPP_BOS,2022-09-12 13:15:00-05:00,Short,12729.5,1.2567125253786093,2022-12-31
1439,True,2022-09-16 11:30:00-05:00,11738.0,2022-09-16 12:15:00-05:00,11728.75,11769.554661781265,0.2931421057249923,TIME,0.6734345672060633,0.800198721033087,3,RECLAIM_RETEST,Short,2022-09-16 11:15:00-05:00,2022-09-16 11:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-09-16 10:45:00-05:00_Short,D_OPP_BOS,2022-09-16 10:45:00-05:00,Long,11705.0,0.27016610284384424,2022-12-31
1440,True,2022-09-16 13:30:00-05:00,11767.273776793292,2022-09-16 14:00:00-05:00,11842.051587033644,11737.362652697151,2.5,TARGET,2.899463855920322,0.0,2,RECLAIM_RETEST,Long,2022-09-16 13:15:00-05:00,2022-09-16 13:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-09-16 11:00:00-05:00_Long,D_OPP_BOS,2022-09-16 11:00:00-05:00,Short,11763.25,2.475761526124204,2022-12-31
1443,True,2022-09-21 13:30:00-05:00,11992.0,2022-09-21 13:45:00-05:00,12041.669107481854,12041.669107481854,-1.0000000000000075,STOP,2.1542565474745587,1.1979277063059461,1,RECLAIM_RETEST,Short,2022-09-21 13:00:00-05:00,2022-09-21 13:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-09-21 12:30:00-05:00_Short,D_OPP_BOS,2022-09-21 12:30:00-05:00,Long,11875.75,-1.0145965981020546,2022-12-31
1445,True,2022-09-21 14:45:00-05:00,11665.147701899246,2022-09-21 15:30:00-05:00,11568.0,11732.315492243783,1.4463435733247867,TIME,1.5877804130848845,0.0,3,RECLAIM_RETEST,Short,2022-09-21 14:30:00-05:00,2022-09-21 14:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-09-21 13:30:00-05:00_Short,D_OPP_BOS,2022-09-21 13:30:00-05:00,Long,11674.25,1.4355497092378318,2022-12-31
1446,True,2022-09-22 14:15:00-05:00,11520.899226678326,2022-09-22 14:45:00-05:00,11485.239433739978,11485.239433739978,-1.0000000000000027,STOP,2.113045733382349,1.3923027193165334,2,RECLAIM_RETEST,Long,2022-09-22 14:00:00-05:00,2022-09-22 14:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-09-22 12:00:00-05:00_Long,D_OPP_BOS,2022-09-22 12:00:00-05:00,Short,11516.25,-1.0203310210256562,2022-12-31
1448,True,2022-09-22 19:00:00-05:00,11494.75,2022-09-22 19:45:00-05:00,11492.5,11472.416049974847,-0.10074348682010663,TIME,0.6156546416784294,0.179099532124634,3,RECLAIM_RETEST,Long,2022-09-22 18:45:00-05:00,2022-09-22 18:45:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,D_OPP_BOS_2022-09-22 14:45:00-05:00_Long,D_OPP_BOS,2022-09-22 14:45:00-05:00,Short,11497.25,-0.1332052770176974,2022-12-31
