signal_id,direction,mfe_r,mae_r,result_R,P_p0.5R_before_l0.5R,P_p0.5R_before_l1.0R,P_p1.0R_before_l0.5R,P_p1.0R_before_l1.0R,P_p1.5R_before_l0.5R,P_p1.5R_before_l1.0R,P_p2.0R_before_l0.5R,P_p2.0R_before_l1.0R,P_p2.5R_before_l0.5R,P_p2.5R_before_l1.0R,P_p3.0R_before_l0.5R,P_p3.0R_before_l1.0R
2605,Short,1.4658023796614095,1.3082304495903654,-1.000000000000006,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2606,Short,0.7345583037216258,0.8080141340937883,0.04197476021266433,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2607,Long,2.5531934361649764,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2608,Short,2.9602114634526466,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2609,Short,0.851163563220481,0.3621972609448855,0.2897578087559084,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2610,Short,0.6402167665905965,1.1129329180976153,-1.0000000000000147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2613,Long,0.6374880850985065,0.9219058461424555,-0.7061406481091149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2616,Long,1.0443767435771407,0.8293580022524353,0.45051545801366855,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2617,Long,0.5446451811153409,1.128728745027545,-1.0000000000000673,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2618,Long,0.8058986964865493,0.6240154406509265,-0.24585633000299906,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2619,Long,0.4370974848132488,1.4412403553301716,-1.0000000000000857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2621,Short,2.089765041341237,0.2316858278566775,1.122493845842106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2623,Short,0.5850204399639672,1.116614472023808,-0.9999999999999859,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2624,Short,2.1757879184943,0.3470683891285239,0.3478501147675832,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2625,Long,1.986460499136787,0.47072523676227174,1.9770459944015415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2626,Short,3.9379034773103796,0.8715018274536899,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2627,Long,0.02816168722660729,1.5559332192700528,-0.999999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2630,Short,0.8381197331354552,0.757951758661629,0.619479802752293,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2631,Long,1.3511114705490401,0.2802837625075137,1.2648703128544208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2634,Short,3.1865219317045894,0.40913180799691673,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2635,Long,0.3496407133119941,1.4063326468771318,-0.9999999999999587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2637,Long,1.8233936782825446,0.0,0.7875255191501321,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2638,Short,0.62209783160888,0.24966429620478406,0.38434452402333524,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2639,Long,1.9681741183197594,0.18065366303418082,1.9301417682073003,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2642,Long,0.6972917321730929,1.4119557362050121,-0.9999999999999174,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2646,Long,0.4469165617371145,0.28265377216767185,-0.12171913968867483,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2648,Long,0.5532179507867734,0.2364805622735364,-0.12131619578557455,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2650,Long,1.8266524423271935,0.2858898925503818,0.4791930071079833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
2651,Short,1.732235456909268,0.5153758384192864,1.2884395960482158,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2654,Short,1.093009771545342,5.645890329019396,-1.0000000000000218,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2656,Short,0.2998018572365786,1.4347660310607688,-0.9999999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2657,Long,0.6991302530854513,0.339283799291469,0.2981584902864424,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2658,Long,1.030407545272071,0.0,0.7067954334996384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2662,Long,0.8928457079801776,0.7726396479054563,-0.7148102952705384,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2664,Long,1.4700545517491868,0.24471239579279075,0.15636868685262093,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2665,Long,2.735896449755092,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2667,Long,0.03210732410967472,1.629446698565992,-1.0000000000000286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2668,Long,1.5633389316327064,0.2529103802021984,0.4149201227748972,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2672,Long,2.2028577879406033,0.9905932819984474,-0.4017790933979717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2675,Long,1.9481328654555599,0.4858925099244656,1.291095340813099,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2676,Long,7.808580929308039,0.31463146601607483,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2680,Short,3.178863036555506,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2681,Long,1.751492685546107,0.8661227565887343,0.5196736539532406,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2684,Short,0.29248858534802763,1.0139604292064959,-0.9999999999999596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2686,Long,3.307857303145465,0.6379562860453711,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2687,Short,0.0,1.289329232067108,-1.0000000000000073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2689,Short,1.1475839821051246,1.198212687197998,-0.9999999999999578,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2693,Long,1.6754488752641032,0.6812568050485948,1.403521296766484,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2694,Long,1.085646283682629,0.0,0.09478295936875829,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2695,Short,1.0015153387366886,0.2989598026079668,-0.10463593091278837,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2696,Long,0.7257456017474305,2.0244361182026163,-0.9999999999999222,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2697,Long,0.4160887031153855,1.3602899909541448,-0.9999999999999752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2700,Short,3.918120227123364,0.06319548753424781,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2704,Short,1.8321293166785009,0.6229239676706902,1.1908840558410256,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2706,Long,3.2382755270761963,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2707,Short,2.9572746996576686,0.18836144583806808,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2709,Long,0.7714108300371918,1.5578512115466094,-0.9999999999999891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2711,Short,3.2119691784547926,0.435521244536243,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2712,Short,0.5480964998667435,1.0026155485367259,-1.0000000000000364,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2715,Long,0.08163316559755805,1.6948946971933465,-1.0000000000000744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2717,Long,0.2569280200307261,1.1033166641430234,-0.9999999999999623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2719,Short,0.35819251252556117,1.0595683890434422,-0.9999999999999848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2720,Short,0.8932463415105624,0.6220822735519987,-0.28711489548553787,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2721,Short,1.78885820249432,0.0462090934267315,1.2308985517075137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2722,Short,0.3517187839427424,1.1152059003062564,-0.9999999999999751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2723,Long,0.5273405601593028,1.4765535684460478,-0.9999999999999912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2729,Short,2.7355173609478682,0.6531361723170831,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2731,Long,0.32005057256533687,0.918854869623064,-0.7330190532948038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2732,Short,0.24760181730388708,1.5314630922129313,-0.9999999999999686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2735,Long,1.496983435055979,0.9144248727541606,-0.3427547997819292,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2737,Long,1.8250907072630833,0.0,1.6369356869639633,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2738,Short,0.6374081534541272,0.9608690074457737,-0.4471370628708056,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2741,Long,2.0737980583168283,0.0,0.9723663444877158,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2742,Short,0.42645734687049264,0.49309130731900713,-0.22655546552494923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2743,Short,1.9387365741745326,0.2632986767411578,1.3986147201763444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2744,Short,6.186759134251951,0.13140019400181135,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2747,Long,0.8205296789770491,0.9618469303809732,0.4086359247136406,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2749,Short,1.5725509850917387,0.0,0.828210185481649,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2751,Short,1.9124679714906507,2.089245165756408,-1.0000000000000377,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2753,Long,0.34978734323966165,0.8241511069979687,0.24871979454370674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2755,Short,1.0574914737052792,0.9048638383251358,0.2616473749373887,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2759,Long,1.6714192822462524,3.260635808160736,-0.999999999999941,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2762,Long,2.9201170171892925,0.8787389172097408,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2764,Short,1.4062420538716216,0.6899495134666324,0.2972104688263826,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2767,Long,0.07609220989208511,1.2872265506744398,-1.0000000000000306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2768,Long,2.8248685816941257,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2770,Long,1.0382956636561036,0.0,0.9681238415472222,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2771,Short,1.236335405703682,1.8661666501187653,-1.0000000000000535,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2772,Short,2.8307966765639985,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2773,Long,1.9950620692855776,0.14615839335425476,0.44578309973047703,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2776,Long,2.9398022346389694,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2777,Short,2.206463399335429,0.5707172430483557,-0.01414525336816983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
2780,Short,3.96890590263774,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2781,Long,2.70168853032234,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2784,Long,3.313896894831007,0.17648999152063982,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2786,Long,2.142726553164184,0.0,1.8943000377278538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2787,Short,1.5690715860208007,1.1077762331137055,-0.9999999999999721,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2788,Short,1.8441030916164607,2.1692342152072417,-0.9999999999999876,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2790,Long,0.0640347537697656,1.408764582934843,-0.9999999999999938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2791,Long,0.09954699971186048,1.0041262579631145,-0.9999999999999867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2793,Short,1.4396427626060566,0.5884913833285728,0.505371131446006,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2795,Short,0.28653786615437965,1.2838384912111815,-1.0000000000000202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2798,Long,0.41614727362974985,2.337150344829706,-1.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2799,Long,1.5934472533041764,0.4975989745373574,1.0115909116439235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2800,Long,2.238021733292039,0.0,1.7263193023820522,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2801,Short,1.2535819254741776,0.0,0.5106257203645159,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2802,Short,1.8939859815306477,0.17078355040841756,0.8945178312876798,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2804,Short,3.3004821694438813,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2805,Long,2.3090639787935308,0.0,1.9151937496238314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2806,Long,0.6638154332071163,0.8347137663295108,0.5434955704705988,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2808,Short,1.7279585253717555,0.3274026679651747,1.5005955615070508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2809,Long,1.14751288809398,0.11669622590786237,0.14587028238482797,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2810,Long,2.4438462115598587,0.3491208873656941,1.5128571785846745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2811,Short,2.2659332897422675,0.17590522433857944,0.8831000093667342,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2814,Long,0.7663368745879363,1.7016299105023467,-0.999999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2816,Long,0.3928302904403799,0.18413919864392808,-0.11662149247448779,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2817,Short,0.45755125645543787,1.6009496295198602,-1.0000000000000306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2819,Long,0.3425250836046771,1.5739682283464844,-0.9999999999999928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2821,Short,1.8838956197972967,0.0,0.4079015441557317,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2822,Long,1.0924233373236412,0.36008900066163113,0.5927057898516439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2823,Short,0.5031206339688228,0.4236805338684823,0.2780403503511915,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2824,Long,0.7604932725026524,1.3498755586922082,-1.0000000000000024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2826,Short,0.9060581275432528,0.9493372074024015,-0.7778815328859714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2828,Short,1.0597608251925774,0.5577796448804905,0.018064762465521696,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2830,Long,1.2616682587184804,0.8325618359541656,1.1800748784065593,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2831,Short,0.7065509996957419,0.2091390959099396,0.5539359837614616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2832,Short,0.9434686672372635,0.2189264310716302,0.02085013629253621,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2833,Long,1.061253056679936,0.9253002251376878,0.6613198877331536,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2834,Long,2.60882127168217,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2835,Long,0.11396811097986742,2.9899869115894626,-0.999999999999979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2837,Long,2.271169916836002,0.025917727861384705,2.1594197070939667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2839,Long,0.4198191291608617,0.953102887824659,0.3630868144093939,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2842,Short,1.9133924072242467,0.4723437323273245,0.8566233789665039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2844,Long,1.8887268370781187,0.9079143041393062,1.3585579003544364,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2849,Long,1.8309520888830757,0.016385729780036908,1.5135680583638624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2851,Short,1.8458862036442347,0.21555194222819796,1.1732983340163647,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2852,Long,1.2204565504662324,0.2630294289797914,-0.010521177159191658,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2853,Long,0.3723625941807005,1.1080057680498892,-0.9999999999999566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2854,Short,0.925108537454905,0.117905990067782,0.6802268657756654,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2856,Long,0.35229587124795847,1.2031236357713297,-0.9999999999999615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2858,Long,0.11612404267332598,1.3309601814096592,-0.9999999999999692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2861,Short,2.831849279070976,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2863,Short,1.9842303790164582,0.0,1.689241486090076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2864,Long,0.0,3.7520762054207446,-1.0000000000000289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2866,Long,2.3449225364372945,0.0,1.4247537381372317,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
2867,Long,2.6056416356062906,0.592655744569274,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2868,Long,1.7277078217451207,0.31733408970828747,0.6558237853971275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2871,Long,1.665564048204299,0.08968421798023149,1.4413535032537204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2872,Long,0.6758114364196761,0.6660170677759126,-0.3330085338879563,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2873,Long,1.1279229861896776,1.2428040310793669,-1.000000000000031,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2875,Short,2.8614333775912693,0.3014812813278026,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2877,Short,2.575979137644258,0.6557316704487105,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2879,Short,0.8590600686871276,0.0554232302378792,0.36025099654621484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2880,Long,1.0649813102132704,0.8306681664371957,-0.31111979135521606,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2883,Long,1.0024670803134577,0.9296928004387992,-0.4425936708373899,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2884,Short,1.0377793103617885,0.30832573713647343,0.4512083958094733,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2886,Long,0.3132834805598146,1.4571712714233698,-1.0000000000000164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2888,Short,1.3514268710728194,0.11334547950933324,0.22669095901866648,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2892,Short,3.3309413345728496,0.3850281650178294,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2896,Long,0.8730550556213553,1.0840433607298494,-0.999999999999959,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2897,Long,0.5093796177453154,1.263159499953465,-0.9999999999999444,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2898,Short,0.4588017610810185,1.624922903828607,-1.000000000000068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2899,Short,1.9904059769883866,0.018429684972114693,1.5665232226297487,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2904,Short,0.22060247138615588,1.0582444800186017,-0.9999999999999953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2906,Long,1.6174014377830006,0.7124216373973354,-0.318031524357404,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2907,Short,0.19664316608943436,1.496198002854392,-0.9999999999999916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2908,Short,1.0261599639559689,0.07601184918192362,0.48457553853476315,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2909,Long,0.7549620072105981,0.14293638716972934,0.4212835498395305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2910,Short,0.9315254442559143,0.7798817672840214,0.18413875060872725,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2914,Long,0.8515137000578081,0.1935258409222291,0.6425057918618007,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2915,Short,0.47021969855379164,1.5729013464188963,-0.9999999999999551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2917,Long,0.3503763005154767,2.4578488510628027,-0.999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2919,Long,1.2069702901240935,0.8388871520011429,0.8474472249807464,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
