signal_i,entry_i,direction,entry_price,origin,stop_price,risk_pts,risk_atr,gross_R,cost_R,net_R,exit_reason,exit_i,max_mfe_R,duration,collisions,target_r,rem_mfe_5m,rem_mae_5m,rem_mfe_10m,rem_mae_10m,rem_mfe_15m,rem_mae_15m,rem_mfe_30m,rem_mae_30m,rem_mfe_60m,rem_mae_60m,atr,orig_dir,decision,choice_i,delay_bars,reason,chase_atr
6933,6934,LONG,6075.75,6075.75,6075.75,0.09375,0.25,0.0,0.0,0.0,STOP,6934,0.0,0,0,2.5,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,4.0,0.375,LONG,TAKE,6933,1,CHOICE_UP_LIMITED_RETRACE,0.0
6966,6967,LONG,6075.75,6075.75,6075.75,0.07589285714285714,0.25,-1.0,0.0,-1.0,STOP,6967,6.588235294117648,0,1,2.5,2.4705882352941178,0.823529411764706,2.4705882352941178,2.4705882352941178,2.4705882352941178,2.4705882352941178,2.4705882352941178,4.9411764705882355,2.4705882352941178,4.9411764705882355,0.30357142857142855,LONG,TAKE,6966,1,CHOICE_UP_LIMITED_RETRACE,0.0
6999,7000,SHORT,6075.0,6075.5,6075.5,0.5,3.1111111111111107,-1.0,1.45,-2.45,STOP,7001,0.0,1,0,2.5,0.0,6.222222222222221,0.0,6.222222222222221,1.5555555555555554,6.222222222222221,4.666666666666666,6.222222222222221,6.222222222222221,6.222222222222221,0.16071428571428573,SHORT,TAKE,6999,1,CHOICE_DOWN_LIMITED_RETRACE,3.1111111111111107
7012,7013,LONG,6075.25,6074.75,6074.75,0.5,2.1538461538461537,-1.0,1.45,-2.45,STOP,7016,0.0,3,0,2.5,0.0,2.1538461538461537,0.0,2.1538461538461537,0.0,4.3076923076923075,0.0,4.3076923076923075,1.0769230769230769,6.461538461538462,0.23214285714285715,LONG,TAKE,7012,1,CHOICE_UP_LIMITED_RETRACE,2.1538461538461537
7035,7036,LONG,6074.75,6074.75,6074.75,0.022321428571428572,0.25,0.0,0.0,0.0,STOP,7036,0.0,0,0,2.5,0.0,5.6,8.4,5.6,8.4,5.6,8.4,8.4,8.4,25.2,0.08928571428571429,SHORT,TAKE,7035,1,CHOICE_UP_LIMITED_RETRACE,0.0
7113,7114,LONG,6074.75,6074.25,6074.25,0.5,1.4736842105263157,-1.0,1.45,-2.45,STOP,7115,0.5,1,0,2.5,0.7368421052631579,5.157894736842105,0.7368421052631579,8.105263157894736,0.7368421052631579,8.105263157894736,0.7368421052631579,8.105263157894736,0.7368421052631579,13.26315789473684,0.3392857142857143,LONG,TAKE,7113,1,CHOICE_UP_LIMITED_RETRACE,1.4736842105263157
7132,7136,LONG,6073.0,6072.75,6072.75,0.25,0.823529411764706,-1.0,2.9,-3.9,STOP,7136,0.0,0,0,2.5,1.647058823529412,2.4705882352941178,1.647058823529412,2.4705882352941178,1.647058823529412,2.4705882352941178,1.647058823529412,9.058823529411766,14.823529411764707,9.058823529411766,0.30357142857142855,SHORT,TAKE,7135,4,CHOICE_UP_LIMITED_RETRACE,0.823529411764706
7145,7146,LONG,6072.5,6072.5,6072.5,0.0625,0.25,0.0,0.0,0.0,STOP,7146,0.0,0,0,2.5,3.0,0.0,3.0,2.0,3.0,2.0,11.0,9.0,20.0,9.0,0.25,LONG,TAKE,7145,1,CHOICE_UP_LIMITED_RETRACE,0.0
7165,7166,LONG,6071.0,6071.0,6071.0,0.07589285714285714,0.25,-1.0,0.0,-1.0,STOP,7166,6.588235294117648,0,1,2.5,2.4705882352941178,0.0,14.000000000000002,0.0,17.294117647058826,0.0,21.411764705882355,0.0,21.411764705882355,0.0,0.30357142857142855,SHORT,TAKE,7165,1,CHOICE_UP_LIMITED_RETRACE,0.0
7266,7268,LONG,6075.75,6074.25,6074.25,1.5,4.421052631578947,-1.0,0.48333333333333334,-1.4833333333333334,STOP,7278,0.3333333333333333,10,0,2.5,1.4736842105263157,0.7368421052631579,1.4736842105263157,2.9473684210526314,1.4736842105263157,5.157894736842105,1.4736842105263157,7.368421052631579,1.4736842105263157,10.31578947368421,0.3392857142857143,LONG,TAKE,7267,2,CHOICE_UP_LIMITED_RETRACE,4.421052631578947
7290,7292,LONG,6074.25,6074.0,6074.0,0.25,0.7777777777777777,-1.0,2.9,-3.9,STOP,7292,0.0,0,0,2.5,2.333333333333333,3.1111111111111107,4.666666666666666,3.1111111111111107,4.666666666666666,3.1111111111111107,4.666666666666666,6.222222222222221,5.444444444444444,6.222222222222221,0.32142857142857145,SHORT,TAKE,7291,2,CHOICE_UP_LIMITED_RETRACE,0.7777777777777777
7301,7302,LONG,6075.5,6075.25,6075.25,0.25,0.5185185185185185,-1.0,2.9,-3.9,STOP,7305,1.0,3,0,2.5,0.5185185185185185,1.037037037037037,0.5185185185185185,4.666666666666667,0.5185185185185185,6.7407407407407405,1.037037037037037,6.7407407407407405,1.037037037037037,6.7407407407407405,0.48214285714285715,LONG,TAKE,7301,1,CHOICE_UP_LIMITED_RETRACE,0.5185185185185185
7329,7330,SHORT,6075.0,6075.5,6075.5,0.5,1.5555555555555554,2.5,1.45,1.05,TARGET,7333,2.5,3,0,2.5,7.777777777777777,0.7777777777777777,8.555555555555555,2.333333333333333,8.555555555555555,3.1111111111111107,8.555555555555555,3.1111111111111107,8.555555555555555,8.555555555555555,0.32142857142857145,SHORT,TAKE,7329,1,CHOICE_DOWN_LIMITED_RETRACE,1.5555555555555554
7338,7339,LONG,6075.5,6075.0,6075.0,0.5,1.1199999999999999,-1.0,1.45,-2.45,STOP,7345,1.0,6,0,2.5,1.1199999999999999,0.5599999999999999,1.1199999999999999,2.2399999999999998,1.1199999999999999,2.8,3.92,2.8,5.04,2.8,0.44642857142857145,LONG,TAKE,7338,1,CHOICE_UP_LIMITED_RETRACE,1.1199999999999999
7346,7347,SHORT,6075.25,6075.5,6075.5,0.25,0.45161290322580644,-1.0,2.9,-3.9,STOP,7347,0.0,0,0,2.5,1.8064516129032258,0.45161290322580644,1.8064516129032258,0.45161290322580644,1.8064516129032258,0.9032258064516129,1.8064516129032258,3.6129032258064515,1.8064516129032258,4.516129032258064,0.5535714285714286,SHORT,TAKE,7346,1,CHOICE_DOWN_LIMITED_RETRACE,0.45161290322580644
7363,7366,LONG,6076.75,6076.0,6076.0,0.75,1.6153846153846154,-1.0,0.9666666666666667,-1.9666666666666668,STOP,7398,1.3333333333333333,32,0,2.5,1.0769230769230769,0.5384615384615384,1.0769230769230769,0.5384615384615384,1.6153846153846154,0.5384615384615384,2.1538461538461537,0.5384615384615384,2.1538461538461537,2.692307692307692,0.4642857142857143,LONG,TAKE,7365,3,CHOICE_UP_LIMITED_RETRACE,1.6153846153846154
7417,7418,LONG,6076.0,6075.75,6075.75,0.25,1.0,2.5,2.9,-0.3999999999999999,TARGET,7422,4.0,4,0,2.5,4.0,0.0,4.0,0.0,5.0,0.0,14.0,0.0,23.0,0.0,0.25,SHORT,TAKE,7417,1,CHOICE_UP_LIMITED_RETRACE,1.0
7427,7428,LONG,6076.75,6076.5,6076.5,0.25,0.875,-1.0,2.9,-3.9,STOP,7428,0.0,0,0,2.5,1.75,1.75,9.625,1.75,9.625,1.75,9.625,1.75,20.125,1.75,0.2857142857142857,LONG,TAKE,7427,1,CHOICE_UP_LIMITED_RETRACE,0.875
7553,7554,SHORT,6079.25,6079.5,6079.5,0.25,0.3181818181818182,-1.0,2.9,-3.9,STOP,7554,0.0,0,0,2.5,5.7272727272727275,0.6363636363636364,8.590909090909092,0.6363636363636364,13.681818181818182,0.6363636363636364,13.681818181818182,0.6363636363636364,13.681818181818182,6.045454545454546,0.7857142857142857,SHORT,TAKE,7553,1,CHOICE_DOWN_LIMITED_RETRACE,0.3181818181818182
7652,7655,SHORT,6071.25,6073.25,6073.25,2.0,1.3333333333333333,-1.0,0.3625,-1.3625,STOP,7665,0.0,10,0,2.5,0.5,0.6666666666666666,0.5,0.8333333333333334,0.5,2.3333333333333335,0.5,3.6666666666666665,0.5,4.5,1.5,LONG,TAKE,7654,3,CHOICE_DOWN_LIMITED_RETRACE,1.3333333333333333
7718,7719,SHORT,6074.75,6075.5,6075.5,0.75,0.8235294117647058,-1.0,0.9666666666666667,-1.9666666666666668,STOP,7719,0.0,0,0,2.5,0.0,2.196078431372549,1.9215686274509804,2.196078431372549,1.9215686274509804,2.196078431372549,4.666666666666667,2.196078431372549,4.666666666666667,2.196078431372549,0.9107142857142857,SHORT,TAKE,7718,1,CHOICE_DOWN_LIMITED_RETRACE,0.8235294117647058
7800,7801,LONG,6073.0,6072.75,6072.75,0.25,0.3333333333333333,-1.0,2.9,-3.9,STOP,7801,0.0,0,0,2.5,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.3333333333333333,2.3333333333333335,6.333333333333333,2.3333333333333335,9.333333333333334,0.75,LONG,TAKE,7800,1,CHOICE_UP_LIMITED_RETRACE,0.3333333333333333
7833,7837,LONG,6073.5,6071.75,6071.75,1.75,1.2098765432098766,-1.0,0.4142857142857143,-1.4142857142857144,STOP,7843,0.14285714285714285,6,0,2.5,0.1728395061728395,0.8641975308641976,0.1728395061728395,5.185185185185185,0.1728395061728395,5.185185185185185,0.1728395061728395,6.222222222222222,0.1728395061728395,9.160493827160494,1.4464285714285714,LONG,TAKE,7836,4,CHOICE_UP_LIMITED_RETRACE,1.2098765432098766
7854,7856,SHORT,6069.75,6070.5,6070.5,0.75,0.5316455696202531,2.5,0.9666666666666667,1.5333333333333332,TARGET,7857,0.6666666666666666,1,0,2.5,1.4177215189873418,0.17721518987341772,3.721518987341772,0.17721518987341772,3.721518987341772,0.17721518987341772,3.721518987341772,0.5316455696202531,10.278481012658228,0.5316455696202531,1.4107142857142858,SHORT,TAKE,7855,2,CHOICE_DOWN_LIMITED_RETRACE,0.5316455696202531
7952,7953,LONG,6065.25,6064.5,6064.5,0.75,0.5060240963855421,-1.0,0.9666666666666667,-1.9666666666666668,STOP,7958,1.0,5,0,2.5,0.5060240963855421,0.3373493975903614,0.5060240963855421,1.0120481927710843,0.5060240963855421,1.0120481927710843,0.5060240963855421,2.867469879518072,0.5060240963855421,2.867469879518072,1.4821428571428572,LONG,TAKE,7952,1,CHOICE_UP_LIMITED_RETRACE,0.5060240963855421
7979,7981,LONG,6062.75,6061.75,6061.75,1.0,2.0,-1.0,0.725,-1.725,STOP,7991,0.75,10,0,2.5,1.5,0.5,1.5,1.0,1.5,3.0,1.5,3.0,3.5,3.0,0.5,SHORT,TAKE,7980,2,CHOICE_UP_LIMITED_RETRACE,2.0
8026,8027,LONG,6063.5,6063.25,6063.25,0.25,2.3333333333333335,-1.0,2.9,-3.9,STOP,8028,0.0,1,0,2.5,2.3333333333333335,2.3333333333333335,9.333333333333334,2.3333333333333335,9.333333333333334,2.3333333333333335,9.333333333333334,9.333333333333334,11.666666666666668,9.333333333333334,0.10714285714285714,LONG,TAKE,8026,1,CHOICE_UP_LIMITED_RETRACE,2.3333333333333335
8061,8062,SHORT,6064.25,6064.25,6064.25,0.05357142857142857,0.25,-0.0,0.0,-0.0,STOP,8062,0.0,0,0,2.5,0.0,2.3333333333333335,0.0,2.3333333333333335,0.0,2.3333333333333335,2.3333333333333335,3.5,9.333333333333334,3.5,0.21428571428571427,SHORT,TAKE,8061,1,CHOICE_DOWN_LIMITED_RETRACE,0.0
8081,8082,LONG,6064.5,6064.25,6064.25,0.25,2.3333333333333335,-1.0,2.9,-3.9,STOP,8082,0.0,0,0,2.5,0.0,7.0,4.666666666666667,7.0,4.666666666666667,7.0,4.666666666666667,21.0,58.333333333333336,21.0,0.10714285714285714,LONG,TAKE,8081,1,CHOICE_UP_LIMITED_RETRACE,2.3333333333333335
8110,8112,SHORT,6064.5,6065.0,6065.0,0.5,0.875,2.5,1.45,1.05,TARGET,8116,2.0,4,0,2.5,2.1875,0.0,2.1875,0.0,2.1875,3.5,2.1875,10.9375,2.1875,14.0,0.5714285714285714,SHORT,TAKE,8111,2,CHOICE_DOWN_LIMITED_RETRACE,0.875
8122,8123,LONG,6064.25,6064.0,6064.0,0.25,1.0,-1.0,2.9,-3.9,STOP,8123,1.0,0,0,2.5,21.0,1.0,21.0,1.0,23.0,1.0,29.0,1.0,33.0,1.0,0.25,LONG,TAKE,8122,1,CHOICE_UP_LIMITED_RETRACE,1.0
8190,8191,SHORT,6068.25,6068.5,6068.5,0.25,0.5,-1.0,2.9,-3.9,STOP,8191,0.0,0,0,2.5,2.5,3.5,2.5,3.5,2.5,3.5,3.5,3.5,4.0,3.5,0.5,SHORT,TAKE,8190,1,CHOICE_DOWN_LIMITED_RETRACE,0.5
8197,8198,LONG,6069.75,6069.0,6069.0,0.75,1.2352941176470589,-1.0,0.9666666666666667,-1.9666666666666668,STOP,8200,0.0,2,0,2.5,0.0,2.4705882352941178,0.411764705882353,2.4705882352941178,0.411764705882353,2.882352941176471,0.411764705882353,5.352941176470589,0.411764705882353,5.764705882352942,0.6071428571428571,LONG,TAKE,8197,1,CHOICE_UP_LIMITED_RETRACE,1.2352941176470589
8205,8207,LONG,6069.5,6069.0,6069.0,0.5,0.875,-1.0,1.45,-2.45,STOP,8208,1.0,1,0,2.5,0.875,2.625,0.875,2.625,0.875,5.25,0.875,5.6875,0.875,5.6875,0.5714285714285714,SHORT,TAKE,8206,2,CHOICE_UP_LIMITED_RETRACE,0.875
8256,8257,LONG,6068.25,6068.0,6068.0,0.25,1.0,-1.0,2.9,-3.9,STOP,8257,0.0,0,0,2.5,0.0,6.0,0.0,8.0,0.0,8.0,4.0,8.0,4.0,8.0,0.25,LONG,TAKE,8256,1,CHOICE_UP_LIMITED_RETRACE,1.0
8270,8271,SHORT,6066.75,6067.0,6067.0,0.25,1.0,-1.0,2.9,-3.9,STOP,8271,0.0,0,0,2.5,0.0,6.0,0.0,6.0,0.0,10.0,0.0,10.0,0.0,10.0,0.25,SHORT,TAKE,8270,1,CHOICE_DOWN_LIMITED_RETRACE,1.0
8282,8283,LONG,6069.0,6068.75,6068.75,0.25,0.7368421052631579,-1.0,2.9,-3.9,STOP,8283,0.0,0,0,2.5,0.7368421052631579,2.9473684210526314,0.7368421052631579,2.9473684210526314,0.7368421052631579,5.157894736842105,0.7368421052631579,5.157894736842105,0.7368421052631579,5.157894736842105,0.3392857142857143,LONG,TAKE,8282,1,CHOICE_UP_LIMITED_RETRACE,0.7368421052631579
8313,8314,SHORT,6068.0,6068.25,6068.25,0.25,0.9333333333333333,-1.0,2.9,-3.9,STOP,8315,0.0,1,0,2.5,0.0,0.9333333333333333,0.0,1.8666666666666667,0.0,1.8666666666666667,1.8666666666666667,1.8666666666666667,2.8000000000000003,2.8000000000000003,0.26785714285714285,SHORT,TAKE,8313,1,CHOICE_DOWN_LIMITED_RETRACE,0.9333333333333333
8337,8338,LONG,6068.0,6067.75,6067.75,0.25,3.5,-1.0,2.9,-3.9,STOP,8344,1.0,6,0,2.5,3.5,0.0,3.5,3.5,7.0,7.0,7.0,10.5,38.5,10.5,0.07142857142857142,LONG,TAKE,8337,1,CHOICE_UP_LIMITED_RETRACE,3.5
8369,8370,SHORT,6068.5,6068.5,6068.5,0.04017857142857143,0.25,-1.0,0.0,-1.0,STOP,8370,0.0,0,1,2.5,1.5555555555555554,4.666666666666666,1.5555555555555554,9.333333333333332,1.5555555555555554,9.333333333333332,1.5555555555555554,13.999999999999998,1.5555555555555554,18.666666666666664,0.16071428571428573,SHORT,TAKE,8369,1,CHOICE_DOWN_LIMITED_RETRACE,0.0
8377,8378,LONG,6069.5,6068.75,6068.75,0.75,2.8000000000000003,2.5,0.9666666666666667,1.5333333333333332,TARGET,8409,2.6666666666666665,31,0,2.5,1.8666666666666667,0.9333333333333333,1.8666666666666667,0.9333333333333333,4.666666666666667,0.9333333333333333,5.6000000000000005,0.9333333333333333,7.466666666666667,0.9333333333333333,0.26785714285714285,LONG,TAKE,8377,1,CHOICE_UP_LIMITED_RETRACE,2.8000000000000003
8429,8430,SHORT,6070.0,6070.5,6070.5,0.5,1.5555555555555554,-1.0,1.45,-2.45,STOP,8430,0.0,0,0,2.5,0.7777777777777777,2.333333333333333,0.7777777777777777,4.666666666666666,0.7777777777777777,4.666666666666666,0.7777777777777777,6.222222222222221,0.7777777777777777,8.555555555555555,0.32142857142857145,SHORT,TAKE,8429,1,CHOICE_DOWN_LIMITED_RETRACE,1.5555555555555554
8449,8450,LONG,6071.5,6071.25,6071.25,0.25,0.5833333333333334,-1.0,2.9,-3.9,STOP,8450,0.0,0,0,2.5,0.0,4.083333333333334,0.0,4.083333333333334,1.1666666666666667,4.083333333333334,1.75,4.083333333333334,9.916666666666668,4.083333333333334,0.42857142857142855,LONG,TAKE,8449,1,CHOICE_UP_LIMITED_RETRACE,0.5833333333333334
8517,8518,SHORT,6072.75,6073.25,6073.25,0.5,0.6363636363636364,-1.0,1.45,-2.45,STOP,8519,0.0,1,0,2.5,0.6363636363636364,0.6363636363636364,1.590909090909091,0.6363636363636364,1.590909090909091,2.2272727272727275,1.590909090909091,2.2272727272727275,5.409090909090909,2.2272727272727275,0.7857142857142857,SHORT,TAKE,8517,1,CHOICE_DOWN_LIMITED_RETRACE,0.6363636363636364
8604,8607,LONG,6071.0,6069.25,6069.25,1.75,3.161290322580645,2.5,0.4142857142857143,2.085714285714286,TARGET,8653,2.5714285714285716,46,0,2.5,0.9032258064516129,0.9032258064516129,2.7096774193548385,0.9032258064516129,2.7096774193548385,1.3548387096774193,2.7096774193548385,1.3548387096774193,8.129032258064516,1.8064516129032258,0.5535714285714286,LONG,TAKE,8606,3,CHOICE_UP_LIMITED_RETRACE,3.161290322580645
8723,8724,SHORT,6074.0,6074.75,6074.75,0.75,1.68,-1.0,0.9666666666666667,-1.9666666666666668,STOP,8729,0.0,5,0,2.5,1.1199999999999999,1.1199999999999999,1.1199999999999999,1.68,1.1199999999999999,1.68,1.68,3.92,3.36,3.92,0.44642857142857145,SHORT,TAKE,8723,1,CHOICE_DOWN_LIMITED_RETRACE,1.68
8744,8745,LONG,6075.25,6075.25,6075.25,0.08482142857142858,0.25,-1.0,0.0,-1.0,STOP,8745,5.894736842105263,0,1,2.5,1.4736842105263157,5.157894736842105,1.4736842105263157,5.894736842105263,1.4736842105263157,6.63157894736842,1.4736842105263157,8.105263157894736,6.63157894736842,8.105263157894736,0.3392857142857143,LONG,TAKE,8744,1,CHOICE_UP_LIMITED_RETRACE,0.0
8792,8793,LONG,6076.0,6075.25,6075.25,0.75,1.6153846153846154,-1.0,0.9666666666666667,-1.9666666666666668,STOP,8795,1.0,2,0,2.5,1.6153846153846154,1.6153846153846154,3.230769230769231,1.6153846153846154,3.230769230769231,1.6153846153846154,5.9230769230769225,1.6153846153846154,9.692307692307692,1.6153846153846154,0.4642857142857143,LONG,TAKE,8792,1,CHOICE_UP_LIMITED_RETRACE,1.6153846153846154
8902,8905,SHORT,6075.75,6081.25,6081.25,5.5,1.9012345679012346,2.5,0.1318181818181818,2.368181818181818,TARGET,8921,1.4545454545454546,16,0,2.5,1.9876543209876543,0.25925925925925924,2.5925925925925926,0.25925925925925924,3.6296296296296298,0.25925925925925924,8.814814814814815,0.25925925925925924,8.814814814814815,0.25925925925925924,2.892857142857143,SHORT,TAKE,8904,3,CHOICE_DOWN_LIMITED_RETRACE,1.9012345679012346
8958,8962,LONG,6066.5,6063.75,6063.75,2.75,1.1240875912408759,-1.0,0.2636363636363636,-1.2636363636363637,STOP,8966,0.2727272727272727,4,0,2.5,0.3065693430656934,1.3284671532846715,0.3065693430656934,2.3503649635036497,0.3065693430656934,2.3503649635036497,0.3065693430656934,4.598540145985401,0.3065693430656934,5.8248175182481745,2.4464285714285716,LONG,TAKE,8961,4,CHOICE_UP_LIMITED_RETRACE,1.1240875912408759
8979,8980,SHORT,6058.0,6059.0,6059.0,1.0,0.4,2.5,0.725,1.775,TARGET,8980,0.0,0,0,2.5,1.1,2.0,1.1,2.0,1.1,2.9,2.3,2.9,5.0,2.9,2.5,SHORT,TAKE,8979,1,CHOICE_DOWN_LIMITED_RETRACE,0.4
9016,9017,SHORT,6057.5,6059.5,6059.5,2.0,0.7516778523489933,-1.0,0.3625,-1.3625,STOP,9018,0.0,1,0,2.5,0.563758389261745,0.7516778523489933,0.563758389261745,0.7516778523489933,4.228187919463087,0.7516778523489933,6.201342281879195,0.7516778523489933,6.953020134228188,0.7516778523489933,2.6607142857142856,SHORT,TAKE,9016,1,CHOICE_DOWN_LIMITED_RETRACE,0.7516778523489933
9066,9070,LONG,6052.5,6051.0,6051.0,1.5,0.5526315789473684,-1.0,0.48333333333333334,-1.4833333333333334,STOP,9071,0.8333333333333334,1,0,2.5,0.4605263157894737,0.9210526315789473,1.9342105263157894,0.9210526315789473,1.9342105263157894,0.9210526315789473,2.394736842105263,0.9210526315789473,4.052631578947368,0.9210526315789473,2.7142857142857144,LONG,TAKE,9069,4,CHOICE_UP_LIMITED_RETRACE,0.5526315789473684
9139,9140,SHORT,6057.0,6058.0,6058.0,1.0,0.42105263157894735,-1.0,0.725,-1.725,STOP,9142,0.0,2,0,2.5,0.631578947368421,0.5263157894736842,0.7368421052631579,0.5263157894736842,1.1578947368421053,0.5263157894736842,1.263157894736842,0.5263157894736842,1.894736842105263,0.8421052631578947,2.375,SHORT,TAKE,9139,1,CHOICE_DOWN_LIMITED_RETRACE,0.42105263157894735
9192,9193,LONG,6057.75,6056.5,6056.5,1.25,1.0606060606060606,2.5,0.58,1.92,TARGET,9215,2.8,22,0,2.5,1.0606060606060606,0.21212121212121213,1.0606060606060606,0.6363636363636364,1.909090909090909,0.6363636363636364,7.0,0.6363636363636364,7.0,0.6363636363636364,1.1785714285714286,LONG,TAKE,9192,1,CHOICE_UP_LIMITED_RETRACE,1.0606060606060606
9253,9254,SHORT,6062.0,6063.0,6063.0,1.0,0.7567567567567568,2.5,0.725,1.775,TARGET,9256,0.75,2,0,2.5,1.8918918918918919,0.5675675675675675,1.8918918918918919,1.5135135135135136,1.8918918918918919,2.6486486486486487,1.8918918918918919,4.918918918918919,1.8918918918918919,4.918918918918919,1.3214285714285714,SHORT,TAKE,9253,1,CHOICE_DOWN_LIMITED_RETRACE,0.7567567567567568
9262,9264,LONG,6063.25,6062.5,6062.5,0.75,0.5675675675675675,2.5,0.9666666666666667,1.5333333333333332,TARGET,9264,3.0,0,0,2.5,1.7027027027027029,1.135135135135135,3.027027027027027,1.135135135135135,3.9729729729729732,1.135135135135135,3.9729729729729732,1.135135135135135,3.9729729729729732,1.135135135135135,1.3214285714285714,LONG,TAKE,9263,2,CHOICE_UP_LIMITED_RETRACE,0.5675675675675675
9336,9337,SHORT,6064.25,6064.5,6064.5,0.25,0.6363636363636364,-1.0,2.9,-3.9,STOP,9344,2.0,7,0,2.5,1.2727272727272727,0.0,1.2727272727272727,0.6363636363636364,1.2727272727272727,0.6363636363636364,1.2727272727272727,3.8181818181818183,1.9090909090909092,8.90909090909091,0.39285714285714285,SHORT,TAKE,9336,1,CHOICE_DOWN_LIMITED_RETRACE,0.6363636363636364
9374,9375,LONG,6064.5,6064.5,6064.5,0.044642857142857144,0.25,0.0,0.0,0.0,STOP,9375,0.0,0,0,2.5,0.0,5.6,0.0,5.6,5.6,5.6,18.2,5.6,18.2,5.6,0.17857142857142858,LONG,TAKE,9374,1,CHOICE_UP_LIMITED_RETRACE,0.0
9386,9387,SHORT,6064.5,6064.25,6064.25,0.049107142857142856,0.25,5.090909090909091,2.9,2.190909090909091,STOP,9387,0.0,0,0,2.5,0.0,16.545454545454547,0.0,16.545454545454547,0.0,16.545454545454547,0.0,16.545454545454547,0.0,16.545454545454547,0.19642857142857142,SHORT,TAKE,9386,1,CHOICE_DOWN_LIMITED_RETRACE,1.2727272727272727
9432,9433,LONG,6066.75,6066.5,6066.5,0.25,1.0,-1.0,2.9,-3.9,STOP,9433,1.0,0,0,2.5,3.0,1.0,3.0,7.0,3.0,7.0,3.0,7.0,3.0,7.0,0.25,LONG,TAKE,9432,1,CHOICE_UP_LIMITED_RETRACE,1.0
9458,9459,SHORT,6065.5,6065.75,6065.75,0.25,0.823529411764706,-1.0,2.9,-3.9,STOP,9461,1.0,2,0,2.5,1.647058823529412,0.823529411764706,1.647058823529412,0.823529411764706,1.647058823529412,1.647058823529412,1.647058823529412,5.764705882352942,1.647058823529412,14.000000000000002,0.30357142857142855,SHORT,TAKE,9458,1,CHOICE_DOWN_LIMITED_RETRACE,0.823529411764706
