event_definition,direction,strength_bucket,secondary_feature,secondary_bucket,horizon,N,mean_directional_ATR,median_directional_ATR,positive_rate,ordinary_bar_baseline_ATR,incremental_edge_ATR,mean_MFE_ATR,mean_MAE_ATR,median_MFE_ATR,median_MAE_ATR,session_control_effect,session_robust,same_sign_all_eras,raw_p,replication_classification,economic_effect_classification,era1_N,era1_effect,era2_N,era2_effect,era3_N,era3_effect
DISPLACEMENT_ALONE,ALL,0.50-0.75,body_range,Q1,3,24162,-0.011952754182976179,-0.013629143323266344,0.48630080291366606,-0.0005942758093052446,-0.011358478373670934,1.0106483217488988,1.0185108107874312,0.7526296722807307,0.7634624166066921,-0.08358140348255005,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,8482,-0.002562502006927066,8519,-0.003142350186122284,7161,-0.03355643392134328
DISPLACEMENT_ALONE,ALL,0.50-0.75,body_range,Q2,3,17936,-0.027816207512286556,-0.028675381660712547,0.48148974130240857,-0.0003421331867690948,-0.02747407432551746,0.8450324742950871,0.8750202449855256,0.6418781542348587,0.6662672985384664,0.012876021271835743,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,6268,-0.042277036788286426,6335,-0.017748062185736085,5333,-0.022779872005391767
DISPLACEMENT_ALONE,ALL,0.50-0.75,body_range,Q3,3,12825,-0.0031449362202241754,-0.008780929820325443,0.4856140350877193,-0.00022377781363719414,-0.002921158406586981,0.8038414221633366,0.7993559246314795,0.6041364086369919,0.6044195143899382,0.005764241587889494,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,4436,0.008008800114968724,4492,0.004642281401513465,3897,-0.024817544878104888
DISPLACEMENT_ALONE,ALL,0.50-0.75,body_range,Q4,3,8191,-0.028835258689375472,-0.04725158929468662,0.4679526309363936,-0.00011217891106462946,-0.02872307977831084,0.7267898154252731,0.7604651682574577,0.5299713124965038,0.5599119257323033,-0.0995108960100135,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3133,-0.03051035384916667,2655,-0.03508100144920809,2403,-0.01975056448921674
DISPLACEMENT_ALONE,ALL,0.75-1.00,body_range,Q1,3,6345,-0.03195102105496393,-0.04166772267492855,0.48226950354609927,-0.0010147955197151956,-0.030936225535248735,1.1806238280645278,1.1840982815587295,0.8664543650926619,0.8769643529013303,-0.08850203277346297,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,2197,-0.06872499588443481,2239,-0.013508291643061306,1909,-0.011260004005672383
DISPLACEMENT_ALONE,ALL,0.75-1.00,body_range,Q2,3,9207,-0.043441894380827226,-0.04406025808505622,0.4768111219724123,-0.00048632500769276414,-0.04295556937313446,0.9652138945615458,0.9925219905543067,0.7251462190311939,0.7489681299269331,0.09898235302933368,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3190,-0.06430818245258677,3242,-0.05016128380682225,2775,-0.011604878356326759
DISPLACEMENT_ALONE,ALL,0.75-1.00,body_range,Q3,3,9892,-0.014663319016972673,0.0,0.49039627982207845,-0.0002255841657396495,-0.014437734851233022,0.8950058645844138,0.9043614209867334,0.6879191222692458,0.6801770596835872,-0.2526049416995547,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3431,-0.020751428014521265,3511,0.005125217277628742,2950,-0.031134250867737533
DISPLACEMENT_ALONE,ALL,0.75-1.00,body_range,Q4,3,8808,-0.034147392842482416,-0.02890269726424933,0.4770663033605813,0.0003043209566844384,-0.03445171379916685,0.8130766065354679,0.8437702256728837,0.615214156052405,0.6523426468005222,0.09232472752983445,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3205,-0.021852749020821148,2973,-0.05465038762352042,2630,-0.025953069635029316
DISPLACEMENT_ALONE,ALL,1.00-1.25,body_range,Q1,3,1801,-0.10467321242197433,-0.06084649542865494,0.47917823431426987,-0.0012808254633045232,-0.10339238695866981,1.393598988159416,1.460218336768411,1.030394714232791,1.0381731638214282,-0.24942141796078393,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,603,-0.12264939698447347,648,-0.1250038536772841,550,-0.061011585468105804
DISPLACEMENT_ALONE,ALL,1.00-1.25,body_range,Q2,3,3609,0.003044046808834259,0.0,0.4909947353837628,-0.0013293141709755413,0.004373360979809801,1.0920541181080252,1.0607215626268351,0.8214091752037626,0.832532902964443,0.08210100906893483,True,False,0.9030344416918922,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1250,-0.05926969495168481,1307,0.022646221098001032,1052,0.05273238844829042
DISPLACEMENT_ALONE,ALL,1.00-1.25,body_range,Q3,3,5552,0.02035271023401389,0.0,0.49189481268011526,-0.0004877900823686858,0.020840500316382578,1.0078583943959305,0.9432543405325006,0.7513454739276771,0.7225659008134317,-0.20100853864629858,False,False,0.28106875660287334,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1952,0.04959889078048129,1971,0.01459592467060822,1629,-0.00772704426643532
DISPLACEMENT_ALONE,ALL,1.00-1.25,body_range,Q4,3,6672,-0.004382027585847692,-0.04033260966590979,0.4769184652278177,-0.00022204588792723047,-0.004159981697920461,0.9276870157431029,0.914870562925951,0.689294248772047,0.6979035026941242,-0.12850003596353882,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,2334,0.007126756044157573,2357,-0.018464772538122495,1981,-0.0011858999432028342
DISPLACEMENT_ALONE,ALL,1.25-1.50,body_range,Q1,3,710,-0.0010468520328085072,-0.07788557675650779,0.4802816901408451,-0.0012591722332081637,0.0002123202003996565,1.628649183629808,1.5805570607210064,1.2113950645769063,1.1706406817350206,-0.09888235199926725,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,257,0.0709623235782215,244,0.04630981421084799,209,-0.14488122856623864
