event_definition,direction,strength_bucket,secondary_feature,secondary_bucket,horizon,N,mean_directional_ATR,median_directional_ATR,positive_rate,ordinary_bar_baseline_ATR,incremental_edge_ATR,mean_MFE_ATR,mean_MAE_ATR,median_MFE_ATR,median_MAE_ATR,session_control_effect,session_robust,same_sign_all_eras,raw_p,replication_classification,economic_effect_classification,era1_N,era1_effect,era2_N,era2_effect,era3_N,era3_effect
DISPLACEMENT_ALONE,ALL,0.50-0.75,path_efficiency_12,Q1,3,16254,-0.012337720161971882,-0.023436858492506464,0.4819121447028424,-0.0005731256941443667,-0.011764594467827516,0.8686962607019307,0.884352821458119,0.6414557259846252,0.6523005312248841,-0.11630388999268722,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,5694,-0.0017040433899362748,5618,0.0015426098043778876,4942,-0.04036844644504024
DISPLACEMENT_ALONE,ALL,0.50-0.75,path_efficiency_12,Q2,3,16272,-0.019646498532995417,-0.023068206937569724,0.4819936086529007,-0.0003650029095219879,-0.01928149562347343,0.8711975133405703,0.897892194293036,0.6468586296485088,0.6677743009167219,0.20331557598485303,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,5760,-0.03925358793261479,5733,-0.0069039582782212125,4779,-0.01130085056036786
DISPLACEMENT_ALONE,ALL,0.50-0.75,path_efficiency_12,Q3,3,15794,-0.01713314543272389,-0.012845794638375395,0.4847410409016082,-0.0006210241151211635,-0.016512121317602727,0.8870135121899619,0.9009014841507009,0.6624501514020105,0.6650140955605666,-0.06674053964756427,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,5701,-0.0126054904512239,5517,-0.002797980579216142,4576,-0.04005693598043667
DISPLACEMENT_ALONE,ALL,0.50-0.75,path_efficiency_12,Q4,3,14794,-0.018481230826852647,-0.03169281408840405,0.4809382181965662,5.266772933870349e-05,-0.01853389855619135,0.9147480367981334,0.9173124688866525,0.673009577159569,0.6992113114606247,-0.11720533617706094,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,5164,-0.0075759332483708065,5133,-0.032172241611276096,4497,-0.015376716336933752
DISPLACEMENT_ALONE,ALL,0.75-1.00,path_efficiency_12,Q1,3,8827,-0.021056516414675906,0.0,0.4905403874476039,-0.000783500129412864,-0.02027301628526304,0.9455491767256823,0.9504677101438781,0.7006219609536135,0.7015998262476554,-0.15739206888377272,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3137,-0.024278900543222626,3048,-0.013651028149570938,2642,-0.02577389310687454
DISPLACEMENT_ALONE,ALL,0.75-1.00,path_efficiency_12,Q2,3,8740,-0.02865989568287261,-0.01734972266503794,0.4834096109839817,-0.0006400697751957603,-0.02801982590767685,0.9339122145022973,0.9533855272621102,0.7051137945610862,0.6998453882323197,0.002270537209974558,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3039,-0.047358541568894894,3071,-0.036406240809224076,2630,0.0019918954694646824
DISPLACEMENT_ALONE,ALL,0.75-1.00,path_efficiency_12,Q3,3,8709,-0.01896487615182775,-0.024749822346225463,0.4829486737857389,-7.713344605488942e-05,-0.01888774270577286,0.939778692217893,0.95846012139378,0.6989092351069549,0.721895894344195,-0.04754119705004918,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3042,-0.029560989724695945,3081,0.010443980462862596,2586,-0.041538468472475804
DISPLACEMENT_ALONE,ALL,0.75-1.00,path_efficiency_12,Q4,3,7976,-0.056043138536056,-0.06369508922331696,0.46915747241725175,0.0003403246188302471,-0.056383463154886244,0.9653299035729308,0.9979347673924125,0.7115987391256222,0.7613626427608848,-0.13274598880153082,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,2805,-0.06679432389908137,2765,-0.07816090998718407,2406,-0.018091054992558316
DISPLACEMENT_ALONE,ALL,1.00-1.25,path_efficiency_12,Q1,3,4505,0.013311957751639151,-0.020729347798888978,0.48612652608213097,-0.0006190266419101343,0.013930984393549286,1.0087582792652927,0.9915717942575927,0.7518975407440375,0.758547596391613,-0.20729600477158353,False,False,0.5131449855501298,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1569,-0.009196415804442479,1593,0.008672941367642992,1343,0.04511061092304495
DISPLACEMENT_ALONE,ALL,1.00-1.25,path_efficiency_12,Q2,3,4349,0.010306702284500003,0.0,0.49643596229018166,-0.0010251409510762034,0.011331843235576206,1.043316956665852,1.0006719897865834,0.7497267550215827,0.7424685762468324,0.00807255107982324,True,False,0.6759974983019891,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1464,-0.0013208385965598382,1561,0.04488155790057308,1324,-0.017600117781072837
DISPLACEMENT_ALONE,ALL,1.00-1.25,path_efficiency_12,Q3,3,4368,-0.010892313398897704,0.0,0.49038461538461536,-0.0008655488546387964,-0.010026764544258908,1.0341664638946038,1.0176354221774777,0.7795007726002232,0.7480881589468473,0.04106919281056841,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1571,-0.005902408291011363,1529,-0.0209644910682691,1268,-0.004929207143393414
