event_definition,direction,strength_bucket,secondary_feature,secondary_bucket,horizon,N,mean_directional_ATR,median_directional_ATR,positive_rate,ordinary_bar_baseline_ATR,incremental_edge_ATR,mean_MFE_ATR,mean_MAE_ATR,median_MFE_ATR,median_MAE_ATR,session_control_effect,session_robust,same_sign_all_eras,raw_p,replication_classification,economic_effect_classification,era1_N,era1_effect,era2_N,era2_effect,era3_N,era3_effect,FDR_q,FDR_survivor
DISPLACEMENT_ALONE,ALL,>=1.50,path_efficiency_12,Q3,12,2609,0.006115341062877768,-0.0809240315210142,0.48562667688769645,-0.008927441315192545,0.015042782378070312,2.683027909631835,2.613368997048886,1.8758374370031237,1.8690347315206524,-0.027769183969315207,False,False,0.9342386704599156,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,873,0.11069275835436886,971,-0.037471465928248814,765,-0.05790203894638743,,
DISPLACEMENT_ALONE,ALL,>=1.50,path_efficiency_12,Q4,12,3998,0.11605664158682312,-0.06717183489209586,0.4874937468734367,-0.011887228032367324,0.12794386961919044,2.794215943484672,2.486831465115441,1.987900545564239,1.8053525082109232,-0.10455132093639956,False,True,0.052487271042509075,SESSION_DEPENDENT,INTERESTING,1515,0.0573598161789503,1371,0.11799035965254542,1112,0.19364168027820983,,
DISPLACEMENT_ALONE,ALL,0.50-0.75,accel_vs_3,Q1,12,23640,0.014315642655410401,0.0163593987927932,0.5006345177664975,-0.0019081015535279402,0.01622374420893834,2.073560243917088,2.065079210612642,1.5178272492890357,1.5085322128650387,0.09635390150485951,True,True,0.4566003299576418,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,8535,0.002802725622796529,8251,0.023819305007753765,6854,0.017211474112103484,,
DISPLACEMENT_ALONE,ALL,0.50-0.75,accel_vs_3,Q2,12,18211,-0.03292171469445029,0.0,0.4952501235516995,-0.0022134342338018006,-0.030708280460648486,1.8570365904562014,1.8975704815920726,1.3345953962527783,1.383753222280144,-0.02908673785223756,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,6554,-0.04535100839104551,6298,-0.03635715540417499,5359,-0.013683424625905565,,
DISPLACEMENT_ALONE,ALL,0.50-0.75,accel_vs_3,Q3,12,13479,0.005036892652064221,-0.033874387545574536,0.4883893463906818,-0.0021998799821114135,0.007236772634175635,1.7778745838868897,1.7720626692874295,1.2545931003486317,1.3151919190998616,-0.02972975939272612,False,False,0.8267166488084501,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,4525,0.011254441394486045,4778,-0.013926491559664614,4176,0.019996816431801182,,
DISPLACEMENT_ALONE,ALL,0.50-0.75,accel_vs_3,Q4,12,7780,-0.023129984194894666,-0.05594846491216402,0.48573264781491005,-0.0030811952001566748,-0.02004878899473799,1.7062020817509505,1.6989866030653704,1.2341695654429166,1.2437000856820566,-0.23397615082684226,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,2702,-0.009091423412701732,2673,-0.020672763564459504,2405,-0.04163324489287322,,
DISPLACEMENT_ALONE,ALL,0.50-0.75,accel_vs_3,,12,4,-1.1532375607546559,-0.7972560604755041,0.25,-0.03581100702457377,-1.117426553730082,0.8981916451896641,2.4486077893153233,0.7112199917841175,2.4060787527133796,,False,False,1.0,INSUFFICIENT_SAMPLE,NEGLIGIBLE,3,-1.8719689520728304,1,1.0029566131998682,0,,,
DISPLACEMENT_ALONE,ALL,0.75-1.00,accel_vs_3,Q1,12,6931,0.007630277844287508,0.02642656626629113,0.502669167508296,-0.0001437234322993994,0.007774001276586908,2.2711908745438123,2.278619979424103,1.6931599025849515,1.69416539705642,0.02741738172434427,True,False,0.8418190237841295,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,2450,0.013278807437093436,2408,0.04063152551962589,2073,-0.03737980508122591,,
DISPLACEMENT_ALONE,ALL,0.75-1.00,accel_vs_3,Q2,12,9140,-0.03379016456106884,-0.012691288809821812,0.49431072210065646,-0.0014497506436923972,-0.032340413917376444,2.064512163128441,2.105997862000448,1.509219446328903,1.5343008919577614,-0.14909464371354675,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3260,-0.05306002856147749,3224,-0.04770188357009283,2656,0.006748667790747982,,
DISPLACEMENT_ALONE,ALL,0.75-1.00,accel_vs_3,Q3,12,9994,-0.03043327474948705,-0.06579114936660532,0.48258955373223933,-0.0024187357106398967,-0.028014539038847153,1.941055584799035,1.9583642251109081,1.3907072779215588,1.4594231467468963,-0.044131683688479736,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3499,0.004998067055905817,3442,-0.01192957221241012,3053,-0.09190199702583444,,
DISPLACEMENT_ALONE,ALL,0.75-1.00,accel_vs_3,Q4,12,8185,-0.044329469895082664,-0.090037028622148,0.47782529016493586,-0.0032216380767705385,-0.041107831818312124,1.8120972667284565,1.8332009888051637,1.305184261338163,1.3539526156566115,-0.26569071877539513,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,2812,-0.034025577322410204,2891,-0.024968879696948852,2482,-0.07855429349587231,,
DISPLACEMENT_ALONE,ALL,0.75-1.00,accel_vs_3,,12,2,1.0749398159614838,1.0749398159614838,0.5,-0.0674194896454731,1.142359305606957,2.0134954724933056,1.498914034298134,2.0134954724933056,1.498914034298134,,False,False,0.552130681546288,INSUFFICIENT_SAMPLE,VERY_STRONG,2,1.0749398159614838,0,,0,,,
DISPLACEMENT_ALONE,ALL,1.00-1.25,accel_vs_3,Q1,12,1994,0.0794480453958222,0.021653854943108286,0.504012036108325,0.00017257148567772425,0.07927547391014447,2.551204021944505,2.4713832735505914,1.914961120398821,1.8463549061405298,0.10666481323171935,True,False,0.3205966663642861,ERA_DEPENDENT,SMALL,662,0.3264643978237453,751,-0.170192416660407,581,0.12067896053686027,,
DISPLACEMENT_ALONE,ALL,1.00-1.25,accel_vs_3,Q2,12,3808,0.06616309151237557,0.04660470903194186,0.5049894957983193,-0.0019115734574117781,0.06807466496978734,2.301131591608356,2.2111625042468064,1.6730796791518758,1.5731808969705905,0.02199611571743379,True,False,0.2112574635636735,ERA_DEPENDENT,SMALL,1333,0.1422560149404096,1301,0.06459417667371978,1174,-0.01849679666861092,,
DISPLACEMENT_ALONE,ALL,1.00-1.25,accel_vs_3,Q3,12,5361,0.04411857095891802,0.0,0.4969222160044768,-0.0033417076786881866,0.047460278637606206,2.1617744407340407,2.0780924379138757,1.5578120171971432,1.518539224404507,-0.15014722187076002,False,False,0.2894874876979684,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1847,-0.06003711285816384,1922,0.22660403648707186,1592,-0.05535474357309306,,
DISPLACEMENT_ALONE,ALL,1.00-1.25,accel_vs_3,Q4,12,6471,-0.0089377690218467,-0.04191067761307386,0.4870962756915469,-0.00489614278293077,-0.00404162623891593,1.9861206247216598,1.960903626568098,1.4191041457169244,1.43126508674261,-0.1601512334501723,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,2297,-0.015128213209852179,2309,-0.03143745284912761,1865,0.026542778032866567,,
DISPLACEMENT_ALONE,ALL,1.25-1.50,accel_vs_3,Q1,12,689,0.030305894600549003,0.0,0.4949201741654572,0.0019448437693306553,0.028361050831218346,2.780079188296276,2.692093589685566,2.203916843827591,1.8833775267161035,0.027304490811310842,True,False,0.8286355651011237,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,239,0.31454934090011666,240,-0.32876258076608805,210,0.11717375375481696,,
DISPLACEMENT_ALONE,ALL,1.25-1.50,accel_vs_3,Q2,12,1452,0.14997228346451572,0.15659625543996214,0.5192837465564738,0.0009349424685929448,0.14903734099592278,2.5524434775038394,2.321836925788945,1.8773650297388862,1.6747964306575054,0.14769912382472958,True,True,0.11318215306446981,REPLICATED_DIRECTIONAL_EDGE,INTERESTING,511,0.08688910932074995,471,0.1737972826624797,470,0.1946827672203099,,
DISPLACEMENT_ALONE,ALL,1.25-1.50,accel_vs_3,Q3,12,2469,0.07625945538592492,0.0,0.49858242203321185,-0.004023294449566465,0.08028274983549138,2.3538513816135413,2.208850027427215,1.7139265085858841,1.6611848891860448,0.15494654352351878,True,False,0.24649773780915685,ERA_DEPENDENT,SMALL,863,0.0958468317555305,874,0.18620826137386806,732,-0.07811098483324448,,
DISPLACEMENT_ALONE,ALL,1.25-1.50,accel_vs_3,Q4,12,4248,-0.008540477329804163,-0.07744330053870338,0.4792843691148776,-0.007119314702024849,-0.001421162627779314,2.1302549047147914,2.038326660086375,1.5062306331107762,1.5157999912138433,-0.1063163160139506,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1523,0.0477349247421053,1491,-0.11868180596839552,1234,0.05508454993488109,,
DISPLACEMENT_ALONE,ALL,>=1.50,accel_vs_3,Q1,12,438,0.3208162155718413,0.22045149450581336,0.5388127853881278,0.004168671906883374,0.31664754366495795,3.1818666396032533,2.884482030946222,2.5410440272085357,2.1860638163984927,0.3178148117826032,True,True,0.08948826011017669,INSUFFICIENT_SAMPLE,VERY_STRONG,155,0.13948294236087305,139,0.26498062607928713,144,0.5698981897882658,,
DISPLACEMENT_ALONE,ALL,>=1.50,accel_vs_3,Q2,12,1081,0.025498512258005562,0.06082229689319381,0.5078630897317299,-0.003793163851692395,0.029291676109697958,2.728753156071267,2.740829671502424,2.111320708072684,2.0621152146035002,-0.19677093791630268,False,False,0.8232589328402772,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,360,0.08759038765198726,360,0.04104959085070175,361,-0.05192936429380618,,
DISPLACEMENT_ALONE,ALL,>=1.50,accel_vs_3,Q3,12,2389,-0.10523975941540373,-0.19980769090094072,0.4738384261197154,-0.006292997511293567,-0.09894676190411016,2.582469550954907,2.62885967711842,1.834614843823284,1.984294003462101,-0.10751291905518987,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,783,-0.31626702910494503,846,-0.02201606670635979,760,0.019532751288622197,,
DISPLACEMENT_ALONE,ALL,>=1.50,accel_vs_3,Q4,12,7008,0.07838117923749073,-0.0811849124867279,0.4865867579908676,-0.009687101296798527,0.08806828053428925,2.695974507381807,2.4755366525254745,1.8848962917869696,1.7926168085770506,-0.2289549415399884,False,True,0.07714935714605513,SESSION_DEPENDENT,SMALL,2515,0.07044234975177914,2516,0.09264150138024277,1977,0.07033220890132505,,
DISPLACEMENT_ALONE,ALL,>=1.50,accel_vs_3,,12,10,1.4656418333232912,-0.03127345862573916,0.5,-0.016845917452034172,1.4824877507753254,8.962127272232483,6.075846006594311,3.4904159731553674,3.5001459194447415,,False,False,0.7559305219455054,INSUFFICIENT_SAMPLE,VERY_STRONG,10,1.4656418333232912,0,,0,,,
DISPLACEMENT_ALONE,ALL,0.50-0.75,volume_ratio24,Q1,12,23310,-0.00908558217934847,-0.010376285198073506,0.49330759330759333,-0.0027705828486478553,-0.006314999330700614,1.5934551015993978,1.6090922771444116,1.188441562406799,1.2260057728525977,-0.21993174881129604,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,8404,0.02764167794459617,7903,-0.03233065093898924,7003,-0.026927951974320574,,
DISPLACEMENT_ALONE,ALL,0.50-0.75,volume_ratio24,Q2,12,17953,0.0067667266930898345,0.01445902398393411,0.5004734584749067,-0.0021425943270046792,0.008909321020094514,1.8975355611491693,1.8854998021403493,1.4043458002430933,1.3883646589719025,-0.0910091119910566,False,False,0.73851700451621,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,5996,-0.016801046094955616,6422,0.03303011844990108,5535,0.0018252386668709685,,
DISPLACEMENT_ALONE,ALL,0.50-0.75,volume_ratio24,Q3,12,13565,0.0035467673637975708,0.0,0.49399189089568746,-0.001411004891707068,0.004957772255504639,2.12045763666176,2.120479697445538,1.4943640940508074,1.555061277692268,0.059242856519702014,True,False,0.8937812528372724,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,4717,0.019836133903619883,4902,-0.02942312384704419,3946,0.02503218671179668,,
DISPLACEMENT_ALONE,ALL,0.50-0.75,volume_ratio24,Q4,12,8286,-0.040501753338064286,-0.057318613233765456,0.4866039102099928,-0.0020510418791526894,-0.038450711458911595,2.4264267203599585,2.457886251216093,1.7446431824863475,1.7624001615198648,-0.010136827561761014,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3202,-0.14918565399626496,2774,0.012394185508501219,2310,0.04662920577327159,,
DISPLACEMENT_ALONE,ALL,0.75-1.00,volume_ratio24,Q1,12,7622,-0.03573327791457468,-0.05523881474226233,0.48609288900551034,-0.0017143205762617398,-0.03401895733831294,1.6065913560801939,1.6532927657602143,1.2413654234311844,1.2883682250434823,-0.28343669648843184,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,2853,0.015572292805546131,2535,-0.0441818219517768,2234,-0.0916678052781366,,
DISPLACEMENT_ALONE,ALL,0.75-1.00,volume_ratio24,Q2,12,9667,-0.01869550674888826,-0.034614436533930176,0.49053480914451225,-0.0016194374821361683,-0.017076069266752092,1.8702017518591247,1.8890837706902037,1.4110639959944604,1.4137304479241117,-0.12360994324566547,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3253,-0.050770921538400245,3467,0.012083963028083934,2947,-0.019500086798593056,,
DISPLACEMENT_ALONE,ALL,0.75-1.00,volume_ratio24,Q3,12,9864,-0.03388569702413687,-0.0369071382305705,0.48753041362530414,-0.001985059888907374,-0.0319006371352295,2.1222629078691346,2.1499816676864754,1.5024386832712167,1.5876741169526143,-0.1720134711113808,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3335,0.014916863203946005,3511,-0.051506451941256456,3018,-0.06731514296404727,,
DISPLACEMENT_ALONE,ALL,0.75-1.00,volume_ratio24,Q4,12,7099,-0.018799352613415646,-0.03307359381023826,0.49035075362727143,-0.0023413685034721693,-0.016457984109943476,2.4774667955443768,2.4723180844237063,1.7552726719727885,1.7512291356085732,-0.2337245488343746,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,2582,-0.05635248042392905,2452,0.033339393824397996,2065,-0.03375433094696214,,
DISPLACEMENT_ALONE,ALL,1.00-1.25,volume_ratio24,Q1,12,2080,-0.04840613246132305,-0.06473849475113355,0.47596153846153844,-0.003351526794650227,-0.04505460566667282,1.5975870997444475,1.6265842247659628,1.2322992389379093,1.272120598968157,-0.21557172392749266,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,813,0.06277469385627515,671,-0.21015653172868734,596,-0.017962330259655157,,
DISPLACEMENT_ALONE,ALL,1.00-1.25,volume_ratio24,Q2,12,4110,0.03730930814383698,0.0,0.4958637469586375,-0.0026951612421911627,0.04000446938602815,1.908714252781665,1.8809078808209372,1.4241216391455942,1.410781903354827,0.010874313143108504,True,False,0.3633888958427021,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1403,-0.05955411554926239,1486,0.09550623130403885,1221,0.0777833094750069,,
DISPLACEMENT_ALONE,ALL,1.00-1.25,volume_ratio24,Q3,12,5719,0.07476366870776514,0.03733367378623643,0.5035845427522294,-0.004147255156217018,0.07891092386398216,2.185713697309584,2.0871254348790984,1.579188161097641,1.515941020239724,0.19140534115882482,True,True,0.06551097672642521,REPLICATED_DIRECTIONAL_EDGE,SMALL,1906,0.09725113690839848,2079,0.08720646704386469,1734,0.03512716805542483,,
DISPLACEMENT_ALONE,ALL,1.00-1.25,volume_ratio24,Q4,12,5725,0.019008190092132442,0.0,0.49537117903930133,-0.0025793114970291296,0.021587501589161572,2.554301463517277,2.467704637737878,1.849175166440115,1.7596813040822377,0.1247146905708025,True,False,0.6905734353966577,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,2017,0.05318124796523661,2047,0.06690616830875086,1661,-0.08151813088286393,,
DISPLACEMENT_ALONE,ALL,1.25-1.50,volume_ratio24,Q1,12,468,0.014645326839165914,-0.03592669460896908,0.4807692307692308,-0.003932366432555642,0.018577693271721554,1.61760431743548,1.5897102095653812,1.2128726013644746,1.2857776171189448,-0.11112728431697538,False,False,0.8767524982030468,INSUFFICIENT_SAMPLE,NEGLIGIBLE,180,-0.04182052416057951,145,0.21380252908437897,143,-0.1162213944587482,,
DISPLACEMENT_ALONE,ALL,1.25-1.50,volume_ratio24,Q2,12,1383,-0.056827299166418224,-0.034905317894439805,0.49168474331164136,-0.006259475550370709,-0.050567823616047516,1.8616275920997178,1.8459781725716817,1.4704569492578587,1.4769157482119388,-0.05887298177907024,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,495,-0.04630375527930693,454,-0.2223156994950145,434,0.10428463522312707,,
DISPLACEMENT_ALONE,ALL,1.25-1.50,volume_ratio24,Q3,12,2777,0.08198690680060403,-0.009999076097381538,0.49405833633417356,-0.006456208076320485,0.08844311487692451,2.2180273226310043,2.0416062242862925,1.644694386441533,1.5033994588896509,-0.07636347080589245,False,True,0.17320364834803653,SESSION_DEPENDENT,SMALL,949,0.08170252965433303,985,0.10434935433078464,843,0.056177728976859465,,
DISPLACEMENT_ALONE,ALL,1.25-1.50,volume_ratio24,Q4,12,4230,0.05548597310218557,-0.0075135979459867745,0.4929078014184397,-0.0021401269560696605,0.057626100058255234,2.5984569104311968,2.452035317663676,1.8491521641426854,1.773773035877431,0.039752101914785676,True,False,0.3208084682218644,ERA_DEPENDENT,SMALL,1512,0.15073153842293627,1492,-0.029562469618144457,1226,0.04152266296658801,,
DISPLACEMENT_ALONE,ALL,>=1.50,volume_ratio24,Q1,12,216,-0.06444680261481249,-0.007279674735285709,0.49074074074074076,-0.004787866674431834,-0.05965893594038066,1.4772212840607566,1.4455690612636323,1.0856557544986285,0.9877260098315115,0.4170680824047684,False,False,1.0,INSUFFICIENT_SAMPLE,NEGLIGIBLE,88,-0.22647658335528595,57,-0.172117970083432,71,0.2228190741580463,,
DISPLACEMENT_ALONE,ALL,>=1.50,volume_ratio24,Q2,12,583,0.16430859442445112,0.11430746427403383,0.5111492281303602,-0.0071302397750784945,0.1714388341995296,1.9335208615932789,1.7731870567609265,1.4035633945448174,1.391228123980216,-0.058336698193961645,False,False,0.10677510981537656,ERA_DEPENDENT,INTERESTING,190,0.3545755872409845,203,-0.032028854859872474,190,0.1838126658432741,,
DISPLACEMENT_ALONE,ALL,>=1.50,volume_ratio24,Q3,12,1771,-0.02568092071687854,-0.09025053218302331,0.4839073969508752,-0.010592042629694745,-0.015088878087183793,2.1408236112116166,2.0688306992250816,1.542533636435486,1.600024544215688,-0.264991546100755,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,598,0.016924124290913556,610,0.024537918606114376,563,-0.12534576778914386,,
DISPLACEMENT_ALONE,ALL,>=1.50,volume_ratio24,Q4,12,8356,0.05316237922001859,-0.0811849124867279,0.48719483006223074,-0.007349754841753453,0.06051213406177204,2.903093472046767,2.7412631587358494,2.101656179565068,2.0312168061370226,-0.0921874478715557,False,False,0.22231401828777425,ERA_DEPENDENT,SMALL,2947,-0.02043631108790365,2991,0.08940656511265926,2418,0.09802961674382274,,
