signal_id,marker_bar_timestamp,signal_type,direction,entry_price,stop,target,risk_points,atr_at_entry,exit_type,exit_timestamp,exit_price,realized_R,MFE_R,MAE_R,MFE_ATR,MAE_ATR,bars_held,max_forward_range,net_directional_move,total_absolute_move,directional_efficiency,movement_efficiency,fav_excursion_over_total,adv_excursion_over_total,time_near_entry_bars,direction_changes,max_consec_favorable,max_consec_adverse,bars_to_plus_0.25r,bars_to_plus_0.50r,bars_to_plus_1.00r,bars_to_plus_1.50r,bars_to_plus_2.00r,bars_to_target,bars_to_minus_0.25r,bars_to_minus_0.50r,bars_to_minus_1.00r
3292,2022-08-16 15:15:00+00:00,L,Long,13595.43778205731,13574.884478443906,13657.09769289752,20.55330361340384,27.404404817870635,TARGET,2022-08-16 10:45:00-05:00,13657.09769289752,3.0,3.785874008689522,0.0,2.7357166556729333,0.0,2,40.0,70.06221794269004,70.06221794269004,1.0,1.0,1.1106159671727691,0.0,0,1,2,0,1.0,1.0,1.0,1.0,1.0,2.0,,,
3293,2022-08-16 16:30:00+00:00,RS,Short,13650.410774921898,13671.724128144386,13597.12739186568,21.31335322248742,28.41780429665028,TIME,2022-08-16 12:15:00-05:00,13659.75,-0.43818656691937036,1.2626251083525024,0.8721867875059862,0.9637261040588048,0.6993794752057404,3,24.0,9.339225078101663,27.660774921898337,0.3376342529980255,0.5914456026790843,0.972885792168959,0.6720428162475319,0,2,1,1,1.0,1.0,1.0,,,,2.0,2.0,
3294,2022-08-16 17:45:00+00:00,L,Long,13690.25,13670.616255070365,13749.151234788911,19.633744929635213,26.178326572849436,STOP,2022-08-16 13:30:00-05:00,13670.616255070365,-1.0,2.164640528453154,4.342014236485444,1.5421769369942087,2.571455106546021,3,98.5,-78.5,148.5,0.0,0.33268101761252444,0.28619528619528617,0.5740740740740741,0,2,1,2,1.0,1.0,1.0,1.0,1.0,,3.0,3.0,3.0
3295,2022-08-17 15:00:00+00:00,S,Short,13432.25,13458.710660994457,13352.868017016628,26.460660994456703,35.28088132594326,STOP,2022-08-17 10:15:00-05:00,13458.710660994457,-1.0,0.557431275170715,1.2187904152037667,0.4083840697864454,0.8929075424144315,1,47.0,22.25,22.25,1.0,0.3138297872340426,0.6629213483146067,1.449438202247191,0,0,0,1,1.0,1.0,,,,,1.0,1.0,1.0
3296,2022-08-17 15:30:00+00:00,RL,Long,13416.5,13387.891062713965,13488.022343215092,28.608937286035143,38.145249714716385,TIME,2022-08-17 11:15:00-05:00,13457.5,1.4331185947271552,1.5641965149765902,0.6379125452139167,1.2133241322094452,0.49003789751187754,3,38.0,41.0,41.5,0.9879518072289156,0.7103174603174603,1.0783132530120483,0.4397590361445783,1,2,2,1,1.0,2.0,2.0,3.0,,,1.0,1.0,
3297,2022-08-17 18:15:00+00:00,L,Long,13569.5,13538.740183598213,13661.779449205362,30.759816401787248,41.01308853571599,STOP,2022-08-17 13:45:00-05:00,13538.740183598213,-1.0,1.251632958308653,1.0321908162675255,0.9262439169821078,0.7749242856801717,2,48.75,-31.75,31.75,0.0,0.5480427046263345,1.2125984251968505,1.0,0,1,0,2,1.0,1.0,1.0,,,,1.0,2.0,2.0
3298,2022-08-17 19:15:00+00:00,RS,Short,13514.42583799151,13547.60750197921,13431.471678022262,33.18166398769972,44.2422186502651,TIME,2022-08-17 15:00:00-05:00,13499.25,0.4573561469712787,1.3916070637273386,0.0,1.0910832090694778,0.0,3,34.5,-15.17583799150998,37.17583799150998,0.0,1.0,1.2420927270571647,0.0,0,2,2,1,1.0,1.0,2.0,,,,,,
3299,2022-08-18 14:45:00+00:00,L,Long,13501.5,13477.53245166015,13573.402645019549,23.9675483398496,31.956731119798373,TIME,2022-08-18 10:45:00-05:00,13547.5,1.9192618013215055,2.753723454069986,0.9492001300013967,2.042549575548913,0.6887417150666697,4,47.0,46.0,46.0,1.0,0.7436619718309859,1.434782608695652,0.4945652173913043,0,2,4,0,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,
3300,2022-08-18 16:45:00+00:00,S,Short,13503.5,13528.539814718017,13428.38055584595,25.039814718016714,33.38641962402265,STOP,2022-08-18 12:00:00-05:00,13528.539814718017,-1.0,0.40934807686994956,1.2679806283532584,0.30145573386955943,0.9337775171081474,1,42.0,6.0,6.0,1.0,0.24404761904761904,1.7083333333333333,5.291666666666667,0,0,0,1,1.0,,,,,,1.0,1.0,1.0
3301,2022-08-19 15:00:00+00:00,S,Short,13251.515598192313,13273.933753638708,13184.261131853127,22.418155446395758,29.890873928526624,STOP,2022-08-19 10:45:00-05:00,13273.933753638708,-1.0,0.41330778593571893,1.7278139541991109,0.31935968004591936,1.3245129651854783,3,32.25,7.984401807687391,18.98440180768739,0.4205769498859981,0.19303329567317937,0.48806374233823224,2.0403277490683216,0,2,1,2,1.0,,,,,,1.0,2.0,3.0
3302,2022-08-19 16:45:00+00:00,L,Long,13288.25,13266.64120940675,13353.07637177975,21.608790593250887,28.811720791000457,STOP,2022-08-19 12:15:00-05:00,13266.64120940675,-1.0,0.6247457460306214,1.6428499247471897,0.46517080338062977,1.2195398081627458,2,31.75,-33.5,33.5,0.0,0.2755102040816326,0.40298507462686567,1.0597014925373134,0,1,0,2,1.0,1.0,,,,,1.0,1.0,2.0
3303,2022-08-19 17:15:00+00:00,RS,Short,13270.847840212264,13292.679845876852,13216.267826050793,21.832005664587996,29.109340886117742,TIME,2022-08-19 13:00:00-05:00,13247.0,1.0923339146501516,2.22599063773103,0.07567604246348056,1.655717397011342,0.05596206954787118,3,32.5,-23.84784021226369,69.34784021226369,0.0,0.9671211982540039,0.7007837600062634,0.02382424287013536,0,2,1,1,1.0,1.0,1.0,1.0,1.0,,,,
3304,2022-08-22 15:00:00+00:00,S,Short,12951.75,12974.584773987708,12883.245678036878,22.834773987708104,30.446365316943083,STOP,2022-08-22 10:30:00-05:00,12974.584773987708,-1.0,0.5802553599668838,1.0729250052217851,0.43408597968971974,0.8026495473508025,2,37.75,11.75,20.25,0.5802469135802469,0.3509933774834437,0.6543209876543211,1.2098765432098766,0,1,1,1,2.0,2.0,,,,,1.0,1.0,2.0
3305,2022-08-22 16:00:00+00:00,RL,Long,12964.75,12941.516108721293,13022.834728196774,23.233891278707233,30.978521704946154,TIME,2022-08-22 11:45:00-05:00,12969.75,0.2152028663654058,1.076014331827029,0.5487673092317847,0.8163821642447658,0.43179099291573986,3,26.0,5.0,23.0,0.21739130434782608,0.6622516556291391,1.0869565217391304,0.5543478260869564,0,2,1,1,1.0,1.0,1.0,,,,3.0,3.0,
3306,2022-08-22 18:45:00+00:00,S,Short,12895.75,12915.18798096097,12837.436057117087,19.43798096097089,25.91730794796118,STOP,2022-08-22 14:00:00-05:00,12915.18798096097,-1.0,0.07716850855095589,1.1318047920806864,0.05826454825929957,0.8545467078030603,1,23.5,18.5,18.5,1.0,0.06382978723404255,0.08108108108108109,1.1891891891891893,0,0,0,1,,,,,,,1.0,1.0,1.0
3307,2022-08-22 19:15:00+00:00,RL,Long,12897.75,12878.454623559162,12945.988441102092,19.295376440837572,25.727168587782852,STOP,2022-08-22 14:30:00-05:00,12878.454623559162,-1.0,0.44052003992056,1.6195589702961763,0.3180090460428487,1.1691509045692967,1,39.75,-28.5,28.5,0.0,0.2138364779874214,0.2982456140350877,1.0964912280701753,0,0,0,1,1.0,,,,,,1.0,1.0,1.0
3308,2022-08-23 15:00:00+00:00,S,Short,12909.75,12942.646170118593,12811.06148964422,32.896170118592636,43.86156015812404,TIME,2022-08-23 11:00:00-05:00,12904.0,0.1747923840152489,0.6231728473587135,0.8131645691144188,0.5014464162315458,0.6265270576277104,4,36.0,-5.75,24.75,0.0,0.43386243386243384,0.8282828282828283,1.0808080808080809,2,3,2,1,1.0,4.0,,,,,1.0,1.0,
3309,2022-08-23 16:45:00+00:00,L,Long,12926.0,12896.178364441486,13015.46490667554,29.821635558513663,39.76218074468493,STOP,2022-08-23 12:45:00-05:00,12896.178364441486,-1.0,0.9305324634375314,1.1065791457094967,0.702123467825902,0.8441462592450139,4,44.75,-14.5,57.0,0.0,0.4567901234567901,0.4868421052631579,0.5789473684210527,1,3,1,2,1.0,2.0,,,,,1.0,1.0,4.0
3310,2022-08-24 14:45:00+00:00,S,Short,12923.75,12946.186589395822,12856.440231812536,22.43658939582201,29.915452527761538,STOP,2022-08-24 10:00:00-05:00,12946.186589395822,-1.0,0.3231328911937946,1.6490919964372968,0.23432943118944358,1.1958881315875052,1,44.25,36.75,36.75,1.0,0.1638418079096045,0.19727891156462585,1.0068027210884354,0,0,0,1,1.0,,,,,,1.0,1.0,1.0
3311,2022-08-24 15:00:00+00:00,RL,Long,12926.491545252777,12903.287033670942,12984.502824207362,23.204511581834595,30.93934877577857,TARGET,2022-08-24 10:15:00-05:00,12984.502824207362,2.5,2.521425824494668,0.0,1.9139999771526306,0.0,1,25.75,52.50845474722337,52.50845474722337,1.0,1.0,1.1142673123572975,0.0,0,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,,,
3312,2022-08-24 17:30:00+00:00,S,Short,12921.5,12943.789579192036,12854.631262423894,22.2895791920364,29.71943892271347,STOP,2022-08-24 13:00:00-05:00,12943.789579192036,-1.0,0.20188806442823093,1.0543043364585394,0.1571649612382624,0.8335014484373547,2,22.5,12.25,12.25,1.0,0.1607142857142857,0.3673469387755102,1.9183673469387759,0,1,0,2,,,,,,,1.0,2.0,2.0
3313,2022-08-24 18:00:00+00:00,RL,Long,12926.238233614253,12905.092499514998,12979.10256886239,21.145734099254696,28.19431213233967,TIME,2022-08-24 13:45:00-05:00,12931.25,0.23701075414184347,0.6862739462073693,0.9452608039253296,0.5304201249638181,0.7315037235680167,3,30.0,5.011766385747251,36.51176638574725,0.13726441862050384,0.4206309097318044,0.3974545145920979,0.5474463602521121,0,2,1,1,1.0,1.0,,,,,2.0,2.0,
3314,2022-08-25 15:00:00+00:00,S,Short,13062.576879931465,13085.33164469448,12994.31258564242,22.754764763014464,30.339686350687096,TARGET,2022-08-25 10:15:00-05:00,12994.31258564242,3.0,3.068670700782681,0.0,2.2542152108058686,0.0,1,39.25,-45.826879931464646,45.826879931464646,0.0,1.0,1.5237101028019506,0.0,0,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,,,
3315,2022-08-25 18:45:00+00:00,S,Short,13057.5,13078.676573693125,12993.970278920624,21.176573693124737,28.23543159083385,STOP,2022-08-25 14:15:00-05:00,13078.676573693125,-1.0,0.5548584095931816,1.1097168191863631,0.42582314710456065,0.8496527882585376,2,28.5,21.75,21.75,1.0,0.3333333333333333,0.5402298850574712,1.0804597701149423,1,1,0,2,1.0,1.0,,,,,1.0,2.0,2.0
3316,2022-08-25 19:30:00+00:00,RL,Long,13064.640835683089,13042.593051461588,13119.760296236838,22.04778422150048,29.397045628666895,TARGET,2022-08-25 14:45:00-05:00,13119.760296236838,2.5,4.030299073330814,0.0,2.9260128864262724,0.0,1,43.0,86.35916431691112,86.35916431691112,1.0,1.0,1.0289488674395433,0.0,0,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,,,
3317,2022-08-26 19:45:00+00:00,S,Short,12619.84454605454,12651.141457460417,12525.953811836913,31.296911405876017,41.729215207834685,TIME,2022-08-26 15:45:00-05:00,12551.0,2.1997233261048,2.2476513781910636,0.0,1.8097288390165032,0.0,4,34.25,-68.84454605454084,68.84454605454084,0.0,1.0,1.021788218326135,0.0,0,3,4,0,1.0,1.0,2.0,3.0,4.0,,,,
3318,2022-08-29 15:00:00+00:00,S,Short,12457.0,12490.457796206803,12356.62661137959,33.45779620680332,44.61039494240461,STOP,2022-08-29 10:30:00-05:00,12490.457796206803,-1.0,0.425909701640851,1.7185830066209777,0.31082869946833275,1.2542210680301147,2,71.75,-6.25,13.75,0.0,0.1986062717770035,1.0363636363636364,4.181818181818182,1,1,1,1,2.0,,,,,,1.0,1.0,2.0
3319,2022-08-29 17:45:00+00:00,L,Long,12566.25,12532.761763576742,12666.714709269774,33.48823642325806,44.65098189767774,STOP,2022-08-29 13:15:00-05:00,12532.761763576742,-1.0,0.0447918481296384,1.4258738321268223,0.03425982981415231,1.125554065889575,2,32.5,-34.75,34.75,0.0,0.030456852791878177,0.04316546762589928,1.3741007194244603,0,1,0,2,,,,,,,1.0,1.0,2.0
3320,2022-08-29 18:00:00+00:00,RS,Short,12561.909901810232,12594.747192774686,12479.816674399097,32.83729096445495,43.783054619272185,TIME,2022-08-29 13:45:00-05:00,12545.5,0.4997337273648606,1.4590089621611013,0.0,1.1457461505528752,0.0,3,44.75,-16.40990181023153,68.40990181023153,0.0,1.0,0.7003357780447218,0.0,1,2,1,1,1.0,1.0,1.0,,,,,,
3321,2022-08-30 14:45:00+00:00,S,Short,12337.25,12369.698518415473,12239.904444753583,32.44851841547279,43.26469122062888,STOP,2022-08-30 10:30:00-05:00,12369.698518415473,-1.0,1.2250174103803015,1.1094497301557447,0.8980282313133117,0.7835598594291152,3,57.5,-2.75,44.75,0.0,0.5247524752475249,0.888268156424581,0.8044692737430168,2,2,1,1,1.0,1.0,1.0,,,,1.0,1.0,3.0
3322,2022-08-31 15:00:00+00:00,S,Short,12340.389717664895,12374.037219641516,12239.447211735032,33.64750197662033,44.863335968827776,STOP,2022-08-31 10:30:00-05:00,12374.037219641516,-1.0,1.3638372826839056,1.162353222009771,1.0161852285730932,0.8285894250235911,2,73.75,32.360282335104785,66.13971766489522,0.4892715523683065,0.5398790313517084,0.6938299600461095,0.5913282323529366,0,1,1,1,1.0,1.0,1.0,,,,2.0,2.0,2.0
3323,2022-08-31 16:00:00+00:00,RL,Long,12370.25,12335.840973059292,12456.272567351773,34.40902694070792,45.87870258761167,STOP,2022-08-31 11:30:00-05:00,12335.840973059292,-1.0,0.5957738948946355,1.249672072218016,0.4469199737050346,0.9372514452955085,2,46.0,-33.0,33.0,0.0,0.3228346456692913,0.6212121212121212,1.303030303030303,0,1,0,2,1.0,1.0,,,,,1.0,1.0,2.0
3324,2022-08-31 18:45:00+00:00,S,Short,12289.75,12320.578512946302,12197.264461161094,30.828512946302,41.104683928402714,STOP,2022-08-31 14:00:00-05:00,12320.578512946302,-1.0,0.3811406674226062,1.638093932326946,0.2757240983401863,1.185026975845056,1,62.25,49.5,49.5,1.0,0.18875502008032127,0.23737373737373738,1.02020202020202,0,0,0,1,1.0,,,,,,1.0,1.0,1.0
3325,2022-09-01 14:45:00+00:00,S,Short,12061.378455942497,12094.059744914392,11963.334589026814,32.6812889718949,43.57505196252611,TIME,2022-09-01 10:45:00-05:00,12035.25,0.7994928218702293,1.3426170546770981,0.9293251586136066,0.9577641343475495,0.6423782766073,4,68.25,-26.128455942496657,80.87154405750334,0.0,0.5909556355891806,0.542569780926862,0.37555291433421617,0,3,1,2,1.0,1.0,2.0,,,,1.0,1.0,
3326,2022-09-01 15:30:00+00:00,RS,Short,12054.43332460119,12089.8932068429,11965.783618996917,35.45988224171015,47.27984298894675,TIME,2022-09-01 11:15:00-05:00,12055.5,-0.030081188412834883,1.0415523759903207,0.6081992955250635,0.8061681503012168,0.4857320849107369,3,37.0,1.0666753988098208,42.43332460119018,0.02513768149997614,0.631338882071627,0.8703848908448307,0.5082485428965167,2,2,1,1,1.0,1.0,1.0,,,,2.0,3.0,
3327,2022-09-01 17:15:00+00:00,L,Long,12091.468415549214,12057.978557260049,12191.937990416713,33.48985828916557,44.653144385554775,TIME,2022-09-01 13:15:00-05:00,12166.0,2.225497158191854,2.5614197501258884,0.8202010086767231,1.906012436568703,0.6482739999280216,4,79.25,74.53158445078589,105.96841554921411,0.7033377262885633,0.7574532843336501,0.809501434990759,0.25921323261134505,1,3,2,2,1.0,1.0,4.0,4.0,4.0,,2.0,2.0,
3328,2022-09-01 19:30:00+00:00,RS,Short,12204.38718710106,12239.056776932955,12117.713212521325,34.66958983189579,46.22611977586063,STOP,2022-09-01 14:45:00-05:00,12239.056776932955,-1.0,0.4726674639220444,2.5126577303431814,0.3256782176795985,1.731276116335342,1,103.5,72.86281289894032,72.86281289894032,1.0,0.158330310155166,0.22490467289244617,1.1955730149996342,0,0,0,1,1.0,,,,,,1.0,1.0,1.0
3329,2022-09-02 16:30:00+00:00,S,Short,12290.7013865852,12330.615837152553,12170.958034883142,39.914450567352105,53.21926742313695,TARGET,2022-09-02 12:00:00-05:00,12170.958034883142,3.0,3.1743237044288777,0.0,2.353926822240773,0.0,2,64.0,-97.45138658520045,97.45138658520045,0.0,1.0,1.3001496543553757,0.0,0,1,2,0,1.0,1.0,1.0,1.0,1.0,2.0,,,
3330,2022-09-02 18:30:00+00:00,RL,Long,12124.849317368651,12083.952285694102,12227.091896555032,40.897031674549,54.52937556606825,STOP,2022-09-02 14:15:00-05:00,12083.952285694102,-1.0,0.6394273999993737,1.1272044811344972,0.4785985153397554,0.8383636206533953,3,59.5,-21.8493173686511,69.8493173686511,0.0,0.3619471644477356,0.37438708947334,0.6599823606771685,1,2,1,1,1.0,1.0,,,,,1.0,1.0,3.0
3331,2022-09-02 19:45:00+00:00,S,Short,12102.25,12145.789592099904,11971.631223700286,43.53959209990353,58.05278946653957,TIME,2022-09-02 15:45:00-05:00,12122.25,-0.4593520296218924,0.1435475092568414,0.6201252399895548,0.11104959132053574,0.5540239681115698,4,33.25,20.0,23.0,0.8695652173913043,0.1879699248120301,0.27173913043478265,1.173913043478261,0,3,1,3,,,,,,,1.0,1.0,
3332,2022-09-05 16:15:00+00:00,L,Long,12153.37370836108,12139.641632274994,12194.569936619338,13.732076086085726,18.309434781448505,STOP,2022-09-05 11:30:00-05:00,12139.641632274994,-1.0,0.3733078382892757,1.7021248800655358,0.26927573458978665,1.2277827584429983,1,28.5,-22.87370836107948,22.87370836107948,0.0,0.1798698820673867,0.22411283548771255,1.0218591577765663,0,0,0,1,1.0,,,,,,1.0,1.0,1.0
3333,2022-09-05 22:00:00+00:00,RS,Short,12138.721266770292,12153.792283957297,12101.04372380279,15.071017187005054,20.0946895826685,STOP,2022-09-05 17:30:00-05:00,12153.792283957297,-1.0,1.6734946591420865,2.374009185030893,1.1839740896376643,1.603252775859388,2,37.0,24.77873322970845,24.77873322970845,1.0,0.41346338967691065,1.0178594093766071,1.4439290700628535,0,1,0,2,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0
3334,2022-09-06 14:45:00+00:00,L,Long,12064.753339955523,12026.6407938367,12179.09097831199,38.11254611882396,50.816728158429214,TIME,2022-09-06 10:45:00-05:00,12112.75,1.2593401630748318,1.856256462738256,0.38709930083197586,1.2982266749092795,0.2707290981966346,4,85.5,47.99666004447681,113.99666004447681,0.42103566916566226,0.8274463163096702,0.6206029195668923,0.1294190544684997,0,3,2,1,1.0,1.0,1.0,1.0,,,2.0,,
3335,2022-09-06 17:15:00+00:00,S,Short,11975.5,12016.259358516683,11853.221924449945,40.75935851668328,54.345811355580295,STOP,2022-09-06 13:00:00-05:00,12016.259358516683,-1.0,0.4784177354513179,1.8707360168288711,0.36949162669281277,1.4351440066717207,3,57.75,67.5,67.5,1.0,0.20365535248041775,0.28888888888888886,1.1296296296296295,0,2,0,3,2.0,,,,,,1.0,1.0,3.0
3336,2022-09-06 18:30:00+00:00,RL,Long,12013.25,11975.32787979574,12108.055300510649,37.922120204260864,50.56282693901254,TIME,2022-09-06 14:15:00-05:00,12025.5,0.32303046174679895,1.206419887748249,0.6724307571055814,0.9072449024136334,0.5063128155301923,3,58.75,12.25,37.75,0.32450331125827814,0.6421052631578947,1.2119205298013245,0.6754966887417219,0,2,1,1,1.0,2.0,3.0,,,,1.0,1.0,
3337,2022-09-07 15:15:00+00:00,L,Long,12119.25,12089.92843048417,12207.21470854749,29.32156951583056,39.095426021106846,TIME,2022-09-07 11:15:00-05:00,12110.75,-0.2898889841285916,1.1851343762904185,0.895245392161827,0.8840142426298842,0.6864782172628766,4,44.5,-8.5,61.0,0.0,0.5696721311475409,0.569672131147541,0.430327868852459,0,3,1,2,1.0,1.0,2.0,,,,1.0,1.0,
3338,2022-09-07 17:45:00+00:00,L,Long,12202.75,12173.693145245148,12289.920564264556,29.056854754851884,38.742473006469886,TIME,2022-09-07 13:45:00-05:00,12263.75,2.0993325160154948,2.3832586349848035,0.16347261395202625,1.7927264913504322,0.12011151787274577,4,50.0,61.0,61.0,1.0,0.9358108108108109,1.1352459016393444,0.0778688524590164,0,3,4,0,1.0,1.0,1.0,1.0,3.0,,,,
3339,2022-09-08 14:45:00+00:00,L,Long,12312.987323278096,12279.178286162787,12414.414434624015,33.809037115308456,45.078716153742015,TIME,2022-09-08 10:45:00-05:00,12308.25,-0.140120029503903,1.73068154891079,0.42850446254016006,1.3682598596590203,0.338797138508517,4,57.0,-4.737323278095573,102.26267672190443,0.0,0.8015435167384168,0.5721801794903648,0.14166774958856931,1,3,1,3,1.0,1.0,1.0,1.0,,,3.0,,
3340,2022-09-08 16:45:00+00:00,L,Long,12220.75,12182.04757114691,12336.857286559272,38.70242885309017,51.60323847078746,TIME,2022-09-08 12:45:00-05:00,12251.75,0.8009833211675764,1.8991056163166733,0.9107955506824861,1.4199192321713683,0.6552983359156322,4,82.25,31.0,86.5,0.3583815028901734,0.6758620689655173,0.8497109826589595,0.407514450867052,0,3,3,1,1.0,1.0,1.0,2.0,,,1.0,1.0,
3341,2022-09-08 16:45:00+00:00,RL,Long,12220.75,12182.04757114691,12317.506072132726,38.70242885309017,51.60323847078746,TIME,2022-09-08 12:30:00-05:00,12279.5,1.5179925844708102,1.8991056163166733,0.9107955506824861,1.4199192321713683,0.6552983359156322,3,82.25,58.75,58.75,1.0,0.6758620689655173,1.251063829787234,0.6,0,2,3,0,1.0,1.0,1.0,2.0,,,1.0,1.0,
3342,2022-09-09 14:45:00+00:00,L,Long,12551.0,12526.299737670024,12625.10078698993,24.700262329975885,32.933683106635165,STOP,2022-09-09 10:00:00-05:00,12526.299737670024,-1.0,0.4250966997729959,1.3056541493027733,0.3121762230945925,0.9588269709333912,1,42.75,-10.5,10.5,0.0,0.24561403508771928,1.0,3.0714285714285716,0,0,0,1,1.0,,,,,,1.0,1.0,1.0
3343,2022-09-09 18:45:00+00:00,S,Short,12569.75,12591.486448157675,12504.540655526973,21.736448157675113,28.981930876902087,STOP,2022-09-09 14:00:00-05:00,12591.486448157675,-1.0,0.28753547749212804,1.138640490868827,0.21458432734836916,0.8497539362995419,1,31.0,22.25,22.25,1.0,0.20161290322580644,0.2808988764044944,1.1123595505617978,0,0,0,1,1.0,,,,,,1.0,1.0,1.0
3344,2022-09-09 19:15:00+00:00,RL,Long,12577.162607867142,12555.95426736384,12630.1834591254,21.20834050330086,28.277787337737006,TIME,2022-09-09 15:00:00-05:00,12581.75,0.21630132410145242,1.347931589857731,0.6206335599474619,1.0174451721523177,0.4802277948084436,3,27.25,4.58739213285844,46.08739213285844,0.09953681301025093,0.6847279552780465,0.620286607895889,0.28560105612391884,0,1,1,1,1.0,1.0,1.0,,,,3.0,3.0,
3345,2022-09-12 15:30:00+00:00,L,Long,12705.5,12683.131193348365,12772.606419954904,22.36880665163517,29.82507553551262,STOP,2022-09-12 10:45:00-05:00,12683.131193348365,-1.0,0.35764089361535956,3.151710374985356,0.2402268520702249,2.1169991338688567,1,78.5,-51.75,51.75,0.0,0.10191082802547771,0.15458937198067632,1.3623188405797102,0,0,0,1,1.0,,,,,,1.0,1.0,1.0
3346,2022-09-12 18:30:00+00:00,S,Short,12700.5,12725.774563836289,12624.676308491134,25.274563836288507,33.699418448385,STOP,2022-09-12 14:00:00-05:00,12725.774563836289,-1.0,0.2868496582952167,1.1473986331808668,0.2206538282076591,0.8826153128306364,2,36.25,23.0,23.0,1.0,0.2,0.3152173913043478,1.2608695652173911,0,1,0,2,2.0,,,,,,1.0,1.0,2.0
3347,2022-09-12 19:15:00+00:00,RL,Long,12707.0,12682.778232781222,12767.554418046944,24.22176721877804,32.29568962503713,TIME,2022-09-12 15:00:00-05:00,12756.25,2.0332950752585344,2.1261867284429345,0.43349438152720027,1.6274199208557407,0.32479443237658706,3,32.75,49.25,49.25,1.0,0.8306451612903226,1.0456852791878173,0.2131979695431472,0,2,3,0,1.0,1.0,2.0,3.0,3.0,,1.0,,
3348,2022-09-13 18:30:00+00:00,S,Short,12156.852646256471,12187.155645541756,12065.943648400616,30.302999285284386,40.403999047046455,TARGET,2022-09-13 14:15:00-05:00,12065.943648400616,3.0,3.022890420650708,0.0,2.2810294081416913,0.0,3,46.25,-90.60264625647142,90.60264625647142,0.0,1.0,1.0110372052177072,0.0,0,2,3,0,1.0,1.0,1.0,2.0,2.0,3.0,,,
3349,2022-09-14 14:45:00+00:00,L,Long,12124.952362494236,12089.57876655224,12231.073150320224,35.37359594199552,47.16479458932838,TIME,2022-09-14 10:45:00-05:00,12120.75,-0.11879941471392064,1.1038639546229134,0.832608665020396,0.8055302494224862,0.6142645386614678,4,65.5,-4.202362494235786,100.29763750576421,0.0,0.5700385037337842,0.38931761980455526,0.2936496135568809,1,3,1,1,1.0,1.0,1.0,,,,1.0,1.0,
3350,2022-09-14 19:45:00+00:00,L,Long,12078.384909507384,12043.293575438103,12183.658911715223,35.09133406928049,46.7884454257077,TIME,2022-09-14 15:45:00-05:00,12161.0,2.354287538043154,2.4041574004013357,0.0,2.1901315285395686,0.0,4,22.5,82.61509049261622,82.61509049261622,1.0,1.0,1.021182570757535,0.0,0,3,4,0,1.0,1.0,1.0,1.0,2.0,,,,
3351,2022-09-15 15:00:00+00:00,S,Short,11917.16439897386,11951.189120405905,11815.09023467773,34.024721432044316,45.36629524272493,STOP,2022-09-15 10:15:00-05:00,11951.189120405905,-1.0,0.5265112606326513,1.6189875686758808,0.3784188696381019,1.1636131864688026,1,73.0,42.58560102613956,42.58560102613956,1.0,0.24540272566932111,0.4206679850042358,1.2935264431826934,0,0,0,1,1.0,1.0,,,,,1.0,1.0,1.0
3352,2022-09-15 16:00:00+00:00,RS,Short,11930.994014189204,11966.40623680011,11842.463457661936,35.41222261090661,47.21629681454255,STOP,2022-09-15 11:30:00-05:00,11966.40623680011,-1.0,0.5787271365139315,1.1297225325380926,0.4441001969617215,0.863441316283885,2,48.75,31.50598581079612,46.99401418920388,0.6704255074688664,0.3387440361851881,0.4360983955678349,0.8512996070037119,0,1,1,1,1.0,1.0,,,,,1.0,2.0,2.0
3353,2022-09-15 20:45:00+00:00,S,Short,11884.0,11914.793224039631,11791.6203278811,30.79322403963124,41.05763205284442,TIME,2022-09-15 17:45:00-05:00,11842.5,1.3476990894681575,2.671042171295324,0.0,1.869320558868729,0.0,4,65.25,-41.5,71.5,0.0,1.0,1.1503496503496504,0.0,0,3,3,1,1.0,1.0,1.0,1.0,1.0,,,,
3354,2022-09-16 15:00:00+00:00,S,Short,11726.75,11755.380337579105,11640.858987262687,28.63033757910489,38.17378343880606,STOP,2022-09-16 10:15:00-05:00,11755.380337579105,-1.0,0.2270319021576559,1.4844393602615962,0.16689310799839244,1.0912241676817969,1,49.0,1.25,1.25,1.0,0.1326530612244898,5.2,34.0,1,0,0,1,,,,,,,1.0,1.0,1.0
3355,2022-09-16 16:00:00+00:00,RL,Long,11732.0,11701.059016514037,11809.352458714911,30.940983485963443,41.25464464795242,STOP,2022-09-16 11:15:00-05:00,11701.059016514037,-1.0,0.3151160338656702,1.3735827117221524,0.23192182916187565,1.0109413066030477,1,52.25,-31.0,31.0,0.0,0.1866028708133971,0.31451612903225806,1.3709677419354838,0,0,0,1,1.0,,,,,,1.0,1.0,1.0
