signal_id,movement_efficiency,directional_efficiency,MFE_R,MAE_R,behavior_class
172,1.0,0.0,7.3447411937835,0.0,CLEAN_WINNER
173,0.8,0.0,0.9396588144242305,0.23491470360605762,DELAYED_EXPANSION
174,0.6122448979591837,0.16666666666666666,1.53865113264955,0.9744790506780483,IMMEDIATE_EXPANSION
175,0.42857142857142855,0.0,0.9335588174380844,1.244745089917446,IMMEDIATE_EXPANSION
176,1.0,0.0,1.8775585153683987,0.0,CLEAN_WINNER
177,0.15384615384615385,0.0,0.19308290129182087,1.0619559571050148,WRONG_DIRECTION
178,0.18181818181818185,0.2727272727272727,0.1873318367273311,0.8429932652729899,WRONG_DIRECTION
179,0.2413793103448276,0.0,0.3465256641851791,1.0890806588677058,WRONG_DIRECTION
180,0.26666666666666666,0.48148148148148145,0.5031168655118515,1.3835713801575917,IMMEDIATE_EXPANSION
181,0.30303030303030304,1.0,0.5043660388069896,1.1600418892560762,IMMEDIATE_EXPANSION
182,1.0,1.0,2.569881797384064,0.0,CLEAN_WINNER
183,0.7391304347826086,1.0,1.0701168614578525,0.37768830404394793,IMMEDIATE_EXPANSION
184,0.18453475484471307,0.0,0.2658948938375033,1.1749984168088041,WRONG_DIRECTION
185,1.0,0.0,3.1299087844835953,0.0,CLEAN_WINNER
186,0.08333333333333334,0.0,0.14055169201495363,1.5460686121644898,WRONG_DIRECTION
187,0.30434782608695654,0.0,0.4098323139386729,0.9367595747169666,WRONG_DIRECTION
188,0.08888888888888888,1.0,0.1272084964050156,1.3038870881514102,WRONG_DIRECTION
189,0.975,0.9375,1.270746793028228,0.03258325110328789,CLEAN_WINNER
190,0.4961636692983179,0.4198408630114144,1.300420146879883,1.3205298084422321,IMMEDIATE_EXPANSION
191,0.71875,0.35,1.155718364788511,0.45223762100419995,IMMEDIATE_EXPANSION
192,0.17241379310344826,0.0,0.2404781931056023,1.1542953269068912,WRONG_DIRECTION
193,0.8185114787779837,0.0,0.9584443237281831,0.21251582598054852,IMMEDIATE_EXPANSION
194,0.9333333333333333,0.0,0.8358320584999389,0.059702289892852776,DELAYED_EXPANSION
195,0.4489795918367347,0.0,0.8332446107311593,1.022618385897332,IMMEDIATE_EXPANSION
196,0.018518518518518517,1.0,0.045074572034234574,2.3889523178144323,WRONG_DIRECTION
197,1.0,1.0,2.7636193497388857,0.0,CLEAN_WINNER
198,0.25,0.0,0.517705694553868,1.553117083661604,IMMEDIATE_EXPANSION
199,0.940780632250773,0.0,1.5681752505742577,0.09871200966033378,CLEAN_WINNER
200,1.0,1.0,1.5767761350989051,0.0,CLEAN_WINNER
201,0.7927927927927928,0.0,2.5993687590650074,0.6793804711192633,IMMEDIATE_EXPANSION
202,0.11320754716981131,0.0,0.17104220756107075,1.3398306258950543,WRONG_DIRECTION
203,0.9787234042553191,0.0,3.658167568803264,0.07952538193050575,CLEAN_WINNER
204,0.47007157673973493,0.0,1.0096625653538192,1.1382285544550268,IMMEDIATE_EXPANSION
205,1.0,0.4195651070147237,2.07760812557059,0.0,CLEAN_WINNER
206,0.9874999999999999,0.24,2.6871085913460413,0.03401403280184862,CLEAN_WINNER
207,0.6470588235294117,0.09302325581395349,2.2884105451012196,1.2482239336915744,IMMEDIATE_EXPANSION
208,0.7156862745098039,0.0,2.469000250510158,0.98083571595609,IMMEDIATE_EXPANSION
209,0.07547169811320754,1.0,0.14310479443750165,1.7530337318593952,WRONG_DIRECTION
210,0.6506788415385456,0.0,0.717467706104968,0.38517719380986326,IMMEDIATE_EXPANSION
211,0.23809523809523805,1.0,0.3170733334981516,1.0146346671940851,WRONG_DIRECTION
212,0.9978836535632987,0.8088302413451794,1.1998075048716828,0.0025445935792170805,CLEAN_WINNER
213,0.8,0.7435897435897436,1.2488640412960497,0.3122160103240124,CLEAN_WINNER
214,0.3181818181818182,0.5882352941176471,0.927332866307325,1.9871418563728394,IMMEDIATE_EXPANSION
215,0.893939393939394,1.0,2.606560750547845,0.30925297040398164,CLEAN_WINNER
216,1.0,1.0,3.7063047055041043,0.0,CLEAN_WINNER
217,0.5776946431102762,0.19456287736893513,1.1796897525931114,0.8623747994368791,IMMEDIATE_EXPANSION
218,0.24444444444444446,0.18181818181818182,0.3831747320896522,1.1843582628225613,WRONG_DIRECTION
219,0.9959975471525899,0.0,3.849527787570962,0.015469469275898777,CLEAN_WINNER
220,1.0,0.8824264845682618,2.1956504511232313,0.0,CLEAN_WINNER
221,0.4285714285714286,0.2222222222222222,0.7849374725923054,1.0465832967897404,IMMEDIATE_EXPANSION
222,0.08823529411764706,1.0,0.22904732773802414,2.366822386626249,WRONG_DIRECTION
223,1.0,1.0,2.694385407050057,0.0,CLEAN_WINNER
224,0.5288461538461539,0.5094339622641509,1.6377946415832347,1.4591261352287,IMMEDIATE_EXPANSION
225,0.4133497116009411,0.0,0.7889679597861944,1.1197498586693926,IMMEDIATE_EXPANSION
226,0.38036594220684494,0.0,0.840014805629959,1.3684237332052418,IMMEDIATE_EXPANSION
227,0.8369565217391305,0.0,1.6346997439140925,0.31844800206118684,CLEAN_WINNER
228,0.43301910241868347,0.0,0.814021730098367,1.0658531427456823,IMMEDIATE_EXPANSION
229,1.0,0.0,3.4003017573438434,0.0,CLEAN_WINNER
230,0.8602150537634408,1.0,2.522497535970792,0.4099058495952537,IMMEDIATE_EXPANSION
231,0.5064127592258264,0.05402284253865611,2.0347170978034703,1.9831854149887118,IMMEDIATE_EXPANSION
232,0.29824561403508776,0.0,0.38295506939777424,0.9010707515241746,WRONG_DIRECTION
233,1.0,0.0,4.116633044016783,0.0,CLEAN_WINNER
234,0.33928571428571425,0.0,0.6576106510804628,1.2806102152619538,IMMEDIATE_EXPANSION
235,0.0,0.0,0.0,1.2383124595563102,WRONG_DIRECTION
236,1.0,0.0,2.198907896064341,0.0,CLEAN_WINNER
237,0.20454545454545453,1.0,0.2731585332902936,1.0622831850178085,WRONG_DIRECTION
238,0.007462686567164179,0.0,0.015346802319179467,2.041124708450869,WRONG_DIRECTION
239,0.0,0.0,0.0,1.8058580168032805,WRONG_DIRECTION
240,0.6562920627045079,0.406811533608227,1.3580913648515613,0.7112485556329483,IMMEDIATE_EXPANSION
241,1.0,1.0,3.408022740576108,0.0,CLEAN_WINNER
242,0.5115091830816442,0.0,1.2635292596956789,1.2066693241956323,IMMEDIATE_EXPANSION
243,0.9389312977099237,0.0,1.815683584289658,0.11809324125461189,CLEAN_WINNER
244,0.20833333333333334,1.0,0.4222272530432588,1.6044635615643834,WRONG_DIRECTION
245,0.4019525977832117,0.0,1.2824681859963571,1.9081274043026784,IMMEDIATE_EXPANSION
