signal_id,signal_type,timestamp_ct,move_since_displacement_atr,move_since_bos_reclaim_atr,pre_entry_move_5_atr,exhaustion_bucket,realized_R,MFE_R
427,S,2018-05-08 15:00:00+00:00,-1.301436620184312,-1.3214587220333012,-1.9020996756539943,,-1.0,0.854276345556898
428,RL,2018-05-08 15:15:00+00:00,0.7061397829422655,,1.1522901697358863,0.5-1.0,-1.0,0.6692084836648016
429,S,2018-05-08 18:00:00+00:00,-0.13741911164867307,-0.27483822329734614,-0.5324990576386082,,-1.0,0.38935414967122883
430,RL,2018-05-08 18:30:00+00:00,-0.8455492776133844,,-1.4286867104502012,,1.9049156139335557,2.235360159207744
431,L,2018-05-09 14:45:00+00:00,-1.9286306766190657,-2.1886707678486026,-2.1886707678486026,,2.7448676296450505,2.7448676296450505
432,RS,2018-05-09 15:15:00+00:00,0.5896207303281294,,0.8179077325489295,0.5-1.0,-1.0,0.5001212722890037
433,L,2018-05-09 16:30:00+00:00,0.24602095904628102,0.1008317171407369,3.0282327597442062,0-0.5,2.7140323611973267,2.8523078296787983
434,L,2018-05-10 15:15:00+00:00,0.060638203930850065,-0.030319101965425033,2.2436135454414523,0-0.5,1.617018771489313,2.263826280085038
435,S,2018-05-10 17:45:00+00:00,0.2635644342019819,0.09859800451741091,0.8798209583177119,0-0.5,-1.0,2.1780660095608453
436,RS,2018-05-10 18:45:00+00:00,-0.07075029660962094,,-0.14150059321924188,,-0.40877949152223453,1.2577830508376449
437,RL,2018-05-10 22:15:00+00:00,0.4440965555853775,,-1.0115532655000266,0-0.5,0.39475249385366096,0.39475249385366096
438,L,2018-05-11 15:00:00+00:00,-0.7715172531717535,-0.8247253395973916,0.7715172531717535,,-1.0,0.0
439,RL,2018-05-11 17:00:00+00:00,0.6455827847294979,,-1.5518469874110743,0.5-1.0,0.12746382129906575,0.8995269991155248
440,S,2018-05-11 18:15:00+00:00,-1.227089468628882,-1.4501966447432242,0.17848574089147376,,-0.6247000931201812,1.2791478097222757
441,S,2018-05-14 15:00:00+00:00,-0.03479162950534675,-0.24354140653742723,-1.49604006872991,,-1.0,1.345276340873498
442,S,2018-05-14 17:00:00+00:00,0.31602532066724165,0.10022219965731662,1.7264249680794004,0-0.5,2.3481062920711686,2.527942226246115
443,RL,2018-05-14 18:30:00+00:00,0.8056770527582015,,-0.11932932253888422,0.5-1.0,0.4531792581534715,1.3123503804334797
444,S,2018-05-15 15:00:00+00:00,0.33793819953760057,0.09537769759360029,-0.27490190220320027,0-0.5,-1.0,0.5412186752319803
445,S,2018-05-15 18:00:00+00:00,-0.5702917488789836,-0.7212513294645968,1.0063972039040887,,-1.0,0.8274821454322254
446,L,2018-05-16 14:45:00+00:00,-0.9142476063694026,-1.2510756718739193,2.2856190159235066,,-1.0,0.032078863381382224
447,S,2018-05-16 19:15:00+00:00,-0.2165577510238544,-0.24061972335983822,0.45717747438369266,,0.1283305191252474,1.9891230464413348
448,S,2018-05-17 16:45:00+00:00,0.4581192494216099,0.09979070386725206,2.5560769582877527,0-0.5,3.0,3.593562601942219
449,RL,2018-05-17 18:30:00+00:00,0.8365021131503966,,-0.6976824352691308,0.5-1.0,0.5856800722651425,2.100647645992349
450,L,2018-05-18 15:45:00+00:00,-0.449394137999176,-0.5275496402599023,1.8952709298226118,,-1.0,0.052103668173816356
451,S,2018-05-18 17:45:00+00:00,-0.3329407282931329,-0.3995288739517595,0.8434498450092701,,-0.29594731403832797,0.6214893594804888
452,RL,2018-05-18 18:45:00+00:00,0.6169193275499928,,0.6169193275499928,0.5-1.0,-1.0,0.1316094565440032
453,S,2018-05-21 15:15:00+00:00,0.17222400311185979,0.08551474828459353,4.22707617282923,0-0.5,3.0,4.510473926408066
454,S,2018-05-21 18:15:00+00:00,0.19215633176194524,0.10178330189322249,2.349698776586792,0-0.5,0.34627842344221116,2.213987707395742
455,L,2018-05-22 14:45:00+00:00,-0.4016263779388532,-0.7745651574535026,-2.9548226376929914,,-1.0,1.491755118058672
456,RS,2018-05-22 15:45:00+00:00,0.518382858019182,,0.518382858019182,0.5-1.0,-1.0,1.574347939169375
457,S,2018-05-22 16:30:00+00:00,0.2135631995207673,-0.13347699970047955,1.3347699970047955,0-0.5,-1.0,0.07118773317358866
458,RL,2018-05-22 17:30:00+00:00,0.7062283214708963,,0.7587076230996292,0.5-1.0,1.5311870836968027,1.793456385509011
459,L,2018-05-23 15:15:00+00:00,0.24997710635978063,0.10011695961507579,-0.8777522880761284,0-0.5,0.46595130749205466,2.8066240756950784
460,RS,2018-05-23 16:30:00+00:00,-0.7973022439701428,,-1.5756211011790917,,0.68340192340297,1.2655591174129075
461,L,2018-05-23 18:15:00+00:00,-0.12225754579981869,-0.5763570016277167,2.0609129149112295,,1.7232492169878846,1.7698235201497192
462,RS,2018-05-23 20:45:00+00:00,0.24142419925131037,,-1.0059341635471266,0-0.5,0.1609494661675445,0.24142419925131675
463,S,2018-05-24 15:00:00+00:00,-1.3425697729228192,-1.4936088723766363,0.7887597415921563,,-1.0,0.33564244323071263
464,S,2018-05-24 19:45:00+00:00,-0.1680538482998563,-0.18906057933733836,0.7352355863118714,,-0.700224367916064,0.2240717977331405
465,L,2018-05-25 19:30:00+00:00,-1.0237192151200492,-1.073656737808832,-1.248438067219572,,0.9987504537756153,1.3316672717008204
466,RS,2018-05-25 19:45:00+00:00,0.48190202787431835,,-0.46942509337202215,0-0.5,-0.2801728071943782,0.938685329982126
467,L,2018-05-28 16:15:00+00:00,0.18686322217518234,0.10452547111305313,0.1235066265931938,0-0.5,-1.0,0.574226547720997
468,RS,2018-05-28 22:15:00+00:00,0.5914374287353242,,0.5914374287353242,0.5-1.0,-0.1051444317751664,0.8937276700889144
469,S,2018-05-29 15:45:00+00:00,0.10100884306688536,0.10100884306688536,2.815718893122907,0-0.5,-1.0,2.246615235047102
470,S,2018-05-29 18:45:00+00:00,0.24008100534006344,0.09885688455179083,0.8332223126508084,0-0.5,-1.0,0.5084068348377824
471,L,2018-05-30 14:45:00+00:00,0.021404207551124634,-0.021404207551124634,1.5411029436809736,0-0.5,1.0274019624540103,1.512564000279515
472,S,2018-05-30 16:45:00+00:00,-0.15662819903386802,-0.1790036560387063,0.24613002705322118,,-1.0,0.9546861655397925
473,RL,2018-05-30 17:30:00+00:00,0.8339445852974905,,-0.47112173696940335,0.5-1.0,0.08158228659250338,0.6469283709558028
474,L,2018-05-31 15:30:00+00:00,0.1219770057427398,0.08758791784355288,2.1149289057999954,0-0.5,0.36466334013054313,2.519712848479571
475,RS,2018-05-31 16:15:00+00:00,1.2053310942167883,,-1.5441450710575624,1.0-1.5,0.9664669928068846,1.4811820164927378
476,S,2018-05-31 18:00:00+00:00,-0.12511471354592682,-0.1966088355721707,2.0554560082545117,,-1.0,0.500458854183721
477,L,2018-06-01 17:15:00+00:00,-0.07721312661221848,-0.18016396209517643,0.5662295951562688,,-1.0,0.3088525064488716
478,RS,2018-06-01 18:15:00+00:00,0.4995244538082727,,0.4995244538082727,0-0.5,1.998097815233211,2.3135869439542445
479,S,2018-06-01 19:15:00+00:00,-0.6160890894934392,-0.8571674288604371,0.4017972322783299,,-1.0,0.14286123814341423
480,RL,2018-06-01 19:30:00+00:00,0.580234042243698,,-0.40990052596760257,0.5-1.0,1.412490748835611,1.8497179765343856
481,RS,2018-06-03 22:15:00+00:00,0.7547341891791896,,1.1834744226984375,0.5-1.0,0.5322044972690801,1.1239417086183332
482,L,2018-06-04 14:45:00+00:00,0.23150527907917065,0.09892137232222874,0.02651678135138838,0-0.5,-1.0,1.282333175644472
483,RL,2018-06-04 15:30:00+00:00,0.7916756411762904,,1.2457840049444988,0.5-1.0,2.5,3.3392816069856197
484,S,2018-06-05 15:45:00+00:00,-1.323074594559463,-1.347130496278726,1.5876895134713556,,-0.2565962850054692,1.6999503881612334
485,RL,2018-06-05 16:00:00+00:00,0.9778504772262073,,-1.854435443269001,0.5-1.0,-1.0,0.5428101848438709
486,L,2018-06-05 20:30:00+00:00,-0.06208683002058208,-0.12417366004116416,1.3659102604528057,,-0.20695610006861712,1.4073014804665962
487,L,2018-06-06 15:15:00+00:00,0.1227361384014551,0.09666016517230168,2.4250655103112675,0-0.5,0.4969431372699284,2.4439491383799794
488,L,2018-06-06 18:15:00+00:00,0.1267471827712054,0.10094370610187232,0.6708903934026597,0-0.5,1.7232587120562233,2.376946787679355
489,L,2018-06-07 15:00:00+00:00,0.17163113116461493,0.09321559294389295,-2.548504992173464,0-0.5,-1.0,1.2087766924937013
490,S,2018-06-07 16:45:00+00:00,0.2768018104701027,0.09660315996918234,1.513668664207731,0-0.5,1.9134471590515902,2.6582682477887545
491,L,2018-06-08 15:00:00+00:00,0.2811866879997238,0.09401432750212106,0.7861239140899315,0-0.5,0.7231622642529563,1.372026447311299
492,L,2018-06-08 18:15:00+00:00,-0.3688178113457811,-0.4610222641822264,0.4610222641822264,,0.15367408806073748,0.7376356226915399
493,L,2018-06-11 15:00:00+00:00,-0.029685089376089494,-0.08905526812826849,-0.35622107251307394,,3.0,3.839271559307327
494,S,2018-06-11 20:00:00+00:00,-0.29367070584234445,-0.3524048470108133,1.4096193880432533,,-0.5873414116846953,0.9789023528078257
495,L,2018-06-12 14:45:00+00:00,0.28310468287599444,0.10140262093272634,0.4542551548581703,0-0.5,-1.0,0.9550088770826044
496,L,2018-06-12 18:00:00+00:00,-1.2856895948703655,-1.4464007942291612,-0.03214223987175914,,-1.0,0.08571263965802933
497,RL,2018-06-12 19:30:00+00:00,1.0216572996307836,,1.137408568759896,1.0-1.5,1.6319940208174064,2.4485950445424205
498,L,2018-06-13 15:15:00+00:00,0.43887730518747475,0.09361628133529452,2.934718702743532,0-0.5,-1.0,2.4070924664690176
499,S,2018-06-13 18:30:00+00:00,-0.35414379870995355,-0.8749435026951794,2.562334543607311,,-1.0,1.3332472422022434
500,RL,2018-06-13 19:15:00+00:00,0.8295726572159149,,-0.28839779487132045,0.5-1.0,-1.0,0.6582190452778276
501,S,2018-06-14 15:00:00+00:00,-0.6785398134411684,-0.7539331260457427,-1.262837986126619,,-1.0,0.17591772941067021
502,S,2018-06-14 19:00:00+00:00,-0.844591986751868,-1.0088182063980644,1.0322790949189498,,-1.0,0.5004989551122416
503,RL,2018-06-14 19:15:00+00:00,0.6615360541380985,,-0.4213245665419987,0.5-1.0,1.770736235672903,2.020410052882977
504,L,2018-06-15 18:30:00+00:00,-0.14030662386762943,-0.28061324773525886,0.5378420581592461,,-1.0,0.374150996980355
505,RS,2018-06-15 19:15:00+00:00,0.49685674133365143,,-0.8943421344005725,0-0.5,0.36436161031134057,1.3249513102230566
506,S,2018-06-17 22:00:00+00:00,-0.8252767634610106,-0.8752935370041022,-0.5251761222024612,,0.26675612556315825,0.6335457982125008
507,L,2018-06-18 14:45:00+00:00,0.2672480839413414,0.09782479760924578,3.678905646068362,0-0.5,0.289091264581427,2.3544418027250265
508,RS,2018-06-18 15:30:00+00:00,0.4568863850699423,,-2.688501570585816,0-0.5,1.4845184913954261,1.7700230829620658
509,S,2018-06-18 16:30:00+00:00,-0.19817345720764284,-0.42111859656624107,0.8174655109815268,,-1.0,0.9248094669690474
510,S,2018-06-19 19:30:00+00:00,-0.6353676204554358,-0.728804035228294,-0.4858693568188627,,-1.0,0.5730766772735526
511,RL,2018-06-19 19:45:00+00:00,0.693010072855703,,0.6041898971489462,0.5-1.0,1.1265704628797255,1.3462758800247963
512,L,2018-06-20 15:00:00+00:00,-0.4478504574170417,-0.5892769176540023,0.09428430682464035,,3.0,3.1428102274878724
513,S,2018-06-20 18:45:00+00:00,0.1756151251635145,0.09793213743988415,0.880407194201144,0-0.5,1.6992897497924013,2.0790732453301644
514,L,2018-06-21 15:00:00+00:00,0.12458295814879417,-0.24916591629758833,-2.4916591629758833,0-0.5,-0.018456734540562087,1.8272167195156466
515,S,2018-06-21 19:45:00+00:00,-0.6710766939746317,-0.7669447931138648,0.8947689252995089,,1.0012890354542017,1.5125855641967727
516,RL,2018-06-21 20:00:00+00:00,0.4955062979981717,,-0.4955062979981717,0-0.5,-1.0,0.0
517,L,2018-06-22 15:00:00+00:00,-0.06346186852347116,-0.12692373704694232,-0.021153956174490385,,1.8897534182543996,1.9461639680530385
518,S,2018-06-22 20:00:00+00:00,-0.6542075625480118,-1.0046758996273037,1.7990707970070325,,0.031152741073714033,0.8099712679165648
519,S,2018-06-25 15:00:00+00:00,0.4348435347642922,0.09791429118278543,2.649489051800031,0-0.5,3.0,5.4849350047814225
520,L,2018-06-25 17:45:00+00:00,-0.6735209706345587,-0.6735209706345587,0.04989044226922658,,-1.0,0.3991235381538243
521,RS,2018-06-25 18:00:00+00:00,0.7325187040753207,,0.44574476380412276,0.5-1.0,1.502498318962498,2.4873819875582712
522,L,2018-06-26 15:15:00+00:00,-0.8380917524403103,-1.0681561550709837,-1.2489210428522273,,2.344465817283989,2.9579708909657807
523,RS,2018-06-26 15:30:00+00:00,0.5385452621262135,,0.26044003057905096,0.5-1.0,-1.0,0.3454031086961732
524,L,2018-06-26 18:45:00+00:00,-0.6251773292527016,-0.735502740297296,-0.9745411308939173,,-1.0,0.07355027402973266
525,S,2018-06-27 16:45:00+00:00,0.11256275329105253,0.09937196312772952,1.701611931068669,0-0.5,3.0,3.314697211844765
526,S,2018-06-27 19:00:00+00:00,0.33668869982787475,0.09853245200687641,1.4722386228934443,0-0.5,-1.0,0.8068146766189901
527,L,2018-06-28 14:45:00+00:00,0.23390031472780248,0.0956387339866583,1.1982670330899161,0-0.5,0.9632119360868383,1.7620566248134684
528,L,2018-06-28 18:30:00+00:00,-0.098318829991669,-0.12640992427500297,1.1938715070416948,,0.8427328285000415,2.2285601464778875
529,RS,2018-06-28 20:00:00+00:00,0.4198720340521229,,0.4198720340521229,0-0.5,0.2599207829846552,0.47985375320244045
530,L,2018-06-29 19:00:00+00:00,-0.5133756600682924,-0.5133756600682924,-0.32085978754268274,,-1.0,0.1711252200227642
531,RS,2018-06-29 19:15:00+00:00,0.483369576129192,,0.40502961721477104,0-0.5,2.5,3.7326694108503693
532,S,2018-07-02 15:45:00+00:00,-0.15534897932037905,-0.36248095174755113,1.2600528322652969,,-0.25316129963320094,0.8515425533116758
533,L,2018-07-02 17:45:00+00:00,0.1828326642539902,0.09623473559245128,2.0437111164123185,0-0.5,3.0,3.6589030993414458
534,S,2018-07-03 16:15:00+00:00,-0.4608811266105061,-0.6026907040291234,2.038512675392623,,3.0,4.088842815569966
535,S,2018-07-04 14:45:00+00:00,-0.7669644800489868,-0.847697583212038,1.2109965474457685,,-0.1614662063260971,0.699686894079754
536,RL,2018-07-04 15:30:00+00:00,0.9667437594638973,,-0.7172284504779779,0.5-1.0,2.5,2.7612395704725916
537,L,2018-07-05 15:15:00+00:00,0.2652286583305049,0.095037032987314,0.926598849090706,0-0.5,3.0,4.083950834878158
538,S,2018-07-05 18:15:00+00:00,-1.1415100755235577,-1.352250397158676,0.9307697538884393,,-1.0,0.37464946068465943
539,RL,2018-07-05 18:30:00+00:00,1.1039780480075787,,-0.80127438968292,1.0-1.5,1.2345560966966613,2.4216292665972974
540,L,2018-07-06 14:45:00+00:00,0.1654284837322894,-0.1654284837322894,1.6910467225967363,0-0.5,3.0,3.8477439919953422
541,L,2018-07-06 19:30:00+00:00,-1.0897183989647417,-1.3126153442075297,0.42102756323637747,,-1.0,1.0566966292990974
542,RS,2018-07-06 19:45:00+00:00,0.4276251313973357,,-1.0611194041908727,0-0.5,0.044974841725797916,0.5063311044174864
543,L,2018-07-09 15:00:00+00:00,0.3390271490166017,0.10055863417128931,0.0,0-0.5,-1.0,1.2790685757438103
544,L,2018-07-09 17:30:00+00:00,-0.02603682750931878,-0.2603682750931878,0.5207365501863755,,1.388630800496914,1.5969254205714511
545,L,2018-07-10 14:45:00+00:00,-0.4529941246468648,-0.6128744039339935,0.7994013964356437,,-1.0,1.0303395776282283
546,RS,2018-07-10 15:15:00+00:00,0.8059779890479467,,-1.0854885869793724,0.5-1.0,-1.0,1.2478033789926557
547,L,2018-07-10 19:00:00+00:00,0.0,-0.12991207776093813,1.7668042575487586,,-1.0,0.20785932441750718
548,RS,2018-07-10 19:45:00+00:00,0.28359575175216356,,-0.7734429593240824,0-0.5,2.5,5.671915035043204
549,S,2018-07-11 15:15:00+00:00,0.2691896992535826,0.09896271895927507,1.040275990687435,0-0.5,0.3976447578587967,1.8603358477950118
550,S,2018-07-11 18:00:00+00:00,0.2198050224270701,0.09747580131362915,0.7339753266806457,0-0.5,-1.0,0.6622596016498182
551,RL,2018-07-11 18:30:00+00:00,0.46891543338727576,,-0.2314128439819921,0-0.5,-0.2929354685422346,0.7988584620395068
552,RL,2018-07-11 22:15:00+00:00,0.19413089745957218,,-0.711813290685098,0-0.5,0.0,0.46016212731155837
553,L,2018-07-12 15:15:00+00:00,0.02600335389962734,-0.2860368928959008,2.1842817275686968,0-0.5,-1.0,0.31204024679551257
554,L,2018-07-12 20:00:00+00:00,-0.21716423831154294,-0.4343284766230859,0.8203982336213844,,0.35389727724844555,0.38606975699830426
555,S,2018-07-13 17:15:00+00:00,-0.05499496110655871,-0.21997984442623483,1.7598387554098787,,0.5866129184699843,1.2832157591530906
556,S,2018-07-16 15:00:00+00:00,-0.6278962563018488,-0.6577960780305082,2.0929875210061626,,-1.0,0.31893143177234584
557,RL,2018-07-16 15:45:00+00:00,1.0623281569135121,,-0.7590376782798196,1.0-1.5,-1.0,0.21841284143596834
558,S,2018-07-16 16:45:00+00:00,-0.17011608407437573,-0.19846876475343833,-0.36858484882781406,,0.8316786332524738,1.4365358210724548
559,L,2018-07-17 14:45:00+00:00,0.14730810623541246,0.09681738260209469,4.064503252482081,0-0.5,3.0,4.179451906573674
560,L,2018-07-17 16:30:00+00:00,-0.6381051059006732,-0.8361377249732959,3.212529153844768,,1.320217460484108,1.5549227867923938
561,RS,2018-07-17 18:15:00+00:00,0.450136424074584,,0.450136424074584,0-0.5,-0.3790622518522849,1.295129360495307
562,L,2018-07-18 15:15:00+00:00,0.3309520360441219,0.099173968456195,1.4164215241484421,0-0.5,-1.0,1.000905261377113
563,S,2018-07-18 17:45:00+00:00,-0.470544805949976,-0.470544805949976,-0.470544805949976,,-1.0,0.2214328498588072
564,RL,2018-07-18 18:00:00+00:00,0.4876312123751362,,0.3045474404128412,0-0.5,-1.0,0.5680148118178869
565,S,2018-07-19 16:15:00+00:00,0.20734016063156427,0.04607559125145873,0.3916425256373992,0-0.5,-1.0,2.3344966234073157
566,S,2018-07-19 19:15:00+00:00,-0.620736996648351,-0.6635464446930649,1.4127117854755573,,-0.19977742420864897,1.541140129609578
567,RL,2018-07-19 19:45:00+00:00,0.4802154356094882,,-0.6890047554397005,0-0.5,-1.0,0.6402872474793037
568,L,2018-07-20 14:45:00+00:00,-0.15296603209600051,-0.17481832239542913,1.6170694821577196,,-1.0,0.7866824507794067
569,RL,2018-07-20 17:15:00+00:00,-0.3372847512125148,,-0.3372847512125148,,0.509674735165563,1.2591964045266852
570,S,2018-07-20 17:30:00+00:00,-0.6300766733279195,-0.8776067949924593,-0.31503833666395975,,1.8002190666511917,2.8803505066419066
571,L,2018-07-23 14:45:00+00:00,-0.08979339908770125,-0.4489669954385062,2.2672833269644563,,-1.0,0.7482783257308274
572,L,2018-07-23 20:30:00+00:00,-0.9591074402820988,-1.1375460338229544,3.167285035350187,,0.5055760150324283,0.8624532021141426
573,S,2018-07-24 16:45:00+00:00,0.21359914957498685,0.09886673753545158,2.524113064869776,0-0.5,0.7095487049093196,2.621755572234898
574,RL,2018-07-24 18:00:00+00:00,-0.08634493989505335,,-0.7943734470344909,,1.3124430864048398,1.5426962594583205
575,L,2018-07-25 15:15:00+00:00,0.14975716166257014,0.09841039155797067,2.1052175742885777,0-0.5,3.0,3.1207482512139206
576,RS,2018-07-25 17:30:00+00:00,0.209393742728544,,-0.968446060119516,0-0.5,-1.0,0.0
577,L,2018-07-25 19:45:00+00:00,0.26423511088014806,0.09048429410815605,3.2795466665713486,0-0.5,-1.0,2.5724919344882764
578,S,2018-07-27 14:45:00+00:00,0.2533597601109302,-0.09048562861104649,3.4022596357753483,0-0.5,1.4236405568137611,1.5442880616284866
579,S,2018-07-27 16:30:00+00:00,0.17856657985113947,0.08968887521463959,4.0291226101879944,0-0.5,3.0,4.284798862811581
580,RL,2018-07-27 18:15:00+00:00,0.5867886821964997,,0.2533860218575794,0.5-1.0,0.8357293352495638,1.0491070378664737
581,RS,2018-07-27 19:30:00+00:00,-0.053436703852646,,-0.6813179741212364,,0.5521792731440133,0.6590526808493062
582,S,2018-07-30 15:00:00+00:00,0.3645280996524524,0.0960624178320832,0.7064886363693926,0-0.5,-1.0,0.3805885944098392
583,S,2018-07-30 16:45:00+00:00,-0.3082712711383192,-0.5495270485509168,1.621774948162462,,-1.0,0.8577983196892324
584,L,2018-07-31 15:15:00+00:00,0.07963134582055142,-0.19111522996932342,1.2581752639647126,0-0.5,3.0,3.1215487561656614
585,S,2018-08-01 15:00:00+00:00,0.3547928920593599,0.0966819821654028,-0.0,0-0.5,3.0,3.50028651440978
586,RS,2018-08-01 16:30:00+00:00,0.5767170709832478,,1.3920756885802532,0.5-1.0,0.21212581921223025,0.47728309322751805
587,L,2018-08-01 18:30:00+00:00,-0.76898208395492,-0.80393581504378,0.31458357979974,,1.7010815796578362,1.8408965040132748
588,S,2018-08-02 15:00:00+00:00,-0.31652833288582416,-0.4841021561783193,-2.4205107808915964,,-1.0,0.27308326758776025
589,L,2018-08-06 15:45:00+00:00,-0.17779669918923355,-0.20319622764483833,1.3207754796914493,,2.438354731738066,2.438354731738066
590,S,2018-08-07 14:45:00+00:00,0.39868405429910203,0.09293960341906264,1.5009273043201934,0-0.5,0.32079973005465107,2.470275869574999
591,S,2018-08-07 17:30:00+00:00,-0.10246639523098015,-0.2817825868851954,0.3842489821161756,,-1.0,0.06831093015398777
592,L,2018-08-08 14:45:00+00:00,0.2159814515220375,0.0882356375667708,3.525784465165361,0-0.5,-0.3220408190841197,2.505399863125771
593,L,2018-08-08 18:30:00+00:00,-0.4252979653420967,-0.510357558410516,1.247540698336817,,0.4914554266175632,0.9829108532351264
594,RS,2018-08-08 19:00:00+00:00,0.2667260606070564,,-0.6816332659958108,0-0.5,1.541083905729753,1.6991437934969071
595,S,2018-08-09 15:00:00+00:00,0.21993161900462466,0.09414618391320267,-1.2264079921413644,0-0.5,-1.0,0.5033989302394792
596,RS,2018-08-09 16:00:00+00:00,0.38531355180974974,,0.05927900797073073,0-0.5,-1.0,0.4742320637658557
597,S,2018-08-09 19:15:00+00:00,0.13442221909272203,0.09967333427219124,2.1544308588729084,0-0.5,3.0,3.527318088733108
598,S,2018-08-10 14:45:00+00:00,-0.534243974140786,-0.5738176018549183,1.226782459138101,,-1.0,0.554030787997837
599,RL,2018-08-10 15:30:00+00:00,0.9578133038131045,,0.2788789136517328,0.5-1.0,0.3165093872114696,0.6352281456705858
600,S,2018-08-10 17:45:00+00:00,0.09574741008941517,0.09574741008941517,2.723090424548145,0-0.5,3.0,3.02301992238823
601,RL,2018-08-10 18:45:00+00:00,0.7157110925176557,,-1.5181750447344213,0.5-1.0,2.5,3.0652677093686718
602,S,2018-08-13 15:30:00+00:00,-0.2420716885951975,-0.3227622514602633,2.90486026314237,,1.2372552972642927,2.6627885745470645
603,RL,2018-08-13 16:15:00+00:00,-0.3197433643349384,,-2.700055076606146,,-1.0,1.1368652954130918
604,L,2018-08-13 17:30:00+00:00,0.0,-0.052008289138612676,0.7107799515610399,,0.7859030358723695,1.664265252435606
605,L,2018-08-14 14:45:00+00:00,0.4154677631495101,0.0966565343890783,1.5257394519249237,0-0.5,0.8123768200120424,2.2394366058920965
606,L,2018-08-14 16:30:00+00:00,-0.13830192984426165,-0.23050321640710272,1.3369186551611958,,-1.0,0.21513633531330686
607,RL,2018-08-14 18:45:00+00:00,0.6728972217444273,,0.4457632284738997,0.5-1.0,0.32452514534329635,0.9518956150472896
608,L,2018-08-16 15:15:00+00:00,0.250048899482916,0.10060321765695868,1.2951959091582967,0-0.5,0.49685525527809404,1.6924207098857453
609,S,2018-08-16 18:00:00+00:00,-0.2978344550864635,-0.5144413315129824,1.00180680347265,,3.0,3.7184180453221205
610,RL,2018-08-16 20:30:00+00:00,-0.1732443844254941,,-1.435453470954094,,-1.0,0.09899679110028414
611,L,2018-08-17 15:00:00+00:00,0.17918082044067185,0.09889134607963104,-1.284631589776653,0-0.5,3.0,3.855855431825523
612,RS,2018-08-17 16:15:00+00:00,0.5645240392320995,,-1.9649008304581266,0.5-1.0,1.5463689193830301,2.0008357781284456
613,S,2018-08-17 16:45:00+00:00,0.06107869894597538,-0.04071913263065025,0.8958209178743056,0-0.5,-1.0,0.21716870736348362
614,L,2018-08-20 15:30:00+00:00,0.2317677399786504,0.10133804027066448,0.32607424926996487,0-0.5,1.285117120903822,1.6619140311713285
615,S,2018-08-20 20:00:00+00:00,-0.7045172584966564,-0.8871698810698635,-0.2348390861655521,,0.8349834174775007,1.2872661019444802
616,RL,2018-08-20 20:30:00+00:00,0.24128063165572722,,-0.32170750887430294,0-0.5,-0.21447167258287225,0.21447167258287225
617,S,2018-08-21 15:15:00+00:00,-0.09589001178598439,-0.19178002357196877,0.28767003535795316,,-1.0,0.1704711320639618
618,S,2018-08-21 18:45:00+00:00,0.31790201671673457,0.0899373687652713,3.2200006523144187,0-0.5,3.0,3.3755414435687783
619,L,2018-08-22 14:45:00+00:00,0.2725092517841206,0.09688463922724222,2.107495350682541,0-0.5,2.768626588218705,2.914980432016097
620,S,2018-08-23 15:00:00+00:00,0.1702179444561744,0.09231060152354711,2.389158516600571,0-0.5,3.0,5.243869488882644
621,RS,2018-08-23 17:15:00+00:00,0.13514839856358002,,-1.26138505326008,0-0.5,-0.6306925266300268,0.8709563462986085
622,S,2018-08-23 19:45:00+00:00,0.1007669524813216,0.1007669524813216,2.650872077999081,0-0.5,-0.1343559366417627,0.16574278916945534
623,L,2018-08-24 14:45:00+00:00,0.2171229014460643,0.09732519881035202,3.7436782073660084,0-0.5,-1.0,0.7487495542481031
624,S,2018-08-24 17:15:00+00:00,-0.31272935665533297,-0.5003669706485327,0.7192775203072658,,-1.0,1.6678899021617277
625,RL,2018-08-24 18:15:00+00:00,0.6193398668445343,,1.1939248664204738,0.5-1.0,0.4728686287347932,1.1850343385294209
626,L,2018-08-27 15:00:00+00:00,0.22115536105454703,0.0947808690233773,3.190955923787036,0-0.5,-1.0,0.0
627,RS,2018-08-27 15:30:00+00:00,0.6072438997686543,,0.6725165512419523,0.5-1.0,-1.0,0.9837189369536126
628,L,2018-08-27 20:00:00+00:00,0.0718768489168571,0.03593842445842855,0.4671995179595711,0-0.5,1.245865381225571,2.4438128631732354
629,L,2018-08-28 16:15:00+00:00,0.02896209989570668,-0.20273469926994678,-0.5213177981227203,0-0.5,0.15446453277711483,1.3515646617997548
630,S,2018-08-28 19:45:00+00:00,-0.5791073405975801,-0.5791073405975801,0.7399704907635745,,-1.0,0.386071560398371
631,RL,2018-08-28 20:00:00+00:00,0.5307174431039887,,-0.7297364842679844,0.5-1.0,1.1941142469839143,1.2383407005759113
632,L,2018-08-29 14:45:00+00:00,0.13101576327215467,0.09975752383531772,3.500922816925737,0-0.5,3.0,3.5763010480575534
633,L,2018-08-29 19:15:00+00:00,-0.1433019802591559,-0.17912747532394485,1.4330198025915588,,0.716509901295812,0.9075792083080285
634,S,2018-08-30 15:15:00+00:00,0.4376644335217382,0.09533607707495532,-0.13166475247953188,0-0.5,-1.0,0.7155396464357153
635,S,2018-08-30 18:30:00+00:00,-0.08430235545110425,-0.6322676658832818,3.5617745178091544,,-1.0,1.208333761465817
