signal_id,marker_bar_timestamp,signal_type,direction,entry_price,stop,target,risk_points,atr_at_entry,exit_type,exit_timestamp,exit_price,realized_R,MFE_R,MAE_R,MFE_ATR,MAE_ATR,bars_held,max_forward_range,net_directional_move,total_absolute_move,directional_efficiency,movement_efficiency,fav_excursion_over_total,adv_excursion_over_total,time_near_entry_bars,direction_changes,max_consec_favorable,max_consec_adverse,bars_to_plus_0.25r,bars_to_plus_0.50r,bars_to_plus_1.00r,bars_to_plus_1.50r,bars_to_plus_2.00r,bars_to_target,bars_to_minus_0.25r,bars_to_minus_0.50r,bars_to_minus_1.00r,behavior_class,meaningful_expansion,candidate_id,candidate_ids,timestamp_ct,bar_index_x,open,high,low,close,signal_atr,source_displacement_time,source_displacement_high,source_displacement_low,source_displacement_midpoint,bos_or_reclaim_time,bos_level,retest_time,expiry_time,event_id,reclaim_level,body_atr,body_range,upper_wick_ratio,lower_wick_ratio,close_loc,range_atr,rel_volume,ret_1,ret_2,ret_3,ret_4,ret_8,mom_accel,consec_up,consec_down,dist_high_8_atr,dist_low_8_atr,break_high_8,break_low_8,dist_high_16_atr,dist_low_16_atr,break_high_16,break_low_16,dist_high_32_atr,dist_low_32_atr,break_high_32,break_low_32,impulse_3bar,pullback_from_high_8,pullback_from_low_8,disp_long,disp_short,mid_reclaim_up,mid_reclaim_down,ema8_slope,price_vs_ema8,price_vs_ema21,trend_agree,atr_percentile,atr_expansion,session_bucket,minutes_since_open,timestamp,bar_index_y,in_rth,avg_range_3_atr,avg_range_5_atr,avg_range_8_atr,atr_short_long_ratio,realized_vol_8,inside_bar_density_8,alternating_bars_8,overlap_density_5,dist_session_high_atr,dist_session_low_atr,session_travel_atr,pre_entry_efficiency_5,atr,pre_entry_move_3_atr,pre_entry_move_5_atr,day_of_week,dist_from_disp_mid_atr,dist_from_bos_atr,net_R
5435,2025-11-25 15:45:00+00:00,L,Long,22895.25,22839.49453078491,23062.51640764527,55.75546921509158,74.34062562012033,TIME,2025-11-25 10:45:00-06:00,22976.5,1.4572561426495485,1.7128364507450076,0.7981279796665219,1.307995365629624,0.6004862263807372,4,109.75,81.25,151.75,0.5354200988467874,0.6821428571428572,0.6293245469522241,0.2932454695222405,0,3,3,1,2.0,2.0,2.0,4.0,,,1.0,1.0,,DELAYED_EXPANSION,True,,,2025-11-25 15:45:00+00:00,191462,22922.75,22950.25,22838.5,22895.25,74.34062562012033,2025-11-25 09:30:00-06:00,22923.0,22840.0,22881.5,2025-11-25 09:30:00-06:00,22923.0,2025-11-25 09:45:00-06:00,2025-11-25 10:45:00-06:00,MOMENTUM_DISPLACEMENT_2025-11-25 09:30:00-06:00_Long,,0.3699188669802788,0.24608501118568232,0.24608501118568232,0.5078299776286354,0.5078299776286354,1.5032157594562239,1.7649594969276552,-0.0011996815390823423,0.001607717041800738,0.0033305213799752487,4.3679089727799436e-05,-0.002852694271746392,-0.004010452149577293,0,1,-1.2879902368495162,-2.9055445551905534,0.0,0.0,-2.1152633393690485,-2.9055445551905534,0.0,0.0,-2.1152633393690485,-2.9055445551905534,0.0,0.0,1.0223212323818613,1.2879902368495162,2.9055445551905534,0.0,0.0,0.0,0.0,-0.0036162208678867233,-0.012656773037652468,-0.4105098136465918,True,1.0,1.5059612840090948,2.0,15.0,2025-11-25 09:45:00-06:00,191462,True,1.5009738269290707,1.9403926022510987,1.4010677086878058,2.2004577967282084,0.003109847072843759,0.25,5.0,1.0,2.1152633393690485,2.9055445551905534,5.020807894559602,0.30153321976149916,74.34062562012033,1.0223212323818613,1.1904661719183518,1,0.1849594334901394,-0.3732817657710086,1.4442529339920602
5436,2025-11-25 16:15:00+00:00,RS,Short,22931.5,22987.829652027296,22790.67586993176,56.329652027296106,75.10620270306295,STOP,2025-11-25 10:45:00-06:00,22987.829652027296,-1.0,0.25741327130822006,1.051843884483589,0.19859615499088532,0.8115049781524106,2,73.75,45.0,45.0,1.0,0.19661016949152543,0.32222222222222224,1.3166666666666669,0,1,0,2,2.0,,,,,,1.0,1.0,2.0,WRONG_DIRECTION,False,7831.0,7831.0,2025-11-25 16:15:00+00:00,191464,22859.75,22960.5,22850.75,22931.5,75.10620270306295,2025-11-25 09:30:00-06:00,22923.0,22840.0,22881.5,2025-11-25 10:00:00-06:00,,2025-11-25 10:15:00-06:00,2025-11-25 11:00:00-06:00,A_MID_4_2025-11-25 09:30:00-06:00_Short,22881.5,0.9553139077429875,0.6537585421412301,0.2642369020501139,0.08200455580865604,0.7357630979498861,1.4612641306591343,1.0749986448525122,0.0031277340332458436,0.001583297845622944,0.00038171685334442707,0.0031935603823523007,-0.00010900845905637002,0.004667354696920589,1,0,-0.3361906086482291,-3.3585774665946846,0.0,0.0,-1.6110520256014145,-3.3585774665946846,0.0,0.0,-1.6110520256014145,-3.3585774665946846,0.0,0.0,0.11650169606621799,0.3361906086482291,3.3585774665946846,0.0,0.0,1.0,0.0,0.12826729498400063,0.4489355324440749,0.14175457212838405,True,1.0,1.081494002014742,2.0,45.0,2025-11-25 10:15:00-06:00,191464,True,1.0762537636593472,1.3161363035595026,1.509113041543474,2.1048173140679944,0.0031497838877842174,0.375,4.0,1.0,1.6110520256014145,3.3585774665946846,4.969629492196099,0.47213459516298634,75.10620270306295,-0.11650169606621799,-1.4945503295351965,1,0.6657239775212457,,-1.012870663565411
5437,2025-11-26 16:00:00+00:00,L,Long,23353.664049725,23317.11084628302,23463.323660050944,36.55320344198117,48.73760458930814,TIME,2025-11-26 11:00:00-06:00,23404.0,1.377059889016142,2.724411020037305,0.0,1.988694328136529,0.0,4,67.0,50.33595027499905,124.83595027499905,0.40321678301895264,1.0,0.7977345472648127,0.0,0,3,2,2,1.0,1.0,1.0,1.0,2.0,,,,,CLEAN_WINNER,True,,,2025-11-26 16:00:00+00:00,191555,23345.5,23384.0,23340.5,23369.75,48.73760458930814,2025-11-26 09:45:00-06:00,23348.75,23270.0,23309.375,2025-11-26 09:45:00-06:00,23348.75,2025-11-26 10:00:00-06:00,2025-11-26 11:00:00-06:00,MOMENTUM_DISPLACEMENT_2025-11-26 09:45:00-06:00_Long,,0.49756241005984664,0.5574712643678161,0.3275862068965517,0.11494252873563218,0.6724137931034483,0.8925346324784877,1.5797735946340363,0.0010494640237306285,0.0029074757531541984,0.004362167331019684,0.0049992474251188135,0.004275845768739073,-0.0008065998334489954,5,0,0.25134595972095347,-3.2572384576082745,1.0,0.0,0.25134595972095347,-3.570138529913951,1.0,0.0,0.25134595972095347,-3.570138529913951,1.0,0.0,2.0825808091164713,-0.25134595972095347,3.2572384576082745,0.0,0.0,0.0,0.0,0.356418000021991,1.2474630000768192,1.759197946687602,True,0.71,1.1964472720338264,2.0,30.0,2025-11-26 10:00:00-06:00,191555,True,1.4106150800665755,1.7235151523722523,1.486916532124722,1.8637703786694182,0.0015039149076260306,0.125,4.0,1.0,0.29238203477743563,3.570138529913951,3.8625205646913865,1.0,48.73760458930814,2.0825808091164713,2.5647546910301373,2,0.9087243843477055,0.10082665667321235,1.3572257860721757
5438,2025-11-26 17:15:00+00:00,RS,Short,23416.0,23451.66321743374,23326.84195641565,35.66321743373919,47.55095657831928,TIME,2025-11-26 12:00:00-06:00,23408.0,0.22432075891255956,1.6193154784000392,0.8552228933541333,1.203093472117064,0.6652488000405234,3,76.0,-8.0,64.0,0.0,0.6543909348441926,0.90234375,0.4765625,1,2,2,1,3.0,3.0,3.0,3.0,,,1.0,1.0,,DELAYED_EXPANSION,True,7833.0,7833.0,2025-11-26 17:15:00+00:00,191560,23403.5,23423.75,23390.5,23416.0,47.55095657831928,2025-11-26 10:30:00-06:00,23453.25,23386.25,23419.75,2025-11-26 11:00:00-06:00,,2025-11-26 11:15:00-06:00,2025-11-26 12:00:00-06:00,A_MID_4_2025-11-26 10:30:00-06:00_Short,23419.75,0.26287588935065376,0.37593984962406013,0.23308270676691728,0.39097744360902253,0.7669172932330827,0.699249865672739,0.7469845137356909,0.0005127328661767017,-0.0006615026780188993,-0.0010771609875753763,0.0006623790089954618,0.006349854415351297,0.0016863666497586305,1,0,-0.7833701502649482,-4.12189394501825,0.0,0.0,-0.7833701502649482,-4.3111645853507214,0.0,0.0,-0.7833701502649482,-4.631873170358519,0.0,0.0,0.5310092964883206,0.7833701502649482,4.12189394501825,0.0,0.0,1.0,0.0,0.1747285600766246,0.6115499602681478,1.7038534096464426,True,0.69,0.9756523115777179,3.0,105.0,2025-11-26 11:15:00-06:00,191560,True,1.0234634625385453,1.0041858973194973,1.1697977076104091,1.6589845224227866,0.0010792652011475854,0.25,1.0,1.0,0.7833701502649482,4.631873170358519,5.415243320623468,0.3830227743271222,47.55095657831928,0.5310092964883206,-0.9726407905974189,2,0.07886276680519612,,0.20399169013610885
5439,2025-11-26 18:45:00+00:00,S,Short,23393.75,23430.37769138472,23283.866925845843,36.6276913847214,48.836921846291816,STOP,2025-11-26 13:30:00-06:00,23430.37769138472,-1.0,0.5119077749961941,1.0579427349921344,0.3862395806234871,0.8317267512802047,3,44.75,3.75,52.75,0.07109004739336493,0.32608695652173914,0.35545023696682465,0.7345971563981043,1,2,1,2,1.0,1.0,,,,,1.0,1.0,3.0,IMMEDIATE_EXPANSION,False,,,2025-11-26 18:45:00+00:00,191566,23369.75,23407.75,23363.75,23393.75,48.836921846291816,2025-11-26 12:30:00-06:00,23426.0,23368.75,23397.375,2025-11-26 12:30:00-06:00,23368.75,2025-11-26 12:45:00-06:00,2025-11-26 13:45:00-06:00,MOMENTUM_DISPLACEMENT_2025-11-26 12:30:00-06:00_Short,,0.4914314639963804,0.5454545454545454,0.3181818181818182,0.13636363636363635,0.6818181818181818,0.9009576839933641,0.6832147175032095,0.0010483862340469052,-0.0013020694365881713,-0.0006087662337662669,-0.0009502049880423247,-0.0016110791029170235,0.0033963803000255366,1,0,-1.0801254052420444,-0.726909040494646,0.0,0.0,-1.2183405044910265,-3.7420458352224384,0.0,0.0,-1.2183405044910265,-4.054309577970138,0.0,0.0,0.2917874317478509,1.0801254052420444,0.726909040494646,0.0,0.0,1.0,0.0,-0.028265015393698464,-0.09892755387805637,0.5675216647803843,False,0.78,1.0491887648924363,4.0,195.0,2025-11-26 12:45:00-06:00,191566,True,1.2934203114904734,1.0637443564421651,0.952148461492987,1.530088472382243,0.0011712364939557834,0.125,5.0,1.0,1.2183405044910265,4.054309577970138,5.272650082461165,-0.38140417457305503,48.836921846291816,0.2917874317478509,1.0289346277424214,2,0.07422662737445329,-0.5119077749962296,-1.019793767299853
5440,2025-11-26 19:15:00+00:00,RL,Long,23402.22949988573,23367.10887568156,23490.031060396155,35.12062420416987,46.827498938894465,TIME,2025-11-26 14:00:00-06:00,23432.0,0.8476643222854968,0.8690192958087452,0.4905806851713948,0.6842512045878403,0.38111275991902305,3,43.5,29.77050011427127,39.22949988572873,0.7588804394904218,0.6391727772622255,0.7779987051370569,0.4391975410320394,1,2,2,1,1.0,1.0,,,,,1.0,,,IMMEDIATE_EXPANSION,False,7834.0,7834.0,2025-11-26 19:15:00+00:00,191568,23405.0,23424.25,23399.75,23422.0,46.827498938894465,2025-11-26 12:30:00-06:00,23426.0,23368.75,23397.375,2025-11-26 13:00:00-06:00,,2025-11-26 13:15:00-06:00,2025-11-26 14:00:00-06:00,A_MID_4_2025-11-26 12:30:00-06:00_Long,23397.375,0.3630345498952105,0.6938775510204082,0.09183673469387756,0.21428571428571427,0.9081632653061225,0.5231968513195681,0.4948339168303304,0.0007156514029971195,0.0012075874966603894,0.0022572397488151985,-9.605430269910009e-05,0.0002562350529551338,0.00022406711232125787,3,0,-0.5231968513195681,-1.3613795621070395,0.0,0.0,-0.6673429226014899,-4.313704651696031,0.0,0.0,-0.6673429226014899,-4.831562759634787,0.0,0.0,1.126474853351315,0.5231968513195681,1.3613795621070395,0.0,0.0,0.0,0.0,0.1041019523076977,0.36435683307705846,1.0172911304077996,True,0.7,0.9755473296788343,4.0,225.0,2025-11-26 13:15:00-06:00,191568,True,1.0392753781313868,1.1884042765687333,1.0190326428124752,1.4158829754296705,0.001228892819792108,0.0,5.0,1.0,0.6673429226014899,4.831562759634787,5.498905682236277,0.11290322580645161,46.827498938894465,1.126474853351315,0.2989696293254675,2,0.10366771652834587,,0.8270211812130235
5441,2025-11-28 15:45:00+00:00,L,Long,23475.100638115113,23452.904229813437,23541.689863020143,22.196408301675547,29.5952110689031,STOP,2025-11-28 10:15:00-06:00,23452.904229813437,-1.0,1.7299808763199098,1.3673670849180464,1.2656553990354218,0.9225202845815887,2,68.75,-8.600638115112815,69.89936188488718,0.0,0.5585361728710864,0.5493521092241822,0.43420479524684863,0,1,1,1,1.0,1.0,1.0,1.0,,,2.0,2.0,2.0,IMMEDIATE_EXPANSION,True,,,2025-11-28 15:45:00+00:00,191679,23466.5,23499.0,23455.25,23486.75,29.5952110689031,2025-11-28 09:30:00-06:00,23472.25,23436.75,23454.5,2025-11-28 09:30:00-06:00,23472.25,2025-11-28 09:45:00-06:00,2025-11-28 10:45:00-06:00,MOMENTUM_DISPLACEMENT_2025-11-28 09:30:00-06:00_Long,,0.6842323223461482,0.46285714285714286,0.28,0.2571428571428571,0.72,1.4782797087725423,2.734297462072877,0.0008629322651438898,0.0017059933679508532,0.0011615763336814133,0.0017166741304672772,0.0015564866046204884,2.059803971810048e-05,2,0,-0.4223656310778693,-2.652456163169019,0.0,0.0,-0.4223656310778693,-2.652456163169019,0.0,0.0,-0.4223656310778693,-4.181419747670906,0.0,0.0,0.920757075749755,0.4223656310778693,2.652456163169019,0.0,0.0,0.0,0.0,0.28162093789211995,0.985673282622174,1.646253596415826,True,0.96,1.2552116861543534,2.0,15.0,2025-11-28 09:45:00-06:00,191679,True,1.3177807689629522,1.7857618881972313,1.4233721767324194,1.922747505705272,0.0005410313645810587,0.5,4.0,1.0,0.4223656310778693,2.652456163169019,3.0748217942468883,0.6644736842105263,29.5952110689031,0.920757075749755,1.7063571495545917,4,0.6960801214477145,0.09632092531714016,-1.032662942136691
5442,2025-11-28 17:45:00+00:00,S,Short,23564.25,23592.292820535797,23480.12153839261,28.042820535796636,37.390427381061635,STOP,2025-11-30 17:00:00-06:00,23592.292820535797,-1.0,1.0519626569782192,2.1039253139564384,0.724517621272138,1.449035242544276,2,88.5,14.75,19.75,0.7468354430379747,0.3333333333333333,1.4936708860759493,2.9873417721518987,1,1,1,1,1.0,1.0,2.0,,,,1.0,2.0,2.0,IMMEDIATE_EXPANSION,True,,,2025-11-28 17:45:00+00:00,191687,23473.0,23567.75,23471.5,23564.25,37.390427381061635,2025-11-28 11:30:00-06:00,23502.5,23472.0,23487.25,2025-11-28 11:30:00-06:00,23472.0,2025-11-28 11:45:00-06:00,2025-11-30 17:30:00-06:00,MOMENTUM_DISPLACEMENT_2025-11-28 11:30:00-06:00_Short,,2.4404642148117945,0.948051948051948,0.03636363636363636,0.015584415584415584,0.9636363636363636,2.5741882813768244,3.193319052497594,0.0038874451497465934,0.0028513975039632378,0.0023928024502297696,0.00258472142446875,0.0032997328280839344,0.00491948081349447,1,0,1.2570062257112804,-3.196005190904213,1.0,0.0,1.2570062257112804,-4.172190876828931,1.0,0.0,1.2570062257112804,-4.954476666234355,1.0,0.0,1.5043957488565856,-1.2570062257112804,3.196005190904213,1.0,0.0,1.0,0.0,0.4744347618872869,1.6605216666056015,2.4449563384702557,True,1.0,1.1039019977034803,3.0,135.0,2025-11-28 11:45:00-06:00,191687,True,0.7778283205199235,0.8932767646543992,1.05892745211183,2.018902936282384,0.000981885439011663,0.25,3.0,1.0,0.09360684659552088,4.172190876828931,4.265797723424452,0.5379537953795379,37.390427381061635,-1.5043957488565856,-2.179702285009986,4,2.0593506251014593,-2.4672090281248003,-1.0258533195359054
5443,2025-12-01 16:00:00+00:00,L,Long,23425.75,23383.599791247416,23552.200626257752,42.15020875258415,56.20027833677837,TIME,2025-12-01 11:00:00-06:00,23520.25,2.2419817788970353,2.8232363141666372,0.6168415476330468,2.221090880891028,0.4563670369753,4,67.0,94.5,94.5,1.0,0.8206896551724138,1.2592592592592593,0.2751322751322751,0,3,4,0,1.0,1.0,2.0,2.0,2.0,,1.0,1.0,,IMMEDIATE_EXPANSION,True,,,2025-12-01 16:00:00+00:00,191757,23490.25,23496.0,23420.25,23425.75,56.20027833677837,2025-12-01 09:45:00-06:00,23497.25,23397.75,23447.5,2025-12-01 09:45:00-06:00,23497.25,2025-12-01 10:00:00-06:00,2025-12-01 11:00:00-06:00,MOMENTUM_DISPLACEMENT_2025-12-01 09:45:00-06:00_Long,,1.1476811487211116,0.8514851485148515,0.07590759075907591,0.07260726072607261,0.07260726072607261,1.3478580932654916,1.6507856490212582,-0.0027352064708386914,0.0006514170991649415,0.0010576471090979478,-0.0002560628207453064,0.0022032792496016196,-0.006131118561567228,0,1,-1.2722356919931703,-2.4777457358048807,0.0,0.0,-1.2722356919931703,-2.4777457358048807,0.0,0.0,-1.2722356919931703,-2.4777457358048807,0.0,0.0,0.44038927799763583,1.2722356919931703,2.4777457358048807,0.0,1.0,0.0,1.0,0.05829175658838723,0.20402114805951713,0.7117945028149077,True,1.0,1.2242518564499583,2.0,30.0,2025-12-01 10:00:00-06:00,191757,True,1.5302415316281488,1.6281058156276234,1.4807533425602326,1.7017602856636087,0.0023923226858226948,0.0,4.0,1.0,1.2722356919931703,2.4777457358048807,3.7499814277980508,-0.08717948717948718,56.20027833677837,0.44038927799763583,-0.30248960508928524,0,0.3870087594524679,-1.2722356919931703,2.224781389588037
5444,2025-12-01 16:15:00+00:00,RS,Short,23458.5,23501.228765270254,23351.67808682436,42.72876527025437,56.971687027008485,STOP,2025-12-01 10:30:00-06:00,23501.228765270254,-1.0,0.046806875587212436,1.234531343612728,0.035203213571166465,0.9284847579395155,1,54.75,41.75,41.75,1.0,0.0365296803652968,0.04790419161676647,1.2634730538922156,0,0,0,1,,,,,,,1.0,1.0,1.0,WRONG_DIRECTION,False,7839.0,7839.0,2025-12-01 16:15:00+00:00,191758,23425.25,23466.75,23399.75,23458.5,56.971687027008485,2025-12-01 09:45:00-06:00,23497.25,23397.75,23447.5,2025-12-01 10:00:00-06:00,,2025-12-01 10:15:00-06:00,2025-12-01 11:00:00-06:00,A_MID_4_2025-12-01 09:45:00-06:00_Short,23447.5,0.5836232299780278,0.4962686567164179,0.12313432835820895,0.3805970149253731,0.8768656716417911,1.1760227491286577,1.2394115402552253,0.0013980342144861435,-0.001340996168582409,0.002050362017043561,0.0024571599504294994,0.005443284829522277,0.004133240685324835,1,0,-0.680162410876649,-3.0190434753750615,0.0,0.0,-0.680162410876649,-3.0190434753750615,0.0,0.0,-0.680162410876649,-3.0190434753750615,0.0,0.0,0.8425237605697846,0.680162410876649,3.0190434753750615,0.0,0.0,1.0,0.0,0.17246791097235648,0.6036376884032157,1.160912359570911,True,1.0,1.2199960294054097,2.0,45.0,2025-12-01 10:15:00-06:00,191758,True,1.5665676173094432,1.3717339976776806,1.5358506052053364,1.7037814331720766,0.0026754244207479673,0.125,5.0,1.0,0.680162410876649,3.0190434753750615,3.6992058862517103,0.12341407151095732,56.971687027008485,-0.8425237605697846,-0.46953147073420287,0,0.1930783617972423,,-1.0169674924003644
5445,2025-12-01 19:30:00+00:00,S,Short,23463.804336327168,23499.613422620107,23356.377077448353,35.809086292938446,47.7454483905848,TIME,2025-12-01 14:30:00-06:00,23495.0,-0.8711661453083113,0.553053383299354,0.9339993598057083,0.426813802225091,0.7556887286829576,4,47.25,31.19566367283187,74.30433632716813,0.4198363812237658,0.3719124192895424,0.2665300210739788,0.4501172519133722,0,3,1,1,1.0,1.0,,,,,1.0,2.0,,IMMEDIATE_EXPANSION,False,,,2025-12-01 19:30:00+00:00,191771,23473.75,23492.25,23434.25,23458.5,47.7454483905848,2025-12-01 13:15:00-06:00,23526.0,23468.5,23497.25,2025-12-01 13:15:00-06:00,23468.5,2025-12-01 13:30:00-06:00,2025-12-01 14:30:00-06:00,MOMENTUM_DISPLACEMENT_2025-12-01 13:15:00-06:00_Short,,0.31940217369510004,0.2629310344827586,0.31896551724137934,0.41810344827586204,0.41810344827586204,1.2147754802830033,1.179106206257549,-0.000617731010096656,-0.002879761968014427,-0.004466606546071783,-0.0037690176135217746,-0.004244752424814813,0.0016456981381951508,0,3,-2.3981343533173085,0.20944404832465577,0.0,1.0,-2.3981343533173085,-2.3824260496929592,0.0,0.0,-2.3981343533173085,-3.602437631184079,0.0,0.0,2.204398608617002,2.3981343533173085,-0.20944404832465577,0.0,0.0,0.0,0.0,-0.2867916074938869,-1.003770626228528,-0.5153470324728295,True,0.87,0.9734629747280675,4.0,240.0,2025-12-01 13:30:00-06:00,191771,True,0.9896231283339985,0.7718013180763565,0.8096321493049974,1.243327145856965,0.0013160418101924821,0.25,5.0,1.0,2.3981343533173085,3.602437631184079,6.000571984501388,-0.6286266924564797,47.7454483905848,2.204398608617002,1.7017328926378281,0,0.7004995198542782,0.09834788092089287,-0.8914124033130281
5446,2025-12-02 15:45:00+00:00,L,Long,23709.594028781274,23676.340971197395,23809.353201532915,33.25305758387913,44.33741011184078,STOP,2025-12-02 10:00:00-06:00,23676.340971197395,-1.0,0.93693553262394,3.250649312731981,0.6095045456621684,2.1146444589576467,1,139.25,-92.59402878127366,92.59402878127366,0.0,0.22374126548456977,0.33647927008687806,1.1673974035260333,0,0,0,1,1.0,1.0,,,,,1.0,1.0,1.0,IMMEDIATE_EXPANSION,False,,,2025-12-02 15:45:00+00:00,191848,23699.0,23747.25,23691.25,23725.0,44.33741011184078,2025-12-02 09:30:00-06:00,23705.25,23608.25,23656.75,2025-12-02 09:30:00-06:00,23705.25,2025-12-02 09:45:00-06:00,2025-12-02 10:45:00-06:00,MOMENTUM_DISPLACEMENT_2025-12-02 09:30:00-06:00_Long,,0.5864122404627423,0.4642857142857143,0.39732142857142855,0.13839285714285715,0.6026785714285714,1.2630417486889836,1.9557249968229762,0.001107653357244498,0.0031500391112238013,0.0005587946903962138,0.002111932418162654,0.005978629579375783,-0.0009324726443200593,2,0,-0.15788021858612294,-3.9808369400643855,0.0,0.0,-0.15788021858612294,-4.279681639530975,0.0,0.0,-0.15788021858612294,-7.285044371902529,0.0,0.0,0.2988446994665898,0.15788021858612294,3.9808369400643855,0.0,0.0,0.0,0.0,0.3654950298249577,1.279232604387393,2.527098741724834,True,0.76,1.3321168920643198,2.0,15.0,2025-12-02 09:45:00-06:00,191848,True,1.785550091152581,1.9261386667507,1.4258557241059227,1.715774622634538,0.0020707012312108338,0.125,6.0,1.0,0.5018335519344622,7.285044371902529,7.786877923836992,0.2989985693848355,44.33741011184078,0.2988446994665898,1.1784630601607033,1,1.191860973565551,0.0979766019331279,-1.0218025063761798
5447,2025-12-02 17:30:00+00:00,L,Long,23674.25,23631.011001428084,23803.966995715746,43.238998571916454,57.65199809588734,STOP,2025-12-02 11:45:00-06:00,23631.011001428084,-1.0,0.25439997139860804,2.104581581570303,0.180862413593538,1.4962254215465416,1,102.0,-90.75,90.75,0.0,0.10784313725490195,0.12121212121212122,1.002754820936639,0,0,0,1,1.0,,,,,,1.0,1.0,1.0,WRONG_DIRECTION,False,,,2025-12-02 17:30:00+00:00,191855,23681.5,23699.5,23661.25,23674.25,57.65199809588734,2025-12-02 11:15:00-06:00,23691.0,23622.75,23656.875,2025-12-02 11:15:00-06:00,23691.0,2025-12-02 11:30:00-06:00,2025-12-02 12:30:00-06:00,MOMENTUM_DISPLACEMENT_2025-12-02 11:15:00-06:00_Long,,0.12575453131636014,0.1895424836601307,0.47058823529411764,0.33986928104575165,0.33986928104575165,0.6634635617725207,0.7029323758228606,-0.0002850386385709891,0.001999830702162697,0.003720348504441029,0.004614797055016773,-0.0010338098000949314,-0.0025705594410426746,0,1,-1.2662180394612814,-3.1655450986532037,0.0,0.0,-1.2662180394612814,-3.1655450986532037,0.0,0.0,-1.2662180394612814,-3.1655450986532037,0.0,0.0,1.5220634652428418,1.2662180394612814,3.1655450986532037,0.0,0.0,0.0,1.0,0.17706737782691143,0.6197358223942847,1.0039086964304178,True,0.96,1.0410934839242068,3.0,120.0,2025-12-02 11:30:00-06:00,191855,True,1.0089271592967743,1.3728925729227457,1.4917089232009617,1.9085991538614566,0.0026132199312020876,0.0,3.0,1.0,1.2662180394612814,4.7222994690867655,5.988517508548046,0.9104477611940298,57.65199809588734,1.5220634652428418,2.3806633687131624,1,0.30137723884438034,-0.2905363309722803,-1.0167672708421809
5448,2025-12-02 18:00:00+00:00,RS,Short,23650.79302874824,23697.52907853729,23533.952904275615,46.736049789047684,62.31473305206613,TIME,2025-12-02 12:45:00-06:00,23654.25,-0.0739679811914438,0.9316796978944804,0.2932847622686932,0.7244579758811217,0.23229181927406067,3,46.75,3.4569712517586595,34.54302874824134,0.10007724791459294,0.760576921366661,1.260544611348193,0.39680861083892394,1,2,2,1,1.0,1.0,,,,,1.0,,,IMMEDIATE_EXPANSION,False,7845.0,7845.0,2025-12-02 18:00:00+00:00,191857,23582.75,23655.5,23573.75,23628.75,62.31473305206613,2025-12-02 11:15:00-06:00,23691.0,23622.75,23656.875,2025-12-02 11:45:00-06:00,,2025-12-02 12:00:00-06:00,2025-12-02 12:45:00-06:00,A_MID_4_2025-12-02 11:15:00-06:00_Short,23656.875,0.7381881899672972,0.5626911314984709,0.327217125382263,0.11009174311926606,0.672782874617737,1.311888794126664,0.7919037247755355,0.0019187143553756059,-0.0019219193849857596,-0.002206410202271858,7.406780378382827e-05,0.0004975229707413487,0.005751993128726429,1,0,-1.7973277668768974,-2.1985170005547765,0.0,0.0,-1.901636967633146,-2.1985170005547765,0.0,0.0,-1.901636967633146,-2.1985170005547765,0.0,0.0,0.8384854983867669,1.7973277668768974,2.1985170005547765,0.0,0.0,1.0,0.0,0.008758033945409758,0.03065311880881739,0.2241665367493078,True,1.0,1.054166402031591,4.0,150.0,2025-12-02 12:00:00-06:00,191857,True,1.1153060696245034,1.010194490400899,1.3545151502049386,1.964059207144257,0.0027509466487284965,0.0,3.0,1.0,1.901636967633146,3.6387863494583614,5.540423317091507,0.1780821917808219,62.314733052066124,0.8384854983867669,-0.6780098049156154,1,0.09760085542975785,,-0.0894806315603224
