signal_id,timestamp_ct,signal_type,timing_variant,causally_available,entry_price,MFE_R,MAE_R,realized_R
1125,2019-05-22 18:45:00+00:00,L,CURRENT,True,7306.75,0.341828805019677,1.0482750020603429,-1.0
1125,2019-05-22 18:45:00+00:00,L,NEXT_OPEN,True,7306.75,0.0,1.2077951110695253,-1.0
1125,2019-05-22 18:45:00+00:00,L,NEXT_CLOSE,True,7299.25,0.6152918490354186,0.5241375010301714,-1.0
1125,2019-05-22 18:45:00+00:00,L,ONE_BAR_EARLIER,False,7309.75,,,
1126,2019-05-22 19:15:00+00:00,RS,CURRENT,True,7302.782830965896,2.307503435178617,0.0,2.1445627680240262
1126,2019-05-22 19:15:00+00:00,RS,NEXT_OPEN,True,7300.0,2.3975555309889782,0.11638619082470769,2.2346148638343877
1126,2019-05-22 19:15:00+00:00,RS,NEXT_CLOSE,True,7300.5,2.4441100073188613,0.06983171449482461,2.2811693401642708
1126,2019-05-22 19:15:00+00:00,RS,ONE_BAR_EARLIER,False,7299.25,,,
1127,2019-05-23 15:15:00+00:00,S,CURRENT,True,7174.75,3.56492784204132,0.5198853102976925,3.0
1127,2019-05-23 15:15:00+00:00,S,NEXT_OPEN,True,7175.0,3.583495174551952,0.0,3.0
1127,2019-05-23 15:15:00+00:00,S,NEXT_CLOSE,True,7164.0,2.7665325440841495,0.5013179777870607,1.7453292559993963
1127,2019-05-23 15:15:00+00:00,S,ONE_BAR_EARLIER,False,7159.5,,,
1128,2019-05-23 15:30:00+00:00,RL,CURRENT,True,7164.0,0.4977584907755169,1.5485819713016082,-1.0
1128,2019-05-23 15:30:00+00:00,RL,NEXT_OPEN,True,7164.0,0.0,1.8988564648103055,-1.0
1128,2019-05-23 15:30:00+00:00,RL,NEXT_CLOSE,True,7144.5,0.9770814818926814,0.46088749145881197,-1.0
1128,2019-05-23 15:30:00+00:00,RL,ONE_BAR_EARLIER,False,7174.75,,,
1129,2019-05-23 17:00:00+00:00,S,CURRENT,True,7127.5,0.05275053884980652,1.6704337302438732,-1.0
1129,2019-05-23 17:00:00+00:00,S,NEXT_OPEN,True,7127.5,0.0,1.5649326525442602,-1.0
1129,2019-05-23 17:00:00+00:00,S,NEXT_CLOSE,True,7143.5,0.31650323309883915,0.4395878237483877,-1.0
1129,2019-05-23 17:00:00+00:00,S,ONE_BAR_EARLIER,False,7125.75,,,
1130,2019-05-23 17:45:00+00:00,RL,CURRENT,True,7134.685307001252,0.6419072047840079,0.9160008796043824,-0.4911168565893668
1130,2019-05-23 17:45:00+00:00,RL,NEXT_OPEN,True,7136.75,0.4602910249329335,0.86747154698899,-0.14162800767167183
1130,2019-05-23 17:45:00+00:00,RL,NEXT_CLOSE,True,7128.75,1.0268030556196208,0.30095951630230267,0.4248840230150155
1130,2019-05-23 17:45:00+00:00,RL,ONE_BAR_EARLIER,False,7145.75,,,
1131,2019-05-24 15:00:00+00:00,S,CURRENT,True,7171.5,0.8106438530616134,1.6212877061232267,-1.0
1131,2019-05-24 15:00:00+00:00,S,NEXT_OPEN,True,7171.75,0.0,1.5981264531786092,-1.0
1131,2019-05-24 15:00:00+00:00,S,NEXT_CLOSE,True,7174.25,0.11580626472308762,1.366513923732434,-1.0
1131,2019-05-24 15:00:00+00:00,S,ONE_BAR_EARLIER,False,7172.0,,,
1132,2019-05-24 16:00:00+00:00,RL,CURRENT,True,7180.959680128753,1.7091972708711372,0.8367787433818973,1.5170481377199647
1132,2019-05-24 16:00:00+00:00,RL,NEXT_OPEN,True,7181.75,1.8013981232922414,0.0,0.5284101161657241
1132,2019-05-24 16:00:00+00:00,RL,NEXT_CLOSE,True,7189.25,1.0808388739753447,0.40831690794624137,-0.1921491331511724
1132,2019-05-24 16:00:00+00:00,RL,ONE_BAR_EARLIER,False,7183.5,,,
1133,2019-05-24 18:15:00+00:00,S,CURRENT,True,7173.5,0.8507477880534635,0.5833699118080893,-0.04861415931734077
1133,2019-05-24 18:15:00+00:00,S,NEXT_OPEN,True,7173.25,1.0938185846401673,0.6076769914667597,0.8993619473708042
1133,2019-05-24 18:15:00+00:00,S,NEXT_CLOSE,True,7177.0,1.4584247795202232,0.24307079658670386,1.26396814225086
1133,2019-05-24 18:15:00+00:00,S,ONE_BAR_EARLIER,False,7168.5,,,
1134,2019-05-24 18:45:00+00:00,RL,CURRENT,True,7174.0,0.5313053968444841,1.214412335644535,-1.0
1134,2019-05-24 18:45:00+00:00,RL,NEXT_OPEN,True,7174.0,0.07590077097778344,1.214412335644535,-1.0
1134,2019-05-24 18:45:00+00:00,RL,NEXT_CLOSE,True,7173.5,0.1265012849629724,1.163811821659346,-1.0
1134,2019-05-24 18:45:00+00:00,RL,ONE_BAR_EARLIER,False,7177.0,,,
1135,2019-05-27 22:00:00+00:00,L,CURRENT,True,7170.501332419633,2.6083386660460226,0.0,1.5163406198280212
1135,2019-05-27 22:00:00+00:00,L,NEXT_OPEN,True,7174.25,1.6986636274502247,0.0,0.6673321393554454
1135,2019-05-27 22:00:00+00:00,L,NEXT_CLOSE,True,7176.5,1.1526646043412239,0.4853324649857785,0.12133311624644462
1135,2019-05-27 22:00:00+00:00,L,ONE_BAR_EARLIER,False,7169.75,,,
1136,2019-05-28 15:15:00+00:00,L,CURRENT,True,7179.25,2.238301222948307,0.48113016941879494,1.9663580837115968
1136,2019-05-28 15:15:00+00:00,L,NEXT_OPEN,True,7179.0,2.3428947380393494,0.0,1.4852279142928018
1136,2019-05-28 15:15:00+00:00,L,NEXT_CLOSE,True,7193.75,1.1086912599650494,0.9831790418557984,0.25102443621850173
1136,2019-05-28 15:15:00+00:00,L,ONE_BAR_EARLIER,False,7200.5,,,
1137,2019-05-28 15:30:00+00:00,RS,CURRENT,True,7193.75,0.949901443791183,0.9903227818248505,-0.7275840846060125
1137,2019-05-28 15:30:00+00:00,RS,NEXT_OPEN,True,7193.75,0.0,1.0711654578921852,-1.0
1137,2019-05-28 15:30:00+00:00,RS,NEXT_CLOSE,True,7198.25,0.30316003525250523,0.7073734155891789,-1.0
1137,2019-05-28 15:30:00+00:00,RS,ONE_BAR_EARLIER,False,7179.25,,,
1138,2019-05-28 19:45:00+00:00,S,CURRENT,True,7135.0,0.226614653961853,1.2690420621863767,-1.0
1138,2019-05-28 19:45:00+00:00,S,NEXT_OPEN,True,7135.0,0.2039531885656677,1.0197659428283385,-1.0
1138,2019-05-28 19:45:00+00:00,S,NEXT_CLOSE,True,7146.25,1.2237191313940061,0.0,-1.0
1138,2019-05-28 19:45:00+00:00,S,ONE_BAR_EARLIER,False,7136.75,,,
1139,2019-05-28 20:30:00+00:00,RL,CURRENT,True,7134.5,1.0653290450490176,0.1586660279860239,0.861329866209844
1139,2019-05-28 20:30:00+00:00,RL,NEXT_OPEN,True,7135.0,1.133328771328742,0.04533315085314968,0.6573306873706704
1139,2019-05-28 20:30:00+00:00,RL,NEXT_CLOSE,True,7144.0,0.3173320559720478,0.861329866209844,-0.1586660279860239
1139,2019-05-28 20:30:00+00:00,RL,ONE_BAR_EARLIER,False,7146.25,,,
1140,2019-05-29 14:45:00+00:00,S,CURRENT,True,7091.3820519790315,3.302384907239171,0.3635840335786733,3.0
1140,2019-05-29 14:45:00+00:00,S,NEXT_OPEN,True,7078.25,3.7129685426232015,0.04699960180535698,3.0
1140,2019-05-29 14:45:00+00:00,S,NEXT_CLOSE,True,7070.5,3.360471529083024,0.7754934297883902,3.0
1140,2019-05-29 14:45:00+00:00,S,ONE_BAR_EARLIER,False,7094.75,,,
1141,2019-05-29 18:45:00+00:00,S,CURRENT,True,7057.75,1.1665925167846674,2.4072543997143927,-1.0
1141,2019-05-29 18:45:00+00:00,S,NEXT_OPEN,True,7057.75,0.6110722706967305,2.4072543997143927,-1.0
1141,2019-05-29 18:45:00+00:00,S,NEXT_CLOSE,True,7056.25,0.4999682214791431,2.51835844893198,-1.0
1141,2019-05-29 18:45:00+00:00,S,ONE_BAR_EARLIER,False,7050.5,,,
1142,2019-05-29 19:30:00+00:00,RL,CURRENT,True,7066.284920077965,1.3180979188968873,0.23135601539215592,0.032755450679840106
1142,2019-05-29 19:30:00+00:00,RL,NEXT_OPEN,True,7084.0,0.0,1.3381647614314465,-1.2853424682170473
1142,2019-05-29 19:30:00+00:00,RL,NEXT_CLOSE,True,7075.75,0.2993263282149288,0.7571195360730553,-0.704297242858656
1142,2019-05-29 19:30:00+00:00,RL,ONE_BAR_EARLIER,False,7065.0,,,
1143,2019-05-30 16:45:00+00:00,L,CURRENT,True,7104.25,0.3076518891067869,1.5382594455339347,-1.0
1143,2019-05-30 16:45:00+00:00,L,NEXT_OPEN,True,7104.75,0.0,1.5895347603850658,-1.0
1143,2019-05-30 16:45:00+00:00,L,NEXT_CLOSE,True,7102.25,0.10255062970226231,1.3331581861294102,-1.0
1143,2019-05-30 16:45:00+00:00,L,ONE_BAR_EARLIER,False,7108.25,,,
1144,2019-05-30 19:00:00+00:00,L,CURRENT,True,7080.0,2.7791676888950745,0.4134299041331516,2.526516080813704
1144,2019-05-30 19:00:00+00:00,L,NEXT_OPEN,True,7080.0,2.7791676888950745,0.0,2.296832800739731
1144,2019-05-30 19:00:00+00:00,L,NEXT_CLOSE,True,7094.5,1.4470046644660306,0.6431131842071247,0.9646697763106871
1144,2019-05-30 19:00:00+00:00,L,ONE_BAR_EARLIER,False,7089.25,,,
1145,2019-05-31 15:00:00+00:00,L,CURRENT,True,7029.75,1.0288103963857793,1.5198335401153555,-1.0
1145,2019-05-31 15:00:00+00:00,L,NEXT_OPEN,True,7029.75,1.0288103963857793,1.5198335401153555,-1.0
1145,2019-05-31 15:00:00+00:00,L,NEXT_CLOSE,True,7039.25,0.140292326779879,2.408351609721256,-1.0
1145,2019-05-31 15:00:00+00:00,L,ONE_BAR_EARLIER,False,7027.75,,,
1146,2019-05-31 15:45:00+00:00,RS,CURRENT,True,7032.4451504729495,2.532577433912918,0.0,2.5
1146,2019-05-31 15:45:00+00:00,RS,NEXT_OPEN,True,7027.0,2.3775647417424253,0.0,1.6688675591076638
1146,2019-05-31 15:45:00+00:00,RS,NEXT_CLOSE,True,7018.5,1.6002839607881707,0.02286119943983101,0.8915867781534094
1146,2019-05-31 15:45:00+00:00,RS,ONE_BAR_EARLIER,False,7029.25,,,
1147,2019-05-31 17:15:00+00:00,L,CURRENT,True,7023.188842637955,0.718096831895801,1.6324555688035154,-1.0
1147,2019-05-31 17:15:00+00:00,L,NEXT_OPEN,True,7023.25,0.7122886062725201,1.6382637944267961,-1.0
1147,2019-05-31 17:15:00+00:00,L,NEXT_CLOSE,True,7022.75,0.7597745133573548,1.5907778873419616,-1.0
1147,2019-05-31 17:15:00+00:00,L,ONE_BAR_EARLIER,False,7020.75,,,
1148,2019-06-03 16:00:00+00:00,S,CURRENT,True,6904.895759024047,3.7191870702118606,0.0,3.0
1148,2019-06-03 16:00:00+00:00,S,NEXT_OPEN,True,6882.75,2.687380677800786,1.2694988477954634,1.0881418695389686
1148,2019-06-03 16:00:00+00:00,S,NEXT_CLOSE,True,6852.75,0.7089409150026613,3.247938610593588,-0.8902978932591561
1148,2019-06-03 16:00:00+00:00,S,ONE_BAR_EARLIER,False,6911.25,,,
1149,2019-06-03 17:15:00+00:00,RL,CURRENT,True,6866.25,0.0,2.5886630695714166,-1.0
1149,2019-06-03 17:15:00+00:00,RL,NEXT_OPEN,True,6866.0,0.0,2.010344724241632,-1.0
1149,2019-06-03 17:15:00+00:00,RL,NEXT_CLOSE,True,6839.5,1.0327113309460438,0.5507793765045568,-1.0
1149,2019-06-03 17:15:00+00:00,RL,ONE_BAR_EARLIER,False,6868.75,,,
1150,2019-06-04 15:30:00+00:00,L,CURRENT,True,6986.5,0.5930496478209626,1.371427310585976,-1.0
1150,2019-06-04 15:30:00+00:00,L,NEXT_OPEN,True,6986.75,0.12972961046083556,1.389960112080381,-1.0
1150,2019-06-04 15:30:00+00:00,L,NEXT_CLOSE,True,6984.5,0.2965248239104813,1.2231648986307353,-1.0
1150,2019-06-04 15:30:00+00:00,L,ONE_BAR_EARLIER,False,6982.75,,,
1151,2019-06-04 16:15:00+00:00,RS,CURRENT,True,6974.0,0.630988917142624,1.6635162361032811,-1.0
1151,2019-06-04 16:15:00+00:00,RS,NEXT_OPEN,True,6974.75,0.0,1.6061536072721336,-1.0
1151,2019-06-04 16:15:00+00:00,RS,NEXT_CLOSE,True,6978.5,0.21032963904754132,1.3193404631163954,-1.0
1151,2019-06-04 16:15:00+00:00,RS,ONE_BAR_EARLIER,False,6971.75,,,
1152,2019-06-04 19:15:00+00:00,L,CURRENT,True,7005.25,2.644859005332352,0.6889968837420414,2.644859005332352
1152,2019-06-04 19:15:00+00:00,L,NEXT_OPEN,True,7005.25,2.9115674764583037,0.6000940600333908,2.889341770531141
1152,2019-06-04 19:15:00+00:00,L,NEXT_CLOSE,True,7001.5,3.2449530653657432,0.2667084711259515,3.0
1152,2019-06-04 19:15:00+00:00,L,ONE_BAR_EARLIER,False,7006.0,,,
1153,2019-06-05 15:15:00+00:00,L,CURRENT,True,7041.517021748876,1.9275656143032327,0.41975312272893417,0.94496707322
1153,2019-06-05 15:15:00+00:00,L,NEXT_OPEN,True,7057.25,0.7824395790107223,1.5648791580214445,-0.43671046270365893
1153,2019-06-05 15:15:00+00:00,L,NEXT_CLOSE,True,7052.5,1.1281686953177856,1.2191500417143812,-0.09098134639659561
1153,2019-06-05 15:15:00+00:00,L,ONE_BAR_EARLIER,False,7036.0,,,
1154,2019-06-05 16:15:00+00:00,RS,CURRENT,True,7054.5,1.200574230508267,1.1476077203387847,-1.0
1154,2019-06-05 16:15:00+00:00,RS,NEXT_OPEN,True,7054.5,0.6002871152541335,1.1476077203387847,-1.0
1154,2019-06-05 16:15:00+00:00,RS,NEXT_CLOSE,True,7051.25,0.37076557118637654,1.3771292644065416,-1.0
1154,2019-06-05 16:15:00+00:00,RS,ONE_BAR_EARLIER,False,7041.5,,,
1155,2019-06-05 20:00:00+00:00,L,CURRENT,True,7078.5,0.6936790337857828,2.774716135143131,-1.0
1155,2019-06-05 20:00:00+00:00,L,NEXT_OPEN,True,7080.25,0.5419367451451428,2.926458423783771,-1.0
1155,2019-06-05 20:00:00+00:00,L,NEXT_CLOSE,True,7085.25,0.10838734902902855,3.3600078198998853,-1.0
1155,2019-06-05 20:00:00+00:00,L,ONE_BAR_EARLIER,False,7077.5,,,
1156,2019-06-06 14:45:00+00:00,L,CURRENT,True,7078.0,2.628462766013364,0.48675236407654887,0.5110899822803764
1156,2019-06-06 14:45:00+00:00,L,NEXT_OPEN,True,7078.25,2.6041251478095364,0.09735047281530979,0.31638903664975676
1156,2019-06-06 14:45:00+00:00,L,NEXT_CLOSE,True,7089.25,1.533269946841129,1.1682056737837174,-0.7544661643186508
1156,2019-06-06 14:45:00+00:00,L,ONE_BAR_EARLIER,False,7084.0,,,
1157,2019-06-06 16:15:00+00:00,RS,CURRENT,True,7084.25,0.16500133316106502,1.3435822843115295,-1.0
1157,2019-06-06 16:15:00+00:00,RS,NEXT_OPEN,True,7084.0,0.0,1.3671539033345388,-1.0
1157,2019-06-06 16:15:00+00:00,RS,NEXT_CLOSE,True,7087.5,0.09428647609203716,1.0371512370124087,-1.0
1157,2019-06-06 16:15:00+00:00,RS,ONE_BAR_EARLIER,False,7081.5,,,
1158,2019-06-06 18:45:00+00:00,L,CURRENT,True,7110.5,3.881202394839247,0.21696162455623122,3.0
1158,2019-06-06 18:45:00+00:00,L,NEXT_OPEN,True,7110.5,3.881202394839247,0.0,3.0
1158,2019-06-06 18:45:00+00:00,L,NEXT_CLOSE,True,7118.75,3.085676438133066,0.09642738869165832,3.0
1158,2019-06-06 18:45:00+00:00,L,ONE_BAR_EARLIER,False,7122.0,,,
1159,2019-06-07 14:45:00+00:00,L,CURRENT,True,7278.358992547684,2.033875637146523,0.9421283773414787,-0.28079415189970053
1159,2019-06-07 14:45:00+00:00,L,NEXT_OPEN,True,7296.75,0.0,2.373022808938145,-1.6533355636044456
1159,2019-06-07 14:45:00+00:00,L,NEXT_CLOSE,True,7274.75,0.9530993249013862,0.6613342254417782,0.058353019891921605
1159,2019-06-07 14:45:00+00:00,L,ONE_BAR_EARLIER,False,7272.5,,,
1160,2019-06-07 15:15:00+00:00,RS,CURRENT,True,7280.312271731844,1.0420439364216614,0.402947111092262,0.3565994651650567
1160,2019-06-07 15:15:00+00:00,RS,NEXT_OPEN,True,7272.75,0.3519849987533916,0.9633273650092823,-0.7410210500071402
1160,2019-06-07 15:15:00+00:00,RS,NEXT_CLOSE,True,7280.25,0.9077507862587467,0.40756157750392713,-0.18525526250178506
1160,2019-06-07 15:15:00+00:00,RS,ONE_BAR_EARLIER,False,7274.75,,,
1161,2019-06-07 19:00:00+00:00,S,CURRENT,True,7278.25,1.5243830486201118,0.799676353374485,0.5997572650308637
1161,2019-06-07 19:00:00+00:00,S,NEXT_OPEN,True,7278.0,1.4993931625771593,0.7746864673315322,0.3248685185583845
1161,2019-06-07 19:00:00+00:00,S,NEXT_CLOSE,True,7283.25,2.0241807694791647,0.24989886042952653,0.8496561254603903
1161,2019-06-07 19:00:00+00:00,S,ONE_BAR_EARLIER,False,7271.25,,,
1162,2019-06-07 19:30:00+00:00,RL,CURRENT,True,7279.25,0.025737031364478132,1.1066923486725597,-1.0
1162,2019-06-07 19:30:00+00:00,RL,NEXT_OPEN,True,7279.25,0.0,1.6729070386910785,-1.0
1162,2019-06-07 19:30:00+00:00,RL,NEXT_CLOSE,True,7272.75,0.3088443763737376,1.0037442232146472,-1.0
1162,2019-06-07 19:30:00+00:00,RL,ONE_BAR_EARLIER,False,7283.25,,,
1163,2019-06-10 15:15:00+00:00,L,CURRENT,True,7407.0,2.2463040468607547,1.0254866300886054,-1.0
1163,2019-06-10 15:15:00+00:00,L,NEXT_OPEN,True,7407.0,2.2463040468607547,1.0254866300886054,-1.0
1163,2019-06-10 15:15:00+00:00,L,NEXT_CLOSE,True,7424.75,0.5127433150443027,2.7590473619050573,-1.0
1163,2019-06-10 15:15:00+00:00,L,ONE_BAR_EARLIER,False,7407.75,,,
1164,2019-06-10 16:15:00+00:00,RS,CURRENT,True,7414.756001636252,2.8186022045907273,0.0,2.5
1164,2019-06-10 16:15:00+00:00,RS,NEXT_OPEN,True,7402.25,1.6438557585341296,0.0,1.2681172994406142
1164,2019-06-10 16:15:00+00:00,RS,NEXT_CLOSE,True,7398.0,1.2446336457472695,0.3287711517068259,0.8688951866537542
1164,2019-06-10 16:15:00+00:00,RS,ONE_BAR_EARLIER,False,7414.0,,,
1165,2019-06-10 18:15:00+00:00,S,CURRENT,True,7370.75,0.20045123760399122,1.0913456269550634,-1.0
1165,2019-06-10 18:15:00+00:00,S,NEXT_OPEN,True,7370.5,0.0,1.1136179866888403,-1.0
1165,2019-06-10 18:15:00+00:00,S,NEXT_CLOSE,True,7374.75,0.06681707920133041,0.7349878712146345,-1.0
1165,2019-06-10 18:15:00+00:00,S,ONE_BAR_EARLIER,False,7364.0,,,
1166,2019-06-10 19:00:00+00:00,RL,CURRENT,True,7373.0,0.8290427801407976,1.2080337653480193,-1.0
1166,2019-06-10 19:00:00+00:00,RL,NEXT_OPEN,True,7373.0,0.8290427801407976,1.2080337653480193,-1.0
1166,2019-06-10 19:00:00+00:00,RL,NEXT_CLOSE,True,7366.25,1.4685900676779842,0.5684864778108326,-1.0
1166,2019-06-10 19:00:00+00:00,RL,ONE_BAR_EARLIER,False,7381.75,,,
1167,2019-06-11 14:45:00+00:00,S,CURRENT,True,7400.308234369309,3.2049118246621577,0.17022670098504428,3.0
1167,2019-06-11 14:45:00+00:00,S,NEXT_OPEN,True,7396.75,3.9449671078993274,0.48216264652102886,3.0
1167,2019-06-11 14:45:00+00:00,S,NEXT_CLOSE,True,7392.25,3.5504703971093945,0.8766593573109616,3.0
1167,2019-06-11 14:45:00+00:00,S,ONE_BAR_EARLIER,False,7402.0,,,
1168,2019-06-11 17:00:00+00:00,S,CURRENT,True,7359.75,0.9948749869141414,1.4821606947904555,-1.0
1168,2019-06-11 17:00:00+00:00,S,NEXT_OPEN,True,7359.5,0.9745714157526283,1.5024642659519687,-1.0
1168,2019-06-11 17:00:00+00:00,S,NEXT_CLOSE,True,7353.0,0.446678565553288,2.030357116151309,-1.0
1168,2019-06-11 17:00:00+00:00,S,ONE_BAR_EARLIER,False,7347.0,,,
1169,2019-06-11 17:15:00+00:00,RL,CURRENT,True,7353.0,2.711197277959252,0.4484687226699514,2.5
1169,2019-06-11 17:15:00+00:00,RL,NEXT_OPEN,True,7353.25,2.6908123360197083,0.0,2.5
1169,2019-06-11 17:15:00+00:00,RL,NEXT_CLOSE,True,7361.5,2.0181092520147814,0.3261590710326919,1.2842513421912245
1169,2019-06-11 17:15:00+00:00,RL,ONE_BAR_EARLIER,False,7359.75,,,
1170,2019-06-11 18:45:00+00:00,RS,CURRENT,True,7366.166746491342,1.0354849338121181,1.3540796760017202,-1.0
1170,2019-06-11 18:45:00+00:00,RS,NEXT_OPEN,True,7364.5,0.06516994390401377,1.4989087097923168,-1.0
1170,2019-06-11 18:45:00+00:00,RS,NEXT_CLOSE,True,7368.5,0.4127429780587539,1.1513356756375768,-1.0
1170,2019-06-11 18:45:00+00:00,RS,ONE_BAR_EARLIER,False,7365.0,,,
1171,2019-06-12 16:00:00+00:00,S,CURRENT,True,7317.25,0.45860699316292597,1.6654675014864155,-1.0
1171,2019-06-12 16:00:00+00:00,S,NEXT_OPEN,True,7317.25,0.0,1.8102907624852342,-1.0
1171,2019-06-12 16:00:00+00:00,S,NEXT_CLOSE,True,7330.25,0.3861953626635166,0.5551558338288052,-1.0
1171,2019-06-12 16:00:00+00:00,S,ONE_BAR_EARLIER,False,7317.5,,,
1172,2019-06-13 15:00:00+00:00,S,CURRENT,True,7357.0,0.7574086853318941,1.0787335821393642,-1.0
1172,2019-06-13 15:00:00+00:00,S,NEXT_OPEN,True,7357.25,0.5737944585847683,1.0557818037959736,-1.0
1172,2019-06-13 15:00:00+00:00,S,NEXT_CLOSE,True,7358.75,0.7115051286451126,0.9180711337356292,-1.0
1172,2019-06-13 15:00:00+00:00,S,ONE_BAR_EARLIER,False,7355.75,,,
1173,2019-06-13 16:00:00+00:00,RL,CURRENT,True,7365.391936105208,0.28049448459007936,1.0198794950086225,-1.0
1173,2019-06-13 16:00:00+00:00,RL,NEXT_OPEN,True,7365.75,0.0,1.472121486338153,-1.0
1173,2019-06-13 16:00:00+00:00,RL,NEXT_CLOSE,True,7355.5,0.7360607431690765,0.4661718040070818,-1.0
1173,2019-06-13 16:00:00+00:00,RL,ONE_BAR_EARLIER,False,7365.25,,,
1174,2019-06-13 20:00:00+00:00,L,CURRENT,True,7372.764195877952,0.0,1.141038228195477,-1.0
1174,2019-06-13 20:00:00+00:00,L,NEXT_OPEN,True,7365.25,0.0,0.37101088125534026,-1.0
1174,2019-06-13 20:00:00+00:00,L,NEXT_CLOSE,True,7363.75,0.10600310893009722,0.21200621786019444,-1.0
1174,2019-06-13 20:00:00+00:00,L,ONE_BAR_EARLIER,False,7370.25,,,
1175,2019-06-14 15:15:00+00:00,S,CURRENT,True,7331.75,0.9333444648067607,0.9100108531865917,0.3266705626823662
1175,2019-06-14 15:15:00+00:00,S,NEXT_OPEN,True,7331.75,0.9333444648067607,0.4433386207832113,0.046667223240338035
1175,2019-06-14 15:15:00+00:00,S,NEXT_CLOSE,True,7330.75,0.8400100183260846,0.5366730672638874,-0.046667223240338035
1175,2019-06-14 15:15:00+00:00,S,ONE_BAR_EARLIER,False,7312.0,,,
1176,2019-06-14 19:15:00+00:00,L,CURRENT,True,7350.0061975111,0.7851570088645261,2.4613820210846935,-1.0
1176,2019-06-14 19:15:00+00:00,L,NEXT_OPEN,True,7351.75,0.0,2.699753509115667,-1.0
1176,2019-06-14 19:15:00+00:00,L,NEXT_CLOSE,True,7345.75,0.2050445703125823,1.8795752278653377,-1.0
1176,2019-06-14 19:15:00+00:00,L,ONE_BAR_EARLIER,False,7348.5,,,
1177,2019-06-17 15:30:00+00:00,S,CURRENT,True,7386.0,1.3113427181527537,0.38744216672695,0.059606487188761534
1177,2019-06-17 15:30:00+00:00,S,NEXT_OPEN,True,7385.75,1.281539474558373,0.35763892313256923,-0.14901621797190384
1177,2019-06-17 15:30:00+00:00,S,NEXT_CLOSE,True,7380.5,0.6556713590763769,0.9835070386145653,-0.7748843334539
1177,2019-06-17 15:30:00+00:00,S,ONE_BAR_EARLIER,False,7385.25,,,
1178,2019-06-17 19:00:00+00:00,S,CURRENT,True,7389.25,2.580502378470994,0.560978777928477,0.5235801927332452
1178,2019-06-17 19:00:00+00:00,S,NEXT_OPEN,True,7388.75,2.5057052080805304,0.2617900963666226,0.1121957555856954
1178,2019-06-17 19:00:00+00:00,S,NEXT_CLOSE,True,7390.75,2.804893889642385,0.0,0.4113844371475498
1178,2019-06-17 19:00:00+00:00,S,ONE_BAR_EARLIER,False,7385.25,,,
1179,2019-06-17 19:15:00+00:00,RL,CURRENT,True,7389.016299314114,0.2249511951393423,1.7460430657852863,-1.0
1179,2019-06-17 19:15:00+00:00,RL,NEXT_OPEN,True,7390.25,0.0,2.7669727124518824,-1.0
1179,2019-06-17 19:15:00+00:00,RL,NEXT_CLOSE,True,7380.25,0.6443635083792055,1.2508232809713988,-1.0
1179,2019-06-17 19:15:00+00:00,RL,ONE_BAR_EARLIER,False,7389.25,,,
1180,2019-06-18 16:00:00+00:00,S,CURRENT,True,7508.75,2.1784386433370093,0.40184790508158424,1.0574944870568006
1180,2019-06-18 16:00:00+00:00,S,NEXT_OPEN,True,7508.25,2.1361388638547374,0.4441476845638563,1.501642171620657
1180,2019-06-18 16:00:00+00:00,S,NEXT_CLOSE,True,7502.25,1.6285415100674732,0.9517450383511207,0.9940448178333927
1180,2019-06-18 16:00:00+00:00,S,ONE_BAR_EARLIER,False,7501.75,,,
1181,2019-06-19 17:15:00+00:00,S,CURRENT,True,7474.0,0.8076855636166925,1.1922977367674985,-1.0
1181,2019-06-19 17:15:00+00:00,S,NEXT_OPEN,True,7474.5,0.8846079982468538,1.1153753021373374,-1.0
1181,2019-06-19 17:15:00+00:00,S,NEXT_CLOSE,True,7472.5,0.5769182597262089,1.4230650406579821,-1.0
1181,2019-06-19 17:15:00+00:00,S,ONE_BAR_EARLIER,False,7471.5,,,
1182,2019-06-19 18:00:00+00:00,RL,CURRENT,True,7476.1266218859455,3.0367356674538226,0.0,2.5
1182,2019-06-19 18:00:00+00:00,RL,NEXT_OPEN,True,7499.5,1.725236546861954,2.197904093947421,1.441636018610674
1182,2019-06-19 18:00:00+00:00,RL,NEXT_CLOSE,True,7491.5,2.481504622198701,1.441636018610674,2.197904093947421
1182,2019-06-19 18:00:00+00:00,RL,ONE_BAR_EARLIER,False,7476.5,,,
1183,2019-06-19 19:15:00+00:00,L,CURRENT,True,7517.25,1.3681241482604896,0.7515048138332266,0.3275790214144834
1183,2019-06-19 19:15:00+00:00,L,NEXT_OPEN,True,7517.5,1.3488547940596376,0.0,0.19269354200851965
1183,2019-06-19 19:15:00+00:00,L,NEXT_CLOSE,True,7523.5,0.8863902932391905,0.4624645008204472,-0.26977095881192753
1183,2019-06-19 19:15:00+00:00,L,ONE_BAR_EARLIER,False,7514.75,,,
1184,2019-06-20 15:00:00+00:00,S,CURRENT,True,7581.0,3.6763862249324135,0.12854497289973474,3.0
1184,2019-06-20 15:00:00+00:00,S,NEXT_OPEN,True,7581.0,3.6763862249324135,0.12854497289973474,3.0
1184,2019-06-20 15:00:00+00:00,S,NEXT_CLOSE,True,7568.75,3.984894159891777,1.388285707317135,3.0
1184,2019-06-20 15:00:00+00:00,S,ONE_BAR_EARLIER,False,7578.5,,,
