event_id,extreme_timestamp,direction,extreme_price,capture_status,matched_signal_time,matched_signal_type,MFE_R_x,MAE_R_x,atr_at_extreme,MFE_R_y,MAE_R_y,bars_to_0.5R,bars_to_1R,bars_to_2R,primary_hit,hit_1.5R_before_0.5R_60m,hit_2R_before_0.75R_90m,hit_2R_before_1R_90m,hit_2R_before_1R_120m,hit_2.5R_before_1R_120m,hit_3R_before_1R_120m,cluster_size
MR01234,2020-08-04 18:30:00+00:00,Long,10790.5,MISSED,,,5.192970802699639,0.1750439596415608,22.851402631606582,5.192970802699639,0.1750439596415608,1,1,3,True,True,True,True,True,True,True,1
MR01237,2020-08-07 14:45:00+00:00,Short,11070.5,MISSED,,,7.525802699009426,0.2432582690588905,21.924571583801676,7.525802699009426,0.2432582690588905,1,1,2,True,True,True,True,True,True,True,1
MR01241,2020-08-11 19:45:00+00:00,Long,10648.0,MISSED,,,2.6387290201126974,0.6063099042977396,39.033943695969576,2.6387290201126974,0.6063099042977396,1,2,4,True,False,True,True,True,True,False,1
MR01245,2020-08-13 15:30:00+00:00,Long,11018.5,MISSED,,,2.546990899572851,2.187090011589731,24.08070376051182,2.546990899572851,2.187090011589731,1,1,4,True,True,True,True,True,True,False,1
MR01246,2020-08-13 17:00:00+00:00,Short,11068.5,MISSED,,,6.717265350132842,0.0598420075735665,22.280892426515027,6.717265350132842,0.0598420075735665,1,1,1,True,True,True,True,True,True,True,1
MR01248,2020-08-14 19:15:00+00:00,Long,10922.0,MISSED,,,2.06618727280076,0.5308953409279731,23.231195270569543,2.06618727280076,0.5308953409279731,2,2,2,True,False,True,True,True,False,False,1
MR01252,2020-08-19 15:15:00+00:00,Long,11188.75,MISSED,,,2.1717212757168496,0.1615329874500136,18.5720579267337,2.1717212757168496,0.1615329874500136,1,1,3,True,True,True,True,True,False,False,1
MR01254,2020-08-19 18:15:00+00:00,Long,11113.75,MISSED,,,2.7063155103618626,2.38096610474459,22.539870080352777,2.7063155103618626,2.38096610474459,1,1,2,True,False,True,True,True,True,False,1
MR01258,2020-08-21 17:45:00+00:00,Long,11315.75,MISSED,,,2.6947379991485385,0.2462197156582421,24.36847912020222,2.6947379991485385,0.2462197156582421,1,3,5,True,True,True,True,True,True,False,1
MR01259,2020-08-21 19:30:00+00:00,Long,11332.0,MISSED,,,3.16490980866532,0.0891523889764878,22.433498675256576,3.16490980866532,0.0891523889764878,1,1,2,True,True,True,True,True,True,True,1
MR01261,2020-08-24 14:45:00+00:00,Long,11330.75,MISSED,,,4.3528428399632615,0.4399149678686275,28.793443260265093,4.3528428399632615,0.4399149678686275,1,1,1,True,True,True,True,True,True,True,1
MR01265,2020-08-27 15:45:00+00:00,Short,11848.5,MISSED,,,6.847963366099663,0.0373186014501344,35.728384278144794,6.847963366099663,0.0373186014501344,1,1,2,True,True,True,True,True,True,True,1
MR01266,2020-08-27 16:45:00+00:00,Long,11637.25,MISSED,,,3.7638983065583544,0.6937693912512222,41.8006334175368,3.7638983065583544,0.6937693912512222,1,1,4,True,False,True,True,True,True,True,1
MR01267,2020-08-27 18:30:00+00:00,Short,11790.5,MISSED,,,2.1762203840676984,0.057485066748958,40.59025178701085,2.1762203840676984,0.057485066748958,1,1,5,True,True,True,True,True,False,False,1
MR01268,2020-08-28 14:30:00+00:00,Short,11812.5,MISSED,,,2.085554466114867,0.9759325386306748,24.933417393250657,2.085554466114867,0.9759325386306748,1,1,1,True,True,True,True,True,False,False,2
MR01273,2020-09-03 20:00:00+00:00,Short,11631.0,MISSED,,,3.7704738412146255,0.1474237402370647,74.61484820770013,3.7704738412146255,0.1474237402370647,3,3,4,True,True,True,True,True,True,True,1
MR01275,2020-09-04 17:15:00+00:00,Long,11170.75,MISSED,,,4.586989573992494,0.4284733200905372,100.3563068779032,4.586989573992494,0.4284733200905372,1,2,5,True,True,True,True,True,True,True,1
MR01276,2020-09-04 19:15:00+00:00,Short,11553.75,MISSED,,,6.070934804556549,0.0071129874687247,93.72526938898046,6.070934804556549,0.0071129874687247,1,1,3,True,True,True,True,True,True,True,1
MR01284,2020-09-14 17:30:00+00:00,Long,10990.0,MISSED,,,2.894095784481178,0.2912297644760934,36.6262929404054,2.894095784481178,0.2912297644760934,1,1,3,True,True,True,True,True,True,False,1
MR01285,2020-09-15 17:00:00+00:00,Short,11298.0,MISSED,,,4.502063671776167,0.4601556791594424,26.802523345712903,4.502063671776167,0.4601556791594424,1,4,4,True,True,True,True,True,True,True,1
MR01286,2020-09-15 19:30:00+00:00,Long,11166.75,MISSED,,,3.943736728918682,0.2853349571310675,32.71009422461372,3.943736728918682,0.2853349571310675,1,1,1,True,True,True,True,True,True,True,1
MR01287,2020-09-16 14:45:00+00:00,Long,11153.75,MISSED,,,2.668660833144374,1.301785772265548,30.727021951074523,2.668660833144374,1.301785772265548,1,1,2,True,True,True,True,True,True,False,1
MR01288,2020-09-16 15:30:00+00:00,Short,11251.0,MISSED,,,4.443533716132888,0.2401910116828588,30.53125627788292,4.443533716132888,0.2401910116828588,1,1,3,True,True,True,True,True,True,True,1
MR01292,2020-09-18 17:30:00+00:00,Long,10559.5,MISSED,,,3.724735619508176,0.3464870343728536,50.0259219358869,3.724735619508176,0.3464870343728536,1,1,4,True,True,True,True,True,True,True,1
MR01295,2020-09-21 18:45:00+00:00,Long,10571.75,MISSED,,,5.181227216212267,0.1606582082546439,49.79515262189384,5.181227216212267,0.1606582082546439,1,1,3,True,True,True,True,True,True,True,1
MR01300,2020-09-24 16:30:00+00:00,Long,10705.25,MISSED,,,2.357239700428898,0.4930960597835959,55.43206600622414,2.357239700428898,0.4930960597835959,1,2,4,True,True,True,True,True,False,False,1
MR01302,2020-09-28 16:15:00+00:00,Long,11043.75,MISSED,,,3.5905461284258764,0.4955965078672336,32.95691772248909,3.5905461284258764,0.4955965078672336,1,2,4,True,True,True,True,True,True,True,1
MR01304,2020-09-29 18:45:00+00:00,Short,11183.25,MISSED,,,2.435505817151973,0.5845213961164735,27.372821775734955,2.435505817151973,0.5845213961164735,2,2,3,True,False,True,True,True,False,False,1
MR01306,2020-09-30 18:00:00+00:00,Short,11343.5,MISSED,,,7.25063964641434,0.2468302858353818,32.410933581041306,7.25063964641434,0.2468302858353818,1,1,1,True,True,True,True,True,True,True,1
MR01307,2020-10-01 15:30:00+00:00,Short,11375.25,MISSED,,,2.0766625750989705,0.7774697325493682,32.58433386244358,2.0766625750989705,0.7774697325493682,1,1,3,True,True,True,True,True,False,False,1
MR01308,2020-10-01 19:30:00+00:00,Long,11349.5,MISSED,,,2.1784988324353636,0.3485598131896582,34.42737672535579,2.1784988324353636,0.3485598131896582,1,1,6,True,True,True,True,True,False,False,1
MR01309,2020-10-02 20:00:00+00:00,Long,11039.5,MISSED,,,2.3439960225095136,0.0,52.33228447859656,2.3439960225095136,0.0,1,3,3,True,True,True,True,True,False,False,1
MR01310,2020-10-05 17:15:00+00:00,Short,11270.0,MISSED,,,2.8770179578043864,3.3289055951558604,22.129394950059428,2.8770179578043864,3.3289055951558604,1,1,2,True,True,True,True,True,True,False,1
MR01312,2020-10-06 15:45:00+00:00,Long,11174.75,MISSED,,,3.6481235884928935,0.1272601251799846,31.43168368208643,3.6481235884928935,0.1272601251799846,1,1,2,True,True,True,True,True,True,True,1
MR01313,2020-10-06 18:45:00+00:00,Short,11342.0,MISSED,,,4.516751974166472,0.1778857798045014,43.098816977345926,4.516751974166472,0.1778857798045014,1,1,1,True,True,True,True,True,True,True,1
MR01315,2020-10-07 19:00:00+00:00,Short,11324.0,MISSED,,,2.030889113117397,0.4747532991703006,25.276285643452542,2.030889113117397,0.4747532991703006,1,2,4,True,True,True,True,True,False,False,1
MR01316,2020-10-08 16:45:00+00:00,Short,11380.75,MISSED,,,2.5419037120616843,0.1712163122114087,25.309114986560186,2.5419037120616843,0.1712163122114087,1,2,4,True,True,True,True,True,True,False,1
MR01317,2020-10-12 18:15:00+00:00,Short,12014.5,MISSED,,,5.380793423547012,0.1104267307071215,33.20452070967813,5.380793423547012,0.1104267307071215,1,1,2,True,True,True,True,True,True,True,1
MR01319,2020-10-13 15:30:00+00:00,Short,11999.25,MISSED,,,2.9707096207982664,0.0618897837666305,43.08734825640912,2.9707096207982664,0.0618897837666305,1,2,3,True,True,True,True,True,True,False,1
MR01320,2020-10-13 17:15:00+00:00,Short,11959.75,MISSED,,,2.570610152166932,1.2435990116677784,43.958435278389075,2.570610152166932,1.2435990116677784,1,1,2,True,True,True,True,True,True,False,1
MR01324,2020-10-14 19:30:00+00:00,Short,11850.25,MISSED,,,2.993525952176561,0.058532630349821,39.863804503370794,2.993525952176561,0.058532630349821,1,1,3,True,True,True,True,True,True,False,1
MR01326,2020-10-15 15:30:00+00:00,Short,11672.5,MISSED,,,2.403379677461722,0.214162545516391,42.024154962760186,2.403379677461722,0.214162545516391,1,1,4,True,True,True,True,True,False,False,1
MR01327,2020-10-15 18:45:00+00:00,Long,11635.5,MISSED,,,2.516093942438299,0.1658963038970307,36.16717105237081,2.516093942438299,0.1658963038970307,1,2,2,True,True,True,True,True,True,False,1
MR01329,2020-10-16 16:30:00+00:00,Long,11696.5,MISSED,,,2.490720232900798,0.0816629584557638,32.65454395839918,2.490720232900798,0.0816629584557638,1,1,2,True,True,True,True,True,False,False,1
MR01330,2020-10-16 18:45:00+00:00,Short,11779.5,MISSED,,,7.706444467229328,0.2006271913367512,28.244758992589432,7.706444467229328,0.2006271913367512,1,1,1,True,True,True,True,True,True,True,1
MR01331,2020-10-19 19:45:00+00:00,Long,11408.75,MISSED,,,2.989599501988134,0.008397751410079,39.69316511718421,2.989599501988134,0.008397751410079,1,2,3,True,True,True,True,True,True,False,1
MR01336,2020-10-21 16:15:00+00:00,Short,11555.5,MISSED,,,2.10973173968349,0.959721105110921,40.289482497311255,2.10973173968349,0.959721105110921,1,1,2,True,True,True,True,True,False,False,1
MR01338,2020-10-21 19:00:00+00:00,Short,11569.25,MISSED,,,2.402733666609196,0.9174073999780564,38.15098940867183,2.402733666609196,0.9174073999780564,2,2,3,True,False,False,True,True,False,False,1
MR01340,2020-10-22 19:00:00+00:00,Long,11440.25,MISSED,,,2.0047285738605702,0.200472857386057,33.25470965791869,2.0047285738605702,0.200472857386057,1,1,2,True,True,True,True,True,False,False,1
MR01342,2020-10-23 19:45:00+00:00,Short,11498.75,MISSED,,,5.232992480000228,0.0,27.3903189964697,5.232992480000228,0.0,1,4,4,True,True,True,True,True,True,True,1
MR01343,2020-10-26 17:30:00+00:00,Long,11160.75,MISSED,,,3.909921915760715,0.2038347918169093,35.97684805408666,3.909921915760715,0.2038347918169093,1,1,2,True,True,True,True,True,True,True,1
MR01344,2020-10-27 17:45:00+00:00,Short,11425.5,MISSED,,,2.153921845412854,1.4215884179724836,30.951293246152257,2.153921845412854,1.4215884179724836,1,1,4,True,True,True,True,True,False,False,1
MR01346,2020-10-28 16:00:00+00:00,Short,11083.75,MISSED,,,3.2832821674367256,0.2486036105892037,38.88385467836188,3.2832821674367256,0.2486036105892037,1,1,3,True,True,True,True,True,True,True,1
MR01352,2020-10-30 18:45:00+00:00,Long,10762.0,MISSED,,,3.5694073830296125,0.7623285229224921,46.78647800023742,3.5694073830296125,0.7623285229224921,1,2,4,True,False,False,True,True,True,True,1
MR01353,2020-11-02 18:45:00+00:00,Long,10759.75,MISSED,,,4.188317846008745,0.1794993362575176,38.99735868637136,4.188317846008745,0.1794993362575176,1,2,3,True,True,True,True,True,True,True,1
MR01354,2020-11-03 18:45:00+00:00,Long,11034.0,MISSED,,,4.138332108871822,0.1595275416118389,35.52155702652745,4.138332108871822,0.1595275416118389,1,1,3,True,True,True,True,True,True,True,1
MR01355,2020-11-03 20:30:00+00:00,Short,11153.0,MISSED,,,3.2076652455736987,1.5677914402523134,36.99471658721758,3.2076652455736987,1.5677914402523134,1,1,2,True,False,False,True,True,True,True,1
MR01356,2020-11-03 21:00:00+00:00,Long,11031.25,MISSED,,,3.817898970491286,0.2172108823474254,39.89978113897842,3.817898970491286,0.2172108823474254,2,3,3,True,True,True,True,True,True,True,1
MR01359,2020-11-05 17:30:00+00:00,Long,11792.5,MISSED,,,3.0687068622352385,0.0,42.90623789681918,3.0687068622352385,0.0,1,2,6,True,False,True,True,True,True,True,1
MR01361,2020-11-06 15:45:00+00:00,Long,11775.75,MISSED,,,3.09611698715605,0.2847843455167121,45.6485765620748,3.09611698715605,0.2847843455167121,1,1,3,True,True,True,True,True,True,True,1
MR01363,2020-11-09 18:00:00+00:00,Short,11965.25,MISSED,,,2.7179158015936062,0.0094866171085291,70.2744359806916,2.7179158015936062,0.0094866171085291,1,3,5,True,False,True,True,True,True,False,1
MR01364,2020-11-10 15:30:00+00:00,Long,11320.75,MISSED,,,5.381909725903624,0.0589475325947823,56.54746155784613,5.381909725903624,0.0589475325947823,1,1,2,True,True,True,True,True,True,True,1
MR01369,2020-11-13 15:30:00+00:00,Short,11687.5,MISSED,,,2.308598019599011,2.4901731447360116,25.701024097577267,2.308598019599011,2.4901731447360116,1,1,1,True,False,True,True,True,False,False,1
MR01370,2020-11-13 15:45:00+00:00,Long,11619.25,MISSED,,,3.9356086580839262,0.0,27.865236662036036,3.9356086580839262,0.0,1,1,2,True,True,True,True,True,True,True,1
MR01371,2020-11-13 18:00:00+00:00,Short,11721.5,MISSED,,,2.2019026715525745,0.8782155163995818,26.189471229446102,2.2019026715525745,0.8782155163995818,1,2,4,True,True,True,True,True,False,False,1
MR01377,2020-11-18 17:30:00+00:00,Short,11845.0,MISSED,,,4.51846476844207,0.3111074102861753,22.50026765213011,4.51846476844207,0.3111074102861753,1,2,4,True,True,True,True,True,True,True,1
MR01379,2020-11-18 20:15:00+00:00,Short,11830.5,MISSED,,,7.369634698586382,0.3983586323560206,23.429474285853953,7.369634698586382,0.3983586323560206,1,1,1,True,True,True,True,True,True,True,1
MR01380,2020-11-19 17:00:00+00:00,Short,11782.0,MISSED,,,2.491681265637548,0.6671714864275401,24.4814619113781,2.491681265637548,0.6671714864275401,1,1,3,True,True,True,True,True,False,False,1
MR01382,2020-11-19 20:30:00+00:00,Short,11817.5,MISSED,,,3.66915073843279,0.4443112222320957,23.25697127662351,3.66915073843279,0.4443112222320957,1,3,5,True,True,True,True,True,True,True,1
MR01385,2020-11-20 21:00:00+00:00,Long,11691.0,MISSED,,,3.4286625265456503,0.1177223185080051,22.65217590397128,3.4286625265456503,0.1177223185080051,1,2,3,True,True,True,True,True,True,True,1
MR01387,2020-11-23 16:30:00+00:00,Long,11625.75,MISSED,,,3.221762235764807,0.3713217492067913,30.521598472331156,3.221762235764807,0.3713217492067913,1,3,5,True,True,True,True,True,True,True,1
MR01388,2020-11-23 19:15:00+00:00,Long,11687.5,MISSED,,,3.217232268274154,0.2034613292189188,26.213007424102752,3.217232268274154,0.2034613292189188,1,2,2,True,True,True,True,True,True,True,1
MR01389,2020-11-23 20:00:00+00:00,Short,11761.75,MISSED,,,2.267399037688129,1.1824607884717662,27.344106162811133,2.267399037688129,1.1824607884717662,1,1,3,True,True,True,True,True,False,False,1
MR01394,2020-11-26 17:45:00+00:00,Long,11944.5,MISSED,,,2.027888497675713,1.1660358861635345,13.14996692235839,2.027888497675713,1.1660358861635345,1,1,1,True,True,True,True,True,False,False,1
MR01396,2020-11-30 20:45:00+00:00,Long,12056.75,MISSED,,,12.271772888766854,0.0688136797500945,29.06398854505747,12.271772888766854,0.0688136797500945,1,1,3,True,True,True,True,True,True,True,1
MR01397,2020-12-01 19:00:00+00:00,Short,12512.25,MISSED,,,4.503488889535674,0.2456448485201277,24.425507134168015,4.503488889535674,0.2456448485201277,1,1,3,True,True,True,True,True,True,True,1
MR01398,2020-12-02 15:45:00+00:00,Long,12398.75,MISSED,,,3.014646883141757,0.0127739274709396,26.09481963097552,3.014646883141757,0.0127739274709396,1,1,4,True,True,True,True,True,True,True,1
MR01402,2020-12-03 18:45:00+00:00,Long,12463.5,MISSED,,,2.7373812558774633,1.5378546381334064,21.67521721935446,2.7373812558774633,1.5378546381334064,1,1,4,True,True,True,True,True,True,False,1
MR01403,2020-12-03 20:15:00+00:00,Short,12513.5,MISSED,,,3.995526234693476,0.4492961227767764,20.77323364299409,3.995526234693476,0.4492961227767764,1,1,1,True,True,True,True,True,True,True,1
MR01404,2020-12-04 18:00:00+00:00,Short,12532.75,MISSED,,,2.209118152090474,0.3457750151098134,17.352323730199195,2.209118152090474,0.3457750151098134,1,3,5,True,True,True,True,True,False,False,1
MR01409,2020-12-08 20:30:00+00:00,Long,12631.25,MISSED,,,2.9287917816934272,0.4295561279817027,17.07188619980694,2.9287917816934272,0.4295561279817027,1,4,5,True,False,True,True,True,True,False,1
MR01411,2020-12-10 19:45:00+00:00,Long,12357.0,MISSED,,,2.739179148391288,0.0923318814064479,32.491485652652344,2.739179148391288,0.0923318814064479,1,1,3,True,True,True,True,True,True,False,1
MR01415,2020-12-14 20:15:00+00:00,Short,12521.75,MISSED,,,3.7749766477050897,0.0,23.664605551306256,3.7749766477050897,0.0,1,1,1,True,True,True,True,True,True,True,2
MR01416,2020-12-15 15:30:00+00:00,Short,12559.5,MISSED,,,4.980543228353552,0.5902866048419024,18.070318010220713,4.980543228353552,0.5902866048419024,1,1,2,True,False,True,True,True,True,True,1
MR01420,2020-12-18 16:15:00+00:00,Long,12656.75,MISSED,,,2.1272804664143066,0.4344446022958795,22.250631301624875,2.1272804664143066,0.4344446022958795,1,3,5,True,True,True,True,True,False,False,1
MR01421,2020-12-18 17:30:00+00:00,Short,12720.75,MISSED,,,3.756989237096504,0.0647756765016638,20.583858098326225,3.756989237096504,0.0647756765016638,1,3,4,True,True,True,True,True,True,True,1
MR01424,2020-12-21 19:30:00+00:00,Short,12699.25,MISSED,,,2.3151736756379826,0.2173871995904209,30.66724572204495,2.3151736756379826,0.2173871995904209,2,2,4,True,True,True,True,True,False,False,1
MR01426,2020-12-22 16:30:00+00:00,Long,12589.75,MISSED,,,4.643778132139384,0.4391279557578614,30.363207713164673,4.643778132139384,0.4391279557578614,1,1,1,True,True,True,True,True,True,True,1
MR01430,2020-12-29 18:45:00+00:00,Short,12861.0,MISSED,,,2.6430268404108768,0.2082384783354024,20.80947463683338,2.6430268404108768,0.2082384783354024,1,1,2,True,True,True,True,True,True,False,2
MR01435,2020-12-31 19:00:00+00:00,Long,12800.75,MISSED,,,7.0613092343706425,0.1188772598378896,14.020062953498966,7.0613092343706425,0.1188772598378896,1,1,2,True,True,True,True,True,True,True,1
MR01436,2021-01-04 18:45:00+00:00,Short,12673.25,MISSED,,,2.0790655789063153,1.0938367411410093,42.96802094156491,2.0790655789063153,1.0938367411410093,1,1,4,True,True,True,True,True,False,False,1
MR01437,2021-01-05 19:30:00+00:00,Short,12798.25,MISSED,,,2.2972101772862934,0.6851328598924032,24.812705673859764,2.2972101772862934,0.6851328598924032,1,1,3,True,True,True,True,True,False,False,1
MR01439,2021-01-07 17:00:00+00:00,Long,12865.0,MISSED,,,2.32689273435065,0.1899504272939306,28.07750111075294,2.32689273435065,0.1899504272939306,1,2,6,True,False,True,True,True,False,False,1
MR01440,2021-01-08 17:15:00+00:00,Short,13062.0,MISSED,,,5.07180926735718,0.637963429856249,31.349759349852636,5.07180926735718,0.637963429856249,2,3,4,True,False,True,True,True,True,True,1
MR01442,2021-01-08 21:45:00+00:00,Short,13121.25,MISSED,,,2.983204068285076,0.0,31.844955231175877,2.983204068285076,0.0,1,1,1,True,True,True,True,True,True,False,1
MR01443,2021-01-11 16:00:00+00:00,Long,12927.5,MISSED,,,3.360684754083645,0.1101863853797916,30.251771322236984,3.360684754083645,0.1101863853797916,1,1,1,True,True,True,True,True,True,True,1
MR01445,2021-01-12 16:15:00+00:00,Short,12923.75,MISSED,,,6.265692887334814,0.2065613039780708,29.047066824466693,6.265692887334814,0.2065613039780708,1,2,2,True,True,True,True,True,True,True,1
MR01446,2021-01-12 17:15:00+00:00,Long,12763.5,MISSED,,,3.615799676741789,0.7059872719759693,34.93925123837966,3.615799676741789,0.7059872719759693,1,2,4,True,False,True,True,True,True,True,1
MR01452,2021-01-20 20:30:00+00:00,Short,13323.25,MISSED,,,2.8390631935334656,0.2158352135434798,20.07704517808159,2.8390631935334656,0.2158352135434798,1,1,1,True,True,True,True,True,True,False,1
MR01457,2021-01-25 20:15:00+00:00,Long,13371.75,MISSED,,,2.7563239456257307,0.2927069676770687,40.99663255450446,2.7563239456257307,0.2927069676770687,1,1,2,True,True,True,True,True,True,False,1
