body_atr,body_range,upper_wick_ratio,lower_wick_ratio,close_loc,range_atr,rel_volume,ret_1,ret_2,ret_3,ret_4,ret_8,mom_accel,consec_up,consec_down,dist_high_8_atr,dist_low_8_atr,break_high_8,break_low_8,dist_high_16_atr,dist_low_16_atr,break_high_16,break_low_16,dist_high_32_atr,dist_low_32_atr,break_high_32,break_low_32,impulse_3bar,pullback_from_high_8,pullback_from_low_8,disp_long,disp_short,mid_reclaim_up,mid_reclaim_down,ema8_slope,price_vs_ema8,price_vs_ema21,trend_agree,atr_percentile,atr_expansion,session_bucket,minutes_since_open,timestamp,bar_index,in_rth,dist_ema8_atr,dist_ema20_atr,ret_3_atr,ret_6_atr,range_expansion,body_contract,failed_new_low,failed_new_high,reclaim_prior_mid,reclaim_prior_close,engulfing_bull,engulfing_bear,outside_bar,micro_higher_low,micro_lower_high,dist_session_high_atr,dist_session_low_atr,ret_8_atr,direction,label,event_id
0.23140399311532875,0.18181818181818182,0.2,0.6181818181818182,0.8,1.272721962134308,1.1546199043705725,0.0003680665464316224,-0.00036779579977197496,-0.00106586298147604,0.00029443156306352414,-0.0007720588235293757,0.0011036581459755723,1,0,-1.3421431600689067,-1.642968351118834,0.0,0.0,-1.3421431600689067,-1.642968351118834,0.0,0.0,-1.3421431600689067,-1.642968351118834,0.0,0.0,0.6710715800344533,1.3421431600689067,1.642968351118834,0.0,0.0,1.0,0.0,0.010599317165844762,0.03709761008037248,0.09281753546127186,True,1.0,1.138686630829245,3.0,75.0,2018-01-18 16:45:00+00:00,1148,True,0.03709761008037248,0.09471760290445246,-0.6710715800344533,0.555369583476789,1.0416666666666667,0.47619047619047616,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.3421431600689067,1.642968351118834,0.48594838554219033,Long,1,MR00018
0.6846829365469097,0.4782608695652174,0.17391304347826086,0.34782608695652173,0.34782608695652173,1.4316097764162656,1.119824881933193,-0.0008421823507872572,-7.328960386965289e-05,0.00014661144302308138,-3.664614482556949e-05,0.0013945465888656194,-0.0016117231914191121,0,1,-0.8091707431918024,-1.6183414863836048,0.0,0.0,-0.8091707431918024,-2.4897561328978535,0.0,0.0,-2.022926857979506,-3.73463419934678,0.0,0.0,0.12448780664489267,0.8091707431918024,1.6183414863836048,0.0,0.0,0.0,1.0,0.028418199576346274,0.0994636985174384,0.5081022492041781,True,0.62,0.9405017810738923,5.0,300.0,2018-01-19 20:30:00+00:00,1254,True,0.0994636985174384,0.49185673506957545,0.12448780664489267,0.21785366162856218,2.110091743119266,1.0476190476190477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.022926857979506,3.7968781026692264,1.1826341631264803,Long,1,MR00021
0.6601501784580006,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.980450535374002,1.555348973526462,-0.000935049989211012,-0.0018683529749927708,-0.0012224059825987066,-0.00043177892918822014,-0.0006115767888621448,-8.735017146266344e-07,0,2,-1.4787363997459215,-0.3168720856598403,0.0,0.0,-1.5579544211608816,-1.2410823355010412,0.0,0.0,-1.5579544211608816,-4.6738632634826445,0.0,0.0,0.897804242702881,1.4787363997459215,0.3168720856598403,0.0,0.0,1.0,0.0,-0.12858400842940912,-0.45004402950312405,0.10808883481178715,False,0.96,1.0306623471932406,4.0,225.0,2018-01-23 19:15:00+00:00,1431,True,-0.45004402950312405,0.06169817071193642,-0.897804242702881,0.052812014276640055,2.4509803921568625,0.9259259259259259,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5579544211608816,4.6738632634826445,0.4489021213514405,Long,1,MR00024
0.030920184249299865,0.03773584905660377,0.8301886792452831,0.1320754716981132,0.16981132075471697,0.8193848826064465,0.8654841487806862,0.00010826025765942049,-0.00014431055631713985,0.0012283236994219404,0.0022421524663676085,0.0036213514883753906,0.0003608037312144985,1,0,-0.10822064487254952,-3.664041833542034,0.0,0.0,-3.061098240680687,-3.664041833542034,0.0,0.0,-3.509440912295535,-3.664041833542034,0.0,0.0,0.5256431322380977,0.10822064487254952,3.664041833542034,0.0,0.0,0.0,1.0,0.1343438136114326,0.47020334764009847,0.08984021815597486,True,0.93,0.9256217126220221,4.0,255.0,2018-01-24 19:45:00+00:00,1524,True,0.47020334764009847,0.1302961418564153,0.5256431322380977,2.025272068329141,0.9044368600682594,0.25,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.509440912295535,3.664041833542034,1.5460092124649933,Short,1,MR00027
0.4264588561902053,0.27058823529411763,0.15294117647058825,0.5764705882352941,0.8470588235294118,1.5760435989638022,1.7962745648976082,0.0009037015615962485,0.0019540437850551484,0.002171631257012585,0.0023893132534482664,-0.005923745243053058,-0.00014569232297034773,4,0,-3.4116708495216423,-1.8541689399574144,0.0,0.0,-3.4116708495216423,-1.8541689399574144,0.0,0.0,-3.4116708495216423,-1.8541689399574144,0.0,0.0,1.1125013639744485,3.4116708495216423,1.8541689399574144,0.0,0.0,1.0,0.0,-0.06346787333439183,-0.22213755667043886,-0.8494638350865649,True,0.78,1.7526476527261794,2.0,15.0,2018-01-25 15:45:00+00:00,1599,True,-0.22213755667043886,-0.8395026959293068,1.1125013639744485,-2.447503000743787,0.769927536231884,0.7931034482758621,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.4116708495216423,1.8541689399574144,3.0593787509297337,Long,1,MR00028
0.32570501646144745,0.4857142857142857,0.22857142857142856,0.2857142857142857,0.7714285714285715,0.6705691515382741,0.6440306681270537,0.000612083243321182,0.0012249162373454414,0.0019468579875256964,0.002923132443161336,0.0058634043939338465,-3.748753516497061e-07,9,0,0.17243206753841336,-3.736028129998956,1.0,0.0,-1.5710477264610994,-3.870141960306611,0.0,0.0,-1.5710477264610994,-3.870141960306611,0.0,0.0,1.0345924052304802,-0.17243206753841336,3.736028129998956,0.0,0.0,0.0,0.0,0.24832518080475552,0.8691381328165049,0.9112923913664199,True,0.72,0.9677736106654979,3.0,90.0,2018-01-25 17:00:00+00:00,1604,True,0.8691381328165049,0.9097518306476059,1.0345924052304802,2.4332080641531664,0.5912162162162162,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.5710477264610994,3.870141960306611,3.1037772156914403,Short,1,MR00029
0.02076271304950338,0.041666666666666664,0.625,0.3333333333333333,0.3333333333333333,0.4983051131880811,0.41835557495634823,0.0,0.0009022664934315028,0.000613364121806903,0.0011190527759727953,-0.0014762007633037921,-0.0009022664934315028,0,0,-1.370339061267223,-1.53644076566325,0.0,0.0,-1.370339061267223,-2.9898306791284868,0.0,0.0,-2.906779826930473,-2.9898306791284868,0.0,0.0,0.35296612184155746,1.370339061267223,1.53644076566325,0.0,0.0,0.0,1.0,0.02610929639400655,0.09138253737902292,-0.031554834151172426,False,0.62,0.9287804791025698,4.0,195.0,2018-01-25 18:45:00+00:00,1611,True,0.09138253737902292,-0.02578349809318921,0.35296612184155746,-0.45677968708907435,0.5357142857142857,0.04,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.906779826930473,2.9898306791284868,0.8512712350296385,Short,1,MR00030
0.6773830733019477,0.6129032258064516,0.11290322580645161,0.27419354838709675,0.27419354838709675,1.1052039617031777,1.2592070171833183,-0.0013412600594504553,-0.0026428209398305924,-0.0049842886553256305,-0.004336983627886815,-0.006025400490691335,-3.795110282167613e-05,0,3,-3.5651740700102508,0.2673880552507688,0.0,1.0,-4.4564675875128135,0.2673880552507688,0.0,1.0,-5.775581993416607,0.2673880552507688,0.0,1.0,2.4599701083070733,3.5651740700102508,-0.2673880552507688,0.0,0.0,0.0,0.0,-0.4660950984180222,-1.6313328444632398,-2.506536280646028,True,0.86,1.1647517143219703,5.0,270.0,2018-01-25 20:00:00+00:00,1616,True,-1.6313328444632398,-2.4703024709699055,-2.4599701083070733,-3.279960144409431,0.9281437125748503,1.0555555555555556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.775581993416607,0.3030397959508713,2.9769203484585596,Long,1,MR00031
0.9028768927462717,0.7021276595744681,0.2127659574468085,0.0851063829787234,0.7872340425531915,1.2859155745174173,0.8285186729406159,0.0012225378447376922,0.0005030361826738883,-0.0002872222022762827,-0.0003948879954049911,0.002087307014071227,0.001941160962843358,1,0,-0.7113575518606989,-2.872790113283592,0.0,0.0,-0.7113575518606989,-3.392628324258718,0.0,0.0,-0.7113575518606989,-3.392628324258718,0.0,0.0,0.2188792467263689,0.7113575518606989,2.872790113283592,0.0,0.0,1.0,0.0,0.11619065539297993,0.40666729387533024,0.9679905778865024,True,0.67,1.0239457979320705,3.0,105.0,2018-01-26 17:15:00+00:00,1696,True,0.40666729387533024,0.9313738355967834,-0.2188792467263689,-0.10943962336318445,1.298342541436464,1.736842105263158,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7113575518606989,3.4747080417811063,1.5868745387661745,Long,1,MR00032
0.15448757405766797,0.2,0.6285714285714286,0.17142857142857143,0.17142857142857143,0.7724378702883398,0.5767105230839767,-0.00024989290304155976,0.00042867859822104393,0.0021112144850783388,0.001287139332832865,0.0027570896591233574,-0.0009286340168913609,0,1,-0.35311445498895533,-2.7145673727275943,0.0,0.0,-0.35311445498895533,-3.5090748964527436,0.0,0.0,-0.35311445498895533,-3.5090748964527436,0.0,0.0,1.3021095527717728,0.35311445498895533,2.7145673727275943,0.0,0.0,0.0,1.0,0.17123486235743896,0.5993220182510766,0.8810619811299059,True,0.91,0.9521964278760736,4.0,165.0,2018-01-29 18:15:00+00:00,1791,True,0.5993220182510766,0.8795524180675819,1.3021095527717728,1.3021095527717728,0.8101851851851851,0.3684210526315789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9269254443460078,3.5090748964527436,1.6993633146343474,Short,1,MR00034
