timestamp,direction,label,event_id
2018-09-14 19:45:00+00:00,Short,1,MR00336
2018-09-17 16:15:00+00:00,Short,1,MR00338
2018-09-18 16:00:00+00:00,Short,1,MR00339
2018-09-20 19:00:00+00:00,Short,1,MR00342
2018-09-20 20:45:00+00:00,Short,1,MR00343
2018-09-26 17:45:00+00:00,Long,1,MR00349
2018-10-01 19:30:00+00:00,Long,1,MR00355
2018-10-02 16:00:00+00:00,Short,1,MR00356
2018-10-03 17:15:00+00:00,Short,1,MR00358
2018-10-04 18:15:00+00:00,Long,1,MR00359
2018-10-10 17:15:00+00:00,Short,1,MR00363
2018-10-11 18:45:00+00:00,Long,1,MR00366
2018-10-12 18:00:00+00:00,Long,1,MR00369
2018-10-15 15:30:00+00:00,Short,1,MR00371
2018-10-17 17:00:00+00:00,Short,1,MR00376
2018-10-18 17:30:00+00:00,Long,1,MR00379
2018-10-19 16:30:00+00:00,Long,1,MR00381
2018-10-19 17:30:00+00:00,Short,1,MR00382
2018-10-22 14:45:00+00:00,Short,1,MR00383
2018-10-22 17:00:00+00:00,Short,1,MR00384
2018-10-22 18:30:00+00:00,Long,1,MR00385
2018-10-24 19:45:00+00:00,Long,1,MR00388
2018-10-26 17:00:00+00:00,Short,1,MR00391
2018-10-30 15:45:00+00:00,Short,1,MR00397
2018-11-01 20:00:00+00:00,Short,1,MR00402
2018-11-09 19:15:00+00:00,Long,1,MR00410
2018-11-12 17:00:00+00:00,Short,1,MR00413
2018-11-13 20:30:00+00:00,Long,1,MR00415
2018-11-14 19:00:00+00:00,Long,1,MR00417
2018-11-15 19:30:00+00:00,Short,1,MR00421
2018-11-16 17:45:00+00:00,Short,1,MR00422
2018-11-19 20:00:00+00:00,Short,1,MR00426
2018-11-27 18:15:00+00:00,Long,1,MR00434
2018-11-28 20:00:00+00:00,Long,1,MR00436
2018-11-29 20:00:00+00:00,Short,1,MR00438
2018-12-03 18:00:00+00:00,Short,1,MR00443
2018-12-03 19:00:00+00:00,Long,1,MR00444
2018-12-04 18:30:00+00:00,Long,1,MR00445
2018-12-06 16:15:00+00:00,Long,1,MR00447
2018-12-07 20:00:00+00:00,Long,1,MR00451
2018-12-11 20:30:00+00:00,Short,1,MR00455
2018-12-11 21:45:00+00:00,Long,1,MR00456
2018-12-13 18:30:00+00:00,Short,1,MR00459
2018-12-18 20:00:00+00:00,Long,1,MR00464
2018-12-20 19:00:00+00:00,Long,1,MR00466
2018-12-20 20:45:00+00:00,Long,1,MR00467
2018-12-24 15:30:00+00:00,Short,1,MR00468
2018-12-28 19:45:00+00:00,Short,1,MR00472
2018-12-28 20:45:00+00:00,Long,1,MR00473
2018-12-31 15:30:00+00:00,Short,1,MR00474
2019-01-02 18:45:00+00:00,Short,1,MR00478
2019-01-03 15:30:00+00:00,Long,1,MR00479
2019-01-07 18:00:00+00:00,Short,1,MR00483
2019-01-08 15:45:00+00:00,Long,1,MR00486
2019-01-08 17:15:00+00:00,Short,1,MR00487
2019-01-08 21:45:00+00:00,Long,1,MR00488
2019-01-09 19:00:00+00:00,Short,1,MR00489
2019-01-09 19:15:00+00:00,Long,1,MR00490
2019-01-10 18:30:00+00:00,Long,1,MR00493
2019-01-11 20:45:00+00:00,Short,1,MR00495
2019-01-16 16:30:00+00:00,Short,1,MR00499
2019-01-18 19:30:00+00:00,Long,1,MR00502
2019-01-18 21:45:00+00:00,Short,1,MR00503
2019-01-21 16:15:00+00:00,Long,1,MR00504
2019-01-22 20:00:00+00:00,Long,1,MR00505
2019-01-23 17:15:00+00:00,Long,1,MR00507
2019-01-24 16:45:00+00:00,Short,1,MR00512
2019-01-25 21:45:00+00:00,Short,1,MR00513
2019-01-28 17:00:00+00:00,Long,1,MR00514
2019-01-28 21:00:00+00:00,Short,1,MR00515
2019-01-29 18:45:00+00:00,Short,1,MR00517
2019-01-30 21:00:00+00:00,Long,1,MR00521
2019-01-31 20:15:00+00:00,Long,1,MR00523
2019-02-01 16:45:00+00:00,Short,1,MR00524
2019-02-04 19:00:00+00:00,Short,1,MR00525
2019-02-05 20:15:00+00:00,Short,1,MR00528
2019-02-06 18:30:00+00:00,Short,1,MR00529
