event_id,timestamp_ct,timestamp_utc,direction,event_type,quality_score,D10_pass,episode_status,episode_id,suppressed_same_direction,suppression_until,core_authorized,core_b1_active,model_hash
F56-0000312,2025-01-02 09:46:00-06:00,2025-01-02 15:46:00+00:00,SHORT,E2,0.04474779515344293,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000313,2025-01-02 09:51:00-06:00,2025-01-02 15:51:00+00:00,LONG,E1,0.56477921672296,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000314,2025-01-02 09:51:00-06:00,2025-01-02 15:51:00+00:00,LONG,E3,0.56477921672296,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000315,2025-01-02 09:52:00-06:00,2025-01-02 15:52:00+00:00,LONG,E13,0.5629743225563354,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000316,2025-01-02 09:53:00-06:00,2025-01-02 15:53:00+00:00,SHORT,E6,0.4387024336612595,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000317,2025-01-02 09:54:00-06:00,2025-01-02 15:54:00+00:00,LONG,E1,0.4371572666141506,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000318,2025-01-02 09:54:00-06:00,2025-01-02 15:54:00+00:00,LONG,E3,0.4371572666141506,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000319,2025-01-02 09:55:00-06:00,2025-01-02 15:55:00+00:00,SHORT,E6,0.5338595702191687,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000320,2025-01-02 09:56:00-06:00,2025-01-02 15:56:00+00:00,LONG,E1,0.417819234100587,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000321,2025-01-02 09:56:00-06:00,2025-01-02 15:56:00+00:00,LONG,E3,0.417819234100587,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000322,2025-01-02 10:04:00-06:00,2025-01-02 16:04:00+00:00,SHORT,E12,0.36558750949532187,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000323,2025-01-02 10:04:00-06:00,2025-01-02 16:04:00+00:00,SHORT,E2,0.36558750949532187,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000324,2025-01-02 10:05:00-06:00,2025-01-02 16:05:00+00:00,LONG,E5,0.4968425557073895,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000325,2025-01-02 10:06:00-06:00,2025-01-02 16:06:00+00:00,LONG,E5,0.4970832683670123,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000326,2025-01-02 10:08:00-06:00,2025-01-02 16:08:00+00:00,SHORT,E2,0.39798556964554227,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000327,2025-01-02 10:30:00-06:00,2025-01-02 16:30:00+00:00,LONG,E13,0.5282048455604482,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000328,2025-01-02 10:31:00-06:00,2025-01-02 16:31:00+00:00,SHORT,E6,0.029454805892929124,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000329,2025-01-02 10:35:00-06:00,2025-01-02 16:35:00+00:00,LONG,E1,0.44204437376712413,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000330,2025-01-02 10:35:00-06:00,2025-01-02 16:35:00+00:00,LONG,E11,0.44204437376712413,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000331,2025-01-02 10:35:00-06:00,2025-01-02 16:35:00+00:00,LONG,E3,0.44204437376712413,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000332,2025-01-02 10:36:00-06:00,2025-01-02 16:36:00+00:00,LONG,E13,0.44245695064375207,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000333,2025-01-02 10:37:00-06:00,2025-01-02 16:37:00+00:00,SHORT,E6,0.33230496529825093,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000334,2025-01-02 10:38:00-06:00,2025-01-02 16:38:00+00:00,SHORT,E6,0.33331544476881564,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000335,2025-01-02 10:39:00-06:00,2025-01-02 16:39:00+00:00,LONG,E1,0.33147629063073436,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000336,2025-01-02 10:39:00-06:00,2025-01-02 16:39:00+00:00,LONG,E13,0.33147629063073436,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000337,2025-01-02 10:39:00-06:00,2025-01-02 16:39:00+00:00,LONG,E3,0.33147629063073436,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000338,2025-01-02 10:40:00-06:00,2025-01-02 16:40:00+00:00,LONG,E13,0.3235887531066491,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000339,2025-01-02 10:43:00-06:00,2025-01-02 16:43:00+00:00,SHORT,E6,0.311040950199754,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000340,2025-01-02 10:44:00-06:00,2025-01-02 16:44:00+00:00,SHORT,E6,0.31296489362303975,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000341,2025-01-02 10:48:00-06:00,2025-01-02 16:48:00+00:00,LONG,E1,0.4761462098847616,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000342,2025-01-02 10:48:00-06:00,2025-01-02 16:48:00+00:00,LONG,E11,0.4761462098847616,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000343,2025-01-02 10:51:00-06:00,2025-01-02 16:51:00+00:00,LONG,E11,0.3633249234369811,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000344,2025-01-02 10:54:00-06:00,2025-01-02 16:54:00+00:00,SHORT,E6,0.3611414150401381,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000345,2025-01-02 10:55:00-06:00,2025-01-02 16:55:00+00:00,LONG,E5,0.48497269053617853,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000346,2025-01-02 11:08:00-06:00,2025-01-02 17:08:00+00:00,SHORT,E14,0.32727777171591765,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000347,2025-01-02 11:09:00-06:00,2025-01-02 17:09:00+00:00,SHORT,E2,0.3273166396376506,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000348,2025-01-02 11:09:00-06:00,2025-01-02 17:09:00+00:00,SHORT,E4,0.3273166396376506,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000349,2025-01-02 11:10:00-06:00,2025-01-02 17:10:00+00:00,LONG,E5,0.4761147528335009,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000350,2025-01-02 11:13:00-06:00,2025-01-02 17:13:00+00:00,LONG,E1,0.3559321050208517,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000351,2025-01-02 11:13:00-06:00,2025-01-02 17:13:00+00:00,LONG,E3,0.3559321050208517,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000352,2025-01-02 11:14:00-06:00,2025-01-02 17:14:00+00:00,SHORT,E6,0.35604467189843475,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000353,2025-01-02 11:15:00-06:00,2025-01-02 17:15:00+00:00,SHORT,E6,0.9142435178464774,True,NEW_EPISODE,EP-0013018,False,2025-01-02 11:45:00-06:00,0,0,bccf4277f3d44d13
F56-0000354,2025-01-02 11:20:00-06:00,2025-01-02 17:20:00+00:00,SHORT,E12,0.8835598609741793,True,SUPPRESSED,,True,2025-01-02 11:45:00-06:00,0,0,bccf4277f3d44d13
F56-0000355,2025-01-02 11:20:00-06:00,2025-01-02 17:20:00+00:00,SHORT,E2,0.8835598609741793,True,SUPPRESSED,,True,2025-01-02 11:45:00-06:00,0,0,bccf4277f3d44d13
F56-0000356,2025-01-02 11:21:00-06:00,2025-01-02 17:21:00+00:00,SHORT,E14,0.8823056340630379,True,SUPPRESSED,,True,2025-01-02 11:45:00-06:00,0,0,bccf4277f3d44d13
F56-0000357,2025-01-02 11:21:00-06:00,2025-01-02 17:21:00+00:00,LONG,E5,0.8234885374808029,True,NEW_EPISODE,EP-0013019,False,2025-01-02 11:51:00-06:00,0,0,bccf4277f3d44d13
F56-0000358,2025-01-02 11:23:00-06:00,2025-01-02 17:23:00+00:00,SHORT,E12,0.822526628540635,True,SUPPRESSED,,True,2025-01-02 11:45:00-06:00,0,0,bccf4277f3d44d13
F56-0000359,2025-01-02 11:23:00-06:00,2025-01-02 17:23:00+00:00,SHORT,E2,0.822526628540635,True,SUPPRESSED,,True,2025-01-02 11:45:00-06:00,0,0,bccf4277f3d44d13
F56-0000360,2025-01-02 11:31:00-06:00,2025-01-02 17:31:00+00:00,SHORT,E14,0.7523991498004253,True,SUPPRESSED,,True,2025-01-02 11:45:00-06:00,0,0,bccf4277f3d44d13
F56-0000361,2025-01-02 11:33:00-06:00,2025-01-02 17:33:00+00:00,SHORT,E14,0.6522056210353455,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000362,2025-01-02 11:36:00-06:00,2025-01-02 17:36:00+00:00,SHORT,E14,0.6951152901292293,True,SUPPRESSED,,True,2025-01-02 11:45:00-06:00,0,0,bccf4277f3d44d13
F56-0000363,2025-01-02 11:37:00-06:00,2025-01-02 17:37:00+00:00,SHORT,E12,0.695040447509022,True,SUPPRESSED,,True,2025-01-02 11:45:00-06:00,0,0,bccf4277f3d44d13
F56-0000364,2025-01-02 11:38:00-06:00,2025-01-02 17:38:00+00:00,SHORT,E14,0.5843564014110716,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000365,2025-01-02 11:40:00-06:00,2025-01-02 17:40:00+00:00,SHORT,E14,0.7001396820196742,True,SUPPRESSED,,True,2025-01-02 11:45:00-06:00,0,0,bccf4277f3d44d13
F56-0000366,2025-01-02 11:42:00-06:00,2025-01-02 17:42:00+00:00,SHORT,E14,0.7029135176074905,True,SUPPRESSED,,True,2025-01-02 11:45:00-06:00,0,0,bccf4277f3d44d13
F56-0000367,2025-01-02 11:48:00-06:00,2025-01-02 17:48:00+00:00,SHORT,E12,0.027290234343325753,False,NOT_D10,,False,,1,1,bccf4277f3d44d13
F56-0000368,2025-01-02 11:48:00-06:00,2025-01-02 17:48:00+00:00,SHORT,E2,0.027290234343325753,False,NOT_D10,,False,,1,1,bccf4277f3d44d13
F56-0000369,2025-01-02 11:50:00-06:00,2025-01-02 17:50:00+00:00,SHORT,E14,0.357824427378824,False,NOT_D10,,False,,1,1,bccf4277f3d44d13
F56-0000370,2025-01-02 11:50:00-06:00,2025-01-02 17:50:00+00:00,LONG,E5,0.4723941664840787,False,NOT_D10,,False,,1,1,bccf4277f3d44d13
F56-0000371,2025-01-02 11:51:00-06:00,2025-01-02 17:51:00+00:00,LONG,E5,0.47208225502838075,False,NOT_D10,,False,,1,1,bccf4277f3d44d13
F56-0000372,2025-01-02 12:31:00-06:00,2025-01-02 18:31:00+00:00,SHORT,E2,0.03227130434263495,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000373,2025-01-02 12:31:00-06:00,2025-01-02 18:31:00+00:00,SHORT,E4,0.03227130434263495,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000374,2025-01-02 12:32:00-06:00,2025-01-02 18:32:00+00:00,LONG,E5,0.32485828802897093,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000375,2025-01-02 12:33:00-06:00,2025-01-02 18:33:00+00:00,LONG,E5,0.3232523917266103,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000376,2025-01-02 12:34:00-06:00,2025-01-02 18:34:00+00:00,SHORT,E2,0.26693734178935713,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000377,2025-01-02 12:34:00-06:00,2025-01-02 18:34:00+00:00,SHORT,E4,0.26693734178935713,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000378,2025-01-02 12:35:00-06:00,2025-01-02 18:35:00+00:00,SHORT,E14,0.28632488300630277,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000379,2025-01-02 12:35:00-06:00,2025-01-02 18:35:00+00:00,LONG,E5,0.3919751858039718,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000380,2025-01-02 12:36:00-06:00,2025-01-02 18:36:00+00:00,LONG,E5,0.39051784938899686,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000381,2025-01-02 12:44:00-06:00,2025-01-02 18:44:00+00:00,LONG,E1,0.3209283692537696,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000382,2025-01-02 12:44:00-06:00,2025-01-02 18:44:00+00:00,LONG,E3,0.3209283692537696,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000383,2025-01-02 12:45:00-06:00,2025-01-02 18:45:00+00:00,SHORT,E6,0.5195663584150363,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000384,2025-01-02 12:46:00-06:00,2025-01-02 18:46:00+00:00,SHORT,E6,0.5191579100797804,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000385,2025-01-02 12:47:00-06:00,2025-01-02 18:47:00+00:00,SHORT,E6,0.5166221526642927,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000386,2025-01-02 12:48:00-06:00,2025-01-02 18:48:00+00:00,SHORT,E6,0.39479197053660553,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000387,2025-01-02 12:53:00-06:00,2025-01-02 18:53:00+00:00,LONG,E5,0.3225109015616034,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000388,2025-01-02 12:54:00-06:00,2025-01-02 18:54:00+00:00,SHORT,E14,0.32240920249134997,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000389,2025-01-02 12:54:00-06:00,2025-01-02 18:54:00+00:00,SHORT,E2,0.32240920249134997,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000390,2025-01-02 12:54:00-06:00,2025-01-02 18:54:00+00:00,SHORT,E4,0.32240920249134997,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000391,2025-01-02 12:55:00-06:00,2025-01-02 18:55:00+00:00,LONG,E5,0.4767921877218151,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000392,2025-01-02 12:56:00-06:00,2025-01-02 18:56:00+00:00,LONG,E5,0.47547595308181323,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000393,2025-01-02 13:03:00-06:00,2025-01-02 19:03:00+00:00,LONG,E13,0.45681048438024136,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000394,2025-01-02 13:04:00-06:00,2025-01-02 19:04:00+00:00,LONG,E1,0.38693811391705973,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000395,2025-01-02 13:04:00-06:00,2025-01-02 19:04:00+00:00,LONG,E11,0.38693811391705973,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000396,2025-01-02 13:05:00-06:00,2025-01-02 19:05:00+00:00,LONG,E13,0.36852660834209144,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000397,2025-01-02 13:06:00-06:00,2025-01-02 19:06:00+00:00,LONG,E11,0.36579142530440145,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000398,2025-01-02 13:07:00-06:00,2025-01-02 19:07:00+00:00,LONG,E13,0.3568199598453543,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000399,2025-01-02 13:23:00-06:00,2025-01-02 19:23:00+00:00,LONG,E13,0.48556884290133695,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000400,2025-01-02 13:24:00-06:00,2025-01-02 19:24:00+00:00,LONG,E1,0.4829584192912299,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000401,2025-01-02 13:24:00-06:00,2025-01-02 19:24:00+00:00,LONG,E11,0.4829584192912299,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000402,2025-01-02 13:25:00-06:00,2025-01-02 19:25:00+00:00,LONG,E13,0.590081751268932,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000403,2025-01-02 13:25:00-06:00,2025-01-02 19:25:00+00:00,SHORT,E6,0.47253262575276933,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000404,2025-01-02 13:26:00-06:00,2025-01-02 19:26:00+00:00,LONG,E1,0.5892004428719972,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000405,2025-01-02 13:27:00-06:00,2025-01-02 19:27:00+00:00,LONG,E13,0.5869666611470029,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000406,2025-01-02 13:28:00-06:00,2025-01-02 19:28:00+00:00,LONG,E13,0.46626378031802485,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000407,2025-01-02 13:30:00-06:00,2025-01-02 19:30:00+00:00,SHORT,E6,0.5503882087929539,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000408,2025-01-02 13:31:00-06:00,2025-01-02 19:31:00+00:00,LONG,E1,0.03233462983532049,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000409,2025-01-02 13:48:00-06:00,2025-01-02 19:48:00+00:00,LONG,E1,0.036210668183063864,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000410,2025-01-02 13:48:00-06:00,2025-01-02 19:48:00+00:00,LONG,E11,0.036210668183063864,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000411,2025-01-02 13:48:00-06:00,2025-01-02 19:48:00+00:00,LONG,E5,0.036210668183063864,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000412,2025-01-02 13:48:00-06:00,2025-01-02 19:48:00+00:00,LONG,E9,0.036210668183063864,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000413,2025-01-02 13:49:00-06:00,2025-01-02 19:49:00+00:00,LONG,E13,0.39207534877187317,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000414,2025-01-02 13:49:00-06:00,2025-01-02 19:49:00+00:00,SHORT,E6,0.39207534877187317,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000415,2025-01-02 13:50:00-06:00,2025-01-02 19:50:00+00:00,SHORT,E6,0.397324837715948,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000416,2025-01-02 13:51:00-06:00,2025-01-02 19:51:00+00:00,LONG,E1,0.5160329678591737,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000417,2025-01-02 13:52:00-06:00,2025-01-02 19:52:00+00:00,LONG,E13,0.5140894806348401,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000418,2025-01-02 13:53:00-06:00,2025-01-02 19:53:00+00:00,SHORT,E6,0.38923247368086167,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000419,2025-01-02 13:54:00-06:00,2025-01-02 19:54:00+00:00,LONG,E1,0.3892192932817094,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000420,2025-01-02 13:55:00-06:00,2025-01-02 19:55:00+00:00,SHORT,E6,0.4622885663496791,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000421,2025-01-02 13:56:00-06:00,2025-01-02 19:56:00+00:00,SHORT,E6,0.4599625037223744,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000422,2025-01-02 13:59:00-06:00,2025-01-02 19:59:00+00:00,SHORT,E12,0.33939286061606805,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000423,2025-01-02 13:59:00-06:00,2025-01-02 19:59:00+00:00,SHORT,E2,0.33939286061606805,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000424,2025-01-02 14:00:00-06:00,2025-01-02 20:00:00+00:00,LONG,E5,0.7922151819945323,True,NEW_EPISODE,EP-0013020,False,2025-01-02 14:30:00-06:00,0,0,bccf4277f3d44d13
F56-0000425,2025-01-02 14:12:00-06:00,2025-01-02 20:12:00+00:00,LONG,E1,0.7465134778634285,True,SUPPRESSED,,True,2025-01-02 14:30:00-06:00,0,0,bccf4277f3d44d13
F56-0000426,2025-01-02 14:12:00-06:00,2025-01-02 20:12:00+00:00,LONG,E11,0.7465134778634285,True,SUPPRESSED,,True,2025-01-02 14:30:00-06:00,0,0,bccf4277f3d44d13
F56-0000427,2025-01-02 14:31:00-06:00,2025-01-02 20:31:00+00:00,LONG,E1,0.044557913724713016,False,NOT_D10,,False,,1,1,bccf4277f3d44d13
F56-0000428,2025-01-02 14:31:00-06:00,2025-01-02 20:31:00+00:00,LONG,E11,0.044557913724713016,False,NOT_D10,,False,,1,1,bccf4277f3d44d13
F56-0000429,2025-01-02 14:31:00-06:00,2025-01-02 20:31:00+00:00,LONG,E3,0.044557913724713016,False,NOT_D10,,False,,1,1,bccf4277f3d44d13
F56-0000430,2025-01-02 14:32:00-06:00,2025-01-02 20:32:00+00:00,LONG,E13,0.043629898071403446,False,NOT_D10,,False,,1,1,bccf4277f3d44d13
F56-0000431,2025-01-02 14:33:00-06:00,2025-01-02 20:33:00+00:00,SHORT,E6,0.3899052406827144,False,NOT_D10,,False,,1,1,bccf4277f3d44d13
F56-0000432,2025-01-02 14:34:00-06:00,2025-01-02 20:34:00+00:00,SHORT,E6,0.32494616622275674,False,NOT_D10,,False,,1,1,bccf4277f3d44d13
F56-0000433,2025-01-02 15:01:00-06:00,2025-01-02 21:01:00+00:00,LONG,E1,0.5499179426183415,False,NOT_D10,,False,,1,0,bccf4277f3d44d13
F56-0000434,2025-01-02 15:01:00-06:00,2025-01-02 21:01:00+00:00,LONG,E3,0.5499179426183415,False,NOT_D10,,False,,1,0,bccf4277f3d44d13
F56-0000435,2025-01-02 15:02:00-06:00,2025-01-02 21:02:00+00:00,LONG,E13,0.5511179905463306,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000436,2025-01-02 15:05:00-06:00,2025-01-02 21:05:00+00:00,SHORT,E6,0.4753275914589134,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000437,2025-01-02 15:06:00-06:00,2025-01-02 21:06:00+00:00,SHORT,E6,0.47997163760456857,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000438,2025-01-02 15:28:00-06:00,2025-01-02 21:28:00+00:00,LONG,E1,0.38833219955703535,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000439,2025-01-02 15:28:00-06:00,2025-01-02 21:28:00+00:00,LONG,E13,0.38833219955703535,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000440,2025-01-02 15:28:00-06:00,2025-01-02 21:28:00+00:00,LONG,E3,0.38833219955703535,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000441,2025-01-02 15:32:00-06:00,2025-01-02 21:32:00+00:00,SHORT,E6,0.5663653033995041,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000442,2025-01-02 15:33:00-06:00,2025-01-02 21:33:00+00:00,SHORT,E6,0.4477130347366636,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000443,2025-01-02 15:35:00-06:00,2025-01-02 21:35:00+00:00,SHORT,E2,0.4804231589202152,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000444,2025-01-02 15:35:00-06:00,2025-01-02 21:35:00+00:00,SHORT,E4,0.4804231589202152,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000445,2025-01-02 15:37:00-06:00,2025-01-02 21:37:00+00:00,LONG,E5,0.3665856760607529,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000446,2025-01-02 15:46:00-06:00,2025-01-02 21:46:00+00:00,SHORT,E2,0.5238691742819649,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000447,2025-01-02 15:47:00-06:00,2025-01-02 21:47:00+00:00,LONG,E5,0.030634723678576455,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000448,2025-01-02 15:48:00-06:00,2025-01-02 21:48:00+00:00,LONG,E5,0.03071564994351545,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000449,2025-01-02 15:51:00-06:00,2025-01-02 21:51:00+00:00,SHORT,E14,0.4530363370775728,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000450,2025-01-02 17:00:00-06:00,2025-01-02 23:00:00+00:00,SHORT,E14,0.5479693938251053,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000451,2025-01-02 17:01:00-06:00,2025-01-02 23:01:00+00:00,SHORT,E2,0.5452545508273305,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000452,2025-01-02 17:02:00-06:00,2025-01-02 23:02:00+00:00,SHORT,E12,0.5423568997182325,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000453,2025-01-02 17:03:00-06:00,2025-01-02 23:03:00+00:00,SHORT,E14,0.42219445896488994,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000454,2025-01-02 17:04:00-06:00,2025-01-02 23:04:00+00:00,SHORT,E12,0.35325567082637566,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000455,2025-01-02 17:06:00-06:00,2025-01-02 23:06:00+00:00,SHORT,E14,0.36841740143414753,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000456,2025-01-02 17:07:00-06:00,2025-01-02 23:07:00+00:00,SHORT,E12,0.3655762616117201,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000457,2025-01-02 17:25:00-06:00,2025-01-02 23:25:00+00:00,SHORT,E12,0.4668055569645227,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000458,2025-01-02 17:25:00-06:00,2025-01-02 23:25:00+00:00,SHORT,E2,0.4668055569645227,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000459,2025-01-02 17:28:00-06:00,2025-01-02 23:28:00+00:00,SHORT,E14,0.35250219761227214,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000460,2025-01-02 17:30:00-06:00,2025-01-02 23:30:00+00:00,LONG,E5,0.024462508501636872,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000461,2025-01-02 17:31:00-06:00,2025-01-02 23:31:00+00:00,SHORT,E2,0.4771418101676563,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000462,2025-01-02 17:48:00-06:00,2025-01-02 23:48:00+00:00,SHORT,E10,0.028400397613086586,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000463,2025-01-02 17:48:00-06:00,2025-01-02 23:48:00+00:00,SHORT,E12,0.028400397613086586,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000464,2025-01-02 17:48:00-06:00,2025-01-02 23:48:00+00:00,SHORT,E2,0.028400397613086586,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000465,2025-01-02 17:49:00-06:00,2025-01-02 23:49:00+00:00,LONG,E5,0.33080852261711097,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000466,2025-01-02 17:50:00-06:00,2025-01-02 23:50:00+00:00,LONG,E5,0.47072150737403295,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000467,2025-01-02 17:55:00-06:00,2025-01-02 23:55:00+00:00,LONG,E1,0.45438947747216707,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
F56-0000468,2025-01-02 17:55:00-06:00,2025-01-02 23:55:00+00:00,LONG,E3,0.45438947747216707,False,NOT_D10,,False,,0,0,bccf4277f3d44d13
