signal_ts,direction,family,value_source,level_price,dist_from_level,reason_codes,entry_ts,entry_price,chase_atr,delay_bars,atr,mfe_3m,mae_3m,mfe_5m,mae_5m,mfe_10m,mae_10m,mfe_15m,mae_15m,mfe_30m,mae_30m,mfe_60m,mae_60m,fp_0.5atr_before_0.5atr,fp_1.0atr_before_1.0atr,fp_1.5atr_before_1.0atr,fp_2.0atr_before_1.0atr,fp_2.5atr_before_1.0atr,fp_3.0atr_before_1.0atr,fp_1.0atr_before_1.5atr,fp_2.0atr_before_1.5atr,fp_2.5atr_before_1.5atr
2017-11-07 11:09:00-06:00,LONG,B_LOWER_REJECTION,prior,6302.5,1.25,TEST_BELOW_VAL|FAILURE_TO_ACCEPT|CLOSE_BACK_INSIDE_VALUE|SIGNAL_LONG,2017-11-07 11:10:00-06:00,6303.75,0.0,1,2.732142857142857,0.1830065359477124,2.7450980392156863,1.0065359477124183,2.7450980392156863,1.0065359477124183,2.7450980392156863,1.0065359477124183,2.7450980392156863,3.568627450980392,2.7450980392156863,4.3921568627450975,2.7450980392156863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-07 11:13:00-06:00,LONG,B_LOWER_REJECTION,prior,6302.5,1.75,TEST_BELOW_VAL|FAILURE_TO_ACCEPT|CLOSE_BACK_INSIDE_VALUE|SIGNAL_LONG,2017-11-07 11:14:00-06:00,6304.25,0.0,1,3.125,0.48,0.48,0.48,0.8,0.48,1.92,1.04,1.92,2.96,1.92,3.92,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-07 11:27:00-06:00,LONG,B_LOWER_REJECTION,prior,6302.5,2.75,TEST_BELOW_VAL|FAILURE_TO_ACCEPT|CLOSE_BACK_INSIDE_VALUE|SIGNAL_LONG,2017-11-07 11:28:00-06:00,6305.25,0.0,1,2.642857142857143,1.135135135135135,0.0945945945945946,1.135135135135135,0.0945945945945946,2.4594594594594597,0.0945945945945946,3.1216216216216215,0.0945945945945946,3.9729729729729732,0.0945945945945946,4.256756756756757,0.0945945945945946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-11-13 08:32:00-06:00,LONG,B_LOWER_REJECTION,prior,6290.5,2.5,TEST_BELOW_VAL|FAILURE_TO_ACCEPT|CLOSE_BACK_INSIDE_VALUE|SIGNAL_LONG,2017-11-13 08:33:00-06:00,6293.0,0.0,1,1.8571428571428572,0.5384615384615384,2.2884615384615383,0.5384615384615384,4.038461538461538,2.423076923076923,4.038461538461538,4.576923076923077,4.038461538461538,7.8076923076923075,4.038461538461538,13.192307692307692,4.038461538461538,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-13 08:40:00-06:00,LONG,B_LOWER_REJECTION,prior,6290.5,4.5,TEST_BELOW_VAL|FAILURE_TO_ACCEPT|CLOSE_BACK_INSIDE_VALUE|SIGNAL_LONG,2017-11-13 08:41:00-06:00,6295.25,0.07179487179487179,1,3.482142857142857,0.6461538461538462,0.14358974358974358,1.2205128205128204,0.14358974358974358,1.794871794871795,0.14358974358974358,2.082051282051282,0.28717948717948716,5.887179487179487,0.28717948717948716,6.389743589743589,0.28717948717948716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-11-17 10:13:00-06:00,LONG,B_LOWER_REJECTION,prior,6328.5,3.5,TEST_BELOW_VAL|FAILURE_TO_ACCEPT|CLOSE_BACK_INSIDE_VALUE|SIGNAL_LONG,2017-11-17 10:14:00-06:00,6331.75,0.09655172413793103,1,2.5892857142857144,0.6758620689655173,0.28965517241379307,1.1586206896551723,0.28965517241379307,2.027586206896552,0.28965517241379307,2.220689655172414,0.28965517241379307,2.3172413793103446,0.6758620689655173,2.3172413793103446,0.6758620689655173,1.0,1.0,1.0,1.0,,,1.0,1.0,
2017-11-27 10:32:00-06:00,LONG,B_LOWER_REJECTION,prior,6399.5,1.75,TEST_BELOW_VAL|FAILURE_TO_ACCEPT|CLOSE_BACK_INSIDE_VALUE|SIGNAL_LONG,2017-11-27 10:33:00-06:00,6401.25,0.0,1,2.7857142857142856,0.44871794871794873,0.9871794871794872,0.44871794871794873,1.3461538461538463,0.44871794871794873,1.794871794871795,1.1666666666666667,1.794871794871795,2.6923076923076925,1.794871794871795,3.141025641025641,1.794871794871795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-27 10:36:00-06:00,LONG,B_LOWER_REJECTION,prior,6399.5,1.25,TEST_BELOW_VAL|FAILURE_TO_ACCEPT|CLOSE_BACK_INSIDE_VALUE|SIGNAL_LONG,2017-11-27 10:37:00-06:00,6401.0,0.10144927536231883,1,2.4642857142857144,0.0,1.9275362318840579,0.5072463768115941,1.9275362318840579,1.115942028985507,1.9275362318840579,2.7391304347826084,1.9275362318840579,3.144927536231884,1.9275362318840579,3.652173913043478,1.9275362318840579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-27 10:41:00-06:00,LONG,B_LOWER_REJECTION,prior,6399.5,1.75,TEST_BELOW_VAL|FAILURE_TO_ACCEPT|CLOSE_BACK_INSIDE_VALUE|SIGNAL_LONG,2017-11-27 10:42:00-06:00,6401.5,0.09929078014184398,1,2.517857142857143,0.8936170212765958,0.6950354609929078,0.8936170212765958,0.6950354609929078,2.4822695035460995,0.6950354609929078,2.879432624113475,0.6950354609929078,2.879432624113475,0.6950354609929078,3.375886524822695,0.6950354609929078,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-11-28 13:08:00-06:00,LONG,B_LOWER_REJECTION,prior,6399.5,3.25,TEST_BELOW_VAL|FAILURE_TO_ACCEPT|CLOSE_BACK_INSIDE_VALUE|SIGNAL_LONG,2017-11-28 13:09:00-06:00,6402.5,0.06862745098039216,1,3.642857142857143,0.4803921568627451,0.3431372549019608,0.6176470588235294,0.3431372549019608,0.8235294117647058,0.3431372549019608,2.058823529411765,0.3431372549019608,4.803921568627451,0.3431372549019608,6.862745098039216,0.3431372549019608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-12-01 08:38:00-06:00,LONG,B_LOWER_REJECTION,prior,6347.5,5.0,TEST_BELOW_VAL|FAILURE_TO_ACCEPT|CLOSE_BACK_INSIDE_VALUE|SIGNAL_LONG,2017-12-01 08:39:00-06:00,6352.25,0.03674540682414698,1,6.803571428571429,0.29396325459317585,1.6902887139107612,0.29396325459317585,3.013123359580052,0.29396325459317585,3.52755905511811,0.29396325459317585,3.52755905511811,0.4776902887139107,3.52755905511811,2.4619422572178475,3.52755905511811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-01 09:06:00-06:00,LONG,B_LOWER_REJECTION,prior,6347.5,7.75,TEST_BELOW_VAL|FAILURE_TO_ACCEPT|CLOSE_BACK_INSIDE_VALUE|SIGNAL_LONG,2017-12-01 09:07:00-06:00,6355.25,0.0,1,5.660714285714286,0.04416403785488959,0.971608832807571,0.04416403785488959,1.413249211356467,1.501577287066246,1.5457413249211356,2.4290220820189274,1.5457413249211356,2.4290220820189274,1.5457413249211356,2.4290220820189274,1.5457413249211356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-01 09:12:00-06:00,LONG,B_LOWER_REJECTION,prior,6347.5,0.5,TEST_BELOW_VAL|FAILURE_TO_ACCEPT|CLOSE_BACK_INSIDE_VALUE|SIGNAL_LONG,2017-12-01 09:13:00-06:00,6347.75,0.046822742474916385,1,5.339285714285714,1.3110367892976589,0.23411371237458192,3.979933110367893,0.23411371237458192,3.979933110367893,0.23411371237458192,3.979933110367893,0.23411371237458192,3.979933110367893,0.23411371237458192,3.979933110367893,4.214046822742475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-12-01 09:14:00-06:00,LONG,B_LOWER_REJECTION,prior,6347.5,6.0,TEST_BELOW_VAL|FAILURE_TO_ACCEPT|CLOSE_BACK_INSIDE_VALUE|SIGNAL_LONG,2017-12-01 09:15:00-06:00,6353.75,0.04745762711864406,1,5.267857142857143,2.894915254237288,0.6644067796610169,2.894915254237288,0.6644067796610169,2.894915254237288,0.6644067796610169,2.894915254237288,0.6644067796610169,2.894915254237288,1.1864406779661016,2.894915254237288,10.203389830508474,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
