fold,train_period,evaluation_period,hypothesis_id,dimension,condition,complexity,training_eligible,selected_by_train,train_N,train_wins,train_losses,train_win_pct,train_avg_R,train_total_R,train_profit_factor,train_max_drawdown_R,train_largest_win_R,train_largest_loss_R,train_max_consecutive_wins,train_max_consecutive_losses,train_realistic_total_R,train_one_sided_p,eval_N,eval_wins,eval_losses,eval_win_pct,eval_avg_R,eval_total_R,eval_profit_factor,eval_max_drawdown_R,eval_largest_win_R,eval_largest_loss_R,eval_max_consecutive_wins,eval_max_consecutive_losses,eval_realistic_total_R,eval_realistic_profit_factor
F2,2021-2022,2023,H0139,session x volatility,Open | Unavailable,2,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F2,2021-2022,2023,H0140,session x volatility,MidAM | Low,2,False,False,6,1,5,16.666666666666668,-0.5,-3.0,0.4,5.0,2.0,-1.0,1,5,-3.88069528479842,0.8413447460685429,3,2,1,66.66666666666667,0.43361125203097184,1.3008337560929155,2.3008337560929153,1.0,2.0,-1.0,1,1,1.031753056861672,1.9446870976421176
F2,2021-2022,2023,H0141,session x volatility,MidAM | Medium,2,False,False,14,6,8,42.857142857142854,-0.21392075132453364,-2.994890518543471,0.5275527280795829,4.640300567454975,1.4216487754753648,-1.0,2,2,-3.5271871163321142,0.8393178501248548,8,5,3,62.5,0.6519701290532817,5.215761032426253,2.7385870108087516,2.0,2.0,-1.0,3,2,4.91878214283829,2.5775037233094316
F2,2021-2022,2023,H0142,session x volatility,MidAM | High,2,False,False,108,52,56,48.148148148148145,0.08808691270549669,9.513386572193642,1.2023816110184837,8.281850052764904,2.0,-1.0,5,5,7.401049311198315,0.20143682979963096,52,25,27,48.07692307692308,0.1109025550156147,5.7669328608119645,1.2711892075293352,6.724769357246716,2.0,-1.0,6,6,4.599470124871268,1.2105025872459596
F2,2021-2022,2023,H0143,session x volatility,MidAM | Unavailable,2,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F2,2021-2022,2023,H0144,session x volatility,Midday | Low,2,False,False,5,3,2,60.0,0.4323754243410775,2.1618771217053876,2.080938560852694,2.0,2.0,-1.0,3,2,1.8696990560446871,0.2606649002160568,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F2,2021-2022,2023,H0145,session x volatility,Midday | Medium,2,False,False,75,31,44,41.333333333333336,0.03418663921432029,2.5639979410740215,1.0668620971931242,6.3473598068054855,2.0,-1.0,4,5,-0.43042757319523733,0.40284907231783973,21,8,13,38.095238095238095,0.07141865404343203,1.4997917349120726,1.132155753423707,7.279348185507892,2.0,-1.0,3,8,0.6690733256141272,1.056359197274038
F2,2021-2022,2023,H0146,session x volatility,Midday | High,2,False,False,162,76,86,46.91358024691358,0.09344213506910314,15.137625881194708,1.199856851760109,15.5172193715698,2.0,-1.0,7,8,11.753288788365953,0.15217415823837155,87,38,49,43.67816091954023,-0.042027535835129866,-3.6563956176562984,0.9164809060379272,17.07775751984108,2.0,-1.0,8,7,-5.94936495476273,0.8681561715374957
F2,2021-2022,2023,H0147,session x volatility,Midday | Unavailable,2,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F2,2021-2022,2023,H0148,session x volatility,PM | Low,2,False,False,10,4,6,40.0,0.0902227628070723,0.902227628070723,1.1673608132165179,3.7835999633334674,2.0,-1.0,3,3,0.295668088184841,0.4155537686892897,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F2,2021-2022,2023,H0149,session x volatility,PM | Medium,2,False,False,59,22,37,37.28813559322034,-0.08108306148945406,-4.78390062787779,0.8505180159095141,9.282417404028411,2.0,-1.0,3,6,-7.137677224237478,0.7097981892772688,22,10,12,45.45454545454545,0.12103504263184807,2.6627709379006577,1.3211737453342276,3.582894360210285,2.0,-1.0,3,5,1.8254589946996265,1.2086037265617569
F2,2021-2022,2023,H0150,session x volatility,PM | High,2,False,False,128,47,81,36.71875,-0.0854796187303546,-10.94139119748539,0.824179416069769,23.564890066277567,2.0,-1.0,6,8,-13.83410282695693,0.8245853226130149,61,24,37,39.34426229508197,-0.18657336726088156,-11.380975402913775,0.6107006384827228,12.030243781351043,2.0,-1.0,4,9,-12.799567610692218,0.574805694880746
F2,2021-2022,2023,H0151,session x volatility,PM | Unavailable,2,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F2,2021-2022,2023,H0152,session x volatility,After-hours | Low,2,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F2,2021-2022,2023,H0153,session x volatility,After-hours | Medium,2,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F2,2021-2022,2023,H0154,session x volatility,After-hours | High,2,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F2,2021-2022,2023,H0155,session x volatility,After-hours | Unavailable,2,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F3,2021-2023,2024,H0001,direction,Long,1,False,False,1185,516,667,43.54430379746835,0.04532193603080921,53.70649419650891,1.0920496839079399,45.7611921374498,2.0,-1.0,6,14,1.7133912372175057,0.09090638039884935,417,188,229,45.08393285371702,-0.004904609394453162,-2.0452221174869685,0.9900947376053919,27.508055834810065,2.0,-1.0,6,8,-19.11674495417229,0.9116361016693235
F3,2021-2023,2024,H0002,direction,Short,1,False,False,1098,434,662,39.5264116575592,-0.01070489876034501,-11.75397883885882,0.9801100095758235,45.41943674685372,2.0,-1.0,8,12,-62.743105520057924,0.6163184101404188,365,147,218,40.273972602739725,0.017512250683901203,6.3919714996239385,1.0330020026004487,23.202211100149356,2.0,-1.0,5,15,-9.49339090948765,0.9532746312316898
F3,2021-2023,2024,H0003,HTF_bias,Bull,1,False,False,1260,527,731,41.82539682539682,0.024505696099901504,30.877177085875896,1.0476124276834555,39.09156358989675,2.0,-1.0,7,18,-35.15725052245655,0.2319622239189647,464,197,267,42.456896551724135,0.018259756410225286,8.472526974344532,1.0357048451479298,45.17694898174713,2.0,-1.0,9,13,-13.744974585719074,0.9451499820167079
F3,2021-2023,2024,H0004,HTF_bias,Bear,1,False,False,1022,422,598,41.291585127201564,0.008879978739505072,9.075338271774184,1.0172571127113528,29.964961137999406,2.0,-1.0,9,10,-27.82917876376891,0.40474251107320214,315,137,178,43.492063492063494,-0.010736447950412826,-3.3819811043800403,0.9790552417045391,33.578647231725746,2.0,-1.0,5,9,-14.069496832288392,0.9159994593183455
F3,2021-2023,2024,H0005,HTF_bias,Neutral,1,False,False,1,1,0,100.0,2.0,2.0,99.9,0.0,2.0,2.0,1,0,1.956715003385051,1.0,3,1,2,33.333333333333336,-0.2479321626091737,-0.7437964878275211,0.46785423158461026,1.397730719615378,0.653934231787857,-1.0,1,2,-0.7956644456524661,0.44376362430942595
F3,2021-2023,2024,H0006,HTF_alignment,Aligned,1,False,False,1159,504,653,43.48576358930112,0.041087214634630574,47.62008176153684,1.0824080261059499,40.47554151587407,2.0,-1.0,6,14,-3.8224189210840187,0.11714720471021367,389,168,221,43.18766066838046,0.01653276025010859,6.431243737292242,1.0332455085781964,28.599040582446023,2.0,-1.0,7,8,-9.47269218812118,0.9533228870720982
F3,2021-2023,2024,H0007,HTF_alignment,Counter-trend,1,False,False,1123,445,676,39.6260017809439,-0.006827752808447704,-7.667566403886772,0.9871466718910781,32.03557906069569,2.0,-1.0,8,12,-59.164010365141436,0.5762395561284179,390,166,224,42.56410256410256,-0.003437686839301904,-1.3406978673277425,0.9934701385220969,22.214392357938706,2.0,-1.0,5,15,-18.341779229886292,0.9147465299352815
F3,2021-2023,2024,H0008,HTF_alignment,Neutral,1,False,False,1,1,0,100.0,2.0,2.0,99.9,0.0,2.0,2.0,1,0,1.956715003385051,1.0,3,1,2,33.333333333333336,-0.2479321626091737,-0.7437964878275211,0.46785423158461026,1.397730719615378,0.653934231787857,-1.0,1,2,-0.7956644456524661,0.44376362430942595
F3,2021-2023,2024,H0009,session,Overnight,1,False,False,793,322,469,40.605296343001264,0.016485514527593285,13.073013020381476,1.0310785401266853,40.27363182401355,2.0,-1.0,7,12,-41.393378918503956,0.35104395793538334,261,111,150,42.52873563218391,0.03923227722035599,10.239624354512914,1.079153472500354,19.17256423263831,2.0,-1.0,7,6,-7.708682440686637,0.9448744465903895
F3,2021-2023,2024,H0010,session,Premarket,1,False,False,535,205,328,38.3177570093458,0.010895539235946957,5.829113491231622,1.0189013275635552,37.90466663076887,2.0,-1.0,4,9,-16.791600728430346,0.4221063944459176,189,77,112,40.74074074074074,0.043871418144997405,8.29169802940451,1.0783939021039266,16.376385585405266,2.0,-1.0,5,10,1.010739146361061,1.0091736264694822
F3,2021-2023,2024,H0011,session,Open,1,False,False,134,69,65,51.492537313432834,0.09763236376217442,13.082736744131372,1.2450866303052446,7.654135695514678,2.0,-1.0,5,7,10.35004506639025,0.13923815068386525,55,25,30,45.45454545454545,-0.06333921296586974,-3.4836567131228353,0.8676308145833982,10.943765722598773,2.0,-1.0,4,5,-4.610122506456924,0.8290839611930849
F3,2021-2023,2024,H0012,session,MidAM,1,False,False,191,91,100,47.64397905759162,0.08273310839257228,15.802023702981305,1.1889931601497412,9.505334750581007,2.0,-1.0,8,5,10.543172234639012,0.14831736290353126,78,32,46,41.02564102564103,-0.049684595566406635,-3.8753984541797175,0.9041061076048518,9.984759648125602,2.0,-1.0,11,8,-5.612175176114471,0.8648039528919741
F3,2021-2023,2024,H0013,session,Midday,1,False,False,350,156,194,44.57142857142857,0.050591134460656835,17.706897061229892,1.1034174316360168,19.888986447651725,2.0,-1.0,7,10,7.912268642066796,0.2078771899518408,95,41,54,43.1578947368421,-0.048958553754342556,-4.651062606662543,0.9085891436335373,15.41879021535456,2.0,-1.0,4,6,-6.937715041419771,0.8670919157514152
F3,2021-2023,2024,H0014,session,PM,1,False,False,280,107,173,38.214285714285715,-0.08407595950823418,-23.541268662305573,0.8283536009690257,26.757901476684086,2.0,-1.0,4,8,-31.65022057900216,0.91220305525997,104,49,55,47.11538461538461,-0.020908223344378415,-2.174455227815355,0.9541417052215256,12.740267716307937,2.0,-1.0,4,7,-4.7521798453431945,0.9026475130062702
F3,2021-2023,2024,H0015,session,After-hours,1,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F3,2021-2023,2024,H0016,time_of_day,00:00-01:59,1,False,False,212,72,140,33.9622641509434,-0.08668819539129866,-18.377897422955314,0.866319395866068,31.94154574477783,2.0,-1.0,4,8,-35.6912213535993,0.8324038260693107,69,20,49,28.985507246376812,-0.22250758955022606,-15.353023678965599,0.682091585405324,26.765365528795606,2.0,-1.0,3,18,-20.826910888125028,0.6005287188660119
F3,2021-2023,2024,H0017,time_of_day,02:00-03:59,1,False,False,219,84,135,38.35616438356164,0.027455954186407165,6.012853966823169,1.049732015847941,21.426271612280043,2.0,-1.0,8,8,-5.2711446864659965,0.3736458275267335,71,29,42,40.84507042253521,0.13464632376615737,9.559888987397173,1.2887542786887547,11.884777368638595,2.0,-1.0,4,12,5.970755495482481,1.1699103705721472
F3,2021-2023,2024,H0018,time_of_day,04:00-05:59,1,False,False,127,49,77,38.58267716535433,-0.08166136572937509,-10.370993447630637,0.850972708985001,21.604338826567087,2.0,-1.0,3,10,-16.85012203982631,0.7889892149772083,34,14,20,41.1764705882353,-0.04631558877553621,-1.5747300183682311,0.9092156755935445,7.17917108286674,2.0,-1.0,3,5,-3.270436843984112,0.8224947389173046
F3,2021-2023,2024,H0019,time_of_day,06:00-07:59,1,False,False,184,72,111,39.130434782608695,0.07740940641341007,14.243330780067453,1.1403989622990744,18.151368936306255,2.0,-1.0,7,7,4.934847471988429,0.21097924219594433,81,36,45,44.44444444444444,0.14824779850829278,12.008071679171715,1.2742499139926047,7.301457852906466,2.0,-1.0,3,7,8.305847313871235,1.1813200048942287
F3,2021-2023,2024,H0020,time_of_day,08:00-09:59,1,False,False,290,118,172,40.689655172413794,0.03166834508750007,9.18382007537502,1.0554336566142832,22.892803185421563,2.0,-1.0,5,7,0.9807335980399579,0.33754184925575015,104,43,61,41.34615384615385,0.017962624416716103,1.8681129393384746,1.0330606937329425,18.571445299052236,2.0,-1.0,5,6,-0.6570144251062393,0.9887000563931407
F3,2021-2023,2024,H0021,time_of_day,10:00-11:59,1,False,False,259,126,133,48.648648648648646,0.08362052714491296,21.657716530532454,1.1992866178327748,8.264689883600365,2.0,-1.0,8,7,15.036157542396849,0.10324835374967967,103,41,62,39.80582524271845,-0.1103768129906796,-11.368811738039998,0.7927829896570044,16.252643951552617,2.0,-1.0,6,10,-13.58995458099121,0.7585635965711106
F3,2021-2023,2024,H0022,time_of_day,12:00-13:59,1,False,False,350,156,194,44.57142857142857,0.050591134460656835,17.706897061229892,1.1034174316360168,19.888986447651725,2.0,-1.0,7,10,7.912268642066796,0.2078771899518408,95,41,54,43.1578947368421,-0.048958553754342556,-4.651062606662543,0.9085891436335373,15.41879021535456,2.0,-1.0,4,6,-6.937715041419771,0.8670919157514152
F3,2021-2023,2024,H0023,time_of_day,14:00-15:59,1,False,False,280,107,173,38.214285714285715,-0.08407595950823418,-23.541268662305573,0.8283536009690257,26.757901476684086,2.0,-1.0,4,8,-31.65022057900216,0.91220305525997,104,49,55,47.11538461538461,-0.020908223344378415,-2.174455227815355,0.9541417052215256,12.740267716307937,2.0,-1.0,4,7,-4.7521798453431945,0.9026475130062702
F3,2021-2023,2024,H0024,time_of_day,16:00-17:59,1,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F3,2021-2023,2024,H0025,time_of_day,18:00-19:59,1,False,False,126,52,74,41.26984126984127,0.0016541919112338607,0.20842818081546644,1.0033853427592643,12.041557750603003,2.0,-1.0,6,6,-7.330936417556064,0.49342834758730725,37,21,16,56.75675675675676,0.1762992775700224,6.523073270090829,1.492734297192597,5.381202910022796,2.0,-1.0,7,4,4.522618686010905,1.320104278284834
F3,2021-2023,2024,H0026,time_of_day,20:00-21:59,1,False,False,120,59,60,49.166666666666664,0.13668070327891338,16.401684393469605,1.3688401359909856,8.028322020731093,2.0,-1.0,6,7,8.305907248245708,0.07817732336334327,44,21,23,47.72727272727273,0.004490083456073644,0.19756367206724032,1.010895507393992,5.0719905418271125,2.0,-1.0,3,3,-2.83663494963137,0.8572175652783174
F3,2021-2023,2024,H0027,time_of_day,22:00-23:59,1,False,False,116,55,60,47.41379310344828,0.07610296467438402,8.827943902228546,1.1570053829350058,10.323122891204555,2.0,-1.0,5,9,-1.4059837091283023,0.24489870357444166,40,20,20,50.0,0.23280305259808176,9.31212210392327,1.5612459487764474,3.5540704883308054,2.0,-1.0,3,4,5.461489215576374,1.2941595551499416
F3,2021-2023,2024,H0028,day_of_week,Monday,1,False,False,442,194,248,43.89140271493213,0.08709541450640185,38.496173211829614,1.1785287884409692,27.371262539472387,2.0,-1.0,6,7,15.721309043040394,0.06514833557697475,126,55,71,43.65079365079365,0.060526487014001026,7.626337363764129,1.1214841263477358,6.642737595748969,2.0,-1.0,3,6,1.4621923194636723,1.0220515446982625
F3,2021-2023,2024,H0029,day_of_week,Tuesday,1,False,False,498,220,277,44.17670682730924,0.0695739492296556,34.647826716368485,1.1410288693973532,17.01242433301548,2.0,-1.0,6,9,12.013424980870454,0.09725973531615706,153,62,91,40.52287581699346,-0.062153438312207605,-9.509476061767764,0.8831409596107824,27.081289430877636,2.0,-1.0,8,9,-16.271992313351106,0.8095313130417287
F3,2021-2023,2024,H0030,day_of_week,Wednesday,1,False,False,433,178,255,41.108545034642034,0.016017037278589753,6.935377141629363,1.0317389132063863,16.85343312353113,2.0,-1.0,6,14,-11.479370405145398,0.38791903218291146,175,65,110,37.142857142857146,-0.11330335617288867,-19.828087330255517,0.7984465355490357,24.525200699224264,2.0,-1.0,5,7,-26.83896178878291,0.7391311902818625
F3,2021-2023,2024,H0031,day_of_week,Thursday,1,False,False,457,182,274,39.82494529540482,-0.0378605957973829,-17.302292279403986,0.9288619405425286,36.31942157208434,2.0,-1.0,7,14,-37.10854965450906,0.7583462327097704,165,81,84,49.09090909090909,0.09298049611794897,15.34178185946158,1.1956963395980629,9.206111059355292,2.0,-1.0,7,6,8.587912082926607,1.1049512553342977
F3,2021-2023,2024,H0032,day_of_week,Friday,1,False,False,396,152,243,38.38383838383838,-0.05637153602106254,-22.323128264340767,0.9008615666827636,40.84512808391649,2.0,-1.0,7,11,-37.91170200196732,0.8264810827764189,142,61,81,42.95774647887324,0.03459643902961184,4.912694342204881,1.068135127013759,18.764924355861094,2.0,-1.0,4,9,0.14651617618353896,1.001952095691603
F3,2021-2023,2024,H0033,day_of_week,Saturday,1,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F3,2021-2023,2024,H0034,day_of_week,Sunday,1,False,False,57,24,32,42.10526315789474,0.02629050581697173,1.4985588315673886,1.057228355798813,5.840767448911119,2.0,-1.0,3,4,-2.2648262451294765,0.4289824906233515,21,11,10,52.38095238095238,0.2763571051776032,5.803499208729667,1.813239899097081,2.05781043204649,2.0,-1.0,4,3,4.304197659900259,1.5373765226036218
F3,2021-2023,2024,H0035,score_band,70-74,1,False,False,2,2,0,100.0,1.6297162913464798,3.2594325826929595,99.9,0.0,2.0,1.2594325826929595,2,0,3.220982472573894,5.381108517887867e-06,2,1,1,50.0,0.5,1.0,2.0,1.0,2.0,-1.0,1,1,0.9654568133786023,1.9536512290704986
F3,2021-2023,2024,H0036,score_band,75-79,1,False,False,996,423,572,42.46987951807229,0.02500657533629201,24.906549034946842,1.050138359742864,50.889508616826234,2.0,-1.0,7,10,-16.47381451272583,0.2486618007806004,340,147,193,43.23529411764706,0.004275637972059839,1.4537169105003453,1.0086758973808336,18.81554429209684,2.0,-1.0,6,9,-11.378080245229249,0.9350125163364564
F3,2021-2023,2024,H0037,score_band,80-84,1,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F3,2021-2023,2024,H0038,score_band,85-89,1,False,False,137,58,79,42.33576642335766,-0.05364036227975109,-7.348729632325899,0.8859789915808206,16.354524043743247,2.0,-1.0,5,11,-10.983433667490257,0.7284173516094897,48,18,30,37.5,-0.27874756288942476,-13.37988301869239,0.5185793124850403,15.335320840821392,2.0,-1.0,3,9,-14.587449020246947,0.48980272430809363
F3,2021-2023,2024,H0039,score_band,90-94,1,False,False,919,366,550,39.825897714907505,0.010899802206719532,10.01691822797525,1.0196365431283707,44.13889722689261,2.0,-1.0,6,14,-41.998898201161154,0.3955572782035015,300,130,170,43.333333333333336,0.09135505243663061,27.406515730989184,1.17708261674936,13.381807139563216,2.0,-1.0,6,7,10.658534194944469,1.0647839129141994
F3,2021-2023,2024,H0040,score_band,95+,1,False,False,229,101,128,44.10480349344978,0.04855172552122675,11.118345144360926,1.1078640387207355,11.615787548696675,2.0,-1.0,6,10,5.205449625962925,0.24982035360007093,92,39,53,42.391304347826086,-0.13188695913761064,-12.13360024066018,0.7526040044887764,25.062883499422338,2.0,-1.0,4,6,-14.268597606506813,0.7163621807248413
F3,2021-2023,2024,H0041,volatility,Low,1,False,False,633,260,371,41.07424960505529,0.04460857187320859,28.23722599574104,1.0838143632840962,32.40280274661869,2.0,-1.0,6,9,-24.085577762774307,0.18308649737124927,200,83,117,41.5,0.0016872209403780802,0.33744418807561605,1.0032121238779665,21.091246894468462,2.0,-1.0,6,10,-15.89205168821066,0.8615704049635584
F3,2021-2023,2024,H0042,volatility,Medium,1,False,False,663,264,397,39.81900452488688,0.01196919258984725,7.935574687068726,1.022303306907874,29.01975197011717,2.0,-1.0,7,8,-20.67845463656736,0.4002392239219018,221,100,121,45.248868778280546,0.12825921810945468,28.345287202189482,1.2610280788426274,9.458622546626918,2.0,-1.0,5,8,19.197897822758982,1.1688576160824937
F3,2021-2023,2024,H0043,volatility,High,1,False,False,987,426,561,43.161094224924014,0.005855840602675097,5.779714674840321,1.0119986768487104,42.58496698034739,2.0,-1.0,10,13,-16.265681883498743,0.4347337112836368,361,152,209,42.10526315789474,-0.06741269254329121,-24.33598200812813,0.8695250668141847,41.27104852172082,2.0,-1.0,7,9,-31.91598199820825,0.8329182223261135
F3,2021-2023,2024,H0044,volatility,Unavailable,1,False,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F3,2021-2023,2024,H0045,CRT_direction,Bullish reclaim,1,False,False,135,63,72,46.666666666666664,0.12004704127815131,16.206350572550427,1.2521610471929185,11.582789155250193,2.0,-1.0,5,7,10.13427085341993,0.12510300765055182,43,17,26,39.53488372093023,-0.06786879865866656,-2.9183583423226622,0.875527925190965,9.889934404025588,2.0,-1.0,4,6,-4.692923934579087,0.8087875593722854
F3,2021-2023,2024,H0046,CRT_direction,Bearish reclaim,1,False,False,140,60,80,42.857142857142854,0.07767835117358735,10.874969164302229,1.1516976936151015,12.0,2.0,-1.0,4,12,4.504018311200047,0.228543570499957,34,11,23,32.35294117647059,-0.09361675282340401,-3.1829695959957363,0.8547979295022096,10.760668343458399,2.0,-1.0,3,8,-4.614948934306869,0.7986963251727881
F3,2021-2023,2024,H0047,CRT_direction,Both reclaims,1,False,False,8,4,4,50.0,0.15040216802787046,1.2032173442229637,1.353358681341867,2.0,2.0,-1.0,2,2,0.8894951044504347,0.3690386723815515,4,1,3,25.0,-0.5513563785231663,-2.2054255140926653,0.26485816196911166,2.2054255140926653,0.7945744859073349,-1.0,1,2,-2.4696122245680625,0.21946546678510118
