hypothesis_id,dimension,condition,complexity,conditions_json,N,wins,losses,win_pct,avg_R,total_R,profit_factor,max_drawdown_R,largest_win_R,largest_loss_R,max_consecutive_wins,max_consecutive_losses,one_sided_p,realistic_avg_R,realistic_total_R,realistic_profit_factor,realistic_max_drawdown_R,positive_years,calendar_year_buckets,max_positive_year_contribution,top_1pct_removed_count,top_1pct_removed_total_R,fdr_q,evidence_label
H0042,volatility,Medium,1,"[{""feature"": ""volatility_regime"", ""value"": ""Medium""}]",1185,476,706,40.16877637130802,0.01226878422023152,14.53850930097435,1.0228560507188034,35.655465333019805,2.0,-1.0,7,11,0.36451047777034173,-0.02658898083584577,-31.50794229047724,0.9525301907347448,58.95236380717583,4,6,0.5117344013442114,12,-9.461490699025646,0.8146660830790688,DESCRIPTIVE ONLY
H0043,volatility,High,1,"[{""feature"": ""volatility_regime"", ""value"": ""High""}]",1816,781,1035,43.00660792951542,-0.006581827064019526,-11.95259794825946,0.9866927375898106,84.1299688468804,2.0,-1.0,10,17,0.5992744815153473,-0.026617769004819342,-48.337868512751925,0.9474165131639323,98.82062395105429,2,6,0.7078515091345478,19,-49.952597948259445,0.8638891876390072,DESCRIPTIVE ONLY
H0044,volatility,Unavailable,1,"[{""feature"": ""volatility_regime"", ""value"": ""Unavailable""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0,6,,0,0.0,,DESCRIPTIVE ONLY
H0045,CRT_direction,Bullish reclaim,1,"[{""feature"": ""crt_direction"", ""value"": ""Bullish reclaim""}]",239,99,140,41.42259414225941,-0.031023032707393646,-7.4145048170670815,0.9418711506564877,31.511180774071683,2.0,-1.0,5,10,0.6592600258892017,-0.0712024021290252,-17.017374108837025,0.8722841205845544,36.5472435596936,2,6,0.6531718299913158,3,-13.414504817067082,0.8745786858940209,DESCRIPTIVE ONLY
H0046,CRT_direction,Bearish reclaim,1,"[{""feature"": ""crt_direction"", ""value"": ""Bearish reclaim""}]",228,94,134,41.228070175438596,0.035900063871261344,8.185214562647586,1.065996140079971,15.817857592321378,2.0,-1.0,4,12,0.33168051260506004,-0.004835285075588921,-1.102444997234274,0.9914990468373622,18.87758689845826,3,6,0.6236335485878272,3,2.1852145626475865,0.8146660830790688,DESCRIPTIVE ONLY
H0047,CRT_direction,Both reclaims,1,"[{""feature"": ""crt_direction"", ""value"": ""Both reclaims""}]",22,9,13,40.90909090909091,-0.04094181871388173,-0.9007200117053981,0.9076612231060887,5.232290080062034,2.0,-1.0,2,4,0.5726627438592939,-0.08113892384365382,-1.7850563245603839,0.8254477630551545,5.595531136919556,2,6,0.7048216342066876,1,-2.900720011705398,,DESCRIPTIVE ONLY
H0048,CRT_direction,No current reclaim,1,"[{""feature"": ""crt_direction"", ""value"": ""No current reclaim""}]",3661,1527,2129,41.709915323682054,0.013211810395304599,48.36843785721014,1.0256739121544165,68.29642288169549,2.0,-1.0,9,16,0.2485194849596991,-0.02693234538094451,-98.59931643963785,0.9499663584238077,168.34417268335864,5,6,0.39088598259846247,37,-25.631562142789868,0.7474303012073835,DESCRIPTIVE ONLY
H0049,displacement,<0.75x,1,"[{""feature"": ""displacement_bucket"", ""value"": ""<0.75x""}]",208,89,119,42.78846153846154,-0.06166943945800512,-12.827243407265065,0.8803189964832523,31.175089117207335,2.0,-1.0,5,9,0.790504082667983,-0.10768880324269653,-22.39927107448088,0.8014588598717806,39.33782631205433,1,6,1.0,3,-18.827243407265065,0.9231600067192455,DESCRIPTIVE ONLY
H0050,displacement,0.75-1.24x,1,"[{""feature"": ""displacement_bucket"", ""value"": ""0.75-1.24x""}]",375,151,223,40.266666666666666,-0.03192422632501784,-11.97158487188169,0.9376883266918971,41.57748536377541,2.0,-1.0,8,11,0.7073519021734115,-0.07570821140654109,-28.390579277452908,0.8594030328788567,54.24954463248939,2,6,0.6678329582750321,4,-19.9715848718817,0.9097379222634115,DESCRIPTIVE ONLY
H0051,displacement,1.25-1.74x,1,"[{""feature"": ""displacement_bucket"", ""value"": ""1.25-1.74x""}]",804,332,472,41.29353233830846,0.020068260590034772,16.134881514387956,1.0397390635757493,36.9725122844913,2.0,-1.0,9,18,0.31302725122737174,-0.020292816429843426,-16.315424409594115,0.9616294885308202,42.37192900114331,4,6,0.3714922993987295,9,-1.8651184856120366,0.810637825225694,DESCRIPTIVE ONLY
H0052,displacement,1.75x+,1,"[{""feature"": ""displacement_bucket"", ""value"": ""1.75x+""}]",2763,1157,1602,41.8747737965979,0.020594417066899757,56.90237435584403,1.039516572123356,47.25854167599792,2.0,-1.0,8,16,0.18247883455471592,-0.018602575862736746,-51.39891710874163,0.9658220128807087,108.97438069131866,3,6,0.40702701513412465,28,0.9023743558440263,0.6984534701921885,DESCRIPTIVE ONLY
H0053,liquidity,Liquidity sweep,1,"[{""feature"": ""liquidity_context"", ""value"": ""Liquidity sweep""}]",458,194,263,42.35807860262009,0.07679256664567467,35.170995523719,1.1450566265244906,21.550025011025333,2.0,-1.0,5,9,0.09603043490984109,0.03733437071885257,17.09914178923448,1.0676085891367257,28.361650153911103,4,6,0.5069702188756955,5,25.170995523718997,0.6587394577799878,DESCRIPTIVE ONLY
H0054,liquidity,No liquidity sweep,1,"[{""feature"": ""liquidity_context"", ""value"": ""No liquidity sweep""}]",3692,1535,2153,41.57638136511376,0.0035393911341728675,13.067432067366227,1.0068673960653336,66.24233453871724,2.0,-1.0,11,18,0.4270184941718662,-0.03672896361308343,-135.60333365950402,0.931888494248863,183.18760601887467,2,6,0.5331200831500867,37,-60.93256793263377,0.8323791975112178,DESCRIPTIVE ONLY
H0055,stop_distance,<15pt,1,"[{""feature"": ""stop_bucket"", ""value"": ""<15pt""}]",1175,492,681,41.87234042553192,0.0673653419814997,79.15427682826214,1.1282546460773664,31.413017951754632,2.0,-1.0,7,12,0.03241168367182157,-0.009652279528890188,-11.34142844644597,0.9830824313795263,61.95709686068643,4,6,0.34234699295101245,12,55.15427682826214,0.6587394577799878,RAW P<0.05
H0056,stop_distance,15-24.99pt,1,"[{""feature"": ""stop_bucket"", ""value"": ""15-24.99pt""}]",1089,430,657,39.48576675849403,-0.005198705254633427,-5.661390022295802,0.9903449691414817,45.48561055617682,2.0,-1.0,5,13,0.5566221233956886,-0.04263171937648442,-46.42594240099153,0.9240228837014081,68.70695669100249,2,6,0.8603304872635944,11,-27.661390022295798,0.8574602119719096,DESCRIPTIVE ONLY
H0057,stop_distance,25-39.99pt,1,"[{""feature"": ""stop_bucket"", ""value"": ""25-39.99pt""}]",1043,442,600,42.377756471716204,-0.021129296960608977,-22.037856729915163,0.9579323011709304,47.23563078503896,2.0,-1.0,7,14,0.7294295052382308,-0.04439817424491668,-46.3072957374481,0.9139340961461442,64.8839499597488,3,6,0.4407403518376101,11,-44.03785672991516,0.9097379222634115,DESCRIPTIVE ONLY
H0058,stop_distance,40pt+,1,"[{""feature"": ""stop_bucket"", ""value"": ""40pt+""}]",843,365,478,43.29774614472123,-0.003815661310754367,-3.2166024849659314,0.9923027082752736,38.1786511132088,2.0,-1.0,7,10,0.5394791275531796,-0.01711687459713398,-14.429525285383944,0.9659942444757573,44.75493818149059,3,6,0.8661386400156187,9,-21.216602484965932,0.8574602119719096,DESCRIPTIVE ONLY
H0059,target_distance,<30pt,1,"[{""feature"": ""target_bucket"", ""value"": ""<30pt""}]",1175,492,681,41.87234042553192,0.0673653419814997,79.15427682826214,1.1282546460773664,31.413017951754632,2.0,-1.0,7,12,0.03241168367182157,-0.009652279528890188,-11.34142844644597,0.9830824313795263,61.95709686068643,4,6,0.34234699295101245,12,55.15427682826214,0.6587394577799878,RAW P<0.05
H0060,target_distance,30-49.99pt,1,"[{""feature"": ""target_bucket"", ""value"": ""30-49.99pt""}]",1089,430,657,39.48576675849403,-0.005198705254633427,-5.661390022295802,0.9903449691414817,45.48561055617682,2.0,-1.0,5,13,0.5566221233956886,-0.04263171937648442,-46.42594240099153,0.9240228837014081,68.70695669100249,2,6,0.8603304872635944,11,-27.661390022295798,0.8574602119719096,DESCRIPTIVE ONLY
H0061,target_distance,50-79.99pt,1,"[{""feature"": ""target_bucket"", ""value"": ""50-79.99pt""}]",1043,442,600,42.377756471716204,-0.021129296960608977,-22.037856729915163,0.9579323011709304,47.23563078503896,2.0,-1.0,7,14,0.7294295052382308,-0.04439817424491668,-46.3072957374481,0.9139340961461442,64.8839499597488,3,6,0.4407403518376101,11,-44.03785672991516,0.9097379222634115,DESCRIPTIVE ONLY
H0062,target_distance,80pt+,1,"[{""feature"": ""target_bucket"", ""value"": ""80pt+""}]",843,365,478,43.29774614472123,-0.003815661310754367,-3.2166024849659314,0.9923027082752736,38.1786511132088,2.0,-1.0,7,10,0.5394791275531796,-0.01711687459713398,-14.429525285383944,0.9659942444757573,44.75493818149059,3,6,0.8661386400156187,9,-21.216602484965932,0.8574602119719096,DESCRIPTIVE ONLY
H0063,setup_to_BOS,Same bar,1,"[{""feature"": ""setup_to_bos_bucket"", ""value"": ""Same bar""}]",3879,1631,2243,42.04691930910028,0.014807471256137664,57.438181002558,1.0288625587775018,46.78809507193368,2.0,-1.0,9,15,0.2163254124941545,-0.024940402620382184,-96.7438217644625,0.9535029510742727,149.07193643125274,5,6,0.48235347636594444,39,-20.56181899744203,0.7276400238439742,DESCRIPTIVE ONLY
