model,direction,setup_timestamp,bos_timestamp,retest_timestamp,confirm_timestamp,entry_timestamp,exit_timestamp,entry_price,stop_price,target_price,exit_price,result_R,score,htf_regime,session_bucket,exit_reason,atr,body,body_sma,normalized_atr,volatility_q33,volatility_q67,volatility_regime,trend_regime,crt_high,crt_low,sweep_above,sweep_below,volume,volume_zscore,direction_name,htf_regime_name,session_name,score_band,date_third,bos_present,retest_present,confirmation_present,stop_distance_points,target_distance_points,stop_distance_atr,stop_distance_pct,body_to_atr,time_since_setup_bars,time_since_bos_bars,time_since_retest_bars,relevant_crt_level,distance_from_crt_points,distance_from_crt_atr,outcome,split,bull_BOS,bear_BOS,liquidity_sweep,source_period,year,quarter,month,day_of_week,time_of_day,trend_state,displacement_ratio,displacement_bucket,stop_bucket,target_bucket,crt_direction,liquidity_context,bos_polarity,htf_alignment,setup_to_bos_bucket,entry_time_third,risk_usd
BOS,Short,2021-07-18 23:45:00-05:00,2021-07-18 23:45:00-05:00,,,2021-07-18 23:45:00-05:00,2021-07-19 00:00:00-05:00,14645.25,14654.73379219347,14626.28241561306,14654.73379219347,-1.0,90.0,-1,0,STOP,6.3225281289797755,7.25,3.25,0.00043171186077259013,0.0004762941926760751,0.0007821808889141431,Low,Bearish trend,14659.5,14652.5,False,False,550,-0.496550008681151,Short,Bear,Overnight,90-94,Early third,True,False,False,9.483792193470435,18.96758438694087,1.5000000000001221,0.0647567791158938,1.1466931980530206,0.0,0.0,,14659.5,14.25,2.2538452513455924,Loss,Research,False,True,False,2021-2023,2021,2021Q3,2021-07,Sunday,22:00-23:59,Bearish trend,2.230769230769231,1.75x+,<15pt,<30pt,No current reclaim,No liquidity sweep,Bear BOS,Aligned,Same bar,Early third,189.6758438694087
BOS,Short,2021-07-19 08:30:00-05:00,2021-07-19 08:30:00-05:00,,,2021-07-19 08:30:00-05:00,2021-07-19 08:35:00-05:00,14514.25,14540.718296924728,14461.313406150544,14540.718296924728,-1.0,90.0,-1,1,STOP,17.645531283152007,28.75,7.125,0.0012157384145341308,0.00047596129869593865,0.0007833492600978816,High,Bearish trend,14551.0,14538.0,True,False,26642,9.134102114167273,Short,Bear,Premarket,90-94,Early third,True,False,False,26.468296924727838,52.936593849455676,1.4999999999999902,0.18236076218011843,1.629307700553656,0.0,0.0,,14551.0,36.75,2.082680278099021,Loss,Research,False,True,True,2021-2023,2021,2021Q3,2021-07,Monday,08:00-09:59,Bearish trend,4.035087719298246,1.75x+,25-39.99pt,50-79.99pt,Bearish reclaim,Liquidity sweep,Bear BOS,Aligned,Same bar,Early third,529.3659384945568
BOS,Long,2021-07-19 08:40:00-05:00,2021-07-19 08:40:00-05:00,,,2021-07-19 08:40:00-05:00,2021-07-19 08:50:00-05:00,14582.5,14546.46674908021,14654.56650183958,14546.46674908021,-1.0,90.0,-1,1,STOP,24.02216727986066,46.25,12.925,0.0016473284608167777,0.00047596129869593865,0.0007834501557127637,High,Bearish trend,14552.5,14504.25,False,False,15473,4.1781922498357,Long,Bear,Premarket,90-94,Early third,True,False,False,36.03325091979059,72.06650183957936,1.4999999999999833,0.2470992691225139,1.9253050510048846,0.0,0.0,,14504.25,78.25,3.25740800521367,Loss,Research,True,False,False,2021-2023,2021,2021Q3,2021-07,Monday,08:00-09:59,Bearish trend,3.578336557059961,1.75x+,25-39.99pt,50-79.99pt,No current reclaim,No liquidity sweep,Bull BOS,Counter-trend,Same bar,Early third,720.6650183958118
BOS,Short,2021-07-19 14:20:00-05:00,2021-07-19 14:20:00-05:00,,,2021-07-19 14:20:00-05:00,2021-07-19 14:40:00-05:00,14477.75,14513.28362359344,14406.682752813118,14513.28362359344,-1.0,85.0,-1,5,STOP,23.689082395627434,14.75,10.025,0.0016362406033829451,0.0004765352271984849,0.0007890099871711814,High,Bearish trend,14521.25,14489.75,False,False,6052,1.030463414314652,Short,Bear,PM,85-89,Early third,True,False,False,35.53362359343919,71.06724718688201,1.4999999999999172,0.2454360905074282,0.6226496980196488,0.0,0.0,,14521.25,43.5,1.836288939922354,Loss,Research,False,True,False,2021-2023,2021,2021Q3,2021-07,Monday,14:00-15:59,Bearish trend,1.4713216957605983,1.25-1.74x,25-39.99pt,50-79.99pt,No current reclaim,No liquidity sweep,Bear BOS,Aligned,Same bar,Early third,710.6724718687838
BOS,Long,2021-07-20 09:20:00-05:00,2021-07-20 09:20:00-05:00,,,2021-07-20 09:20:00-05:00,2021-07-20 10:20:00-05:00,14622.5,14587.346949800414,14692.806100399172,14687.25,1.8419454252866951,75.0,-1,1,TIME,23.435366799723646,11.0,19.4,0.0016026922071960092,0.00047836952878766977,0.000785852828749966,High,Bearish trend,14613.25,14578.75,False,False,7354,1.184134359817236,Long,Bear,Premarket,75-79,Early third,True,False,False,35.15305019958578,70.30610039917156,1.500000000000013,0.2404038310794035,0.4693760543201617,0.0,0.0,,14578.75,43.75,1.8668365796824613,Win,Research,True,False,True,2021-2023,2021,2021Q3,2021-07,Tuesday,08:00-09:59,Bearish trend,0.5670103092783506,<0.75x,25-39.99pt,50-79.99pt,No current reclaim,Liquidity sweep,Bull BOS,Counter-trend,Same bar,Early third,703.0610039917156
BOS,Short,2021-07-20 19:00:00-05:00,2021-07-20 19:00:00-05:00,,,2021-07-20 19:00:00-05:00,2021-07-20 19:40:00-05:00,14743.75,14753.960415220969,14723.329169558065,14753.960415220969,-1.0,90.0,1,0,STOP,6.806943480645837,13.75,3.175,0.00046168332212943365,0.00048099499483782035,0.0007927021068747412,Low,Bullish trend,14760.5,14756.75,False,False,785,-0.37087357402673193,Short,Bull,Overnight,90-94,Early third,True,False,False,10.21041522096857,20.420830441935323,1.4999999999999727,0.0692524983194138,2.019996205212418,0.0,0.0,,14760.5,16.75,2.4607226499860366,Loss,Research,False,True,False,2021-2023,2021,2021Q3,2021-07,Tuesday,18:00-19:59,Bullish trend,4.330708661417323,1.75x+,<15pt,<30pt,No current reclaim,No liquidity sweep,Bear BOS,Counter-trend,Same bar,Early third,204.20830441937142
BOS,Short,2021-07-21 11:35:00-05:00,2021-07-21 11:35:00-05:00,,,2021-07-21 11:35:00-05:00,2021-07-21 12:20:00-05:00,14768.0,14786.37088547252,14731.258229054958,14786.37088547252,-1.0,100.0,1,3,STOP,12.247256981680499,15.25,4.725,0.0008293104673402288,0.0004796217371297454,0.0007876955075805803,High,Bullish trend,14789.75,14779.5,False,False,2268,0.21814936049087552,Short,Bull,MidAM,95+,Early third,True,False,False,18.37088547251915,36.741770945041935,1.4999999999998694,0.1243965701010235,1.2451767789972088,0.0,0.0,,14789.75,21.75,1.7759078651271665,Loss,Research,False,True,False,2021-2023,2021,2021Q3,2021-07,Wednesday,10:00-11:59,Bullish trend,3.227513227513228,1.75x+,15-24.99pt,30-49.99pt,No current reclaim,No liquidity sweep,Bear BOS,Counter-trend,Same bar,Early third,367.417709450383
BOS,Long,2021-07-21 14:50:00-05:00,2021-07-21 14:50:00-05:00,,,2021-07-21 14:50:00-05:00,2021-07-21 15:50:00-05:00,14834.0,14816.715454715491,14868.569090569015,14849.75,0.9112186488421132,75.0,1,5,TIME,11.523030189672223,34.25,8.275,0.0007767985836370651,0.0004796217371297454,0.0007887359968583486,Medium,Bullish trend,14810.0,14799.0,False,True,9108,3.2031587772955614,Long,Bull,PM,75-79,Early third,True,False,False,17.284545284508567,34.569090569015316,1.5000000000000202,0.11651978754556133,2.9723084497945114,0.0,0.0,,14799.0,35.0,3.0373954961403764,Win,Research,True,False,False,2021-2023,2021,2021Q3,2021-07,Wednesday,14:00-15:59,Bullish trend,4.138972809667673,1.75x+,15-24.99pt,30-49.99pt,Bullish reclaim,No liquidity sweep,Bull BOS,Aligned,Same bar,Early third,345.69090569017135
BOS,Long,2021-07-21 20:40:00-05:00,2021-07-21 20:40:00-05:00,,,2021-07-21 20:40:00-05:00,2021-07-21 21:40:00-05:00,14865.75,14858.303611317157,14880.64277736569,14867.75,0.2685865706429784,90.0,1,0,TIME,4.964259121896608,7.75,2.025,0.0003339393654471929,0.0004775961473757165,0.0007880320449476542,Low,Bullish trend,14864.0,14857.0,False,False,612,-0.3644627470503759,Long,Bull,Overnight,90-94,Early third,True,False,False,7.4463886828434624,14.892777365690563,1.499999999999708,0.05009090481706919,1.5611594418623123,0.0,0.0,,14857.0,8.75,1.762599369844546,Win,Research,True,False,False,2021-2023,2021,2021Q3,2021-07,Wednesday,20:00-21:59,Bullish trend,3.8271604938271606,1.75x+,<15pt,<30pt,No current reclaim,No liquidity sweep,Bull BOS,Aligned,Same bar,Early third,148.92777365686925
BOS,Long,2021-07-22 00:30:00-05:00,2021-07-22 00:30:00-05:00,,,2021-07-22 00:30:00-05:00,2021-07-22 00:55:00-05:00,14860.25,14854.738785915904,14871.272428168191,14854.738785915904,-1.0,90.0,1,0,STOP,3.6741427227310726,5.0,2.25,0.00024724636010370435,0.00047550450535233443,0.0007851729359979355,Low,Bullish trend,14857.0,14853.75,False,False,191,-0.5480211272459456,Long,Bull,Overnight,90-94,Early third,True,False,False,5.511214084095627,11.022428168191254,1.4999999999997329,0.037086954015549047,1.3608616695987759,0.0,0.0,,14853.75,6.5,1.7691201704784087,Loss,Research,True,False,False,2021-2023,2021,2021Q3,2021-07,Thursday,00:00-01:59,Bullish trend,2.2222222222222223,1.75x+,<15pt,<30pt,No current reclaim,No liquidity sweep,Bull BOS,Aligned,Same bar,Early third,110.22428168191254
BOS,Long,2021-07-22 08:30:00-05:00,2021-07-22 08:30:00-05:00,,,2021-07-22 08:30:00-05:00,2021-07-22 09:00:00-05:00,14882.75,14868.567586361632,14911.114827276737,14911.114827276737,2.0,90.0,1,1,TARGET,9.454942425578155,28.5,5.025,0.0006352953873160642,0.00047313799416718054,0.0007850385658031545,Medium,Bullish trend,14857.5,14851.0,False,False,13741,5.843921672147921,Long,Bull,Premarket,90-94,Early third,True,False,False,14.182413638367507,28.364827276736833,1.500000000000029,0.09529430809741148,3.0142965146884295,0.0,0.0,,14851.0,31.75,3.3580320821528997,Win,Research,True,False,True,2021-2023,2021,2021Q3,2021-07,Thursday,08:00-09:59,Bullish trend,5.671641791044776,1.75x+,<15pt,<30pt,No current reclaim,Liquidity sweep,Bull BOS,Aligned,Same bar,Early third,283.64827276735014
BOS,Short,2021-07-22 11:05:00-05:00,2021-07-22 11:05:00-05:00,,,2021-07-22 11:05:00-05:00,2021-07-22 11:35:00-05:00,14877.25,14899.746079880852,14832.257840238291,14899.746079880852,-1.0,100.0,1,3,STOP,14.997386587235756,16.5,9.05,0.0010080751877689597,0.0004747016149420538,0.0007871572249786509,High,Bullish trend,14923.75,14892.25,False,False,7533,2.721713855307972,Short,Bull,MidAM,95+,Early third,True,False,False,22.49607988085154,44.992159761708535,1.4999999999998603,0.15121127816532987,1.100191683665947,0.0,0.0,,14923.75,46.5,3.100540199422215,Loss,Research,False,True,False,2021-2023,2021,2021Q3,2021-07,Thursday,10:00-11:59,Bullish trend,1.8232044198895025,1.75x+,15-24.99pt,30-49.99pt,No current reclaim,No liquidity sweep,Bear BOS,Counter-trend,Same bar,Early third,449.9215976170308
BOS,Long,2021-07-22 13:10:00-05:00,2021-07-22 13:10:00-05:00,,,2021-07-22 13:10:00-05:00,2021-07-22 14:10:00-05:00,14929.5,14914.784267056904,14958.931465886191,14933.25,0.2548293051049958,75.0,1,4,TIME,9.810488628731061,10.0,2.9,0.0006571210441562719,0.00047594546971848424,0.000788775144366646,Medium,Bullish trend,14923.75,14917.75,False,False,2283,0.3442370806171719,Long,Bull,Midday,75-79,Early third,True,False,False,14.715732943095645,29.43146588619129,1.4999999999999034,0.09856815662343445,1.0193172204199834,0.0,0.0,,14917.75,11.75,1.1976977339934805,Win,Research,True,False,False,2021-2023,2021,2021Q3,2021-07,Thursday,12:00-13:59,Bullish trend,3.4482758620689657,1.75x+,<15pt,<30pt,No current reclaim,No liquidity sweep,Bull BOS,Aligned,Same bar,Early third,294.3146588619129
BOS,Long,2021-07-22 14:25:00-05:00,2021-07-22 14:25:00-05:00,,,2021-07-22 14:25:00-05:00,2021-07-22 14:30:00-05:00,14942.25,14928.765989014166,14969.218021971668,14928.765989014166,-1.0,75.0,1,5,STOP,8.989340657223012,8.75,3.725,0.000601605558548613,0.0004759965829690555,0.000788775144366646,Medium,Bullish trend,14937.0,14930.75,False,False,2794,0.554208018897197,Long,Bull,PM,75-79,Early third,True,False,False,13.484010985834175,26.96802197166835,1.4999999999999618,0.09024083378228964,0.9733750598236924,0.0,0.0,,14930.75,11.5,1.2792929357682814,Loss,Research,True,False,False,2021-2023,2021,2021Q3,2021-07,Thursday,14:00-15:59,Bullish trend,2.348993288590604,1.75x+,<15pt,<30pt,No current reclaim,No liquidity sweep,Bull BOS,Aligned,Same bar,Early third,269.6802197166835
BOS,Long,2021-07-22 15:00:00-05:00,2021-07-22 15:00:00-05:00,,,2021-07-22 15:00:00-05:00,2021-07-22 15:45:00-05:00,14958.25,14942.20298082186,14990.344038356276,14990.344038356276,2.0,75.0,1,5,TARGET,10.698012785425949,15.0,5.65,0.0007151914686160445,0.0004762941926760751,0.000788775144366646,Medium,Bullish trend,14945.0,14933.0,False,False,6920,2.2574733164367164,Long,Bull,PM,75-79,Early third,True,False,False,16.047019178140545,32.09403835627563,1.5000000000001517,0.10727872029241753,1.4021295637667126,0.0,0.0,,14933.0,25.25,2.360251432340633,Win,Research,True,False,False,2021-2023,2021,2021Q3,2021-07,Thursday,14:00-15:59,Bullish trend,2.654867256637168,1.75x+,15-24.99pt,30-49.99pt,No current reclaim,No liquidity sweep,Bull BOS,Aligned,Same bar,Early third,320.9403835628109
BOS,Short,2021-07-22 21:10:00-05:00,2021-07-22 21:10:00-05:00,,,2021-07-22 21:10:00-05:00,2021-07-22 22:10:00-05:00,14991.25,14998.798056115906,14976.15388776819,14983.75,0.9936333123168488,75.0,1,0,TIME,5.032037410603243,2.5,2.525,0.000335664965269957,0.00047460066250695684,0.0007871572249786509,Low,Bullish trend,14999.25,14993.5,False,False,481,-0.4410198620774979,Short,Bull,Overnight,75-79,Early third,True,False,False,7.548056115905638,15.096112231809457,1.5000000000001537,0.05034974479049871,0.49681665615842446,0.0,0.0,,14999.25,8.0,1.5898132997069583,Win,Research,False,True,False,2021-2023,2021,2021Q3,2021-07,Thursday,20:00-21:59,Bullish trend,0.9900990099009901,0.75-1.24x,<15pt,<30pt,No current reclaim,No liquidity sweep,Bear BOS,Counter-trend,Same bar,Early third,150.96112231811276
BOS,Long,2021-07-22 23:30:00-05:00,2021-07-22 23:30:00-05:00,,,2021-07-22 23:30:00-05:00,2021-07-23 00:00:00-05:00,14987.75,14982.340381431137,14998.56923713773,14982.340381431137,-1.0,90.0,1,0,STOP,3.6064123792435674,3.0,1.725,0.00024062400155083768,0.00047312550439058824,0.0007857362779872483,Low,Bullish trend,14985.5,14983.25,False,False,146,-0.5870823993282505,Long,Bull,Overnight,90-94,Early third,True,False,False,5.409618568863152,10.819237137729942,1.4999999999993903,0.03609360023261098,0.831851625528537,0.0,0.0,,14983.25,4.5,1.2477774382928055,Loss,Research,True,False,False,2021-2023,2021,2021Q3,2021-07,Thursday,22:00-23:59,Bullish trend,1.7391304347826086,1.25-1.74x,<15pt,<30pt,No current reclaim,No liquidity sweep,Bull BOS,Aligned,Same bar,Early third,108.19237137726304
BOS,Long,2021-07-23 02:05:00-05:00,2021-07-23 02:50:00-05:00,,,2021-07-23 02:50:00-05:00,2021-07-23 03:50:00-05:00,15006.5,14996.906211690432,15025.687576619135,15016.25,1.016282586752035,75.0,1,0,TIME,6.395858873045857,8.0,4.575,0.0004262059023120553,0.00047123614853138347,0.0007848456951813609,Low,Bullish trend,14999.25,14992.5,False,False,788,-0.3085035342293789,Long,Bull,Overnight,75-79,Early third,True,False,False,9.593788309568481,19.187576619135143,1.4999999999999523,0.06393088534680626,1.2508093375409663,9.0,0.0,,14992.5,14.0,2.188916340696691,Win,Research,True,False,False,2021-2023,2021,2021Q3,2021-07,Friday,02:00-03:59,Bullish trend,1.7486338797814207,1.25-1.74x,<15pt,<30pt,No current reclaim,No liquidity sweep,Bull BOS,Aligned,4-12 bars,Early third,191.87576619136962
BOS,Short,2021-07-23 08:30:00-05:00,2021-07-23 08:30:00-05:00,,,2021-07-23 08:30:00-05:00,2021-07-23 08:45:00-05:00,14964.25,14978.075115762034,14936.599768475931,14978.075115762034,-1.0,90.0,1,1,STOP,9.216743841356182,35.75,6.2,0.0006159175261945091,0.00047050854079875253,0.0007848170047472804,Medium,Bullish trend,15000.75,14991.0,True,False,17649,7.2296854675892765,Short,Bull,Premarket,90-94,Early third,True,False,False,13.82511576203433,27.65023152406866,1.500000000000006,0.09238762892917673,3.878810197543651,0.0,0.0,,15000.75,36.5,3.9601838380515595,Loss,Research,False,True,True,2021-2023,2021,2021Q3,2021-07,Friday,08:00-09:59,Bullish trend,5.766129032258064,1.75x+,<15pt,<30pt,Bearish reclaim,Liquidity sweep,Bear BOS,Counter-trend,Same bar,Early third,276.5023152406866
BOS,Long,2021-07-23 09:15:00-05:00,2021-07-23 09:15:00-05:00,,,2021-07-23 09:15:00-05:00,2021-07-23 10:15:00-05:00,15011.5,14989.7151320783,15055.0697358434,15055.0697358434,2.0,75.0,1,1,TARGET,14.52324528113383,14.5,10.05,0.0009674746215324138,0.00047098206881311184,0.0007851334241481755,High,Bullish trend,14999.75,14985.25,False,False,9295,2.737598884806015,Long,Bull,Premarket,75-79,Early third,True,False,False,21.784867921700425,43.56973584340085,1.499999999999978,0.14512119322985995,0.9983994430525782,0.0,0.0,,14985.25,26.25,1.8074472675951847,Win,Research,True,False,False,2021-2023,2021,2021Q3,2021-07,Friday,08:00-09:59,Bullish trend,1.4427860696517412,1.25-1.74x,15-24.99pt,30-49.99pt,No current reclaim,No liquidity sweep,Bull BOS,Aligned,Same bar,Early third,435.6973584340085
BOS,Short,2021-07-26 02:40:00-05:00,2021-07-26 02:40:00-05:00,,,2021-07-26 02:40:00-05:00,2021-07-26 03:00:00-05:00,15094.75,15106.705757500207,15070.83848499958,15070.83848499958,2.0,90.0,1,0,TARGET,7.970505000139952,14.5,3.25,0.000528031600400136,0.00047170587049067515,0.0007821808889141431,Medium,Bullish trend,15114.25,15108.25,False,False,1257,-0.13648230414204787,Short,Bull,Overnight,90-94,Early third,True,False,False,11.955757500207255,23.911515000419968,1.4999999999996647,0.07920474006000268,1.8192071894748698,0.0,0.0,,15114.25,19.5,2.4465200134317215,Win,Research,False,True,False,2021-2023,2021,2021Q3,2021-07,Monday,02:00-03:59,Bullish trend,4.461538461538462,1.75x+,<15pt,<30pt,No current reclaim,No liquidity sweep,Bear BOS,Counter-trend,Same bar,Early third,239.1151500041451
BOS,Long,2021-07-26 10:55:00-05:00,2021-07-26 10:55:00-05:00,,,2021-07-26 10:55:00-05:00,2021-07-26 11:30:00-05:00,15141.5,15120.995127921142,15182.509744157716,15120.995127921142,-1.0,75.0,1,3,STOP,13.66991471923882,10.25,5.7,0.0009028111296264452,0.0004762180126345759,0.0007846066552691638,High,Bullish trend,15131.75,15124.25,False,False,3773,0.8548471077138121,Long,Bull,MidAM,75-79,Early third,True,False,False,20.50487207885817,41.00974415771634,1.4999999999999956,0.13542166944396639,0.7498217955649945,0.0,0.0,,15124.25,17.25,1.2618952169264541,Loss,Research,True,False,False,2021-2023,2021,2021Q3,2021-07,Monday,10:00-11:59,Bullish trend,1.7982456140350878,1.75x+,15-24.99pt,30-49.99pt,No current reclaim,No liquidity sweep,Bull BOS,Aligned,Same bar,Early third,410.0974415771634
BOS,Short,2021-07-27 12:10:00-05:00,2021-07-27 12:10:00-05:00,,,2021-07-27 12:10:00-05:00,2021-07-27 13:10:00-05:00,14817.25,14855.066634305658,14741.616731388684,14855.066634305658,-1.0,75.0,-1,4,STOP,25.21108953710552,21.5,13.875,0.0017014688648099693,0.0004740228866572211,0.0007806297317466636,High,Bearish trend,14847.5,14821.5,False,False,5734,1.1097847688217135,Short,Bear,Midday,75-79,Early third,True,False,False,37.816634305658226,75.63326861131645,1.499999999999998,0.25522032972149505,0.8527993194564812,0.0,0.0,,14847.5,30.25,1.1998688099329562,Loss,Research,False,True,False,2021-2023,2021,2021Q3,2021-07,Tuesday,12:00-13:59,Bearish trend,1.5495495495495495,1.25-1.74x,25-39.99pt,50-79.99pt,No current reclaim,No liquidity sweep,Bear BOS,Aligned,Same bar,Early third,756.3326861131645
BOS,Long,2021-07-27 13:15:00-05:00,2021-07-27 13:15:00-05:00,,,2021-07-27 13:15:00-05:00,2021-07-27 14:00:00-05:00,14879.75,14847.94996516163,14943.35006967674,14943.35006967674,2.0,85.0,-1,4,TARGET,21.200023225580214,14.25,10.975,0.001424756681098823,0.00047403881255056766,0.0007818286283049369,High,Bearish trend,14865.75,14849.75,False,False,5578,1.0113458948852607,Long,Bear,Midday,85-89,Early third,True,False,False,31.800034838370266,63.60006967674053,1.4999999999999973,0.2137135021648231,0.6721690749284543,0.0,0.0,,14849.75,30.0,1.4150927893230618,Win,Research,True,False,False,2021-2023,2021,2021Q3,2021-07,Tuesday,12:00-13:59,Bearish trend,1.2984054669703873,1.25-1.74x,25-39.99pt,50-79.99pt,No current reclaim,No liquidity sweep,Bull BOS,Counter-trend,Same bar,Early third,636.0006967674053
BOS,Long,2021-07-27 14:55:00-05:00,2021-07-27 14:55:00-05:00,,,2021-07-27 14:55:00-05:00,2021-07-27 15:00:00-05:00,14964.5,14936.472878239068,15020.554243521869,14936.472878239068,-1.0,75.0,-1,5,STOP,18.68474784062203,29.75,8.55,0.0012486048876088095,0.0004747818886234937,0.0007836743848095875,High,Bearish trend,14942.75,14928.25,False,False,12204,2.85971241775674,Long,Bear,PM,75-79,Early third,True,False,False,28.02712176093155,56.05424352186856,1.4999999999999198,0.18729073314131145,1.5922077329468312,0.0,0.0,,14928.25,36.25,1.9400850527503404,Loss,Research,True,False,False,2021-2023,2021,2021Q3,2021-07,Tuesday,14:00-15:59,Bearish trend,3.47953216374269,1.75x+,25-39.99pt,50-79.99pt,No current reclaim,No liquidity sweep,Bull BOS,Counter-trend,Same bar,Early third,560.542435218631
BOS,Long,2021-07-28 00:40:00-05:00,2021-07-28 00:40:00-05:00,,,2021-07-28 00:40:00-05:00,2021-07-28 01:40:00-05:00,14943.25,14926.96570888438,14975.818582231235,14944.25,0.0614088751484507,75.0,-1,0,TIME,10.856194077078547,8.5,7.925,0.0007264948439649037,0.00047594546971848424,0.0007796229733288947,Medium,Bearish trend,14935.75,14914.75,False,False,730,-0.47748624936234274,Long,Bear,Overnight,75-79,Early third,True,False,False,16.284291115620363,32.56858223123527,1.5000000000002343,0.10897422659475256,0.7829631581427466,0.0,0.0,,14914.75,28.5,2.6252294125962683,Win,Research,True,False,False,2021-2023,2021,2021Q3,2021-07,Wednesday,00:00-01:59,Bearish trend,1.0725552050473186,0.75-1.24x,15-24.99pt,30-49.99pt,No current reclaim,No liquidity sweep,Bull BOS,Counter-trend,Same bar,Early third,325.68582231240725
