trade_id,system,opportunity_id,variant,direction,tag,signal_j,signal_m1_i,entry_i,entry_ts,entry_price,exit_i,exit_price,exit_reason,stop,target,atr,gross_R,cost_R,net_R,MFE_R,MAE_R,duration_min,delay_bars_1m,price_improvement_atr,entry_deterioration_atr,15m_state,15m_strength,original_net_R,original_direction,flip_delta_R
FLIP-018401,FLIP,OPP_01188518_LONG,FLIP_SHADOW,SHORT,,-1,-1,1188519,2021-02-28 17:03:00-06:00,12972.5,1188520,12979.424107142857,STOP,12979.424107142857,12955.189732142857,9.232142857142858,-1.0,0.10470664087685758,-1.1047066408768575,0.0,1.119277885235374,1,0,0,0,,0,2.3952933591231425,LONG,-3.5
FLIP-018402,FLIP,OPP_01188711_SHORT,FLIP_SHADOW,LONG,,-1,-1,1188712,2021-02-28 20:16:00-06:00,13065.0,1188713,13059.964285714286,STOP,13059.964285714286,13077.589285714286,6.714285714285714,-1.0,0.14397163120568862,-1.1439716312056887,0.0,1.0425531914894692,1,0,0,0,,0,-1.1439716312056887,SHORT,0.0
FLIP-018403,FLIP,OPP_01188759_SHORT,FLIP_SHADOW,LONG,,-1,-1,1188760,2021-02-28 21:04:00-06:00,13047.0,1188761,13042.64732142857,STOP,13042.64732142857,13057.88169642857,5.803571428571429,-1.0,0.16656410256407272,-1.1665641025640727,0.28717948717943576,1.3210256410254044,1,0,0,0,,0,-1.1665641025640727,SHORT,0.0
FLIP-018404,FLIP,OPP_01188769_LONG,FLIP_SHADOW,SHORT,,-1,-1,1188770,2021-02-28 21:14:00-06:00,13054.75,1188771,13058.72767857143,STOP,13058.72767857143,13044.80580357143,5.303571428571429,-1.0,0.1822671156004132,-1.1822671156004132,0.12570145903476773,1.3198653198650612,1,0,0,0,,0,2.317732884399587,LONG,-3.5
FLIP-018405,FLIP,OPP_01188800_LONG,FLIP_SHADOW,SHORT,,-1,-1,1188801,2021-02-28 21:45:00-06:00,13062.25,1188802,13066.04017857143,STOP,13066.04017857143,13052.77455357143,5.053571428571429,-1.0,0.19128386336862968,-1.1912838633686298,0.19787985865720312,3.1001177856295157,1,0,0,0,,0,2.30871613663137,LONG,-3.5
FLIP-018406,FLIP,OPP_01188833_SHORT,FLIP_SHADOW,LONG,,-1,-1,1188834,2021-02-28 22:18:00-06:00,13051.0,1188839,13047.20982142857,STOP,13047.20982142857,13060.47544642857,5.053571428571429,-1.0,0.19128386336862968,-1.1912838633686298,1.451118963486156,1.9787985865720312,5,0,0,0,,0,-1.1912838633686298,SHORT,0.0
FLIP-018407,FLIP,OPP_01188869_SHORT,FLIP_SHADOW,LONG,,-1,-1,1188870,2021-02-28 22:54:00-06:00,13042.5,1188875,13038.14732142857,STOP,13038.14732142857,13053.38169642857,5.803571428571429,-1.0,0.16656410256407272,-1.1665641025640727,2.4697435897431474,1.0338461538459687,5,0,0,0,,0,-1.1665641025640727,SHORT,0.0
FLIP-018408,FLIP,OPP_01188893_LONG,FLIP_SHADOW,SHORT,,-1,-1,1188894,2021-02-28 23:18:00-06:00,13061.75,1188900,13052.609375,TARGET,13065.40625,13052.609375,4.875,2.5,0.19829059829059828,2.3017094017094015,2.6666666666666665,0.7521367521367521,6,0,0,0,,0,-1.1982905982905983,LONG,3.5
FLIP-018409,FLIP,OPP_01188915_SHORT,FLIP_SHADOW,LONG,,-1,-1,1188916,2021-02-28 23:40:00-06:00,13044.25,1188931,13054.66294642857,TARGET,13040.08482142857,13054.66294642857,5.553571428571429,2.5,0.17406216505891706,2.325937834941083,3.181136120042277,0.36012861736327667,15,0,0,0,,0,-1.1740621650589171,SHORT,3.5
FLIP-018410,FLIP,OPP_01188933_LONG,FLIP_SHADOW,SHORT,,-1,-1,1188934,2021-02-28 23:58:00-06:00,13057.0,1188936,13059.892857142857,STOP,13059.892857142857,13049.767857142857,3.857142857142857,-1.0,0.2506172839506398,-1.2506172839506398,1.2098765432099852,1.7283950617285504,2,0,0,0,,0,-1.2506172839506398,LONG,0.0
FLIP-018411,FLIP,OPP_01189122_SHORT,FLIP_SHADOW,LONG,,-1,-1,1189123,2021-03-01 03:07:00-06:00,13097.75,1189129,13092.232142857143,STOP,13092.232142857143,13111.544642857143,7.357142857142857,-1.0,0.13139158576052398,-1.131391585760524,0.9514563106796564,1.0873786407767503,6,0,0,0,,0,2.368608414239476,SHORT,-3.5
FLIP-018412,FLIP,OPP_01189166_LONG,FLIP_SHADOW,SHORT,,-1,-1,1189167,2021-03-01 03:51:00-06:00,13094.0,1189168,13097.776785714286,STOP,13097.776785714286,13084.558035714286,5.035714285714286,-1.0,0.19196217494087192,-1.191962174940872,0.0,1.3900709219856244,1,0,0,0,,0,-1.191962174940872,LONG,0.0
FLIP-018413,FLIP,OPP_01189224_SHORT,FLIP_SHADOW,LONG,,-1,-1,1189225,2021-03-01 04:49:00-06:00,13110.75,1189230,13108.098214285714,STOP,13108.098214285714,13117.379464285714,3.5357142857142856,-1.0,0.2734006734006198,-1.2734006734006198,0.8484848484846822,1.0370370370368338,5,0,0,0,,0,2.22659932659938,SHORT,-3.5
FLIP-018414,FLIP,OPP_01189288_SHORT,FLIP_SHADOW,LONG,,-1,-1,1189289,2021-03-01 05:53:00-06:00,13073.5,1189290,13069.42857142857,STOP,13069.42857142857,13083.67857142857,5.428571428571429,-1.0,0.1780701754385624,-1.1780701754385623,0.0,5.833333333332217,1,0,0,0,,0,2.3219298245614377,SHORT,-3.5
FLIP-018415,FLIP,OPP_01189326_SHORT,FLIP_SHADOW,LONG,,-1,-1,1189327,2021-03-01 06:31:00-06:00,13060.0,1189328,13056.504464285714,STOP,13056.504464285714,13068.738839285714,4.660714285714286,-1.0,0.20740740740737657,-1.2074074074073766,0.0,1.8595146871006176,1,0,0,0,,0,2.2925925925926234,SHORT,-3.5
FLIP-018416,FLIP,OPP_01189377_SHORT,FLIP_SHADOW,LONG,,-1,-1,1189378,2021-03-01 07:22:00-06:00,13065.25,1189379,13061.16517857143,STOP,13061.16517857143,13075.46205357143,5.446428571428571,-1.0,0.1774863387978481,-1.177486338797848,0.18360655737708423,5.936612021859056,1,0,0,0,,0,2.322513661202152,SHORT,-3.5
FLIP-018417,FLIP,OPP_01189473_LONG,FLIP_SHADOW,SHORT,,-1,-1,1189474,2021-03-01 08:58:00-06:00,13102.25,1189478,13118.066964285714,STOP,13118.066964285714,13062.707589285714,21.089285714285715,-1.0,0.04583686141687986,-1.0458368614168798,1.5963872424499537,1.1222128139994725,4,0,0,0,,0,-1.0458368614168798,LONG,0.0
FLIP-018418,FLIP,OPP_01189676_LONG,FLIP_SHADOW,SHORT,,-1,-1,1189677,2021-03-01 12:21:00-06:00,13195.75,1189678,13201.482142857143,STOP,13201.482142857143,13181.419642857143,7.642857142857143,-1.0,0.12647975077881046,-1.1264797507788105,0.0,1.7009345794391753,1,0,0,0,,0,2.3735202492211895,LONG,-3.5
FLIP-018419,FLIP,OPP_01189723_LONG,FLIP_SHADOW,SHORT,,-1,-1,1189724,2021-03-01 13:08:00-06:00,13218.25,1189725,13223.299107142857,STOP,13223.299107142857,13205.627232142857,6.732142857142857,-1.0,0.143589743589751,-1.143589743589751,0.0,3.416445623342351,1,0,0,0,,0,2.356410256410249,LONG,-3.5
FLIP-018420,FLIP,OPP_01189802_SHORT,FLIP_SHADOW,LONG,,-1,-1,1189803,2021-03-01 14:27:00-06:00,13267.25,1189804,13262.70982142857,STOP,13262.70982142857,13278.60044642857,6.053571428571429,-1.0,0.15968534906585263,-1.1596853490658527,0.16519174041295098,1.1012782694196732,1,0,0,0,,0,-1.1596853490658527,SHORT,0.0
FLIP-018421,FLIP,OPP_01189843_LONG,FLIP_SHADOW,SHORT,,-1,-1,1189844,2021-03-01 15:08:00-06:00,13294.75,1189847,13302.4375,STOP,13302.4375,13275.53125,10.25,-1.0,0.0943089430894309,-1.0943089430894308,0.2926829268292683,1.3333333333333333,3,0,0,0,,0,2.405691056910569,LONG,-3.5
FLIP-018422,FLIP,OPP_01189897_LONG,FLIP_SHADOW,SHORT,,-1,-1,1189898,2021-03-01 17:17:00-06:00,13321.75,1189903,13312.50892857143,TARGET,13325.44642857143,13312.50892857143,4.928571428571429,2.5,0.19613526570044174,2.3038647342995584,2.90821256038586,0.0,5,0,0,0,,0,-1.1961352657004418,LONG,3.5
FLIP-018423,FLIP,OPP_01189913_SHORT,FLIP_SHADOW,LONG,,-1,-1,1189914,2021-03-01 17:33:00-06:00,13312.5,1189926,13308.964285714286,STOP,13308.964285714286,13321.339285714286,4.714285714285714,-1.0,0.20505050505053518,-1.2050505050505351,2.4747474747478386,1.5555555555557843,12,0,0,0,,0,-1.2050505050505351,SHORT,0.0
FLIP-018424,FLIP,OPP_01189963_LONG,FLIP_SHADOW,SHORT,,-1,-1,1189964,2021-03-01 18:23:00-06:00,13319.75,1189967,13322.924107142857,STOP,13322.924107142857,13311.814732142857,4.232142857142857,-1.0,0.22841068917020155,-1.2284106891702016,1.0239099859353862,1.2601969057666291,3,0,0,0,,0,-1.2284106891702016,LONG,0.0
FLIP-018425,FLIP,OPP_01189978_SHORT,FLIP_SHADOW,LONG,,-1,-1,1189979,2021-03-01 18:38:00-06:00,13315.0,1189988,13312.174107142857,STOP,13312.174107142857,13322.064732142857,3.767857142857143,-1.0,0.25655608214847564,-1.2565560821484756,1.4154818325433138,1.0616113744074853,9,0,0,0,,0,-1.2565560821484756,SHORT,0.0
FLIP-018426,FLIP,OPP_01190024_SHORT,FLIP_SHADOW,LONG,,-1,-1,1190025,2021-03-01 19:24:00-06:00,13309.75,1190030,13305.95982142857,STOP,13305.95982142857,13319.22544642857,5.053571428571429,-1.0,0.19128386336862968,-1.1912838633686298,1.583038869257625,1.3191990577146875,5,0,0,0,,0,-1.1912838633686298,SHORT,0.0
FLIP-018427,FLIP,OPP_01190066_LONG,FLIP_SHADOW,SHORT,,-1,-1,1190067,2021-03-01 20:06:00-06:00,13284.0,1190068,13288.07142857143,STOP,13288.07142857143,13273.82142857143,5.428571428571429,-1.0,0.1780701754385624,-1.1780701754385623,0.0,2.640350877192477,1,0,0,0,,0,2.3219298245614377,LONG,-3.5
FLIP-018428,FLIP,OPP_01190137_SHORT,FLIP_SHADOW,LONG,,-1,-1,1190138,2021-03-01 21:17:00-06:00,13250.75,1190139,13246.57142857143,STOP,13246.57142857143,13261.19642857143,5.571428571428571,-1.0,0.17350427350430586,-1.1735042735043058,0.0,2.3333333333337687,1,0,0,0,,0,2.3264957264956942,SHORT,-3.5
FLIP-018429,FLIP,OPP_01190206_SHORT,FLIP_SHADOW,LONG,,-1,-1,1190207,2021-03-01 22:26:00-06:00,13244.0,1190209,13241.5625,STOP,13241.5625,13250.09375,3.25,-1.0,0.29743589743589743,-1.2974358974358975,0.8205128205128205,3.4871794871794872,2,0,0,0,,0,2.2025641025641027,SHORT,-3.5
FLIP-018430,FLIP,OPP_01190298_SHORT,FLIP_SHADOW,LONG,,-1,-1,1190299,2021-03-01 23:58:00-06:00,13221.0,1190301,13217.95982142857,STOP,13217.95982142857,13228.60044642857,4.053571428571429,-1.0,0.23847283406748657,-1.2384728340674866,0.98678414096891,1.8091042584430015,2,0,0,0,,0,2.2615271659325136,SHORT,-3.5
FLIP-018431,FLIP,OPP_01190307_LONG,FLIP_SHADOW,SHORT,,-1,-1,1190308,2021-03-02 00:07:00-06:00,13232.0,1190309,13236.44642857143,STOP,13236.44642857143,13220.88392857143,5.928571428571429,-1.0,0.16305220883531277,-1.1630522088353128,0.0,4.441767068272314,1,0,0,0,,0,2.3369477911646874,LONG,-3.5
FLIP-018432,FLIP,OPP_01190336_SHORT,FLIP_SHADOW,LONG,,-1,-1,1190337,2021-03-02 00:36:00-06:00,13242.75,1190338,13239.214285714286,STOP,13239.214285714286,13251.589285714286,4.714285714285714,-1.0,0.20505050505053518,-1.2050505050505351,0.0,4.808080808081515,1,0,0,0,,0,2.294949494949465,SHORT,-3.5
FLIP-018433,FLIP,OPP_01190434_LONG,FLIP_SHADOW,SHORT,,-1,-1,1190435,2021-03-02 02:14:00-06:00,13212.5,1190436,13218.017857142857,STOP,13218.017857142857,13198.705357142857,7.357142857142857,-1.0,0.13139158576052398,-1.131391585760524,0.0,1.4951456310680316,1,0,0,0,,0,2.368608414239476,LONG,-3.5
FLIP-018434,FLIP,OPP_01190449_SHORT,FLIP_SHADOW,LONG,,-1,-1,1190450,2021-03-02 02:29:00-06:00,13198.25,1190454,13210.77232142857,TARGET,13193.24107142857,13210.77232142857,6.678571428571429,2.5,0.14474153297680456,2.3552584670231953,3.294117647058311,0.7486631016041616,4,0,0,0,,0,-1.1447415329768045,SHORT,3.5
FLIP-018435,FLIP,OPP_01190456_LONG,FLIP_SHADOW,SHORT,,-1,-1,1190457,2021-03-02 02:36:00-06:00,13217.5,1190458,13222.41517857143,STOP,13222.41517857143,13205.21205357143,6.553571428571429,-1.0,0.14750227066301022,-1.1475022706630102,0.0,2.3396911898270587,1,0,0,0,,0,2.35249772933699,LONG,-3.5
FLIP-018436,FLIP,OPP_01190509_LONG,FLIP_SHADOW,SHORT,,-1,-1,1190510,2021-03-02 03:29:00-06:00,13187.25,1190511,13192.16517857143,STOP,13192.16517857143,13174.96205357143,6.553571428571429,-1.0,0.14750227066301022,-1.1475022706630102,0.0,2.13623978201601,1,0,0,0,,0,2.35249772933699,LONG,-3.5
FLIP-018437,FLIP,OPP_01190553_SHORT,FLIP_SHADOW,LONG,,-1,-1,1190554,2021-03-02 04:13:00-06:00,13190.0,1190559,13205.13392857143,TARGET,13183.94642857143,13205.13392857143,8.071428571428571,2.5,0.11976401179942545,2.3802359882005746,2.9734513274340113,0.24778761061950094,5,0,0,0,,0,-1.1197640117994254,SHORT,3.5
FLIP-018438,FLIP,OPP_01190565_LONG,FLIP_SHADOW,SHORT,,-1,-1,1190566,2021-03-02 04:25:00-06:00,13220.75,1190569,13226.61607142857,STOP,13226.61607142857,13206.08482142857,7.821428571428571,-1.0,0.12359208523593727,-1.1235920852359373,0.5114155251142232,1.0228310502284463,3,0,0,0,,0,-1.1235920852359373,LONG,0.0
FLIP-018439,FLIP,OPP_01190628_LONG,FLIP_SHADOW,SHORT,,-1,-1,1190629,2021-03-02 05:28:00-06:00,13245.25,1190632,13233.89955357143,TARGET,13249.79017857143,13233.89955357143,6.053571428571429,2.5,0.15968534906585263,2.3403146509341473,2.6981317600781995,0.0,3,0,0,0,,0,-1.1596853490658527,LONG,3.5
FLIP-018440,FLIP,OPP_01190743_SHORT,FLIP_SHADOW,LONG,,-1,-1,1190744,2021-03-02 07:23:00-06:00,13259.5,1190745,13256.513392857143,STOP,13256.513392857143,13266.966517857143,3.982142857142857,-1.0,0.24275037369209884,-1.2427503736920988,0.16741405082213714,1.17189835575496,1,0,0,0,,0,-1.2427503736920988,SHORT,0.0
FLIP-018441,FLIP,OPP_01190768_LONG,FLIP_SHADOW,SHORT,,-1,-1,1190769,2021-03-02 07:48:00-06:00,13249.5,1190770,13253.651785714286,STOP,13253.651785714286,13239.120535714286,5.535714285714286,-1.0,0.17462365591395665,-1.1746236559139567,0.0,1.866666666666433,1,0,0,0,,0,2.3253763440860435,LONG,-3.5
FLIP-018442,FLIP,OPP_01190819_SHORT,FLIP_SHADOW,LONG,,-1,-1,1190820,2021-03-02 08:39:00-06:00,13233.25,1190821,13221.49107142857,STOP,13221.49107142857,13262.64732142857,15.678571428571429,-1.0,0.06165527714502249,-1.0616552771450225,0.7228549734244016,1.4244495064539677,1,0,0,0,,0,2.4383447228549775,SHORT,-3.5
FLIP-018443,FLIP,OPP_01190873_SHORT,FLIP_SHADOW,LONG,,-1,-1,1190874,2021-03-02 09:33:00-06:00,13175.5,1190879,13161.0625,STOP,13161.0625,13211.59375,19.25,-1.0,0.050216450216450215,-1.0502164502164502,1.1774891774891776,1.6103896103896105,5,0,0,0,,0,-1.0502164502164502,SHORT,0.0
FLIP-018444,FLIP,OPP_01190925_SHORT,FLIP_SHADOW,LONG,,-1,-1,1190926,2021-03-02 10:25:00-06:00,13120.75,1190929,13148.50669642857,TARGET,13109.64732142857,13148.50669642857,14.803571428571429,2.5,0.06529955770003562,2.4347004422999645,3.0172899075188875,0.20265379975873124,3,0,0,0,,0,-1.0652995577000357,SHORT,3.5
FLIP-018445,FLIP,OPP_01191156_SHORT,FLIP_SHADOW,LONG,,-1,-1,1191157,2021-03-02 14:16:00-06:00,13146.0,1191158,13139.169642857143,STOP,13139.169642857143,13163.075892857143,9.107142857142858,-1.0,0.10614379084967725,-1.1061437908496772,0.40261437908498265,2.305882352941264,1,0,0,0,,0,2.393856209150323,SHORT,-3.5
FLIP-018446,FLIP,OPP_01191222_SHORT,FLIP_SHADOW,LONG,,-1,-1,1191223,2021-03-02 15:37:00-06:00,13072.25,1191225,13068.433035714286,STOP,13068.433035714286,13081.792410714286,5.089285714285714,-1.0,0.1899415204678621,-1.189941520467862,0.06549707602340073,1.178947368421213,2,0,0,0,,0,2.3100584795321377,SHORT,-3.5
FLIP-018447,FLIP,OPP_01191252_LONG,FLIP_SHADOW,SHORT,,-1,-1,1191253,2021-03-02 17:07:00-06:00,13072.25,1191254,13076.388392857143,STOP,13076.388392857143,13061.904017857143,5.517857142857143,-1.0,0.17518878101401272,-1.1751887810140127,0.0,2.839266450916758,1,0,0,0,,0,2.324811218985987,LONG,-3.5
FLIP-018448,FLIP,OPP_01191369_SHORT,FLIP_SHADOW,LONG,,-1,-1,1191370,2021-03-02 19:04:00-06:00,13107.5,1191371,13104.433035714286,STOP,13104.433035714286,13115.167410714286,4.089285714285714,-1.0,0.23639010189232534,-1.2363901018923253,0.08151382823873288,1.5487627365359247,1,0,0,0,,0,2.2636098981076747,SHORT,-3.5
FLIP-018449,FLIP,OPP_01191523_SHORT,FLIP_SHADOW,LONG,,-1,-1,1191524,2021-03-02 21:38:00-06:00,13128.5,1191525,13126.625,STOP,13126.625,13133.1875,2.5,-1.0,0.38666666666666666,-1.3866666666666667,0.0,2.0,1,0,0,0,,0,-1.3866666666666667,SHORT,0.0
FLIP-018450,FLIP,OPP_01191540_LONG,FLIP_SHADOW,SHORT,,-1,-1,1191541,2021-03-02 21:55:00-06:00,13131.5,1191542,13133.549107142857,STOP,13133.549107142857,13126.377232142857,2.732142857142857,-1.0,0.3538126361656222,-1.3538126361656222,0.0,1.2200435729849042,1,0,0,0,,0,2.146187363834378,LONG,-3.5
FLIP-018451,FLIP,OPP_01191582_LONG,FLIP_SHADOW,SHORT,,-1,-1,1191583,2021-03-02 22:37:00-06:00,13139.75,1191584,13141.276785714286,STOP,13141.276785714286,13135.933035714286,2.0357142857142856,-1.0,0.474853801169429,-1.474853801169429,0.0,2.1286549707595093,1,0,0,0,,0,-1.474853801169429,LONG,0.0
FLIP-018452,FLIP,OPP_01191627_SHORT,FLIP_SHADOW,LONG,,-1,-1,1191628,2021-03-02 23:22:00-06:00,13144.25,1191629,13142.65625,STOP,13142.65625,13148.234375,2.125,-1.0,0.4549019607843137,-1.4549019607843137,0.0,1.411764705882353,1,0,0,0,,0,2.045098039215686,SHORT,-3.5
FLIP-018453,FLIP,OPP_01191672_SHORT,FLIP_SHADOW,LONG,,-1,-1,1191673,2021-03-03 00:07:00-06:00,13137.25,1191674,13134.85267857143,STOP,13134.85267857143,13143.24330357143,3.1964285714285716,-1.0,0.30242085661089907,-1.302420856610899,0.0,1.6685288640601328,1,0,0,0,,0,2.1975791433891008,SHORT,-3.5
FLIP-018454,FLIP,OPP_01191722_SHORT,FLIP_SHADOW,LONG,,-1,-1,1191723,2021-03-03 00:57:00-06:00,13150.5,1191725,13148.129464285714,STOP,13148.129464285714,13156.426339285714,3.1607142857142856,-1.0,0.3058380414311947,-1.3058380414311948,1.1600753295666006,2.4256120527301652,2,0,0,0,,0,-1.3058380414311948,SHORT,0.0
FLIP-018455,FLIP,OPP_01191731_LONG,FLIP_SHADOW,SHORT,,-1,-1,1191732,2021-03-03 01:06:00-06:00,13148.25,1191733,13151.705357142857,STOP,13151.705357142857,13139.611607142857,4.607142857142857,-1.0,0.2098191214470442,-1.2098191214470442,0.0,2.387596899224986,1,0,0,0,,0,2.2901808785529556,LONG,-3.5
FLIP-018456,FLIP,OPP_01191817_SHORT,FLIP_SHADOW,LONG,,-1,-1,1191818,2021-03-03 02:32:00-06:00,13180.75,1191819,13177.910714285714,STOP,13177.910714285714,13187.848214285714,3.7857142857142856,-1.0,0.2553459119496388,-1.2553459119496388,0.9685534591193196,1.144654088050105,1,0,0,0,,0,2.2446540880503614,SHORT,-3.5
FLIP-018457,FLIP,OPP_01191852_LONG,FLIP_SHADOW,SHORT,,-1,-1,1191853,2021-03-03 03:07:00-06:00,13169.5,1191858,13173.129464285714,STOP,13173.129464285714,13160.426339285714,4.839285714285714,-1.0,0.199753997540004,-1.199753997540004,0.964329643296571,2.204182041820734,5,0,0,0,,0,2.300246002459996,LONG,-3.5
FLIP-018458,FLIP,OPP_01191947_SHORT,FLIP_SHADOW,LONG,,-1,-1,1191948,2021-03-03 04:42:00-06:00,13125.0,1191954,13134.575892857143,TARGET,13121.169642857143,13134.575892857143,5.107142857142857,2.5,0.18927738927740212,2.310722610722598,2.7412587412589273,0.0,6,0,0,0,,0,-1.189277389277402,SHORT,3.5
FLIP-018459,FLIP,OPP_01192039_SHORT,FLIP_SHADOW,LONG,,-1,-1,1192040,2021-03-03 06:14:00-06:00,13128.75,1192041,13124.611607142857,STOP,13124.611607142857,13139.095982142857,5.517857142857143,-1.0,0.17518878101401272,-1.1751887810140127,0.0,1.8727076591153085,1,0,0,0,,0,-1.1751887810140127,SHORT,0.0
FLIP-018460,FLIP,OPP_01192312_SHORT,FLIP_SHADOW,LONG,,-1,-1,1192313,2021-03-03 10:47:00-06:00,12919.25,1192314,12909.848214285714,STOP,12909.848214285714,12942.754464285714,12.535714285714286,-1.0,0.07711301044633952,-1.0771130104463396,0.0,1.754985754985658,1,0,0,0,,0,-1.0771130104463396,SHORT,0.0
FLIP-018461,FLIP,OPP_01192466_SHORT,FLIP_SHADOW,LONG,,-1,-1,1192467,2021-03-03 13:21:00-06:00,12721.0,1192471,12709.763392857143,STOP,12709.763392857143,12749.091517857143,14.982142857142858,-1.0,0.06452125546285409,-1.064521255462854,0.778704807310308,1.4461660707191435,4,0,0,0,,0,2.435478744537146,SHORT,-3.5
FLIP-018462,FLIP,OPP_01192521_SHORT,FLIP_SHADOW,LONG,,-1,-1,1192522,2021-03-03 14:16:00-06:00,12728.5,1192528,12716.433035714286,STOP,12716.433035714286,12758.667410714286,16.089285714285715,-1.0,0.06008139104698742,-1.0600813910469875,1.305216426193175,1.1394746577876924,6,0,0,0,,0,-1.0600813910469875,SHORT,0.0
FLIP-018463,FLIP,OPP_01192628_SHORT,FLIP_SHADOW,LONG,,-1,-1,1192629,2021-03-03 17:18:00-06:00,12660.0,1192631,12655.044642857143,STOP,12655.044642857143,12672.388392857143,6.607142857142857,-1.0,0.14630630630631397,-1.146306306306314,0.9081081081081557,3.682882882883076,2,0,0,0,,0,2.353693693693686,SHORT,-3.5
FLIP-018464,FLIP,OPP_01192721_LONG,FLIP_SHADOW,SHORT,,-1,-1,1192722,2021-03-03 18:51:00-06:00,12638.5,1192723,12642.611607142857,STOP,12642.611607142857,12628.220982142857,5.482142857142857,-1.0,0.17633007600435424,-1.1763300760043542,0.0,1.398479913137982,1,0,0,0,,0,2.323669923995646,LONG,-3.5
FLIP-018465,FLIP,OPP_01192738_SHORT,FLIP_SHADOW,LONG,,-1,-1,1192739,2021-03-03 19:08:00-06:00,12620.75,1192744,12614.32142857143,STOP,12614.32142857143,12636.82142857143,8.571428571428571,-1.0,0.11277777777779145,-1.1127777777777914,1.5944444444446377,1.2833333333334889,5,0,0,0,,0,-1.1127777777777914,SHORT,0.0
FLIP-018466,FLIP,OPP_01192762_LONG,FLIP_SHADOW,SHORT,,-1,-1,1192763,2021-03-03 19:32:00-06:00,12634.75,1192765,12640.32142857143,STOP,12640.32142857143,12620.82142857143,7.428571428571429,-1.0,0.13012820512818693,-1.130128205128187,0.7179487179486175,1.6153846153843894,2,0,0,0,,0,-1.130128205128187,LONG,0.0
FLIP-018467,FLIP,OPP_01193067_SHORT,FLIP_SHADOW,LONG,,-1,-1,1193068,2021-03-04 00:37:00-06:00,12588.0,1193071,12582.736607142857,STOP,12582.736607142857,12601.158482142857,7.017857142857143,-1.0,0.13774385072094317,-1.1377438507209432,2.232400339270458,1.3774385072094315,3,0,0,0,,0,-1.1377438507209432,SHORT,0.0
FLIP-018468,FLIP,OPP_01193079_LONG,FLIP_SHADOW,SHORT,,-1,-1,1193080,2021-03-04 00:49:00-06:00,12600.0,1193081,12606.5625,STOP,12606.5625,12583.59375,8.75,-1.0,0.11047619047619048,-1.1104761904761904,0.0,1.4857142857142858,1,0,0,0,,0,2.3895238095238094,LONG,-3.5
FLIP-018469,FLIP,OPP_01193149_LONG,FLIP_SHADOW,SHORT,,-1,-1,1193150,2021-03-04 01:59:00-06:00,12664.5,1193151,12670.44642857143,STOP,12670.44642857143,12649.63392857143,7.928571428571429,-1.0,0.12192192192190594,-1.1219219219219059,0.5465465465464749,1.513513513513315,1,0,0,0,,0,2.378078078078094,LONG,-3.5
FLIP-018470,FLIP,OPP_01193290_SHORT,FLIP_SHADOW,LONG,,-1,-1,1193291,2021-03-04 04:20:00-06:00,12597.0,1193292,12619.198660714286,TARGET,12588.120535714286,12619.198660714286,11.839285714285714,2.5,0.08164906988436878,2.4183509301156314,2.956259426847835,0.0,1,0,0,0,,0,-1.0816490698843688,SHORT,3.5
FLIP-018471,FLIP,OPP_01193461_SHORT,FLIP_SHADOW,LONG,,-1,-1,1193462,2021-03-04 07:11:00-06:00,12644.25,1193465,12638.330357142857,STOP,12638.330357142857,12659.049107142857,7.892857142857143,-1.0,0.12247360482654063,-1.1224736048265407,2.0271493212668794,1.6892911010557328,3,0,0,0,,0,-1.1224736048265407,SHORT,0.0
FLIP-018472,FLIP,OPP_01193499_SHORT,FLIP_SHADOW,LONG,,-1,-1,1193500,2021-03-04 07:49:00-06:00,12667.25,1193514,12659.84375,STOP,12659.84375,12685.765625,9.875,-1.0,0.09789029535864979,-1.0978902953586498,2.0253164556962027,2.1940928270042193,14,0,0,0,,0,-1.0978902953586498,SHORT,0.0
FLIP-018473,FLIP,OPP_01193546_LONG,FLIP_SHADOW,SHORT,,-1,-1,1193547,2021-03-04 08:36:00-06:00,12746.0,1193549,12760.450892857143,STOP,12760.450892857143,12709.872767857143,19.267857142857142,-1.0,0.05016991041087336,-1.0501699104108733,0.7784986098238971,1.2455977757182353,2,0,0,0,,0,-1.0501699104108733,LONG,0.0
FLIP-018474,FLIP,OPP_01193557_SHORT,FLIP_SHADOW,LONG,,-1,-1,1193558,2021-03-04 08:47:00-06:00,12686.75,1193559,12669.08482142857,STOP,12669.08482142857,12730.91294642857,23.553571428571427,-1.0,0.041041192822843776,-1.0410411928228438,0.0,3.594642405862869,1,0,0,0,,0,2.458958807177156,SHORT,-3.5
FLIP-018475,FLIP,OPP_01193603_LONG,FLIP_SHADOW,SHORT,,-1,-1,1193604,2021-03-04 09:33:00-06:00,12608.0,1193605,12624.17857142857,STOP,12624.17857142857,12567.55357142857,21.571428571428573,-1.0,0.044812362030907237,-1.0448123620309073,0.0,1.4525386313466484,1,0,0,0,,0,2.4551876379690927,LONG,-3.5
FLIP-018476,FLIP,OPP_01193653_LONG,FLIP_SHADOW,SHORT,,-1,-1,1193654,2021-03-04 10:23:00-06:00,12738.5,1193659,12699.158482142857,TARGET,12754.236607142857,12699.158482142857,20.982142857142858,2.5,0.04607092198581637,2.4539290780141836,3.3202836879433173,0.44482269503546834,5,0,0,0,,0,-1.0460709219858164,LONG,3.5
