trade_id,system,opportunity_id,variant,direction,tag,signal_j,signal_m1_i,entry_i,entry_ts,entry_price,exit_i,exit_price,exit_reason,stop,target,atr,gross_R,cost_R,net_R,MFE_R,MAE_R,duration_min,delay_bars_1m,price_improvement_atr,entry_deterioration_atr,15m_state,15m_strength,location_score,direction_score,reaction_score,total_evidence
E-000091,E,OPP_00004744_LONG,E,LONG,TAKE,-1,4744,4745,2017-10-05 06:04:00-05:00,6007.75,4746,6008.21875,TARGET,6007.5625,6008.21875,0.25,2.5,3.8666666666666667,-1.3666666666666667,2.6666666666666665,0.0,1,1,0,0,BULLISH,1.5,2,2,1,5
E-000167,E,OPP_00008363_SHORT,E,SHORT,TAKE,-1,8363,8364,2017-10-09 23:44:00-05:00,6067.75,8367,6067.910714285715,STOP,6067.910714285715,6067.348214285715,0.21428571428571427,-1.0,4.5111111111001705,-5.5111111111001705,1.5555555555517828,1.5555555555517828,3,1,0,0,BEARISH,-1.0,2,2,1,5
E-000303,E,OPP_00016006_LONG,E,LONG,TAKE,-1,16006,16007,2017-10-17 17:46:00-05:00,6122.0,16008,6121.892857142857,STOP,6121.892857142857,6122.267857142857,0.14285714285714285,-1.0,6.766666666650256,-7.766666666650256,0.0,2.3333333333276745,1,1,0,0,BULLISH,1.5,2,3,0,5
E-000965,E,OPP_00049738_SHORT,E,SHORT,TAKE,-1,49738,49739,2017-11-21 15:14:00-06:00,6380.0,49740,6378.024553571428,TARGET,6380.790178571428,6378.024553571428,1.0535714285714286,2.5,0.9175141242939362,1.5824858757060638,2.847457627119112,0.0,1,1,0,0,NEUTRAL,0.5,2,1,2,5
E-001041,E,OPP_00053900_LONG,E,LONG,TAKE,-1,53900,53901,2017-11-27 02:22:00-06:00,6409.75,53902,6412.026785714285,TARGET,6408.839285714285,6412.026785714285,1.2142857142857142,2.5,0.7960784313722084,1.7039215686277918,3.5686274509788647,0.0,1,1,0,0,BULLISH,2.0,2,4,2,8
E-001048,E,OPP_00054276_LONG,E,LONG,TAKE,-1,54276,54277,2017-11-27 08:40:00-06:00,6410.5,54283,6416.258928571428,TARGET,6408.196428571428,6416.258928571428,3.0714285714285716,2.5,0.3147286821705249,2.185271317829475,2.604651162790551,0.0,6,1,0,0,BULLISH,2.0,2,3,2,7
E-001074,E,OPP_00055688_LONG,E,LONG,TAKE,-1,55688,55689,2017-11-28 09:31:00-06:00,6417.0,55699,6420.448660714285,TARGET,6415.620535714285,6420.448660714285,1.8392857142857142,2.5,0.5255663430419227,1.9744336569580772,2.7184466019409794,0.5436893203881958,10,1,0,0,NEUTRAL,-0.5,2,1,3,6
E-001094,E,OPP_00056589_LONG,E,LONG,TAKE,-1,56589,56590,2017-11-29 02:06:00-06:00,6423.5,56595,6422.65625,STOP,6422.65625,6425.609375,1.125,-1.0,0.8592592592592593,-1.8592592592592592,0.5925925925925926,1.1851851851851851,5,1,0,0,BEARISH,-1.0,3,2,2,6
E-001425,E,OPP_00072775_LONG,E,LONG,TAKE,-1,72775,72776,2017-12-15 00:35:00-06:00,6416.5,72782,6417.303571428572,TARGET,6416.178571428572,6417.303571428572,0.42857142857142855,2.5,2.2555555555564673,0.24444444444353275,3.111111111112369,0.0,6,1,0,0,BULLISH,1.5,2,3,1,6
E-001889,E,OPP_00097269_SHORT,E,SHORT,TAKE,-1,97269,97270,2018-01-12 06:07:00-06:00,6733.75,97280,6734.258928571428,STOP,6734.258928571428,6732.477678571428,0.6785714285714286,-1.0,1.4245614035091356,-2.4245614035091356,1.473684210526692,1.473684210526692,10,1,0,0,BEARISH,-1.0,2,3,1,6
E-002319,E,OPP_00118582_LONG,E,LONG,TAKE,-1,118582,118583,2018-02-05 01:42:00-06:00,6758.5,118584,6756.263392857143,STOP,6756.263392857143,6764.091517857143,2.982142857142857,-1.0,0.3241516966068241,-1.324151696606824,0.0,1.6766467065870212,1,1,0,0,BULLISH,2.0,2,2,3,7
E-002398,E,OPP_00122408_SHORT,E,SHORT,TAKE,-1,122408,122409,2018-02-07 21:13:00-06:00,6553.0,122413,6546.738839285715,TARGET,6555.504464285715,6546.738839285715,3.3392857142857144,2.5,0.2894830659536091,2.210516934046391,2.6951871657749815,0.19964349376110974,4,1,0,0,TRANSITION,0.0,1,2,2,5
E-002818,E,OPP_00143319_SHORT,E,SHORT,TAKE,-1,143319,143320,2018-03-01 08:34:00-06:00,6875.5,143321,6863.881696428572,TARGET,6880.147321428572,6863.881696428572,6.196428571428571,2.5,0.1560038424591695,2.3439961575408303,2.8511047070124085,0.9145052833813385,1,1,0,0,BEARISH,-1.5,1,2,3,5
E-003309,E,OPP_00169867_SHORT,E,SHORT,TAKE,-1,169867,169868,2018-03-28 20:35:00-05:00,6495.75,169870,6490.727678571428,TARGET,6497.758928571428,6490.727678571428,2.6785714285714284,2.5,0.36088888888891224,2.1391111111110876,2.737777777777955,0.0,2,1,0,0,BEARISH,-2.0,1,4,2,7
E-003576,E,OPP_00184055_LONG,E,LONG,TAKE,-1,184055,184056,2018-04-13 05:38:00-05:00,6668.75,184061,6671.294642857143,TARGET,6667.732142857143,6671.294642857143,1.3571428571428572,2.5,0.7122807017545678,1.7877192982454322,2.701754385965602,0.0,5,1,0,0,BULLISH,2.0,2,4,2,8
E-003614,E,OPP_00186198_SHORT,E,SHORT,TAKE,-1,186198,186199,2018-04-16 19:51:00-05:00,6718.0,186201,6719.205357142857,STOP,6719.205357142857,6714.986607142857,1.6071428571428572,-1.0,0.6014814814816112,-1.6014814814816112,0.20740740740745212,1.4518518518521648,2,1,0,0,NEUTRAL,0.5,2,1,1,4
E-004502,E,OPP_00233064_LONG,E,LONG,TAKE,-1,233064,233065,2018-06-04 10:20:00-05:00,7121.75,233068,7118.977678571428,STOP,7118.977678571428,7128.680803571428,3.6964285714285716,-1.0,0.26151368760063187,-1.2615136876006319,1.2624798711754641,1.5330112721416351,3,1,0,0,BULLISH,2.0,2,4,2,8
E-004667,E,OPP_00240556_LONG,E,LONG,TAKE,-1,240556,240557,2018-06-11 23:23:00-05:00,7197.0,240558,7196.584821428572,STOP,7196.584821428572,7198.037946428572,0.5535714285714286,-1.0,1.7462365591403315,-2.7462365591403315,0.0,4.817204301076776,1,1,0,0,NEUTRAL,-0.5,2,1,2,5
E-004704,E,OPP_00241998_LONG,E,LONG,TAKE,-1,241998,241999,2018-06-13 00:42:00-05:00,7248.5,242006,7248.178571428572,STOP,7248.178571428572,7249.303571428572,0.42857142857142855,-1.0,2.2555555555564673,-3.2555555555564673,1.5555555555561844,1.5555555555561844,7,1,0,0,TRANSITION,0.0,2,0,3,4
E-005230,E,OPP_00267573_SHORT,E,SHORT,TAKE,-1,267573,267574,2018-07-10 02:06:00-05:00,7317.25,267579,7313.734375,TARGET,7318.65625,7313.734375,1.875,2.5,0.5155555555555555,1.9844444444444445,2.6666666666666665,0.5333333333333333,5,1,0,0,TRANSITION,0.0,2,1,1,4
E-005404,E,OPP_00276418_LONG,E,LONG,TAKE,-1,276418,276419,2018-07-18 12:57:00-05:00,7405.25,276420,7408.832589285715,TARGET,7403.816964285715,7408.832589285715,1.9107142857142858,2.5,0.5059190031154024,1.9940809968845976,2.7912772585677375,0.0,1,1,0,0,NEUTRAL,-0.5,2,2,2,6
E-005792,E,OPP_00294916_LONG,E,LONG,TAKE,-1,294916,294917,2018-08-07 02:52:00-05:00,7468.25,294918,7467.540178571428,STOP,7467.540178571428,7470.024553571428,0.9464285714285714,-1.0,1.0213836477985552,-2.0213836477985554,0.0,1.7610062893078537,1,1,0,0,TRANSITION,0.0,2,1,1,4
E-006036,E,OPP_00307451_LONG,E,LONG,TAKE,-1,307451,307452,2018-08-20 07:31:00-05:00,7404.25,307456,7406.024553571428,TARGET,7403.540178571428,7406.024553571428,0.9464285714285714,2.5,1.0213836477985552,1.4786163522014448,2.817610062892566,0.35220125786157075,4,1,0,0,BULLISH,1.5,1,3,2,6
E-006086,E,OPP_00309910_LONG,E,LONG,TAKE,-1,309910,309911,2018-08-22 03:09:00-05:00,7383.25,309912,7386.430803571428,TARGET,7381.977678571428,7386.430803571428,1.6964285714285714,2.5,0.5698245614034506,1.9301754385965495,2.9473684210523308,0.39298245614031074,1,1,0,0,BULLISH,2.0,2,3,2,7
E-006266,E,OPP_00318433_SHORT,E,SHORT,TAKE,-1,318433,318434,2018-08-30 08:51:00-05:00,7647.5,318435,7651.933035714285,STOP,7651.933035714285,7636.417410714285,5.910714285714286,-1.0,0.16354481369588547,-1.1635448136958855,0.5075528700906791,1.0151057401813581,1,1,0,0,BEARISH,-1.5,2,3,1,6
E-007437,E,OPP_00378533_SHORT,E,SHORT,TAKE,-1,378533,378534,2018-10-31 14:34:00-05:00,7014.25,378539,6998.111607142857,TARGET,7020.705357142857,6998.111607142857,8.607142857142858,2.5,0.11230982019364215,2.387690179806358,2.8271092669434057,0.7745504840940838,5,1,0,0,BEARISH,-2.0,2,2,2,5
E-008021,E,OPP_00409095_SHORT,E,SHORT,TAKE,-1,409095,409096,2018-12-03 07:59:00-06:00,7092.25,409098,7094.272321428572,STOP,7094.272321428572,7087.194196428572,2.6964285714285716,-1.0,0.3584988962472176,-1.3584988962472175,1.8543046357614703,1.2362030905076469,2,1,0,0,BEARISH,-1.0,2,3,2,7
E-008298,E,OPP_00423903_LONG,E,LONG,TAKE,-1,423903,423904,2018-12-18 11:48:00-06:00,6562.25,423910,6572.395089285715,TARGET,6558.191964285715,6572.395089285715,5.410714285714286,2.5,0.17865786578659582,2.3213421342134044,3.0187018701873085,0.0,6,1,0,0,BULLISH,2.0,1,3,1,5
E-008503,E,OPP_00434533_LONG,E,LONG,TAKE,-1,434533,434534,2018-12-31 10:28:00-06:00,6305.75,434538,6300.111607142857,STOP,6300.111607142857,6319.845982142857,7.517857142857143,-1.0,0.12858273950909938,-1.1285827395090995,1.1528107680126152,2.394299287410816,4,1,0,0,BEARISH,-1.0,1,2,2,4
E-009151,E,OPP_00466942_LONG,E,LONG,TAKE,-1,466942,466943,2019-02-04 08:22:00-06:00,6875.25,466947,6877.225446428572,TARGET,6874.459821428572,6877.225446428572,1.0535714285714286,2.5,0.9175141242939362,1.5824858757060638,2.847457627119112,0.9491525423730375,4,1,0,0,BULLISH,2.0,1,2,2,5
E-009980,E,OPP_00507368_LONG,E,LONG,TAKE,-1,507368,507369,2019-03-18 06:39:00-05:00,7351.5,507370,7353.709821428572,TARGET,7350.616071428572,7353.709821428572,1.1785714285714286,2.5,0.8202020202021407,1.6797979797978593,2.54545454545492,0.0,1,1,0,0,BULLISH,1.0,2,1,2,5
E-010077,E,OPP_00512631_LONG,E,LONG,TAKE,-1,512631,512632,2019-03-22 03:23:00-05:00,7535.5,512639,7534.026785714285,STOP,7534.026785714285,7539.183035714285,1.9642857142857142,-1.0,0.4921212121210819,-1.4921212121210818,1.696969696969248,6.618181818180068,7,1,0,0,BULLISH,1.0,2,2,2,6
E-010558,E,OPP_00537245_LONG,E,LONG,TAKE,-1,537245,537246,2019-04-17 04:25:00-05:00,7697.25,537248,7696.741071428572,STOP,7696.741071428572,7698.522321428572,0.6785714285714286,-1.0,1.4245614035091356,-2.4245614035091356,0.0,1.473684210526692,2,1,0,0,NEUTRAL,-0.5,2,0,2,4
E-010594,E,OPP_00539549_LONG,E,LONG,TAKE,-1,539549,539550,2019-04-21 21:19:00-05:00,7703.25,539552,7702.058035714285,STOP,7702.058035714285,7706.229910714285,1.5892857142857142,-1.0,0.608239700374333,-1.608239700374333,1.048689138576436,1.048689138576436,2,1,0,0,BULLISH,1.0,2,1,2,4
E-010698,E,OPP_00545367_LONG,E,LONG,TAKE,-1,545367,545368,2019-04-26 03:19:00-05:00,7804.25,545371,7808.0,TARGET,7802.75,7808.0,2.0,2.5,0.48333333333333334,2.0166666666666666,2.5,0.0,3,1,0,0,BULLISH,1.0,2,1,3,5
E-010783,E,OPP_00550437_LONG,E,LONG,TAKE,-1,550437,550438,2019-05-01 20:53:00-05:00,7764.25,550441,7763.205357142857,STOP,7763.205357142857,7766.861607142857,1.3928571428571428,-1.0,0.6940170940169214,-1.6940170940169215,1.6752136752132585,1.196581196580899,3,1,0,0,NEUTRAL,0.5,1,2,2,5
E-011095,E,OPP_00565234_SHORT,E,SHORT,TAKE,-1,565234,565235,2019-05-16 17:16:00-05:00,7602.25,565242,7603.334821428572,STOP,7603.334821428572,7599.537946428572,1.4464285714285714,-1.0,0.668312757201566,-1.6683127572015661,0.6913580246912753,1.6131687242796422,7,1,0,0,BEARISH,-1.5,0,4,2,6
E-011188,E,OPP_00569541_LONG,E,LONG,TAKE,-1,569541,569542,2019-05-21 20:48:00-05:00,7458.0,569544,7462.084821428572,TARGET,7456.366071428572,7462.084821428572,2.1785714285714284,2.5,0.4437158469945708,2.0562841530054294,5.508196721311913,0.7650273224044324,2,1,0,0,BULLISH,2.0,2,2,2,5
E-011270,E,OPP_00573808_LONG,E,LONG,TAKE,-1,573808,573809,2019-05-26 23:42:00-05:00,7299.25,573810,7298.821428571428,STOP,7298.821428571428,7300.321428571428,0.5714285714285714,-1.0,1.6916666666661537,-2.691666666666154,0.0,1.7499999999994695,1,1,0,0,TRANSITION,0.0,1,1,3,5
E-011364,E,OPP_00577494_SHORT,E,SHORT,TAKE,-1,577494,577495,2019-05-29 20:39:00-05:00,7225.0,577499,7220.3125,TARGET,7226.875,7220.3125,2.5,2.5,0.38666666666666666,2.1133333333333333,2.533333333333333,0.0,4,1,0,0,BEARISH,-1.0,2,2,3,7
E-012252,E,OPP_00622313_SHORT,E,SHORT,TAKE,-1,622313,622314,2019-07-16 00:59:00-05:00,7997.25,622319,7997.959821428572,STOP,7997.959821428572,7995.475446428572,0.9464285714285714,-1.0,1.0213836477985552,-2.0213836477985554,1.408805031446283,1.408805031446283,5,1,0,0,BEARISH,-1.0,2,2,2,6
E-012372,E,OPP_00628346_LONG,E,LONG,TAKE,-1,628346,628347,2019-07-22 10:35:00-05:00,7898.5,628350,7905.263392857143,TARGET,7895.794642857143,7905.263392857143,3.607142857142857,2.5,0.2679867986798937,2.232013201320106,3.234323432343545,0.0,3,1,0,0,BULLISH,2.0,1,3,1,5
E-012598,E,OPP_00639246_LONG,E,LONG,TAKE,-1,639246,639247,2019-08-01 10:17:00-05:00,7993.5,639248,7989.709821428572,STOP,7989.709821428572,8002.975446428572,5.053571428571429,-1.0,0.1912838633686756,-1.1912838633686755,0.0659599528857502,1.1872791519435035,1,1,0,0,BULLISH,2.0,2,2,1,4
E-012720,E,OPP_00644603_SHORT,E,SHORT,TAKE,-1,644603,644604,2019-08-07 08:34:00-05:00,7434.25,644606,7443.370535714285,STOP,7443.370535714285,7411.448660714285,12.160714285714286,-1.0,0.07949094468918597,-1.079490944689186,1.5624082232012415,1.5349975526187636,2,1,0,0,BEARISH,-1.5,1,3,1,5
E-012997,E,OPP_00658256_LONG,E,LONG,TAKE,-1,658256,658257,2019-08-21 08:38:00-05:00,7742.0,658259,7752.279017857143,TARGET,7737.888392857143,7752.279017857143,5.482142857142857,2.5,0.17633007600435424,2.323669923995646,3.709011943539865,0.0,2,1,0,0,BULLISH,2.0,3,3,0,6
E-013253,E,OPP_00671760_LONG,E,LONG,TAKE,-1,671760,671761,2019-09-04 09:58:00-05:00,7680.25,671766,7686.310267857143,TARGET,7677.825892857143,7686.310267857143,3.232142857142857,2.5,0.29907918968695657,2.2009208103130433,2.6813996316761624,0.30939226519340335,5,1,0,0,TRANSITION,0.0,2,1,1,4
E-013327,E,OPP_00675764_SHORT,E,SHORT,TAKE,-1,675764,675765,2019-09-09 08:29:00-05:00,7880.0,675766,7881.419642857143,STOP,7881.419642857143,7876.450892857143,1.8928571428571428,-1.0,0.5106918238992776,-1.5106918238992777,1.9371069182386391,2.817610062892566,1,1,0,0,NEUTRAL,-0.5,2,1,2,5
E-013485,E,OPP_00684230_SHORT,E,SHORT,TAKE,-1,684230,684231,2019-09-17 13:08:00-05:00,7887.25,684232,7880.486607142857,TARGET,7889.955357142857,7880.486607142857,3.607142857142857,2.5,0.2679867986798937,2.232013201320106,2.587458745874836,0.0,1,1,0,0,BEARISH,-2.0,2,3,2,7
E-013591,E,OPP_00689566_LONG,E,LONG,TAKE,-1,689566,689567,2019-09-23 11:04:00-05:00,7844.75,689568,7850.408482142857,TARGET,7842.486607142857,7850.408482142857,3.017857142857143,2.5,0.3203155818540066,2.1796844181459933,4.197238658776638,0.0,1,1,0,0,BULLISH,2.0,1,3,2,6
E-013689,E,OPP_00695130_SHORT,E,SHORT,TAKE,-1,695130,695131,2019-09-27 12:48:00-05:00,7693.75,695133,7683.504464285715,TARGET,7697.848214285715,7683.504464285715,5.464285714285714,2.5,0.17690631808277185,2.323093681917228,3.6601307189539,0.0,2,1,0,0,BEARISH,-1.0,1,3,1,5
E-013940,E,OPP_00707715_SHORT,E,SHORT,TAKE,-1,707715,707716,2019-10-10 19:03:00-05:00,7777.5,707722,7772.578125,TARGET,7779.46875,7772.578125,2.625,2.5,0.3682539682539683,2.1317460317460317,4.825396825396825,0.0,6,1,0,0,BEARISH,-2.0,1,2,2,4
E-014153,E,OPP_00718543_LONG,E,LONG,TAKE,-1,718543,718544,2019-10-22 17:37:00-05:00,7852.75,718545,7854.792410714285,TARGET,7851.933035714285,7854.792410714285,1.0892857142857142,2.5,0.8874316939886476,1.6125683060113523,2.7540983606544236,0.0,1,1,0,0,BULLISH,1.5,2,2,1,4
E-014218,E,OPP_00721796_LONG,E,LONG,TAKE,-1,721796,721797,2019-10-25 02:21:00-05:00,7940.25,721806,7938.977678571428,STOP,7938.977678571428,7943.430803571428,1.6964285714285714,-1.0,0.5698245614034506,-1.5698245614034505,2.3578947368418643,1.1789473684209322,9,1,0,0,BEARISH,-1.0,2,2,2,5
E-014447,E,OPP_00733394_LONG,E,LONG,TAKE,-1,733394,733395,2019-11-06 13:47:00-06:00,8192.75,733409,8191.263392857143,STOP,8191.263392857143,8196.466517857143,1.9821428571428572,-1.0,0.48768768768777293,-1.487687687687773,2.186186186186568,1.0090090090091854,14,1,0,0,NEUTRAL,0.5,2,1,2,5
E-014497,E,OPP_00736664_SHORT,E,SHORT,TAKE,-1,736664,736665,2019-11-11 00:02:00-06:00,8233.25,736671,8231.375,TARGET,8234.0,8231.375,1.0,2.5,0.9666666666666667,1.5333333333333332,4.0,0.3333333333333333,6,1,0,0,BEARISH,-2.0,1,4,2,7
E-015397,E,OPP_00781102_SHORT,E,SHORT,TAKE,-1,781102,781103,2019-12-27 01:14:00-06:00,8822.75,781111,8823.59375,STOP,8823.59375,8820.640625,1.125,-1.0,0.8592592592592593,-1.8592592592592592,0.2962962962962963,1.4814814814814814,8,1,0,0,NEUTRAL,-0.5,2,2,2,6
E-015768,E,OPP_00801280_LONG,E,LONG,TAKE,-1,801280,801281,2020-01-19 20:25:00-06:00,9181.0,801285,9180.47767857143,STOP,9180.47767857143,9182.30580357143,0.6964285714285714,-1.0,1.3880341880362597,-2.3880341880362597,0.0,1.435897435899579,4,1,0,0,NEUTRAL,0.5,2,1,2,5
E-016012,E,OPP_00813879_LONG,E,LONG,TAKE,-1,813879,813880,2020-01-31 05:32:00-06:00,9165.0,813883,9162.0,STOP,9162.0,9172.5,4.0,-1.0,0.24166666666666667,-1.2416666666666667,1.25,1.5,3,1,0,0,BULLISH,1.0,2,1,2,4
E-016051,E,OPP_00815341_LONG,E,LONG,TAKE,-1,815341,815342,2020-02-03 07:09:00-06:00,9048.25,815347,9053.372767857143,TARGET,9046.200892857143,9053.372767857143,2.732142857142857,2.5,0.3538126361656222,2.146187363834378,3.538126361656222,0.6100217864924521,5,1,0,0,BULLISH,2.0,2,3,2,7
E-016258,E,OPP_00825624_LONG,E,LONG,TAKE,-1,825624,825625,2020-02-12 20:32:00-06:00,9592.0,825631,9596.185267857143,TARGET,9590.325892857143,9596.185267857143,2.232142857142857,2.5,0.4330666666667339,2.066933333333266,3.136000000000487,0.0,6,1,0,0,BULLISH,2.0,2,3,2,7
E-016403,E,OPP_00833289_LONG,E,LONG,TAKE,-1,833289,833290,2020-02-20 14:18:00-06:00,9613.5,833292,9623.578125,TARGET,9609.46875,9623.578125,5.375,2.5,0.17984496124031008,2.32015503875969,3.10077519379845,0.0,2,1,0,0,NEUTRAL,-0.5,2,2,2,6
E-016434,E,OPP_00834929_SHORT,E,SHORT,TAKE,-1,834929,834930,2020-02-23 20:08:00-06:00,9301.75,834934,9295.823660714286,TARGET,9304.120535714286,9295.823660714286,3.1607142857142856,2.5,0.3058380414311947,2.1941619585688055,2.8474576271180196,0.7382297551787459,4,1,0,0,BEARISH,-1.5,2,4,3,9
E-016690,E,OPP_00847624_LONG,E,LONG,TAKE,-1,847624,847625,2020-03-06 02:58:00-06:00,8560.5,847626,8552.785714285714,STOP,8552.785714285714,8579.785714285714,10.285714285714286,-1.0,0.09398148148147514,-1.0939814814814752,0.06481481481481045,1.0370370370369673,1,1,0,0,NEUTRAL,-0.5,1,2,2,5
E-016813,E,OPP_00854570_SHORT,E,SHORT,TAKE,-1,854570,854571,2020-03-13 11:03:00-05:00,7356.0,854577,7377.535714285715,STOP,7377.535714285715,7302.160714285715,28.714285714285715,-1.0,0.033665008291873355,-1.0336650082918735,1.0331674958540442,1.3466003316749342,6,1,0,0,NEUTRAL,0.5,2,2,2,6
E-016896,E,OPP_00858951_SHORT,E,SHORT,TAKE,-1,858951,858952,2020-03-19 19:15:00-05:00,7183.75,858954,7193.808035714285,STOP,7193.808035714285,7158.604910714285,13.410714285714286,-1.0,0.07208166888593266,-1.0720816688859327,1.0439414114514385,1.1185086551265413,2,1,0,0,BULLISH,1.0,1,2,2,4
E-016936,E,OPP_00860764_SHORT,E,SHORT,TAKE,-1,860764,860765,2020-03-23 03:52:00-05:00,6770.5,860772,6744.752232142857,TARGET,6780.799107142857,6744.752232142857,13.732142857142858,2.5,0.07039445166883576,2.429605548331164,2.864325964456076,0.5097529258777762,7,1,0,0,BEARISH,-2.0,2,4,3,9
E-017771,E,OPP_00901946_LONG,E,LONG,TAKE,-1,901946,901947,2020-05-05 08:00:00-05:00,8912.5,901948,8909.794642857143,STOP,8909.794642857143,8919.263392857143,3.607142857142857,-1.0,0.2679867986798937,-1.2679867986798938,0.8316831683169116,1.016501650165114,1,1,0,0,TRANSITION,0.0,2,2,1,5
E-017844,E,OPP_00905482_SHORT,E,SHORT,TAKE,-1,905482,905483,2020-05-07 22:41:00-05:00,9204.75,905493,9206.330357142857,STOP,9206.330357142857,9200.799107142857,2.107142857142857,-1.0,0.4587570621469681,-1.458757062146968,1.898305084746075,1.26553672316405,10,1,0,0,BEARISH,-2.0,1,2,2,4
E-018828,E,OPP_00956992_LONG,E,LONG,TAKE,-1,956992,956993,2020-06-30 22:28:00-05:00,10136.25,956995,10134.910714285714,STOP,10134.910714285714,10139.598214285714,1.7857142857142858,-1.0,0.5413333333331233,-1.5413333333331232,0.5599999999997827,2.0533333333325365,2,1,0,0,BULLISH,1.0,1,2,1,4
E-018927,E,OPP_00961933_LONG,E,LONG,TAKE,-1,961933,961934,2020-07-06 17:34:00-05:00,10601.5,961942,10604.948660714286,TARGET,10600.120535714286,10604.948660714286,1.8392857142857142,2.5,0.5255663430422692,1.9744336569577308,4.349514563108435,0.0,8,1,0,0,NEUTRAL,0.5,1,2,2,5
E-018978,E,OPP_00964805_SHORT,E,SHORT,TAKE,-1,964805,964806,2020-07-08 19:56:00-05:00,10673.0,964809,10674.96875,STOP,10674.96875,10668.078125,2.625,-1.0,0.3682539682539683,-1.3682539682539683,0.5079365079365079,1.3968253968253967,3,1,0,0,NEUTRAL,0.5,2,1,1,4
E-019087,E,OPP_00971041_SHORT,E,SHORT,TAKE,-1,971041,971042,2020-07-15 08:52:00-05:00,10744.0,971044,10709.91517857143,TARGET,10757.63392857143,10709.91517857143,18.178571428571427,2.5,0.05317616240995112,2.446823837590049,2.8421741977732493,0.0366732154551387,2,1,0,0,BEARISH,-1.5,3,3,2,8
E-019124,E,OPP_00972827_LONG,E,LONG,TAKE,-1,972827,972828,2020-07-16 17:08:00-05:00,10536.25,972829,10532.5,STOP,10532.5,10545.625,5.0,-1.0,0.19333333333333333,-1.1933333333333334,0.0,1.2666666666666666,1,1,0,0,TRANSITION,0.0,1,1,2,4
E-019413,E,OPP_00987245_SHORT,E,SHORT,TAKE,-1,987245,987246,2020-07-31 05:56:00-05:00,10883.75,987247,10886.441964285714,STOP,10886.441964285714,10877.020089285714,3.5892857142857144,-1.0,0.2693200663350437,-1.2693200663350437,0.0,3.900497512438564,1,1,0,0,NEUTRAL,0.5,2,2,2,6
E-019437,E,OPP_00988381_SHORT,E,SHORT,TAKE,-1,988381,988382,2020-08-03 02:07:00-05:00,10927.75,988383,10931.45982142857,STOP,10931.45982142857,10918.47544642857,4.946428571428571,-1.0,0.19542719614925888,-1.1954271961492589,0.8086642599279678,1.0782190132372904,1,1,0,0,BEARISH,-1.0,2,2,2,6
E-019776,E,OPP_01004451_LONG,E,LONG,TAKE,-1,1004451,1004452,2020-08-18 21:02:00-05:00,11416.75,1004453,11414.82142857143,STOP,11414.82142857143,11421.57142857143,2.5714285714285716,-1.0,0.3759259259260779,-1.3759259259260779,1.2962962962968203,1.0370370370374562,1,1,0,0,TRANSITION,0.0,2,1,2,5
E-020327,E,OPP_01033778_LONG,E,LONG,TAKE,-1,1033778,1033779,2020-09-17 11:54:00-05:00,10945.25,1033784,10982.046875,TARGET,10930.53125,10982.046875,19.625,2.5,0.04925690021231423,2.450743099787686,2.700636942675159,0.0,5,1,0,0,BULLISH,1.0,1,3,1,5
E-020360,E,OPP_01035551_LONG,E,LONG,TAKE,-1,1035551,1035552,2020-09-20 19:57:00-05:00,10962.25,1035554,10957.361607142857,STOP,10957.361607142857,10974.470982142857,6.517857142857143,-1.0,0.14831050228309714,-1.148310502283097,0.0,1.4831050228309715,2,1,0,0,BULLISH,1.0,2,3,2,7
E-020432,E,OPP_01039479_SHORT,E,SHORT,TAKE,-1,1039479,1039480,2020-09-23 17:10:00-05:00,10821.5,1039484,10826.200892857143,STOP,10826.200892857143,10809.747767857143,6.267857142857143,-1.0,0.15422602089267903,-1.1542260208926791,1.0636277302943382,1.3827160493826396,4,1,0,0,TRANSITION,0.0,2,2,2,6
E-020576,E,OPP_01047235_SHORT,E,SHORT,TAKE,-1,1047235,1047236,2020-10-01 08:41:00-05:00,11539.25,1047237,11551.67857142857,STOP,11551.67857142857,11508.17857142857,16.571428571428573,-1.0,0.05833333333333699,-1.058333333333337,0.0,1.709770114942636,1,1,0,0,BEARISH,-2.0,1,2,2,5
E-020712,E,OPP_01054132_SHORT,E,SHORT,TAKE,-1,1054132,1054133,2020-10-08 09:53:00-05:00,11522.75,1054134,11508.486607142857,TARGET,11528.455357142857,11508.486607142857,7.607142857142857,2.5,0.1270735524256709,2.3729264475743292,3.8122065727701266,0.0,1,1,0,0,BEARISH,-2.0,2,4,2,8
E-020998,E,OPP_01067689_LONG,E,LONG,TAKE,-1,1067689,1067690,2020-10-22 08:20:00-05:00,11671.0,1067693,11678.466517857143,TARGET,11668.013392857143,11678.466517857143,3.982142857142857,2.5,0.24275037369209884,2.2572496263079014,2.5949177877431255,0.0,3,1,0,0,BULLISH,2.0,1,3,2,6
E-021064,E,OPP_01071149_SHORT,E,SHORT,TAKE,-1,1071149,1071150,2020-10-26 21:45:00-05:00,11496.25,1071151,11499.049107142857,STOP,11499.049107142857,11489.252232142857,3.732142857142857,-1.0,0.25901116427434623,-1.2590111642743462,0.0,1.7862838915472152,1,1,0,0,BEARISH,-1.0,1,2,2,5
