exit_i,exit_price,exit_reason,gross_r,cost_r,net_r,mfe_r,mae_r,hold_minutes,be_activated,be_activation_bar,be_activation_minute,minutes_be_to_exit,trade_id,direction,entry_i,entry_ts,entry_price,initial_atr,model
1985354,14378.517857142857,INITIAL_STOP,-1.0,0.28794326241137724,-1.2879432624113774,0.0,1.0921985815602837,1,False,,,,P60-022899,SHORT,1985353,2023-05-29 08:26:00-05:00,14376.0,2.517857142857143,ATM-A
1985543,14386.325,BREAKEVEN_STOP,0.05,0.48333333333333334,-0.43333333333333335,2.0,0.5,1,True,1985543.0,1.0,0.0,P60-022900,LONG,1985542,2023-05-29 11:35:00-05:00,14386.25,1.5,ATM-A
1985623,14398.232142857143,INITIAL_STOP,-1.0,0.28794326241137724,-1.2879432624113774,0.8936170212765958,1.1914893617021276,5,False,,,,P60-022901,LONG,1985618,2023-05-29 17:51:00-05:00,14400.75,2.517857142857143,ATM-A
1985718,14390.660714285714,INITIAL_STOP,-1.0,0.3007407407408056,-1.3007407407408056,0.0,2.488888888888889,3,False,,,,P60-022902,SHORT,1985715,2023-05-29 19:28:00-05:00,14388.25,2.4107142857142856,ATM-A
1985753,14387.642857142857,INITIAL_STOP,-1.0,0.39038461538456076,-1.3903846153845607,0.2692307692307692,1.346153846153846,2,False,,,,P60-022903,LONG,1985751,2023-05-29 20:04:00-05:00,14389.5,1.8571428571428572,ATM-A
1985760,14388.69642857143,INITIAL_STOP,-1.0,0.42736842105243517,-1.427368421052435,0.0,1.1789473684210527,2,False,,,,P60-022904,SHORT,1985758,2023-05-29 20:11:00-05:00,14387.0,1.6964285714285714,ATM-A
1985775,14387.30357142857,INITIAL_STOP,-1.0,0.42736842105243517,-1.427368421052435,0.2947368421052632,1.0315789473684212,4,False,,,,P60-022905,LONG,1985771,2023-05-29 20:24:00-05:00,14389.0,1.6964285714285714,ATM-A
1985781,14388.357142857143,INITIAL_STOP,-1.0,0.4511111111110382,-1.4511111111110382,0.0,1.711111111111111,1,False,,,,P60-022906,SHORT,1985780,2023-05-29 20:33:00-05:00,14386.75,1.6071428571428572,ATM-A
1985821,14384.917857142857,BREAKEVEN_STOP,0.05,0.44130434782615674,-0.39130434782615675,1.065217391304348,0.9130434782608696,9,True,1985817.0,5.0,4.0,P60-022907,SHORT,1985812,2023-05-29 21:05:00-05:00,14385.0,1.6428571428571428,ATM-A
1985837,14384.184821428571,BREAKEVEN_STOP,0.05,0.5561643835619764,-0.5061643835619763,0.3835616438356164,0.5753424657534246,5,True,1985835.0,3.0,2.0,P60-022908,SHORT,1985832,2023-05-29 21:25:00-05:00,14384.25,1.3035714285714286,ATM-A
1986055,14403.214285714286,INITIAL_STOP,-1.0,0.2602564102564588,-1.2602564102564588,0.08974358974358974,1.9743589743589745,3,False,,,,P60-022909,LONG,1986052,2023-05-30 01:05:00-05:00,14406.0,2.7857142857142856,ATM-A
1986117,14409.722321428571,BREAKEVEN_STOP,0.05,0.16305220883531277,-0.11305220883531276,1.7991967871485945,1.4056224899598395,2,True,1986116.0,1.0,1.0,P60-022910,LONG,1986115,2023-05-30 02:08:00-05:00,14409.5,4.446428571428571,ATM-A
1986241,14493.482142857143,BREAKEVEN_STOP,0.05,0.15615384615385489,-0.10615384615385488,1.023076923076923,0.0,2,True,1986240.0,1.0,1.0,P60-022911,LONG,1986239,2023-05-30 04:12:00-05:00,14493.25,4.642857142857143,ATM-A
1986334,14496.857142857143,INITIAL_STOP,-1.0,0.2743243243243513,-1.2743243243243514,0.28378378378378377,2.6486486486486487,2,False,,,,P60-022912,LONG,1986332,2023-05-30 05:45:00-05:00,14499.5,2.642857142857143,ATM-A
1986425,14555.830357142857,BREAKEVEN_STOP,0.05,0.10972972972972542,-0.059729729729725414,2.194594594594595,0.0,4,True,1986422.0,1.0,3.0,P60-022913,LONG,1986421,2023-05-30 07:14:00-05:00,14555.5,6.607142857142857,ATM-A
1986448,14540.786607142858,BREAKEVEN_STOP,0.05,0.12647975077881046,-0.07647975077881046,1.6137071651090344,0.9595015576323989,2,True,1986447.0,1.0,1.0,P60-022914,LONG,1986446,2023-05-30 07:39:00-05:00,14540.5,5.732142857142857,ATM-A
1986574,14437.5,INITIAL_STOP,-1.0,0.05576923076923077,-1.0557692307692308,0.0,1.1346153846153846,2,False,,,,P60-022915,SHORT,1986572,2023-05-30 09:45:00-05:00,14424.5,13.0,ATM-A
1986973,14393.607142857143,INITIAL_STOP,-1.0,0.30757575757572364,-1.3075757575757236,0.0,2.121212121212121,1,False,,,,P60-022916,SHORT,1986972,2023-05-30 17:25:00-05:00,14391.25,2.357142857142857,ATM-A
1987123,14416.285714285714,INITIAL_STOP,-1.0,0.40600000000011816,-1.4060000000001183,0.13999999999999999,2.1,6,False,,,,P60-022917,SHORT,1987117,2023-05-30 19:50:00-05:00,14414.5,1.7857142857142858,ATM-A
1987157,14410.880357142858,BREAKEVEN_STOP,0.05,0.2780821917807942,-0.2280821917807942,1.5342465753424657,2.9726027397260273,10,True,1987152.0,5.0,5.0,P60-022918,LONG,1987147,2023-05-30 20:20:00-05:00,14410.75,2.607142857142857,ATM-A
1987168,14410.125,INITIAL_STOP,-1.0,0.21481481481481482,-1.2148148148148148,0.0,1.037037037037037,3,False,,,,P60-022919,SHORT,1987165,2023-05-30 20:38:00-05:00,14406.75,3.375,ATM-A
1987249,14381.63392857143,BREAKEVEN_STOP,0.05,0.3123076923075874,-0.26230769230758744,0.32307692307692304,0.7538461538461538,4,True,1987248.0,3.0,1.0,P60-022920,SHORT,1987245,2023-05-30 21:58:00-05:00,14381.75,2.3214285714285716,ATM-A
1987299,14373.74107142857,TARGET,2.5,0.40198019801997575,2.0980198019800245,0.5544554455445544,0.0,1,False,,,,P60-022921,SHORT,1987298,2023-05-30 22:51:00-05:00,14378.25,1.8035714285714286,ATM-A
1987371,14363.89375,BREAKEVEN_STOP,0.05,0.3411764705882353,-0.2911764705882353,0.35294117647058826,0.23529411764705882,2,True,1987371.0,2.0,0.0,P60-022922,SHORT,1987369,2023-05-31 00:02:00-05:00,14364.0,2.125,ATM-A
1987436,14338.401785714286,TARGET,2.5,0.18883720930230002,2.3111627906977,1.5627906976744186,0.0,3,True,1987434.0,1.0,2.0,P60-022923,SHORT,1987433,2023-05-31 01:06:00-05:00,14348.0,3.8392857142857144,ATM-A
1987497,14352.683035714286,BREAKEVEN_STOP,0.05,0.11436619718308921,-0.06436619718308921,0.0,0.31549295774647884,1,True,1987497.0,1.0,0.0,P60-022924,SHORT,1987496,2023-05-31 02:09:00-05:00,14353.0,6.339285714285714,ATM-A
1987529,14361.038392857143,BREAKEVEN_STOP,0.05,0.12569659442725026,-0.07569659442725025,1.3436532507739938,0.6501547987616099,13,True,1987527.0,11.0,2.0,P60-022925,LONG,1987516,2023-05-31 02:29:00-05:00,14360.75,5.767857142857143,ATM-A
1987563,14358.482142857143,INITIAL_STOP,-1.0,0.15320754716980292,-1.153207547169803,0.21132075471698114,1.6905660377358491,5,False,,,,P60-022926,SHORT,1987558,2023-05-31 03:11:00-05:00,14353.75,4.732142857142857,ATM-A
1987653,14380.142857142857,INITIAL_STOP,-1.0,0.23333333333331382,-1.2333333333333139,0.9655172413793103,1.0459770114942528,3,False,,,,P60-022927,LONG,1987650,2023-05-31 04:43:00-05:00,14383.25,3.107142857142857,ATM-A
1987683,14361.351785714285,BREAKEVEN_STOP,0.05,0.24457831325296917,-0.19457831325296915,0.0,0.0,1,True,1987683.0,1.0,0.0,P60-022928,SHORT,1987682,2023-05-31 05:15:00-05:00,14361.5,2.9642857142857144,ATM-A
1987836,14328.767857142857,INITIAL_STOP,-1.0,0.18044444444445612,-1.1804444444444562,0.0,1.3066666666666666,1,False,,,,P60-022929,SHORT,1987835,2023-05-31 07:48:00-05:00,14324.75,4.017857142857143,ATM-A
1987875,14324.535714285714,INITIAL_STOP,-1.0,0.16916666666668717,-1.1691666666666871,0.0,1.4000000000000001,2,False,,,,P60-022930,SHORT,1987873,2023-05-31 08:26:00-05:00,14320.25,4.285714285714286,ATM-A
1987883,14342.0,INITIAL_STOP,-1.0,0.06444444444444444,-1.0644444444444445,0.0,1.3555555555555556,1,False,,,,P60-022931,LONG,1987882,2023-05-31 08:35:00-05:00,14353.25,11.25,ATM-A
1987977,14300.464285714286,INITIAL_STOP,-1.0,0.061890243902436276,-1.0618902439024362,0.0,1.0670731707317074,4,False,,,,P60-022932,SHORT,1987973,2023-05-31 10:06:00-05:00,14288.75,11.714285714285714,ATM-A
1988074,14280.535714285714,INITIAL_STOP,-1.0,0.10304568527919543,-1.1030456852791954,0.0,2.16751269035533,2,False,,,,P60-022933,SHORT,1988072,2023-05-31 11:45:00-05:00,14273.5,7.035714285714286,ATM-A
1988264,14292.50892857143,TARGET,2.5,0.06777963272119707,2.432220367278803,1.5425709515859767,0.0,3,True,1988262.0,1.0,2.0,P60-022934,SHORT,1988261,2023-05-31 14:54:00-05:00,14319.25,10.696428571428571,ATM-A
1988341,14289.67857142857,INITIAL_STOP,-1.0,0.18454545454549118,-1.1845454545454912,0.0,1.0818181818181818,2,False,,,,P60-022935,SHORT,1988339,2023-05-31 17:12:00-05:00,14285.75,3.9285714285714284,ATM-A
1988380,14289.69642857143,INITIAL_STOP,-1.0,0.3724770642200343,-1.3724770642200343,0.0,2.4403669724770642,1,False,,,,P60-022936,SHORT,1988379,2023-05-31 17:52:00-05:00,14287.75,1.9464285714285714,ATM-A
1988418,14298.410714285714,INITIAL_STOP,-1.0,0.4365591397850829,-1.436559139785083,0.0,1.053763440860215,1,False,,,,P60-022937,SHORT,1988417,2023-05-31 18:30:00-05:00,14296.75,1.6607142857142858,ATM-A
1988433,14308.910714285714,TARGET,2.5,0.36909090909081144,2.1309090909091886,3.181818181818182,0.0,2,True,1988432.0,1.0,1.0,P60-022938,LONG,1988431,2023-05-31 18:44:00-05:00,14304.0,1.9642857142857142,ATM-A
1988581,14271.776785714286,BREAKEVEN_STOP,0.05,0.1623999999999811,-0.11239999999998108,0.0,0.16799999999999998,1,True,1988581.0,1.0,0.0,P60-022939,SHORT,1988580,2023-05-31 21:13:00-05:00,14272.0,4.464285714285714,ATM-A
1988651,14282.714285714286,INITIAL_STOP,-1.0,0.2602564102564588,-1.2602564102564588,0.0,1.435897435897436,1,False,,,,P60-022940,LONG,1988650,2023-05-31 22:23:00-05:00,14285.5,2.7857142857142856,ATM-A
1988684,14276.82142857143,INITIAL_STOP,-1.0,0.2569620253163847,-1.2569620253163847,0.0,1.5063291139240504,3,False,,,,P60-022941,SHORT,1988681,2023-05-31 22:54:00-05:00,14274.0,2.8214285714285716,ATM-A
1988712,14290.108928571428,BREAKEVEN_STOP,0.05,0.33278688524602074,-0.28278688524602075,1.0327868852459017,0.0,1,True,1988712.0,1.0,0.0,P60-022942,LONG,1988711,2023-05-31 23:24:00-05:00,14290.0,2.1785714285714284,ATM-A
1988841,14300.80357142857,INITIAL_STOP,-1.0,0.2963503649634092,-1.2963503649634092,0.8175182481751824,1.2262773722627736,3,False,,,,P60-022943,LONG,1988838,2023-06-01 01:31:00-05:00,14303.25,2.4464285714285716,ATM-A
1989136,14321.357142857143,INITIAL_STOP,-1.0,0.17500000000001098,-1.175000000000011,0.9051724137931033,1.7499999999999998,6,False,,,,P60-022944,LONG,1989130,2023-06-01 06:23:00-05:00,14325.5,4.142857142857143,ATM-A
1989223,14297.892857142857,INITIAL_STOP,-1.0,0.09806763285024499,-1.098067632850245,0.0,1.183574879227053,2,False,,,,P60-022945,SHORT,1989221,2023-06-01 07:54:00-05:00,14290.5,7.392857142857143,ATM-A
1989247,14307.533035714287,BREAKEVEN_STOP,0.05,0.12807570977919158,-0.07807570977919158,1.1482649842271293,0.8391167192429022,3,True,1989247.0,3.0,0.0,P60-022946,LONG,1989244,2023-06-01 08:17:00-05:00,14307.25,5.660714285714286,ATM-A
1989329,14349.982142857143,TARGET,2.5,0.05850144092219143,2.4414985590778087,3.126801152737752,0.0,2,True,1989328.0,1.0,1.0,P60-022947,LONG,1989327,2023-06-01 09:40:00-05:00,14319.0,12.392857142857142,ATM-A
1989476,14459.017857142857,INITIAL_STOP,-1.0,0.11184573002754372,-1.1118457300275437,0.0,1.6584022038567494,1,False,,,,P60-022948,LONG,1989475,2023-06-01 12:08:00-05:00,14465.5,6.482142857142857,ATM-A
1989580,14510.214285714286,TARGET,2.5,0.13716216216217564,2.3628378378378243,2.97972972972973,0.0,1,False,,,,P60-022949,LONG,1989579,2023-06-01 13:52:00-05:00,14497.0,5.285714285714286,ATM-A
1989675,14488.875,INITIAL_STOP,-1.0,0.11836734693877551,-1.1183673469387756,0.0,1.6326530612244898,5,False,,,,P60-022950,SHORT,1989670,2023-06-01 15:23:00-05:00,14482.75,6.125,ATM-A
1989682,14491.69642857143,INITIAL_STOP,-1.0,0.23742690058485594,-1.237426900584856,0.2456140350877193,1.2280701754385965,1,False,,,,P60-022951,LONG,1989681,2023-06-01 15:34:00-05:00,14494.75,3.0535714285714284,ATM-A
1989714,14494.285714285714,INITIAL_STOP,-1.0,0.2859154929578051,-1.2859154929578052,0.0,1.5774647887323945,1,False,,,,P60-022952,SHORT,1989713,2023-06-01 17:06:00-05:00,14491.75,2.5357142857142856,ATM-A
1989819,14481.92857142857,INITIAL_STOP,-1.0,0.3759259259260779,-1.3759259259260779,0.0,1.4259259259259258,1,False,,,,P60-022953,SHORT,1989818,2023-06-01 18:51:00-05:00,14480.0,1.9285714285714286,ATM-A
1989893,14476.91875,BREAKEVEN_STOP,0.05,0.4461538461538462,-0.3961538461538462,0.0,0.9230769230769231,2,True,1989893.0,2.0,0.0,P60-022954,SHORT,1989891,2023-06-01 20:04:00-05:00,14477.0,1.625,ATM-A
1990036,14497.901785714286,TARGET,2.5,0.4365591397850829,2.063440860214917,3.161290322580645,0.0,1,False,,,,P60-022955,LONG,1990035,2023-06-01 22:28:00-05:00,14493.75,1.6607142857142858,ATM-A
1990211,14511.026785714286,TARGET,2.5,0.3007407407408056,2.199259259259194,2.6962962962962966,0.0,2,True,1990210.0,1.0,1.0,P60-022956,LONG,1990209,2023-06-02 01:22:00-05:00,14505.0,2.4107142857142856,ATM-A
1990293,14504.125,INITIAL_STOP,-1.0,0.232,-1.232,0.0,1.04,1,False,,,,P60-022957,LONG,1990292,2023-06-02 02:45:00-05:00,14507.25,3.125,ATM-A
1990338,14520.107142857143,TARGET,2.5,0.19901960784315145,2.3009803921568484,3.156862745098039,0.7549019607843137,2,False,,,,P60-022958,LONG,1990336,2023-06-02 03:29:00-05:00,14511.0,3.642857142857143,ATM-A
1990445,14551.5,TARGET,2.5,0.24166666666666667,2.2583333333333333,3.0,0.0,3,True,1990443.0,1.0,2.0,P60-022959,LONG,1990442,2023-06-02 05:15:00-05:00,14544.0,3.0,ATM-A
1990496,14539.55357142857,INITIAL_STOP,-1.0,0.19613526570044174,-1.1961352657004418,0.27053140096618356,1.217391304347826,2,False,,,,P60-022960,LONG,1990494,2023-06-02 06:07:00-05:00,14543.25,3.6964285714285716,ATM-A
1990564,14534.848214285714,TARGET,2.5,0.198048780487833,2.301951219512167,1.5707317073170732,0.0,1,False,,,,P60-022961,SHORT,1990563,2023-06-02 07:16:00-05:00,14544.0,3.6607142857142856,ATM-A
1990705,14533.357142857143,INITIAL_STOP,-1.0,0.05049751243781003,-1.05049751243781,0.0,1.0099502487562189,3,False,,,,P60-022962,SHORT,1990702,2023-06-02 09:35:00-05:00,14519.0,14.357142857142858,ATM-A
1990716,14564.916071428572,BREAKEVEN_STOP,0.05,0.054423592493294405,-0.004423592493294402,1.4075067024128687,0.24396782841823056,4,True,1990714.0,2.0,2.0,P60-022963,LONG,1990712,2023-06-02 09:45:00-05:00,14564.25,13.321428571428571,ATM-A
1990876,14598.8125,BREAKEVEN_STOP,0.05,0.116,-0.066,1.04,0.76,5,True,1990875.0,4.0,1.0,P60-022964,LONG,1990871,2023-06-02 12:24:00-05:00,14598.5,6.25,ATM-A
1990991,14587.660714285714,INITIAL_STOP,-1.0,0.10600522193210683,-1.1060052219321068,0.0731070496083551,1.5718015665796345,7,False,,,,P60-022965,LONG,1990984,2023-06-02 14:17:00-05:00,14594.5,6.839285714285714,ATM-A
1991084,14587.455357142857,TARGET,2.5,0.3657657657657178,2.1342342342342824,2.5225225225225225,0.25225225225225223,8,True,1991078.0,2.0,6.0,P60-022966,LONG,1991076,2023-06-02 15:49:00-05:00,14582.5,1.9821428571428572,ATM-A
1991096,14568.089285714286,INITIAL_STOP,-1.0,0.14245614035086265,-1.1424561403508626,0.0,1.3263157894736841,3,False,,,,P60-022967,SHORT,1991093,2023-06-04 17:06:00-05:00,14563.0,5.089285714285714,ATM-A
1991218,14519.532142857142,BREAKEVEN_STOP,0.05,0.1663934426229409,-0.11639344262294089,0.40163934426229514,0.40163934426229514,3,True,1991216.0,1.0,2.0,P60-022968,SHORT,1991215,2023-06-04 19:08:00-05:00,14519.75,4.357142857142857,ATM-A
1991307,14529.75,INITIAL_STOP,-1.0,0.2230769230769231,-1.2230769230769232,0.0,1.0769230769230769,2,False,,,,P60-022969,SHORT,1991305,2023-06-04 20:38:00-05:00,14526.5,3.25,ATM-A
1991513,14523.232142857143,INITIAL_STOP,-1.0,0.41855670103086506,-1.418556701030865,0.0,1.1546391752577319,1,False,,,,P60-022970,SHORT,1991512,2023-06-05 00:05:00-05:00,14521.5,1.7321428571428572,ATM-A
1991538,14523.142857142857,INITIAL_STOP,-1.0,0.44130434782615674,-1.4413043478261567,0.0,1.5217391304347827,1,False,,,,P60-022971,SHORT,1991537,2023-06-05 00:30:00-05:00,14521.5,1.6428571428571428,ATM-A
1991645,14548.1875,TARGET,2.5,0.1657142857142857,2.3342857142857145,4.0,0.0,6,True,1991640.0,1.0,5.0,P60-022972,LONG,1991639,2023-06-05 02:12:00-05:00,14537.25,4.375,ATM-A
1991780,14546.346428571429,BREAKEVEN_STOP,0.05,0.3759259259260779,-0.3259259259260779,1.5555555555555556,0.6481481481481481,3,True,1991779.0,2.0,1.0,P60-022973,LONG,1991777,2023-06-05 04:30:00-05:00,14546.25,1.9285714285714286,ATM-A
1991807,14536.091964285713,BREAKEVEN_STOP,0.05,0.22937853107348405,-0.17937853107348406,0.3163841807909605,0.8700564971751413,10,True,1991806.0,9.0,1.0,P60-022974,SHORT,1991797,2023-06-05 04:50:00-05:00,14536.25,3.1607142857142856,ATM-A
1991950,14551.160714285714,INITIAL_STOP,-1.0,0.22937853107348405,-1.229378531073484,0.0,1.265536723163842,1,False,,,,P60-022975,SHORT,1991949,2023-06-05 07:22:00-05:00,14548.0,3.1607142857142856,ATM-A
1992025,14609.44642857143,INITIAL_STOP,-1.0,0.06413902053712922,-1.0641390205371293,0.0,1.7472353870458135,1,False,,,,P60-022976,LONG,1992024,2023-06-05 08:37:00-05:00,14620.75,11.303571428571429,ATM-A
1992085,14614.089285714286,INITIAL_STOP,-1.0,0.057263751763048897,-1.057263751763049,0.47390691114245415,1.1057827926657262,1,False,,,,P60-022977,LONG,1992084,2023-06-05 09:37:00-05:00,14626.75,12.660714285714286,ATM-A
1992228,14687.533035714287,BREAKEVEN_STOP,0.05,0.12807570977919158,-0.07807570977919158,1.3249211356466877,0.5299684542586751,10,True,1992227.0,9.0,1.0,P60-022978,LONG,1992218,2023-06-05 11:51:00-05:00,14687.25,5.660714285714286,ATM-A
1992299,14603.723214285714,TARGET,2.5,0.08619957537155522,2.4138004246284446,1.2781316348195328,0.0,1,False,,,,P60-022979,SHORT,1992298,2023-06-05 13:11:00-05:00,14624.75,8.410714285714286,ATM-A
1992368,14594.607142857143,INITIAL_STOP,-1.0,0.04963325183373995,-1.04963325183374,0.0,1.1638141809290954,5,False,,,,P60-022980,SHORT,1992363,2023-06-05 14:16:00-05:00,14580.0,14.607142857142858,ATM-A
1992488,14572.973214285714,TARGET,2.5,0.2125654450262104,2.28743455497379,2.492146596858639,0.7329842931937173,14,True,1992481.0,7.0,7.0,P60-022981,SHORT,1992474,2023-06-05 17:07:00-05:00,14581.5,3.4107142857142856,ATM-A
1992573,14560.641964285714,BREAKEVEN_STOP,0.05,0.3355371900827253,-0.2855371900827253,0.0,0.0,1,True,1992573.0,1.0,0.0,P60-022982,SHORT,1992572,2023-06-05 18:45:00-05:00,14560.75,2.1607142857142856,ATM-A
1992607,14562.378571428571,BREAKEVEN_STOP,0.05,0.2985294117648017,-0.2485294117648017,0.3088235294117647,0.9264705882352942,7,True,1992605.0,5.0,2.0,P60-022983,SHORT,1992600,2023-06-05 19:13:00-05:00,14562.5,2.4285714285714284,ATM-A
1992720,14591.633035714285,BREAKEVEN_STOP,0.05,0.2724832214765633,-0.2224832214765633,1.221476510067114,0.8456375838926175,7,True,1992720.0,7.0,0.0,P60-022984,LONG,1992713,2023-06-05 21:06:00-05:00,14591.5,2.6607142857142856,ATM-A
1992777,14589.588392857142,BREAKEVEN_STOP,0.05,0.41010101010107036,-0.3601010101010704,1.2727272727272727,0.8484848484848485,7,True,1992777.0,7.0,0.0,P60-022985,LONG,1992770,2023-06-05 22:03:00-05:00,14589.5,1.7678571428571428,ATM-A
1992810,14584.402678571429,BREAKEVEN_STOP,0.05,0.3724770642200343,-0.3224770642200343,1.1559633027522935,0.0,5,True,1992806.0,1.0,4.0,P60-022986,SHORT,1992805,2023-06-05 22:38:00-05:00,14584.5,1.9464285714285714,ATM-A
1992840,14588.320535714285,BREAKEVEN_STOP,0.05,0.5139240506331008,-0.46392405063310077,1.9493670886075949,0.8860759493670886,3,True,1992840.0,3.0,0.0,P60-022987,LONG,1992837,2023-06-05 23:10:00-05:00,14588.25,1.4107142857142858,ATM-A
1992917,14593.30357142857,INITIAL_STOP,-1.0,0.3530434782610036,-1.3530434782610037,0.0,1.0956521739130436,2,False,,,,P60-022988,SHORT,1992915,2023-06-06 00:28:00-05:00,14591.25,2.0535714285714284,ATM-A
1993182,14583.05357142857,INITIAL_STOP,-1.0,0.28391608391617057,-1.2839160839161705,0.0,1.4685314685314685,6,False,,,,P60-022989,SHORT,1993176,2023-06-06 04:49:00-05:00,14580.5,2.5535714285714284,ATM-A
1993296,14588.05357142857,INITIAL_STOP,-1.0,0.21036269430047055,-1.2103626943004706,0.7979274611398963,1.378238341968912,4,False,,,,P60-022990,LONG,1993292,2023-06-06 06:45:00-05:00,14591.5,3.4464285714285716,ATM-A
1993404,14523.55357142857,INITIAL_STOP,-1.0,0.0627511591962948,-1.0627511591962948,0.0,1.6661514683153014,1,False,,,,P60-022991,SHORT,1993403,2023-06-06 08:36:00-05:00,14512.0,11.553571428571429,ATM-A
1993543,14605.32142857143,TARGET,2.5,0.09759615384616409,2.402403846153836,3.3990384615384612,0.0,9,True,1993535.0,1.0,8.0,P60-022992,LONG,1993534,2023-06-06 10:47:00-05:00,14586.75,7.428571428571429,ATM-A
1993581,14593.559821428571,BREAKEVEN_STOP,0.05,0.11700288184436568,-0.06700288184436567,1.0489913544668588,0.6051873198847263,3,True,1993580.0,2.0,1.0,P60-022993,LONG,1993578,2023-06-06 11:31:00-05:00,14593.25,6.196428571428571,ATM-A
1993590,14564.827678571428,BREAKEVEN_STOP,0.05,0.0858350951374128,-0.0358350951374128,0.2367864693446089,0.11839323467230445,2,True,1993589.0,1.0,1.0,P60-022994,SHORT,1993588,2023-06-06 11:41:00-05:00,14565.25,8.446428571428571,ATM-A
1993667,14553.25,INITIAL_STOP,-1.0,0.09666666666666666,-1.0966666666666667,0.0,1.1666666666666667,1,False,,,,P60-022995,SHORT,1993666,2023-06-06 12:59:00-05:00,14545.75,7.5,ATM-A
1993786,14587.44642857143,INITIAL_STOP,-1.0,0.09598108747045908,-1.095981087470459,0.6619385342789598,1.6548463356973995,2,False,,,,P60-022996,LONG,1993784,2023-06-06 14:57:00-05:00,14595.0,7.553571428571429,ATM-A
1993875,14579.875,TARGET,2.5,0.4142857142857143,2.085714285714286,2.0,0.42857142857142855,6,True,1993872.0,3.0,3.0,P60-022997,SHORT,1993869,2023-06-06 17:22:00-05:00,14584.25,1.75,ATM-A
1994014,14601.232142857143,TARGET,2.5,0.3830188679245809,2.116981132075419,2.6415094339622645,0.0,2,False,,,,P60-022998,LONG,1994012,2023-06-06 19:47:00-05:00,14596.5,1.8928571428571428,ATM-A
1994031,14585.375,TARGET,2.5,0.32222222222222224,2.1777777777777776,1.4444444444444444,0.0,5,True,1994027.0,1.0,4.0,P60-022999,SHORT,1994026,2023-06-06 20:01:00-05:00,14591.0,2.25,ATM-A
1994060,14580.964285714286,INITIAL_STOP,-1.0,0.3171875000000721,-1.3171875000000721,0.546875,1.53125,2,False,,,,P60-023000,LONG,1994058,2023-06-06 20:33:00-05:00,14583.25,2.2857142857142856,ATM-A
1994090,14573.17857142857,TARGET,2.5,0.3759259259260779,2.1240740740739223,1.5555555555555556,0.9074074074074074,9,True,1994086.0,5.0,4.0,P60-023001,SHORT,1994081,2023-06-06 20:56:00-05:00,14578.0,1.9285714285714286,ATM-A
1994123,14574.517857142857,INITIAL_STOP,-1.0,0.4776470588236112,-1.4776470588236112,0.0,1.3176470588235294,1,False,,,,P60-023002,SHORT,1994122,2023-06-06 21:37:00-05:00,14573.0,1.5178571428571428,ATM-A
1994281,14582.107142857143,INITIAL_STOP,-1.0,0.3830188679245809,-1.383018867924581,0.5283018867924528,1.0566037735849056,2,False,,,,P60-023003,LONG,1994279,2023-06-07 00:14:00-05:00,14584.0,1.8928571428571428,ATM-A
1994312,14578.1625,BREAKEVEN_STOP,0.05,0.4142857142857143,-0.3642857142857143,0.0,0.8571428571428571,2,True,1994312.0,2.0,0.0,P60-023004,SHORT,1994310,2023-06-07 00:45:00-05:00,14578.25,1.75,ATM-A
1994372,14567.625,TARGET,2.5,0.4142857142857143,2.085714285714286,1.5714285714285714,0.0,4,True,1994369.0,1.0,3.0,P60-023005,SHORT,1994368,2023-06-07 01:43:00-05:00,14572.0,1.75,ATM-A
1994494,14553.517857142857,INITIAL_STOP,-1.0,0.3196850393701154,-1.3196850393701154,0.0,1.6535433070866141,1,False,,,,P60-023006,SHORT,1994493,2023-06-07 03:48:00-05:00,14551.25,2.267857142857143,ATM-A
1994628,14586.55357142857,INITIAL_STOP,-1.0,0.24606060606054095,-1.246060606060541,0.0,1.4424242424242424,1,False,,,,P60-023007,LONG,1994627,2023-06-07 06:02:00-05:00,14589.5,2.9464285714285716,ATM-A
1994664,14600.392857142857,TARGET,2.5,0.30757575757572364,2.192424242424276,3.393939393939394,0.0,2,True,1994663.0,1.0,1.0,P60-023008,LONG,1994662,2023-06-07 06:37:00-05:00,14594.5,2.357142857142857,ATM-A
1994708,14604.166071428572,BREAKEVEN_STOP,0.05,0.2182795698924219,-0.16827956989242188,1.8064516129032258,0.9032258064516129,9,True,1994702.0,3.0,6.0,P60-023009,LONG,1994699,2023-06-07 07:14:00-05:00,14604.0,3.3214285714285716,ATM-A
1994884,14470.452678571428,BREAKEVEN_STOP,0.05,0.0662316476345793,-0.016231647634579294,0.2740619902120718,0.433931484502447,3,True,1994882.0,1.0,2.0,P60-023010,SHORT,1994881,2023-06-07 10:16:00-05:00,14471.0,10.946428571428571,ATM-A
1994909,14458.05357142857,TARGET,2.5,0.06789297658863372,2.4321070234113664,1.826086956521739,0.0,6,True,1994904.0,1.0,5.0,P60-023011,SHORT,1994903,2023-06-07 10:38:00-05:00,14484.75,10.678571428571429,ATM-A
1994991,14379.357142857143,TARGET,2.5,0.07355072463767923,2.426449275362321,1.3188405797101448,0.0,12,True,1994980.0,1.0,11.0,P60-023012,SHORT,1994979,2023-06-07 11:54:00-05:00,14404.0,9.857142857142858,ATM-A
