trade_id,entry_time,direction,entry_price,initial_atr,stop_price,target_price,t5_time,mfe_at_t5_r,t5_result,exit_time,exit_price,exit_reason,gross_r,net_r,hold_minutes
P60-035768,2026-07-27 13:52:00-05:00,LONG,28104.75,23.142857142857142,28081.60714285714,28162.60714285714,,,,3103701,28162.60714285714,M0_TARGET,2.5,2.4999741823893373,3
P60-035769,2026-07-27 15:09:00-05:00,LONG,28198.0,15.160714285714286,28182.839285714286,28235.901785714286,,,,3103777,28182.839285714286,M0_STOP,-1.0,-1.0000257248743696,2
P60-035770,2026-07-27 15:38:00-05:00,LONG,28227.5,8.232142857142858,28219.26785714286,28248.08035714286,,,,3103805,28219.26785714286,M0_STOP,-1.0,-1.0000256916658388,1
P60-035771,2026-07-27 17:43:00-05:00,SHORT,28136.75,8.25,28145.0,28116.125,,,,3103877,28145.0,M0_STOP,-1.0,-1.0000257745702756,8
P60-035772,2026-07-27 19:11:00-05:00,SHORT,28115.25,22.964285714285715,28138.214285714286,28057.839285714286,3103972.0,0.9362363919129082,FAIL,3103972,28074.5,T5_NO_PROGRESS,1.7744945567651633,1.774468748968412,15
P60-035773,2026-07-27 20:01:00-05:00,SHORT,28057.5,15.75,28073.25,28018.125,,,,3104010,28073.25,M0_STOP,-1.0,-1.000025854306525,3
P60-035774,2026-07-27 20:41:00-05:00,SHORT,28050.75,15.875,28066.625,28011.0625,,,,3104049,28066.625,M0_STOP,-1.0,-1.0000258606467838,2
P60-035775,2026-07-27 20:59:00-05:00,SHORT,28016.0,13.160714285714286,28029.160714285714,27983.098214285714,3104080.0,1.6906377204884666,PASS,3104081,27983.098214285714,M0_TARGET,2.5,2.499974109768206,16
P60-035776,2026-07-27 22:09:00-05:00,SHORT,27947.0,12.142857142857142,27959.14285714286,27916.64285714286,,,,3104139,27959.14285714286,M0_STOP,-1.0,-1.000025953238146,4
P60-035777,2026-07-28 03:23:00-05:00,LONG,27963.25,18.160714285714285,27945.089285714286,28008.651785714286,,,,3104460,28008.651785714286,M0_TARGET,2.5,2.4999740562646773,11
P60-035778,2026-07-28 04:10:00-05:00,LONG,28004.0,11.821428571428571,27992.178571428572,28033.553571428572,,,,3104499,27992.178571428572,M0_STOP,-1.0,-1.00002590009199,3
P60-035779,2026-07-28 05:39:00-05:00,SHORT,27939.5,14.357142857142858,27953.85714285714,27903.60714285714,3104600.0,1.7064676616915422,PASS,3104608,27903.60714285714,M0_TARGET,2.5,2.4999740377335327,23
P60-035780,2026-07-28 06:23:00-05:00,LONG,27940.0,19.821428571428573,27920.178571428572,27989.553571428572,,,,3104630,27920.178571428572,M0_STOP,-1.0,-1.000025966882631,1
P60-035781,2026-07-28 06:30:00-05:00,SHORT,27882.0,17.821428571428573,27899.821428571428,27837.446428571428,,,,3104642,27899.821428571428,M0_STOP,-1.0,-1.0000260190695427,6
P60-035782,2026-07-28 08:25:00-05:00,LONG,27998.0,14.160714285714286,27983.839285714286,28033.401785714286,,,,3104752,27983.839285714286,M0_STOP,-1.0,-1.0000259078103115,1
P60-035783,2026-07-28 08:33:00-05:00,SHORT,27896.75,27.035714285714285,27923.785714285714,27829.160714285714,,,,3104762,27923.785714285714,M0_STOP,-1.0,-1.0000260139014188,3
P60-035784,2026-07-28 09:14:00-05:00,SHORT,27652.5,47.357142857142854,27699.85714285714,27534.10714285714,,,,3104810,27699.85714285714,M0_STOP,-1.0,-1.000026263222174,10
P60-035785,2026-07-28 12:34:00-05:00,LONG,28015.75,18.732142857142858,27997.01785714286,28062.58035714286,,,,3105005,27997.01785714286,M0_STOP,-1.0,-1.000025895615158,5
P60-035786,2026-07-28 13:20:00-05:00,LONG,27929.25,16.321428571428573,27912.928571428572,27970.053571428572,3105061.0,2.1137855579868705,PASS,3105073,27970.053571428572,M0_TARGET,2.5,2.499974026372828,27
P60-035788,2026-07-28 14:38:00-05:00,SHORT,27949.75,17.053571428571427,27966.803571428572,27907.116071428572,3105139.0,0.5424083769633509,FAIL,3105139,27958.25,T5_NO_PROGRESS,-0.4984293193717278,-0.49845527461746836,15
P60-035789,2026-07-28 15:45:00-05:00,SHORT,27947.75,9.642857142857142,27957.39285714286,27923.64285714286,,,,3105193,27957.39285714286,M0_STOP,-1.0,-1.000025950219043,2
P60-035790,2026-07-28 17:05:00-05:00,LONG,27994.25,12.089285714285714,27982.160714285714,28024.473214285714,,,,3105219,27982.160714285714,M0_STOP,-1.0,-1.0000259093644484,8
P60-035791,2026-07-28 20:36:00-05:00,SHORT,27936.0,21.089285714285715,27957.089285714286,27883.276785714286,,,,3105424,27957.089285714286,M0_STOP,-1.0,-1.0000259717828734,2
P60-035792,2026-07-28 21:20:00-05:00,SHORT,27819.0,19.017857142857142,27838.01785714286,27771.45535714286,,,,3105467,27838.01785714286,M0_STOP,-1.0,-1.0000260791534423,1
P60-035793,2026-07-28 22:18:00-05:00,SHORT,27825.5,16.821428571428573,27842.321428571428,27783.446428571428,,,,3105535,27783.446428571428,M0_TARGET,2.5,2.499973929002123,11
P60-035794,2026-07-29 03:41:00-05:00,LONG,27895.75,16.428571428571427,27879.321428571428,27936.821428571428,,,,3105852,27936.821428571428,M0_TARGET,2.5,2.499973995062905,5
P60-035795,2026-07-29 07:59:00-05:00,SHORT,27907.0,11.553571428571429,27918.553571428572,27878.116071428572,,,,3106111,27878.116071428572,M0_TARGET,2.5,2.4999740100950936,6
P60-035796,2026-07-29 08:33:00-05:00,SHORT,27903.25,35.19642857142857,27938.446428571428,27815.258928571428,,,,3106140,27938.446428571428,M0_STOP,-1.0,-1.0000260154516405,1
P60-035797,2026-07-29 10:28:00-05:00,SHORT,27565.25,30.875,27596.125,27488.0625,,,,3106263,27596.125,M0_STOP,-1.0,-1.00002633072296,9
P60-035798,2026-07-29 12:51:00-05:00,LONG,27706.0,18.160714285714285,27687.839285714286,27751.401785714286,,,,3106402,27687.839285714286,M0_STOP,-1.0,-1.0000261847807088,5
P60-035799,2026-07-29 13:38:00-05:00,LONG,27815.75,43.017857142857146,27772.73214285714,27923.29464285714,,,,3106447,27923.29464285714,M0_TARGET,2.5,2.49997389525826,3
P60-035800,2026-07-29 17:37:00-05:00,LONG,27454.0,20.696428571428573,27433.303571428572,27505.741071428572,,,,3106629,27433.303571428572,M0_STOP,-1.0,-1.0000264277321946,6
P60-035801,2026-07-29 18:13:00-05:00,LONG,27490.0,18.571428571428573,27471.428571428572,27536.428571428572,,,,3106660,27471.428571428572,M0_STOP,-1.0,-1.0000263910556422,1
P60-035802,2026-07-29 19:10:00-05:00,LONG,27582.0,28.196428571428573,27553.803571428572,27652.491071428572,,,,3106726,27553.803571428572,M0_STOP,-1.0,-1.0000263121567998,10
P60-035803,2026-07-29 21:58:00-05:00,SHORT,27560.75,19.25,27580.0,27512.625,,,,3106896,27512.625,M0_TARGET,2.5,2.4999736760888114,12
P60-035804,2026-07-29 23:08:00-05:00,SHORT,27510.75,16.071428571428573,27526.821428571428,27470.571428571428,,,,3106961,27470.571428571428,M0_TARGET,2.5,2.4999736312611143,7
P60-035805,2026-07-29 23:43:00-05:00,SHORT,27469.75,15.785714285714286,27485.535714285714,27430.285714285714,,,,3106991,27485.535714285714,M0_STOP,-1.0,-1.00002640784378,2
P60-035806,2026-07-30 02:04:00-05:00,LONG,27518.25,22.410714285714285,27495.839285714286,27574.276785714286,,,,3107131,27495.839285714286,M0_STOP,-1.0,-1.0000263676257513,1
P60-035807,2026-07-30 02:22:00-05:00,SHORT,27406.75,18.642857142857142,27425.39285714286,27360.14285714286,,,,3107150,27425.39285714286,M0_STOP,-1.0,-1.0000264713437923,2
P60-035808,2026-07-30 03:01:00-05:00,SHORT,27373.5,17.803571428571427,27391.303571428572,27328.991071428572,,,,3107192,27391.303571428572,M0_STOP,-1.0,-1.0000265027067359,5
P60-035809,2026-07-30 04:14:00-05:00,LONG,27511.25,14.089285714285714,27497.160714285714,27546.473214285714,,,,3107262,27546.473214285714,M0_TARGET,2.5,2.4999736336413956,2
P60-035810,2026-07-30 05:10:00-05:00,LONG,27556.25,16.375,27539.875,27597.1875,,,,3107318,27539.875,M0_STOP,-1.0,-1.0000263254644401,2
P60-035811,2026-07-30 07:42:00-05:00,LONG,27787.5,27.285714285714285,27760.214285714286,27855.714285714286,3107483.0,0.9528795811518325,FAIL,3107483,27808.0,T5_NO_PROGRESS,0.7513089005235603,0.7512827840104621,15
P60-035812,2026-07-30 13:02:00-05:00,LONG,28198.25,14.196428571428571,28184.053571428572,28233.741071428572,,,,3107789,28184.053571428572,M0_STOP,-1.0,-1.0000257237660353,1
P60-035813,2026-07-30 14:48:00-05:00,LONG,28233.5,13.5,28220.0,28267.25,,,,3107895,28220.0,M0_STOP,-1.0,-1.0000256909992913,1
P60-035814,2026-07-30 15:14:00-05:00,LONG,28323.5,34.19642857142857,28289.303571428572,28408.991071428572,3107935.0,1.4255874673629243,PASS,3107936,28408.991071428572,M0_TARGET,2.5,2.4999743719389143,16
P60-035815,2026-07-30 17:15:00-05:00,LONG,28382.5,16.553571428571427,28365.946428571428,28423.883928571428,,,,3107989,28365.946428571428,M0_STOP,-1.0,-1.0000255588158085,8
P60-035816,2026-07-30 17:38:00-05:00,LONG,28384.25,13.410714285714286,28370.839285714286,28417.776785714286,3108019.0,1.8641810918774966,PASS,3108027,28417.776785714286,M0_TARGET,2.5,2.499974445592085,23
P60-035817,2026-07-30 18:07:00-05:00,LONG,28417.25,9.839285714285714,28407.410714285714,28441.848214285714,,,,3108035,28407.410714285714,M0_STOP,-1.0,-1.000025521509415,2
P60-035818,2026-07-30 18:45:00-05:00,LONG,28406.75,11.910714285714286,28394.839285714286,28436.526785714286,,,,3108076,28394.839285714286,M0_STOP,-1.0,-1.000025532808716,5
P60-035819,2026-07-30 19:58:00-05:00,LONG,28503.5,11.75,28491.75,28532.875,,,,3108146,28532.875,M0_TARGET,2.5,2.499974554037572,2
P60-035820,2026-07-30 22:13:00-05:00,SHORT,28408.0,11.982142857142858,28419.98214285714,28378.04464285714,,,,3108281,28419.98214285714,M0_STOP,-1.0,-1.0000255317489815,2
P60-035821,2026-07-30 23:09:00-05:00,LONG,28457.75,11.660714285714286,28446.089285714286,28486.901785714286,,,,3108345,28486.901785714286,M0_TARGET,2.5,2.4999745131925617,10
P60-035822,2026-07-31 00:51:00-05:00,LONG,28576.75,11.410714285714286,28565.339285714286,28605.276785714286,,,,3108442,28565.339285714286,M0_STOP,-1.0,-1.0000253804091996,5
P60-035823,2026-07-31 02:51:00-05:00,SHORT,28546.25,11.357142857142858,28557.60714285714,28517.85714285714,,,,3108558,28557.60714285714,M0_STOP,-1.0,-1.0000254074898276,1
P60-035824,2026-07-31 02:58:00-05:00,LONG,28567.75,12.267857142857142,28555.48214285714,28598.41964285714,,,,3108568,28555.48214285714,M0_STOP,-1.0,-1.0000253891703308,4
P60-035825,2026-07-31 03:38:00-05:00,LONG,28590.25,11.803571428571429,28578.446428571428,28619.758928571428,,,,3108605,28578.446428571428,M0_STOP,-1.0,-1.000025368768796,1
P60-035826,2026-07-31 04:04:00-05:00,LONG,28612.0,11.375,28600.625,28640.4375,,,,3108631,28600.625,M0_STOP,-1.0,-1.0000253490963922,1
P60-035827,2026-07-31 07:08:00-05:00,SHORT,28509.0,11.071428571428571,28520.071428571428,28481.321428571428,,,,3108818,28481.321428571428,M0_TARGET,2.5,2.499974559554454,4
P60-035828,2026-07-31 07:37:00-05:00,SHORT,28461.0,17.821428571428573,28478.821428571428,28416.446428571428,,,,3108857,28478.821428571428,M0_STOP,-1.0,-1.0000254894156144,14
P60-035829,2026-07-31 12:16:00-05:00,LONG,28413.0,15.678571428571429,28397.321428571428,28452.196428571428,,,,3109124,28397.321428571428,M0_STOP,-1.0,-1.0000255305769532,2
P60-035830,2026-07-31 13:43:00-05:00,LONG,28440.0,12.232142857142858,28427.76785714286,28470.58035714286,,,,3109212,28427.76785714286,M0_STOP,-1.0,-1.0000255032334457,3
P60-035831,2026-07-31 14:20:00-05:00,LONG,28485.5,14.625,28470.875,28522.0625,,,,3109250,28470.875,M0_STOP,-1.0,-1.0000254646195454,4
P60-035832,2026-08-02 17:00:00-05:00,SHORT,28565.0,25.464285714285715,28590.464285714286,28501.339285714286,,,,3109347,28590.464285714286,M0_STOP,-1.0,-1.0000254033564966,1
P60-035833,2026-08-02 17:12:00-05:00,LONG,28617.5,25.839285714285715,28591.660714285714,28682.098214285714,,,,3109364,28591.660714285714,M0_STOP,-1.0,-1.0000253570440432,6
P60-035834,2026-08-02 18:31:00-05:00,LONG,28595.5,11.75,28583.75,28624.875,,,,3109439,28583.75,M0_STOP,-1.0,-1.0000253640617485,2
P60-035835,2026-08-02 20:00:00-05:00,LONG,28622.25,16.625,28605.625,28663.8125,,,,3109527,28605.625,M0_STOP,-1.0,-1.0000253446656033,1
P60-035836,2026-08-02 20:31:00-05:00,LONG,28613.75,11.428571428571429,28602.321428571428,28642.321428571428,,,,3109558,28602.321428571428,M0_STOP,-1.0,-1.000025347592915,1
P60-035837,2026-08-02 23:20:00-05:00,LONG,28670.5,5.660714285714286,28664.839285714286,28684.651785714286,,,,3109730,28684.651785714286,M0_TARGET,2.5,2.499974707690046,4
P60-035838,2026-08-02 23:48:00-05:00,LONG,28674.75,5.017857142857143,28669.73214285714,28687.29464285714,,,,3109755,28687.29464285714,M0_TARGET,2.5,2.4999747120065026,1
P60-035839,2026-08-02 23:56:00-05:00,SHORT,28653.0,7.071428571428571,28660.071428571428,28635.321428571428,,,,3109766,28660.071428571428,M0_STOP,-1.0,-1.0000253090067648,4
P60-035840,2026-08-03 01:08:00-05:00,SHORT,28637.25,9.357142857142858,28646.60714285714,28613.85714285714,,,,3109836,28646.60714285714,M0_STOP,-1.0,-1.0000253249515645,2
P60-035841,2026-08-03 01:16:00-05:00,LONG,28644.5,9.267857142857142,28635.23214285714,28667.66964285714,,,,3109846,28635.23214285714,M0_STOP,-1.0,-1.0000253184607124,4
P60-035842,2026-08-03 02:21:00-05:00,SHORT,28585.75,17.125,28602.875,28542.9375,,,,3109909,28602.875,M0_STOP,-1.0,-1.0000253774901662,2
P60-035843,2026-08-03 03:22:00-05:00,SHORT,28508.5,13.607142857142858,28522.10714285714,28474.48214285714,,,,3109973,28474.48214285714,M0_TARGET,2.5,2.4999745568441463,5
P60-035844,2026-08-03 04:57:00-05:00,LONG,28558.5,10.75,28547.75,28585.375,,,,3110067,28547.75,M0_STOP,-1.0,-1.0000253960469738,4
P60-035845,2026-08-03 05:08:00-05:00,SHORT,28541.5,10.017857142857142,28551.51785714286,28516.45535714286,,,,3110086,28516.45535714286,M0_TARGET,2.5,2.499974589472907,12
P60-035846,2026-08-03 06:06:00-05:00,SHORT,28502.0,15.0,28517.0,28464.5,3110147.0,1.5,PASS,3110164,28464.5,M0_TARGET,2.5,2.499974549794643,32
P60-035847,2026-08-03 07:51:00-05:00,SHORT,28450.75,13.446428571428571,28464.196428571428,28417.133928571428,,,,3110238,28464.196428571428,M0_STOP,-1.0,-1.0000254946815959,1
P60-035848,2026-08-03 08:39:00-05:00,LONG,28502.25,47.089285714285715,28455.160714285714,28619.973214285714,,,,3110286,28455.160714285714,M0_STOP,-1.0,-1.0000254786823128,1
P60-035849,2026-08-03 09:27:00-05:00,LONG,28666.75,24.125,28642.625,28727.0625,,,,3110345,28727.0625,M0_TARGET,2.5,2.4999746880741553,12
P60-035850,2026-08-03 10:53:00-05:00,LONG,28790.5,13.0,28777.5,28823.0,3110434.0,2.3653846153846154,PASS,3110442,28823.0,M0_TARGET,2.5,2.4999748067066285,23
P60-035851,2026-08-03 12:18:00-05:00,LONG,28861.25,8.696428571428571,28852.553571428572,28882.991071428572,,,,3110513,28882.991071428572,M0_TARGET,2.5,2.4999748722414394,9
P60-035852,2026-08-03 13:52:00-05:00,LONG,28916.0,11.767857142857142,28904.23214285714,28945.41964285714,3110613.0,2.3581183611532626,PASS,3110614,28904.23214285714,M0_STOP,-1.0,-1.0000250828320372,16
P60-035853,2026-08-03 15:16:00-05:00,LONG,28925.25,10.0,28915.25,28950.25,,,,3110695,28915.25,M0_STOP,-1.0,-1.000025073274483,13
P60-035854,2026-08-03 17:06:00-05:00,LONG,28935.75,8.321428571428571,28927.428571428572,28956.553571428572,,,,3110740,28927.428571428572,M0_STOP,-1.0,-1.0000250627185272,8
P60-035855,2026-08-03 21:34:00-05:00,LONG,28978.5,13.821428571428571,28964.678571428572,29013.053571428572,,,,3111013,28964.678571428572,M0_STOP,-1.0,-1.0000250304866396,13
P60-035856,2026-08-03 22:18:00-05:00,SHORT,28936.75,12.196428571428571,28948.946428571428,28906.258928571428,,,,3111046,28948.946428571428,M0_STOP,-1.0,-1.0000250652096743,2
P60-035857,2026-08-04 00:00:00-05:00,LONG,29016.25,6.964285714285714,29009.285714285714,29033.660714285714,,,,3111147,29009.285714285714,M0_STOP,-1.0,-1.0000249919976363,1
P60-035858,2026-08-04 00:11:00-05:00,SHORT,28994.0,10.125,29004.125,28968.6875,,,,3111165,29004.125,M0_STOP,-1.0,-1.0000250139085958,8
P60-035859,2026-08-04 01:33:00-05:00,LONG,29083.75,7.75,29076.0,29103.125,,,,3111240,29076.0,M0_STOP,-1.0,-1.0000249346540102,1
P60-035860,2026-08-04 02:10:00-05:00,LONG,29053.75,11.75,29042.0,29083.125,,,,3111278,29042.0,M0_STOP,-1.0,-1.0000249638454652,2
P60-035861,2026-08-04 03:09:00-05:00,LONG,29118.0,11.035714285714286,29106.964285714286,29145.589285714286,,,,3111336,29106.964285714286,M0_STOP,-1.0,-1.0000249081282708,1
P60-035862,2026-08-04 05:50:00-05:00,LONG,29132.5,15.196428571428571,29117.303571428572,29170.491071428572,,,,3111497,29117.303571428572,M0_STOP,-1.0,-1.0000248992836243,1
P60-035863,2026-08-04 07:19:00-05:00,LONG,29217.5,8.946428571428571,29208.553571428572,29239.866071428572,,,,3111597,29208.553571428572,M0_STOP,-1.0,-1.0000248214961494,12
P60-035864,2026-08-04 09:12:00-05:00,LONG,29531.25,23.839285714285715,29507.410714285714,29590.848214285714,,,,3111705,29507.410714285714,M0_STOP,-1.0,-1.0000245700989159,7
P60-035865,2026-08-04 11:17:00-05:00,LONG,29685.75,9.553571428571429,29676.196428571428,29709.633928571428,,,,3111826,29709.633928571428,M0_TARGET,2.5,2.499975569645465,3
P60-035866,2026-08-04 13:18:00-05:00,LONG,29858.0,15.303571428571429,29842.696428571428,29896.258928571428,3111959.0,2.2870478413068844,PASS,3111966,29842.696428571428,M0_STOP,-1.0,-1.0000242940513682,22
P60-035867,2026-08-04 13:53:00-05:00,LONG,29885.0,13.214285714285714,29871.785714285714,29918.035714285714,,,,3111987,29918.035714285714,M0_TARGET,2.5,2.4999757296062937,8
P60-035868,2026-08-04 14:41:00-05:00,LONG,29929.75,12.125,29917.625,29960.0625,,,,3112036,29917.625,M0_STOP,-1.0,-1.0000242332070142,9
P60-035869,2026-08-04 15:03:00-05:00,LONG,29889.25,25.142857142857142,29864.10714285714,29952.10714285714,,,,3112061,29864.10714285714,M0_STOP,-1.0,-1.0000242766340388,12
P60-035870,2026-08-04 15:19:00-05:00,SHORT,29786.5,31.75,29818.25,29707.125,,,,3112068,29818.25,M0_STOP,-1.0,-1.000024365857552,3
P60-035871,2026-08-04 18:56:00-05:00,LONG,29844.0,12.0,29832.0,29874.0,,,,3112226,29832.0,M0_STOP,-1.0,-1.0000243027621347,4
P60-035872,2026-08-04 19:10:00-05:00,SHORT,29835.0,17.732142857142858,29852.73214285714,29790.66964285714,,,,3112237,29852.73214285714,M0_STOP,-1.0,-1.0000243147696655,1
P60-035873,2026-08-04 19:20:00-05:00,LONG,29852.5,12.339285714285714,29840.160714285714,29883.348214285714,,,,3112247,29840.160714285714,M0_STOP,-1.0,-1.0000242961157932,1
P60-035874,2026-08-04 20:29:00-05:00,SHORT,29810.75,11.714285714285714,29822.464285714286,29781.464285714286,,,,3112316,29822.464285714286,M0_STOP,-1.0,-1.0000243296463331,1
P60-035875,2026-08-04 21:47:00-05:00,LONG,29871.0,9.107142857142858,29861.89285714286,29893.76785714286,,,,3112394,29861.89285714286,M0_STOP,-1.0,-1.0000242784341726,1
P60-035876,2026-08-04 22:39:00-05:00,LONG,29875.25,5.732142857142857,29869.51785714286,29889.58035714286,,,,3112447,29889.58035714286,M0_TARGET,2.5,2.4999757277635526,2
P60-035877,2026-08-04 23:36:00-05:00,LONG,29890.25,5.696428571428571,29884.553571428572,29904.491071428572,,,,3112506,29904.491071428572,M0_TARGET,2.5,2.499975739975561,4
P60-035878,2026-08-05 00:49:00-05:00,LONG,29948.25,5.607142857142857,29942.64285714286,29962.26785714286,,,,3112577,29962.26785714286,M0_TARGET,2.5,2.499975787040461,2
P60-035879,2026-08-05 01:58:00-05:00,LONG,29966.25,7.035714285714286,29959.214285714286,29983.839285714286,,,,3112648,29983.839285714286,M0_TARGET,2.5,2.4999758004334462,4
P60-035880,2026-08-05 03:15:00-05:00,SHORT,29865.0,13.125,29878.125,29832.1875,,,,3112728,29832.1875,M0_TARGET,2.5,2.4999757134183365,7
P60-035881,2026-08-05 04:19:00-05:00,SHORT,29815.5,10.303571428571429,29825.803571428572,29789.741071428572,,,,3112786,29825.803571428572,M0_STOP,-1.0,-1.0000243246174114,1
P60-035882,2026-08-05 05:42:00-05:00,LONG,29860.5,7.410714285714286,29853.089285714286,29879.026785714286,,,,3112869,29853.089285714286,M0_STOP,-1.0,-1.0000242855937977,1
P60-035883,2026-08-05 05:52:00-05:00,SHORT,29841.5,9.875,29851.375,29816.8125,,,,3112879,29851.375,M0_STOP,-1.0,-1.0000243030676337,1
P60-035884,2026-08-05 06:02:00-05:00,LONG,29892.0,10.821428571428571,29881.178571428572,29919.053571428572,,,,3112896,29919.053571428572,M0_TARGET,2.5,2.4999757372354554,8
P60-035885,2026-08-05 08:12:00-05:00,LONG,29942.5,9.303571428571429,29933.196428571428,29965.758928571428,,,,3113019,29933.196428571428,M0_STOP,-1.0,-1.0000242206007544,1
P60-035886,2026-08-05 08:29:00-05:00,LONG,29961.5,13.482142857142858,29948.01785714286,29995.20535714286,,,,3113036,29948.01785714286,M0_STOP,-1.0,-1.0000242086138542,1
P60-035887,2026-08-05 10:50:00-05:00,SHORT,29792.5,20.732142857142858,29813.23214285714,29740.66964285714,,,,3113183,29740.66964285714,M0_TARGET,2.5,2.4999756480702295,7
P60-035888,2026-08-05 13:42:00-05:00,SHORT,29741.25,14.375,29755.625,29705.3125,,,,3113351,29755.625,M0_STOP,-1.0,-1.0000243887055065,3
P60-035889,2026-08-05 14:35:00-05:00,SHORT,29729.5,11.892857142857142,29741.39285714286,29699.76785714286,,,,3113412,29699.76785714286,M0_TARGET,2.5,2.49997560368853,11
P60-035890,2026-08-05 18:27:00-05:00,LONG,29643.25,7.285714285714286,29635.964285714286,29661.464285714286,,,,3113575,29635.964285714286,M0_STOP,-1.0,-1.0000244635198305,2
P60-035891,2026-08-05 18:35:00-05:00,SHORT,29592.0,11.446428571428571,29603.446428571428,29563.383928571428,,,,3113582,29603.446428571428,M0_STOP,-1.0,-1.0000245093452442,1
P60-035892,2026-08-05 18:43:00-05:00,LONG,29606.75,13.892857142857142,29592.85714285714,29641.48214285714,,,,3113590,29592.85714285714,M0_STOP,-1.0,-1.0000244991552016,1
P60-035893,2026-08-05 18:56:00-05:00,SHORT,29573.0,10.339285714285714,29583.339285714286,29547.151785714286,,,,3113605,29583.339285714286,M0_STOP,-1.0,-1.0000245241795727,3
P60-035894,2026-08-05 19:51:00-05:00,SHORT,29552.5,13.214285714285714,29565.714285714286,29519.464285714286,,,,3113667,29519.464285714286,M0_TARGET,2.5,2.4999754564139764,10
P60-035895,2026-08-06 00:00:00-05:00,LONG,29575.25,10.357142857142858,29564.89285714286,29601.14285714286,,,,3113907,29564.89285714286,M0_STOP,-1.0,-1.0000245223280024,1
P60-035896,2026-08-06 00:39:00-05:00,SHORT,29561.25,9.982142857142858,29571.23214285714,29536.29464285714,,,,3113947,29571.23214285714,M0_STOP,-1.0,-1.0000245336343436,2
P60-035897,2026-08-06 01:43:00-05:00,SHORT,29499.25,10.107142857142858,29509.35714285714,29473.98214285714,,,,3114020,29509.35714285714,M0_STOP,-1.0,-1.0000245853195364,11
P60-035898,2026-08-06 02:06:00-05:00,SHORT,29518.5,10.928571428571429,29529.428571428572,29491.178571428572,,,,3114033,29529.428571428572,M0_STOP,-1.0,-1.0000245699650938,1
P60-035899,2026-08-06 03:48:00-05:00,SHORT,29491.75,10.214285714285714,29501.964285714286,29466.214285714286,,,,3114136,29501.964285714286,M0_STOP,-1.0,-1.000024591663305,2
P60-035900,2026-08-06 06:19:00-05:00,LONG,29453.5,15.321428571428571,29438.178571428572,29491.803571428572,,,,3114297,29491.803571428572,M0_TARGET,2.5,2.4999753721175977,12
P60-035901,2026-08-06 07:47:00-05:00,SHORT,29420.25,11.178571428571429,29431.428571428572,29392.303571428572,,,,3114375,29431.428571428572,M0_STOP,-1.0,-1.0000246522574425,2
P60-035902,2026-08-06 10:02:00-05:00,LONG,29653.25,28.678571428571427,29624.571428571428,29724.946428571428,,,,3114509,29624.571428571428,M0_STOP,-1.0,-1.0000244729278784,1
P60-035903,2026-08-06 10:33:00-05:00,SHORT,29580.0,25.017857142857142,29605.01785714286,29517.45535714286,,,,3114554,29605.01785714286,M0_STOP,-1.0,-1.0000245305511097,15
P60-035904,2026-08-06 12:29:00-05:00,LONG,29544.5,15.5,29529.0,29583.25,,,,3114656,29529.0,M0_STOP,-1.0,-1.0000245521351891,1
P60-035905,2026-08-06 12:49:00-05:00,SHORT,29506.5,14.892857142857142,29521.39285714286,29469.26785714286,,,,3114678,29521.39285714286,M0_STOP,-1.0,-1.0000245832652146,3
P60-035906,2026-08-06 13:21:00-05:00,LONG,29559.0,18.053571428571427,29540.946428571428,29604.133928571428,,,,3114719,29540.946428571428,M0_STOP,-1.0,-1.0000245422062477,12
P60-035907,2026-08-06 14:01:00-05:00,LONG,29521.25,12.125,29509.125,29551.5625,,,,3114748,29551.5625,M0_TARGET,2.5,2.499975431328445,1
P60-035908,2026-08-06 15:11:00-05:00,LONG,29549.25,16.017857142857142,29533.23214285714,29589.29464285714,,,,3114820,29533.23214285714,M0_STOP,-1.0,-1.0000245486168426,3
P60-035909,2026-08-06 17:06:00-05:00,LONG,29532.75,11.357142857142858,29521.39285714286,29561.14285714286,,,,3114879,29561.14285714286,M0_TARGET,2.5,2.499975441538158,7
P60-035910,2026-08-06 17:56:00-05:00,LONG,29557.75,4.642857142857143,29553.10714285714,29569.35714285714,,,,3114926,29569.35714285714,M0_TARGET,2.5,2.499975467892547,4
P60-035911,2026-08-06 19:08:00-05:00,LONG,29605.75,11.803571428571429,29593.946428571428,29635.258928571428,,,,3114995,29593.946428571428,M0_STOP,-1.0,-1.0000244982534434,1
P60-035912,2026-08-06 19:40:00-05:00,LONG,29543.5,17.982142857142858,29525.51785714286,29588.45535714286,,,,3115027,29525.51785714286,M0_STOP,-1.0,-1.0000245550307876,1
P60-035913,2026-08-06 20:09:00-05:00,LONG,29564.75,15.0,29549.75,29602.25,,,,3115056,29549.75,M0_STOP,-1.0,-1.0000245348945422,1
P60-035914,2026-08-06 20:20:00-05:00,SHORT,29508.25,15.232142857142858,29523.48214285714,29470.16964285714,,,,3115073,29523.48214285714,M0_STOP,-1.0,-1.0000245820893443,7
P60-035915,2026-08-06 21:30:00-05:00,SHORT,29526.5,9.696428571428571,29536.196428571428,29502.258928571428,,,,3115143,29502.258928571428,M0_TARGET,2.5,2.499975437719798,7
P60-035916,2026-08-07 01:13:00-05:00,LONG,29560.5,7.892857142857143,29552.60714285714,29580.23214285714,,,,3115362,29552.60714285714,M0_STOP,-1.0,-1.0000245325225112,3
