model,direction,setup_timestamp,bos_timestamp,retest_timestamp,confirm_timestamp,entry_timestamp,entry_price,stop_price,target_price,score,htf_regime,session_bucket,exit_timestamp,exit_price,result_R,exit_reason,variant_id,signal_id
Confirm,Short,2024-04-26 02:45:00-05:00,2024-04-26 03:45:00-05:00,2024-04-26 04:00:00-05:00,2024-04-26 04:15:00-05:00,2024-04-26 04:15:00-05:00,17260.25,17287.96325580283,17204.823488394337,75.0,1,0,2024-04-26 05:15:00-05:00,17285.75,-0.9201372866985327,TIME,V2-B-LEGACY-EXP6,157
Confirm,Long,2024-05-06 02:30:00-05:00,2024-05-06 03:15:00-05:00,2024-05-06 03:30:00-05:00,2024-05-06 04:00:00-05:00,2024-05-06 04:00:00-05:00,17573.5,17555.703621400662,17609.09275719868,75.0,1,0,2024-05-06 05:00:00-05:00,17589.0,0.8709637139645509,TIME,V2-B-LEGACY-EXP6,158
Confirm,Long,2024-05-06 11:30:00-05:00,2024-05-06 12:30:00-05:00,2024-05-06 12:45:00-05:00,2024-05-06 13:00:00-05:00,2024-05-06 13:00:00-05:00,17671.25,17640.801228850894,17732.147542298208,75.0,1,3,2024-05-06 14:00:00-05:00,17679.25,0.26273638304892477,TIME,V2-B-LEGACY-EXP6,159
Confirm,Long,2024-06-12 18:00:00-05:00,2024-06-12 19:15:00-05:00,2024-06-12 19:45:00-05:00,2024-06-12 20:00:00-05:00,2024-06-12 20:00:00-05:00,19160.25,19122.765527898882,19235.21894420224,75.0,1,0,2024-06-12 21:00:00-05:00,19158.0,-0.0600248549300721,TIME,V2-B-LEGACY-EXP6,160
Confirm,Long,2024-07-10 04:45:00-05:00,2024-07-10 06:30:00-05:00,2024-07-10 08:30:00-05:00,2024-07-10 08:45:00-05:00,2024-07-10 08:45:00-05:00,20026.75,20005.936704139454,20068.37659172109,75.0,1,1,2024-07-10 09:30:00-05:00,20005.936704139454,-1.0,STOP,V2-B-LEGACY-EXP6,161
Confirm,Long,2024-07-12 07:30:00-05:00,2024-07-12 08:00:00-05:00,2024-07-12 08:15:00-05:00,2024-07-12 08:45:00-05:00,2024-07-12 08:45:00-05:00,19805.25,19753.1325980783,19909.484803843396,75.0,-1,1,2024-07-12 09:45:00-05:00,19909.484803843396,2.0,TARGET,V2-B-LEGACY-EXP6,162
Confirm,Short,2024-07-23 20:30:00-05:00,2024-07-23 22:15:00-05:00,2024-07-23 22:30:00-05:00,2024-07-23 22:45:00-05:00,2024-07-23 22:45:00-05:00,19061.0,19092.367844675173,18998.26431064965,75.0,-1,0,2024-07-23 23:15:00-05:00,18998.26431064965,2.0,TARGET,V2-B-LEGACY-EXP6,163
Confirm,Long,2024-07-25 10:45:00-05:00,2024-07-25 11:00:00-05:00,2024-07-25 11:15:00-05:00,2024-07-25 11:30:00-05:00,2024-07-25 11:30:00-05:00,18611.0,18490.080139300706,18852.839721398588,85.0,-1,3,2024-07-25 12:30:00-05:00,18546.0,-0.5375461038748914,TIME,V2-B-LEGACY-EXP6,164
Confirm,Long,2024-07-31 14:30:00-05:00,2024-07-31 15:30:00-05:00,2024-07-31 15:45:00-05:00,2024-07-31 17:00:00-05:00,2024-07-31 17:00:00-05:00,18900.0,18801.914624618188,19096.170750763624,75.0,1,5,2024-07-31 18:00:00-05:00,18919.5,0.19880639620426008,TIME,V2-B-LEGACY-EXP6,165
Confirm,Short,2024-08-02 08:45:00-05:00,2024-08-02 09:00:00-05:00,2024-08-02 09:15:00-05:00,2024-08-02 09:30:00-05:00,2024-08-02 09:30:00-05:00,17715.5,17858.342655548855,17429.814688902286,90.0,-1,1,2024-08-02 10:30:00-05:00,17858.342655548855,-1.0,STOP,V2-B-LEGACY-EXP6,166
Confirm,Long,2024-08-20 23:00:00-05:00,2024-08-20 23:45:00-05:00,2024-08-21 00:00:00-05:00,2024-08-21 00:15:00-05:00,2024-08-21 00:15:00-05:00,19114.5,19094.79019413052,19153.919611738962,75.0,1,0,2024-08-21 00:45:00-05:00,19094.79019413052,-1.0,STOP,V2-B-LEGACY-EXP6,167
Confirm,Long,2024-11-05 14:00:00-06:00,2024-11-05 14:45:00-06:00,2024-11-05 15:00:00-06:00,2024-11-05 15:45:00-06:00,2024-11-05 15:45:00-06:00,19388.25,19335.62662557812,19493.496748843765,75.0,1,5,2024-11-05 17:45:00-06:00,19369.0,-0.3658070241880075,TIME,V2-B-LEGACY-EXP6,168
Confirm,Long,2024-12-02 04:00:00-06:00,2024-12-02 05:30:00-06:00,2024-12-02 05:45:00-06:00,2024-12-02 06:00:00-06:00,2024-12-02 06:00:00-06:00,20016.5,19995.999417496103,20057.501165007794,75.0,1,1,2024-12-02 07:00:00-06:00,20047.0,1.4877626035359122,TIME,V2-B-LEGACY-EXP6,169
Confirm,Long,2024-12-05 05:00:00-06:00,2024-12-05 05:30:00-06:00,2024-12-05 05:45:00-06:00,2024-12-05 06:00:00-06:00,2024-12-05 06:00:00-06:00,20554.5,20539.604339069778,20584.291321860448,90.0,1,1,2024-12-05 07:00:00-06:00,20553.25,-0.0839170551649543,TIME,V2-B-LEGACY-EXP6,170
Confirm,Long,2024-12-06 11:45:00-06:00,2024-12-06 12:00:00-06:00,2024-12-06 12:30:00-06:00,2024-12-06 12:45:00-06:00,2024-12-06 12:45:00-06:00,20683.75,20643.25131376294,20764.747372474125,85.0,1,3,2024-12-06 13:00:00-06:00,20643.25131376294,-1.0,STOP,V2-B-LEGACY-EXP6,171
Confirm,Long,2024-12-11 06:15:00-06:00,2024-12-11 07:15:00-06:00,2024-12-11 07:30:00-06:00,2024-12-11 07:45:00-06:00,2024-12-11 07:45:00-06:00,20554.5,20526.12646924502,20611.247061509956,75.0,-1,1,2024-12-11 08:15:00-06:00,20611.247061509956,2.0,TARGET,V2-B-LEGACY-EXP6,172
Confirm,Short,2024-12-19 13:00:00-06:00,2024-12-19 14:45:00-06:00,2024-12-19 17:00:00-06:00,2024-12-19 17:30:00-06:00,2024-12-19 17:30:00-06:00,20131.75,20214.3962322771,19966.457535445796,75.0,-1,4,2024-12-19 18:30:00-06:00,20046.5,1.0315049779180332,TIME,V2-B-LEGACY-EXP6,173
Confirm,Long,2024-12-27 13:30:00-06:00,2024-12-27 15:00:00-06:00,2024-12-27 15:15:00-06:00,2024-12-27 15:45:00-06:00,2024-12-27 15:45:00-06:00,20472.25,20403.926585527075,20608.896828945846,100.0,-1,4,2024-12-29 17:45:00-06:00,20455.5,-0.24515753683004232,TIME,V2-B-LEGACY-EXP6,174
Confirm,Short,2025-01-16 02:00:00-06:00,2025-01-16 03:15:00-06:00,2025-01-16 04:15:00-06:00,2025-01-16 04:30:00-06:00,2025-01-16 04:30:00-06:00,20249.0,20295.38372186966,20156.23255626068,75.0,1,0,2025-01-16 05:30:00-06:00,20245.5,0.0754575066191354,TIME,V2-B-LEGACY-EXP6,175
Confirm,Long,2025-01-21 15:00:00-06:00,2025-01-21 15:15:00-06:00,2025-01-21 15:30:00-06:00,2025-01-21 17:30:00-06:00,2025-01-21 17:30:00-06:00,20546.0,20495.09714630306,20647.805707393887,75.0,1,5,2025-01-21 18:30:00-06:00,20581.25,0.6924955565333415,TIME,V2-B-LEGACY-EXP6,176
Confirm,Short,2025-01-23 23:45:00-06:00,2025-01-24 01:00:00-06:00,2025-01-24 01:15:00-06:00,2025-01-24 01:30:00-06:00,2025-01-24 01:30:00-06:00,20741.5,20764.25972176812,20695.980556463757,90.0,1,0,2025-01-24 02:30:00-06:00,20747.0,-0.2416549752248655,TIME,V2-B-LEGACY-EXP6,177
Confirm,Long,2025-02-11 11:15:00-06:00,2025-02-11 12:30:00-06:00,2025-02-11 13:00:00-06:00,2025-02-11 13:15:00-06:00,2025-02-11 13:15:00-06:00,20553.5,20502.163048307164,20656.173903385672,75.0,1,3,2025-02-11 14:15:00-06:00,20563.25,0.18992167782647384,TIME,V2-B-LEGACY-EXP6,178
Confirm,Short,2025-03-07 07:45:00-06:00,2025-03-07 09:30:00-06:00,2025-03-07 09:45:00-06:00,2025-03-07 10:00:00-06:00,2025-03-07 10:00:00-06:00,18737.75,18862.136224269445,18488.977551461114,90.0,-1,1,2025-03-07 11:00:00-06:00,18572.75,1.3265134541151442,TIME,V2-B-LEGACY-EXP6,179
Confirm,Short,2025-03-11 10:45:00-05:00,2025-03-11 11:45:00-05:00,2025-03-11 12:00:00-05:00,2025-03-11 12:15:00-05:00,2025-03-11 12:15:00-05:00,17961.5,18107.35316961781,17669.79366076438,85.0,-1,3,2025-03-11 12:45:00-05:00,18107.35316961781,-1.0,STOP,V2-B-LEGACY-EXP6,180
Confirm,Long,2025-04-25 13:00:00-05:00,2025-04-25 14:45:00-05:00,2025-04-25 15:00:00-05:00,2025-04-25 15:45:00-05:00,2025-04-25 15:45:00-05:00,18099.25,18017.992452701776,18261.76509459645,85.0,1,4,2025-04-27 17:00:00-05:00,18017.992452701776,-1.0,STOP,V2-B-LEGACY-EXP6,181
Confirm,Long,2025-05-01 02:00:00-05:00,2025-05-01 02:15:00-05:00,2025-05-01 02:30:00-05:00,2025-05-01 03:15:00-05:00,2025-05-01 03:15:00-05:00,18505.25,18463.338882578504,18589.072234842988,90.0,1,0,2025-05-01 04:15:00-05:00,18540.25,0.8351006165741096,TIME,V2-B-LEGACY-EXP6,182
Confirm,Long,2025-06-10 10:45:00-05:00,2025-06-10 11:00:00-05:00,2025-06-10 11:15:00-05:00,2025-06-10 11:45:00-05:00,2025-06-10 11:45:00-05:00,20454.0,20404.459982351,20553.080035297997,100.0,1,3,2025-06-10 12:45:00-05:00,20417.5,-0.7367780984377147,TIME,V2-B-LEGACY-EXP6,183
Confirm,Long,2025-06-10 13:15:00-05:00,2025-06-10 13:45:00-05:00,2025-06-10 14:30:00-05:00,2025-06-10 14:45:00-05:00,2025-06-10 14:45:00-05:00,20509.0,20449.98350541692,20627.032989166164,85.0,1,4,2025-06-10 15:45:00-05:00,20495.5,-0.2287496079760394,TIME,V2-B-LEGACY-EXP6,184
Confirm,Long,2025-06-23 14:00:00-05:00,2025-06-23 14:45:00-05:00,2025-06-23 15:00:00-05:00,2025-06-23 15:30:00-05:00,2025-06-23 15:30:00-05:00,20402.0,20333.681614511846,20538.63677097631,85.0,1,5,2025-06-23 17:30:00-05:00,20504.0,1.4930095211000753,TIME,V2-B-LEGACY-EXP6,185
Confirm,Long,2025-06-30 18:30:00-05:00,2025-06-30 19:00:00-05:00,2025-06-30 19:15:00-05:00,2025-06-30 19:30:00-05:00,2025-06-30 19:30:00-05:00,21219.25,21185.314440132064,21287.12111973587,90.0,1,0,2025-06-30 20:30:00-05:00,21220.75,0.044201421925478684,TIME,V2-B-LEGACY-EXP6,186
Confirm,Long,2025-07-17 20:00:00-05:00,2025-07-17 21:30:00-05:00,2025-07-17 23:00:00-05:00,2025-07-17 23:15:00-05:00,2025-07-17 23:15:00-05:00,21597.75,21581.934209800245,21629.38158039951,75.0,1,0,2025-07-18 00:15:00-05:00,21616.0,1.1539100967767224,TIME,V2-B-LEGACY-EXP6,187
Confirm,Short,2025-09-01 20:15:00-05:00,2025-09-01 21:15:00-05:00,2025-09-01 21:45:00-05:00,2025-09-01 22:00:00-05:00,2025-09-01 22:00:00-05:00,21743.75,21769.061784565187,21693.126430869626,75.0,-1,0,2025-09-01 23:00:00-05:00,21761.75,-0.711131210588644,TIME,V2-B-LEGACY-EXP6,188
Confirm,Long,2025-09-08 20:00:00-05:00,2025-09-08 21:00:00-05:00,2025-09-08 21:15:00-05:00,2025-09-08 21:30:00-05:00,2025-09-08 21:30:00-05:00,22154.25,22129.72538614103,22203.299227717936,75.0,1,0,2025-09-08 22:30:00-05:00,22158.25,0.16310144669361915,TIME,V2-B-LEGACY-EXP6,189
Confirm,Long,2025-09-26 05:45:00-05:00,2025-09-26 06:30:00-05:00,2025-09-26 06:45:00-05:00,2025-09-26 07:15:00-05:00,2025-09-26 07:15:00-05:00,22718.75,22682.0167410158,22792.2165179684,75.0,-1,1,2025-09-26 07:30:00-05:00,22792.2165179684,2.0,TARGET,V2-B-LEGACY-EXP6,190
Confirm,Long,2025-10-27 08:30:00-05:00,2025-10-27 08:45:00-05:00,2025-10-27 09:00:00-05:00,2025-10-27 09:15:00-05:00,2025-10-27 09:15:00-05:00,23945.75,23909.257069917236,24018.735860165525,90.0,1,1,2025-10-27 10:15:00-05:00,23975.5,0.8152263995390198,TIME,V2-B-LEGACY-EXP6,191
Confirm,Short,2025-11-03 19:00:00-06:00,2025-11-03 20:15:00-06:00,2025-11-03 20:30:00-06:00,2025-11-03 20:45:00-06:00,2025-11-03 20:45:00-06:00,24019.0,24062.637203098257,23931.72559380349,75.0,-1,0,2025-11-03 21:45:00-06:00,24005.5,0.30936904846085,TIME,V2-B-LEGACY-EXP6,192
Confirm,Long,2025-11-12 21:15:00-06:00,2025-11-12 23:00:00-06:00,2025-11-12 23:15:00-06:00,2025-11-12 23:30:00-06:00,2025-11-12 23:30:00-06:00,23781.25,23735.680891878947,23872.388216242107,75.0,1,0,2025-11-13 00:30:00-06:00,23793.25,0.2633362928263182,TIME,V2-B-LEGACY-EXP6,193
Confirm,Long,2025-11-19 12:30:00-06:00,2025-11-19 14:15:00-06:00,2025-11-19 14:45:00-06:00,2025-11-19 15:15:00-06:00,2025-11-19 15:15:00-06:00,22928.75,22788.245897677727,23209.758204644546,85.0,-1,4,2025-11-19 17:15:00-06:00,23123.25,1.3843012181514633,TIME,V2-B-LEGACY-EXP6,194
Confirm,Short,2025-11-25 06:45:00-06:00,2025-11-25 08:30:00-06:00,2025-11-25 09:30:00-06:00,2025-11-25 09:45:00-06:00,2025-11-25 09:45:00-06:00,22895.25,23006.76093843018,22672.228123139637,90.0,1,1,2025-11-25 10:45:00-06:00,22976.5,-0.7286280713247916,TIME,V2-B-LEGACY-EXP6,195
Confirm,Long,2025-12-19 11:00:00-06:00,2025-12-19 11:15:00-06:00,2025-12-19 11:30:00-06:00,2025-12-19 11:45:00-06:00,2025-12-19 11:45:00-06:00,23417.75,23347.710689183008,23557.828621633984,75.0,1,3,2025-12-19 12:45:00-06:00,23391.25,-0.37835894858021235,TIME,V2-B-LEGACY-EXP6,196
Confirm,Long,2026-01-09 12:15:00-06:00,2026-01-09 12:30:00-06:00,2026-01-09 12:45:00-06:00,2026-01-09 13:15:00-06:00,2026-01-09 13:15:00-06:00,23798.5,23735.398130636448,23924.703738727105,85.0,1,4,2026-01-09 14:15:00-06:00,23807.0,0.13470282395325808,TIME,V2-B-LEGACY-EXP6,197
Confirm,Long,2026-01-26 06:45:00-06:00,2026-01-26 07:45:00-06:00,2026-01-26 08:00:00-06:00,2026-01-26 08:15:00-06:00,2026-01-26 08:15:00-06:00,23588.0,23545.240765320108,23673.518469359784,75.0,1,1,2026-01-26 08:30:00-06:00,23545.240765320108,-1.0,STOP,V2-B-LEGACY-EXP6,198
Confirm,Short,2026-01-30 11:30:00-06:00,2026-01-30 11:45:00-06:00,2026-01-30 12:00:00-06:00,2026-01-30 12:30:00-06:00,2026-01-30 12:30:00-06:00,23463.5,23586.762183174906,23216.975633650192,85.0,-1,3,2026-01-30 12:45:00-06:00,23586.762183174906,-1.0,STOP,V2-B-LEGACY-EXP6,199
Confirm,Short,2026-03-04 22:30:00-06:00,2026-03-05 00:00:00-06:00,2026-03-05 00:15:00-06:00,2026-03-05 00:30:00-06:00,2026-03-05 00:30:00-06:00,22847.0,22904.413921524094,22732.17215695181,75.0,1,0,2026-03-05 00:45:00-06:00,22904.413921524094,-1.0,STOP,V2-B-LEGACY-EXP6,200
Confirm,Long,2026-04-06 12:15:00-05:00,2026-04-06 13:15:00-05:00,2026-04-06 13:30:00-05:00,2026-04-06 13:45:00-05:00,2026-04-06 13:45:00-05:00,21972.75,21890.58941990017,22137.07116019966,75.0,1,4,2026-04-06 14:45:00-05:00,21985.25,0.15214108742674073,TIME,V2-B-LEGACY-EXP6,201
Confirm,Short,2026-04-08 12:00:00-05:00,2026-04-08 13:15:00-05:00,2026-04-08 13:30:00-05:00,2026-04-08 13:45:00-05:00,2026-04-08 13:45:00-05:00,22574.75,22653.789082591727,22416.67183481655,85.0,1,4,2026-04-08 14:45:00-05:00,22653.789082591727,-1.0,STOP,V2-B-LEGACY-EXP6,202
Confirm,Long,2026-04-21 20:00:00-05:00,2026-04-21 20:45:00-05:00,2026-04-21 21:00:00-05:00,2026-04-21 21:15:00-05:00,2026-04-21 21:15:00-05:00,24450.0,24399.46914294245,24551.0617141151,75.0,1,0,2026-04-21 22:15:00-05:00,24432.75,-0.3413755674152468,TIME,V2-B-LEGACY-EXP6,203
Confirm,Long,2026-04-30 10:45:00-05:00,2026-04-30 12:00:00-05:00,2026-04-30 12:15:00-05:00,2026-04-30 12:30:00-05:00,2026-04-30 12:30:00-05:00,25119.5,25018.358070089,25321.783859821997,70.0,1,3,2026-04-30 13:30:00-05:00,25197.0,0.7662499624853667,TIME,V2-B-LEGACY-EXP6,204
Confirm,Long,2026-05-05 15:00:00-05:00,2026-05-05 15:15:00-05:00,2026-05-05 15:45:00-05:00,2026-05-05 17:00:00-05:00,2026-05-05 17:00:00-05:00,25881.5,25822.269025437075,25999.961949125845,75.0,1,5,2026-05-05 17:45:00-05:00,25999.961949125845,2.0,TARGET,V2-B-LEGACY-EXP6,205
Confirm,Long,2026-05-11 09:30:00-05:00,2026-05-11 10:15:00-05:00,2026-05-11 10:30:00-05:00,2026-05-11 10:45:00-05:00,2026-05-11 10:45:00-05:00,27086.75,26996.603162488696,27267.043675022607,85.0,1,2,2026-05-11 11:30:00-05:00,26996.603162488696,-1.0,STOP,V2-B-LEGACY-EXP6,206
Confirm,Short,2026-05-25 11:15:00-05:00,2026-05-25 17:30:00-05:00,2026-05-25 17:45:00-05:00,2026-05-25 18:00:00-05:00,2026-05-25 18:00:00-05:00,27500.25,27546.275265345892,27408.199469308212,85.0,1,3,2026-05-25 19:00:00-05:00,27449.5,1.1026552398687692,TIME,V2-B-LEGACY-EXP6,207
Confirm,Long,2026-05-26 06:15:00-05:00,2026-05-26 07:30:00-05:00,2026-05-26 07:45:00-05:00,2026-05-26 08:00:00-05:00,2026-05-26 08:00:00-05:00,27542.75,27497.594596007264,27633.060807985472,75.0,1,1,2026-05-26 08:30:00-05:00,27497.594596007264,-1.0,STOP,V2-B-LEGACY-EXP6,208
Confirm,Long,2026-06-02 20:45:00-05:00,2026-06-02 22:30:00-05:00,2026-06-02 22:45:00-05:00,2026-06-02 23:00:00-05:00,2026-06-02 23:00:00-05:00,28345.25,28299.495281440824,28436.75943711835,75.0,1,0,2026-06-03 00:00:00-05:00,28299.495281440824,-1.0,STOP,V2-B-LEGACY-EXP6,209
