entry_model,stop_atr,target_r,hold_minutes,management,score,N,win_rate,AvgR,TotalR,PF,MaxDD,Return_over_DD
CURRENT,1.25,3.0,45,PARTIAL_1R,0.1612681497932373,210,0.49047619047619045,0.04110435566405765,8.631914689452106,1.1340067825104505,7.159821572667875,1.2056047209896745
CURRENT,1.25,1.75,45,PARTIAL_1R,0.1586846065886897,210,0.5047619047619047,0.04066242604421611,8.539109469285384,1.132781666521849,7.784821572667875,1.096892123933293
CURRENT,1.25,2.0,45,PARTIAL_1R,0.13844151106840838,210,0.49523809523809526,0.03545371436401804,7.445280016443789,1.1156283384502999,7.659821572667875,0.9719913115222393
CURRENT,1.0,2.0,60,PARTIAL_1R,0.13486118095786492,210,0.4666666666666667,0.03807905303762295,7.996601137900819,1.0982654691669522,8.355607938640357,0.9570340299142904
CURRENT,0.75,2.0,60,PARTIAL_1R,0.12379428186999095,210,0.46190476190476193,0.03629739336882784,7.622452607453846,1.0846626448712116,8.595291124929211,0.8868172696729482
CURRENT,1.0,1.75,60,PARTIAL_1R,0.11899733583099237,210,0.4714285714285714,0.0336670910481413,7.070089120109673,1.0868949544016973,8.605607938640357,0.821567653386114
CURRENT,0.75,3.0,45,PARTIAL_1R,0.1189669819465726,210,0.44285714285714284,0.034790998977157706,7.306109785203118,1.0823600897038141,8.904526481218179,0.8204939140350122
CURRENT,0.75,3.0,45,FIXED,0.1061334428822612,210,0.4238095238095238,0.03444208361421414,7.232837558984969,1.0649586008487733,15.163260208008598,0.47699752294462955
CURRENT,0.75,1.75,60,PARTIAL_1R,0.10248788424722131,210,0.4666666666666667,0.0299342003063113,6.286182064325373,1.069916277202077,8.20506325819942,0.766134503356024
CURRENT,1.25,3.0,45,FIXED,0.10113438093096784,210,0.47619047619047616,0.02817709812309349,5.917190605849633,1.0792926064351738,11.525763973440153,0.513388146719397
CURRENT,1.25,1.75,45,FIXED,0.1011145014609848,210,0.49047619047619045,0.027293238883410433,5.731580165516191,1.0801393939053563,8.874713830594452,0.6458326741485787
CURRENT,1.0,3.0,45,PARTIAL_1R,0.09990879058865598,210,0.46190476190476193,0.0279567686213949,5.8709214104929295,1.0738741172198683,8.317879613897704,0.7058194735932051
CURRENT,1.0,3.0,45,FIXED,0.09236877448709574,210,0.4523809523809524,0.028153281923225606,5.912189203877377,1.0628441686723245,12.741440245206874,0.46401263044822955
CURRENT,0.75,2.0,45,PARTIAL_1R,0.09085857643131455,210,0.45714285714285713,0.026562776421758253,5.578183048569233,1.0629911848610483,8.943077539323408,0.6237431157273912
CURRENT,0.75,1.75,45,PARTIAL_1R,0.08944463054993097,210,0.46190476190476193,0.026068090164057284,5.47429893445203,1.061904139814379,8.612289799360934,0.6356380314626947
CURRENT,1.0,2.0,60,FIXED,0.08817342996715773,210,0.44285714285714284,0.02713908663942956,5.6992081942802075,1.0582886145158408,11.995935292088552,0.47509494303782185
CURRENT,0.75,2.0,60,FIXED,0.064763797266959,210,0.4238095238095238,0.021152432918924335,4.44201091297411,1.0390866166004153,15.235202619091359,0.2915623128902657
CURRENT,1.25,2.0,45,FIXED,0.06124294661308913,210,0.48095238095238096,0.016875815523014294,3.543921259833002,1.0481507872535079,10.37471383059444,0.3415921940306614
CURRENT,1.0,1.75,60,FIXED,0.05946053879459151,210,0.44761904761904764,0.018315162660466292,3.8461841586979215,1.0397490057631986,13.012722453377284,0.2955710592059615
CURRENT,0.75,2.0,45,FIXED,0.05582915712583268,210,0.4380952380952381,0.01798563850341523,3.7769840857171983,1.0349103440769556,15.719696105957311,0.24027080805244258
CURRENT,0.75,1.75,45,FIXED,0.05380123447098218,210,0.44761904761904764,0.0169962659880133,3.5692158574827926,1.0333525961388739,11.3944924493325,0.3132404425518647
CURRENT,1.0,2.0,45,PARTIAL_1R,0.047128522858699534,210,0.4714285714285714,0.013234464322966452,2.779237507822955,1.0350155471205587,8.817879613897704,0.3151820652487303
CURRENT,1.0,1.75,45,PARTIAL_1R,0.03892897844495729,210,0.47619047619047616,0.010957877944701115,2.3011543683872344,1.0289972662625528,9.151213101309217,0.25145894242786454
CURRENT,0.75,1.75,60,FIXED,0.0263710816299006,210,0.43333333333333335,0.008426046793891194,1.7694698267171507,1.0158012962749379,10.933857724410634,0.16183399046492808
CURRENT,1.0,2.0,45,FIXED,-0.004263708582160626,210,0.46190476190476193,-0.0012913266736313085,-0.2711786014625748,0.9970516545327756,13.107855897776979,-0.020688250128578632
CURRENT,1.0,1.75,45,FIXED,-0.019278100875542263,210,0.4666666666666667,-0.005844499430161959,-1.2273448803340115,0.9865071538559211,14.564798257613827,-0.08426789431789145
