signal_id,filled,entry_timestamp,entry_price,exit_timestamp,exit_price,stop_price,result_R,exit_reason,mfe_r,mae_r,bars_in_trade,entry_model,direction,confirm_timestamp,bos_timestamp,session_bucket,score,gross_R,net_R,fold_test_end
174,True,2024-12-29 17:00:00-06:00,20458.0,2024-12-29 17:30:00-06:00,20423.88109328043,20423.88109328043,-0.9999999999999539,STOP,0.5129120972085974,1.0258241944171949,2,BOS_RETEST,Long,2024-12-27 15:45:00-06:00,2024-12-27 15:00:00-06:00,4,100.0,-0.9999999999999539,-1.0212492154557395,2024-12-31
175,True,2025-01-16 04:45:00-06:00,20250.5,2025-01-16 05:45:00-06:00,20259.5,20272.932620868058,-0.4012014491278556,TIME,0.6352356277857714,0.902703260537675,4,BOS_RETEST,Short,2025-01-16 04:30:00-06:00,2025-01-16 03:15:00-06:00,0,75.0,-0.4012014491278556,-0.4335204547520421,2025-12-31
177,True,2025-01-24 01:45:00-06:00,20738.98268521546,2025-01-24 02:00:00-06:00,20750.7952346078,20750.7952346078,-0.9999999999998463,STOP,0.6334521843616174,1.567596813313376,1,BOS_RETEST,Short,2025-01-24 01:30:00-06:00,2025-01-24 01:00:00-06:00,0,90.0,-0.9999999999998463,-1.0613754047427162,2025-12-31
178,True,2025-02-11 13:30:00-06:00,20585.0,2025-02-11 14:30:00-06:00,20558.83462957118,20558.83462957118,-1.0000000000000644,STOP,0.3057476301267799,2.541527175428858,4,BOS_RETEST,Long,2025-02-11 13:15:00-06:00,2025-02-11 12:30:00-06:00,3,75.0,-1.0000000000000644,-1.027708378980302,2025-12-31
179,True,2025-03-07 10:15:00-06:00,18631.957585048705,2025-03-07 11:15:00-06:00,18627.5,18696.99404631666,0.06853978463464885,TIME,1.752210726521396,0.2505120148553055,4,BOS_RETEST,Short,2025-03-07 10:00:00-06:00,2025-03-07 09:30:00-06:00,1,90.0,0.06853978463464885,0.057392191640421406,2025-12-31
180,True,2025-03-11 12:30:00-05:00,18049.5,2025-03-11 13:00:00-05:00,18122.41397160827,18122.41397160827,-0.9999999999999871,STOP,0.2674384561680977,2.626382787496959,2,BOS_RETEST,Short,2025-03-11 12:15:00-05:00,2025-03-11 11:45:00-05:00,3,85.0,-0.9999999999999871,-1.009943224652391,2025-12-31
181,True,2025-04-27 17:00:00-05:00,18024.5,2025-04-27 18:00:00-05:00,18000.5,17981.42953161154,-0.5572263524867885,TIME,0.7603817934975969,0.9461239109931932,4,BOS_RETEST,Long,2025-04-25 15:45:00-05:00,2025-04-25 14:45:00-05:00,4,85.0,-0.5572263524867885,-0.574059231884827,2025-12-31
182,True,2025-05-01 03:30:00-05:00,18505.544074494766,2025-05-01 04:30:00-05:00,18547.25,18484.65230569193,1.9962850392816256,TIME,2.462976016575808,0.0,4,BOS_RETEST,Long,2025-05-01 03:15:00-05:00,2025-05-01 02:15:00-05:00,0,90.0,1.9962850392816256,1.9615823768674445,2025-12-31
183,True,2025-06-10 12:00:00-05:00,20453.802667843265,2025-06-10 12:30:00-05:00,20428.779623934803,20428.779623934803,-0.9999999999999577,STOP,0.6772690092671988,1.6905484399904303,2,BOS_RETEST,Long,2025-06-10 11:45:00-05:00,2025-06-10 11:00:00-05:00,3,100.0,-0.9999999999999577,-1.0289732936828582,2025-12-31
184,True,2025-06-10 15:00:00-05:00,20482.75,2025-06-10 17:00:00-05:00,20497.75,20453.755734657854,0.5173436823797188,TIME,1.0691769435847522,0.043111973531643234,4,BOS_RETEST,Long,2025-06-10 14:45:00-05:00,2025-06-10 13:45:00-05:00,4,85.0,0.5173436823797188,0.4923387377313664,2025-12-31
185,True,2025-06-23 15:45:00-05:00,20392.25,2025-06-23 17:00:00-05:00,20490.34078692993,20359.553071023358,3.0,TARGET,3.127205006716121,0.1987954282998023,1,BOS_RETEST,Long,2025-06-23 15:30:00-05:00,2025-06-23 14:45:00-05:00,5,85.0,3.0,2.97782666376656,2025-12-31
186,True,2025-06-30 19:45:00-05:00,21220.012370657863,2025-06-30 20:45:00-05:00,21231.25,21203.613717862037,0.6852775945714196,TIME,0.8987097614437201,0.9154636569708342,4,BOS_RETEST,Long,2025-06-30 19:30:00-05:00,2025-06-30 19:00:00-05:00,0,90.0,0.6852775945714196,0.6410666457192955,2025-12-31
187,True,2025-07-17 23:30:00-05:00,21596.25,2025-07-18 00:30:00-05:00,21619.243422063944,21588.585525978684,3.0,TARGET,4.3055792097705226,0.3261802431644335,4,BOS_RETEST,Long,2025-07-17 23:15:00-05:00,2025-07-17 21:30:00-05:00,0,75.0,3.0,2.905407729482327,2025-12-31
188,True,2025-09-01 22:15:00-05:00,21753.25,2025-09-01 23:15:00-05:00,21765.765292833836,21765.765292833836,-0.9999999999999307,STOP,0.37953566593007043,1.418264856896579,4,BOS_RETEST,Short,2025-09-01 22:00:00-05:00,2025-09-01 21:15:00-05:00,0,75.0,-0.9999999999999307,-1.0579291279576823,2025-12-31
189,True,2025-09-08 21:45:00-05:00,22147.75,2025-09-08 22:45:00-05:00,22159.5,22135.827857851193,0.9855611393776555,TIME,1.2162243847639154,0.12581631566523263,4,BOS_RETEST,Long,2025-09-08 21:30:00-05:00,2025-09-08 21:00:00-05:00,0,75.0,0.9855611393776555,0.9247499201394646,2025-12-31
191,True,2025-10-27 09:45:00-05:00,23934.182862005517,2025-10-27 10:45:00-05:00,23970.25,23914.625323270855,1.8441552632880085,TIME,2.713385294256681,0.07326392267229855,4,BOS_RETEST,Long,2025-10-27 09:15:00-05:00,2025-10-27 08:45:00-05:00,1,90.0,1.8441552632880085,1.8070851590261112,2025-12-31
192,True,2025-11-03 21:00:00-06:00,24049.59085312678,2025-11-03 22:00:00-06:00,24002.5,24071.873304565255,2.113360518558958,TIME,2.4611678512215542,0.0,4,BOS_RETEST,Short,2025-11-03 20:45:00-06:00,2025-11-03 20:15:00-06:00,0,75.0,2.113360518558958,2.0808237035679387,2025-12-31
193,True,2025-11-12 23:45:00-06:00,23774.5,2025-11-13 00:45:00-06:00,23788.75,23752.512556943795,0.6480971872706897,TIME,1.1029022309694192,0.5798764307158802,4,BOS_RETEST,Long,2025-11-12 23:30:00-06:00,2025-11-12 23:00:00-06:00,0,75.0,0.6480971872706897,0.6151238216025338,2025-12-31
195,True,2025-11-25 10:00:00-06:00,22860.0,2025-11-25 10:15:00-06:00,22914.330971414012,22914.330971414012,-0.9999999999999988,STOP,0.17025279981676075,1.8497736628739954,1,BOS_RETEST,Short,2025-11-25 09:45:00-06:00,2025-11-25 08:30:00-06:00,1,90.0,-0.9999999999999988,-1.0133441383640152,2025-12-31
196,True,2025-12-19 12:00:00-06:00,23423.0,2025-12-19 12:30:00-06:00,23389.316569977826,23389.316569977826,-0.9999999999999796,STOP,0.1929732214243263,1.1801054694795339,2,BOS_RETEST,Long,2025-12-19 11:45:00-06:00,2025-12-19 11:15:00-06:00,3,75.0,-0.9999999999999796,-1.0215239362357702,2025-12-31
197,True,2026-01-09 13:30:00-06:00,23801.75,2026-01-09 14:30:00-06:00,23800.5,23771.83663208121,-0.041787337467097355,TIME,0.7772444768880108,0.426230842164393,4,BOS_RETEST,Long,2026-01-09 13:15:00-06:00,2026-01-09 12:30:00-06:00,4,85.0,-0.041787337467097355,-0.06602399319801473,2026-06-26
198,True,2026-01-26 08:30:00-06:00,23564.100615645326,2026-01-26 08:45:00-06:00,23643.385799663745,23537.67222097252,3.0,TARGET,4.877306622308909,0.0,1,BOS_RETEST,Long,2026-01-26 08:15:00-06:00,2026-01-26 07:45:00-06:00,1,75.0,3.0,2.972567384096697,2026-06-26
199,True,2026-01-30 12:45:00-06:00,23580.75,2026-01-30 13:45:00-06:00,23497.75,23646.09494218835,1.2701824689164611,TIME,1.3658287391661945,0.6159619804082839,4,BOS_RETEST,Short,2026-01-30 12:30:00-06:00,2026-01-30 11:45:00-06:00,3,85.0,1.2701824689164611,1.259087501567492,2026-06-26
200,True,2026-03-05 00:45:00-06:00,22931.5,2026-03-05 01:45:00-06:00,22912.5,22963.165392136187,0.6000241499705588,TIME,1.6105911393946577,0.18948131051701855,4,BOS_RETEST,Short,2026-03-05 00:30:00-06:00,2026-03-05 00:00:00-06:00,0,75.0,0.6000241499705588,0.5771284916164188,2026-06-26
201,True,2026-04-06 14:00:00-05:00,21966.25,2026-04-06 15:00:00-05:00,21967.75,21926.73794495365,0.03796309754682262,TIME,0.7972250484832751,0.46821153641081237,4,BOS_RETEST,Long,2026-04-06 13:45:00-05:00,2026-04-06 13:15:00-05:00,4,75.0,0.03796309754682262,0.019614267065858816,2026-06-26
203,True,2026-04-21 21:30:00-05:00,24439.25,2026-04-21 22:30:00-05:00,24435.75,24415.01245922328,-0.14440408918720626,TIME,0.3506956451689295,0.5673017789497389,4,BOS_RETEST,Long,2026-04-21 21:15:00-05:00,2026-04-21 20:45:00-05:00,0,75.0,-0.14440408918720626,-0.17431636480455434,2026-06-26
207,True,2026-05-25 18:15:00-05:00,27502.93164897694,2026-05-25 19:00:00-05:00,27430.548243673733,27527.059450744677,3.0,TARGET,3.3542901983371993,0.7177757505541733,3,BOS_RETEST,Short,2026-05-25 18:00:00-05:00,2026-05-25 17:30:00-05:00,3,85.0,3.0,2.969951676204109,2026-06-26
208,True,2026-05-26 08:15:00-05:00,27524.0,2026-05-26 08:30:00-05:00,27500.865348146228,27500.865348146228,-1.0000000000000637,STOP,1.5344946716461618,3.274309052878782,1,BOS_RETEST,Long,2026-05-26 08:00:00-05:00,2026-05-26 07:30:00-05:00,1,75.0,-1.0000000000000637,-1.031338271463258,2026-06-26
