trade_id,direction,outcome,net_R,15m_state,15m_strength,15m_score,5m_direction,5m_struct_score,5m_loc_score,5m_react_score,pb_depth_pct,swing_dist_atr,impulse_atr_15m
T58-050179,LONG,WINNER,2.045098039215686,BULLISH,2.0,2,BULLISH,2,0,2,0.056074766355140186,8.423728813559322,2.4464277114700264
T58-146928,SHORT,WINNER,2.3417153996101274,BULLISH,1.5,-2,BEARISH,2,0,3,0.6957746478873239,1.5416666666666667,2.187109341196148
T58-199155,LONG,WINNER,1.7266666666666666,BULLISH,1.5,2,BULLISH,2,1,3,0.5147058823529411,7.107692307692307,0.9965259972654346
T58-192940,SHORT,WINNER,2.4470319634703195,BEARISH,-1.5,2,BEARISH,2,0,2,0.7041719342604298,5.833333333333334,1.5733572625815433
T58-200570,LONG,WINNER,2.025146198830571,BULLISH,2.0,2,BULLISH,2,1,2,0.31958762886597936,14.636363636363637,1.348366418399023
T58-217922,SHORT,WINNER,2.466017995396528,BEARISH,-2.0,2,NEUTRAL,2,1,1,0.3472222222222222,1.8209150326797385,4.579406148372523
T58-045744,LONG,WINNER,2.1077294685991164,BULLISH,2.0,2,NEUTRAL,2,0,1,0.0979020979020979,10.623529411764705,1.594474401510917
T58-187506,SHORT,WINNER,2.21358024691358,BEARISH,-2.0,2,NEUTRAL,2,1,0,0.1724137931034483,8.803493449781659,1.6030828009698008
T58-070456,SHORT,WINNER,2.3038647342995584,BULLISH,1.0,0,NEUTRAL,2,0,1,0.7746478873239436,1.6592592592592594,1.1952040123231604
T58-214636,SHORT,WINNER,2.426846846846843,BEARISH,-1.5,2,NEUTRAL,2,1,2,0.3669724770642202,3.8910081743869207,1.1540928382122686
T58-049826,SHORT,WINNER,2.2941698352344817,BEARISH,-2.0,2,NEUTRAL,2,0,1,0.14,10.858267716535433,4.473086566090868
T58-222311,SHORT,WINNER,2.429969814575241,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.0867992766726944,10.876923076923076,3.7124019766833336
T58-210408,LONG,WINNER,2.159538784067003,BULLISH,2.0,2,BULLISH,2,0,2,0.014598540145985401,40.074074074074076,1.6241745019622396
T58-147150,SHORT,WINNER,1.877777777778194,BEARISH,-2.0,2,NEUTRAL,2,1,2,0.19834710743801653,12.234234234234235,0.6439824919037572
T58-077153,SHORT,WINNER,2.434621578099842,BEARISH,-2.0,2,NEUTRAL,2,1,2,0.1812191103789127,7.861538461538461,1.5572012334517542
T58-219293,LONG,WINNER,2.349210770659255,BULLISH,1.0,1,NEUTRAL,2,1,3,0.4384057971014493,7.0,1.6499923891027084
T58-203205,LONG,WINNER,1.8848484848490275,BEARISH,-2.0,-2,NEUTRAL,2,0,1,0.6195652173913043,5.929411764705883,0.9294834040469553
T58-163296,SHORT,WINNER,1.8631372549010885,BEARISH,-1.5,2,NEUTRAL,2,1,2,0.46835443037974683,6.461538461538462,0.5220201998030304
T58-078721,LONG,WINNER,2.281720430107578,NEUTRAL,0.5,0,BULLISH,2,0,2,0.10869565217391304,7.538461538461538,1.6145163876123554
T58-032285,SHORT,WINNER,1.8848484848485527,BEARISH,-1.0,1,NEUTRAL,2,1,2,0.4666666666666667,2.4086021505376345,1.2759753688135829
T58-143078,LONG,WINNER,2.1214452214453754,BULLISH,1.0,1,NEUTRAL,2,1,0,0.3575418994413408,12.530864197530864,1.6956139088459254
T58-101161,SHORT,WINNER,1.964026402640573,TRANSITION,0.0,0,BULLISH,2,1,3,0.1651376146788991,12.739999999999998,1.0772821597711149
T58-168908,SHORT,WINNER,2.0333333333336454,BEARISH,-1.0,1,BEARISH,2,1,3,0.2251655629139073,12.6,1.946114872433075
T58-052887,LONG,WINNER,1.6125683060103644,BULLISH,1.5,2,BULLISH,2,0,2,0.09302325581395349,6.34375,1.0945758490145763
T58-106857,SHORT,WINNER,2.129223744292533,NEUTRAL,-0.5,0,NEUTRAL,1,0,0,0.7125,2.1184210526315788,0.6775579589069484
T58-029215,LONG,WINNER,2.020943952802442,BULLISH,1.5,2,NEUTRAL,2,1,3,0.5306122448979592,3.0961538461538463,1.2570878910462817
T58-094763,LONG,WINNER,2.446508563899865,NEUTRAL,-0.5,0,NEUTRAL,2,1,3,0.35267857142857145,1.1756906077348066,3.70124256342495
T58-106661,SHORT,WINNER,2.238486312399454,BEARISH,-2.0,2,BEARISH,2,0,0,0.7009345794392523,4.158415841584159,0.9776010730932971
T58-049154,LONG,WINNER,2.0835897435897746,BULLISH,1.0,1,BULLISH,2,0,0,0.6567164179104478,4.6,1.5926047719680232
T58-133548,LONG,WINNER,2.4543948329121013,NEUTRAL,0.5,0,NEUTRAL,2,1,3,0.33246753246753247,9.42707423580786,5.8328550088439215
T58-051288,LONG,WINNER,2.2781420765027147,BULLISH,2.0,2,NEUTRAL,2,1,3,0.41304347826086957,5.085201793721973,3.009805319637281
T58-066745,SHORT,WINNER,2.143859649122716,BEARISH,-2.0,2,NEUTRAL,2,1,0,0.22826086956521738,6.412903225806452,2.104917473039248
T58-159571,LONG,WINNER,2.3073546856464207,BULLISH,1.5,2,NEUTRAL,2,1,2,0.39285714285714285,5.1,1.6950244067510483
T58-046338,SHORT,WINNER,2.1438596491228754,BEARISH,-2.0,2,NEUTRAL,2,1,3,0.40384615384615385,2.6808510638297873,1.3983203116968743
T58-151062,LONG,WINNER,2.029275362319079,BULLISH,2.0,2,BULLISH,2,1,0,0.25,5.875,1.0569421091286684
T58-107770,LONG,WINNER,2.0427295462664388,BULLISH,2.0,2,NEUTRAL,2,1,1,0.08807339449541285,7.546637744034706,1.9385554548545327
T58-007504,LONG,WINNER,1.0754385964908644,NEUTRAL,0.5,0,NEUTRAL,2,1,1,0.25,8.4,0.7947084485376942
T58-007310,SHORT,WINNER,0.24444444444353275,TRANSITION,0.0,0,NEUTRAL,2,1,2,0.8076923076923077,0.0,0.9575874278553906
T58-143172,LONG,WINNER,2.141501103752621,BULLISH,2.0,2,NEUTRAL,2,0,0,0.038461538461538464,7.986577181208054,2.385529163131333
T58-089933,LONG,WINNER,2.2516819571865665,BULLISH,2.0,2,NEUTRAL,2,1,2,0.31746031746031744,3.1574468085106386,2.1860088625076424
T58-179689,LONG,WINNER,2.368608414239519,BULLISH,2.0,2,BULLISH,2,0,2,0.048,8.745406824146981,3.285619105528232
T58-054500,SHORT,WINNER,1.877777777778194,BEARISH,-2.0,2,NEUTRAL,1,0,2,0.6090909090909091,11.162162162162163,1.478933986476385
T58-198911,LONG,WINNER,2.353297199638648,BULLISH,2.0,2,NEUTRAL,2,0,3,0.04895104895104895,10.236559139784946,3.5520829350045093
T58-100998,LONG,WINNER,2.279945799458012,BULLISH,1.5,2,BULLISH,2,0,1,0.14285714285714285,8.0,1.5895681448547698
T58-039732,LONG,WINNER,2.116075650118256,BULLISH,1.5,2,NEUTRAL,2,1,3,0.3673469387755102,6.176470588235294,1.788350009586774
T58-147986,SHORT,WINNER,2.048888888888962,BEARISH,-1.0,1,BEARISH,2,0,0,0.10714285714285714,8.898305084745763,1.754666121132548
T58-059295,LONG,WINNER,1.8985185185183888,BULLISH,1.0,1,NEUTRAL,2,1,1,0.1827956989247312,12.51764705882353,0.7504417421951899
T58-088104,LONG,WINNER,2.3100584795321377,BULLISH,2.0,2,NEUTRAL,2,1,2,0.25925925925925924,5.562913907284768,1.9668805938875356
T58-093116,LONG,WINNER,2.289364461737971,BULLISH,2.0,2,BULLISH,2,0,2,0.055944055944055944,6.125,1.5602269029850748
T58-123835,SHORT,WINNER,2.328148148148148,BULLISH,1.0,0,NEUTRAL,2,1,2,0.8076923076923077,0.7697594501718213,1.192524081978167
T58-146359,LONG,WINNER,1.7877192982454322,BULLISH,2.0,2,NEUTRAL,2,0,3,0.012195121951219513,14.354430379746834,1.5370396759551594
T58-205954,LONG,WINNER,2.337924151696588,BULLISH,2.0,2,NEUTRAL,2,1,2,0.5880149812734082,4.583333333333333,1.8983855397123168
T58-187123,SHORT,WINNER,2.0209439528018662,BEARISH,-2.0,2,BEARISH,2,0,3,0.05517241379310345,16.824561403508774,1.1269111768005906
T58-159716,LONG,WINNER,2.3457739791072614,BULLISH,2.0,2,NEUTRAL,2,0,2,0.02452316076294278,14.32,3.1331599939064887
T58-194544,LONG,WINNER,2.41710056151098,BULLISH,2.0,2,NEUTRAL,2,1,0,0.3664717348927875,7.222222222222222,2.1654215204485228
T58-160963,SHORT,WINNER,2.3720252167060445,NEUTRAL,-0.5,0,NEUTRAL,2,1,3,0.3819444444444444,6.214463840399002,2.302653812519968
T58-003920,SHORT,WINNER,1.9940809968845976,BULLISH,1.0,0,BULLISH,2,0,1,0.6986301369863014,5.26605504587156,1.1314986872513308
T58-088417,SHORT,WINNER,2.171919191919076,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.08108108108108109,12.127388535031848,1.93030311629203
T58-126614,SHORT,WINNER,2.4362387122104465,BEARISH,-2.0,2,BEARISH,2,0,2,0.03709949409780776,9.460355029585799,4.564057929187327
T58-079192,LONG,WINNER,2.1342342342342824,BULLISH,2.0,2,NEUTRAL,2,1,0,0.36752136752136755,8.561983471074381,1.6474655549207424
T58-019052,LONG,WINNER,1.6407407407407408,BEARISH,-1.0,0,NEUTRAL,2,1,0,0.21428571428571427,15.6231884057971,1.2102294175067825
T58-066637,LONG,WINNER,2.104866180048494,BULLISH,2.0,2,NEUTRAL,2,1,2,0.5365853658536586,2.912751677852349,0.8305049752289213
T58-011634,LONG,WINNER,1.8777777777777085,NEUTRAL,-0.5,0,NEUTRAL,1,1,1,0.5384615384615384,86.70454545454545,0.8627674129997817
T58-150193,LONG,WINNER,1.9794871794870823,NEUTRAL,0.5,0,NEUTRAL,2,1,0,0.4659090909090909,3.6699029126213594,1.8343376953897894
T58-202902,SHORT,WINNER,2.1391111111109242,BEARISH,-2.0,2,BEARISH,2,1,2,0.23300970873786409,4.4020618556701026,2.553095635718826
T58-159977,SHORT,WINNER,2.0990123456791276,BEARISH,-1.0,1,NEUTRAL,1,1,3,0.5666666666666667,2.5925925925925926,0.9126559291954979
T58-178082,LONG,WINNER,2.405361305361299,BULLISH,1.5,2,NEUTRAL,2,1,2,0.17301038062283736,4.717948717948718,1.7108549779927837
T58-142670,LONG,WINNER,2.237216828479039,TRANSITION,0.0,0,NEUTRAL,2,0,3,0.046511627906976744,3.3833333333333333,2.296010348500799
T58-113481,SHORT,WINNER,2.406181398035827,BEARISH,-2.0,2,BEARISH,2,0,3,0.01079913606911447,11.055172413793104,2.619385979974135
T58-192396,LONG,WINNER,2.368608414239519,BULLISH,2.0,2,NEUTRAL,2,0,2,0.011389521640091117,13.935779816513762,2.302306437065319
T58-175504,SHORT,WINNER,2.367967479674822,BEARISH,-2.0,2,BEARISH,2,1,1,0.24731182795698925,8.963414634146343,3.5096269928833124
T58-144099,LONG,WINNER,2.300246002459996,NEUTRAL,0.5,0,NEUTRAL,2,1,2,0.24736842105263157,14.231404958677686,1.9817332658070421
T58-097015,SHORT,WINNER,2.1616666666666258,BULLISH,1.0,0,NEUTRAL,2,0,0,0.6137931034482759,1.4640522875816993,1.158378894914207
T58-006369,SHORT,WINNER,1.3482269503553233,BEARISH,-2.0,2,BEARISH,2,1,2,0.35,4.355555555555555,1.7014477185991255
T58-006827,LONG,WINNER,1.6125683060113523,BULLISH,1.5,2,NEUTRAL,2,1,1,0.15254237288135594,12.068965517241379,1.0870336792811752
T58-149279,SHORT,WINNER,1.715458937197847,BEARISH,-2.0,2,NEUTRAL,2,0,0,0.09722222222222222,12.133333333333335,0.8183566853184036
T58-172010,SHORT,WINNER,1.9586666666668768,BEARISH,-2.0,2,NEUTRAL,2,1,1,0.2191780821917808,7.9799999999999995,2.322326994756633
T58-077709,SHORT,WINNER,2.3717219589257623,BULLISH,2.0,-2,BULLISH,2,0,0,0.7097902097902098,2.559471365638766,1.6091179882588535
T58-100628,LONG,WINNER,2.025146198830571,TRANSITION,0.0,0,NEUTRAL,2,0,0,0.05187319884726225,40.05217391304348,0.3251057341023646
T58-115305,SHORT,WINNER,2.446928104575161,BEARISH,-2.0,2,BEARISH,2,1,0,0.3216168717047452,3.625,1.7435108721452264
T58-082231,LONG,WINNER,2.252815829528202,BULLISH,2.0,2,NEUTRAL,2,0,2,0.013303769401330377,27.50877192982456,2.7027164615113546
T58-185246,LONG,WINNER,2.382062454611494,BULLISH,2.0,2,NEUTRAL,2,0,3,0.6879194630872483,6.0,1.1157160141594156
T58-069845,SHORT,WINNER,2.2195164075992246,BEARISH,-2.0,2,BEARISH,2,1,3,0.15172413793103448,11.666666666666666,1.3692875863569134
T58-005949,LONG,WINNER,2.0166666666666666,BULLISH,2.0,2,NEUTRAL,2,1,2,0.4,6.391304347826087,2.166852752973751
T58-175777,SHORT,WINNER,2.2306799336649563,BEARISH,-1.5,2,NEUTRAL,2,1,0,0.26785714285714285,2.669767441860465,0.9346752438488336
T58-140451,SHORT,WINNER,2.336455186304148,BEARISH,-2.0,2,BEARISH,2,0,2,0.03827751196172249,8.262996941896024,5.394152715332828
T58-218858,LONG,WINNER,2.459871509760315,BULLISH,2.0,2,NEUTRAL,2,0,2,0.008005822416302766,15.22905027932961,2.92740341734113
T58-166575,SHORT,WINNER,2.415680166147451,BEARISH,-2.0,2,NEUTRAL,2,0,3,0.029304029304029304,10.816326530612244,3.0189937757211345
T58-147348,LONG,WINNER,2.3318840579710143,BULLISH,2.0,2,BULLISH,2,0,2,0.032407407407407406,6.393063583815029,2.3688343021820906
T58-193830,LONG,WINNER,2.429051987767584,BULLISH,2.0,2,BULLISH,2,0,2,0.056169429097605895,15.080701754385965,5.397288568624577
T58-141197,LONG,WINNER,2.3219298245614377,BULLISH,2.0,2,NEUTRAL,2,0,2,0.07988980716253444,13.672514619883042,3.2808903422378775
T58-068442,SHORT,WINNER,2.293384223918621,BEARISH,-1.0,1,BEARISH,2,0,3,0.7015503875968992,3.992592592592593,1.347782347294535
T58-011986,SHORT,WINNER,1.9692810457516845,BEARISH,-1.5,2,NEUTRAL,2,1,2,0.1694915254237288,8.265060240963855,1.6666952166470148
T58-136575,LONG,WINNER,1.9940809968849187,BULLISH,1.5,2,NEUTRAL,2,1,2,0.16129032258064516,6.933333333333334,0.9531693902405456
T58-092547,LONG,WINNER,2.1214452214453754,BULLISH,2.0,2,NEUTRAL,2,0,2,0.05333333333333334,9.560975609756097,2.821746490325438
T58-078444,LONG,WINNER,1.8233333333338257,NEUTRAL,-0.5,0,BEARISH,2,1,2,0.4861111111111111,6.240963855421686,0.9234537514555481
T58-097004,SHORT,WINNER,1.9844444444444445,BEARISH,-2.0,2,BEARISH,2,0,3,0.125,4.5123966942148765,1.6928270861002066
T58-011421,SHORT,WINNER,2.1391111111110876,BEARISH,-2.0,2,BEARISH,2,0,2,0.0,8.026666666666667,1.2898115087370532
T58-076293,SHORT,WINNER,2.415284298382895,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.025688073394495414,10.69640287769784,5.30801324225948
T58-202453,SHORT,WINNER,2.21657940663182,BULLISH,1.5,-2,NEUTRAL,2,1,0,0.7586206896551724,0.2962962962962963,1.855405298539752
T58-080189,LONG,WINNER,2.0867684478370276,TRANSITION,0.0,0,BEARISH,2,1,3,0.5471698113207547,2.645669291338583,1.3828790443354602
T58-068294,SHORT,WINNER,1.9531986531987604,BEARISH,-2.0,2,NEUTRAL,2,1,0,0.19444444444444445,7.315315315315315,1.2270569912040241
T58-177866,SHORT,WINNER,2.287712418300589,BEARISH,-1.5,2,BEARISH,2,1,2,0.3567251461988304,6.015625,1.5586111189126617
T58-079980,LONG,WINNER,2.2359349593496436,BULLISH,2.0,2,BULLISH,2,1,2,0.1674641148325359,14.850828729281767,2.3288804562636676
T58-032765,SHORT,WINNER,2.07375328083996,BEARISH,-2.0,2,BEARISH,2,1,0,0.3442622950819672,4.869565217391305,2.5481528033506518
T58-203923,SHORT,WINNER,2.2470404984424595,BEARISH,-2.0,2,BEARISH,2,0,1,0.0783132530120482,9.78082191780822,1.3771167161144535
T58-163959,LONG,WINNER,2.3807635829662566,BULLISH,2.0,2,BULLISH,2,1,2,0.1505016722408027,4.315340909090909,3.8419765024785235
T58-046120,SHORT,WINNER,2.099012345678926,BEARISH,-2.0,2,NEUTRAL,2,1,2,0.4494949494949495,10.31081081081081,1.677061425390642
T58-125439,LONG,WINNER,2.3604810996563783,BULLISH,2.0,2,NEUTRAL,2,1,3,0.16326530612244897,4.484375,2.9037631875102496
T58-059042,SHORT,WINNER,2.250537634408602,BEARISH,-1.5,2,NEUTRAL,2,1,2,0.411214953271028,0.7023411371237458,2.3146915373960035
T58-148677,SHORT,WINNER,2.364327485380117,BEARISH,-2.0,2,BEARISH,2,0,1,0.05466237942122187,6.078521939953811,2.3041727846987987
T58-207087,LONG,WINNER,2.3876901798063894,TRANSITION,0.0,0,NEUTRAL,2,1,2,0.4022140221402214,4.32520325203252,1.4225123627430603
T58-099482,SHORT,WINNER,2.1758483033931757,NEUTRAL,-0.5,0,NEUTRAL,2,1,3,0.35046728971962615,12.1625,1.7781701672031944
T58-201947,LONG,WINNER,2.2446540880503614,NEUTRAL,0.5,0,NEUTRAL,2,1,2,0.3701657458563536,17.211009174311926,0.8902017746094363
T58-140455,SHORT,WINNER,2.2860342555994895,BEARISH,-2.0,2,BEARISH,2,0,0,0.13432835820895522,19.804878048780488,3.6717815292306155
T58-216918,LONG,WINNER,2.362256149279009,NEUTRAL,-0.5,0,NEUTRAL,2,0,3,0.6090909090909091,2.9891891891891893,0.7818270253071877
T58-220298,LONG,WINNER,2.3865129280223343,BULLISH,2.0,2,NEUTRAL,2,0,2,0.040372670807453416,14.78974358974359,2.521580333543129
T58-190482,SHORT,WINNER,2.4515802027429916,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.12133072407045009,5.709355131698456,5.759630412015952
T58-166940,SHORT,WINNER,2.0737532808395045,BEARISH,-2.0,2,NEUTRAL,1,1,2,0.17045454545454544,8.047244094488189,2.0326555347757416
T58-106969,LONG,WINNER,2.1529914529915395,BULLISH,1.5,2,BEARISH,2,0,3,0.75,6.0,0.931661501315722
T58-075847,LONG,WINNER,2.1958801498128335,BULLISH,1.0,1,BULLISH,2,1,1,0.4146341463414634,7.23489932885906,1.2506416493999397
T58-036982,SHORT,WINNER,2.007878787878918,BEARISH,-2.0,2,NEUTRAL,2,0,2,0.6589147286821705,5.651376146788991,1.6850354723188683
T58-198932,LONG,WINNER,2.3417153996101905,BULLISH,2.0,2,BULLISH,2,0,2,0.06543624161073826,20.046272493573266,3.14470856274379
T58-193310,LONG,WINNER,2.3466477809253674,BULLISH,2.0,2,NEUTRAL,1,1,0,0.22181818181818183,8.863905325443787,1.515221312319374
T58-145366,LONG,WINNER,2.1366890380314145,BULLISH,2.0,2,NEUTRAL,1,1,3,0.21296296296296297,7.67741935483871,1.4433839306918061
T58-149981,SHORT,WINNER,2.0373219373217837,BEARISH,-1.0,1,NEUTRAL,2,1,2,0.3620689655172414,8.93103448275862,2.160256240140132
T58-152435,LONG,WINNER,2.3720252167060853,BULLISH,2.0,2,NEUTRAL,2,0,2,0.055776892430278883,6.785276073619632,2.498667171786075
T58-065740,SHORT,WINNER,2.1870905587667893,BEARISH,-2.0,2,NEUTRAL,2,1,0,0.5792682926829268,5.333333333333333,1.6695347092857413
T58-069703,SHORT,WINNER,2.430509199828844,BEARISH,-2.0,2,BEARISH,2,1,2,0.23529411764705882,9.371120107962213,4.081978702160022
T58-038830,LONG,WINNER,2.0166666666666666,BULLISH,1.0,1,NEUTRAL,1,1,2,0.18518518518518517,5.6000000000000005,1.0952182047617511
T58-069020,LONG,WINNER,2.273500697350088,BULLISH,1.5,2,NEUTRAL,2,1,3,0.17142857142857143,11.454545454545455,1.5890287615759036
T58-131491,SHORT,WINNER,1.905128205128205,NEUTRAL,0.5,0,NEUTRAL,2,1,1,0.556390977443609,10.58974358974359,1.2133335362988826
T58-073075,SHORT,WINNER,2.3303030303029995,BULLISH,1.0,0,NEUTRAL,2,0,3,0.7333333333333333,4.571428571428571,1.8163557749095682
T58-151342,LONG,WINNER,2.36500415627599,BULLISH,1.0,1,BEARISH,2,1,3,0.37362637362637363,5.567441860465116,1.4095526490506325
T58-188463,LONG,WINNER,2.428865527814276,NEUTRAL,-0.5,0,NEUTRAL,2,1,1,0.2513562386980108,12.606796116504855,1.5421043591468766
T58-045918,SHORT,WINNER,1.9241134751772455,BEARISH,-1.5,2,BEARISH,2,0,2,0.01,5.843478260869566,0.7026375742573996
T58-204084,LONG,WINNER,2.3540880503144654,BULLISH,2.0,2,NEUTRAL,2,0,2,0.04294478527607362,6.492227979274611,1.3962152853429963
T58-039764,LONG,WINNER,2.345773979107321,BULLISH,2.0,2,NEUTRAL,2,1,1,0.2675438596491228,7.352201257861635,2.3747419944166746
T58-109848,SHORT,WINNER,2.4276292335115848,BEARISH,-1.0,1,NEUTRAL,2,1,3,0.18090452261306533,16.093088857545837,2.375240996887819
T58-126890,SHORT,WINNER,2.324811218985987,BULLISH,1.0,0,NEUTRAL,2,0,2,0.748587570621469,5.516556291390728,1.8029580785264816
T58-019587,LONG,WINNER,2.199259259259308,BULLISH,2.0,2,NEUTRAL,2,1,2,0.36470588235294116,4.784810126582278,2.7242325193397035
T58-001856,LONG,WINNER,0.6333333333345823,BEARISH,-2.0,-2,NEUTRAL,2,0,2,0.7307692307692307,1.4482758620689653,2.2156997208371383
T58-015855,LONG,WINNER,0.3346666666675069,BULLISH,1.5,2,NEUTRAL,2,0,1,0.020833333333333332,24.37037037037037,0.8088488634753302
T58-008296,LONG,WINNER,2.2808367071524707,BEARISH,-1.0,0,NEUTRAL,1,1,2,0.4965034965034965,5.73568281938326,1.0208834647745109
T58-049326,SHORT,WINNER,1.6125683060113523,BEARISH,-1.0,1,NEUTRAL,2,0,2,0.14285714285714285,7.11864406779661,1.1448900304131386
T58-193488,SHORT,WINNER,2.346212121212138,BEARISH,-1.0,1,NEUTRAL,2,0,2,0.007633587786259542,11.304347826086957,1.3982011244598869
T58-177331,LONG,WINNER,2.4227769852591408,BULLISH,2.0,2,NEUTRAL,2,1,2,0.20124804992199688,10.298850574712644,3.5355529008755706
T58-173687,LONG,WINNER,2.3593939393939394,BULLISH,1.5,2,BULLISH,2,1,2,0.29491525423728815,8.20281690140845,1.8270771988961974
T58-085295,LONG,WINNER,2.4217726396917127,NEUTRAL,0.5,0,NEUTRAL,2,0,3,0.6307448494453248,2.506172839506173,1.4188954764159623
T58-079537,SHORT,WINNER,2.285185185185185,BULLISH,2.0,-2,NEUTRAL,2,0,2,0.8005865102639296,4.158415841584159,2.0897612506205685
T58-172955,LONG,WINNER,2.3398422090729967,TRANSITION,0.0,0,NEUTRAL,2,1,3,0.45871559633027525,6.267441860465116,1.883959187401304
T58-058493,LONG,WINNER,2.0990123456791276,BULLISH,2.0,2,NEUTRAL,2,0,2,0.04195804195804196,13.227586206896552,2.8059061726758148
T58-137421,LONG,WINNER,2.3958974358974436,NEUTRAL,0.5,0,NEUTRAL,2,1,2,0.316,2.557956777996071,2.0225464527352406
T58-003003,LONG,WINNER,1.3482269503553233,BULLISH,1.5,2,NEUTRAL,1,1,0,0.42105263157894735,5.9230769230769225,1.86671676180652
T58-082196,SHORT,WINNER,2.0166666666666666,BULLISH,1.5,-2,NEUTRAL,2,0,2,0.7128712871287128,1.766990291262136,1.6795686821002196
T58-136391,LONG,WINNER,2.2359349593496436,BULLISH,1.5,2,NEUTRAL,1,1,2,0.17894736842105263,3.2479999999999998,2.0474580983093116
T58-119687,SHORT,WINNER,2.4241830065359475,BEARISH,-1.0,1,NEUTRAL,2,1,1,0.5062761506276151,2.2723521320495186,1.8918530116098091
T58-194122,LONG,WINNER,2.3689265536723165,NEUTRAL,-0.5,0,BULLISH,2,1,2,0.5016077170418006,2.167979002624672,3.1404844625810986
T58-085179,SHORT,WINNER,2.4360126083530322,BEARISH,-2.0,2,NEUTRAL,2,0,3,0.09933774834437085,2.997722095671982,3.2539478343284185
T58-055280,LONG,WINNER,1.2696969696980547,BULLISH,2.0,2,BULLISH,2,1,1,0.26666666666666666,4.977777777777778,2.0968638681980045
T58-123304,SHORT,WINNER,2.092982456140351,BEARISH,-2.0,2,NEUTRAL,2,0,0,0.09090909090909091,11.748251748251748,1.399670233105159
T58-030888,SHORT,WINNER,1.9586666666665091,BEARISH,-1.5,2,NEUTRAL,2,1,1,0.5047619047619047,8.088888888888889,1.2157225978357071
T58-003652,LONG,WINNER,1.550292397661142,TRANSITION,0.0,0,NEUTRAL,2,1,0,0.45454545454545453,3.43859649122807,1.0851576605419944
T58-016884,LONG,WINNER,1.3952380952380952,BULLISH,2.0,2,NEUTRAL,1,1,3,0.3333333333333333,5.283018867924529,1.2817751577287289
T58-159650,SHORT,WINNER,1.7684684684692358,BEARISH,-1.5,2,NEUTRAL,2,0,2,0.14814814814814814,13.232876712328768,1.729680893212099
T58-211908,LONG,WINNER,2.1616666666669127,BULLISH,2.0,2,BULLISH,2,0,2,0.05405405405405406,7.2592592592592595,1.0987718891583786
T58-099912,SHORT,WINNER,2.3695582329317393,BULLISH,1.0,0,BULLISH,2,0,1,0.8793103448275862,0.564516129032258,1.3978634720541054
T58-176588,SHORT,WINNER,2.3407843137255266,BEARISH,-2.0,2,BEARISH,2,0,3,0.07407407407407407,5.49171270718232,2.0382120231393013
T58-180068,LONG,WINNER,2.1958801498126013,BULLISH,2.0,2,NEUTRAL,2,1,2,0.22695035460992907,12.38150289017341,1.0672411279383007
T58-044931,SHORT,WINNER,1.7782222222225021,BEARISH,-2.0,2,NEUTRAL,2,1,2,0.20930232558139536,5.8765432098765435,1.056302686558062
T58-158087,SHORT,WINNER,1.8398373983736713,BULLISH,2.0,-2,BULLISH,2,1,1,0.32231404958677684,14.75268817204301,1.5376463506902223
T58-095087,LONG,WINNER,2.300246002459996,BULLISH,2.0,2,BULLISH,2,0,0,0.10676156583629894,9.842794759825328,1.9113243769553705
T58-165744,SHORT,WINNER,2.3017094017094015,BEARISH,-2.0,2,NEUTRAL,2,1,0,0.19014084507042253,6.518218623481782,3.1692662470572524
T58-140310,LONG,WINNER,2.1834307992203805,TRANSITION,0.0,0,NEUTRAL,2,1,2,0.2782258064516129,10.88888888888889,2.087108615937158
T58-087476,LONG,WINNER,1.550292397661142,NEUTRAL,-0.5,0,NEUTRAL,2,1,2,0.4462809917355372,3.3703703703703702,1.0669079398105035
T58-062698,SHORT,WINNER,2.261527165932442,BULLISH,2.0,-2,NEUTRAL,2,0,1,0.7398843930635838,3.778761061946903,2.253256561458378
T58-013341,SHORT,WINNER,1.8233333333332513,TRANSITION,0.0,0,NEUTRAL,2,1,2,0.2283464566929134,20.176470588235297,0.7237977940273661
T58-141910,SHORT,WINNER,2.359027777777771,TRANSITION,0.0,0,NEUTRAL,2,1,2,0.514760147601476,9.489690721649485,1.8902764936026262
T58-072201,LONG,WINNER,2.27630853994485,BULLISH,2.0,2,BULLISH,2,0,2,0.0594059405940594,10.946502057613168,1.1815852667303193
T58-125410,SHORT,WINNER,2.1870905587667893,BEARISH,-1.5,2,NEUTRAL,2,0,2,0.6069364161849711,3.3846153846153846,1.499512766665511
T58-185538,SHORT,WINNER,2.3855532064834577,BULLISH,2.0,-2,NEUTRAL,2,0,2,0.836890243902439,18.281995661605205,3.00501779464826
T58-087427,SHORT,WINNER,2.3845771144278607,BEARISH,-2.0,2,NEUTRAL,2,1,2,0.3389121338912134,4.883002207505519,2.12008187011363
T58-207310,SHORT,WINNER,2.469808514593789,NEUTRAL,-0.5,0,NEUTRAL,2,0,1,0.6095317725752508,3.5359653866955107,2.7231966476150338
T58-143331,LONG,WINNER,2.0867684478370276,BULLISH,1.0,1,NEUTRAL,2,1,2,0.28994082840236685,10.194174757281553,1.2134019368567464
