system,trade_id,capture_after_signal,capture_entire_move,favorable_spent_before_entry_atr,total_excursion_atr
D_MTF_1M,D-024749,0.42022345470621336,0.42022345470621336,382.02522068095834,658.9180327868852
D_MTF_1M,D-007432,0.5543278084714548,0.5543278084714548,408.8965517241379,917.4827586206895
D_MTF_1M,D-007295,1.0,1.0,0.0,732.8
D_MTF_1M,D-026360,1.0,1.0,0.0,117.52714932126696
D_MTF_1M,D-036102,1.0,1.0,0.0,155.53284671532845
D_MTF_1M,D-026038,1.0,1.0,0.0,625.361963190184
D_MTF_1M,D-008058,0.1183712121212122,0.1183712121212122,298.4885496183206,338.5648854961832
D_MTF_1M,D-037157,1.0,1.0,0.0,119.18918918918918
D_MTF_1M,D-007412,1.0,1.0,0.0,432.64516129032256
D_MTF_1M,D-042949,0.004827054354345725,0.004827054354345725,2488.714285714286,2500.785714285714
D_MTF_1M,D-037116,1.0,1.0,0.0,61.28365384615385
D_MTF_1M,D-013014,1.0,1.0,0.0,39.79393939393939
D_MTF_1M,D-031071,1.0,1.0,0.0,299.1479820627803
D_MTF_1M,D-027806,0.5830365730030412,0.5830365730030412,802.05,1923.55
D_MTF_1M,D-005159,1.0,1.0,0.0,243.0909090909091
D_MTF_1M,D-009936,1.0,1.0,0.0,619.5402298850574
D_MTF_1M,D-016031,0.1013646113824106,0.1013646113824106,480.2439024390244,534.4146341463414
D_MTF_1M,D-006120,1.0,1.0,0.0,173.42857142857142
D_MTF_1M,D-045579,1.0,1.0,0.0,75.82002534854246
D_MTF_1M,D-016248,0.15723185872439602,0.15723185872439602,658.105,780.885
D_MTF_1M,D-045086,0.08073312117890968,0.08073312117890968,2761.0141643059487,3003.4957507082154
D_MTF_1M,D-016153,1.0,1.0,0.0,209.58552631578945
D_MTF_1M,D-036681,0.18941764684723572,0.18941764684723572,1157.761467889908,1428.3082568807338
D_MTF_1M,D-007781,1.0,1.0,0.0,1264.4545454545455
D_MTF_1M,D-033883,1.0,1.0,0.0,3.3180873180873185
D_MTF_1M,D-018760,0.00397824738129132,0.00397824738129132,3473.2727272727275,3487.145454545455
D_MTF_1M,D-038425,0.02581287443778775,0.02581287443778775,2720.517730496454,2792.6028368794327
D_MTF_1M,D-043072,0.00018269203743785553,0.00018269203743785553,5214.8167539267015,5215.7696335078535
D_MTF_1M,D-002248,0.017431725740848343,0.017431725740848343,361.43511450381675,367.84732824427476
D_MTF_1M,D-019420,0.07460041818761741,0.07460041818761741,1094.5149700598802,1182.748502994012
D_MTF_1M,D-039511,0.016808427887785964,0.016808427887785964,2981.6923076923076,3032.6666666666665
D_MTF_1M,D-044728,1.0,1.0,0.0,74.58823529411765
D_MTF_1M,D-003832,0.2702353245409879,0.2702353245409879,541.2054794520548,741.6164383561644
D_MTF_1M,D-011643,1.0,1.0,0.0,491.68
D_MTF_1M,D-039822,1.0,1.0,0.0,56.22678185745141
D_MTF_1M,D-013095,1.0,1.0,0.0,60.15889464594128
D_MTF_1M,D-043662,0.06710766363481248,0.06710766363481248,801.8468976631749,859.5278001611604
D_MTF_1M,D-020322,1.0,1.0,0.0,705.125
D_MTF_1M,D-041634,1.0,1.0,0.0,131.8875968992248
D_MTF_1M,D-030060,0.287915512465374,0.287915512465374,3802.5849056603774,5340.075471698114
D_MTF_1M,D-029504,0.3604254566584978,0.3604254566584978,1298.2051282051282,2029.7948717948718
D_MTF_1M,D-039900,0.18794735235252216,0.18794735235252216,1359.5902636916835,1674.26369168357
D_MTF_1M,D-033931,0.002056612118531623,0.002056612118531623,1880.2916666666667,1884.1666666666667
D_MTF_1M,D-008443,0.32637299771167044,0.32637299771167044,119.89090909090909,177.9781818181818
D_MTF_1M,D-034125,0.013452817024245512,0.013452817024245512,1149.6515426497278,1165.3284936479129
D_MTF_1M,D-024264,1.0,1.0,0.0,113.0381679389313
D_MTF_1M,D-021164,0.11145935942210677,0.11145935942210677,1758.3881856540086,1978.9620253164558
D_MTF_1M,D-003435,0.2916666666666667,0.2916666666666667,294.95726495726495,416.4102564102564
D_MTF_1M,D-015082,1.0,1.0,0.0,110.75862068965517
D_MTF_1M,D-006537,1.0,1.0,0.0,501.91044776119406
D_MTF_1M,D-024410,0.5276216216216216,0.5276216216216216,444.8945454545455,941.8181818181819
D_MTF_1M,D-005837,1.0,1.0,0.0,29.7444089456869
D_MTF_1M,D-003029,0.5671931282903852,0.5671931282903852,137.53459119496856,317.77358490566036
D_MTF_1M,D-012641,1.0,1.0,0.0,96.10684474123539
D_MTF_1M,D-012803,0.28233498664631823,0.28233498664631823,236.39138240574508,329.38958707360865
D_MTF_1M,D-028281,1.0,1.0,0.0,60.45785639958377
D_MTF_1M,D-029520,1.0,1.0,0.0,568.0606060606061
D_MTF_1M,D-010540,1.0,1.0,0.0,713.5434782608696
D_MTF_1M,D-037333,0.09065405434567593,0.09065405434567593,2375.5838926174497,2612.4093959731545
D_MTF_1M,D-022592,1.0,1.0,0.0,380.0
D_MTF_1M,D-021074,1.0,1.0,0.0,532.1686746987951
D_MTF_1M,D-024165,0.3542817869415807,0.3542817869415807,1461.4755555555555,2263.333333333333
D_MTF_1M,D-019937,1.0,1.0,0.0,388.94252873563215
D_MTF_1M,D-008583,1.0,1.0,0.0,524.0165289256198
D_MTF_1M,D-038992,0.05772385509227611,0.05772385509227611,2412.4625,2560.25
D_MTF_1M,D-042344,0.040109306209199835,0.040109306209199835,2690.553191489362,2802.978723404255
D_MTF_1M,D-046393,0.03123897932948819,0.03123897932948819,2637.6061946902655,2722.6592920353983
D_MTF_1M,D-030865,0.10931399888455107,0.10931399888455107,2411.156862745098,2707.078431372549
D_MTF_1M,D-006021,1.0,1.0,0.0,149.0940170940171
D_MTF_1M,D-008649,1.0,1.0,0.0,980.2153846153846
D_MTF_1M,D-011209,0.021590310689836755,0.021590310689836755,1219.3125,1246.21875
D_MTF_1M,D-031975,0.186658161387669,0.186658161387669,1414.9817073170732,1739.7134146341464
D_MTF_1M,D-028883,0.47141106800081684,0.47141106800081684,371.20614596670936,702.2586427656851
D_MTF_1M,D-031411,0.1776523368171958,0.1776523368171958,3511.684210526316,4270.315789473684
D_MTF_1M,D-006659,0.9341939546599496,0.9341939546599496,17.950920245398773,272.7852760736196
D_MTF_1M,D-038028,1.0,1.0,0.0,102.54054054054053
D_MTF_1M,D-034304,0.01786640165917739,0.01786640165917739,2150.1824324324325,2189.2972972972975
D_MTF_1M,D-017407,1.0,1.0,0.0,103.93599999999999
D_MTF_1M,D-037966,1.0,1.0,0.0,42.297872340425535
D_MTF_1M,D-023846,1.0,1.0,0.0,636.3225806451613
D_MTF_1M,D-039236,1.0,1.0,0.0,53.706422018348626
D_MTF_1M,D-027373,1.0,1.0,0.0,178.28501228501227
D_MTF_1M,D-031275,1.0,1.0,0.0,508.21505376344084
D_MTF_1M,D-008289,0.08966074313408721,0.08966074313408721,2058.0,2260.695652173913
D_MTF_1M,D-013959,1.0,1.0,0.0,185.678431372549
D_MTF_1M,D-017572,1.0,1.0,0.0,119.20723684210526
D_MTF_1M,D-027092,1.0,1.0,0.0,327.77500000000003
D_MTF_1M,D-044192,0.03278348107097896,0.03278348107097896,4657.8125,4815.6875
D_MTF_1M,D-019000,0.0838299272474683,0.0838299272474683,619.8586572438162,676.5759717314487
D_MTF_1M,D-017757,0.02225180677063525,0.02225180677063525,485.0,496.0377358490566
D_MTF_1M,D-010997,0.03253552729992529,0.03253552729992529,1081.134328358209,1117.4925373134329
D_MTF_1M,D-013823,0.17093810444874283,0.17093810444874283,731.0558375634517,881.7868020304569
D_MTF_1M,D-023349,0.3066109321334433,0.3066109321334433,372.4228804902962,537.1052093973442
D_MTF_1M,D-019883,1.0,1.0,0.0,950.8333333333333
D_MTF_1M,D-018860,0.014656600994291995,0.014656600994291995,2165.306358381503,2197.514450867052
D_MTF_1M,D-025225,0.5729350212800564,0.5729350212800564,463.3529411764706,1084.9705882352941
D_MTF_1M,D-005216,0.0017039000378644086,0.0017039000378644086,600.1788617886178,601.2032520325203
D_MTF_1M,D-010743,0.12468460891505467,0.12468460891505467,520.375,594.5
D_MTF_1M,D-027205,0.5453516780249453,0.5453516780249453,373.8761329305136,822.3413897280967
D_MTF_1M,D-036694,1.0,1.0,0.0,21.628521126760564
D_MTF_1M,D-003001,0.660922734852696,0.660922734852696,948.8888888888888,2798.4444444444443
D_MTF_1M,D-029046,1.0,1.0,0.0,362.32
D_MTF_1M,D-019007,0.07125091441111919,0.07125091441111919,6836.307692307692,7360.7692307692305
D_MTF_1M,D-005036,0.11953462188027783,0.11953462188027783,415.7468354430379,472.1898734177215
D_MTF_1M,D-027761,0.5578133943903836,0.5578133943903836,616.3989637305699,1393.979274611399
D_MTF_1M,D-005844,1.0,1.0,0.0,121.27272727272727
D_MTF_1M,D-008294,0.0814954276492738,0.0814954276492738,869.2727272727274,946.4000000000001
D_MTF_1M,D-046338,1.0,1.0,0.0,23.12393162393162
D_MTF_1M,D-007516,1.0,1.0,0.0,1055.4901960784314
D_MTF_1M,D-033912,1.0,1.0,0.0,0.16666666666666666
D_MTF_1M,D-025625,1.0,1.0,0.0,469.46226415094344
D_MTF_1M,D-000565,1.0,1.0,0.0,93.33333333333333
D_MTF_1M,D-008518,1.0,1.0,0.0,471.64444444444445
D_MTF_1M,D-005355,0.2576251678496068,0.2576251678496068,1321.4634146341464,1780.048780487805
D_MTF_1M,D-017682,0.006341425459072437,0.006341425459072437,1862.3645833333335,1874.25
D_MTF_1M,D-034246,1.0,1.0,0.0,23.241573033707866
D_MTF_1M,D-006584,0.825040650406504,0.825040650406504,71.73333333333333,410.0
D_MTF_1M,D-008905,1.0,1.0,0.0,173.8372881355932
D_MTF_1M,D-031785,1.0,1.0,0.0,492.26666666666665
D_MTF_1M,D-012884,1.0,1.0,0.0,73.71140939597316
D_MTF_1M,D-035298,0.04047452896022327,0.04047452896022327,6757.978723404255,7043.042553191489
D_MTF_1M,D-045812,0.07122809373531196,0.07122809373531196,3397.3824561403508,3657.9298245614036
D_MTF_1M,D-014033,0.07965474722564737,0.07965474722564737,567.9130434782609,617.0652173913044
D_MTF_1M,D-040866,0.06494282300733918,0.06494282300733918,3393.761061946903,3629.469026548673
D_MTF_1M,D-004817,0.014150943396226415,0.014150943396226415,1811.3333333333333,1837.3333333333333
D_MTF_1M,D-027903,1.0,1.0,0.0,165.9030837004405
D_MTF_1M,D-002212,0.1575520833333334,0.1575520833333334,426.25882352941176,505.9764705882353
D_MTF_1M,D-006323,1.0,1.0,0.0,100.3625
D_MTF_1M,D-031392,0.16843540788494918,0.16843540788494918,2359.386934673367,2837.286432160804
D_MTF_1M,D-013947,0.059146735617323844,0.059146735617323844,900.6408839779006,957.2596685082873
D_MTF_1M,D-019471,0.029802500710429062,0.029802500710429062,3134.2786885245905,3230.5573770491806
D_MTF_1M,D-034647,0.015691809539623944,0.015691809539623944,3837.6184971098264,3898.7976878612717
D_MTF_1M,D-023578,1.0,1.0,0.0,124.68689655172415
D_MTF_1M,D-015287,1.0,1.0,0.0,824.7272727272727
D_MTF_1M,D-014741,0.105569592442052,0.105569592442052,1123.0344827586207,1255.5862068965516
D_MTF_1M,D-012552,0.016234804862444066,0.016234804862444066,962.0893854748603,977.9664804469273
D_MTF_1M,D-022490,1.0,1.0,0.0,475.5692307692308
D_MTF_1M,D-015984,1.0,1.0,0.0,125.29320388349515
D_MTF_1M,D-045758,0.07016789791806581,0.07016789791806581,2392.997530864198,2573.5802469135806
D_MTF_1M,D-036150,0.002353556485355653,0.002353556485355653,12258.032786885247,12286.950819672133
D_MTF_1M,D-044738,1.0,1.0,0.0,58.226463104325695
D_MTF_1M,D-034545,0.020305317758191777,0.020305317758191777,1322.1178861788617,1349.520325203252
D_MTF_1M,D-010505,1.0,1.0,0.0,183.62606232294615
D_MTF_1M,D-004449,0.07384549904234945,0.07384549904234945,438.33093525179856,473.28057553956836
D_MTF_1M,D-037649,0.0419674029051573,0.0419674029051573,1014.3009575923393,1058.733242134063
D_MTF_1M,D-016410,0.024134359944166676,0.024134359944166676,1060.916083916084,1087.1538461538462
D_MTF_1M,D-011462,1.0,1.0,0.0,661.0545454545455
D_MTF_1M,D-009238,0.028669724770642203,0.028669724770642203,741.125,763.0
D_MTF_1M,D-008114,0.08668629375204445,0.08668629375204445,1628.6666666666667,1783.25
D_MTF_1M,D-040625,1.0,1.0,0.0,53.99810606060606
D_MTF_1M,D-017419,0.009533898305084783,0.009533898305084783,2431.0,2454.4
D_MTF_1M,D-011758,0.0024521072796934466,0.0024521072796934466,2278.15,2283.75
D_MTF_1M,D-014723,1.0,1.0,0.0,207.52941176470588
D_MTF_1M,D-011365,0.015339538090313744,0.015339538090313744,284.63345195729534,289.06761565836297
D_MTF_1M,D-042041,0.032828675350514515,0.032828675350514515,3389.525291828794,3504.5758754863814
D_MTF_1M,D-005795,0.526634382566586,0.526634382566586,111.71428571428571,236.0
D_MTF_1M,D-019483,1.0,1.0,0.0,551.376
D_MTF_1M,D-006804,0.8970656730321379,0.8970656730321379,15.907455012853472,154.53984575835477
D_MTF_1M,D-027025,0.5533555703802535,0.5533555703802535,643.7692307692307,1441.3461538461538
D_MTF_1M,D-010100,1.0,1.0,0.0,642.3720930232557
D_MTF_1M,D-012860,0.47880280064630293,0.47880280064630293,301.06666666666666,577.6444444444444
D_MTF_1M,D-028978,1.0,1.0,0.0,95.46587537091987
D_MTF_1M,D-002442,1.0,1.0,0.0,18.413436692506462
D_MTF_1M,D-034262,0.004615749627936087,0.004615749627936087,1814.8483146067417,1823.2640449438204
D_MTF_1M,D-046292,0.0020869644986699454,0.0020869644986699454,2491.5419222903884,2496.752556237219
D_MTF_1M,D-004071,0.08103855232100717,0.08103855232100717,654.08,711.7600000000001
D_MTF_1M,D-006017,0.839792249300839,0.839792249300839,48.39655172413793,302.0862068965517
D_MTF_1M,D-046224,0.009027671519873859,0.009027671519873859,3126.5676392572946,3155.0503978779843
D_MTF_1M,D-046363,0.02864527000102459,0.02864527000102459,3016.257575757576,3105.2070707070707
D_MTF_1M,D-022531,0.03508960477175643,0.03508960477175643,2526.542713567839,2618.422110552764
D_MTF_1M,D-001813,1.0,1.0,0.0,3.1305903398926653
D_MTF_1M,D-005246,0.06036446469248295,0.06036446469248295,630.0,670.4727272727273
D_MTF_1M,D-012005,1.0,1.0,0.0,652.9599999999999
D_MTF_1M,D-045147,1.0,1.0,0.0,71.53508771929825
D_MTF_1M,D-021239,0.15193587416817902,0.15193587416817902,630.0449438202247,742.9213483146067
D_MTF_1M,D-024756,1.0,1.0,0.0,403.5840707964602
D_MTF_1M,D-027866,1.0,1.0,0.0,78.61538461538461
D_MTF_1M,D-005265,0.02880737468792019,0.02880737468792019,575.5934959349593,592.6666666666666
D_MTF_1M,D-026076,0.4580071465590137,0.4580071465590137,247.71148708815673,457.03829029385577
D_MTF_1M,D-026060,1.0,1.0,0.0,249.34663341645884
D_MTF_1M,D-020517,1.0,1.0,0.0,1181.9733333333334
D_MTF_1M,D-008695,1.0,1.0,0.0,646.8865979381443
D_MTF_1M,D-008719,1.0,1.0,0.0,472.3478260869565
D_MTF_1M,D-035865,0.005950174603484176,0.005950174603484176,9386.263157894737,9442.447368421052
D_MTF_1M,D-040568,0.19217360248975354,0.19217360248975354,1162.6118881118882,1439.1853146853148
D_MTF_1M,D-014805,1.0,1.0,0.0,75.33333333333333
D_MTF_1M,D-037971,0.03917260596966939,0.03917260596966939,3784.2211055276384,3938.5025125628144
D_MTF_1M,D-013803,1.0,1.0,0.0,73.09677419354838
D_MTF_1M,D-029652,1.0,1.0,0.0,181.38557993730407
D_MTF_1M,D-026367,0.5305522752862989,0.5305522752862989,1058.9203539823009,2255.6725663716816
D_MTF_1M,D-007763,1.0,1.0,0.0,239.86266094420603
D_MTF_1M,D-021504,0.04322740454325768,0.04322740454325768,3695.1833333333334,3862.1333333333337
D_MTF_1M,D-045734,0.11600032177620466,0.11600032177620466,1282.05,1450.2833333333333
D_MTF_1M,D-024998,1.0,1.0,0.0,91.7426326129666
D_MTF_1M,D-005396,0.4424242424242424,0.4424242424242424,154.36704119850185,276.8539325842696
D_MTF_1M,D-037731,0.02654643367005809,0.02654643367005809,3053.246963562753,3136.51012145749
D_MTF_1M,D-044938,0.055013180379118086,0.055013180379118086,2837.306818181818,3002.4829545454545
D_MTF_1M,D-040034,0.17167418359388248,0.17167418359388248,3320.106796116505,4008.21359223301
D_MTF_1M,D-002373,1.0,1.0,0.0,38.01538461538461
D_MTF_1M,D-019547,0.007493456670610555,0.007493456670610555,2981.1384615384613,3003.6461538461535
D_MTF_1M,D-022896,1.0,1.0,0.0,163.9267822736031
D_MTF_1M,D-033288,0.005580409700965433,0.005580409700965433,15160.564102564103,15245.641025641027
D_MTF_1M,D-021400,1.0,1.0,0.0,379.31967213114757
D_MTF_1M,D-026218,1.0,1.0,0.0,143.4005681818182
D_MTF_1M,D-021672,0.00491181708508058,0.00491181708508058,1317.9402173913045,1324.445652173913
D_MTF_1M,D-019513,1.0,1.0,0.0,221.6739811912226
D_MTF_1M,D-016040,1.0,1.0,0.0,456.81118881118886
D_MTF_1M,D-031684,0.1357049739269956,0.1357049739269956,2342.961165048544,2710.834951456311
D_MTF_1M,D-014444,1.0,1.0,0.0,63.89022757697457
D_MTF_1M,D-031921,1.0,1.0,0.0,84.6897810218978
D_MTF_1M,D-014527,0.017630370170224244,0.017630370170224244,378.4423791821561,385.2342007434944
D_MTF_1M,D-039655,1.0,1.0,0.0,57.70109356014581
D_MTF_1M,D-004623,0.11353797717434078,0.11353797717434078,1001.1111111111111,1129.3333333333333
D_MTF_1M,D-025781,0.37426663422283507,0.37426663422283507,350.2875675675676,559.8032432432433
D_MTF_1M,D-026541,1.0,1.0,0.0,112.59154929577464
D_MTF_1M,D-032454,0.1787757973733584,0.1787757973733584,2438.9950248756218,2969.950248756219
D_MTF_1M,D-029650,0.3794243877808634,0.3794243877808634,1755.7857142857142,2829.285714285714
D_MTF_1M,D-024191,1.0,1.0,0.0,63.24049079754601
D_MTF_1M,D-038319,0.03387478427953812,0.03387478427953812,1805.8004750593823,1869.1163895486934
D_MTF_1M,D-040502,0.27376393498425666,0.27376393498425666,527.2550750220653,726.0105913503971
D_MTF_1M,D-000400,0.04475308641975302,0.04475308641975302,100.76744186046511,105.48837209302324
D_MTF_1M,D-000843,1.0,1.0,0.0,145.7037037037037
D_MTF_1M,D-016919,1.0,1.0,0.0,151.9307159353349
D_MTF_1M,D-028589,0.4151489961963778,0.4151489961963778,548.1483979763913,937.2445193929175
D_MTF_1M,D-035658,0.03101726648637409,0.03101726648637409,6331.126213592233,6533.786407766991
D_MTF_1M,D-007145,1.0,1.0,0.0,327.6190476190476
D_MTF_1M,D-028020,0.5924534129517142,0.5924534129517142,525.2985781990521,1288.9289099526065
D_MTF_1M,D-027297,0.5145824184340368,0.5145824184340368,1445.4615384615386,2977.769230769231
D_MTF_1M,D-046418,0.010056361074496669,0.010056361074496669,1737.4159544159543,1755.065527065527
D_MTF_1M,D-018820,0.0235907988535313,0.0235907988535313,3100.0666666666666,3174.9666666666667
D_MTF_1M,D-021348,0.1300590219224283,0.1300590219224283,2626.2727272727275,3018.909090909091
D_MTF_1M,D-025414,0.5503756135926017,0.5503756135926017,334.44668587896257,743.8357348703171
D_MTF_1M,D-023149,0.23662941129397952,0.23662941129397952,731.1167883211679,957.7481751824816
D_MTF_1M,D-011618,0.0331125827814569,0.0331125827814569,1052.969696969697,1089.030303030303
D_MTF_1M,D-036707,0.2125280848386807,0.2125280848386807,1181.7996146435453,1500.7514450867052
D_MTF_1M,D-028954,1.0,1.0,0.0,167.3753280839895
D_MTF_1M,D-035361,1.0,1.0,0.0,207.84615384615384
D_MTF_1M,D-011833,0.001556530352341724,0.001556530352341724,2744.0,2748.2777777777774
D_MTF_1M,D-026582,1.0,1.0,0.0,222.86153846153846
D_MTF_1M,D-008727,1.0,1.0,0.0,624.6153846153846
D_MTF_1M,D-040477,1.0,1.0,0.0,139.92999999999998
D_MTF_1M,D-033094,0.04982164090368597,0.04982164090368597,4474.96,4709.599999999999
D_MTF_1M,D-027652,0.5363418425142917,0.5363418425142917,389.2575039494471,839.5355450236966
D_MTF_1M,D-039823,1.0,1.0,0.0,65.60403530895334
D_MTF_1M,D-027616,0.5526467959838091,0.5526467959838091,333.72549019607845,746.0
D_MTF_1M,D-014217,1.0,1.0,0.0,183.1518987341772
D_MTF_1M,D-024067,0.32343912733651253,0.32343912733651253,549.4276629570747,812.0890302066772
D_MTF_1M,D-031431,0.1511713389531465,0.1511713389531465,1197.3975308641975,1410.646913580247
D_MTF_1M,D-027909,0.6211136529063117,0.6211136529063117,1925.0,5080.679245283019
D_MTF_1M,D-014030,0.06545721990683985,0.06545721990683985,800.52,856.5899999999999
D_MTF_1M,D-011119,1.0,1.0,0.0,746.4938271604939
D_MTF_1M,D-033659,1.0,1.0,0.0,14.759689922480622
D_MTF_1M,D-045243,0.08354574149156754,0.08354574149156754,1138.9237983587338,1242.7502930832356
D_MTF_1M,D-002532,1.0,1.0,0.0,11.680981595092025
D_MTF_1M,D-019254,0.08273613300845628,0.08273613300845628,2488.7916666666665,2713.2777777777774
D_MTF_1M,D-029552,0.36399574273985097,0.36399574273985097,954.8152173913044,1501.2717391304348
D_MTF_1M,D-038258,0.049684598483237585,0.049684598483237585,1072.64,1128.72
D_MTF_1M,D-021548,0.03564308584546616,0.03564308584546616,1362.6951219512196,1413.0609756097563
D_MTF_1M,D-018957,0.026831976313841738,0.026831976313841738,2344.7770700636943,2409.426751592357
D_MTF_1M,D-013119,0.6206018865099566,0.6206018865099566,74.37316561844864,196.02935010482182
D_MTF_1M,D-019768,1.0,1.0,0.0,916.7407407407408
D_MTF_1M,D-016865,1.0,1.0,0.0,87.3806275579809
D_MTF_1M,D-007407,0.6581913499344691,0.6581913499344691,234.05128205128207,684.7435897435897
D_MTF_1M,D-044251,1.0,1.0,0.0,127.70731707317074
D_MTF_1M,D-014522,0.005588115033392452,0.005588115033392452,762.2686567164179,766.5522388059702
D_MTF_1M,D-038433,1.0,1.0,0.0,187.10416666666669
D_MTF_1M,D-029497,0.35996869398369064,0.35996869398369064,2751.2713178294575,4298.651162790698
D_MTF_1M,D-033590,1.0,1.0,0.0,12.026845637583893
D_MTF_1M,D-039566,1.0,1.0,0.0,169.344
D_MTF_1M,D-019237,0.0780892448512586,0.0780892448512586,1920.0851063829787,2082.723404255319
D_MTF_1M,D-016298,1.0,1.0,0.0,186.95833333333334
D_MTF_1M,D-010090,1.0,1.0,0.0,177.2251655629139
D_MTF_1M,D-038394,0.03552612843514168,0.03552612843514168,6773.5,7023.0
D_MTF_1M,D-024456,0.4805584868901696,0.4805584868901696,792.7964601769911,1526.2477876106193
D_MTF_1M,D-009354,1.0,1.0,0.0,349.35632183908046
D_MTF_1M,D-035085,1.0,1.0,0.0,12.899563318777291
D_MTF_1M,D-039509,0.018658231274105,0.018658231274105,4805.810650887574,4897.183431952662
D_MTF_1M,D-021974,0.0464854389272994,0.0464854389272994,1404.2038567493114,1472.6611570247935
D_MTF_1M,D-020063,0.028402555910543126,0.028402555910543126,5458.384615384615,5617.948717948718
D_MTF_1M,D-002418,0.33498953974895396,0.33498953974895396,635.75,956.0
D_MTF_1M,D-044816,1.0,1.0,0.0,38.56564141035259
D_MTF_1M,D-035542,1.0,1.0,0.0,51.54727793696276
D_MTF_1M,D-023966,0.27930106049782955,0.27930106049782955,710.3442940038684,985.63249516441
D_MTF_1M,D-025000,0.5977354633962669,0.5977354633962669,606.9507246376812,1508.8347826086956
D_MTF_1M,D-041073,0.0353870133429251,0.0353870133429251,2463.86875,2554.25625
D_MTF_1M,D-021127,0.04656598345918732,0.04656598345918732,1625.7372262773722,1705.1386861313867
D_MTF_1M,D-022364,1.0,1.0,0.0,610.0131578947368
D_MTF_1M,D-045745,0.06629419724801373,0.06629419724801373,2125.590413943355,2276.5098039215686
D_MTF_1M,D-045609,1.0,1.0,0.0,48.39176829268293
D_MTF_1M,D-007862,1.0,1.0,0.0,631.5384615384615
D_MTF_1M,D-004977,0.10075659715814718,0.10075659715814718,334.421568627451,371.8921568627451
D_MTF_1M,D-042514,1.0,1.0,0.0,91.64352720450282
D_MTF_1M,D-046497,0.014059267944647909,0.014059267944647909,2118.5874363327675,2148.797962648557
D_MTF_1M,D-033554,0.01701403658017853,0.01701403658017853,8440.173913043478,8586.260869565216
D_MTF_1M,D-028437,1.0,1.0,0.0,180.43529411764706
D_MTF_1M,D-006348,0.9342649084825821,0.9342649084825821,13.712609970674487,208.6041055718475
D_MTF_1M,D-029331,0.36566118062405895,0.36566118062405895,2165.215189873418,3413.3417721518986
D_MTF_1M,D-039468,1.0,1.0,0.0,190.38647342995168
D_MTF_1M,D-011835,1.0,1.0,0.0,2504.0
D_MTF_1M,D-015971,0.1772981833082912,0.1772981833082912,1611.2484076433122,1958.4840764331211
D_MTF_1M,D-011551,1.0,1.0,0.0,1840.1463414634147
D_MTF_1M,D-017594,0.11037331583214294,0.11037331583214294,943.3216374269007,1060.3567251461989
D_MTF_1M,D-025911,1.0,1.0,0.0,139.3286318758815
D_MTF_1M,D-024129,1.0,1.0,0.0,266.6478149100257
D_MTF_1M,D-036531,1.0,1.0,0.0,65.81132075471699
D_MTF_1M,D-007614,0.4954835281615303,0.4954835281615303,243.90825688073394,483.44954128440367
D_MTF_1M,D-018425,1.0,1.0,0.0,237.875
D_MTF_1M,D-042989,0.001115677385643132,0.001115677385643132,15717.777777777777,15735.333333333334
D_MTF_1M,D-026788,1.0,1.0,0.0,156.30103806228374
D_MTF_1M,D-038130,1.0,1.0,0.0,213.61290322580646
D_MTF_1M,D-042665,1.0,1.0,0.0,158.3417721518987
D_MTF_1M,D-018292,0.10616978158072511,0.10616978158072511,1764.2222222222222,1973.7777777777778
D_MTF_1M,D-044374,0.021841236980009143,0.021841236980009143,3266.537037037037,3339.4753086419755
D_MTF_1M,D-009807,1.0,1.0,0.0,202.328
D_MTF_1M,D-016191,0.15458288578589324,0.15458288578589324,480.83636363636367,568.7563636363636
D_MTF_1M,D-024979,0.540196131257072,0.540196131257072,649.2880434782609,1412.0978260869565
D_MTF_1M,D-033697,0.0007743463605721261,0.0007743463605721261,5635.192660550459,5639.559633027523
D_MTF_1M,D-042663,0.0024932380362350983,0.0024932380362350983,4995.6540540540545,5008.140540540541
D_MTF_1M,D-007706,1.0,1.0,0.0,974.5964912280702
D_MTF_1M,D-034156,0.0009334027958669395,0.0009334027958669395,853.4437086092715,854.241059602649
D_MTF_1M,D-022972,1.0,1.0,0.0,116.9908256880734
D_MTF_1M,D-035626,1.0,1.0,0.0,134.12345679012347
D_MTF_1M,D-019080,1.0,1.0,0.0,213.34782608695653
D_MTF_1M,D-031864,1.0,1.0,0.0,90.33020637898687
D_MTF_1M,D-036049,0.03104849230310478,0.03104849230310478,5162.326241134752,5327.744680851064
D_MTF_1M,D-016982,1.0,1.0,0.0,708.0
D_MTF_1M,D-026137,0.5027776249931247,0.5027776249931247,685.9620596205962,1379.5880758807589
D_MTF_1M,D-016306,1.0,1.0,0.0,71.76416184971099
D_MTF_1M,D-010666,0.3456109395677106,0.3456109395677106,305.4264705882353,466.7352941176471
D_MTF_1M,D-046211,0.0018816888157122003,0.0018816888157122003,1391.311475409836,1393.9344262295083
D_MTF_1M,D-014701,0.07348980377068114,0.07348980377068114,1067.8009049773755,1152.497737556561
D_MTF_1M,D-030094,1.0,1.0,0.0,195.64255319148938
D_MTF_1M,D-043318,0.005359802870626888,0.005359802870626888,4546.563636363637,4571.063636363637
D_MTF_1M,D-013204,0.6887653830885271,0.6887653830885271,66.52121212121212,213.73333333333332
D_MTF_1M,D-042362,1.0,1.0,0.0,171.88656716417913
