timestamp,15m_state,5m_state,setup_id,5m_decision,5m_score,1m_execution_state,entry_timestamp,entry_price,stop,target,reason_codes
2021-03-08 12:50:00-06:00,BEARISH,TAKE,S58B-023895,TAKE_SHORT,6,X1_FAVORABLE,,12444.25,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2021-03-08 13:15:00-06:00,BEARISH,TAKE,S58B-023896,TAKE_SHORT,6,X1_FAVORABLE,,12447.75,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_PB_DEPTH_OK|5M_REJECTION
2021-03-08 13:50:00-06:00,BEARISH,TAKE,S58B-023898,TAKE_SHORT,4,X1_FALLBACK,,12414.25,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN
2021-03-08 14:25:00-06:00,BEARISH,TAKE,S58B-023900,TAKE_SHORT,5,X1_FALLBACK,,12341.75,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_DIR_RESPONSE
2021-03-08 14:50:00-06:00,BEARISH,TAKE,S58B-023901,TAKE_SHORT,7,X1_FAVORABLE,,12315.25,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_DIR_RESPONSE|5M_MOM_LOSS|5M_MICRO_SHIFT
2021-03-08 15:35:00-06:00,BULLISH,TAKE,S58B-023902,TAKE_SHORT,5,X1_FAVORABLE,,12340.5,,,15M_NEUTRAL|5M_LH|5M_LL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_NEAR_15M_HIGH|5M_MOM_LOSS
2021-03-08 17:50:00-06:00,TRANSITION,TAKE,S58B-023903,TAKE_SHORT,4,X1_FAVORABLE,,12380.5,,,15M_NEUTRAL|5M_LH|5M_LL|5M_MOM_DN|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2021-03-08 18:20:00-06:00,NEUTRAL,TAKE,S58B-023904,TAKE_SHORT,4,X1_FALLBACK,,12369.25,,,15M_NEUTRAL|5M_LH|5M_LL|5M_MOM_DN|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2021-03-08 19:05:00-06:00,BULLISH,TAKE,S58B-023905,TAKE_LONG,7,X1_FAVORABLE,,12404.5,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_DIR_RESPONSE|5M_MOM_LOSS|5M_MICRO_SHIFT
2021-03-08 20:15:00-06:00,BULLISH,TAKE,S58B-023907,TAKE_LONG,6,X1_FALLBACK,,12399.0,,,15M_SUPPORT_2|5M_HH|5M_LL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_MICRO_SHIFT
2021-03-08 21:10:00-06:00,BULLISH,TAKE,S58B-023908,TAKE_LONG,4,X1_FALLBACK,,12446.5,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP
2021-03-08 21:35:00-06:00,BULLISH,TAKE,S58B-023909,TAKE_LONG,4,X1_FALLBACK,,12444.0,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_DN
2021-03-08 22:00:00-06:00,BULLISH,TAKE,S58B-023910,TAKE_LONG,5,X1_FALLBACK,,12459.25,,,15M_SUPPORT_1|5M_HH|5M_HL|5M_MOM_UP|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2021-03-08 22:40:00-06:00,BULLISH,TAKE,S58B-023911,TAKE_LONG,6,X1_FALLBACK,,12447.0,,,15M_SUPPORT_1|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2021-03-08 23:05:00-06:00,BULLISH,TAKE,S58B-023912,TAKE_LONG,5,X1_FAVORABLE,,12465.0,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK
2021-03-09 00:05:00-06:00,BEARISH,TAKE,S58B-023913,TAKE_LONG,4,X1_FAVORABLE,,12450.0,,,15M_CONTRA_-2|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_REJECTION|5M_MOM_LOSS|5M_MICRO_SHIFT
2021-03-09 04:00:00-06:00,BEARISH,TAKE,S58B-023914,TAKE_SHORT,6,X1_FAVORABLE,,12557.0,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2021-03-09 04:45:00-06:00,BULLISH,TAKE,S58B-023915,TAKE_LONG,4,X1_FAVORABLE,,12547.0,,,15M_SUPPORT_1|5M_HH|5M_HL|5M_MOM_DN|5M_MOM_LOSS
2021-03-09 07:05:00-06:00,BULLISH,TAKE,S58B-023916,TAKE_LONG,5,X1_FAVORABLE,,12570.25,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_MICRO_SHIFT
2021-03-09 07:30:00-06:00,BULLISH,TAKE,S58B-023917,TAKE_LONG,5,X1_FALLBACK,,12566.5,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK
2021-03-09 10:15:00-06:00,BULLISH,TAKE,S58B-023918,TAKE_LONG,8,X1_FAVORABLE,,12741.5,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MOM_LOSS|5M_RECLAIM
2021-03-09 10:40:00-06:00,BULLISH,TAKE,S58B-023919,TAKE_LONG,6,X1_FALLBACK,,12742.75,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_DIR_RESPONSE
2021-03-09 13:50:00-06:00,NEUTRAL,TAKE,S58B-023920,TAKE_LONG,4,X1_FAVORABLE,,12843.75,,,15M_NEUTRAL|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_DIR_RESPONSE
2021-03-09 14:15:00-06:00,BULLISH,TAKE,S58B-023921,TAKE_LONG,4,X1_FALLBACK,,12859.5,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP
2021-03-09 15:45:00-06:00,BEARISH,TAKE,S58B-023922,TAKE_LONG,4,X1_FAVORABLE,,12792.0,,,15M_NEUTRAL|5M_HH|5M_HL|5M_MOM_UP|5M_DIR_RESPONSE|5M_RECLAIM
2021-03-09 18:05:00-06:00,BEARISH,TAKE,S58B-023923,TAKE_SHORT,4,X1_FAVORABLE,,12795.0,,,15M_SUPPORT_1|5M_LH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK
2021-03-09 19:00:00-06:00,TRANSITION,TAKE,S58B-023924,TAKE_LONG,5,X1_FAVORABLE,,12795.0,,,15M_NEUTRAL|5M_HH|5M_HL|5M_MOM_DN|5M_FAILED_EXT|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2021-03-09 19:40:00-06:00,BEARISH,TAKE,S58B-023926,TAKE_SHORT,5,X1_FAVORABLE,,12750.0,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK
2021-03-09 20:15:00-06:00,BEARISH,TAKE,S58B-023928,TAKE_SHORT,4,X1_FAVORABLE,,12737.25,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN
2021-03-09 20:40:00-06:00,BEARISH,TAKE,S58B-023929,TAKE_SHORT,6,X1_FALLBACK,,12739.5,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_NEAR_15M_HIGH
2021-03-09 21:25:00-06:00,TRANSITION,TAKE,S58B-023930,TAKE_SHORT,4,X1_FALLBACK,,12745.25,,,15M_NEUTRAL|5M_LH|5M_LL|5M_PB_DEPTH_OK|5M_DIR_RESPONSE
2021-03-10 00:05:00-06:00,TRANSITION,TAKE,S58B-023931,TAKE_SHORT,4,X1_FAVORABLE,,12757.5,,,15M_NEUTRAL|5M_LH|5M_LL|5M_PB_DEPTH_OK|5M_DIR_RESPONSE
2021-03-10 01:00:00-06:00,BULLISH,TAKE,S58B-023932,TAKE_LONG,8,X1_FAVORABLE,,12748.0,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MOM_LOSS|5M_RECLAIM
2021-03-10 01:25:00-06:00,BULLISH,TAKE,S58B-023933,TAKE_LONG,7,X1_FALLBACK,,12760.25,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_MOM_LOSS|5M_MICRO_SHIFT
2021-03-10 01:50:00-06:00,BULLISH,TAKE,S58B-023934,TAKE_LONG,4,X1_FALLBACK,,12764.25,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP
2021-03-10 02:20:00-06:00,NEUTRAL,TAKE,S58B-023935,TAKE_LONG,4,X1_FAVORABLE,,12762.75,,,15M_NEUTRAL|5M_HH|5M_HL|5M_PB_DEPTH_OK|5M_DIR_RESPONSE
2021-03-10 02:55:00-06:00,BULLISH,TAKE,S58B-023937,TAKE_LONG,5,X1_FAVORABLE,,12797.25,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK
2021-03-10 03:45:00-06:00,BULLISH,TAKE,S58B-023939,TAKE_LONG,7,X1_FAVORABLE,,12796.5,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_REJECTION|5M_MICRO_SHIFT
2021-03-10 04:10:00-06:00,BULLISH,TAKE,S58B-023940,TAKE_LONG,4,X1_FALLBACK,,12798.25,,,15M_SUPPORT_1|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK
2021-03-10 07:00:00-06:00,BEARISH,TAKE,S58B-023942,TAKE_SHORT,6,X1_FAVORABLE,,12755.0,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_DIR_RESPONSE|5M_RECLAIM
2021-03-10 07:25:00-06:00,BEARISH,TAKE,S58B-023943,TAKE_SHORT,6,X1_FALLBACK,,12745.0,,,15M_SUPPORT_1|5M_LH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_NEAR_15M_HIGH|5M_FAILED_EXT
2021-03-10 08:55:00-06:00,BULLISH,TAKE,S58B-023944,TAKE_LONG,5,X1_FALLBACK,,12911.25,,,15M_SUPPORT_1|5M_HH|5M_HL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_NEAR_15M_LOW
2021-03-10 10:15:00-06:00,BULLISH,TAKE,S58B-023945,TAKE_LONG,4,X1_FAVORABLE,,12819.0,,,15M_SUPPORT_2|5M_HH|5M_LL|5M_MOM_UP
2021-03-10 11:00:00-06:00,NEUTRAL,TAKE,S58B-023947,TAKE_SHORT,5,X1_FAVORABLE,,12822.25,,,15M_NEUTRAL|5M_LH|5M_LL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2021-03-10 11:50:00-06:00,BULLISH,TAKE,S58B-023948,TAKE_LONG,7,X1_FALLBACK,,12823.0,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2021-03-10 12:25:00-06:00,TRANSITION,TAKE,S58B-023949,TAKE_SHORT,4,X1_FALLBACK,,12804.0,,,15M_NEUTRAL|5M_LH|5M_LL|5M_PB_DEPTH_OK|5M_NEAR_15M_HIGH
2021-03-10 12:50:00-06:00,BEARISH,TAKE,S58B-023950,TAKE_SHORT,6,X1_FALLBACK,,12752.25,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_NEAR_15M_HIGH
2021-03-10 14:00:00-06:00,NEUTRAL,TAKE,S58B-023951,TAKE_SHORT,5,X1_FAVORABLE,,12796.5,,,15M_NEUTRAL|5M_LH|5M_LL|5M_MOM_UP|5M_NEAR_SWING_HIGH|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2021-03-10 15:45:00-06:00,BULLISH,TAKE,S58B-023952,TAKE_LONG,5,X1_FAVORABLE,,12784.75,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_DIR_RESPONSE
2021-03-10 17:10:00-06:00,BULLISH,TAKE,S58B-023953,TAKE_LONG,5,X1_FAVORABLE,,12791.25,,,15M_SUPPORT_1|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_RECLAIM
2021-03-10 20:45:00-06:00,BULLISH,TAKE,S58B-023954,TAKE_SHORT,4,X1_FAVORABLE,,12828.75,,,15M_NEUTRAL|5M_LH|5M_HL|5M_MOM_UP|5M_NEAR_15M_HIGH|5M_REJECTION|5M_MICRO_SHIFT
2021-03-10 21:20:00-06:00,BULLISH,TAKE,S58B-023955,TAKE_LONG,4,X1_FAVORABLE,,12836.5,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP
2021-03-10 21:45:00-06:00,TRANSITION,TAKE,S58B-023956,TAKE_LONG,4,X1_FAVORABLE,,12837.5,,,15M_NEUTRAL|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_MOM_LOSS
2021-03-10 22:20:00-06:00,BEARISH,TAKE,S58B-023957,TAKE_LONG,4,X1_FAVORABLE,,12830.5,,,15M_CONTRA_-2|5M_HH|5M_HL|5M_MOM_DN|5M_NEAR_SWING_LOW|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2021-03-10 23:40:00-06:00,BULLISH,TAKE,S58B-023959,TAKE_LONG,4,X1_FALLBACK,,12848.0,,,15M_SUPPORT_1|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK
2021-03-11 00:30:00-06:00,BULLISH,TAKE,S58B-023960,TAKE_LONG,5,X1_FAVORABLE,,12848.25,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_PB_DEPTH_OK
2021-03-11 02:40:00-06:00,BULLISH,TAKE,S58B-023961,TAKE_LONG,4,X1_FAVORABLE,,12958.25,,,15M_SUPPORT_2|5M_HH|5M_MOM_UP
2021-03-11 03:05:00-06:00,BULLISH,TAKE,S58B-023962,TAKE_LONG,6,X1_FALLBACK,,12977.75,,,15M_SUPPORT_2|5M_HH|5M_MOM_UP|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2021-03-11 04:20:00-06:00,BEARISH,TAKE,S58B-023964,TAKE_LONG,5,X1_FALLBACK,,12969.0,,,15M_NEUTRAL|5M_HH|5M_HL|5M_MOM_DN|5M_NEAR_SWING_LOW|5M_DIR_RESPONSE|5M_RECLAIM
2021-03-11 06:20:00-06:00,BULLISH,TAKE,S58B-023966,TAKE_LONG,6,X1_FAVORABLE,,12970.5,,,15M_SUPPORT_1|5M_HH|5M_HL|5M_MOM_DN|5M_DIR_RESPONSE|5M_MOM_LOSS|5M_RECLAIM
2021-03-11 07:25:00-06:00,BEARISH,TAKE,S58B-023967,TAKE_SHORT,5,X1_FAVORABLE,,12970.75,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK
2021-03-11 07:50:00-06:00,BEARISH,TAKE,S58B-023968,TAKE_SHORT,7,X1_FALLBACK,,12956.5,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_REJECTION|5M_MICRO_SHIFT
2021-03-11 08:25:00-06:00,BEARISH,TAKE,S58B-023969,TAKE_SHORT,7,X1_FAVORABLE,,12952.25,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2021-03-11 08:50:00-06:00,NEUTRAL,TAKE,S58B-023970,TAKE_SHORT,4,X1_FAVORABLE,,12945.25,,,15M_NEUTRAL|5M_LH|5M_LL|5M_PB_DEPTH_OK|5M_DIR_RESPONSE
2021-03-11 09:25:00-06:00,BEARISH,TAKE,S58B-023971,TAKE_SHORT,5,X1_FAVORABLE,,12971.0,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK
2021-03-11 11:55:00-06:00,BEARISH,TAKE,S58B-023973,TAKE_LONG,4,X1_FALLBACK,,13074.5,,,15M_NEUTRAL|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_DIR_RESPONSE
2021-03-11 12:20:00-06:00,TRANSITION,TAKE,S58B-023974,TAKE_LONG,4,X1_FALLBACK,,13089.75,,,15M_NEUTRAL|5M_HH|5M_MOM_UP|5M_PB_DEPTH_OK|5M_MOM_LOSS
2021-03-11 13:15:00-06:00,BULLISH,TAKE,S58B-023975,TAKE_LONG,5,X1_FAVORABLE,,13084.0,,,15M_SUPPORT_1|5M_HH|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2021-03-11 13:40:00-06:00,BEARISH,TAKE,S58B-023976,TAKE_SHORT,5,X1_FAVORABLE,,13082.25,,,15M_SUPPORT_1|5M_LH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_NEAR_15M_HIGH
2021-03-11 14:05:00-06:00,BEARISH,TAKE,S58B-023977,TAKE_SHORT,6,X1_FAVORABLE,,13067.75,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_NEAR_15M_HIGH
2021-03-11 14:35:00-06:00,BEARISH,TAKE,S58B-023978,TAKE_SHORT,5,X1_FAVORABLE,,13064.5,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_UP|5M_PB_DEPTH_OK
2021-03-11 15:00:00-06:00,BEARISH,TAKE,S58B-023979,TAKE_SHORT,4,X1_FALLBACK,,13044.25,,,15M_SUPPORT_1|5M_LH|5M_LL|5M_MOM_DN|5M_MICRO_SHIFT
2021-03-11 17:50:00-06:00,TRANSITION,TAKE,S58B-023981,TAKE_SHORT,4,X1_FAVORABLE,,13073.75,,,15M_NEUTRAL|5M_LH|5M_LL|5M_MOM_DN|5M_DIR_RESPONSE|5M_RECLAIM
2021-03-11 18:50:00-06:00,BULLISH,TAKE,S58B-023982,TAKE_SHORT,4,X1_FAVORABLE,,13086.0,,,15M_NEUTRAL|5M_MOM_UP|5M_NEAR_SWING_HIGH|5M_DIR_RESPONSE|5M_MOM_LOSS|5M_MICRO_SHIFT
2021-03-11 23:05:00-06:00,NEUTRAL,TAKE,S58B-023983,TAKE_SHORT,5,MISSED_NO_CHASE,,,,,15M_NEUTRAL|5M_LH|5M_LL|5M_FAILED_EXT|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2021-03-11 23:30:00-06:00,BEARISH,TAKE,S58B-023984,TAKE_SHORT,6,X1_FAVORABLE,,13036.75,,,15M_SUPPORT_2|5M_HH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_NEAR_15M_HIGH
2021-03-12 01:20:00-06:00,BEARISH,TAKE,S58B-023986,TAKE_SHORT,4,X1_FAVORABLE,,12927.25,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN
2021-03-12 01:45:00-06:00,BEARISH,TAKE,S58B-023987,TAKE_SHORT,6,X1_FALLBACK,,12929.0,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_PB_DEPTH_OK|5M_NEAR_15M_HIGH
2021-03-12 02:10:00-06:00,BEARISH,TAKE,S58B-023988,TAKE_SHORT,4,X1_FAVORABLE,,12867.0,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN
2021-03-12 02:35:00-06:00,BEARISH,TAKE,S58B-023989,TAKE_SHORT,7,X1_FALLBACK,,12852.0,,,15M_SUPPORT_2|5M_LH|5M_MOM_DN|5M_DIR_RESPONSE|5M_REJECTION|5M_MOM_LOSS|5M_MICRO_SHIFT
2021-03-12 03:00:00-06:00,BEARISH,TAKE,S58B-023990,TAKE_SHORT,5,X1_FAVORABLE,,12841.75,,,15M_SUPPORT_2|5M_LH|5M_MOM_DN|5M_MICRO_SHIFT
2021-03-12 03:25:00-06:00,BEARISH,TAKE,S58B-023991,TAKE_SHORT,4,X1_FALLBACK,,12830.75,,,15M_SUPPORT_2|5M_LH|5M_NEAR_15M_HIGH
2021-03-12 03:55:00-06:00,BEARISH,TAKE,S58B-023992,TAKE_SHORT,4,X1_FALLBACK,,12814.5,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN
2021-03-12 04:20:00-06:00,BEARISH,TAKE,S58B-023993,TAKE_SHORT,7,X1_FALLBACK,,12801.0,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_NEAR_15M_HIGH|5M_REJECTION
2021-03-12 05:10:00-06:00,NEUTRAL,TAKE,S58B-023994,TAKE_SHORT,4,X1_FAVORABLE,,12825.25,,,15M_NEUTRAL|5M_LH|5M_LL|5M_MOM_DN|5M_NEAR_15M_HIGH|5M_MOM_LOSS
2021-03-12 06:55:00-06:00,BULLISH,TAKE,S58B-023996,TAKE_LONG,6,X1_FAVORABLE,,12889.75,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2021-03-12 07:35:00-06:00,BULLISH,TAKE,S58B-023997,TAKE_LONG,5,X1_FAVORABLE,,12897.25,,,15M_SUPPORT_1|5M_HH|5M_HL|5M_MOM_UP|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2021-03-12 09:15:00-06:00,BEARISH,TAKE,S58B-023998,TAKE_SHORT,7,X1_FALLBACK,,12833.5,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2021-03-12 12:30:00-06:00,BULLISH,TAKE,S58B-023999,TAKE_LONG,7,X1_FALLBACK,,12905.0,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2021-03-12 14:25:00-06:00,BULLISH,TAKE,S58B-024000,TAKE_LONG,5,X1_FAVORABLE,,12913.75,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK
2021-03-12 14:50:00-06:00,BULLISH,TAKE,S58B-024001,TAKE_LONG,6,X1_FAVORABLE,,12931.75,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_MOM_LOSS
2021-03-12 15:30:00-06:00,BULLISH,TAKE,S58B-024002,TAKE_LONG,6,X1_FAVORABLE,,12932.5,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_MOM_LOSS
2021-03-12 15:55:00-06:00,BULLISH,TAKE,S58B-024003,TAKE_LONG,4,MISSED_NO_CHASE,,,,,15M_SUPPORT_1|5M_HH|5M_HL|5M_MOM_UP|5M_RECLAIM
2021-03-14 17:20:00-05:00,BEARISH,TAKE,S58B-024004,TAKE_LONG,4,X1_FAVORABLE,,12943.0,,,15M_NEUTRAL|5M_HH|5M_HL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_MOM_LOSS
2021-03-14 18:05:00-05:00,BULLISH,TAKE,S58B-024006,TAKE_LONG,6,X1_FAVORABLE,,12959.25,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_MICRO_SHIFT
2021-03-14 18:35:00-05:00,BULLISH,TAKE,S58B-024007,TAKE_LONG,7,X1_FAVORABLE,,12962.25,,,15M_SUPPORT_2|5M_LH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2021-03-14 19:20:00-05:00,BULLISH,TAKE,S58B-024008,TAKE_LONG,5,X1_FAVORABLE,,12967.25,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK
2021-03-14 19:45:00-05:00,BULLISH,TAKE,S58B-024009,TAKE_LONG,5,X1_FAVORABLE,,12964.25,,,15M_SUPPORT_1|5M_HH|5M_HL|5M_PB_DEPTH_OK|5M_MOM_LOSS
2021-03-14 20:20:00-05:00,BULLISH,TAKE,S58B-024011,TAKE_LONG,4,X1_FALLBACK,,13000.0,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP
2021-03-14 21:00:00-05:00,NEUTRAL,TAKE,S58B-024012,TAKE_LONG,4,X1_FALLBACK,,13003.75,,,15M_NEUTRAL|5M_HH|5M_HL|5M_MOM_UP|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2021-03-15 00:00:00-05:00,BEARISH,TAKE,S58B-024014,TAKE_SHORT,6,X1_FAVORABLE,,12941.25,,,15M_SUPPORT_1|5M_LH|5M_LL|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2021-03-15 00:25:00-05:00,BEARISH,TAKE,S58B-024015,TAKE_SHORT,7,MISSED_NO_CHASE,,,,,15M_SUPPORT_2|5M_HH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_NEAR_15M_HIGH|5M_MICRO_SHIFT
2021-03-15 02:15:00-05:00,BEARISH,TAKE,S58B-024017,TAKE_SHORT,6,X1_FAVORABLE,,12876.0,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2021-03-15 05:25:00-05:00,NEUTRAL,TAKE,S58B-024018,TAKE_SHORT,4,X1_FAVORABLE,,12964.25,,,15M_NEUTRAL|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_DIR_RESPONSE
2021-03-15 08:35:00-05:00,BEARISH,TAKE,S58B-024021,TAKE_SHORT,8,X1_FAVORABLE,,12904.0,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_REJECTION|5M_MICRO_SHIFT
2021-03-15 09:25:00-05:00,BEARISH,TAKE,S58B-024022,TAKE_SHORT,7,X1_FALLBACK,,12934.5,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2021-03-15 10:05:00-05:00,BULLISH,TAKE,S58B-024023,TAKE_LONG,6,X1_FAVORABLE,,12981.5,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_MICRO_SHIFT
2021-03-15 12:05:00-05:00,BULLISH,TAKE,S58B-024024,TAKE_SHORT,5,MISSED_NO_CHASE,,,,,15M_NEUTRAL|5M_LH|5M_LL|5M_MOM_UP|5M_DIR_RESPONSE|5M_MOM_LOSS|5M_RECLAIM
2021-03-15 14:15:00-05:00,BEARISH,TAKE,S58B-024026,TAKE_SHORT,7,MISSED_NO_CHASE,,,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_DIR_RESPONSE|5M_REJECTION|5M_MICRO_SHIFT
2021-03-15 15:00:00-05:00,BULLISH,TAKE,S58B-024028,TAKE_LONG,6,X1_FAVORABLE,,13087.0,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2021-03-15 15:40:00-05:00,BULLISH,TAKE,S58B-024029,TAKE_LONG,6,X1_FAVORABLE,,13086.75,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_DN|5M_FAILED_EXT|5M_DIR_RESPONSE
2021-03-15 18:10:00-05:00,BULLISH,TAKE,S58B-024030,TAKE_LONG,5,X1_FALLBACK,,13074.25,,,15M_SUPPORT_1|5M_LH|5M_HL|5M_MOM_UP|5M_DIR_RESPONSE|5M_RECLAIM
