trade_id,baseline_trade_id,model_id,direction,entry_ts,entry_i,sig_i,entry_type,reason_code,m15_state,m15_extension_atr,m1_extension_up_atr,m1_extension_down_atr,pullback_depth_atr,net_R,gross_R,cost_R,net_R_2x_cost,MFE_R,MAE_R,duration_min,exit_reason,recovered,year,session,diag_label
P60-007126,P60-007126,P5,SHORT,2019-07-15 05:35:00-05:00,621226,621222,RESET_SHORT,WAIT_FOR_RESET,15M_TRANSITION_DOWN,-0.8,-0.208955223880597,4.597014925373134,0.0,-1.0000910326146673,-0.9999999999998788,9.103261478848879e-05,-1.0001820652294557,1.4000000000000001,1.4000000000000001,6.0,INITIAL_STOP,True,2019,ETH,LATE_EXTENSION
P60-007127,P60-007127,P5,SHORT,2019-07-15 10:33:00-05:00,621524,621522,RESET_SHORT,WAIT_FOR_RESET,15M_NEUTRAL,-1.1382113821138211,-0.23529411764705882,4.117647058823529,0.23529411764705882,-1.00009099405395,-0.9999999999999407,9.099405400925242e-05,-1.0001819881079592,1.5934959349593494,1.2520325203252032,3.0,INITIAL_STOP,True,2019,ETH,LATE_EXTENSION
P60-007128,P60-007128,P5,SHORT,2019-07-15 11:30:00-05:00,621581,621579,RESET_SHORT,WAIT_FOR_RESET,15M_NEUTRAL,0.0,1.4,2.488888888888889,1.4,2.4999089877918106,2.5,9.101220818941158e-05,2.499817975583621,3.581395348837209,0.813953488372093,16.0,FIXED_TARGET,True,2019,ETH,GOOD_ENTRY
P60-007129,P60-007129,P5,LONG,2019-07-15 14:31:00-05:00,621762,621755,RESET_LONG,WAIT_FOR_RESET,15M_EXTENDED_UP,2.6987951807228914,3.094736842105263,0.4421052631578947,0.4421052631578947,-1.0000907907743661,-1.0000000000001399,9.079077422624593e-05,-1.0001815815485924,0.5384615384615384,1.6153846153846154,4.0,INITIAL_STOP,True,2019,RTH,LATE_EXTENSION
P60-007132,P60-007132,P5,LONG,2019-07-15 18:39:00-05:00,621935,621932,RESET_LONG,WAIT_FOR_RESET,15M_TRANSITION_UP,15.166666666666668,4.76595744680851,2.978723404255319,2.978723404255319,-1.0000907607355178,-0.9999999999995958,9.076073592206857e-05,-1.0001815214714398,0.25925925925925924,1.2962962962962963,2.0,INITIAL_STOP,True,2019,RTH,GOOD_DIRECTION_BAD_TIMING
P60-007134,P60-007134,P5,SHORT,2019-07-15 21:23:00-05:00,622099,622096,RESET_SHORT,WAIT_FOR_RESET,15M_BEARISH,-1.4482758620689653,0.9491525423728814,3.3220338983050848,0.9491525423728814,-1.0000907597214614,-1.0,9.075972146144196e-05,-1.0001815194429229,0.0,1.1111111111111112,1.0,INITIAL_STOP,True,2019,ETH,LATE_EXTENSION
P60-007135,P60-007135,P5,SHORT,2019-07-16 00:18:00-05:00,622273,622267,RESET_SHORT,WAIT_FOR_RESET,15M_TRANSITION_DOWN,-9.692307692307692,1.4,3.15,1.05,-1.0000907051767394,-0.9999999999998419,9.070517689746538e-05,-1.0001814103536368,0.30434782608695654,1.8260869565217392,4.0,INITIAL_STOP,True,2019,ETH,LATE_EXTENSION
P60-007137,P60-007137,P5,LONG,2019-07-16 04:17:00-05:00,622512,622505,RESET_LONG,WAIT_FOR_RESET,15M_TRANSITION_UP,0.4666666666666667,1.0566037735849056,1.849056603773585,1.0566037735849056,-1.000090719566691,-0.9999999999996423,9.071956704875817e-05,-1.0001814391337398,0.0,2.295081967213115,1.0,INITIAL_STOP,True,2019,ETH,GOOD_DIRECTION_BAD_TIMING
P60-007138,P60-007138,P5,SHORT,2019-07-16 05:38:00-05:00,622593,622588,RESET_SHORT,WAIT_FOR_RESET,15M_EXTENDED_DOWN,-2.0851063829787235,0.5490196078431373,3.019607843137255,0.27450980392156865,2.4999092666465534,2.5,9.07333534465593e-05,2.499818533293107,3.422222222222222,0.9333333333333333,4.0,FIXED_TARGET,True,2019,ETH,GOOD_ENTRY
P60-007139,P60-007139,P5,SHORT,2019-07-16 07:05:00-05:00,622680,622672,RESET_SHORT,WAIT_FOR_RESET,15M_TRANSITION_DOWN,-6.054054054054054,0.7466666666666667,1.8666666666666667,0.09333333333333334,2.499909299483722,2.5,9.070051627801945e-05,2.499818598967444,4.4485981308411215,0.3925233644859813,25.0,FIXED_TARGET,True,2019,ETH,GOOD_ENTRY
P60-007140,P60-007140,P5,LONG,2019-07-16 07:17:00-05:00,622692,622688,RESET_LONG,WAIT_FOR_RESET,15M_BULLISH,1.0071942446043165,1.05,1.75,0.875,-1.0000907159182044,-0.999999999999795,9.071591840936755e-05,-1.0001814318366138,1.5774647887323945,1.3802816901408452,8.0,INITIAL_STOP,True,2019,ETH,GOOD_DIRECTION_BAD_TIMING
P60-007141,P60-007141,P5,SHORT,2019-07-16 07:34:00-05:00,622709,622707,RESET_SHORT,WAIT_FOR_RESET,15M_NEUTRAL,-2.722222222222222,1.135135135135135,3.5315315315315314,1.135135135135135,-1.0000907861047472,-0.9999999999999407,9.078610480650617e-05,-1.0001815722095537,1.7073170731707317,1.3658536585365852,5.0,INITIAL_STOP,True,2019,ETH,LATE_EXTENSION
P60-007142,P60-007142,P5,SHORT,2019-07-16 08:53:00-05:00,622788,622772,RESET_SHORT,WAIT_FOR_RESET,15M_TRANSITION_UP,0.4,1.6223175965665237,1.7424892703862662,1.6223175965665237,-1.0000908482678528,-1.0000000000001235,9.084826772931542e-05,-1.000181696535582,0.9491525423728814,1.1073446327683616,3.0,INITIAL_STOP,True,2019,ETH,LATE_EXTENSION
P60-007143,P60-007143,P5,SHORT,2019-07-16 10:59:00-05:00,622914,622912,RESET_SHORT,WAIT_FOR_RESET,15M_BEARISH,-0.2616822429906542,0.9655172413793103,2.172413793103448,0.9655172413793103,-1.000091094502798,-1.0000000000001046,9.109450269351171e-05,-1.0001821890054916,2.41726618705036,1.0071942446043165,3.0,INITIAL_STOP,True,2019,ETH,LATE_EXTENSION
P60-007144,P60-007144,P5,SHORT,2019-07-16 13:19:00-05:00,623054,623051,RESET_SHORT,WAIT_FOR_RESET,15M_EXTENDED_DOWN,-1.5454545454545454,0.0,2.5620915032679736,0.0915032679738562,-1.000091331596585,-0.9999999999999017,9.133159668317514e-05,-1.000182663193268,1.4189189189189189,1.0405405405405406,4.0,INITIAL_STOP,True,2019,RTH,LATE_EXTENSION
P60-007145,P60-007145,P5,LONG,2019-07-16 14:50:00-05:00,623145,623140,RESET_LONG,WAIT_FOR_RESET,15M_NEUTRAL,0.3088235294117647,2.210526315789474,1.4736842105263157,1.4736842105263157,-1.0000911972218058,-0.9999999999999517,9.119722185413348e-05,-1.00018239444366,0.2781456953642384,2.1324503311258276,4.0,INITIAL_STOP,True,2019,RTH,GOOD_DIRECTION_BAD_TIMING
P60-007146,P60-007146,P5,LONG,2019-07-16 22:17:00-05:00,623517,623511,RESET_LONG,WAIT_FOR_RESET,15M_TRANSITION_UP,1.0769230769230769,2.3333333333333335,0.875,0.5833333333333334,2.4999087299981566,2.5,9.127000184339096e-05,2.499817459996313,3.5,0.3181818181818182,3.0,FIXED_TARGET,True,2019,ETH,GOOD_ENTRY
P60-007147,P60-007147,P5,LONG,2019-07-16 23:56:00-05:00,623613,623607,RESET_LONG,WAIT_FOR_RESET,15M_NEUTRAL,3.5,3.6842105263157894,-1.4736842105263157,0.7368421052631579,-1.0000912236552375,-1.0,9.122365523750453e-05,-1.000182447310475,0.0,3.0,1.0,INITIAL_STOP,True,2019,ETH,GOOD_DIRECTION_BAD_TIMING
P60-007148,P60-007148,P5,SHORT,2019-07-17 01:15:00-05:00,623692,623686,RESET_SHORT,WAIT_FOR_RESET,15M_TRANSITION_DOWN,-3.8888888888888884,0.75,3.25,0.75,-1.0000912591282582,-0.9999999999995356,9.125912872265385e-05,-1.000182518256981,0.0,4.170212765957447,1.0,INITIAL_STOP,True,2019,ETH,LATE_EXTENSION
P60-007149,P60-007149,P5,LONG,2019-07-17 01:22:00-05:00,623699,623695,RESET_LONG,WAIT_FOR_RESET,15M_EXTENDED_UP,4.958333333333334,5.490196078431373,-0.8235294117647058,0.27450980392156865,-1.0000911861615294,-1.0000000000002647,9.118616126468915e-05,-1.000182372322794,0.7636363636363637,1.2727272727272727,4.0,INITIAL_STOP,True,2019,ETH,LATE_EXTENSION
P60-007150,P60-007150,P5,LONG,2019-07-17 03:15:00-05:00,623812,623805,RESET_LONG,WAIT_FOR_RESET,15M_NEUTRAL,4.967741935483871,4.2,0.9333333333333333,0.9333333333333333,-1.0000910409842114,-1.000000000000072,9.104098413947881e-05,-1.000182081968351,0.5544554455445544,1.386138613861386,5.0,INITIAL_STOP,True,2019,ETH,GOOD_DIRECTION_BAD_TIMING
P60-007151,P60-007151,P5,LONG,2019-07-17 04:22:00-05:00,623879,623876,RESET_LONG,WAIT_FOR_RESET,15M_EXTENDED_UP,1.2727272727272727,2.655172413793103,-0.48275862068965514,0.0,-1.00009104200467,-0.9999999999997726,9.104200489740144e-05,-1.0001820840095674,0.0,3.28125,1.0,INITIAL_STOP,True,2019,ETH,LATE_EXTENSION
P60-007152,P60-007152,P5,LONG,2019-07-17 04:43:00-05:00,623900,623897,RESET_LONG,WAIT_FOR_RESET,15M_BULLISH,0.958904109589041,1.647058823529412,0.823529411764706,0.823529411764706,2.4999089334900453,2.5,9.10665099547181e-05,2.4998178669800906,2.655172413793103,0.7241379310344827,9.0,FIXED_TARGET,True,2019,ETH,GOOD_ENTRY
P60-007153,P60-007153,P5,SHORT,2019-07-17 07:02:00-05:00,624039,624014,RESET_SHORT,WAIT_FOR_RESET,15M_EXTENDED_DOWN,-8.12,-0.5384615384615384,5.743589743589744,0.1794871794871795,-1.0000911814509665,-0.9999999999998788,9.118145108777398e-05,-1.0001823629020543,0.7000000000000001,1.4000000000000001,1.0,INITIAL_STOP,True,2019,ETH,LATE_EXTENSION
P60-007155,P60-007155,P5,SHORT,2019-07-17 08:06:00-05:00,624103,624095,RESET_SHORT,WAIT_FOR_RESET,15M_TRANSITION_DOWN,-0.9271523178807947,0.38181818181818183,3.8181818181818183,0.38181818181818183,-1.000091285803463,-1.000000000000204,9.128580325890034e-05,-1.0001825716067219,0.0,1.5700934579439252,1.0,INITIAL_STOP,True,2019,ETH,LATE_EXTENSION
P60-007156,P60-007156,P5,SHORT,2019-07-17 09:25:00-05:00,624182,624175,RESET_SHORT,WAIT_FOR_RESET,15M_NEUTRAL,0.4827586206896552,0.9074074074074074,2.787037037037037,0.9074074074074074,-1.0000913108503713,-0.9999999999998984,9.131085047286991e-05,-1.0001826217008443,1.6930232558139535,1.3674418604651162,13.0,INITIAL_STOP,True,2019,ETH,LATE_EXTENSION
P60-007157,P60-007157,P5,SHORT,2019-07-17 09:53:00-05:00,624210,624205,RESET_SHORT,WAIT_FOR_RESET,15M_BEARISH,-0.3783783783783784,0.5517241379310345,5.586206896551724,0.5517241379310345,-1.0000914960506644,-1.0000000000000937,9.1496050570683e-05,-1.000182992101235,1.6223175965665237,1.201716738197425,6.0,INITIAL_STOP,True,2019,ETH,LATE_EXTENSION
P60-007158,P60-007158,P5,LONG,2019-07-17 12:31:00-05:00,624368,624365,RESET_LONG,WAIT_FOR_RESET,15M_EXTENDED_UP,1.1764705882352942,2.5869565217391304,-0.4565217391304348,0.15217391304347827,-1.0000913034579857,-0.9999999999999234,9.130345806229734e-05,-1.000182606916048,0.1473684210526316,1.0315789473684212,4.0,INITIAL_STOP,True,2019,ETH,LATE_EXTENSION
P60-007159,P60-007159,P5,LONG,2019-07-17 13:33:00-05:00,624430,624425,RESET_LONG,WAIT_FOR_RESET,15M_EXTENDED_UP,3.352112676056338,3.2857142857142856,0.14285714285714285,0.14285714285714285,-1.0000913258441562,-0.9999999999998419,9.132584431426061e-05,-1.0001826516884704,1.3695652173913044,1.2173913043478262,12.0,INITIAL_STOP,True,2019,RTH,LATE_EXTENSION
P60-007160,P60-007160,P5,SHORT,2019-07-17 13:52:00-05:00,624449,624445,RESET_SHORT,WAIT_FOR_RESET,15M_NEUTRAL,-0.4375,0.7291666666666667,1.75,0.7291666666666667,2.499908642508686,2.5,9.135749131417015e-05,2.4998172850173717,2.7735849056603774,0.6603773584905661,10.0,FIXED_TARGET,True,2019,RTH,GOOD_ENTRY
P60-007161,P60-007161,P5,LONG,2019-07-17 14:07:00-05:00,624464,624456,RESET_LONG,WAIT_FOR_RESET,15M_TRANSITION_DOWN,0.0,2.174757281553398,1.3592233009708738,0.27184466019417475,2.4999085713256255,2.5,9.142867437450519e-05,2.499817142651251,2.8,0.0,4.0,FIXED_TARGET,True,2019,RTH,GOOD_ENTRY
P60-007163,P60-007163,P5,SHORT,2019-07-17 18:10:00-05:00,624632,624628,RESET_SHORT,WAIT_FOR_RESET,15M_EXTENDED_DOWN,-3.6666666666666665,-0.358974358974359,6.102564102564103,0.0,-1.0000920753926261,-0.9999999999996615,9.207539296463008e-05,-1.0001841507855906,1.9534883720930232,1.3023255813953487,5.0,INITIAL_STOP,True,2019,RTH,LATE_EXTENSION
P60-007164,P60-007164,P5,LONG,2019-07-17 22:18:00-05:00,624880,624878,RESET_LONG,WAIT_FOR_RESET,15M_BULLISH,0.4666666666666667,2.210526315789474,1.719298245614035,1.719298245614035,-1.0000922735662632,-1.0000000000001399,9.227356612329096e-05,-1.0001845471323865,1.6153846153846154,1.346153846153846,1.0,INITIAL_STOP,True,2019,ETH,GOOD_DIRECTION_BAD_TIMING
P60-007165,P60-007165,P5,SHORT,2019-07-18 00:17:00-05:00,624999,624996,RESET_SHORT,WAIT_FOR_RESET,15M_NEUTRAL,0.0,0.2641509433962264,2.1132075471698113,0.2641509433962264,2.499907592441699,2.5,9.240755830086655e-05,2.4998151848833983,6.086956521739131,0.0,3.0,FIXED_TARGET,True,2019,ETH,GOOD_ENTRY
P60-007166,P60-007166,P5,LONG,2019-07-18 02:41:00-05:00,625143,625131,RESET_LONG,WAIT_FOR_RESET,15M_BULLISH,0.0,1.8876404494382024,0.9438202247191012,0.9438202247191012,2.499907701051435,2.5,9.229894856499499e-05,2.49981540210287,2.9887640449438204,0.9438202247191012,9.0,FIXED_TARGET,True,2019,ETH,GOOD_ENTRY
P60-007167,P60-007167,P5,LONG,2019-07-18 03:49:00-05:00,625211,625209,RESET_LONG,WAIT_FOR_RESET,15M_NEUTRAL,0.608695652173913,1.462686567164179,0.835820895522388,0.835820895522388,2.4999077247561297,2.5,9.227524387034336e-05,2.4998154495122593,2.566666666666667,0.4666666666666667,5.0,FIXED_TARGET,True,2019,ETH,GOOD_ENTRY
P60-007168,P60-007168,P5,LONG,2019-07-18 05:15:00-05:00,625297,625295,RESET_LONG,WAIT_FOR_RESET,15M_NEUTRAL,-1.423728813559322,2.6101694915254234,1.6610169491525424,0.0,2.499907804172429,2.5,9.219582757102884e-05,2.499815608344858,2.6101694915254234,0.711864406779661,3.0,FIXED_TARGET,True,2019,ETH,GOOD_ENTRY
P60-007169,P60-007169,P5,LONG,2019-07-18 06:55:00-05:00,625397,625391,RESET_LONG,WAIT_FOR_RESET,15M_TRANSITION_UP,1.3176470588235294,2.978723404255319,2.0851063829787235,2.0851063829787235,-1.00009209669675,-0.9999999999997548,9.209669699516976e-05,-1.000184193393745,0.3146067415730337,1.5730337078651686,5.0,INITIAL_STOP,True,2019,ETH,GOOD_DIRECTION_BAD_TIMING
P60-007170,P60-007170,P5,LONG,2019-07-18 07:23:00-05:00,625425,625412,RESET_LONG,WAIT_FOR_RESET,15M_EXTENDED_UP,3.4,4.48,-0.56,0.37333333333333335,2.499907900169228,2.5,9.20998307720744e-05,2.499815800338456,3.6842105263157894,0.0,3.0,FIXED_TARGET,True,2019,ETH,GOOD_ENTRY
P60-007171,P60-007171,P5,LONG,2019-07-18 09:11:00-05:00,625533,625529,RESET_LONG,WAIT_FOR_RESET,15M_BULLISH,1.3108614232209737,2.993103448275862,-0.33793103448275863,0.7724137931034483,-1.0000918803564143,-1.000000000000027,9.188035638718617e-05,-1.0001837607128015,2.029739776951673,1.1449814126394051,23.0,INITIAL_STOP,True,2019,ETH,GOOD_DIRECTION_BAD_TIMING
P60-007172,P60-007172,P5,LONG,2019-07-18 13:03:00-05:00,625765,625762,RESET_LONG,WAIT_FOR_RESET,15M_BULLISH,0.958904109589041,3.5921052631578947,-0.7368421052631579,0.18421052631578946,2.499907942979065,2.5,9.205702093506574e-05,2.49981588595813,2.759124087591241,0.4087591240875912,3.0,FIXED_TARGET,True,2019,RTH,GOOD_ENTRY
P60-007173,P60-007173,P5,LONG,2019-07-18 15:02:00-05:00,625884,625882,RESET_LONG,WAIT_FOR_RESET,15M_NEUTRAL,-0.4019138755980861,3.564814814814815,0.8425925925925926,0.8425925925925926,-1.0000913747625289,-0.9999999999999681,9.13747625607142e-05,-1.0001827495250897,0.0,2.179824561403509,1.0,INITIAL_STOP,True,2019,RTH,GOOD_DIRECTION_BAD_TIMING
P60-007174,P60-007174,P5,LONG,2019-07-18 17:13:00-05:00,625940,625935,RESET_LONG,WAIT_FOR_RESET,15M_EXTENDED_UP,11.128205128205128,6.888888888888889,-0.07407407407407407,0.5185185185185185,-1.0000909738685786,-1.000000000000038,9.09738685406225e-05,-1.0001819477371192,0.65625,1.2395833333333335,6.0,INITIAL_STOP,True,2019,RTH,LATE_EXTENSION
P60-007175,P60-007175,P5,LONG,2019-07-18 20:33:00-05:00,626140,626136,RESET_LONG,WAIT_FOR_RESET,15M_BULLISH,0.0,2.4086021505376345,0.3010752688172043,0.15053763440860216,-1.0000909854893165,-0.9999999999999333,9.098548938324402e-05,-1.0001819709786997,0.0,1.2844036697247707,1.0,INITIAL_STOP,True,2019,RTH,GOOD_DIRECTION_BAD_TIMING
P60-007176,P60-007176,P5,SHORT,2019-07-18 22:20:00-05:00,626247,626243,RESET_SHORT,WAIT_FOR_RESET,15M_NEUTRAL,0.0,2.7575757575757573,1.2727272727272727,1.909090909090909,-1.0000909785569374,-0.9999999999996423,9.097855729511828e-05,-1.0001819571142325,1.377049180327869,1.1475409836065575,7.0,INITIAL_STOP,True,2019,ETH,GOOD_DIRECTION_BAD_TIMING
P60-007177,P60-007177,P5,LONG,2019-07-18 22:47:00-05:00,626274,626253,RESET_LONG,WAIT_FOR_RESET,15M_NEUTRAL,0.0,2.3333333333333335,1.75,0.0,-1.0000910171046178,-0.999999999999679,9.101710493875093e-05,-1.0001820342095566,0.0,2.2647058823529416,1.0,INITIAL_STOP,True,2019,ETH,GOOD_DIRECTION_BAD_TIMING
P60-007178,P60-007178,P5,SHORT,2019-07-18 23:46:00-05:00,626333,626314,RESET_SHORT,WAIT_FOR_RESET,15M_EXTENDED_DOWN,-1.696969696969697,0.6511627906976744,4.558139534883721,0.6511627906976744,-1.0000910415968263,-1.0000000000002347,9.104159659156785e-05,-1.0001820831934178,0.6774193548387096,1.8064516129032258,4.0,INITIAL_STOP,True,2019,ETH,LATE_EXTENSION
P60-007179,P60-007179,P5,LONG,2019-07-19 00:05:00-05:00,626352,626350,RESET_LONG,WAIT_FOR_RESET,15M_NEUTRAL,2.0,2.290909090909091,1.5272727272727273,1.5272727272727273,-1.000090991402477,-0.9999999999995958,9.099140288115759e-05,-1.000181982805358,0.0,1.037037037037037,2.0,INITIAL_STOP,True,2019,ETH,GOOD_DIRECTION_BAD_TIMING
P60-007180,P60-007180,P5,SHORT,2019-07-19 05:29:00-05:00,626676,626660,RESET_SHORT,WAIT_FOR_RESET,15M_BEARISH,-2.1843971631205674,1.2280701754385965,4.421052631578948,1.2280701754385965,-1.0000911828844916,-0.9999999999999234,9.118288456821944e-05,-1.0001823657690598,2.0631578947368423,1.1789473684210527,9.0,INITIAL_STOP,True,2019,ETH,LATE_EXTENSION
P60-007181,P60-007181,P5,SHORT,2019-07-19 05:37:00-05:00,626684,626680,RESET_SHORT,WAIT_FOR_RESET,15M_BEARISH,-1.4736842105263157,-0.1414141414141414,2.8282828282828283,0.42424242424242425,-1.0000912086948528,-0.9999999999999234,9.120869492940109e-05,-1.0001824173897822,0.0,2.505263157894737,1.0,INITIAL_STOP,True,2019,ETH,LATE_EXTENSION
P60-007182,P60-007182,P5,LONG,2019-07-19 07:25:00-05:00,626792,626786,RESET_LONG,WAIT_FOR_RESET,15M_EXTENDED_UP,3.4567901234567904,4.101010101010101,0.0,0.2828282828282828,2.499908855598983,2.5,9.114440101720689e-05,2.4998177111979656,2.5825242718446604,0.8155339805825244,6.0,FIXED_TARGET,True,2019,ETH,GOOD_ENTRY
P60-007183,P60-007183,P5,LONG,2019-07-19 07:55:00-05:00,626822,626817,RESET_LONG,WAIT_FOR_RESET,15M_EXTENDED_UP,2.45,3.5614035087719302,-0.368421052631579,0.2456140350877193,2.4999088946633816,2.5,9.110533661838005e-05,2.4998177893267632,2.7222222222222223,0.5185185185185185,3.0,FIXED_TARGET,True,2019,ETH,GOOD_ENTRY
P60-007184,P60-007184,P5,SHORT,2019-07-19 10:35:00-05:00,626982,626975,RESET_SHORT,WAIT_FOR_RESET,15M_EXTENDED_DOWN,-2.650485436893204,-0.5632183908045977,4.183908045977011,0.16091954022988506,2.4999085558811407,2.5,9.144411885930737e-05,2.4998171117622814,2.5654450261780104,0.0,3.0,FIXED_TARGET,True,2019,ETH,GOOD_ENTRY
P60-007185,P60-007185,P5,SHORT,2019-07-19 13:25:00-05:00,627152,627142,RESET_SHORT,WAIT_FOR_RESET,15M_TRANSITION_DOWN,-0.7567567567567568,0.0877742946708464,4.38871473354232,0.3949843260188088,2.4999080549315167,2.5,9.19450684833123e-05,2.4998161098630334,2.5182926829268295,0.17073170731707318,11.0,FIXED_TARGET,True,2019,RTH,GOOD_ENTRY
P60-007186,P60-007186,P5,LONG,2019-07-21 18:53:00-05:00,627405,627399,RESET_LONG,WAIT_FOR_RESET,15M_NEUTRAL,2.3333333333333335,2.081081081081081,1.8918918918918919,1.8918918918918919,-1.0000923321138857,-1.0000000000002762,9.233211360948346e-05,-1.0001846642274952,0.5316455696202531,1.7721518987341771,2.0,INITIAL_STOP,True,2019,RTH,GOOD_DIRECTION_BAD_TIMING
P60-007187,P60-007187,P5,LONG,2019-07-21 20:15:00-05:00,627487,627482,RESET_LONG,WAIT_FOR_RESET,15M_TRANSITION_UP,2.896551724137931,2.38,1.1199999999999999,1.1199999999999999,-1.0000924534314801,-0.9999999999997726,9.245343170749543e-05,-1.0001849068631876,1.0208333333333335,1.6041666666666667,4.0,INITIAL_STOP,True,2019,RTH,GOOD_DIRECTION_BAD_TIMING
P60-007188,P60-007188,P5,LONG,2019-07-21 21:56:00-05:00,627588,627582,RESET_LONG,WAIT_FOR_RESET,15M_EXTENDED_UP,1.1830985915492958,1.5076923076923077,2.1538461538461537,0.21538461538461537,-1.0000924873395833,-0.9999999999996423,9.248733994104974e-05,-1.0001849746795244,0.0,1.377049180327869,1.0,INITIAL_STOP,True,2019,ETH,LATE_EXTENSION
P60-007189,P60-007189,P5,SHORT,2019-07-21 22:04:00-05:00,627596,627592,RESET_SHORT,WAIT_FOR_RESET,15M_NEUTRAL,-1.1428571428571428,-0.2916666666666667,3.2083333333333335,0.2916666666666667,-1.0000925075705165,-1.0000000000001616,9.250757035483836e-05,-1.0001850151408713,0.3111111111111111,1.5555555555555556,6.0,INITIAL_STOP,True,2019,ETH,LATE_EXTENSION
P60-007190,P60-007190,P5,LONG,2019-07-21 22:35:00-05:00,627627,627619,RESET_LONG,WAIT_FOR_RESET,15M_NEUTRAL,-0.8,2.888888888888889,0.0,0.2222222222222222,2.499907492218865,2.5,9.250778113489844e-05,2.49981498443773,2.8000000000000003,0.23333333333333334,20.0,FIXED_TARGET,True,2019,ETH,GOOD_ENTRY
P60-007191,P60-007191,P5,SHORT,2019-07-21 22:39:00-05:00,627631,627628,RESET_SHORT,WAIT_FOR_RESET,15M_TRANSITION_DOWN,-0.43076923076923074,0.4912280701754386,2.7017543859649122,0.4912280701754386,-1.000092499139476,-0.9999999999995356,9.249913994036074e-05,-1.0001849982794164,0.8936170212765957,2.0851063829787235,15.0,INITIAL_STOP,True,2019,ETH,LATE_EXTENSION
P60-007192,P60-007192,P5,LONG,2019-07-21 23:11:00-05:00,627663,627653,RESET_LONG,WAIT_FOR_RESET,15M_NEUTRAL,2.9473684210526314,3.255813953488372,0.6511627906976744,0.6511627906976744,-1.0000924734372536,-1.00000000000059,9.24734366636315e-05,-1.0001849468739172,0.0,1.8918918918918919,1.0,INITIAL_STOP,True,2019,ETH,GOOD_DIRECTION_BAD_TIMING
P60-007193,P60-007193,P5,LONG,2019-07-22 01:06:00-05:00,627778,627776,RESET_LONG,WAIT_FOR_RESET,15M_BULLISH,2.026315789473684,3.230769230769231,1.6923076923076923,1.6923076923076923,-1.0000922949619682,-1.0,9.229496196816456e-05,-1.0001845899239363,1.1428571428571428,1.2857142857142858,10.0,INITIAL_STOP,True,2019,ETH,GOOD_DIRECTION_BAD_TIMING
P60-007194,P60-007194,P5,LONG,2019-07-22 02:36:00-05:00,627868,627854,RESET_LONG,WAIT_FOR_RESET,15M_NEUTRAL,-0.09210526315789473,1.368421052631579,0.631578947368421,0.631578947368421,-1.0000922802774772,-1.0,9.228027747720802e-05,-1.0001845605549544,0.2222222222222222,1.0,2.0,INITIAL_STOP,True,2019,ETH,GOOD_DIRECTION_BAD_TIMING
P60-007195,P60-007195,P5,LONG,2019-07-22 07:20:00-05:00,628152,628150,RESET_LONG,WAIT_FOR_RESET,15M_EXTENDED_UP,5.227848101265822,4.091324200913242,-0.767123287671233,0.1278538812785388,-1.0000920234274135,-0.9999999999999716,9.202342744196734e-05,-1.0001840468548555,0.109375,1.2578125,1.0,INITIAL_STOP,True,2019,ETH,LATE_EXTENSION
P60-007196,P60-007196,P5,LONG,2019-07-22 08:47:00-05:00,628239,628232,RESET_LONG,WAIT_FOR_RESET,15M_EXTENDED_UP,8.145454545454546,2.807799442896936,-0.350974930362117,0.116991643454039,2.4999081296232184,2.5,9.187037678159982e-05,2.499816259246437,2.606606606606607,0.0,7.0,FIXED_TARGET,True,2019,ETH,GOOD_ENTRY
P60-007197,P60-007197,P5,LONG,2019-07-22 09:36:00-05:00,628288,628282,RESET_LONG,WAIT_FOR_RESET,15M_NEUTRAL,0.4890829694323144,2.9272727272727272,-0.06363636363636364,0.3181818181818182,-1.0000917864676653,-1.0000000000000653,9.178646759999687e-05,-1.0001835729352653,2.2600896860986546,2.3228699551569507,8.0,INITIAL_STOP,True,2019,ETH,GOOD_DIRECTION_BAD_TIMING
P60-007198,P60-007198,P5,LONG,2019-07-22 10:20:00-05:00,628332,628320,RESET_LONG,WAIT_FOR_RESET,15M_NEUTRAL,1.1727748691099478,2.3228699551569507,0.6278026905829597,0.6278026905829597,-1.00009189325002,-1.0000000000000997,9.189324992031622e-05,-1.0001837864999403,0.0,1.2785388127853883,1.0,INITIAL_STOP,True,2019,ETH,GOOD_DIRECTION_BAD_TIMING
P60-007199,P60-007199,P5,SHORT,2019-07-22 10:28:00-05:00,628340,628328,RESET_SHORT,WAIT_FOR_RESET,15M_NEUTRAL,-0.9375,0.6875,2.4375,0.6875,-1.000091865179929,-1.0,9.186517992909593e-05,-1.0001837303598582,0.0,1.5333333333333334,2.0,INITIAL_STOP,True,2019,ETH,LATE_EXTENSION
P60-007200,P60-007200,P5,LONG,2019-07-22 10:39:00-05:00,628351,628348,RESET_LONG,WAIT_FOR_RESET,15M_EXTENDED_UP,1.2526315789473685,2.3219512195121954,0.2731707317073171,0.2731707317073171,-1.0000917366930604,-0.9999999999999648,9.173669309558985e-05,-1.0001834733861559,0.06763285024154589,1.0821256038647342,1.0,INITIAL_STOP,True,2019,ETH,LATE_EXTENSION
