date,rth_open_i,research_end_i,on_start_i,on_end_i,on_high,on_low,on_mid,prior_rth_high,prior_rth_low,prior_rth_close,prior_rth_mid,rth_open,atr_open,overnight_bars,prior_rth_bars,gap_atr,on_range_atr,open_vs_prior_high,open_vs_prior_low,open_vs_prior_close,open_inside_prior_range,open_class
2021-07-23,1330722,1330812,1329792,1330721,15015.5,14964.5,14990.0,14930.75,14839.5,14929.0,14885.125,14985.75,4.946428571428571,930,390,11.472924187725633,10.310469314079423,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2021-07-26,1332102,1332192,1331172,1332101,15126.25,15038.75,15082.5,15117.25,14934.25,15098.75,15025.75,15075.5,4.678571428571429,930,390,-4.969465648854961,18.702290076335878,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2021-07-27,1333480,1333570,1332552,1333479,15131.5,15052.0,15091.75,15134.0,15040.25,15117.0,15087.125,15105.25,4.339285714285714,928,390,-2.707818930041152,18.320987654320987,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2021-07-28,1334860,1334950,1333930,1334859,15019.25,14866.0,14942.625,15107.0,14774.25,14950.25,14940.625,14998.25,5.642857142857143,930,390,8.50632911392405,27.158227848101262,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-07-29,1336240,1336330,1335310,1336239,15024.75,14944.5,14984.625,15074.5,14901.5,15006.0,14988.0,14983.25,5.767857142857143,930,390,-3.9442724458204332,13.913312693498451,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2021-07-30,1337620,1337710,1336690,1337619,14937.0,14811.25,14874.125,15084.0,14982.25,15035.25,15033.125,14869.0,6.839285714285714,930,390,-24.30809399477807,18.386422976501304,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2021-08-02,1339000,1339090,1338070,1338999,15056.25,14969.0,15012.625,14980.0,14866.0,14954.75,14923.0,15027.75,5.660714285714286,930,390,12.89589905362776,15.413249211356467,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2021-08-03,1340380,1340470,1339450,1340379,14993.5,14942.0,14967.75,15051.5,14932.25,14954.75,14991.875,14986.0,3.6607142857142856,930,390,8.536585365853659,14.06829268292683,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-08-04,1341760,1341850,1340830,1341759,15073.75,15015.75,15044.75,15050.0,14849.0,15044.0,14949.5,15044.75,5.035714285714286,930,390,0.14893617021276595,11.5177304964539,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-08-05,1343140,1343230,1342210,1343139,15117.25,15069.25,15093.25,15108.0,14997.0,15069.0,15052.5,15101.5,4.196428571428571,930,390,7.74468085106383,11.438297872340426,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-08-06,1344520,1344610,1343590,1344519,15169.75,15083.0,15126.375,15172.25,15073.0,15166.25,15122.625,15109.25,4.803571428571429,930,390,-11.866171003717472,18.059479553903344,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2021-08-09,1345900,1345990,1344970,1345899,15126.75,15003.25,15065.0,15150.0,15047.25,15096.25,15098.625,15115.5,4.375,930,390,4.4,28.228571428571428,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-08-10,1347280,1347370,1346350,1347279,15150.5,15092.75,15121.625,15145.5,15069.0,15122.75,15107.25,15144.5,3.0714285714285716,930,390,7.081395348837209,18.802325581395348,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-08-11,1348660,1348750,1347730,1348659,15112.75,14976.25,15044.5,15157.25,14994.5,15046.25,15075.875,15098.25,4.946428571428571,930,390,10.512635379061372,27.595667870036102,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-08-12,1350040,1350130,1349110,1350039,15035.0,14983.0,15009.0,15119.0,14963.0,15021.75,15041.0,14999.5,4.946428571428571,930,390,-4.498194945848375,10.512635379061372,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2021-08-13,1351419,1351509,1350490,1351418,15096.5,15055.25,15075.875,15090.5,14941.25,15076.25,15015.875,15089.0,3.5714285714285716,929,390,3.57,11.549999999999999,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-08-16,1352799,1352889,1351869,1352798,15123.0,15061.0,15092.0,15141.75,15068.25,15126.25,15105.0,15079.75,3.5357142857142856,930,390,-13.151515151515152,17.535353535353536,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2021-08-17,1354179,1354269,1353249,1354178,15133.75,15014.5,15074.125,15137.0,14917.25,15134.0,15027.125,15017.0,8.410714285714286,930,390,-13.910828025477706,14.178343949044585,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2021-08-18,1355559,1355649,1354629,1355558,15028.25,14951.5,14989.875,15058.0,14897.0,15000.5,14977.5,14978.75,5.982142857142857,930,390,-3.635820895522388,12.829850746268658,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2021-08-19,1356939,1357029,1356009,1356938,14874.75,14710.5,14792.625,15037.25,14842.25,14856.25,14939.75,14774.5,6.517857142857143,930,390,-12.542465753424656,25.2,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2021-08-20,1358319,1358409,1357389,1358318,14987.75,14851.0,14919.375,14999.0,14763.75,14929.0,14881.375,14973.5,6.982142857142857,930,390,6.373401534526854,19.585677749360613,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-08-23,1359699,1359789,1358769,1359698,15153.5,15086.5,15120.0,15100.0,14959.0,15083.5,15029.5,15127.0,3.857142857142857,930,390,11.277777777777777,17.37037037037037,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2021-08-24,1361079,1361169,1360149,1361078,15384.0,15309.5,15346.75,15337.5,15124.75,15306.25,15231.125,15333.25,5.607142857142857,930,390,4.815286624203822,13.286624203821656,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-08-25,1362459,1362549,1361529,1362458,15389.5,15333.5,15361.5,15380.5,15313.0,15356.0,15346.75,15365.25,3.4285714285714284,930,390,2.697916666666667,16.333333333333336,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-08-26,1363839,1363929,1362909,1363838,15368.25,15295.5,15331.875,15397.0,15333.0,15362.5,15365.0,15335.5,5.035714285714286,930,390,-5.361702127659575,14.446808510638299,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2021-08-27,1365219,1365309,1364289,1365218,15336.75,15265.5,15301.125,15365.0,15255.25,15273.75,15310.125,15301.0,5.178571428571429,930,390,5.2620689655172415,13.758620689655173,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-08-30,1366599,1366689,1365669,1366598,15459.0,15420.0,15439.5,15443.75,15280.0,15424.5,15361.875,15455.5,3.9285714285714284,930,390,7.8909090909090915,9.927272727272728,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2021-08-31,1367979,1368069,1367049,1367978,15677.25,15563.0,15620.125,15617.75,15455.25,15599.25,15536.5,15607.5,6.839285714285714,930,390,1.206266318537859,16.704960835509137,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-09-01,1369359,1369449,1368429,1369358,15648.5,15578.5,15613.5,15609.25,15517.75,15584.5,15563.5,15630.0,4.767857142857143,930,390,9.543071161048688,14.681647940074905,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2021-09-02,1370739,1370829,1369809,1370738,15668.75,15600.5,15634.625,15699.0,15603.0,15611.5,15651.0,15668.25,4.482142857142857,930,390,12.661354581673308,15.227091633466136,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-09-03,1372119,1372209,1371189,1372118,15677.5,15552.25,15614.875,15682.0,15551.75,15605.0,15616.875,15555.75,14.017857142857142,930,390,-3.513375796178344,8.935031847133759,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2021-09-06,1373495,1373585,1372569,1373494,15708.75,15642.5,15675.625,15669.75,15554.25,15652.5,15612.0,15688.5,1.1428571428571428,926,390,31.5,57.96875,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2021-09-07,1374634,1374724,1373705,1374633,15702.25,15621.75,15662.0,15707.75,15686.75,15701.25,15697.25,15655.0,5.125,929,210,-9.024390243902438,15.707317073170731,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2021-09-08,1376014,1376104,1375084,1376013,15691.0,15605.25,15648.125,15701.5,15606.75,15673.25,15654.125,15666.0,3.2857142857142856,930,390,-2.206521739130435,26.097826086956523,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2021-09-09,1377394,1377484,1376464,1377393,15635.0,15546.75,15590.875,15667.25,15523.75,15622.75,15595.5,15630.5,4.232142857142857,930,390,1.8312236286919832,20.85232067510549,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-09-10,1378773,1378863,1377844,1378772,15641.5,15553.5,15597.5,15675.75,15555.25,15564.0,15615.5,15637.5,3.9285714285714284,929,390,18.70909090909091,22.400000000000002,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-09-13,1380153,1380243,1379223,1380152,15551.25,15413.25,15482.25,15668.0,15433.5,15445.25,15550.75,15546.5,6.589285714285714,930,390,15.365853658536585,20.943089430894307,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-09-14,1381525,1381615,1380603,1381524,15505.25,15398.25,15451.75,15565.0,15350.25,15437.5,15457.625,15499.75,5.714285714285714,922,390,10.893749999999999,18.724999999999998,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-09-15,1382904,1382994,1381975,1382903,15432.5,15369.25,15400.875,15530.75,15351.25,15390.25,15441.0,15405.0,6.446428571428571,929,390,2.2880886426592797,9.811634349030472,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-09-16,1384284,1384374,1383354,1384283,15520.75,15433.0,15476.875,15514.5,15307.75,15497.25,15411.125,15441.75,5.267857142857143,930,390,-10.535593220338983,16.657627118644065,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2021-09-17,1385664,1385754,1384734,1385663,15528.25,15458.25,15493.25,15532.5,15358.75,15510.25,15445.625,15483.75,8.339285714285714,930,390,-3.1777301927194865,8.394004282655247,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2021-09-20,1387044,1387134,1386114,1387043,15338.25,15048.25,15193.25,15485.0,15276.25,15322.0,15380.625,15076.0,9.339285714285714,930,390,-26.34034416826004,31.051625239005737,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2021-09-21,1388424,1388514,1387494,1388423,15163.25,14981.75,15072.5,15151.25,14807.5,15004.5,14979.375,15082.25,9.0,930,390,8.63888888888889,20.166666666666668,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-09-22,1389804,1389894,1388874,1389803,15104.25,14930.5,15017.375,15131.75,14974.5,15018.5,15053.125,15062.0,7.464285714285714,930,390,5.827751196172248,23.27751196172249,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-09-23,1391184,1391274,1390254,1391183,15310.0,15175.25,15242.625,15227.0,15014.75,15161.75,15120.875,15210.75,7.035714285714286,930,390,6.964467005076142,19.15228426395939,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-09-24,1392564,1392654,1391634,1392563,15333.0,15176.75,15254.875,15347.0,15182.0,15299.5,15264.5,15206.5,5.285714285714286,930,390,-17.594594594594597,29.56081081081081,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2021-09-27,1393944,1394034,1393014,1393943,15399.25,15155.0,15277.125,15334.25,15189.75,15315.75,15262.0,15185.25,7.589285714285714,930,390,-17.19529411764706,32.1835294117647,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2021-09-28,1395324,1395414,1394394,1395323,15192.25,14924.5,15058.375,15230.75,15084.0,15194.25,15157.375,15001.5,12.482142857142858,930,390,-15.442060085836909,21.450643776824034,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2021-09-29,1396704,1396794,1395774,1396703,14926.0,14759.75,14842.875,15029.0,14740.75,14764.25,14884.875,14817.75,7.803571428571429,930,390,6.855835240274599,21.304347826086957,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-09-30,1398084,1398174,1397154,1398083,14883.5,14754.75,14819.125,14906.25,14711.0,14742.25,14808.625,14809.75,8.214285714285714,930,390,8.217391304347826,15.673913043478262,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-10-01,1399464,1399554,1398534,1399463,14743.25,14552.25,14647.75,14878.75,14670.25,14675.75,14774.5,14710.0,6.178571428571429,930,390,5.543352601156069,30.91329479768786,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-10-04,1400844,1400934,1399914,1400843,14835.0,14633.5,14734.25,14818.0,14537.0,14770.5,14677.5,14704.25,5.428571428571429,930,390,-12.203947368421051,37.118421052631575,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2021-10-05,1402224,1402314,1401294,1402223,14549.5,14410.5,14480.0,14720.0,14367.75,14468.0,14543.875,14507.0,6.875,930,390,5.672727272727273,20.21818181818182,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-10-06,1403604,1403694,1402674,1403603,14674.75,14422.5,14548.625,14754.75,14497.5,14658.5,14626.125,14522.0,6.803571428571429,930,390,-20.062992125984252,37.0761154855643,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2021-10-07,1404984,1405074,1404054,1404983,14951.0,14767.0,14859.0,14765.0,14483.75,14754.0,14624.375,14882.25,7.875,930,390,16.285714285714285,23.365079365079364,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2021-10-08,1406364,1406454,1405434,1406363,14996.0,14835.5,14915.75,15001.25,14859.25,14886.5,14930.25,14933.25,10.642857142857142,930,390,4.39261744966443,15.080536912751679,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-10-11,1407744,1407834,1406814,1407743,14829.0,14681.25,14755.125,14943.0,14790.75,14811.0,14866.875,14748.25,5.625,930,390,-11.155555555555555,26.266666666666666,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2021-10-12,1409124,1409214,1408194,1409123,14783.25,14586.5,14684.875,14897.25,14696.25,14699.75,14796.75,14759.75,6.160714285714286,930,390,9.73913043478261,31.93623188405797,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-10-13,1410504,1410594,1409574,1410503,14754.75,14591.0,14672.875,14779.0,14621.5,14650.0,14700.25,14746.75,9.946428571428571,930,390,9.727109515260324,16.463195691202873,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-10-14,1411883,1411973,1410954,1411882,14948.5,14767.5,14858.0,14795.75,14660.5,14766.25,14728.125,14919.25,6.107142857142857,929,390,25.05263157894737,29.637426900584796,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2021-10-15,1413263,1413353,1412333,1413262,15112.75,15020.75,15066.75,15048.75,14890.5,15037.0,14969.625,15088.75,7.821428571428571,930,390,6.616438356164384,11.762557077625571,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2021-10-18,1414643,1414733,1413713,1414642,15163.5,15038.75,15101.125,15137.75,15046.0,15135.25,15091.875,15076.5,6.071428571428571,930,390,-9.676470588235295,20.54705882352941,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2021-10-19,1416023,1416113,1415093,1416022,15367.75,15269.0,15318.375,15294.25,15052.0,15286.25,15173.125,15330.5,6.125,930,390,7.224489795918367,16.122448979591837,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2021-10-20,1417403,1417493,1416473,1417402,15421.25,15366.25,15393.75,15403.75,15302.0,15400.0,15352.875,15419.75,4.375,930,390,4.514285714285714,12.571428571428571,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2021-10-21,1418783,1418873,1417853,1418782,15367.0,15301.0,15334.0,15446.5,15319.0,15383.0,15382.75,15346.5,5.053571428571429,930,390,-7.222614840989399,13.06007067137809,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2021-10-22,1420163,1420253,1419233,1420162,15459.25,15370.5,15414.875,15483.75,15334.0,15475.25,15408.875,15422.5,4.535714285714286,930,390,-11.62992125984252,19.566929133858267,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2021-10-25,1421543,1421633,1420613,1421542,15406.75,15295.75,15351.25,15463.5,15273.75,15342.0,15368.625,15405.25,4.946428571428571,930,390,12.787003610108304,22.440433212996393,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-10-26,1422923,1423013,1421993,1422922,15612.25,15524.25,15568.25,15541.25,15322.25,15501.25,15431.75,15597.75,4.821428571428571,930,390,20.014814814814816,18.251851851851853,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2021-10-27,1424303,1424393,1423373,1424302,15592.75,15507.25,15550.0,15701.0,15503.0,15545.0,15602.0,15570.75,6.285714285714286,930,390,4.096590909090909,13.602272727272728,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-10-28,1425683,1425773,1424753,1425682,15689.0,15591.75,15640.375,15717.5,15558.75,15585.0,15638.125,15668.75,5.821428571428571,930,390,14.386503067484663,16.70552147239264,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-10-29,1427063,1427153,1426133,1427062,15692.0,15595.5,15643.75,15772.0,15635.5,15761.5,15703.75,15631.0,6.892857142857143,930,390,-18.932642487046632,14.0,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2021-11-01,1428442,1428532,1427513,1428441,15914.75,15850.5,15882.625,15846.75,15615.75,15840.25,15731.25,15858.0,4.964285714285714,929,390,3.5755395683453237,12.942446043165468,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2021-11-02,1429822,1429912,1428892,1429821,15897.0,15849.5,15873.25,15899.0,15768.5,15893.75,15833.75,15865.75,3.482142857142857,930,390,-8.04102564102564,13.64102564102564,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2021-11-03,1431202,1431292,1430272,1431201,15989.75,15937.75,15963.75,15980.25,15864.0,15962.0,15922.125,15980.5,4.178571428571429,930,390,4.427350427350427,12.444444444444443,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2021-11-04,1432582,1432672,1431652,1432581,16216.0,16129.5,16172.75,16145.75,15935.25,16129.75,16040.5,16180.25,4.25,930,390,11.882352941176471,20.352941176470587,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2021-11-05,1433962,1434052,1433032,1433961,16423.75,16302.0,16362.875,16376.0,16157.0,16335.0,16266.5,16410.0,7.553571428571429,930,390,9.929078014184396,16.11820330969267,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2021-11-08,1435341,1435431,1434412,1435340,16374.5,16256.0,16315.25,16448.5,16292.0,16351.25,16370.25,16349.75,6.946428571428571,929,390,-0.2159383033419023,17.059125964010285,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2021-11-09,1436721,1436811,1435791,1436720,16387.75,16282.5,16335.125,16394.0,16302.5,16329.25,16348.25,16376.0,4.571428571428571,930,390,10.2265625,23.0234375,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-11-10,1438101,1438191,1437171,1438100,16243.0,16081.5,16162.25,16391.75,16160.0,16217.5,16275.875,16101.5,8.892857142857142,930,390,-13.04417670682731,18.160642570281126,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2021-11-11,1439481,1439571,1438551,1439480,16114.0,15976.0,16045.0,16221.0,15896.5,15978.0,16058.75,16102.75,6.053571428571429,930,390,20.607669616519175,22.79646017699115,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-11-12,1440861,1440951,1439931,1440860,16093.75,16032.0,16062.875,16110.5,16004.25,16022.5,16057.375,16070.0,4.25,930,390,11.176470588235293,14.529411764705882,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-11-15,1442241,1442331,1441311,1442240,16276.5,16205.5,16241.0,16213.25,16001.75,16189.75,16107.5,16241.0,6.107142857142857,930,390,8.391812865497077,11.625730994152047,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2021-11-16,1443621,1443711,1442691,1443620,16225.75,16142.0,16183.875,16254.25,16082.25,16188.25,16168.25,16157.25,5.446428571428571,930,390,-5.691803278688525,15.37704918032787,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2021-11-17,1445001,1445091,1444071,1445000,16332.5,16273.25,16302.875,16323.75,16149.25,16305.0,16236.5,16315.25,3.607142857142857,930,390,2.8415841584158414,16.425742574257427,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-11-18,1446381,1446471,1445451,1446380,16410.25,16320.25,16365.25,16396.5,16270.0,16312.75,16333.25,16398.0,4.517857142857143,930,390,18.8695652173913,19.92094861660079,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2021-11-19,1447761,1447851,1446831,1447760,16590.0,16490.25,16540.125,16503.25,16303.5,16481.0,16403.375,16549.0,10.125,930,390,6.716049382716049,9.851851851851851,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2021-11-22,1449141,1449231,1448211,1449140,16662.0,16582.75,16622.375,16628.5,16516.25,16572.75,16572.375,16638.5,5.75,930,390,11.434782608695652,13.782608695652174,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2021-11-23,1450521,1450611,1449591,1450520,16414.5,16274.0,16344.25,16767.5,16377.0,16383.25,16572.25,16331.0,8.214285714285714,930,390,-6.360869565217392,17.104347826086958,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2021-11-24,1451901,1451991,1450971,1451900,16356.0,16173.0,16264.5,16418.75,16118.5,16305.75,16268.625,16199.0,9.696428571428571,930,390,-11.009208103130755,18.87292817679558,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2021-11-25,1453281,1453371,1452351,1453280,16436.0,16352.25,16394.125,16368.5,16102.0,16362.25,16235.25,16387.75,2.8392857142857144,930,390,8.981132075471697,29.49685534591195,ABOVE,ABOVE_OR_EQUAL,ABOVE,False,OPEN_ABOVE_PRIOR_HIGH
2021-11-26,1454421,1454511,1453491,1454420,16413.0,16123.0,16268.0,16418.0,16379.25,16404.5,16398.625,16251.0,8.660714285714286,930,210,-17.723711340206183,33.48453608247422,BELOW_OR_EQUAL,BELOW,BELOW,False,OPEN_BELOW_PRIOR_LOW
2021-11-29,1455576,1455666,1454646,1455575,16258.0,16038.0,16148.0,16307.5,15988.0,16043.5,16147.75,16239.75,6.553571428571429,930,225,29.94550408719346,33.56948228882834,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
2021-11-30,1456956,1457046,1456026,1456955,16441.0,16238.5,16339.75,16437.75,16208.5,16390.75,16323.125,16355.0,9.214285714285714,930,390,-3.8798449612403103,21.976744186046513,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,BELOW,True,OPEN_INSIDE_PRIOR_RANGE
2021-12-01,1458336,1458426,1457406,1458335,16403.5,16182.5,16293.0,16456.25,16068.75,16148.75,16262.5,16339.0,8.75,930,390,21.742857142857144,25.257142857142856,BELOW_OR_EQUAL,ABOVE_OR_EQUAL,ABOVE,True,OPEN_INSIDE_PRIOR_RANGE
