date,model,family,direction,level_type,level_price,touch_ts,confirm_ts,entry_ts,entry_price,atr,confirmation_type,distance_beyond_atr,volume_ratio,body_fraction,mfe_5,mae_5,mfe_15,mae_15,mfe_30,mae_30,net_r,reason_code
2019-01-08,B0,CONTINUATION,SHORT,ON_LOW,6491.0,2019-01-08 10:45:00-05:00,2019-01-08 10:45:00-05:00,2019-01-08 10:46:00-05:00,6489.25,7.392857142857143,RAW_TOUCH,0.43961352657004826,,0.5862068965517241,0.7101449275362318,0.40579710144927533,2.975845410628019,0.40579710144927533,2.975845410628019,3.8550724637681157,2.401932367149755,B0_FIRST_TOUCH
2019-01-08,B1,CONTINUATION,LONG,ON_HIGH,6564.75,2019-01-08 09:30:00-05:00,2019-01-08 09:30:00-05:00,2019-01-08 09:31:00-05:00,6569.5,2.6607142857142856,1M_CLOSE,1.7852348993288591,,0.7407407407407407,6.295302013422819,3.1006711409395975,6.295302013422819,3.1006711409395975,6.295302013422819,12.590604026845638,-1.27248322147647,B1_1M_CLOSE
2019-01-08,B1,CONTINUATION,SHORT,ON_LOW,6491.0,2019-01-08 10:45:00-05:00,2019-01-08 10:45:00-05:00,2019-01-08 10:46:00-05:00,6489.25,7.392857142857143,1M_CLOSE,0.23671497584541062,,0.5862068965517241,0.7101449275362318,0.40579710144927533,2.975845410628019,0.40579710144927533,2.975845410628019,3.8550724637681157,2.401932367149755,B1_1M_CLOSE
2019-01-08,B2,CONTINUATION,LONG,ON_HIGH,6564.75,2019-01-08 09:30:00-05:00,2019-01-08 09:31:00-05:00,2019-01-08 09:32:00-05:00,6566.75,3.3035714285714284,2M_CLOSE,0.6054054054054054,17.4090407938258,0.20454545454545456,5.902702702702703,0.4540540540540541,5.902702702702703,0.4540540540540541,5.902702702702703,9.308108108108108,2.280540540540549,B2_CONFIRMED
2019-01-08,B2,CONTINUATION,SHORT,ON_LOW,6491.0,2019-01-08 10:45:00-05:00,2019-01-08 10:45:00-05:00,2019-01-08 10:46:00-05:00,6489.25,7.392857142857143,2M_CLOSE,0.23671497584541062,1.4111304899318218,0.8928571428571429,0.7101449275362318,0.40579710144927533,2.975845410628019,0.40579710144927533,2.975845410628019,3.8550724637681157,2.401932367149755,B2_CONFIRMED
2019-01-08,F1,REVERSAL,SHORT,ON_HIGH,6564.75,2019-01-08 09:30:00-05:00,2019-01-08 09:47:00-05:00,2019-01-08 09:48:00-05:00,6561.0,9.482142857142858,WICK_FAILURE,0.3691148775894538,,0.8392857142857143,1.9246704331450093,-0.026365348399246702,2.662900188323917,-0.026365348399246702,4.95668549905838,-0.026365348399246702,2.423540489642187,F1_WICK_FAIL
2019-01-09,B0,CONTINUATION,LONG,ON_HIGH,6609.5,2019-01-09 09:54:00-05:00,2019-01-09 09:54:00-05:00,2019-01-09 09:55:00-05:00,6610.25,10.410714285714286,RAW_TOUCH,0.36020583190394506,,0.391304347826087,0.2641509433962264,0.9125214408233275,0.45626072041166377,2.401372212692967,0.45626072041166377,2.401372212692967,-1.0696397941680935,B0_FIRST_TOUCH
2019-01-09,B1,CONTINUATION,LONG,ON_HIGH,6609.5,2019-01-09 09:54:00-05:00,2019-01-09 09:54:00-05:00,2019-01-09 09:55:00-05:00,6610.25,10.410714285714286,1M_CLOSE,0.048027444253859346,,0.391304347826087,0.2641509433962264,0.9125214408233275,0.45626072041166377,2.401372212692967,0.45626072041166377,2.401372212692967,-1.0696397941680935,B1_1M_CLOSE
2019-01-09,F1,REVERSAL,SHORT,ON_HIGH,6609.5,2019-01-09 09:54:00-05:00,2019-01-09 09:55:00-05:00,2019-01-09 09:56:00-05:00,6606.25,10.464285714285714,WICK_FAILURE,0.2866894197952219,,0.45454545454545453,0.5733788395904438,0.7883959044368601,2.0546075085324236,0.7883959044368601,2.0546075085324236,0.7883959044368601,2.4307167235494855,F1_WICK_FAIL
2019-01-09,F2,REVERSAL,SHORT,ON_HIGH,6609.5,2019-01-09 09:54:00-05:00,2019-01-09 09:55:00-05:00,2019-01-09 09:56:00-05:00,6606.25,10.464285714285714,ACCEPTANCE_FAILURE,0.2866894197952219,,0.45454545454545453,0.5733788395904438,0.7883959044368601,2.0546075085324236,0.7883959044368601,2.0546075085324236,0.7883959044368601,2.4307167235494855,F2_RETURN_INSIDE
2019-01-10,B0,CONTINUATION,SHORT,ON_LOW,6540.5,2019-01-10 09:47:00-05:00,2019-01-10 09:47:00-05:00,2019-01-10 09:48:00-05:00,6540.25,8.535714285714286,RAW_TOUCH,0.08786610878661087,,0.696969696969697,0.702928870292887,0.702928870292887,1.4644351464435146,1.5523012552301254,1.4644351464435146,2.2845188284518825,-1.08493723849372,B0_FIRST_TOUCH
2019-01-10,B1,CONTINUATION,SHORT,ON_LOW,6540.5,2019-01-10 09:47:00-05:00,2019-01-10 09:47:00-05:00,2019-01-10 09:48:00-05:00,6540.25,8.535714285714286,1M_CLOSE,0.05857740585774058,,0.696969696969697,0.702928870292887,0.702928870292887,1.4644351464435146,1.5523012552301254,1.4644351464435146,2.2845188284518825,-1.08493723849372,B1_1M_CLOSE
2019-01-10,B2,CONTINUATION,SHORT,ON_LOW,6540.5,2019-01-10 09:47:00-05:00,2019-01-10 09:47:00-05:00,2019-01-10 09:48:00-05:00,6540.25,8.535714285714286,2M_CLOSE,0.05857740585774058,6.135440180586907,0.868421052631579,0.702928870292887,0.702928870292887,1.4644351464435146,1.5523012552301254,1.4644351464435146,2.2845188284518825,-1.08493723849372,B2_CONFIRMED
2019-01-10,F1,REVERSAL,LONG,ON_LOW,6540.5,2019-01-10 09:47:00-05:00,2019-01-10 09:48:00-05:00,2019-01-10 09:49:00-05:00,6540.75,8.0,WICK_FAILURE,0.03125,,0.08333333333333333,0.65625,1.03125,1.5625,1.65625,2.34375,1.65625,-1.090625,F1_WICK_FAIL
2019-01-10,F2,REVERSAL,LONG,ON_LOW,6540.5,2019-01-10 09:47:00-05:00,2019-01-10 09:48:00-05:00,2019-01-10 09:49:00-05:00,6540.75,8.0,ACCEPTANCE_FAILURE,0.03125,,0.08333333333333333,0.65625,1.03125,1.5625,1.65625,2.34375,1.65625,-1.090625,F2_RETURN_INSIDE
2019-01-11,B0,CONTINUATION,SHORT,ON_LOW,6588.5,2019-01-11 09:30:00-05:00,2019-01-11 09:30:00-05:00,2019-01-11 09:31:00-05:00,6590.25,3.142857142857143,RAW_TOUCH,0.7159090909090909,,0.2978723404255319,1.5113636363636365,2.8636363636363638,4.534090909090909,3.1022727272727275,5.886363636363637,3.1022727272727275,-1.2306818181818373,B0_FIRST_TOUCH
2019-01-11,B1,CONTINUATION,SHORT,ON_LOW,6588.5,2019-01-11 09:30:00-05:00,2019-01-11 09:38:00-05:00,2019-01-11 09:39:00-05:00,6586.25,6.553571428571429,1M_CLOSE,0.3433242506811989,,0.4772727272727273,1.220708446866485,1.6021798365122615,2.1743869209809263,1.6021798365122615,2.1743869209809263,2.4795640326975477,-1.110626702997273,B1_1M_CLOSE
2019-01-11,B2,CONTINUATION,SHORT,ON_LOW,6588.5,2019-01-11 09:30:00-05:00,2019-01-11 09:39:00-05:00,2019-01-11 09:40:00-05:00,6584.25,6.892857142857143,2M_CLOSE,0.616580310880829,10.31360946745562,0.58,1.160621761658031,1.8134715025906736,1.77720207253886,1.8134715025906736,1.77720207253886,2.9015544041450774,-1.105181347150263,B2_CONFIRMED
2019-01-11,F1,REVERSAL,LONG,ON_LOW,6588.5,2019-01-11 09:30:00-05:00,2019-01-11 09:30:00-05:00,2019-01-11 09:31:00-05:00,6590.25,3.142857142857143,WICK_FAILURE,0.6363636363636364,,0.2978723404255319,2.8636363636363638,1.5113636363636365,3.1022727272727275,4.534090909090909,3.1022727272727275,5.886363636363637,-1.2306818181818373,F1_WICK_FAIL
2019-01-11,F2,REVERSAL,LONG,ON_LOW,6588.5,2019-01-11 09:30:00-05:00,2019-01-11 09:40:00-05:00,2019-01-11 09:41:00-05:00,6590.25,7.232142857142857,ACCEPTANCE_FAILURE,0.24197530864197533,,0.6857142857142857,0.8987654320987655,1.9358024691358027,0.8987654320987655,2.523456790123457,2.177777777777778,2.523456790123457,-1.1002469135802433,F2_RETURN_INSIDE
2019-01-14,B0,CONTINUATION,SHORT,ON_LOW,6525.75,2019-01-14 09:35:00-05:00,2019-01-14 09:35:00-05:00,2019-01-14 09:36:00-05:00,6524.5,4.732142857142857,RAW_TOUCH,0.8981132075471698,,0.48148148148148145,0.6339622641509435,4.226415094339623,0.6339622641509435,4.7018867924528305,0.6339622641509435,4.860377358490567,-1.153207547169803,B0_FIRST_TOUCH
2019-01-14,B1,CONTINUATION,SHORT,ON_LOW,6525.75,2019-01-14 09:35:00-05:00,2019-01-14 09:35:00-05:00,2019-01-14 09:36:00-05:00,6524.5,4.732142857142857,1M_CLOSE,0.21132075471698114,,0.48148148148148145,0.6339622641509435,4.226415094339623,0.6339622641509435,4.7018867924528305,0.6339622641509435,4.860377358490567,-1.153207547169803,B1_1M_CLOSE
2019-01-14,B2,CONTINUATION,SHORT,ON_LOW,6525.75,2019-01-14 09:35:00-05:00,2019-01-14 09:35:00-05:00,2019-01-14 09:36:00-05:00,6524.5,4.732142857142857,2M_CLOSE,0.21132075471698114,22.864864864864863,0.6458333333333334,0.6339622641509435,4.226415094339623,0.6339622641509435,4.7018867924528305,0.6339622641509435,4.860377358490567,-1.153207547169803,B2_CONFIRMED
2019-01-14,F1,REVERSAL,LONG,ON_LOW,6525.75,2019-01-14 09:35:00-05:00,2019-01-14 09:37:00-05:00,2019-01-14 09:38:00-05:00,6529.75,5.875,WICK_FAILURE,0.7659574468085106,,0.5849056603773585,2.4680851063829787,0.425531914893617,2.851063829787234,0.425531914893617,2.978723404255319,0.46808510638297873,2.376595744680851,F1_WICK_FAIL
2019-01-14,F2,REVERSAL,LONG,ON_LOW,6525.75,2019-01-14 09:35:00-05:00,2019-01-14 09:37:00-05:00,2019-01-14 09:38:00-05:00,6529.75,5.875,ACCEPTANCE_FAILURE,0.7659574468085106,,0.5849056603773585,2.4680851063829787,0.425531914893617,2.851063829787234,0.425531914893617,2.978723404255319,0.46808510638297873,2.376595744680851,F2_RETURN_INSIDE
2019-01-15,B0,CONTINUATION,LONG,ON_HIGH,6606.75,2019-01-15 09:35:00-05:00,2019-01-15 09:35:00-05:00,2019-01-15 09:36:00-05:00,6608.25,5.053571428571429,RAW_TOUCH,0.8409893992932862,,0.8035714285714286,4.402826855123675,0.24734982332155475,7.865724381625442,0.24734982332155475,12.021201413427562,0.24734982332155475,2.356537102473502,B0_FIRST_TOUCH
2019-01-15,B1,CONTINUATION,LONG,ON_HIGH,6606.75,2019-01-15 09:35:00-05:00,2019-01-15 09:35:00-05:00,2019-01-15 09:36:00-05:00,6608.25,5.053571428571429,1M_CLOSE,0.2968197879858657,,0.8035714285714286,4.402826855123675,0.24734982332155475,7.865724381625442,0.24734982332155475,12.021201413427562,0.24734982332155475,2.356537102473502,B1_1M_CLOSE
2019-01-15,B2,CONTINUATION,LONG,ON_HIGH,6606.75,2019-01-15 09:35:00-05:00,2019-01-15 09:35:00-05:00,2019-01-15 09:36:00-05:00,6608.25,5.053571428571429,2M_CLOSE,0.2968197879858657,14.81587651598677,0.7027027027027027,4.402826855123675,0.24734982332155475,7.865724381625442,0.24734982332155475,12.021201413427562,0.24734982332155475,2.356537102473502,B2_CONFIRMED
2019-01-16,B0,CONTINUATION,LONG,ON_HIGH,6698.5,2019-01-16 09:33:00-05:00,2019-01-16 09:33:00-05:00,2019-01-16 09:34:00-05:00,6699.0,3.6785714285714284,RAW_TOUCH,0.6116504854368933,,0.25,2.5145631067961167,0.27184466019417475,10.466019417475728,0.27184466019417475,10.466019417475728,0.27184466019417475,2.3029126213592304,B0_FIRST_TOUCH
2019-01-16,B1,CONTINUATION,LONG,ON_HIGH,6698.5,2019-01-16 09:33:00-05:00,2019-01-16 09:33:00-05:00,2019-01-16 09:34:00-05:00,6699.0,3.6785714285714284,1M_CLOSE,0.06796116504854369,,0.25,2.5145631067961167,0.27184466019417475,10.466019417475728,0.27184466019417475,10.466019417475728,0.27184466019417475,2.3029126213592304,B1_1M_CLOSE
2019-01-16,B2,CONTINUATION,LONG,ON_HIGH,6698.5,2019-01-16 09:33:00-05:00,2019-01-16 09:33:00-05:00,2019-01-16 09:34:00-05:00,6699.0,3.6785714285714284,2M_CLOSE,0.06796116504854369,18.98310810810811,0.6078431372549019,2.5145631067961167,0.27184466019417475,10.466019417475728,0.27184466019417475,10.466019417475728,0.27184466019417475,2.3029126213592304,B2_CONFIRMED
2019-01-16,F1,REVERSAL,SHORT,ON_HIGH,6698.5,2019-01-16 09:33:00-05:00,2019-01-16 10:37:00-05:00,2019-01-16 10:38:00-05:00,6696.0,4.446428571428571,WICK_FAILURE,0.5622489959839357,,0.6923076923076923,3.7670682730923697,0.3373493975903615,3.7670682730923697,0.5060240963855422,4.497991967871486,0.5060240963855422,2.3369477911646537,F1_WICK_FAIL
2019-01-17,B0,CONTINUATION,LONG,ON_HIGH,6675.5,2019-01-17 09:51:00-05:00,2019-01-17 09:51:00-05:00,2019-01-17 09:52:00-05:00,6676.5,5.607142857142857,RAW_TOUCH,0.267515923566879,,0.3181818181818182,2.853503184713376,0.0445859872611465,3.031847133757962,0.0445859872611465,3.4331210191082806,0.9363057324840764,2.370700636942681,B0_FIRST_TOUCH
2019-01-17,B1,CONTINUATION,LONG,ON_HIGH,6675.5,2019-01-17 09:51:00-05:00,2019-01-17 09:51:00-05:00,2019-01-17 09:52:00-05:00,6676.5,5.607142857142857,1M_CLOSE,0.2229299363057325,,0.3181818181818182,2.853503184713376,0.0445859872611465,3.031847133757962,0.0445859872611465,3.4331210191082806,0.9363057324840764,2.370700636942681,B1_1M_CLOSE
2019-01-17,B2,CONTINUATION,LONG,ON_HIGH,6675.5,2019-01-17 09:51:00-05:00,2019-01-17 09:51:00-05:00,2019-01-17 09:52:00-05:00,6676.5,5.607142857142857,2M_CLOSE,0.2229299363057325,1.9346126510305615,0.918918918918919,2.853503184713376,0.0445859872611465,3.031847133757962,0.0445859872611465,3.4331210191082806,0.9363057324840764,2.370700636942681,B2_CONFIRMED
2019-01-17,F1,REVERSAL,SHORT,ON_HIGH,6675.5,2019-01-17 09:51:00-05:00,2019-01-17 10:19:00-05:00,2019-01-17 10:20:00-05:00,6675.0,5.196428571428571,WICK_FAILURE,0.048109965635738834,,0.7142857142857143,0.7216494845360825,0.865979381443299,0.7216494845360825,2.405498281786942,0.7216494845360825,2.405498281786942,-1.1395189003436461,F1_WICK_FAIL
2019-01-18,B0,CONTINUATION,LONG,ON_HIGH,6787.5,2019-01-18 10:43:00-05:00,2019-01-18 10:43:00-05:00,2019-01-18 10:44:00-05:00,6787.25,5.75,RAW_TOUCH,0.391304347826087,,0.8235294117647058,1.3043478260869565,0.8260869565217391,1.565217391304348,1.0434782608695652,5.086956521739131,1.0434782608695652,-1.126086956521739,B0_FIRST_TOUCH
2019-01-18,B1,CONTINUATION,LONG,ON_HIGH,6787.5,2019-01-18 10:43:00-05:00,2019-01-18 10:45:00-05:00,2019-01-18 10:46:00-05:00,6792.25,5.75,1M_CLOSE,0.8260869565217391,,0.9259259259259259,0.4782608695652174,0.9130434782608695,1.0,1.8695652173913044,4.260869565217392,1.8695652173913044,-1.126086956521739,B1_1M_CLOSE
2019-01-18,B2,CONTINUATION,LONG,ON_HIGH,6787.5,2019-01-18 10:43:00-05:00,2019-01-18 10:45:00-05:00,2019-01-18 10:46:00-05:00,6792.25,5.75,2M_CLOSE,0.8260869565217391,1.2839080459770116,0.5,0.4782608695652174,0.9130434782608695,1.0,1.8695652173913044,4.260869565217392,1.8695652173913044,-1.126086956521739,B2_CONFIRMED
2019-01-18,F1,REVERSAL,SHORT,ON_HIGH,6787.5,2019-01-18 10:43:00-05:00,2019-01-18 10:44:00-05:00,2019-01-18 10:45:00-05:00,6786.0,5.571428571428571,WICK_FAILURE,0.3141025641025641,,0.2727272727272727,-0.04487179487179487,1.6602564102564104,0.7628205128205129,1.9294871794871795,0.7628205128205129,5.564102564102565,-1.1301282051282082,F1_WICK_FAIL
2019-01-21,B0,CONTINUATION,SHORT,ON_LOW,6746.75,2019-01-21 09:36:00-05:00,2019-01-21 09:36:00-05:00,2019-01-21 09:37:00-05:00,6745.25,3.3035714285714284,RAW_TOUCH,0.7567567567567568,,0.6774193548387096,1.1351351351351353,0.6810810810810811,1.1351351351351353,1.2864864864864867,1.1351351351351353,2.9513513513513514,-1.2194594594594508,B0_FIRST_TOUCH
2019-01-21,B1,CONTINUATION,SHORT,ON_LOW,6746.75,2019-01-21 09:36:00-05:00,2019-01-21 09:36:00-05:00,2019-01-21 09:37:00-05:00,6745.25,3.3035714285714284,1M_CLOSE,0.5297297297297298,,0.6774193548387096,1.1351351351351353,0.6810810810810811,1.1351351351351353,1.2864864864864867,1.1351351351351353,2.9513513513513514,-1.2194594594594508,B1_1M_CLOSE
2019-01-21,B2,CONTINUATION,SHORT,ON_LOW,6746.75,2019-01-21 09:36:00-05:00,2019-01-21 09:37:00-05:00,2019-01-21 09:38:00-05:00,6741.75,3.5714285714285716,2M_CLOSE,1.3299999999999998,18.137614678899084,0.825,0.21,1.47,0.21,2.03,0.21,3.57,-1.2030000000000074,B2_CONFIRMED
2019-01-21,F1,REVERSAL,LONG,ON_LOW,6746.75,2019-01-21 09:36:00-05:00,2019-01-21 09:45:00-05:00,2019-01-21 09:46:00-05:00,6747.25,4.142857142857143,WICK_FAILURE,0.06034482758620689,,0.45,0.48275862068965514,0.543103448275862,1.3275862068965516,0.543103448275862,2.655172413793103,0.543103448275862,2.324999999999989,F1_WICK_FAIL
2019-01-22,B0,CONTINUATION,SHORT,ON_LOW,6721.25,2019-01-22 09:50:00-05:00,2019-01-22 09:50:00-05:00,2019-01-22 09:51:00-05:00,6717.5,6.678571428571429,RAW_TOUCH,0.6363636363636364,,0.8484848484848485,0.37433155080213903,1.6470588235294117,0.37433155080213903,2.620320855614973,1.5721925133689838,2.620320855614973,-1.1085561497326182,B0_FIRST_TOUCH
2019-01-22,B1,CONTINUATION,SHORT,ON_LOW,6721.25,2019-01-22 09:50:00-05:00,2019-01-22 09:50:00-05:00,2019-01-22 09:51:00-05:00,6717.5,6.678571428571429,1M_CLOSE,0.5614973262032086,,0.8484848484848485,0.37433155080213903,1.6470588235294117,0.37433155080213903,2.620320855614973,1.5721925133689838,2.620320855614973,-1.1085561497326182,B1_1M_CLOSE
2019-01-22,B2,CONTINUATION,SHORT,ON_LOW,6721.25,2019-01-22 09:50:00-05:00,2019-01-22 09:53:00-05:00,2019-01-22 09:54:00-05:00,6716.25,6.660714285714286,2M_CLOSE,0.7506702412868633,0.6832592592592592,0.8214285714285714,0.0,2.8150134048257374,1.388739946380697,2.8150134048257374,1.388739946380697,2.8150134048257374,-1.1088471849865889,B2_CONFIRMED
2019-01-22,F1,REVERSAL,LONG,ON_LOW,6721.25,2019-01-22 09:50:00-05:00,2019-01-22 09:51:00-05:00,2019-01-22 09:52:00-05:00,6722.0,6.767857142857143,WICK_FAILURE,0.11081794195250659,,0.75,0.9604221635883905,1.0343007915567282,1.920844327176781,1.7361477572559365,1.920844327176781,2.2163588390501316,-1.1071240105540938,F1_WICK_FAIL
2019-01-22,F2,REVERSAL,LONG,ON_LOW,6721.25,2019-01-22 09:50:00-05:00,2019-01-22 09:51:00-05:00,2019-01-22 09:52:00-05:00,6722.0,6.767857142857143,ACCEPTANCE_FAILURE,0.11081794195250659,,0.75,0.9604221635883905,1.0343007915567282,1.920844327176781,1.7361477572559365,1.920844327176781,2.2163588390501316,-1.1071240105540938,F2_RETURN_INSIDE
2019-01-23,B0,CONTINUATION,LONG,ON_HIGH,6694.75,2019-01-23 09:30:00-05:00,2019-01-23 09:30:00-05:00,2019-01-23 09:31:00-05:00,6698.75,3.2142857142857144,RAW_TOUCH,2.411111111111111,,0.5853658536585366,3.888888888888889,2.8,4.2,2.8,7.544444444444444,2.8,-1.2255555555555828,B0_FIRST_TOUCH
2019-01-23,B1,CONTINUATION,LONG,ON_HIGH,6694.75,2019-01-23 09:30:00-05:00,2019-01-23 09:30:00-05:00,2019-01-23 09:31:00-05:00,6698.75,3.2142857142857144,1M_CLOSE,1.2444444444444445,,0.5853658536585366,3.888888888888889,2.8,4.2,2.8,7.544444444444444,2.8,-1.2255555555555828,B1_1M_CLOSE
2019-01-23,B2,CONTINUATION,LONG,ON_HIGH,6694.75,2019-01-23 09:30:00-05:00,2019-01-23 09:31:00-05:00,2019-01-23 09:32:00-05:00,6696.75,3.4107142857142856,2M_CLOSE,0.5863874345549739,17.170426065162907,0.3902439024390244,4.544502617801047,2.0523560209424083,4.544502617801047,2.0523560209424083,7.696335078534032,2.0523560209424083,-1.2125654450261538,B2_CONFIRMED
2019-01-23,F1,REVERSAL,SHORT,ON_HIGH,6694.75,2019-01-23 09:30:00-05:00,2019-01-23 09:32:00-05:00,2019-01-23 09:33:00-05:00,6691.75,3.875,WICK_FAILURE,0.7096774193548387,,0.5757575757575758,0.06451612903225806,5.225806451612903,0.06451612903225806,5.741935483870968,0.06451612903225806,8.0,-1.1870967741935483,F1_WICK_FAIL
2019-01-23,F2,REVERSAL,SHORT,ON_HIGH,6694.75,2019-01-23 09:30:00-05:00,2019-01-23 09:32:00-05:00,2019-01-23 09:33:00-05:00,6691.75,3.875,ACCEPTANCE_FAILURE,0.7096774193548387,,0.5757575757575758,0.06451612903225806,5.225806451612903,0.06451612903225806,5.741935483870968,0.06451612903225806,8.0,-1.1870967741935483,F2_RETURN_INSIDE
2019-01-24,B0,CONTINUATION,LONG,ON_HIGH,6706.5,2019-01-24 09:46:00-05:00,2019-01-24 09:46:00-05:00,2019-01-24 09:47:00-05:00,6704.75,9.767857142857142,RAW_TOUCH,0.38391224862888484,,0.03333333333333333,0.3071297989031079,0.793418647166362,0.3071297989031079,2.738574040219379,1.1517367458866545,2.738574040219379,-1.0742230347349198,B0_FIRST_TOUCH
2019-01-24,B1,CONTINUATION,LONG,ON_HIGH,6706.5,2019-01-24 09:46:00-05:00,2019-01-24 09:47:00-05:00,2019-01-24 09:48:00-05:00,6706.5,9.410714285714286,1M_CLOSE,0.02656546489563567,,0.47058823529411764,0.10626185958254268,1.0360531309297911,0.10626185958254268,3.055028462998102,0.9829222011385198,3.055028462998102,-1.0770398481973402,B1_1M_CLOSE
2019-01-24,B2,CONTINUATION,LONG,ON_HIGH,6706.5,2019-01-24 09:46:00-05:00,2019-01-24 09:47:00-05:00,2019-01-24 09:48:00-05:00,6706.5,9.410714285714286,2M_CLOSE,0.02656546489563567,3.9410548086866597,0.3,0.10626185958254268,1.0360531309297911,0.10626185958254268,3.055028462998102,0.9829222011385198,3.055028462998102,-1.0770398481973402,B2_CONFIRMED
2019-01-24,F1,REVERSAL,SHORT,ON_HIGH,6706.5,2019-01-24 09:46:00-05:00,2019-01-24 09:46:00-05:00,2019-01-24 09:47:00-05:00,6704.75,9.767857142857142,WICK_FAILURE,0.17915904936014626,,0.03333333333333333,0.793418647166362,0.3071297989031079,2.738574040219379,0.3071297989031079,2.738574040219379,1.1517367458866545,2.4257769652650802,F1_WICK_FAIL
2019-01-24,F2,REVERSAL,SHORT,ON_HIGH,6706.5,2019-01-24 09:46:00-05:00,2019-01-24 09:48:00-05:00,2019-01-24 09:49:00-05:00,6702.75,9.214285714285714,ACCEPTANCE_FAILURE,0.3798449612403101,,0.5,0.6511627906976745,0.48837209302325585,2.713178294573644,0.48837209302325585,2.713178294573644,1.4108527131782946,2.421317829457361,F2_RETURN_INSIDE
2019-01-25,B0,CONTINUATION,LONG,ON_HIGH,6768.25,2019-01-25 09:59:00-05:00,2019-01-25 09:59:00-05:00,2019-01-25 10:00:00-05:00,6768.0,5.821428571428571,RAW_TOUCH,0.25766871165644173,,0.7741935483870968,1.3742331288343559,0.17177914110429449,2.834355828220859,0.17177914110429449,2.834355828220859,0.17177914110429449,2.375460122699384,B0_FIRST_TOUCH
2019-01-25,B1,CONTINUATION,LONG,ON_HIGH,6768.25,2019-01-25 09:59:00-05:00,2019-01-25 10:00:00-05:00,2019-01-25 10:01:00-05:00,6769.75,5.696428571428571,1M_CLOSE,0.26332288401253917,,0.3684210526315789,1.316614420062696,0.0877742946708464,2.5893416927899686,0.0877742946708464,2.5893416927899686,0.26332288401253917,2.37272727272727,B1_1M_CLOSE
2019-01-25,B2,CONTINUATION,LONG,ON_HIGH,6768.25,2019-01-25 09:59:00-05:00,2019-01-25 10:01:00-05:00,2019-01-25 10:02:00-05:00,6773.25,5.571428571428571,2M_CLOSE,0.9423076923076924,1.2729624838292368,0.7857142857142857,1.2115384615384617,0.6730769230769231,1.9743589743589745,0.6730769230769231,2.3333333333333335,0.9423076923076924,2.369871794871792,B2_CONFIRMED
2019-01-25,F1,REVERSAL,SHORT,ON_HIGH,6768.25,2019-01-25 09:59:00-05:00,2019-01-25 09:59:00-05:00,2019-01-25 10:00:00-05:00,6768.0,5.821428571428571,WICK_FAILURE,0.04294478527607362,,0.7741935483870968,0.17177914110429449,1.3742331288343559,0.17177914110429449,2.834355828220859,0.17177914110429449,2.834355828220859,-1.1245398773006163,F1_WICK_FAIL
2019-01-28,B0,CONTINUATION,SHORT,ON_LOW,6690.0,2019-01-28 09:32:00-05:00,2019-01-28 09:32:00-05:00,2019-01-28 09:33:00-05:00,6690.25,6.178571428571429,RAW_TOUCH,0.20231213872832368,,0.8125,3.1965317919075145,0.0,3.520231213872832,0.0,6.190751445086705,0.0,2.382658959537575,B0_FIRST_TOUCH
2019-01-28,B1,CONTINUATION,SHORT,ON_LOW,6690.0,2019-01-28 09:32:00-05:00,2019-01-28 09:33:00-05:00,2019-01-28 09:34:00-05:00,6677.5,7.0,1M_CLOSE,1.7857142857142858,,0.8793103448275862,1.0,1.0714285714285714,1.2857142857142858,1.0714285714285714,3.642857142857143,1.0714285714285714,-1.1035714285714286,B1_1M_CLOSE
2019-01-28,B2,CONTINUATION,SHORT,ON_LOW,6690.0,2019-01-28 09:32:00-05:00,2019-01-28 09:33:00-05:00,2019-01-28 09:34:00-05:00,6677.5,7.0,2M_CLOSE,1.7857142857142858,5.0523471800067545,0.9,1.0,1.0714285714285714,1.2857142857142858,1.0714285714285714,3.642857142857143,1.0714285714285714,-1.1035714285714286,B2_CONFIRMED
2019-01-28,F1,REVERSAL,LONG,ON_LOW,6690.0,2019-01-28 09:32:00-05:00,2019-01-28 09:32:00-05:00,2019-01-28 09:33:00-05:00,6690.25,6.178571428571429,WICK_FAILURE,0.04046242774566474,,0.8125,0.0,3.1965317919075145,0.0,3.520231213872832,0.0,6.190751445086705,-1.1173410404624253,F1_WICK_FAIL
2019-01-29,B0,CONTINUATION,SHORT,ON_LOW,6661.0,2019-01-29 10:44:00-05:00,2019-01-29 10:44:00-05:00,2019-01-29 10:45:00-05:00,6664.75,4.678571428571429,RAW_TOUCH,0.6412213740458015,,0.2222222222222222,3.259541984732824,0.5343511450381679,10.259541984732824,0.5343511450381679,10.259541984732824,0.5343511450381679,2.3450381679389354,B0_FIRST_TOUCH
2019-01-29,B1,CONTINUATION,SHORT,ON_LOW,6661.0,2019-01-29 10:44:00-05:00,2019-01-29 10:46:00-05:00,2019-01-29 10:47:00-05:00,6659.75,4.928571428571429,1M_CLOSE,0.25362318840579706,,0.5789473684210527,3.652173913043478,0.10144927536231883,8.72463768115942,0.10144927536231883,8.72463768115942,0.10144927536231883,2.3528985507246416,B1_1M_CLOSE
