date,model,family,direction,level_type,level_price,touch_i,confirm_i,entry_i,entry_price,atr,confirmation_type,distance_beyond_atr,volume_ratio,body_fraction,time_bucket,reason_code,opportunity_state,move_from_open_atr,move_last_5m_atr,move_last_10m_atr,breakout_range_atr,gap_atr,on_range_atr,open_class,gross_r,net_r,cost_r,exit_reason,exit_i,hold_minutes,mfe_r,mae_r,risk,stop,target,mfe_5,mae_5,mfe_10,mae_10,mfe_15,mae_15,mfe_30,mae_30,mfe_60,mae_60,fp_0p5_before_0p5,fp_1p0_before_0p5,fp_1r_before_1r,fp_2p5r_before_1r,struct_net_r,struct_gross_r,struct_dist_atr,struct_exit,net_r_slip0,net_r_slip1,net_r_slip2,entry_ts,confirm_ts,touch_ts,year,review_tag
2019-03-05,B0,CONTINUATION,SHORT,ON_LOW,7125.75,495225,495225,495226,7128.0,6.339285714285714,RAW_TOUCH,0.23661971830985915,,0.23809523809523808,0945_1000,B0_FIRST_TOUCH,TRADED,4.732394366197183,2.3267605633802817,3.983098591549296,0.828169014084507,1.1666666666666667,18.454545454545453,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.1143661971831056,0.11436619718310562,M0_STOP,495227,1,0.0,1.064788732394366,6.339285714285714,7134.339285714285,7112.151785714285,0.4732394366197183,1.932394366197183,0.4732394366197183,4.140845070422535,0.4732394366197183,5.363380281690141,0.4732394366197183,5.363380281690141,0.4732394366197183,6.152112676056338,False,False,False,False,-1.4833333333333334,-1.0,0.23661971830985915,M0_STOP,-1.1143661971831056,-1.1538028169014154,-1.1932394366197252,2019-03-05 09:54:00-05:00,2019-03-05 09:53:00-05:00,2019-03-05 09:53:00-05:00,2019,REJECTED_NO_CONFIRM
2021-09-15,B0,CONTINUATION,LONG,ON_HIGH,15432.5,1382905,1382905,1382906,15408.75,8.232142857142858,RAW_TOUCH,0.12147505422993492,,0.7272727272727273,0930_0935,B0_FIRST_TOUCH,TRADED,0.42516268980477223,2.6724511930585684,2.6724511930585684,3.674620390455531,2.2880886426592797,9.811634349030472,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.0880694143167,0.08806941431670004,M0_STOP,1382907,1,0.0,3.796095444685466,8.232142857142858,15400.517857142857,15429.330357142857,0.5770065075921909,4.919739696312364,0.5770065075921909,8.563991323210411,0.5770065075921909,9.383947939262473,0.5770065075921909,9.383947939262473,0.5770065075921909,12.238611713665943,False,False,False,False,-1.1318181818181818,-1.0,0.6681127982646421,M0_STOP,-1.0880694143167,-1.1184381778741836,-1.1488069414316675,2021-09-15 09:32:00-04:00,2021-09-15 09:31:00-04:00,2021-09-15 09:31:00-04:00,2021,REJECTED_NO_CONFIRM
2021-09-14,B0,CONTINUATION,SHORT,ON_LOW,15398.25,1381611,1381611,1381612,15403.0,10.589285714285714,RAW_TOUCH,0.448566610455312,,0.2459016393442623,1030_1100,B0_FIRST_TOUCH,TRADED,9.231028667790895,0.04721753794266442,2.24283305227656,1.4401349072512648,10.893749999999999,18.724999999999998,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.0684654300168601,0.06846543001686005,M0_STOP,1381613,1,0.0,1.3929173693086003,10.589285714285714,15413.589285714286,15376.526785714286,0.04721753794266442,2.833052276559865,0.04721753794266442,3.2816188870151772,0.04721753794266442,4.2259696458684655,0.04721753794266442,4.768971332209107,0.04721753794266442,7.318718381112985,False,False,False,False,-1.126086956521739,-1.0,0.5430016863406408,M0_STOP,-1.0684654300168601,-1.0920741989881924,-1.1156829679595246,2021-09-14 10:57:00-04:00,2021-09-14 10:56:00-04:00,2021-09-14 10:56:00-04:00,2021,REJECTED_NO_CONFIRM
2025-12-15,B0,CONTINUATION,LONG,ON_HIGH,25409.5,2887306,2887306,2887307,25380.0,11.5,RAW_TOUCH,0.043478260869565216,,0.6588235294117647,0930_0935,B0_FIRST_TOUCH,TRADED,2.4347826086956523,0.0,0.0,3.6956521739130435,17.26086956521739,24.08695652173913,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.0630434782608695,0.06304347826086956,M0_STOP,2887309,2,1.673913043478261,3.652173913043478,11.5,25368.5,25408.75,1.673913043478261,5.695652173913044,1.673913043478261,8.391304347826088,1.673913043478261,10.173913043478262,1.673913043478261,17.152173913043477,1.673913043478261,30.152173913043477,True,True,True,False,-1.058,-1.0,1.0869565217391304,M0_STOP,-1.0630434782608695,-1.0847826086956522,-1.1065217391304347,2025-12-15 09:31:00-05:00,2025-12-15 09:30:00-05:00,2025-12-15 09:30:00-05:00,2025,REJECTED_NO_CONFIRM
2025-12-22,B0,CONTINUATION,SHORT,ON_LOW,25632.25,2894262,2894262,2894263,25643.25,15.357142857142858,RAW_TOUCH,0.27674418604651163,,0.5144927536231884,1030_1100,B0_FIRST_TOUCH,TRADED,8.986046511627906,2.2465116279069766,3.5488372093023255,2.2465116279069766,25.68807339449541,19.65137614678899,OPEN_ABOVE_PRIOR_HIGH,-1.0,-1.0472093023255862,0.04720930232558619,M0_STOP,2894268,5,0.0,2.1,15.357142857142858,25658.60714285714,25604.85714285714,0.5697674418604651,0.9767441860465116,0.5697674418604651,2.9465116279069767,0.5697674418604651,2.9465116279069767,0.5697674418604651,3.093023255813953,0.5697674418604651,5.111627906976744,False,False,False,False,-1.0376623376623377,-1.0,1.2534883720930232,M0_STOP,-1.0472093023255862,-1.063488372093028,-1.07976744186047,2025-12-22 10:37:00-05:00,2025-12-22 10:36:00-05:00,2025-12-22 10:36:00-05:00,2025,REJECTED_NO_CONFIRM
2018-03-26,B0,CONTINUATION,LONG,ON_HIGH,6679.25,166499,166499,166500,6677.75,6.946428571428571,RAW_TOUCH,0.10796915167095116,,0.05,0935_0945,B0_FIRST_TOUCH,TRADED,3.3110539845758358,2.231362467866324,1.1876606683804627,0.7197943444730077,46.09756097560976,52.670731707317074,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.104370179948588,0.10437017994858808,M0_STOP,166502,2,0.17994858611825193,2.0154241645244215,6.946428571428571,6670.803571428572,6695.116071428572,0.17994858611825193,2.3753213367609254,0.17994858611825193,3.2750642673521853,0.17994858611825193,3.4910025706940875,0.17994858611825193,3.9228791773778924,0.17994858611825193,7.809768637532134,False,False,False,False,-1.2636363636363637,-1.0,0.39588688946015427,M0_STOP,-1.104370179948588,-1.1403598971722384,-1.176349614395889,2018-03-26 09:42:00-04:00,2018-03-26 09:41:00-04:00,2018-03-26 09:41:00-04:00,2018,REJECTED_NO_CONFIRM
2022-04-20,B0,CONTINUATION,SHORT,ON_LOW,14042.25,1593123,1593123,1593124,14054.0,22.571428571428573,RAW_TOUCH,0.22151898734177214,,0.582089552238806,1000_1030,B0_FIRST_TOUCH,TRADED,8.772151898734176,0.564873417721519,1.0411392405063291,0.7420886075949367,4.007246376811594,25.945652173913043,OPEN_ABOVE_PRIOR_HIGH,-1.0,-1.032120253164556,0.03212025316455585,M0_STOP,1593126,2,0.0,1.4287974683544302,22.571428571428573,14076.57142857143,13997.57142857143,0.11075949367088607,2.0490506329113924,0.11075949367088607,2.713607594936709,0.11075949367088607,3.0458860759493667,0.11075949367088607,3.5886075949367084,0.11075949367088607,4.20886075949367,False,False,False,False,-1.0,-1.0,0.0,M0_STOP,-1.032120253164556,-1.0431962025316446,-1.054272151898733,2022-04-20 10:09:00-04:00,2022-04-20 10:08:00-04:00,2022-04-20 10:08:00-04:00,2022,REJECTED_NO_CONFIRM
2019-06-28,B0,CONTINUATION,LONG,ON_HIGH,7708.75,606837,606837,606838,7708.5,2.4642857142857144,RAW_TOUCH,0.608695652173913,,0.25925925925925924,0930_0935,B0_FIRST_TOUCH,TRADED,3.043478260869565,0.608695652173913,0.608695652173913,2.7391304347826084,8.473684210526317,17.92982456140351,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.2942028985507712,0.2942028985507712,M0_STOP,606839,1,0.0,2.7391304347826084,2.4642857142857144,7706.035714285715,7714.660714285715,0.20289855072463767,7.913043478260869,0.20289855072463767,9.942028985507246,0.20289855072463767,11.159420289855072,0.20289855072463767,18.15942028985507,0.20289855072463767,18.15942028985507,False,False,False,False,-1.145,-1.0,2.0289855072463765,M0_STOP,-1.2942028985507712,-1.39565217391309,-1.497101449275409,2019-06-28 09:32:00-04:00,2019-06-28 09:31:00-04:00,2019-06-28 09:31:00-04:00,2019,REJECTED_NO_CONFIRM
2025-09-16,B0,CONTINUATION,SHORT,ON_LOW,24284.25,2800148,2800148,2800149,24289.5,13.75,RAW_TOUCH,0.2,,0.08333333333333333,0945_1000,B0_FIRST_TOUCH,TRADED,3.981818181818182,1.2727272727272727,2.1454545454545455,0.8727272727272727,4.0715883668903805,14.939597315436242,OPEN_ABOVE_PRIOR_HIGH,-1.0,-1.0527272727272727,0.05272727272727273,M0_STOP,2800157,8,0.0,1.0363636363636364,13.75,24303.25,24255.125,0.6545454545454545,0.8727272727272727,0.6545454545454545,1.0363636363636364,0.6545454545454545,1.1454545454545455,0.7272727272727273,1.9454545454545455,0.7272727272727273,2.0727272727272728,False,False,False,False,-1.18125,-1.0,0.2909090909090909,M0_STOP,-1.0527272727272727,-1.0709090909090908,-1.089090909090909,2025-09-16 09:53:00-04:00,2025-09-16 09:52:00-04:00,2025-09-16 09:52:00-04:00,2025,REJECTED_NO_CONFIRM
2021-11-03,B0,CONTINUATION,SHORT,ON_LOW,15937.75,1431236,1431236,1431237,15939.0,10.392857142857142,RAW_TOUCH,0.24054982817869416,,0.75,1000_1030,B0_FIRST_TOUCH,TRADED,3.993127147766323,3.054982817869416,3.680412371134021,2.020618556701031,4.427350427350427,12.444444444444443,OPEN_ABOVE_PRIOR_HIGH,-1.0,-1.069759450171823,0.06975945017182306,M0_STOP,1431238,1,0.0,1.8762886597938144,10.392857142857142,15949.392857142857,15913.017857142857,0.21649484536082475,1.8762886597938144,0.21649484536082475,2.4536082474226806,0.21649484536082475,2.6460481099656357,0.21649484536082475,3.5120274914089347,0.21649484536082475,3.5120274914089347,False,False,False,False,-1.0420289855072464,-1.0,1.6597938144329898,M0_STOP,-1.069759450171823,-1.0938144329896924,-1.117869415807562,2021-11-03 10:05:00-04:00,2021-11-03 10:04:00-04:00,2021-11-03 10:04:00-04:00,2021,REJECTED_NO_CONFIRM
2024-01-22,B0,CONTINUATION,LONG,ON_HIGH,17582.5,2215246,2215246,2215247,17579.5,11.982142857142858,RAW_TOUCH,0.20864381520119224,,0.42857142857142855,0935_0945,B0_FIRST_TOUCH,TRADED,4.256333830104322,3.067064083457526,3.067064083457526,1.1684053651266766,11.54326923076923,15.682692307692307,OPEN_ABOVE_PRIOR_HIGH,-1.0,-1.0605067064083535,0.06050670640835363,M0_STOP,2215248,1,0.0,2.7749627421758567,11.982142857142858,17567.51785714286,17609.45535714286,0.18777943368107303,4.089418777943368,0.18777943368107303,7.281669150521609,0.18777943368107303,7.281669150521609,0.18777943368107303,7.281669150521609,0.18777943368107303,10.119225037257824,False,False,False,False,-1.0852941176470587,-1.0,0.7093889716840536,M0_STOP,-1.0605067064083535,-1.0813710879284728,-1.102235469448592,2024-01-22 09:36:00-05:00,2024-01-22 09:35:00-05:00,2024-01-22 09:35:00-05:00,2024,REJECTED_NO_CONFIRM
2024-01-23,B0,CONTINUATION,SHORT,ON_LOW,17420.5,2216625,2216625,2216626,17420.5,12.214285714285714,RAW_TOUCH,0.40935672514619886,,0.7349397590361446,0930_0935,B0_FIRST_TOUCH,TRADED,5.464912280701755,4.687134502923977,4.687134502923977,1.6988304093567252,4.005347593582887,15.721925133689838,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.0593567251461964,0.059356725146196304,M0_STOP,2216627,1,0.0,2.3947368421052633,12.214285714285714,17432.714285714286,17389.964285714286,0.9210526315789475,3.54093567251462,0.9210526315789475,4.175438596491229,0.9210526315789475,4.400584795321637,0.9210526315789475,5.444444444444445,0.9210526315789475,5.444444444444445,False,False,False,False,-1.046031746031746,-1.0,1.2894736842105263,M0_STOP,-1.0593567251461964,-1.0798245614035062,-1.1002923976608163,2024-01-23 09:35:00-05:00,2024-01-23 09:34:00-05:00,2024-01-23 09:34:00-05:00,2024,REJECTED_NO_CONFIRM
2020-08-18,B0,CONTINUATION,SHORT,ON_LOW,11272.0,1003835,1003835,1003836,11285.5,11.821428571428571,RAW_TOUCH,0.338368580060423,,0.2916666666666667,1030_1100,B0_FIRST_TOUCH,TRADED,3.785498489425982,3.3202416918429005,3.5528700906344413,1.5226586102719033,11.13913043478261,18.260869565217394,OPEN_ABOVE_PRIOR_HIGH,-1.0,-1.0613293051359476,0.061329305135947615,M0_STOP,1003838,2,0.0,1.0574018126888218,11.821428571428571,11297.32142857143,11255.94642857143,0.021148036253776436,1.755287009063444,0.021148036253776436,1.945619335347432,0.021148036253776436,3.1722054380664653,0.021148036253776436,4.927492447129909,0.021148036253776436,6.132930513595166,False,False,False,False,-2.45,-1.0,0.04229607250755287,M0_STOP,-1.0613293051359476,-1.082477341389724,-1.1036253776435005,2020-08-18 10:31:00-04:00,2020-08-18 10:30:00-04:00,2020-08-18 10:30:00-04:00,2020,REJECTED_NO_CONFIRM
2019-06-19,B0,CONTINUATION,SHORT,ON_LOW,7641.0,597297,597297,597298,7645.75,7.535714285714286,RAW_TOUCH,0.1990521327014218,,0.4,0935_0945,B0_FIRST_TOUCH,TRADED,4.478672985781991,1.3601895734597156,4.37914691943128,1.4928909952606635,21.327102803738317,26.168224299065418,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.0962085308056821,0.09620853080568223,M0_STOP,597304,6,0.0,1.127962085308057,7.535714285714286,7653.285714285715,7626.910714285715,0.49763033175355453,0.5639810426540285,0.49763033175355453,1.3601895734597156,0.49763033175355453,1.6919431279620853,0.49763033175355453,2.388625592417062,0.49763033175355453,2.388625592417062,False,False,False,False,-1.145,-1.0,0.6635071090047393,M0_STOP,-1.0962085308056821,-1.1293838862559191,-1.162559241706156,2019-06-19 09:42:00-04:00,2019-06-19 09:41:00-04:00,2019-06-19 09:41:00-04:00,2019,REJECTED_NO_CONFIRM
2022-12-07,B0,CONTINUATION,LONG,ON_HIGH,11596.0,1819356,1819356,1819357,11577.0,17.357142857142858,RAW_TOUCH,0.01440329218106996,,0.2911392405063291,0935_0945,B0_FIRST_TOUCH,TRADED,3.9176954732510287,3.6584362139917697,2.9526748971193415,1.1378600823045266,-4.6302652106084246,15.157566302652107,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.0417695473251023,0.041769547325102255,M0_STOP,1819361,4,0.676954732510288,1.2386831275720165,17.357142857142858,11559.642857142857,11620.392857142857,0.6625514403292181,1.2674897119341564,0.6625514403292181,5.401234567901234,0.6625514403292181,6.769547325102881,0.6625514403292181,7.893004115226337,0.6625514403292181,7.893004115226337,True,False,False,False,-2.45,-1.0,0.02880658436213992,M0_STOP,-1.0417695473251023,-1.0561728395061722,-1.0705761316872422,2022-12-07 09:38:00-05:00,2022-12-07 09:37:00-05:00,2022-12-07 09:37:00-05:00,2022,REJECTED_NO_CONFIRM
2017-11-22,B0,CONTINUATION,SHORT,ON_LOW,6375.75,50718,50718,50719,6376.5,3.017857142857143,RAW_TOUCH,0.16568047337278108,,0.625,0945_1000,B0_FIRST_TOUCH,TRADED,3.4792899408284024,0.2485207100591716,0.8284023668639053,1.3254437869822486,4.967741935483871,15.580645161290322,OPEN_ABOVE_PRIOR_HIGH,-1.0,-1.2402366863905532,0.24023668639055323,M0_STOP,50720,1,0.0,1.4911242603550297,3.017857142857143,6379.517857142857,6368.955357142857,0.2485207100591716,1.8224852071005917,0.2485207100591716,1.9881656804733727,0.2485207100591716,2.6508875739644973,0.2485207100591716,2.6508875739644973,0.2485207100591716,3.6449704142011834,False,False,False,False,-1.2636363636363637,-1.0,0.9112426035502958,M0_STOP,-1.2402366863905532,-1.3230769230769437,-1.4059171597633342,2017-11-22 09:51:00-05:00,2017-11-22 09:50:00-05:00,2017-11-22 09:50:00-05:00,2017,REJECTED_NO_CONFIRM
2021-08-11,B0,CONTINUATION,LONG,ON_HIGH,15112.75,1348664,1348664,1348665,15109.75,8.303571428571429,RAW_TOUCH,0.7526881720430108,,0.13846153846153847,0930_0935,B0_FIRST_TOUCH,TRADED,1.3849462365591398,1.5655913978494622,1.5655913978494622,1.956989247311828,10.512635379061372,27.595667870036102,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.0873118279569975,0.08731182795699745,M0_STOP,1348666,1,0.0,4.184946236559139,8.303571428571429,15101.44642857143,15130.50892857143,0.6021505376344086,4.576344086021505,0.6021505376344086,5.810752688172043,0.6021505376344086,7.526881720430107,0.6021505376344086,7.526881720430107,0.6021505376344086,10.116129032258064,False,False,False,False,-1.1035714285714286,-1.0,0.843010752688172,M0_STOP,-1.0873118279569975,-1.117419354838718,-1.1475268817204385,2021-08-11 09:35:00-04:00,2021-08-11 09:34:00-04:00,2021-08-11 09:34:00-04:00,2021,REJECTED_NO_CONFIRM
2018-05-25,B0,CONTINUATION,SHORT,ON_LOW,6942.75,225032,225032,225033,6945.5,5.839285714285714,RAW_TOUCH,0.04281345565749235,,0.7575757575757576,0930_0935,B0_FIRST_TOUCH,TRADED,1.8409785932721712,3.3394495412844036,3.3394495412844036,2.8256880733944953,0.4725738396624473,14.413502109704643,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.124159021406736,0.12415902140673611,M0_STOP,225034,1,0.0,1.4128440366972477,5.839285714285714,6951.339285714285,6930.901785714285,0.42813455657492355,2.3547400611620795,0.42813455657492355,2.3547400611620795,0.42813455657492355,3.981651376146789,0.42813455657492355,5.009174311926605,0.42813455657492355,7.235474006116208,False,False,False,False,-1.0537037037037038,-1.0,2.311926605504587,M0_STOP,-1.124159021406736,-1.1669724770642285,-1.2097859327217209,2018-05-25 09:35:00-04:00,2018-05-25 09:34:00-04:00,2018-05-25 09:34:00-04:00,2018,REJECTED_NO_CONFIRM
2018-05-04,B0,CONTINUATION,SHORT,ON_LOW,6613.5,204641,204641,204642,6615.75,6.285714285714286,RAW_TOUCH,0.4772727272727273,,0.676923076923077,0930_0935,B0_FIRST_TOUCH,TRADED,0.07954545454545454,0.23863636363636365,0.23863636363636365,2.585227272727273,-6.625514403292181,13.7119341563786,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.1153409090909019,0.11534090909090194,M0_STOP,204643,1,0.0,3.659090909090909,6.285714285714286,6622.035714285715,6600.035714285715,0.19886363636363638,5.130681818181818,0.19886363636363638,5.130681818181818,0.19886363636363638,7.119318181818182,0.19886363636363638,7.715909090909091,0.19886363636363638,15.232954545454545,False,False,False,False,-1.065909090909091,-1.0,1.75,M0_STOP,-1.1153409090909019,-1.1551136363636292,-1.1948863636363565,2018-05-04 09:34:00-04:00,2018-05-04 09:33:00-04:00,2018-05-04 09:33:00-04:00,2018,REJECTED_NO_CONFIRM
