model,direction,setup_timestamp,bos_timestamp,retest_timestamp,confirm_timestamp,entry_timestamp,exit_timestamp,entry_price,stop_price,target_price,exit_price,result_R,score,htf_regime,session_bucket,exit_reason,source,signal_id
BOS,Short,2021-07-13 14:50:00-05:00,2021-07-13 14:50:00-05:00,,,2021-07-13 14:50:00-05:00,2021-07-13 15:50:00-05:00,14879.0,14906.733114184028,14823.533771631945,14872.5,0.2343768520501604,75.0,1,5,TIME,base_run,372
BOS,Long,2021-07-14 04:05:00-05:00,2021-07-14 04:05:00-05:00,,,2021-07-14 04:05:00-05:00,2021-07-14 05:05:00-05:00,14927.0,14911.020836567,14958.958326866,14927.5,0.0312907494873864,90.0,1,1,TIME,base_run,373
BOS,Long,2021-07-14 06:20:00-05:00,2021-07-14 06:20:00-05:00,,,2021-07-14 06:20:00-05:00,2021-07-14 06:40:00-05:00,14938.0,14926.581710165645,14960.836579668712,14926.581710165645,-1.0,90.0,1,1,STOP,base_run,374
BOS,Long,2021-07-14 06:50:00-05:00,2021-07-14 06:50:00-05:00,,,2021-07-14 06:50:00-05:00,2021-07-14 07:30:00-05:00,14949.75,14936.852433385391,14975.545133229212,14975.545133229212,2.0,90.0,1,1,TARGET,base_run,375
BOS,Short,2021-07-14 10:25:00-05:00,2021-07-14 10:25:00-05:00,,,2021-07-14 10:25:00-05:00,2021-07-14 11:25:00-05:00,14933.0,14963.462100418268,14872.075799163464,14938.25,-0.1723453054094603,100.0,1,2,TIME,base_run,376
BOS,Short,2021-07-14 14:15:00-05:00,2021-07-14 14:15:00-05:00,,,2021-07-14 14:15:00-05:00,2021-07-14 15:15:00-05:00,14927.0,14947.15952618579,14886.680947628422,14918.5,0.4216368937277762,100.0,1,5,TIME,base_run,377
BOS,Short,2021-07-15 00:40:00-05:00,2021-07-15 00:40:00-05:00,,,2021-07-15 00:40:00-05:00,2021-07-15 01:25:00-05:00,14926.25,14933.577595590348,14911.594808819302,14933.577595590348,-1.0,75.0,1,0,STOP,base_run,378
BOS,Long,2021-07-15 03:00:00-05:00,2021-07-15 03:00:00-05:00,,,2021-07-15 03:00:00-05:00,2021-07-15 04:00:00-05:00,14949.5,14935.17743470853,14978.14513058294,14972.0,1.5709476299891738,90.0,1,0,TIME,base_run,379
BOS,Long,2021-07-15 14:30:00-05:00,2021-07-15 14:30:00-05:00,,,2021-07-15 14:30:00-05:00,2021-07-15 14:40:00-05:00,14805.75,14779.495533546882,14858.258932906238,14779.495533546882,-1.0,75.0,-1,5,STOP,base_run,380
BOS,Long,2021-07-15 22:25:00-05:00,2021-07-15 22:25:00-05:00,,,2021-07-15 22:25:00-05:00,2021-07-15 22:45:00-05:00,14777.75,14769.19797608837,14794.85404782326,14794.85404782326,2.0,90.0,-1,0,TARGET,base_run,381
BOS,Short,2021-07-16 10:00:00-05:00,2021-07-16 10:00:00-05:00,,,2021-07-16 10:00:00-05:00,2021-07-16 11:00:00-05:00,14749.5,14784.667750250996,14679.164499498003,14761.0,-0.3270041420882176,75.0,-1,2,TIME,base_run,382
BOS,Long,2021-07-16 12:05:00-05:00,2021-07-16 12:05:00-05:00,,,2021-07-16 12:05:00-05:00,2021-07-16 12:30:00-05:00,14788.5,14763.98624471998,14837.52751056004,14763.98624471998,-1.0,100.0,-1,4,STOP,base_run,383
BOS,Short,2021-07-18 23:45:00-05:00,2021-07-18 23:45:00-05:00,,,2021-07-18 23:45:00-05:00,2021-07-19 00:00:00-05:00,14645.25,14654.73379219347,14626.28241561306,14654.73379219347,-1.0,90.0,-1,0,STOP,base_run,384
BOS,Short,2021-07-19 08:30:00-05:00,2021-07-19 08:30:00-05:00,,,2021-07-19 08:30:00-05:00,2021-07-19 08:35:00-05:00,14514.25,14540.718296924728,14461.313406150544,14540.718296924728,-1.0,90.0,-1,1,STOP,base_run,385
BOS,Long,2021-07-19 08:40:00-05:00,2021-07-19 08:40:00-05:00,,,2021-07-19 08:40:00-05:00,2021-07-19 08:50:00-05:00,14582.5,14546.46674908021,14654.56650183958,14546.46674908021,-1.0,90.0,-1,1,STOP,base_run,386
BOS,Short,2021-07-19 14:20:00-05:00,2021-07-19 14:20:00-05:00,,,2021-07-19 14:20:00-05:00,2021-07-19 14:40:00-05:00,14477.75,14513.28362359344,14406.682752813118,14513.28362359344,-1.0,85.0,-1,5,STOP,base_run,387
BOS,Long,2021-07-20 09:20:00-05:00,2021-07-20 09:20:00-05:00,,,2021-07-20 09:20:00-05:00,2021-07-20 10:20:00-05:00,14622.5,14587.346949800414,14692.806100399172,14687.25,1.8419454252866951,75.0,-1,1,TIME,base_run,388
BOS,Short,2021-07-20 19:00:00-05:00,2021-07-20 19:00:00-05:00,,,2021-07-20 19:00:00-05:00,2021-07-20 19:40:00-05:00,14743.75,14753.960415220969,14723.329169558065,14753.960415220969,-1.0,90.0,1,0,STOP,base_run,389
BOS,Short,2021-07-21 11:35:00-05:00,2021-07-21 11:35:00-05:00,,,2021-07-21 11:35:00-05:00,2021-07-21 12:20:00-05:00,14768.0,14786.37088547252,14731.258229054958,14786.37088547252,-1.0,100.0,1,3,STOP,base_run,390
BOS,Long,2021-07-21 14:50:00-05:00,2021-07-21 14:50:00-05:00,,,2021-07-21 14:50:00-05:00,2021-07-21 15:50:00-05:00,14834.0,14816.715454715491,14868.569090569015,14849.75,0.9112186488421132,75.0,1,5,TIME,base_run,391
BOS,Long,2021-07-21 20:40:00-05:00,2021-07-21 20:40:00-05:00,,,2021-07-21 20:40:00-05:00,2021-07-21 21:40:00-05:00,14865.75,14858.303611317157,14880.64277736569,14867.75,0.2685865706429784,90.0,1,0,TIME,base_run,392
BOS,Long,2021-07-22 00:30:00-05:00,2021-07-22 00:30:00-05:00,,,2021-07-22 00:30:00-05:00,2021-07-22 00:55:00-05:00,14860.25,14854.738785915904,14871.272428168191,14854.738785915904,-1.0,90.0,1,0,STOP,base_run,393
BOS,Long,2021-07-22 08:30:00-05:00,2021-07-22 08:30:00-05:00,,,2021-07-22 08:30:00-05:00,2021-07-22 09:00:00-05:00,14882.75,14868.567586361632,14911.114827276737,14911.114827276737,2.0,90.0,1,1,TARGET,base_run,394
BOS,Short,2021-07-22 11:05:00-05:00,2021-07-22 11:05:00-05:00,,,2021-07-22 11:05:00-05:00,2021-07-22 11:35:00-05:00,14877.25,14899.746079880852,14832.257840238291,14899.746079880852,-1.0,100.0,1,3,STOP,base_run,395
BOS,Long,2021-07-22 13:10:00-05:00,2021-07-22 13:10:00-05:00,,,2021-07-22 13:10:00-05:00,2021-07-22 14:10:00-05:00,14929.5,14914.784267056904,14958.931465886191,14933.25,0.2548293051049958,75.0,1,4,TIME,base_run,396
BOS,Long,2021-07-22 14:25:00-05:00,2021-07-22 14:25:00-05:00,,,2021-07-22 14:25:00-05:00,2021-07-22 14:30:00-05:00,14942.25,14928.765989014166,14969.218021971668,14928.765989014166,-1.0,75.0,1,5,STOP,base_run,397
BOS,Long,2021-07-22 15:00:00-05:00,2021-07-22 15:00:00-05:00,,,2021-07-22 15:00:00-05:00,2021-07-22 15:45:00-05:00,14958.25,14942.20298082186,14990.344038356276,14990.344038356276,2.0,75.0,1,5,TARGET,base_run,398
BOS,Short,2021-07-22 21:10:00-05:00,2021-07-22 21:10:00-05:00,,,2021-07-22 21:10:00-05:00,2021-07-22 22:10:00-05:00,14991.25,14998.798056115906,14976.15388776819,14983.75,0.9936333123168488,75.0,1,0,TIME,base_run,399
BOS,Long,2021-07-22 23:30:00-05:00,2021-07-22 23:30:00-05:00,,,2021-07-22 23:30:00-05:00,2021-07-23 00:00:00-05:00,14987.75,14982.340381431137,14998.56923713773,14982.340381431137,-1.0,90.0,1,0,STOP,base_run,400
BOS,Long,2021-07-23 02:05:00-05:00,2021-07-23 02:50:00-05:00,,,2021-07-23 02:50:00-05:00,2021-07-23 03:50:00-05:00,15006.5,14996.906211690432,15025.687576619135,15016.25,1.016282586752035,75.0,1,0,TIME,base_run,401
BOS,Short,2021-07-23 08:30:00-05:00,2021-07-23 08:30:00-05:00,,,2021-07-23 08:30:00-05:00,2021-07-23 08:45:00-05:00,14964.25,14978.075115762034,14936.599768475931,14978.075115762034,-1.0,90.0,1,1,STOP,base_run,402
BOS,Long,2021-07-23 09:15:00-05:00,2021-07-23 09:15:00-05:00,,,2021-07-23 09:15:00-05:00,2021-07-23 10:15:00-05:00,15011.5,14989.7151320783,15055.0697358434,15055.0697358434,2.0,75.0,1,1,TARGET,base_run,403
BOS,Short,2021-07-26 02:40:00-05:00,2021-07-26 02:40:00-05:00,,,2021-07-26 02:40:00-05:00,2021-07-26 03:00:00-05:00,15094.75,15106.705757500207,15070.83848499958,15070.83848499958,2.0,90.0,1,0,TARGET,base_run,404
BOS,Long,2021-07-26 10:55:00-05:00,2021-07-26 10:55:00-05:00,,,2021-07-26 10:55:00-05:00,2021-07-26 11:30:00-05:00,15141.5,15120.995127921142,15182.509744157716,15120.995127921142,-1.0,75.0,1,3,STOP,base_run,405
BOS,Short,2021-07-27 12:10:00-05:00,2021-07-27 12:10:00-05:00,,,2021-07-27 12:10:00-05:00,2021-07-27 13:10:00-05:00,14817.25,14855.066634305658,14741.616731388684,14855.066634305658,-1.0,75.0,-1,4,STOP,base_run,406
BOS,Long,2021-07-27 13:15:00-05:00,2021-07-27 13:15:00-05:00,,,2021-07-27 13:15:00-05:00,2021-07-27 14:00:00-05:00,14879.75,14847.94996516163,14943.35006967674,14943.35006967674,2.0,85.0,-1,4,TARGET,base_run,407
BOS,Long,2021-07-27 14:55:00-05:00,2021-07-27 14:55:00-05:00,,,2021-07-27 14:55:00-05:00,2021-07-27 15:00:00-05:00,14964.5,14936.472878239068,15020.554243521869,14936.472878239068,-1.0,75.0,-1,5,STOP,base_run,408
BOS,Long,2021-07-28 00:40:00-05:00,2021-07-28 00:40:00-05:00,,,2021-07-28 00:40:00-05:00,2021-07-28 01:40:00-05:00,14943.25,14926.96570888438,14975.818582231235,14944.25,0.0614088751484507,75.0,-1,0,TIME,base_run,409
BOS,Long,2021-07-28 03:00:00-05:00,2021-07-28 03:00:00-05:00,,,2021-07-28 03:00:00-05:00,2021-07-28 03:20:00-05:00,14956.75,14942.637228641146,14984.975542717708,14984.975542717708,2.0,90.0,-1,0,TARGET,base_run,410
BOS,Long,2021-07-28 13:45:00-05:00,2021-07-28 13:45:00-05:00,,,2021-07-28 13:45:00-05:00,2021-07-28 14:00:00-05:00,15048.5,15012.341572170575,15120.816855658846,15012.341572170575,-1.0,85.0,-1,4,STOP,base_run,411
BOS,Short,2021-07-29 14:25:00-05:00,2021-07-29 14:25:00-05:00,,,2021-07-29 14:25:00-05:00,2021-07-29 14:40:00-05:00,15048.0,15063.815330962889,15016.36933807422,15063.815330962889,-1.0,75.0,1,5,STOP,base_run,412
BOS,Short,2021-07-29 15:00:00-05:00,2021-07-29 15:00:00-05:00,,,2021-07-29 15:00:00-05:00,2021-07-29 15:30:00-05:00,15003.75,15025.681511502886,14959.886976994228,14959.886976994228,2.0,75.0,1,5,TARGET,base_run,413
BOS,Long,2021-07-30 03:10:00-05:00,2021-07-30 03:10:00-05:00,,,2021-07-30 03:10:00-05:00,2021-07-30 04:10:00-05:00,14873.5,14857.34728810642,14905.805423787162,14883.25,0.6036138119862413,90.0,-1,0,TIME,base_run,414
BOS,Long,2021-07-30 05:20:00-05:00,2021-07-30 05:20:00-05:00,,,2021-07-30 05:20:00-05:00,2021-07-30 06:20:00-05:00,14890.5,14875.148634490952,14921.202731018097,14904.5,0.9119709899258304,75.0,-1,1,TIME,base_run,415
BOS,Long,2021-07-30 08:30:00-05:00,2021-07-30 08:30:00-05:00,,,2021-07-30 08:30:00-05:00,2021-07-30 08:45:00-05:00,14909.75,14889.316172487152,14950.617655025697,14950.617655025697,2.0,90.0,-1,1,TARGET,base_run,416
BOS,Long,2021-08-02 01:00:00-05:00,2021-08-02 01:45:00-05:00,,,2021-08-02 01:45:00-05:00,2021-08-02 01:55:00-05:00,15058.75,15051.653463533194,15072.943072933616,15051.653463533194,-1.0,75.0,1,0,STOP,base_run,417
BOS,Long,2021-08-02 04:35:00-05:00,2021-08-02 04:35:00-05:00,,,2021-08-02 04:35:00-05:00,2021-08-02 05:10:00-05:00,15055.75,15048.146159239272,15070.95768152146,15048.146159239272,-1.0,90.0,1,1,STOP,base_run,418
BOS,Short,2021-08-02 08:35:00-05:00,2021-08-02 08:35:00-05:00,,,2021-08-02 08:35:00-05:00,2021-08-02 08:45:00-05:00,15000.5,15020.130675629644,14961.238648740711,14961.238648740711,2.0,90.0,1,1,TARGET,base_run,419
BOS,Short,2021-08-03 10:15:00-05:00,2021-08-03 10:15:00-05:00,,,2021-08-03 10:15:00-05:00,2021-08-03 10:30:00-05:00,14881.5,14920.372035532462,14803.755928935076,14920.372035532462,-1.0,85.0,-1,2,STOP,base_run,420
BOS,Long,2021-08-03 10:40:00-05:00,2021-08-03 10:40:00-05:00,,,2021-08-03 10:40:00-05:00,2021-08-03 11:40:00-05:00,14982.75,14939.309289955534,15069.63142008893,15012.0,0.6733315355587018,100.0,-1,3,TIME,base_run,421
BOS,Long,2021-08-03 14:30:00-05:00,2021-08-03 14:30:00-05:00,,,2021-08-03 14:30:00-05:00,2021-08-03 15:30:00-05:00,15058.25,15038.388052602682,15097.973894794635,15056.0,-0.113281943355859,85.0,1,5,TIME,base_run,422
BOS,Short,2021-08-04 02:45:00-05:00,2021-08-04 02:45:00-05:00,,,2021-08-04 02:45:00-05:00,2021-08-04 03:05:00-05:00,15071.0,15078.721803313276,15055.556393373448,15055.556393373448,2.0,90.0,1,0,TARGET,base_run,423
BOS,Long,2021-08-04 12:00:00-05:00,2021-08-04 12:00:00-05:00,,,2021-08-04 12:00:00-05:00,2021-08-04 13:00:00-05:00,15089.0,15067.529337461683,15131.94132507663,15092.25,0.151369339171548,75.0,1,4,TIME,base_run,424
BOS,Short,2021-08-05 00:35:00-05:00,2021-08-05 00:35:00-05:00,,,2021-08-05 00:35:00-05:00,2021-08-05 01:30:00-05:00,15095.5,15100.62222735731,15085.25554528538,15085.25554528538,2.0,90.0,1,0,TARGET,base_run,425
BOS,Long,2021-08-05 04:15:00-05:00,2021-08-05 04:15:00-05:00,,,2021-08-05 04:15:00-05:00,2021-08-05 04:55:00-05:00,15113.0,15105.761294451877,15127.477411096246,15127.477411096246,2.0,90.0,1,1,TARGET,base_run,426
BOS,Long,2021-08-05 13:00:00-05:00,2021-08-05 13:00:00-05:00,,,2021-08-05 13:00:00-05:00,2021-08-05 14:00:00-05:00,15172.5,15161.59697183405,15194.3060563319,15167.75,-0.4356587846699099,85.0,1,4,TIME,base_run,427
BOS,Short,2021-08-05 14:05:00-05:00,2021-08-05 14:05:00-05:00,,,2021-08-05 14:05:00-05:00,2021-08-05 14:50:00-05:00,15162.75,15172.794696758314,15142.66060648337,15172.794696758314,-1.0,100.0,1,5,STOP,base_run,428
BOS,Short,2021-08-05 20:35:00-05:00,2021-08-05 20:35:00-05:00,,,2021-08-05 20:35:00-05:00,2021-08-05 21:35:00-05:00,15172.75,15178.324874463118,15161.600251073764,15173.75,-0.1793762364723736,90.0,1,0,TIME,base_run,429
BOS,Short,2021-08-06 05:05:00-05:00,2021-08-06 05:05:00-05:00,,,2021-08-06 05:05:00-05:00,2021-08-06 06:05:00-05:00,15161.75,15167.908279983596,15149.43344003281,15167.908279983596,-1.0,90.0,1,1,STOP,base_run,430
BOS,Long,2021-08-09 02:00:00-05:00,2021-08-09 02:00:00-05:00,,,2021-08-09 02:00:00-05:00,2021-08-09 02:05:00-05:00,15074.25,15066.789959701471,15089.170080597054,15089.170080597054,2.0,90.0,-1,0,TARGET,base_run,431
BOS,Short,2021-08-10 08:30:00-05:00,2021-08-10 08:30:00-05:00,,,2021-08-10 08:30:00-05:00,2021-08-10 08:45:00-05:00,15148.25,15158.380365577505,15127.98926884499,15158.380365577505,-1.0,90.0,1,1,STOP,base_run,432
BOS,Short,2021-08-10 09:00:00-05:00,2021-08-10 09:25:00-05:00,,,2021-08-10 09:25:00-05:00,2021-08-10 09:30:00-05:00,15110.5,15131.144863878184,15069.210272243634,15069.210272243634,2.0,90.0,1,1,TARGET,base_run,433
BOS,Long,2021-08-11 00:00:00-05:00,2021-08-11 00:00:00-05:00,,,2021-08-11 00:00:00-05:00,2021-08-11 00:40:00-05:00,15059.75,15055.917858708872,15067.414282582256,15055.917858708872,-1.0,90.0,-1,0,STOP,base_run,434
BOS,Long,2021-08-11 05:50:00-05:00,2021-08-11 05:50:00-05:00,,,2021-08-11 05:50:00-05:00,2021-08-11 06:20:00-05:00,15034.75,15024.49211217564,15055.26577564872,15024.49211217564,-1.0,75.0,-1,1,STOP,base_run,435
BOS,Long,2021-08-11 11:00:00-05:00,2021-08-11 11:00:00-05:00,,,2021-08-11 11:00:00-05:00,2021-08-11 12:00:00-05:00,15024.5,14994.002022943516,15085.495954112968,15035.75,0.3688769251535769,100.0,-1,3,TIME,base_run,436
BOS,Long,2021-08-11 14:05:00-05:00,2021-08-11 14:05:00-05:00,,,2021-08-11 14:05:00-05:00,2021-08-11 15:05:00-05:00,15032.75,15016.633482168958,15064.983035662084,15027.0,-0.3567768211644799,100.0,-1,5,TIME,base_run,437
BOS,Long,2021-08-11 19:10:00-05:00,2021-08-11 19:10:00-05:00,,,2021-08-11 19:10:00-05:00,2021-08-11 19:45:00-05:00,15018.0,15011.800246676004,15030.39950664799,15011.800246676004,-1.0,90.0,-1,0,STOP,base_run,438
BOS,Short,2021-08-12 00:00:00-05:00,2021-08-12 00:00:00-05:00,,,2021-08-12 00:00:00-05:00,2021-08-12 00:20:00-05:00,15014.0,15017.918796436936,15006.16240712613,15017.918796436936,-1.0,90.0,-1,0,STOP,base_run,439
BOS,Short,2021-08-12 01:20:00-05:00,2021-08-12 01:35:00-05:00,,,2021-08-12 01:35:00-05:00,2021-08-12 02:20:00-05:00,15003.0,15009.12168477911,14990.75663044178,15009.12168477911,-1.0,75.0,-1,0,STOP,base_run,440
BOS,Short,2021-08-12 04:40:00-05:00,2021-08-12 04:40:00-05:00,,,2021-08-12 04:40:00-05:00,2021-08-12 04:55:00-05:00,15014.0,15021.341951728937,14999.316096542132,15021.341951728937,-1.0,90.0,-1,1,STOP,base_run,441
BOS,Long,2021-08-12 09:15:00-05:00,2021-08-12 09:15:00-05:00,,,2021-08-12 09:15:00-05:00,2021-08-12 10:15:00-05:00,15022.5,14995.330903198315,15076.83819360337,15058.25,1.315833215250025,75.0,-1,1,TIME,base_run,442
BOS,Long,2021-08-13 01:30:00-05:00,2021-08-13 01:30:00-05:00,,,2021-08-13 01:30:00-05:00,2021-08-13 02:00:00-05:00,15091.75,15087.672019445865,15099.905961108272,15099.905961108272,2.0,75.0,1,0,TARGET,base_run,443
BOS,Long,2021-08-13 08:15:00-05:00,2021-08-13 08:15:00-05:00,,,2021-08-13 08:15:00-05:00,2021-08-13 08:30:00-05:00,15104.0,15096.597863027237,15118.804273945529,15096.597863027237,-1.0,90.0,1,1,STOP,base_run,444
BOS,Long,2021-08-13 11:55:00-05:00,2021-08-13 11:55:00-05:00,,,2021-08-13 11:55:00-05:00,2021-08-13 12:55:00-05:00,15131.25,15117.29028367637,15159.16943264726,15129.75,-0.1074520402295621,100.0,1,3,TIME,base_run,445
BOS,Short,2021-08-13 13:35:00-05:00,2021-08-13 13:35:00-05:00,,,2021-08-13 13:35:00-05:00,2021-08-13 14:15:00-05:00,15115.75,15124.85767655596,15097.534646888083,15124.85767655596,-1.0,75.0,1,4,STOP,base_run,446
BOS,Long,2021-08-16 11:50:00-05:00,2021-08-16 11:50:00-05:00,,,2021-08-16 11:50:00-05:00,2021-08-16 12:45:00-05:00,15040.25,15017.853612702504,15085.042774594993,15085.042774594993,2.0,75.0,-1,3,TARGET,base_run,447
BOS,Long,2021-08-17 09:40:00-05:00,2021-08-17 09:40:00-05:00,,,2021-08-17 09:40:00-05:00,2021-08-17 10:00:00-05:00,15064.25,15023.642503340518,15145.464993318965,15023.642503340518,-1.0,100.0,-1,2,STOP,base_run,448
BOS,Long,2021-08-17 13:00:00-05:00,2021-08-17 13:00:00-05:00,,,2021-08-17 13:00:00-05:00,2021-08-17 14:00:00-05:00,14972.25,14938.568088804306,15039.613822391386,14997.0,0.7348157845379265,85.0,-1,4,TIME,base_run,449
BOS,Long,2021-08-17 14:55:00-05:00,2021-08-17 14:55:00-05:00,,,2021-08-17 14:55:00-05:00,2021-08-17 15:25:00-05:00,15014.75,14986.28836081405,15071.673278371904,14986.28836081405,-1.0,75.0,-1,5,STOP,base_run,450
BOS,Long,2021-08-18 05:30:00-05:00,2021-08-18 05:30:00-05:00,,,2021-08-18 05:30:00-05:00,2021-08-18 05:50:00-05:00,15019.25,15007.861315086056,15042.027369827889,15042.027369827889,2.0,90.0,-1,1,TARGET,base_run,451
BOS,Short,2021-08-18 10:10:00-05:00,2021-08-18 10:10:00-05:00,,,2021-08-18 10:10:00-05:00,2021-08-18 11:10:00-05:00,14997.25,15023.751177567538,14944.247644864923,15001.25,-0.150936689126592,85.0,-1,2,TIME,base_run,452
BOS,Long,2021-08-18 13:00:00-05:00,2021-08-18 13:00:00-05:00,,,2021-08-18 13:00:00-05:00,2021-08-18 13:05:00-05:00,15040.75,15021.231421271856,15079.787157456289,15021.231421271856,-1.0,100.0,-1,4,STOP,base_run,453
BOS,Short,2021-08-18 14:30:00-05:00,2021-08-18 14:30:00-05:00,,,2021-08-18 14:30:00-05:00,2021-08-18 14:55:00-05:00,14934.5,14963.5772605545,14876.345478890998,14876.345478890998,2.0,75.0,-1,5,TARGET,base_run,454
BOS,Short,2021-08-18 23:15:00-05:00,2021-08-18 23:15:00-05:00,,,2021-08-18 23:15:00-05:00,2021-08-18 23:40:00-05:00,14852.5,14861.029889894966,14835.440220210068,14861.029889894966,-1.0,90.0,-1,0,STOP,base_run,455
BOS,Short,2021-08-19 00:00:00-05:00,2021-08-19 00:00:00-05:00,,,2021-08-19 00:00:00-05:00,2021-08-19 00:50:00-05:00,14850.0,14859.11331735037,14831.77336529926,14831.77336529926,2.0,90.0,-1,0,TARGET,base_run,456
BOS,Long,2021-08-19 08:10:00-05:00,2021-08-19 08:10:00-05:00,,,2021-08-19 08:10:00-05:00,2021-08-19 08:35:00-05:00,14798.75,14777.445190163851,14841.359619672294,14841.359619672294,2.0,90.0,-1,1,TARGET,base_run,457
BOS,Long,2021-08-19 09:55:00-05:00,2021-08-19 09:55:00-05:00,,,2021-08-19 09:55:00-05:00,2021-08-19 10:45:00-05:00,14911.25,14868.948412488851,14995.853175022296,14995.853175022296,2.0,75.0,-1,2,TARGET,base_run,458
BOS,Short,2021-08-23 00:50:00-05:00,2021-08-23 00:50:00-05:00,,,2021-08-23 00:50:00-05:00,2021-08-23 01:35:00-05:00,15156.0,15161.222405952918,15145.555188094162,15145.555188094162,2.0,90.0,1,0,TARGET,base_run,459
BOS,Long,2021-08-23 06:00:00-05:00,2021-08-23 06:00:00-05:00,,,2021-08-23 06:00:00-05:00,2021-08-23 06:20:00-05:00,15147.0,15139.816990756872,15161.366018486258,15139.816990756872,-1.0,90.0,1,1,STOP,base_run,460
BOS,Long,2021-08-23 08:30:00-05:00,2021-08-23 08:30:00-05:00,,,2021-08-23 08:30:00-05:00,2021-08-23 08:35:00-05:00,15164.0,15153.378728159374,15185.24254368125,15185.24254368125,2.0,90.0,1,1,TARGET,base_run,461
BOS,Long,2021-08-23 13:45:00-05:00,2021-08-23 13:45:00-05:00,,,2021-08-23 13:45:00-05:00,2021-08-23 14:15:00-05:00,15346.25,15334.875424738566,15368.999150522868,15334.875424738566,-1.0,75.0,1,4,STOP,base_run,462
BOS,Short,2021-08-23 14:55:00-05:00,2021-08-23 14:55:00-05:00,,,2021-08-23 14:55:00-05:00,2021-08-23 15:00:00-05:00,15320.5,15333.08320911682,15295.33358176636,15333.08320911682,-1.0,100.0,1,5,STOP,base_run,463
BOS,Short,2021-08-24 04:35:00-05:00,2021-08-24 04:35:00-05:00,,,2021-08-24 04:35:00-05:00,2021-08-24 05:35:00-05:00,15372.25,15380.506106289002,15355.737787421996,15359.75,1.5140308957324171,90.0,1,1,TIME,base_run,464
BOS,Long,2021-08-24 12:50:00-05:00,2021-08-24 12:50:00-05:00,,,2021-08-24 12:50:00-05:00,2021-08-24 13:50:00-05:00,15367.0,15355.09555562476,15390.808888750478,15371.75,0.3990106426033449,100.0,1,4,TIME,base_run,465
BOS,Long,2021-08-25 00:00:00-05:00,2021-08-25 00:00:00-05:00,,,2021-08-25 00:00:00-05:00,2021-08-25 00:30:00-05:00,15366.25,15361.58195488148,15375.58609023704,15375.58609023704,2.0,90.0,1,0,TARGET,base_run,466
BOS,Short,2021-08-25 09:05:00-05:00,2021-08-25 09:05:00-05:00,,,2021-08-25 09:05:00-05:00,2021-08-25 09:15:00-05:00,15371.5,15388.254383149046,15337.991233701909,15388.254383149046,-1.0,90.0,1,1,STOP,base_run,467
BOS,Long,2021-08-25 14:30:00-05:00,2021-08-25 14:30:00-05:00,,,2021-08-25 14:30:00-05:00,2021-08-25 15:10:00-05:00,15385.0,15374.124371215612,15406.751257568774,15374.124371215612,-1.0,75.0,1,5,STOP,base_run,468
BOS,Long,2021-08-27 14:10:00-05:00,2021-08-27 14:10:00-05:00,,,2021-08-27 14:10:00-05:00,2021-08-27 14:35:00-05:00,15454.0,15445.251381388924,15471.49723722215,15445.251381388924,-1.0,75.0,1,5,STOP,base_run,469
BOS,Short,2021-08-27 15:05:00-05:00,2021-08-27 15:05:00-05:00,,,2021-08-27 15:05:00-05:00,2021-08-27 15:20:00-05:00,15430.75,15441.899729394356,15408.450541211289,15441.899729394356,-1.0,100.0,1,5,STOP,base_run,470
BOS,Long,2021-08-30 02:40:00-05:00,2021-08-30 03:05:00-05:00,,,2021-08-30 03:05:00-05:00,2021-08-30 04:05:00-05:00,15463.25,15456.850189051238,15476.049621897526,15462.75,-0.0781273078225319,75.0,1,0,TIME,base_run,471
BOS,Long,2021-08-30 07:50:00-05:00,2021-08-30 07:50:00-05:00,,,2021-08-30 07:50:00-05:00,2021-08-30 08:30:00-05:00,15464.5,15459.069141052529,15475.361717894948,15475.361717894948,2.0,75.0,1,1,TARGET,base_run,472
BOS,Short,2021-08-30 14:55:00-05:00,2021-08-30 14:55:00-05:00,,,2021-08-30 14:55:00-05:00,2021-08-30 15:45:00-05:00,15613.5,15625.33843555055,15589.8231288989,15625.33843555055,-1.0,75.0,1,5,STOP,base_run,473
BOS,Long,2021-08-30 22:05:00-05:00,2021-08-30 22:05:00-05:00,,,2021-08-30 22:05:00-05:00,2021-08-30 22:35:00-05:00,15613.75,15609.444946122012,15622.360107755978,15622.360107755978,2.0,90.0,1,0,TARGET,base_run,474
BOS,Long,2021-08-31 21:00:00-05:00,2021-08-31 21:00:00-05:00,,,2021-08-31 21:00:00-05:00,2021-08-31 22:00:00-05:00,15621.0,15612.283321327532,15638.433357344937,15623.25,0.2581258395019926,90.0,1,0,TIME,base_run,475
BOS,Short,2021-09-01 13:15:00-05:00,2021-09-01 13:15:00-05:00,,,2021-09-01 13:15:00-05:00,2021-09-01 13:30:00-05:00,15685.0,15694.653514414758,15665.692971170483,15665.692971170483,2.0,100.0,1,4,TARGET,base_run,476
BOS,Short,2021-09-01 14:35:00-05:00,2021-09-01 14:35:00-05:00,,,2021-09-01 14:35:00-05:00,2021-09-01 15:35:00-05:00,15638.0,15653.518972850314,15606.962054299373,15626.25,0.7571377380019252,75.0,1,5,TIME,base_run,477
BOS,Long,2021-09-02 06:10:00-05:00,2021-09-02 06:10:00-05:00,,,2021-09-02 06:10:00-05:00,2021-09-02 07:10:00-05:00,15660.75,15654.771531079576,15672.706937840843,15664.0,0.5436174450782741,90.0,1,1,TIME,base_run,478
