signal_id,filled,entry_timestamp,entry_price,exit_timestamp,exit_price,stop_price,result_R,exit_reason,mfe_r,mae_r,bars_in_trade,entry_model,fold_test_start
1965,True,2023-08-07 22:15:00-05:00,14911.75,2023-08-07 23:00:00-05:00,14909.5,14901.567980992055,-0.22097778429251672,TIME,0.5647210043030982,0.6874864400211631,9,NEXT_CLOSE,2023-01-01
1966,True,2023-08-08 00:55:00-05:00,14889.25,2023-08-08 01:40:00-05:00,14892.5,14897.395250862055,-0.39900551315612803,TIME,1.3504801983745873,0.6752400991872937,9,NEXT_CLOSE,2023-01-01
1967,True,2023-08-08 07:40:00-05:00,14866.5,2023-08-08 08:00:00-05:00,14849.297359452758,14849.297359452758,-0.9999999999999659,STOP,0.05813061066141164,1.3224713925471148,4,NEXT_CLOSE,2023-01-01
1968,True,2023-08-08 10:00:00-05:00,14705.75,2023-08-08 10:25:00-05:00,14737.086312683075,14737.086312683075,-0.9999999999999789,STOP,0.25529487406221163,1.1488269332799523,5,NEXT_CLOSE,2023-01-01
1969,True,2023-08-08 12:20:00-05:00,14761.25,2023-08-08 13:05:00-05:00,14770.25,14737.013352512566,0.37133848667255825,TIME,0.8870863848288892,0.8251966370501295,9,NEXT_CLOSE,2023-01-01
1970,True,2023-08-08 13:15:00-05:00,14799.25,2023-08-08 13:40:00-05:00,14775.260751436848,14775.260751436848,-1.0000000000000364,STOP,0.2188480387861906,1.0733975235703634,5,NEXT_CLOSE,2023-01-01
1971,True,2023-08-08 14:45:00-05:00,14833.25,2023-08-08 15:30:00-05:00,14824.75,14810.433740490325,-0.3725413447544109,TIME,0.5916833122570055,0.493069426880838,9,NEXT_CLOSE,2023-01-01
1972,True,2023-08-08 19:15:00-05:00,14848.75,2023-08-08 20:00:00-05:00,14850.5,14839.742039076125,0.19427260117902595,TIME,1.0546226921147124,0.7493371759762429,9,NEXT_CLOSE,2023-01-01
1973,True,2023-08-09 08:15:00-05:00,14848.5,2023-08-09 08:35:00-05:00,14807.78965034057,14862.070116553143,3.0,TARGET,4.6978225831991445,0.3316110058728808,4,NEXT_CLOSE,2023-01-01
1974,True,2023-08-09 21:30:00-05:00,14716.0,2023-08-09 22:15:00-05:00,14719.25,14706.042538270904,0.32638839981714457,TIME,0.376601999789013,0.753203999578026,9,NEXT_CLOSE,2023-01-01
1975,True,2023-08-10 01:10:00-05:00,14730.75,2023-08-10 01:40:00-05:00,14723.610199870522,14723.610199870522,-0.9999999999999268,STOP,0.5602397724671285,1.6106893458429947,6,NEXT_CLOSE,2023-01-01
1976,True,2023-08-10 07:15:00-05:00,14768.0,2023-08-10 07:25:00-05:00,14755.70958483634,14755.70958483634,-1.0000000000000449,STOP,0.5492084612372459,2.3392212237882695,2,NEXT_CLOSE,2023-01-01
1977,True,2023-08-10 13:55:00-05:00,14721.0,2023-08-10 14:00:00-05:00,14684.617014257108,14684.617014257108,-0.9999999999999928,STOP,0.0824561244423457,1.0581869303434364,1,NEXT_CLOSE,2023-01-01
1978,True,2023-08-11 00:25:00-05:00,14691.75,2023-08-11 01:05:00-05:00,14683.141614819375,14683.141614819375,-0.9999999999999961,STOP,1.6553627307560865,1.423031119421899,8,NEXT_CLOSE,2023-01-01
1979,True,2023-08-11 03:05:00-05:00,14680.0,2023-08-11 03:30:00-05:00,14642.840278367366,14692.386573877544,3.0,TARGET,3.047654692346822,0.0,5,NEXT_CLOSE,2023-01-01
1980,True,2023-08-13 19:10:00-05:00,14621.25,2023-08-13 19:15:00-05:00,14611.314532684264,14611.314532684264,-0.999999999999947,STOP,0.12581189794869269,1.1826318407177112,1,NEXT_CLOSE,2023-01-01
1981,True,2023-08-13 23:15:00-05:00,14538.0,2023-08-14 00:00:00-05:00,14537.25,14523.45486833899,-0.051563644625536156,TIME,0.7047031432156609,0.8593940770922693,9,NEXT_CLOSE,2023-01-01
1982,True,2023-08-14 09:35:00-05:00,14676.75,2023-08-14 10:20:00-05:00,14685.75,14644.489181101006,0.27897617937654035,TIME,1.4878729566748818,0.2324801494804503,9,NEXT_CLOSE,2023-01-01
1983,True,2023-08-14 20:25:00-05:00,14795.5,2023-08-14 20:30:00-05:00,14785.040375012686,14785.040375012686,-1.0000000000000704,STOP,0.501930041121734,1.4101844012467766,1,NEXT_CLOSE,2023-01-01
1984,True,2023-08-15 01:40:00-05:00,14766.0,2023-08-15 02:20:00-05:00,14735.806310736089,14776.06456308797,3.0,TARGET,4.197897080152433,0.6209906923302416,8,NEXT_CLOSE,2023-01-01
1985,True,2023-08-15 19:40:00-05:00,14573.5,2023-08-15 19:45:00-05:00,14583.642489988417,14583.642489988417,-1.0000000000000882,STOP,0.14789267741089165,1.3803316558349887,1,NEXT_CLOSE,2023-01-01
1986,True,2023-08-16 12:10:00-05:00,14481.25,2023-08-16 12:40:00-05:00,14505.059954695302,14505.059954695302,-0.999999999999986,STOP,0.16799695972496922,1.8899657969059038,6,NEXT_CLOSE,2023-01-01
1987,True,2023-08-16 13:30:00-05:00,14549.0,2023-08-16 13:40:00-05:00,14519.3740163494,14519.3740163494,-1.0000000000000133,STOP,0.18564784429997305,1.3164119868543545,2,NEXT_CLOSE,2023-01-01
1988,True,2023-08-16 14:15:00-05:00,14440.0,2023-08-16 15:00:00-05:00,14420.5,14470.81435314762,0.6328219809315212,TIME,1.0141377899543609,0.7707447203653143,9,NEXT_CLOSE,2023-01-01
1989,True,2023-08-16 21:00:00-05:00,14403.25,2023-08-16 21:45:00-05:00,14405.5,14390.077375698425,0.17080878862770765,TIME,0.8540439431385383,0.9868952231823108,9,NEXT_CLOSE,2023-01-01
1990,True,2023-08-17 05:05:00-05:00,14453.5,2023-08-17 05:45:00-05:00,14441.459684124451,14441.459684124451,-1.0000000000000402,STOP,0.6021436708918376,1.7026131383838166,8,NEXT_CLOSE,2023-01-01
1991,True,2023-08-17 07:00:00-05:00,14455.0,2023-08-17 07:35:00-05:00,14488.311655307618,14443.896114897461,3.0,TARGET,3.602342750363275,0.4728074859851798,7,NEXT_CLOSE,2023-01-01
1992,True,2023-08-17 11:25:00-05:00,14417.0,2023-08-17 12:10:00-05:00,14406.25,14387.307993665105,-0.36205030669706895,TIME,0.5809644456301805,0.8251379082863433,9,NEXT_CLOSE,2023-01-01
1993,True,2023-08-17 15:20:00-05:00,14229.25,2023-08-17 17:05:00-05:00,14214.25,14256.149415520407,0.5576329340174841,TIME,0.6877472852882305,0.25093482030786785,9,NEXT_CLOSE,2023-01-01
1994,True,2023-08-17 18:35:00-05:00,14237.5,2023-08-17 19:00:00-05:00,14226.697923132893,14226.697923132893,-0.9999999999999617,STOP,0.25458067312720983,1.75892101433345,5,NEXT_CLOSE,2023-01-01
1995,True,2023-08-18 02:35:00-05:00,14209.5,2023-08-18 02:45:00-05:00,14223.930469079454,14223.930469079454,-0.999999999999993,STOP,0.6063558954197797,1.039467249291051,2,NEXT_CLOSE,2023-01-01
1996,True,2023-08-18 05:15:00-05:00,14215.0,2023-08-18 05:30:00-05:00,14201.021294138493,14201.021294138493,-0.9999999999999365,STOP,0.33980255733683873,1.6095910610692359,3,NEXT_CLOSE,2023-01-01
1997,True,2023-08-18 08:50:00-05:00,14141.0,2023-08-18 08:55:00-05:00,14111.077915535492,14111.077915535492,-1.0000000000000167,STOP,0.04177516447701733,1.0610891777162401,1,NEXT_CLOSE,2023-01-01
1998,True,2023-08-18 10:05:00-05:00,14155.25,2023-08-18 10:50:00-05:00,14193.5,14120.807146064142,1.1105351511007717,TIME,1.2339279456675243,0.8855247610084586,9,NEXT_CLOSE,2023-01-01
1999,True,2023-08-18 10:55:00-05:00,14213.0,2023-08-18 11:40:00-05:00,14213.0,14180.488712030925,0.0,TIME,0.4536885777650709,0.9919631615541381,9,NEXT_CLOSE,2023-01-01
2000,True,2023-08-21 02:10:00-05:00,14246.5,2023-08-21 02:20:00-05:00,14236.261759721365,14236.261759721365,-1.0000000000000553,STOP,0.1709278110665106,1.1964946774655743,2,NEXT_CLOSE,2023-01-01
2001,True,2023-08-21 23:35:00-05:00,14443.5,2023-08-22 00:20:00-05:00,14439.25,14449.351876638959,0.7262627465018475,TIME,2.050624225416981,0.7689840845313679,9,NEXT_CLOSE,2023-01-01
2002,True,2023-08-22 09:35:00-05:00,14470.0,2023-08-22 09:50:00-05:00,14499.741748186061,14499.741748186061,-1.0000000000000004,STOP,0.3446334067478856,1.5298360982467119,3,NEXT_CLOSE,2023-01-01
2003,True,2023-08-23 12:20:00-05:00,14696.25,2023-08-23 13:05:00-05:00,14700.0,14677.572189165443,0.20077299385975383,TIME,1.2314076956731568,0.10707893005853537,9,NEXT_CLOSE,2023-01-01
2004,True,2023-08-23 23:55:00-05:00,14868.75,2023-08-24 00:20:00-05:00,14861.230295875988,14861.230295875988,-1.0000000000000366,STOP,0.8643957119595479,1.0971176344101954,5,NEXT_CLOSE,2023-01-01
2005,True,2023-08-24 02:05:00-05:00,14886.25,2023-08-24 02:10:00-05:00,14874.529259497582,14874.529259497582,-1.000000000000057,STOP,0.04265942069930365,1.98366306251762,1,NEXT_CLOSE,2023-01-01
2006,True,2023-08-24 20:40:00-05:00,14322.75,2023-08-24 20:55:00-05:00,14333.613760917577,14333.613760917577,-0.9999999999999669,STOP,0.06903686538117182,1.1276021345591398,3,NEXT_CLOSE,2023-01-01
2007,True,2023-08-25 01:30:00-05:00,14287.25,2023-08-25 02:00:00-05:00,14300.03440342499,14300.03440342499,-1.0000000000000422,STOP,1.9750628293412524,1.0755292635026623,6,NEXT_CLOSE,2023-01-01
2008,True,2023-08-25 03:05:00-05:00,14338.0,2023-08-25 03:50:00-05:00,14346.75,14320.987054541582,0.5143142333222404,TIME,1.5870267771086273,0.13225223142571896,9,NEXT_CLOSE,2023-01-01
2009,True,2023-08-25 04:55:00-05:00,14333.25,2023-08-25 05:05:00-05:00,14348.184833860809,14348.184833860809,-0.9999999999999828,STOP,0.25109084138126825,1.2387148174809235,2,NEXT_CLOSE,2023-01-01
2010,True,2023-08-25 13:15:00-05:00,14416.25,2023-08-25 14:00:00-05:00,14465.5,14379.75992929376,1.349682229899808,TIME,2.1375677955773607,0.0,9,NEXT_CLOSE,2023-01-01
2011,True,2023-08-28 14:45:00-05:00,14557.75,2023-08-28 15:30:00-05:00,14574.5,14532.750521481325,0.6700139759910254,TIME,0.7800162705567161,0.34000709229395315,9,NEXT_CLOSE,2023-01-01
2012,True,2023-08-28 21:00:00-05:00,14571.25,2023-08-28 21:35:00-05:00,14580.393933856913,14580.393933856913,-0.9999999999999907,STOP,0.19138371158240974,1.175642799720517,7,NEXT_CLOSE,2023-01-01
2013,True,2023-08-28 23:45:00-05:00,14586.5,2023-08-29 00:05:00-05:00,14591.37231570137,14591.37231570137,-1.0000000000001155,STOP,0.20524121614675234,2.2063430735775875,4,NEXT_CLOSE,2023-01-01
2014,True,2023-08-29 02:55:00-05:00,14563.75,2023-08-29 03:40:00-05:00,14572.0,14576.1687834453,-0.6643162783486165,TIME,1.4091557419516108,0.8857550377981553,9,NEXT_CLOSE,2023-01-01
2015,True,2023-08-29 10:15:00-05:00,14821.5,2023-08-29 11:00:00-05:00,14841.25,14791.520539890524,0.6587843786338519,TIME,1.3842810994078405,0.4086130956083385,9,NEXT_CLOSE,2023-01-01
2016,True,2023-08-29 13:45:00-05:00,14878.0,2023-08-29 14:30:00-05:00,14889.5,14858.891102086103,0.6018138802048488,TIME,1.4522030587551786,0.6410626115225564,9,NEXT_CLOSE,2023-01-01
2017,True,2023-08-30 10:40:00-05:00,14966.0,2023-08-30 11:25:00-05:00,14986.25,14934.727776354768,0.647539497981548,TIME,0.9193462008380002,0.5835849796623828,9,NEXT_CLOSE,2023-01-01
2018,True,2023-08-30 12:55:00-05:00,14960.0,2023-08-30 13:40:00-05:00,14981.621263766097,14981.621263766097,-0.999999999999998,STOP,1.5378379524760546,1.1331437544560403,9,NEXT_CLOSE,2023-01-01
2019,True,2023-08-31 02:35:00-05:00,14991.25,2023-08-31 03:00:00-05:00,14980.361629324932,14980.361629324932,-1.0000000000000175,STOP,0.20664248739732388,1.125053542496541,5,NEXT_CLOSE,2023-01-01
2020,True,2023-08-31 08:10:00-05:00,14967.75,2023-08-31 08:30:00-05:00,14983.507479228965,14983.507479228965,-0.9999999999999787,STOP,0.6028883085904398,3.9822359330579054,4,NEXT_CLOSE,2023-01-01
2021,True,2023-08-31 11:25:00-05:00,15011.25,2023-08-31 12:10:00-05:00,15025.0,15038.492339302422,-0.504729048682597,TIME,1.5233640378420201,0.6056748584191165,9,NEXT_CLOSE,2023-01-01
2022,True,2023-08-31 15:00:00-05:00,15018.5,2023-08-31 15:45:00-05:00,15015.0,15038.415000745958,0.17574691784585622,TIME,0.35149383569171244,0.4017072407905285,9,NEXT_CLOSE,2023-01-01
2023,True,2023-09-01 08:40:00-05:00,15030.0,2023-09-01 09:10:00-05:00,15060.239293618306,15060.239293618306,-1.0000000000000056,STOP,1.8022907772887802,1.248375721883513,6,NEXT_CLOSE,2023-01-01
2024,True,2023-09-01 10:00:00-05:00,14978.75,2023-09-01 10:45:00-05:00,14942.5,15016.93672369302,0.9492828002583166,TIME,1.060578025116188,0.6743181270800456,9,NEXT_CLOSE,2023-01-01
2025,True,2023-09-03 20:55:00-05:00,14998.75,2023-09-03 21:25:00-05:00,15006.312376934262,15006.312376934262,-0.9999999999999413,STOP,0.33058389203973876,1.5206859033827984,6,NEXT_CLOSE,2023-01-01
2026,True,2023-09-04 00:15:00-05:00,15021.25,2023-09-04 00:35:00-05:00,15016.272619047408,15016.272619047408,-1.0000000000000098,STOP,0.15068165510003764,1.2054532408003011,4,NEXT_CLOSE,2023-01-01
2027,True,2023-09-04 05:35:00-05:00,15035.25,2023-09-04 06:10:00-05:00,15042.011909062814,15042.011909062814,-0.9999999999999293,STOP,0.8503515718099044,1.1461260315698711,7,NEXT_CLOSE,2023-01-01
2028,True,2023-09-04 06:30:00-05:00,15030.25,2023-09-04 07:00:00-05:00,15036.92377396621,15036.92377396621,-0.9999999999999288,STOP,0.29968051212495944,1.048881792437358,6,NEXT_CLOSE,2023-01-01
2029,True,2023-09-04 09:35:00-05:00,15014.25,2023-09-04 10:20:00-05:00,14990.75,15023.666310685037,2.49566956593124,TIME,2.681517299564417,0.6106425533661545,9,NEXT_CLOSE,2023-01-01
2030,True,2023-09-05 09:25:00-05:00,14966.25,2023-09-05 10:10:00-05:00,15043.0,14933.862856788506,2.3697675185122162,TIME,2.7016893533526893,0.3859556219075271,9,NEXT_CLOSE,2023-01-01
2031,True,2023-09-05 20:20:00-05:00,14988.75,2023-09-05 21:05:00-05:00,14979.75,14994.766311546333,1.4959331694660396,TIME,2.991866338932079,0.8310739830366887,9,NEXT_CLOSE,2023-01-01
2032,True,2023-09-06 05:15:00-05:00,14967.0,2023-09-06 06:00:00-05:00,14962.5,14956.066131597308,-0.4115652241518228,TIME,0.48015942817712653,0.7545362442783418,9,NEXT_CLOSE,2023-01-01
2033,True,2023-09-06 11:30:00-05:00,14819.5,2023-09-06 12:15:00-05:00,14836.0,14844.861242599292,-0.6505990365180604,TIME,1.2716253895580272,0.6703141588367895,9,NEXT_CLOSE,2023-01-01
2034,True,2023-09-06 15:00:00-05:00,14867.25,2023-09-06 15:45:00-05:00,14864.5,14846.960495776913,-0.13553805799112723,TIME,0.061608208177785104,0.3696492490667106,9,NEXT_CLOSE,2023-01-01
2035,True,2023-09-06 19:50:00-05:00,14855.25,2023-09-06 20:05:00-05:00,14860.990558462465,14860.990558462465,-1.000000000000093,STOP,0.2612986192559534,2.003289414295643,3,NEXT_CLOSE,2023-01-01
2036,True,2023-09-06 20:35:00-05:00,14856.0,2023-09-06 21:20:00-05:00,14854.75,14862.81791721487,0.1833404484985074,TIME,1.1733788703904473,0.4766851660961192,9,NEXT_CLOSE,2023-01-01
2037,True,2023-09-07 03:15:00-05:00,14777.0,2023-09-07 04:00:00-05:00,14776.75,14792.21677605762,0.016429235670773194,TIME,1.7414989811019586,0.14786312103695876,9,NEXT_CLOSE,2023-01-01
2038,True,2023-09-07 09:45:00-05:00,14738.75,2023-09-07 10:20:00-05:00,14704.249702775584,14704.249702775584,-1.0000000000000155,STOP,0.31883783285829975,1.065208214322047,7,NEXT_CLOSE,2023-01-01
2039,True,2023-09-07 12:55:00-05:00,14756.25,2023-09-07 13:25:00-05:00,14733.617478541068,14733.617478541068,-0.9999999999999752,STOP,0.5964867867018685,1.1377433153757863,6,NEXT_CLOSE,2023-01-01
2040,True,2023-09-08 00:25:00-05:00,14775.0,2023-09-08 00:55:00-05:00,14794.380518163409,14768.539827278864,3.0,TARGET,3.289385735844987,0.0,6,NEXT_CLOSE,2023-01-01
2041,True,2023-09-08 05:25:00-05:00,14732.75,2023-09-08 06:10:00-05:00,14734.25,14719.235881245675,0.11099502877463151,TIME,0.9249585731219292,0.3329850863238945,9,NEXT_CLOSE,2023-01-01
2042,True,2023-09-08 07:35:00-05:00,14765.75,2023-09-08 07:50:00-05:00,14752.436959266794,14752.436959266794,-0.999999999999968,STOP,0.1502286397285166,1.2018291178281328,3,NEXT_CLOSE,2023-01-01
2043,True,2023-09-11 10:30:00-05:00,14867.0,2023-09-11 10:45:00-05:00,14841.962574029661,14841.962574029661,-1.000000000000015,STOP,0.35946187162619303,1.0883706668681956,3,NEXT_CLOSE,2023-01-01
2044,True,2023-09-11 14:25:00-05:00,14968.5,2023-09-11 14:45:00-05:00,14952.982819788274,14952.982819788274,-1.0000000000000318,STOP,0.3705570162583511,1.0150040010554833,4,NEXT_CLOSE,2023-01-01
2045,True,2023-09-12 06:25:00-05:00,14909.25,2023-09-12 07:10:00-05:00,14900.0,14920.052261059293,0.8563022083273295,TIME,1.5968879020158306,0.0,9,NEXT_CLOSE,2023-01-01
2046,True,2023-09-12 09:30:00-05:00,14870.75,2023-09-12 10:15:00-05:00,14806.5,14895.188395628036,2.6290596558756536,TIME,2.9359537791296213,0.13298745341005253,9,NEXT_CLOSE,2023-01-01
2047,True,2023-09-12 20:20:00-05:00,14791.5,2023-09-12 20:25:00-05:00,14785.599570586939,14785.599570586939,-0.999999999999934,STOP,0.21184898801313934,1.1863543328735804,1,NEXT_CLOSE,2023-01-01
2048,True,2023-09-13 02:20:00-05:00,14794.25,2023-09-13 02:40:00-05:00,14780.69746911423,14780.69746911423,-0.9999999999999958,STOP,1.3281652077914905,1.475739119768323,4,NEXT_CLOSE,2023-01-01
2049,True,2023-09-13 22:10:00-05:00,14890.75,2023-09-13 22:55:00-05:00,14906.25,14883.819227294949,2.2364028744883666,TIME,2.2724738885930176,0.39678115515116186,9,NEXT_CLOSE,2023-01-01
2050,True,2023-09-14 07:35:00-05:00,14872.0,2023-09-14 07:50:00-05:00,14890.799117010216,14890.799117010216,-0.999999999999994,STOP,0.7181188346592913,2.260744479482954,3,NEXT_CLOSE,2023-01-01
2051,True,2023-09-14 08:55:00-05:00,14864.75,2023-09-14 09:35:00-05:00,14896.955554466573,14896.955554466573,-0.9999999999999881,STOP,1.5913404022648816,1.1411075079655493,8,NEXT_CLOSE,2023-01-01
2052,True,2023-09-14 11:55:00-05:00,14988.0,2023-09-14 12:25:00-05:00,14965.546182246124,14965.546182246124,-1.0000000000000318,STOP,0.02226792813056044,1.0020567658752197,6,NEXT_CLOSE,2023-01-01
2053,True,2023-09-14 13:00:00-05:00,14957.75,2023-09-14 13:45:00-05:00,14966.0,14976.208189702644,-0.44695607385694747,TIME,1.1918828636185266,0.5146766911080001,9,NEXT_CLOSE,2023-01-01
2054,True,2023-09-14 21:05:00-05:00,14980.75,2023-09-14 21:50:00-05:00,14981.0,14973.160112669591,0.03293856537216144,TIME,0.8564026996761974,0.4940784805824216,9,NEXT_CLOSE,2023-01-01
2055,True,2023-09-15 12:20:00-05:00,14667.0,2023-09-15 13:05:00-05:00,14662.5,14689.979533809414,0.1958264269989939,TIME,0.848581183662307,0.8920981674398611,9,NEXT_CLOSE,2023-01-01
2056,True,2023-09-15 13:55:00-05:00,14658.75,2023-09-15 14:25:00-05:00,14679.742841525027,14679.742841525027,-1.0000000000000167,STOP,0.7859822111422852,1.3099703519038086,6,NEXT_CLOSE,2023-01-01
2057,True,2023-09-18 01:40:00-05:00,14683.75,2023-09-18 01:50:00-05:00,14690.488985535874,14690.488985535874,-0.9999999999999963,STOP,0.11129271549960394,1.1129271549960393,2,NEXT_CLOSE,2023-01-01
2058,True,2023-09-18 02:20:00-05:00,14688.5,2023-09-18 02:30:00-05:00,14697.953517322321,14697.953517322321,-1.0000000000000557,STOP,0.47601330241126877,2.4065116955236365,2,NEXT_CLOSE,2023-01-01
2059,True,2023-09-18 23:35:00-05:00,14685.5,2023-09-19 00:00:00-05:00,14674.121795315477,14689.292734894841,3.0,TARGET,3.163943785346685,0.0,5,NEXT_CLOSE,2023-01-01
2060,True,2023-09-19 02:15:00-05:00,14693.0,2023-09-19 03:00:00-05:00,14708.75,14684.657818119053,1.8879952780662947,TIME,2.4274225003709504,0.0,9,NEXT_CLOSE,2023-01-01
2061,True,2023-09-19 09:40:00-05:00,14547.5,2023-09-19 10:25:00-05:00,14563.5,14573.426606339806,-0.6171266609403478,TIME,0.5689136405543831,0.732837909866663,9,NEXT_CLOSE,2023-01-01
2062,True,2023-09-19 12:00:00-05:00,14599.75,2023-09-19 12:45:00-05:00,14660.182614006051,14579.605795331316,3.0,TARGET,3.0778082838081007,0.19856827637471616,9,NEXT_CLOSE,2023-01-01
2063,True,2023-09-19 13:40:00-05:00,14675.75,2023-09-19 13:50:00-05:00,14656.381503947072,14656.381503947072,-1.0000000000000326,STOP,0.11616802842365877,1.613444839217483,2,NEXT_CLOSE,2023-01-01
2064,True,2023-09-19 14:00:00-05:00,14635.0,2023-09-19 14:40:00-05:00,14656.014523330583,14656.014523330583,-1.0000000000000173,STOP,0.6899989960228142,1.3324118543888828,8,NEXT_CLOSE,2023-01-01
2065,True,2023-09-20 12:40:00-05:00,14639.5,2023-09-20 12:50:00-05:00,14655.818871844904,14655.818871844904,-0.999999999999964,STOP,0.5821480853755502,1.0264189926358385,2,NEXT_CLOSE,2023-01-01
2066,True,2023-09-20 14:10:00-05:00,14534.5,2023-09-20 14:55:00-05:00,14434.75,14576.810639101303,2.357563064957997,TIME,2.46982797281314,0.30134264740064626,9,NEXT_CLOSE,2023-01-01
2067,True,2023-09-20 19:40:00-05:00,14379.0,2023-09-20 20:15:00-05:00,14391.904700735193,14391.904700735193,-1.000000000000063,STOP,0.484319638885993,1.0073848488828654,7,NEXT_CLOSE,2023-01-01
2068,True,2023-09-21 08:55:00-05:00,14216.0,2023-09-21 09:05:00-05:00,14241.37408064509,14241.37408064509,-0.9999999999999931,STOP,0.5714492754560518,1.7340529737976746,2,NEXT_CLOSE,2023-01-01
2069,True,2023-09-22 02:15:00-05:00,14207.75,2023-09-22 02:25:00-05:00,14196.029252279346,14196.029252279346,-0.9999999999999708,STOP,0.08531878885489583,1.6423866854567446,2,NEXT_CLOSE,2023-01-01
2070,True,2023-09-22 06:05:00-05:00,14200.0,2023-09-22 06:50:00-05:00,14206.75,14210.517296930266,-0.6417998887694765,TIME,0.475407325014427,0.9745850162795754,9,NEXT_CLOSE,2023-01-01
2071,True,2023-09-22 14:55:00-05:00,14149.25,2023-09-22 15:40:00-05:00,14161.25,14179.50270722847,-0.3966587158423575,TIME,0.04131861623357891,0.8263723246715781,9,NEXT_CLOSE,2023-01-01
2072,True,2023-09-25 02:15:00-05:00,14216.0,2023-09-25 02:45:00-05:00,14207.200126614767,14207.200126614767,-0.9999999999999161,STOP,1.4204749833077608,1.0795609873138983,6,NEXT_CLOSE,2023-01-01
2073,True,2023-09-25 06:35:00-05:00,14120.5,2023-09-25 07:20:00-05:00,14089.25,14139.332451126686,1.6593697649754842,TIME,2.0708934666894043,0.03982487435941162,9,NEXT_CLOSE,2023-01-01
2074,True,2023-09-25 10:20:00-05:00,14196.0,2023-09-25 11:05:00-05:00,14173.5,14163.969899284451,-0.7024642288769666,TIME,0.29659600774805256,0.9210086556386895,9,NEXT_CLOSE,2023-01-01
2075,True,2023-09-25 14:05:00-05:00,14127.75,2023-09-25 14:15:00-05:00,14151.105980524388,14151.105980524388,-1.0000000000000235,STOP,0.07492727604275669,2.1193715223522607,2,NEXT_CLOSE,2023-01-01
2076,True,2023-09-26 01:15:00-05:00,14115.25,2023-09-26 02:00:00-05:00,14106.75,14125.123295207406,0.8609081184592582,TIME,1.0887955615808265,0.9115497724862733,9,NEXT_CLOSE,2023-01-01
2077,True,2023-09-26 06:00:00-05:00,14141.5,2023-09-26 06:05:00-05:00,14128.00460365933,14128.00460365933,-0.999999999999995,STOP,0.0740993428245155,1.2782136637228922,1,NEXT_CLOSE,2023-01-01
2078,True,2023-09-26 06:30:00-05:00,14159.5,2023-09-26 07:15:00-05:00,14173.75,14145.601252344339,1.0252722297750605,TIME,1.1511828544842784,0.7914382124579413,9,NEXT_CLOSE,2023-01-01
2079,True,2023-09-26 08:05:00-05:00,14112.5,2023-09-26 08:35:00-05:00,14127.700555238065,14127.700555238065,-1.0000000000000302,STOP,1.7926976727640545,1.0690398966024177,6,NEXT_CLOSE,2023-01-01
2080,True,2023-09-26 11:25:00-05:00,14049.5,2023-09-26 12:10:00-05:00,14060.5,14025.214986315315,0.4529542434203799,TIME,0.7000201943769507,0.9882638038262833,9,NEXT_CLOSE,2023-01-01
2081,True,2023-09-26 12:40:00-05:00,13993.5,2023-09-26 12:50:00-05:00,14016.327907695491,14016.327907695491,-1.0000000000000335,STOP,0.2956906997365065,1.0184901879813002,2,NEXT_CLOSE,2023-01-01
2082,True,2023-09-27 02:30:00-05:00,14052.0,2023-09-27 03:15:00-05:00,14062.0,14041.43085057036,0.9461499306609417,TIME,2.5072973162514955,0.6149974549296121,9,NEXT_CLOSE,2023-01-01
2083,True,2023-09-27 09:05:00-05:00,14010.5,2023-09-27 09:20:00-05:00,14037.0943382604,14037.0943382604,-1.0000000000000298,STOP,0.8272437458148555,1.193863133164621,3,NEXT_CLOSE,2023-01-01
2084,True,2023-09-27 11:05:00-05:00,13935.0,2023-09-27 11:45:00-05:00,13963.796914077351,13963.796914077351,-1.000000000000027,STOP,0.32121497376954683,1.1025486937495255,8,NEXT_CLOSE,2023-01-01
2085,True,2023-09-27 13:35:00-05:00,14017.0,2023-09-27 14:20:00-05:00,14054.25,13987.847684580276,1.2777715753856431,TIME,2.9843255586188175,0.5145388894170375,9,NEXT_CLOSE,2023-01-01
2086,True,2023-09-28 06:20:00-05:00,14004.0,2023-09-28 07:05:00-05:00,14012.0,14019.114771356042,-0.529283560535087,TIME,2.613337580141992,0.9593264534698451,9,NEXT_CLOSE,2023-01-01
2087,True,2023-09-29 07:35:00-05:00,14279.25,2023-09-29 08:20:00-05:00,14283.25,14259.2111583849,0.19961233672239692,TIME,0.6487400943477899,0.5115066128511421,9,NEXT_CLOSE,2023-01-01
2088,True,2023-09-29 09:25:00-05:00,14263.5,2023-09-29 09:30:00-05:00,14293.806727943385,14293.806727943385,-0.9999999999999715,STOP,0.09073892784259242,1.088867134111109,1,NEXT_CLOSE,2023-01-01
2089,True,2023-09-29 10:30:00-05:00,14222.0,2023-09-29 11:15:00-05:00,14226.75,14254.92728628764,-0.1442572569906264,TIME,0.964245875674187,0.4327717709718792,9,NEXT_CLOSE,2023-01-01
2090,True,2023-09-29 11:50:00-05:00,14169.0,2023-09-29 12:35:00-05:00,14143.5,14202.632065260528,0.7582049987851122,TIME,1.7691449971652615,0.3791024993925561,9,NEXT_CLOSE,2023-01-01
2091,True,2023-10-02 02:15:00-05:00,14286.5,2023-10-02 02:45:00-05:00,14275.153406820615,14275.153406820615,-0.9999999999999507,STOP,0.5728591743122503,1.2118174841220681,6,NEXT_CLOSE,2023-01-01
