hypothesis_id,model,dimension,condition,conditions_json,N,wins,losses,win_pct,avg_R,total_R,profit_factor,max_drawdown_R,largest_win_R,largest_loss_R,max_consecutive_wins,max_consecutive_losses,flat,sem_R,ci95_low_R,ci95_high_R,adequate_sample,one_sided_p,bootstrap_probability_positive,bootstrap_ci95_low_R,bootstrap_ci95_high_R,first_half_N,first_half_avg_R,first_half_total_R,second_half_N,second_half_avg_R,second_half_total_R,without_best_5_total_R,best_month,without_best_month_total_R,positive_month_pct,positive_quarter_pct,best_quarter,best_quarter_R,worst_quarter,worst_quarter_R,longest_losing_months,yearly_results,fdr_q,evidence_label
H0178,BOS,HTF_regime x session,Bull | Open,"[{""feature"": ""htf_regime_name"", ""value"": ""Bull""}, {""feature"": ""session_name"", ""value"": ""Open""}]",46,22,24,47.82608695652174,0.07280883197568086,3.3492062708813197,1.1608138004760615,8.13408848854055,2.0,-1.0,9,4,0,0.16231131173721094,-0.2453213390292526,0.39093900298061435,True,0.3268690573040164,0.6585,-0.2358182154940948,0.38741395500437453,27.0,0.049625680496432824,1.3398933734036862,19.0,0.10575331039355966,2.0093128974776335,-6.650793729118679,2025-04,-1.6507937291186803,35.294117647058826,50.0,2024Q1,6.861729823305483,2024Q3,-3.4013021383164963,6.0,"{""2024"": {""count"": 34, ""mean"": 0.091125, ""sum"": 3.098236}, ""2025"": {""count"": 12, ""mean"": 0.020914, ""sum"": 0.250971}}",0.9927819330416757,DESCRIPTIVE PATTERN
H0179,BOS,HTF_regime x session,Bull | MidAM,"[{""feature"": ""htf_regime_name"", ""value"": ""Bull""}, {""feature"": ""session_name"", ""value"": ""MidAM""}]",69,29,40,42.028985507246375,0.00902618681612051,0.6228068903123152,1.0176224903306592,8.702809051083554,2.0,-1.0,7,7,0,0.13974163692137634,-0.2648674215497771,0.2829197951820181,True,0.4742494414752493,0.537,-0.24505613396427275,0.28675096279411594,39.0,-0.07266059185094073,-2.8337630821866884,30.0,0.11521899908330012,3.4565699724990036,-9.377193109687685,2025-04,-5.5581301884497805,44.44444444444444,50.0,2025Q2,7.338261898254215,2024Q2,-3.823606531786529,3.0,"{""2024"": {""count"": 47, ""mean"": -0.074131, ""sum"": -3.484158}, ""2025"": {""count"": 22, ""mean"": 0.18668, ""sum"": 4.106965}}",0.9927819330416757,DESCRIPTIVE PATTERN
H0180,BOS,HTF_regime x session,Bull | Midday,"[{""feature"": ""htf_regime_name"", ""value"": ""Bull""}, {""feature"": ""session_name"", ""value"": ""Midday""}]",79,28,51,35.44303797468354,-0.12951085206332985,-10.231357313003059,0.7739868826372016,15.763405162744338,2.0,-1.0,3,19,0,0.1294963500797959,-0.38332369821972984,0.12430199409307013,True,0.84137184226836,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0181,BOS,HTF_regime x session,Bull | PM,"[{""feature"": ""htf_regime_name"", ""value"": ""Bull""}, {""feature"": ""session_name"", ""value"": ""PM""}]",94,43,51,45.744680851063826,-0.1251493364326938,-11.764037624673218,0.7470985348808518,16.45928910067649,2.0,-1.0,5,6,0,0.1009456869974352,-0.32300288294766677,0.07270421008227917,True,0.8924695818101298,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0182,BOS,HTF_regime x session,Bull | After-hours,"[{""feature"": ""htf_regime_name"", ""value"": ""Bull""}, {""feature"": ""session_name"", ""value"": ""After-hours""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0183,BOS,HTF_regime x session,Bear | Overnight,"[{""feature"": ""htf_regime_name"", ""value"": ""Bear""}, {""feature"": ""session_name"", ""value"": ""Overnight""}]",163,72,91,44.171779141104295,0.043366636668307826,7.068761776934176,1.0890740985983594,12.87977184412218,2.0,-1.0,7,8,0,0.09175464981636186,-0.1364724769717614,0.22320575030837708,True,0.3182361125897306,0.681,-0.13303647297862936,0.22825320856431638,78.0,0.1454416959495374,11.344452284063918,85.0,-0.05030224126034991,-4.275690507129743,-2.931238223065826,2025-04,-0.5640371492232266,55.55555555555556,66.66666666666666,2024Q2,8.596452399603956,2025Q1,-6.0793618023552325,3.0,"{""2024"": {""count"": 110, ""mean"": 0.079377, ""sum"": 8.731499}, ""2025"": {""count"": 53, ""mean"": -0.031372, ""sum"": -1.662737}}",0.9927819330416757,DESCRIPTIVE PATTERN
H0184,BOS,HTF_regime x session,Bear | Premarket,"[{""feature"": ""htf_regime_name"", ""value"": ""Bear""}, {""feature"": ""session_name"", ""value"": ""Premarket""}]",110,44,66,40.0,-0.02384414264802902,-2.6228556912831924,0.9586275717956457,10.454955055749501,2.0,-1.0,4,11,0,0.11817429619912505,-0.2554657631983141,0.20777747790225606,True,0.5799521122365623,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0185,BOS,HTF_regime x session,Bear | Open,"[{""feature"": ""htf_regime_name"", ""value"": ""Bear""}, {""feature"": ""session_name"", ""value"": ""Open""}]",28,9,19,32.142857142857146,-0.3856975554915561,-10.79953155376357,0.40095944366937425,10.799531553763572,2.0,-1.0,3,5,0,0.17222256963156696,-0.7232537919694273,-0.04814131901368485,False,0.9874392636635975,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0186,BOS,HTF_regime x session,Bear | MidAM,"[{""feature"": ""htf_regime_name"", ""value"": ""Bear""}, {""feature"": ""session_name"", ""value"": ""MidAM""}]",56,28,28,50.0,0.034041989290084396,1.9063514002447262,1.076933285917681,5.0,2.0,-1.0,7,5,0,0.13978376125343905,-0.23993418276665612,0.3080181613468249,True,0.4037961774040456,0.59,-0.22818585758982518,0.30673737835447923,24.0,-0.06188436420775926,-1.4852247409862223,32.0,0.10598675441346717,3.3915761412309493,-8.093648599755273,2024-07,-2.806271387649078,47.05882352941176,66.66666666666666,2024Q3,2.4676547316067357,2024Q1,-2.4000520550592244,2.0,"{""2024"": {""count"": 31, ""mean"": -0.012621, ""sum"": -0.39124}, ""2025"": {""count"": 25, ""mean"": 0.091904, ""sum"": 2.297591}}",0.9927819330416757,DESCRIPTIVE PATTERN
H0187,BOS,HTF_regime x session,Bear | Midday,"[{""feature"": ""htf_regime_name"", ""value"": ""Bear""}, {""feature"": ""session_name"", ""value"": ""Midday""}]",58,21,37,36.206896551724135,-0.21511070647538244,-12.476420975572182,0.6374468125401246,13.047855608461132,2.0,-1.0,3,7,0,0.13620540830180095,-0.4820733067469123,0.05185189379614741,True,0.9428676357970849,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0188,BOS,HTF_regime x session,Bear | PM,"[{""feature"": ""htf_regime_name"", ""value"": ""Bear""}, {""feature"": ""session_name"", ""value"": ""PM""}]",58,24,34,41.37931034482759,-0.04809419308860458,-2.7894631991390657,0.9028431240204301,7.83586738040896,2.0,-1.0,3,5,0,0.14506461216092448,-0.33242083292401653,0.23623244674680738,True,0.6298803084235132,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0189,BOS,HTF_regime x session,Bear | After-hours,"[{""feature"": ""htf_regime_name"", ""value"": ""Bear""}, {""feature"": ""session_name"", ""value"": ""After-hours""}]",1,0,1,0.0,-0.2015583471116507,-0.2015583471116507,0.0,0.2015583471116507,-0.2015583471116507,-0.2015583471116507,0,1,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0190,BOS,HTF_regime x session,Neutral | Overnight,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""session_name"", ""value"": ""Overnight""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0191,BOS,HTF_regime x session,Neutral | Premarket,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""session_name"", ""value"": ""Premarket""}]",2,1,1,50.0,-0.17303288410607148,-0.34606576821214297,0.653934231787857,1.0,0.653934231787857,-1.0,1,1,0,0.8269671158939284,-1.793888431258171,1.447822663046028,False,0.5828687464803552,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0192,BOS,HTF_regime x session,Neutral | Open,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""session_name"", ""value"": ""Open""}]",1,0,1,0.0,-0.3977307196153781,-0.3977307196153781,0.0,0.3977307196153781,-0.3977307196153781,-0.3977307196153781,0,1,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0193,BOS,HTF_regime x session,Neutral | MidAM,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""session_name"", ""value"": ""MidAM""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0194,BOS,HTF_regime x session,Neutral | Midday,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""session_name"", ""value"": ""Midday""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0195,BOS,HTF_regime x session,Neutral | PM,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""session_name"", ""value"": ""PM""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0196,BOS,HTF_regime x session,Neutral | After-hours,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""session_name"", ""value"": ""After-hours""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0197,BOS,HTF_regime x score_band,Bull | 70-74,"[{""feature"": ""htf_regime_name"", ""value"": ""Bull""}, {""feature"": ""score_band"", ""value"": ""70-74""}]",2,1,1,50.0,0.5,1.0,2.0,1.0,2.0,-1.0,1,1,0,1.4999999999999998,-2.4399999999999995,3.4399999999999995,False,0.36944134018176367,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0198,BOS,HTF_regime x score_band,Bull | 75-79,"[{""feature"": ""htf_regime_name"", ""value"": ""Bull""}, {""feature"": ""score_band"", ""value"": ""75-79""}]",280,116,164,41.42857142857143,0.013530523869371579,3.788546683424042,1.0272512884882172,17.88884863766784,2.0,-1.0,5,7,0,0.06850327480293943,-0.12073589474438969,0.14779694248313285,True,0.42171170364178134,0.5955,-0.11809634347576037,0.14884548968195327,153.0,0.06196283875175997,9.480314329019276,127.0,-0.04481706807555301,-5.691767645595232,-6.211453316575953,2024-03,-2.609799332437402,50.0,33.33333333333333,2024Q1,16.282449297589135,2025Q2,-7.782592939513718,2.0,"{""2024"": {""count"": 197, ""mean"": 0.067924, ""sum"": 13.381006}, ""2025"": {""count"": 83, ""mean"": -0.115572, ""sum"": -9.59246}}",0.9927819330416757,DESCRIPTIVE PATTERN
H0199,BOS,HTF_regime x score_band,Bull | 80-84,"[{""feature"": ""htf_regime_name"", ""value"": ""Bull""}, {""feature"": ""score_band"", ""value"": ""80-84""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0200,BOS,HTF_regime x score_band,Bull | 85-89,"[{""feature"": ""htf_regime_name"", ""value"": ""Bull""}, {""feature"": ""score_band"", ""value"": ""85-89""}]",44,18,26,40.90909090909091,-0.19773558457707188,-8.700365721391163,0.6349226613483531,11.792468857691679,2.0,-1.0,5,9,0,0.15209970319095506,-0.49585100283134376,0.10037983367720002,True,0.9032062420407806,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0201,BOS,HTF_regime x score_band,Bull | 90-94,"[{""feature"": ""htf_regime_name"", ""value"": ""Bull""}, {""feature"": ""score_band"", ""value"": ""90-94""}]",259,104,155,40.15444015444015,0.06731356299392827,17.434212815427422,1.1233081839773424,20.44354772121477,2.0,-1.0,6,8,0,0.07972915631813955,-0.08895558338962525,0.2235827093774818,True,0.1992570721692527,0.784,-0.09735672109652498,0.23062393694292238,139.0,-0.0007695063076191465,-0.10696137675906137,120.0,0.146176451601554,17.54117419218648,7.434212815427422,2024-03,7.021979497285386,55.55555555555556,50.0,2025Q1,11.783175843763118,2024Q2,-7.22067772104077,2.0,"{""2024"": {""count"": 180, ""mean"": 0.033807, ""sum"": 6.085257}, ""2025"": {""count"": 79, ""mean"": 0.143658, ""sum"": 11.348955}}",0.9927819330416757,DESCRIPTIVE PATTERN
H0202,BOS,HTF_regime x score_band,Bull | 95+,"[{""feature"": ""htf_regime_name"", ""value"": ""Bull""}, {""feature"": ""score_band"", ""value"": ""95+""}]",77,32,45,41.55844155844156,-0.07834360393363536,-6.0324575028899226,0.8522560512827924,19.175069849003926,2.0,-1.0,5,5,0,0.12455297256474439,-0.32246743016053436,0.1657802222932636,True,0.7353249047215723,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0203,BOS,HTF_regime x score_band,Bear | 70-74,"[{""feature"": ""htf_regime_name"", ""value"": ""Bear""}, {""feature"": ""score_band"", ""value"": ""70-74""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0204,BOS,HTF_regime x score_band,Bear | 75-79,"[{""feature"": ""htf_regime_name"", ""value"": ""Bear""}, {""feature"": ""score_band"", ""value"": ""75-79""}]",207,85,122,41.06280193236715,-0.10581118402567534,-21.902915093314796,0.8010284041798785,28.105098917651087,2.0,-1.0,5,8,0,0.07467436555246611,-0.2521729405085089,0.04055057245715822,True,0.9217538535764465,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0205,BOS,HTF_regime x score_band,Bear | 80-84,"[{""feature"": ""htf_regime_name"", ""value"": ""Bear""}, {""feature"": ""score_band"", ""value"": ""80-84""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0206,BOS,HTF_regime x score_band,Bear | 85-89,"[{""feature"": ""htf_regime_name"", ""value"": ""Bear""}, {""feature"": ""score_band"", ""value"": ""85-89""}]",30,11,19,36.666666666666664,-0.2519155392960334,-7.557466178881001,0.5785774614696817,9.055124293666438,2.0,-1.0,2,5,0,0.1886992007422384,-0.6217659727508207,0.11793489415875386,True,0.9090636534141268,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0207,BOS,HTF_regime x score_band,Bear | 90-94,"[{""feature"": ""htf_regime_name"", ""value"": ""Bear""}, {""feature"": ""score_band"", ""value"": ""90-94""}]",188,85,103,45.212765957446805,0.12568651642580386,23.629065088051124,1.2578291522992873,10.58269351048186,2.0,-1.0,4,9,0,0.0903069488822962,-0.05131510338349671,0.30268813623510443,True,0.08199600483949276,0.927,-0.03887292570392643,0.30042273275564974,89.0,0.1543264057362706,13.735050110528084,99.0,0.09993954522750546,9.89401497752304,13.629065088051124,2025-04,17.173986431078358,61.111111111111114,66.66666666666666,2024Q3,10.469997695225892,2024Q1,-3.6027247625020906,2.0,"{""2024"": {""count"": 120, ""mean"": 0.177677, ""sum"": 21.321258}, ""2025"": {""count"": 68, ""mean"": 0.033938, ""sum"": 2.307807}}",0.9927819330416757,DESCRIPTIVE PATTERN
H0208,BOS,HTF_regime x score_band,Bear | 95+,"[{""feature"": ""htf_regime_name"", ""value"": ""Bear""}, {""feature"": ""score_band"", ""value"": ""95+""}]",49,17,32,34.69387755102041,-0.28741633480706313,-14.083400405546094,0.5181349924485666,14.470686336083864,2.0,-1.0,2,5,0,0.13678887797195455,-0.5555225356320941,-0.01931013398203224,True,0.9821868641843134,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0209,BOS,HTF_regime x score_band,Neutral | 70-74,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""score_band"", ""value"": ""70-74""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0210,BOS,HTF_regime x score_band,Neutral | 75-79,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""score_band"", ""value"": ""75-79""}]",2,1,1,50.0,-0.17303288410607148,-0.34606576821214297,0.653934231787857,1.0,0.653934231787857,-1.0,1,1,0,0.8269671158939284,-1.793888431258171,1.447822663046028,False,0.5828687464803552,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0211,BOS,HTF_regime x score_band,Neutral | 80-84,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""score_band"", ""value"": ""80-84""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0212,BOS,HTF_regime x score_band,Neutral | 85-89,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""score_band"", ""value"": ""85-89""}]",1,0,1,0.0,-0.3977307196153781,-0.3977307196153781,0.0,0.3977307196153781,-0.3977307196153781,-0.3977307196153781,0,1,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0213,BOS,HTF_regime x score_band,Neutral | 90-94,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""score_band"", ""value"": ""90-94""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0214,BOS,HTF_regime x score_band,Neutral | 95+,"[{""feature"": ""htf_regime_name"", ""value"": ""Neutral""}, {""feature"": ""score_band"", ""value"": ""95+""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0215,BOS,session x direction,Overnight | Long,"[{""feature"": ""session_name"", ""value"": ""Overnight""}, {""feature"": ""direction_name"", ""value"": ""Long""}]",196,81,115,41.326530612244895,-0.0010907574675614986,-0.21378846364205373,0.9978052169854552,13.634405952250617,2.0,-1.0,5,7,0,0.08180201908625025,-0.16142271487661197,0.159241199941489,True,0.5053193843117357,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0216,BOS,session x direction,Overnight | Short,"[{""feature"": ""session_name"", ""value"": ""Overnight""}, {""feature"": ""direction_name"", ""value"": ""Short""}]",177,73,104,41.24293785310734,0.0825739939260939,14.61559692491862,1.1622111850357486,14.166513827675631,2.0,-1.0,4,9,0,0.09329246244658708,-0.10027923246921679,0.2654272203214046,True,0.18804893510398246,0.8095,-0.11020429716834809,0.26013017948826256,92.0,0.17774604773369496,16.352636391499935,85.0,-0.02043575843036839,-1.7370394665813131,4.615596924918619,2025-03,5.207531358635617,55.55555555555556,66.66666666666666,2024Q1,15.134193236131123,2024Q4,-2.391311118812415,2.0,"{""2024"": {""count"": 126, ""mean"": 0.110804, ""sum"": 13.961325}, ""2025"": {""count"": 51, ""mean"": 0.012829, ""sum"": 0.654272}}",0.9927819330416757,DESCRIPTIVE PATTERN
H0217,BOS,session x direction,Premarket | Long,"[{""feature"": ""session_name"", ""value"": ""Premarket""}, {""feature"": ""direction_name"", ""value"": ""Long""}]",140,58,82,41.42857142857143,-0.012368913926939154,-1.7316479497714816,0.9776594226890065,17.349942245496344,2.0,-1.0,3,8,0,0.10170766583522808,-0.2117159389639862,0.1869781111101079,True,0.5483970059796741,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0218,BOS,session x direction,Premarket | Short,"[{""feature"": ""session_name"", ""value"": ""Premarket""}, {""feature"": ""direction_name"", ""value"": ""Short""}]",136,54,82,39.705882352941174,0.12458086659549096,16.94299785698677,1.2204628392242307,8.136411484905809,2.0,-1.0,4,7,0,0.11732805635712798,-0.10538212386447988,0.3545438570554618,True,0.14415949799676742,0.858,-0.11196718313196759,0.3633543562718148,67.0,0.11858899176185861,7.945462448044527,69.0,0.1303990638977137,8.997535408942245,6.9429978569867705,2024-10,7.610538625391429,50.0,66.66666666666666,2025Q1,12.0,2025Q2,-6.235586117769891,3.0,"{""2024"": {""count"": 92, ""mean"": 0.121506, ""sum"": 11.178584}, ""2025"": {""count"": 44, ""mean"": 0.131009, ""sum"": 5.764414}}",0.9927819330416757,DESCRIPTIVE PATTERN
H0219,BOS,session x direction,Open | Long,"[{""feature"": ""session_name"", ""value"": ""Open""}, {""feature"": ""direction_name"", ""value"": ""Long""}]",39,17,22,43.58974358974359,-0.13339052749764177,-5.202230572408029,0.7328229759574151,8.968320165998428,2.0,-1.0,5,8,0,0.1508200052321706,-0.4289977377526961,0.1622166827574126,True,0.811769346582974,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0220,BOS,session x direction,Open | Short,"[{""feature"": ""session_name"", ""value"": ""Open""}, {""feature"": ""direction_name"", ""value"": ""Short""}]",36,14,22,38.888888888888886,-0.07349515083582221,-2.6458254300896,0.8662460477695754,10.87081391327532,2.0,-1.0,4,7,0,0.19298395145966615,-0.45174369569676787,0.30475339402512347,True,0.648337363746446,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0221,BOS,session x direction,MidAM | Long,"[{""feature"": ""session_name"", ""value"": ""MidAM""}, {""feature"": ""direction_name"", ""value"": ""Long""}]",61,32,29,52.459016393442624,0.18452604394252617,11.256088680494097,1.4535481852603978,5.263452136399755,2.0,-1.0,8,6,0,0.14498985387010105,-0.0996540696428719,0.4687061575279242,True,0.1015653720370353,0.896,-0.09571894954973043,0.4730309405833964,35.0,0.04965720927160245,1.7380023245060858,26.0,0.36608024446107734,9.518086355988011,1.2560886804940967,2024-07,5.674550417244992,47.05882352941176,83.33333333333334,2025Q2,3.946103611849467,2024Q2,-4.386095389534233,3.0,"{""2024"": {""count"": 41, ""mean"": 0.101202, ""sum"": 4.149262}, ""2025"": {""count"": 20, ""mean"": 0.355341, ""sum"": 7.106827}}",0.9927819330416757,DESCRIPTIVE PATTERN
H0222,BOS,session x direction,MidAM | Short,"[{""feature"": ""session_name"", ""value"": ""MidAM""}, {""feature"": ""direction_name"", ""value"": ""Short""}]",64,25,39,39.0625,-0.13635828734276645,-8.726930389937053,0.7527993794682755,14.62444937099475,2.0,-1.0,6,7,0,0.13332263846397285,-0.39767065873215324,0.12495408404662034,True,0.8467915063911817,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0223,BOS,session x direction,Midday | Long,"[{""feature"": ""session_name"", ""value"": ""Midday""}, {""feature"": ""direction_name"", ""value"": ""Long""}]",70,27,43,38.57142857142857,-0.15977885768986494,-11.184520038290545,0.7082403597016518,13.184520038290549,2.0,-1.0,4,9,0,0.12461182395488157,-0.4040180326414328,0.08446031726170294,True,0.9001159710283974,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0224,BOS,session x direction,Midday | Short,"[{""feature"": ""session_name"", ""value"": ""Midday""}, {""feature"": ""direction_name"", ""value"": ""Short""}]",67,22,45,32.83582089552239,-0.17198892910872685,-11.523258250284698,0.7213024499525682,13.75169183963446,2.0,-1.0,3,7,0,0.14258729487402705,-0.45146002706181987,0.10748216884436615,True,0.8861299892059789,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0225,BOS,session x direction,PM | Long,"[{""feature"": ""session_name"", ""value"": ""PM""}, {""feature"": ""direction_name"", ""value"": ""Long""}]",81,40,41,49.382716049382715,-0.08194941968658082,-6.637902994613047,0.8246021072457667,10.287716488455763,2.0,-1.0,4,4,0,0.10988254956826561,-0.29731921684038143,0.13342037746721977,True,0.772103169936756,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0226,BOS,session x direction,PM | Short,"[{""feature"": ""session_name"", ""value"": ""PM""}, {""feature"": ""direction_name"", ""value"": ""Short""}]",71,27,44,38.028169014084504,-0.11148729336900336,-7.915597829199238,0.7882532431092122,16.156306992786806,2.0,-1.0,4,8,0,0.1273402047887927,-0.36107409475503704,0.13809950801703036,True,0.8093510609650882,,,,,,,,,,,,,,,,,,,,,0.9927819330416757,DESCRIPTIVE PATTERN
H0227,BOS,session x direction,After-hours | Long,"[{""feature"": ""session_name"", ""value"": ""After-hours""}, {""feature"": ""direction_name"", ""value"": ""Long""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0228,BOS,session x direction,After-hours | Short,"[{""feature"": ""session_name"", ""value"": ""After-hours""}, {""feature"": ""direction_name"", ""value"": ""Short""}]",1,0,1,0.0,-0.2015583471116507,-0.2015583471116507,0.0,0.2015583471116507,-0.2015583471116507,-0.2015583471116507,0,1,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
H0229,BOS,session x score_band,Overnight | 70-74,"[{""feature"": ""session_name"", ""value"": ""Overnight""}, {""feature"": ""score_band"", ""value"": ""70-74""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,DESCRIPTIVE PATTERN
