candidate_id,split,period_type,period,N,wins,losses,win_pct,avg_R,total_R,profit_factor,max_drawdown_R,largest_win_R,largest_loss_R,max_consecutive_wins,max_consecutive_losses,flat,sem_R,ci95_low_R,ci95_high_R,adequate_sample
C2,Research,rolling_3m,2024-07 to 2024-09,42,18,24,42.857142857142854,0.25812517648936995,10.841257412553537,1.4903140614252457,6.337353745240401,2.0,-1.0,6,4,0,0.21880280114673553,-0.17072831375823166,0.6869786667369715,True
C2,Research,rolling_3m,2024-08 to 2024-10,43,24,19,55.81395348837209,0.4968236703671284,21.36341782578652,2.169984871785062,4.304850265614627,2.0,-1.0,7,4,0,0.2105122428007681,0.08421967447762291,0.9094276662566338,True
C2,Research,rolling_3m,2024-09 to 2024-11,38,21,17,55.26315789473684,0.5122455527335699,19.465331003875654,2.2588730888810398,6.202937087525491,2.0,-1.0,7,7,0,0.22190561123000654,0.07731055472275705,0.9471805507443827,True
C2,Research,rolling_3m,2024-10 to 2024-12,38,15,23,39.473684210526315,0.08543575634541993,3.2465587411259573,1.156886979135885,10.179781804131288,2.0,-1.0,6,7,0,0.21096477948498846,-0.3280552114451574,0.4989267241359973,True
C2,Research,rolling_3m,2024-11 to 2025-01,31,7,24,22.580645161290324,-0.230232742085097,-7.137215004638007,0.6502480303014849,11.137215004638009,2.0,-1.0,2,7,0,0.21598374164294737,-0.6535608757052739,0.19309539153507985,True
C2,Research,rolling_3m,2024-12 to 2025-02,37,12,25,32.432432432432435,0.02880329953749957,1.065722082887484,1.0479977871191237,6.9342779171125155,2.0,-1.0,3,5,0,0.22420176907220152,-0.4106321678440154,0.4682387669190145,True
C2,Research,rolling_3m,2025-01 to 2025-03,35,16,19,45.714285714285715,0.33414789829460867,11.695176440311304,1.6602636282052452,4.0,2.0,-1.0,4,5,0,0.24306130046745966,-0.1422522506216123,0.8105480472108296,True
C2,Research,rolling_3m,2025-02 to 2025-04,38,18,20,47.36842105263158,0.3576315755339906,13.589999870291644,1.7398303786769687,5.369075212340567,2.0,-1.0,4,7,0,0.23014186098848965,-0.09344647200344913,0.8087096230714304,True
C2,Research,rolling_3m,2025-03 to 2025-05,42,19,23,45.23809523809524,0.22416478200014886,9.414920844006252,1.4405862560944689,6.369075212340567,2.0,-1.0,4,7,0,0.20859786042613504,-0.18468702443507581,0.6330165884353736,True
C2,Research,rolling_3m,2025-04 to 2025-06,41,14,27,34.146341463414636,-0.0755487992169669,-3.097500767895643,0.8746525821267271,8.64851028424485,2.0,-1.0,3,7,0,0.19603094078905084,-0.45976944316350654,0.30867184472957276,True
C2,Research,rolling_6m,2024-01 to 2024-06,73,35,38,47.945205479452056,0.21435947399414804,15.648241601572806,1.4406919549263537,8.179731100161932,2.0,-1.0,4,6,0,0.1524207167844402,-0.08438513090335473,0.5131040788916508,True
C2,Research,rolling_6m,2024-02 to 2024-07,76,33,43,43.421052631578945,0.14161344464926975,10.7626217933445,1.2734432346558264,8.17973110016193,2.0,-1.0,4,6,0,0.15008688606828027,-0.15255685204455957,0.43578374134309905,True
C2,Research,rolling_6m,2024-03 to 2024-08,80,33,47,41.25,0.08194791521881536,6.55583321750523,1.1488990505003727,8.17973110016193,2.0,-1.0,4,6,0,0.14599344722706983,-0.20419924134624148,0.36809507178387224,True
C2,Research,rolling_6m,2024-04 to 2024-09,83,36,47,43.373493975903614,0.17427463180399838,14.464794439731866,1.3341503755260389,7.554979488387662,2.0,-1.0,6,6,0,0.1464700936102514,-0.11280675167209436,0.4613560152800911,True
C2,Research,rolling_6m,2024-05 to 2024-10,90,43,47,47.77777777777778,0.2887058687774616,25.983528189971548,1.6002439743161225,7.554979488387662,2.0,-1.0,7,6,0,0.1417168613784755,0.010940820475649649,0.5664709170792737,True
C2,Research,rolling_6m,2024-06 to 2024-11,81,39,42,48.148148148148145,0.31428466588146503,25.457057936398666,1.663390192316226,6.337353745240399,2.0,-1.0,7,7,0,0.15021042818269387,0.01987222664338506,0.608697105119545,True
C2,Research,rolling_6m,2024-07 to 2024-12,80,33,47,41.25,0.17609770192099364,14.08781615367949,1.3291202995881892,10.179781804131286,2.0,-1.0,7,7,0,0.1517882573353071,-0.12140728245620827,0.4736026862981956,True
C2,Research,rolling_6m,2024-08 to 2025-01,74,31,43,41.891891891891895,0.19224598406957452,14.226202821148515,1.3679246999900383,11.137215004638007,2.0,-1.0,7,7,0,0.15687344032124984,-0.11522595896007518,0.49971792709922425,True
C2,Research,rolling_6m,2024-09 to 2025-02,75,33,42,44.0,0.2737473744901753,20.531053086763144,1.545080816057069,11.137215004638007,2.0,-1.0,7,7,0,0.15914789188905826,-0.03818249361237891,0.5856772425927295,True
C2,Research,rolling_6m,2024-10 to 2025-03,73,31,42,42.465753424657535,0.20468130385530497,14.941735181437263,1.3890417920209115,11.137215004638009,2.0,-1.0,6,7,0,0.15967432266612502,-0.10828036857030005,0.51764297628091,True
C2,Research,rolling_6m,2024-11 to 2025-04,69,25,44,36.231884057971016,0.09351862124135706,6.452784865653637,1.1664136288770588,11.137215004638009,2.0,-1.0,4,7,0,0.1624046081734403,-0.22479441077858592,0.41183165326130006,True
C2,Research,rolling_6m,2024-12 to 2025-05,79,31,48,39.24050632911393,0.13266636616321184,10.480642926893736,1.24053264596921,6.9342779171125155,2.0,-1.0,4,7,0,0.152143162037671,-0.16553423143062332,0.43086696375704703,True
C2,Research,rolling_6m,2025-01 to 2025-06,76,30,46,39.473684210526315,0.11312731147915345,8.597675672415662,1.2026596336713842,8.648510284244848,2.0,-1.0,4,7,0,0.15474665142542243,-0.19017612531467454,0.41643074827298143,True
C2,Research,rolling_12m,2024-01 to 2024-12,153,68,85,44.44444444444444,0.1943533186617797,29.736057755252297,1.379708768002824,10.179781804131288,2.0,-1.0,7,7,0,0.10730427568578317,-0.015963061682355312,0.40466969900591476,True
C2,Research,rolling_12m,2024-02 to 2025-01,150,64,86,42.666666666666664,0.1665921640966201,24.988824614493012,1.320264057831305,11.137215004638012,2.0,-1.0,7,7,0,0.10815393135672087,-0.04538954136255283,0.378573869555793,True
C2,Research,rolling_12m,2024-03 to 2025-02,155,66,89,42.58064516129032,0.1747541051888282,27.08688630426837,1.3315620106643307,11.137215004638012,2.0,-1.0,7,7,0,0.10766589531252986,-0.03627104962373032,0.38577926000138674,True
C2,Research,rolling_12m,2024-04 to 2025-03,156,67,89,42.94871794871795,0.1885033950074944,29.406529621169128,1.3599560310598937,11.137215004638007,2.0,-1.0,7,7,0,0.10762008232941193,-0.022431966358152977,0.3994387563731418,True
C2,Research,rolling_12m,2024-05 to 2025-04,159,68,91,42.76729559748428,0.20400196890330305,32.436313055625185,1.3952569865732058,11.137215004638009,2.0,-1.0,7,7,0,0.1067185892123057,-0.005166465952816113,0.4131704037594222,True
C2,Research,rolling_12m,2024-06 to 2025-05,160,70,90,43.75,0.22461063039557755,35.937700863292406,1.4385490213520769,11.137215004638012,2.0,-1.0,7,7,0,0.10679796981812957,0.015286609552043584,0.4339346512391115,True
C2,Research,rolling_12m,2024-07 to 2025-06,156,63,93,40.38461538461539,0.14541981939804585,22.685491826095152,1.2661720662378555,11.137215004638007,2.0,-1.0,7,7,0,0.10804306519600473,-0.06634458838612342,0.3571842271822151,True
C2,Validation,month,2025-07,7,4,3,57.142857142857146,0.7142857142857143,5.0,2.6666666666666665,3.0,2.0,-1.0,3,3,0,0.6060915267313264,-0.4736536781076853,1.902225106679114,False
C2,Validation,month,2025-08,11,9,2,81.81818181818181,0.6594615209733754,7.25407673070713,4.627038365353566,1.0,2.0,-1.0,5,1,0,0.352754031810228,-0.031936381374671474,1.3508594233214222,False
C2,Validation,month,2025-09,28,11,17,39.285714285714285,0.06491350685369499,1.8175781919034595,1.1069163642296151,5.1824218080965405,2.0,-1.0,4,5,0,0.2655826646085861,-0.45562851577913377,0.5854555294865238,False
C2,Validation,month,2025-10,13,5,8,38.46153846153846,-0.3395723125906914,-4.414440063678988,0.44819499204012647,4.710462167334626,2.0,-1.0,2,4,0,0.27597708255282033,-0.8804873943942193,0.20134276921283645,False
C2,Validation,month,2025-11,15,8,7,53.333333333333336,0.2501453116326518,3.752179674489777,1.5360256677842536,3.0,2.0,-1.0,2,3,0,0.33885214073118236,-0.4140048842004656,0.9142955074657693,False
C2,Validation,month,2025-12,18,7,11,38.888888888888886,0.14427006677634097,2.5968612019741375,1.3191473026190081,5.71661689221536,2.0,-1.0,3,6,0,0.2985763035645143,-0.44093948821010703,0.729479621762789,False
C2,Validation,month,2026-01,8,3,5,37.5,0.125,1.0,1.2,2.0,2.0,-1.0,1,2,0,0.5489437910335498,-0.9509298304257576,1.2009298304257576,False
C2,Validation,month,2026-02,12,3,9,25.0,-0.45603142660151863,-5.472377119218224,0.32672629091150757,6.018295331733232,2.0,-1.0,1,4,0,0.27290352114162697,-0.9909223280391075,0.07885947483607025,False
C2,Validation,month,2026-03,5,1,4,20.0,-0.21654826153829543,-1.0827413076914771,0.6487732185019792,2.082741307691477,2.0,-1.0,1,3,0,0.5819098029816221,-1.3570914753822747,0.9239949523056838,False
C2,Validation,month,2026-04,19,10,9,52.63157894736842,0.2842658868181185,5.401051849544251,1.652727247738389,2.0,2.0,-1.0,3,2,0,0.29798068808005657,-0.29977626181879236,0.8683080354550293,False
C2,Validation,month,2026-05,7,2,5,28.571428571428573,-0.6665380417706042,-4.665766292394229,0.06684674152115429,4.665766292394229,0.3192961616101499,-1.0,2,4,0,0.21779536273472974,-1.0934169527306745,-0.23965913081053386,False
C2,Validation,month,2026-06,7,3,4,42.857142857142854,0.3977053960479654,2.783937772335758,1.865635542866244,1.216062227664242,2.0,-1.0,2,2,0,0.5761013430172465,-0.7314532362658376,1.5268640283617683,False
C2,Validation,quarter,2025Q3,46,24,22,52.17391304347826,0.30590554179588236,14.071654922610588,1.6396206783004814,5.1824218080965405,2.0,-1.0,5,5,0,0.20454838448999113,-0.09500929180450024,0.706820375396265,True
C2,Validation,quarter,2025Q4,46,20,26,43.47826086956522,0.04205653940836796,1.9346008127849261,1.0836154815791426,5.71661689221536,2.0,-1.0,3,6,0,0.17856645073801805,-0.3079337040381474,0.3920467828548833,True
C2,Validation,quarter,2026Q1,25,7,18,28.0,-0.22220473707638802,-5.555118426909701,0.6573189319303181,7.555118426909702,2.0,-1.0,1,4,0,0.24186402599909732,-0.6962582280346188,0.2518487538818427,False
C2,Validation,quarter,2026Q2,33,15,18,45.45454545454545,0.10664313119653879,3.51922332948578,1.2134071347132502,5.940358579230973,2.0,-1.0,3,5,0,0.2212137694914668,-0.3269358570067361,0.5402221193998137,True
C2,Validation,rolling_3m,2025-07 to 2025-09,46,24,22,52.17391304347826,0.30590554179588236,14.071654922610588,1.6396206783004814,5.1824218080965405,2.0,-1.0,5,5,0,0.20454838448999113,-0.09500929180450024,0.706820375396265,True
C2,Validation,rolling_3m,2025-08 to 2025-10,52,25,27,48.07692307692308,0.08956182421022309,4.6572148589316,1.172489439219689,9.710462167334626,2.0,-1.0,5,7,0,0.1788990114558173,-0.26108023824317883,0.440203886663625,True
C2,Validation,rolling_3m,2025-09 to 2025-11,56,24,32,42.857142857142854,0.020630675048468685,1.1553178027142463,1.0361036813348203,10.414440063678988,2.0,-1.0,4,7,0,0.17268828034823236,-0.31783835443406677,0.3590997045310041,True
C2,Validation,rolling_3m,2025-10 to 2025-12,46,20,26,43.47826086956522,0.04205653940836796,1.9346008127849261,1.0836154815791426,5.71661689221536,2.0,-1.0,3,6,0,0.17856645073801805,-0.3079337040381474,0.3920467828548833,True
C2,Validation,rolling_3m,2025-11 to 2026-01,41,18,23,43.90243902439025,0.17924489942594915,7.349040876463915,1.3649544159715583,5.716616892215361,2.0,-1.0,3,6,0,0.20420511173159545,-0.22099711956797793,0.5794869184198762,True
C2,Validation,rolling_3m,2025-12 to 2026-02,38,13,25,34.21052631578947,-0.0493556820327391,-1.8755159172440858,0.9118022111505222,6.875515917244086,2.0,-1.0,3,6,0,0.20114848639153154,-0.4436067153601409,0.3448953512946627,True
C2,Validation,rolling_3m,2026-01 to 2026-03,25,7,18,28.0,-0.22220473707638802,-5.555118426909701,0.6573189319303181,7.555118426909702,2.0,-1.0,1,4,0,0.24186402599909732,-0.6962582280346188,0.2518487538818427,False
C2,Validation,rolling_3m,2026-02 to 2026-04,36,14,22,38.888888888888886,-0.03205740492681806,-1.1540665773654502,0.9407725902258031,7.101036639424709,2.0,-1.0,3,4,0,0.20157843018001267,-0.4271511280796429,0.36303631822600674,True
C2,Validation,rolling_3m,2026-03 to 2026-05,31,13,18,41.935483870967744,-0.011208250017466288,-0.34745575054145494,0.9787584114162908,4.940358579230973,2.0,-1.0,3,5,0,0.21753133863022653,-0.4375696737327103,0.4151531736977777,True
C2,Validation,rolling_3m,2026-04 to 2026-06,33,15,18,45.45454545454545,0.10664313119653879,3.51922332948578,1.2134071347132502,5.940358579230973,2.0,-1.0,3,5,0,0.2212137694914668,-0.3269358570067361,0.5402221193998137,True
C2,Validation,rolling_6m,2025-07 to 2025-12,92,44,48,47.82608695652174,0.17398104060212513,16.006255735395513,1.3546159608448025,10.414440063678988,2.0,-1.0,5,7,0,0.13572109004950625,-0.0920322958949071,0.43999437709915734,True
C2,Validation,rolling_6m,2025-08 to 2026-01,93,43,50,46.236559139784944,0.1290995240365109,12.006255735395515,1.254710481746014,10.414440063678988,2.0,-1.0,5,7,0,0.1339202910565289,-0.13338424643428573,0.39158329450730756,True
C2,Validation,rolling_6m,2025-09 to 2026-02,94,37,57,39.361702127659576,-0.00766168206946638,-0.7201981145298397,0.9864789325603663,10.414440063678988,2.0,-1.0,4,7,0,0.13048668801419924,-0.2634155905772969,0.24809222643836415,True
C2,Validation,rolling_6m,2025-10 to 2026-03,71,27,44,38.028169014084504,-0.050993205832743305,-3.6205176141247746,0.9079863801124473,7.958257224935563,2.0,-1.0,3,6,0,0.14342323275577828,-0.33210274203406875,0.23011633036858214,True
C2,Validation,rolling_6m,2025-11 to 2026-04,77,32,45,41.55844155844156,0.08045421167660345,6.194974299098466,1.156351016597242,7.958257224935566,2.0,-1.0,3,6,0,0.14346203010334868,-0.20073136732595998,0.36163979067916685,True
C2,Validation,rolling_6m,2025-12 to 2026-05,69,26,43,37.68115942028985,-0.032216980692544056,-2.22297166778554,0.9409133300170828,7.958257224935563,2.0,-1.0,3,6,0,0.14665937582330774,-0.31966935730622725,0.2552353959211391,True
C2,Validation,rolling_6m,2026-01 to 2026-06,58,22,36,37.93103448275862,-0.03510163961075724,-2.03589509742392,0.937742892362581,7.819832869759679,2.0,-1.0,3,5,0,0.16344100912040055,-0.3554460174867423,0.28524273826522784,True
C2,Validation,rolling_12m,2025-07 to 2026-06,150,66,84,44.0,0.0931357375864773,13.970360637971593,1.1794793041083766,10.414440063678988,2.0,-1.0,5,7,0,0.10450312812001476,-0.11169039352875164,0.2979618687017062,True
