entry_time_ct,architecture,signal_type,direction,python_entry_price,python_stop,python_target,bar_open,bar_high,bar_low,bar_close,bar_atr,marker_y_expected
2018-03-06 11:30:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,6891.0,6903.409721214279,6859.975696964303,6874.25,6892.75,6871.5,6891.0,16.54629495237218,abovebar
2018-03-06 11:45:00-06:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6894.404629495237,6881.997388367692,6931.626352877871,6890.75,6903.5,6887.0,6903.0,16.542988170059882,belowbar
2018-03-06 14:15:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,6889.0,6900.517508020904,6860.20622994774,6882.0,6892.5,6879.0,6889.0,15.356677361204833,abovebar
2018-03-07 11:00:00-06:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6847.777144889065,6861.047921554505,6807.964814892747,6850.0,6855.0,6831.25,6840.0,17.694368887252953,abovebar
2018-03-07 12:00:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,6851.75,6838.6179449359215,6884.580137660196,6866.25,6866.25,6845.75,6851.75,17.509406752104113,belowbar
2018-03-08 10:15:00-06:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6947.0,6938.89887300315,6971.303380990551,6948.75,6954.75,6945.0,6947.0,10.80150266246691,belowbar
2018-03-08 10:45:00-06:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,6944.75,6953.120359502386,6923.824101244034,6935.75,6946.75,6932.5,6944.75,11.160479336514836,abovebar
2018-03-08 13:00:00-06:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6919.75,6909.61014399146,6950.16956802562,6927.0,6928.5,6914.75,6919.75,13.519808011386333,belowbar
2018-03-09 09:45:00-06:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,7029.25,7020.459729493954,7055.620811518138,7035.25,7037.75,7028.5,7029.25,11.720360674728457,belowbar
2018-03-09 15:00:00-06:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,7078.25,7071.360970138173,7098.917089585481,7082.75,7084.75,7075.75,7078.25,9.185373149102332,belowbar
2018-03-12 10:00:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,7105.623216870391,7112.599920808741,7084.693105055339,7107.25,7116.25,7100.0,7101.25,9.302271917800566,abovebar
2018-03-12 10:45:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,7116.711649976586,7108.527837639649,7137.171180818928,7117.25,7123.75,7112.25,7122.5,10.911749782583032,belowbar
2018-03-12 12:15:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,7134.25,7126.539398894602,7157.381803316195,7137.5,7137.75,7130.75,7134.25,10.280801473865031,belowbar
2018-03-12 12:45:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,7131.477497005998,7139.549392857081,7111.29775737829,7130.75,7137.75,7120.0,7120.25,10.762527801444849,abovebar
2018-03-13 10:00:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,7112.13068869008,7121.533035312736,7083.923648822114,7115.0,7116.25,7086.25,7091.25,12.53646216354083,abovebar
2018-03-13 14:15:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,7018.437838941518,7032.102889170233,6977.4426882553735,7024.0,7030.75,7011.25,7017.25,18.220066971619154,abovebar
2018-03-13 15:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,7027.5,7013.78580052368,7061.785498690799,7037.75,7038.0,7026.75,7027.5,18.285599301760065,belowbar
2018-03-14 10:15:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,7026.0,7036.578971446245,6994.263085661264,7027.75,7028.75,7011.0,7026.0,14.105295261660576,abovebar
2018-03-14 12:15:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,7027.5,7040.602833824458,6988.191498526627,7014.25,7034.25,7012.25,7027.5,17.470445099277295,abovebar
2018-03-15 09:45:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,7034.0,7042.7226092128385,7007.8321723614845,7019.75,7035.5,7017.25,7034.0,11.630145617118393,abovebar
2018-03-15 13:00:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6998.5,7008.088710048594,6969.733869854217,6992.0,7004.0,6987.25,6998.5,12.784946731459462,abovebar
2018-03-15 14:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,7004.693705465344,6995.0045004790045,7028.916717931192,7007.75,7015.5,7001.25,7015.25,12.918939981785448,belowbar
2018-03-16 09:45:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,7030.0,7037.148738863337,7008.55378340999,7023.25,7032.25,7023.25,7030.0,9.531651817782555,abovebar
2018-03-16 11:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,7001.0,6992.243943963253,7022.8901400918685,7000.75,7003.25,6995.0,7001.0,11.674741382329428,belowbar
2018-03-19 09:45:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6874.303189129431,6885.812229120893,6839.776069155047,6879.25,6886.5,6859.75,6864.5,15.345386655281697,abovebar
2018-03-19 15:00:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6845.130343940006,6828.593127214962,6894.741994115139,6840.0,6870.75,6839.0,6870.25,22.049622300059717,belowbar
2018-03-19 17:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,6853.5,6866.432419684677,6821.168950788307,6852.75,6854.5,6850.25,6853.5,17.24322624623682,abovebar
2018-03-20 10:15:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6852.25,6863.129725260075,6819.610824219774,6846.5,6856.25,6845.75,6852.25,14.506300346767318,abovebar
2018-03-20 15:30:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6873.25,6863.733650597139,6901.799048208583,6872.5,6873.25,6872.25,6873.25,12.688465870481627,belowbar
2018-03-21 10:00:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6855.75,6863.848379913283,6831.454860260152,6851.75,6856.5,6847.0,6855.75,10.797839884377385,abovebar
2018-03-21 12:15:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6871.5,6879.397433390909,6847.807699827273,6870.25,6873.5,6866.25,6871.5,10.529911187879065,abovebar
2018-03-21 13:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,6862.5,6850.651605904369,6892.120985239078,6890.25,6905.75,6851.5,6862.5,15.797858794174667,belowbar
2018-03-22 09:45:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6729.350193017095,6744.5765273623265,6683.671189981401,6734.75,6737.0,6699.75,6713.0,20.30177912697556,abovebar
2018-03-22 11:30:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6723.75,6705.736519042101,6777.790442873698,6727.75,6740.25,6718.5,6723.75,24.017974610532555,belowbar
2018-03-22 13:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,6728.401067246655,6746.875777493164,6682.214291630382,6714.5,6731.0,6707.75,6727.0,24.632946995345797,abovebar
2018-03-23 09:45:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6661.717369238122,6644.761583472632,6712.584726534592,6655.5,6668.5,6640.25,6666.25,22.607714353986655,belowbar
2018-03-23 10:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,6643.123926524273,6660.876938230231,6598.741397259379,6641.5,6647.75,6625.25,6626.5,23.670682274610943,abovebar
2018-03-23 11:45:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6584.25,6603.249603103621,6527.251190689138,6581.5,6596.5,6579.5,6584.25,25.33280413816105,abovebar
2018-03-26 10:15:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6539.25,6554.776745959252,6492.669762122243,6535.75,6548.25,6507.0,6539.25,20.70232794567005,abovebar
2018-03-26 11:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,6557.734859023527,6540.362747736181,6601.165137241893,6570.5,6588.0,6553.0,6587.5,23.16281504979486,belowbar
2018-03-26 12:15:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6616.0,6598.906626510322,6667.280120469034,6618.0,6630.75,6613.0,6616.0,22.79116465290408,belowbar
2018-03-27 09:45:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6720.5,6706.842922821246,6761.471231536261,6748.75,6750.75,6716.25,6720.5,18.209436238338185,belowbar
2018-03-27 11:30:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6693.25,6709.48865019724,6644.534049408281,6695.25,6702.5,6675.0,6693.25,21.651533596319684,abovebar
2018-03-28 10:45:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6444.0,6414.565937327131,6532.302188018607,6461.75,6466.25,6427.5,6444.0,39.245416897158876,belowbar
2018-03-28 12:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,6467.090736667014,6499.663715108643,6385.658290562942,6454.5,6478.0,6424.75,6466.75,43.4306379221719,abovebar
2018-03-29 09:45:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6482.166006907239,6464.509887374684,6535.134365504903,6473.25,6518.75,6470.75,6518.25,23.541492710073044,belowbar
2018-03-29 11:30:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6501.25,6482.862851026254,6556.411446921237,6512.5,6513.5,6496.0,6501.25,24.516198631661023,belowbar
2018-04-02 10:00:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6397.197895404663,6411.770588122192,6353.479817252075,6401.25,6403.5,6365.75,6381.0,19.43025695670523,abovebar
2018-04-02 11:45:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6369.75,6349.598906390147,6430.203280829559,6391.25,6394.25,6361.75,6369.75,26.868124813137662,belowbar
2018-04-02 12:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,6375.313187518686,6396.047238727836,6323.478059495812,6369.75,6379.5,6341.75,6343.25,27.645401612199258,abovebar
2018-04-03 10:00:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6402.934374105716,6385.284268726621,6455.884690243002,6393.0,6437.5,6392.0,6408.5,23.533473838793434,belowbar
2018-04-03 11:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,6370.146900800881,6389.735448794746,6321.175530816217,6347.5,6374.25,6347.5,6360.0,26.118063991820577,abovebar
2018-04-03 14:00:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6415.143093041423,6390.173337931516,6490.052358371144,6402.0,6451.5,6394.0,6418.0,33.293006813209054,belowbar
2018-04-04 10:00:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6363.5,6343.634931274329,6423.095206177014,6380.75,6381.5,6357.25,6363.5,26.486758300895364,belowbar
2018-04-04 13:15:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6452.101072315363,6430.611461547658,6516.569904618478,6448.5,6477.5,6447.0,6475.5,28.652814356939537,belowbar
2018-04-05 12:00:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6568.0,6554.0098047188185,6609.9705858435445,6574.75,6584.5,6563.5,6568.0,18.65359370824147,belowbar
2018-04-05 13:45:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6567.668141987678,6551.99268885921,6614.694501373081,6563.0,6573.5,6563.0,6572.0,20.90060417128989,belowbar
2018-04-06 09:45:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6491.5,6509.338059737227,6437.985820788319,6494.5,6501.0,6475.75,6491.5,23.784079649636613,abovebar
2018-04-06 12:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,6479.5,6459.714610489664,6528.963473775841,6510.0,6510.0,6475.75,6479.5,26.38051934711468,belowbar
2018-04-06 12:15:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6489.25,6508.86768311674,6430.396950649779,6479.75,6496.75,6473.5,6489.25,26.156910822320775,abovebar
2018-04-09 11:00:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6554.080975380044,6541.650968269021,6591.370996713113,6551.75,6570.5,6544.0,6568.75,16.57334281469725,belowbar
2018-04-09 11:45:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,6555.557475310064,6567.968317373809,6524.530370150699,6549.5,6559.5,6547.0,6552.75,16.547789418327206,abovebar
2018-04-09 14:15:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6496.868065679466,6511.380643983185,6453.330330768308,6499.0,6500.0,6473.75,6485.5,19.350104404958778,abovebar
2018-04-10 09:45:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6550.5,6537.774700306824,6588.675899079527,6559.25,6569.5,6546.5,6550.5,16.96706625756795,belowbar
2018-04-10 10:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,6548.25,6561.5383323885035,6515.029169028741,6547.0,6564.5,6544.25,6548.25,17.71777651800502,abovebar
2018-04-10 13:00:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6569.14530357799,6552.97265365985,6617.663253332408,6565.75,6581.25,6558.25,6569.75,21.563533224186575,belowbar
2018-04-10 15:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,6581.708335970316,6598.324389034189,6540.168203310632,6581.75,6582.75,6570.5,6578.5,22.15473741849809,abovebar
2018-04-11 10:00:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6569.75,6582.812646602211,6530.562060193366,6565.25,6572.0,6550.5,6569.75,17.416862136282344,abovebar
2018-04-11 14:15:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6549.741332892022,6564.574014536872,6505.243287957473,6556.0,6556.5,6540.75,6547.5,19.776908859799473,abovebar
2018-04-12 12:30:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6615.5,6627.07943477339,6580.76169567983,6598.5,6618.75,6594.0,6615.5,15.439246364519539,abovebar
2018-04-12 12:45:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,6605.75,6594.100346281853,6634.874134295369,6615.25,6617.75,6601.0,6605.75,15.532871624196714,belowbar
2018-04-12 15:00:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6624.75,6635.792392930047,6591.6228212098595,6622.5,6628.25,6618.25,6624.75,14.723190573396048,abovebar
2018-04-13 10:30:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6609.25,6597.388792779293,6644.833621662121,6610.25,6617.75,6596.5,6609.25,15.8149429609423,belowbar
2018-04-13 14:00:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6597.442485824518,6609.776066689479,6560.441743229636,6602.0,6602.75,6575.0,6585.25,16.444774486614005,abovebar
2018-04-16 10:15:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6617.5,6628.945881508738,6583.162355473785,6602.5,6619.75,6594.0,6617.5,15.261175344984823,abovebar
2018-04-16 10:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,6615.901117534499,6604.4022632763845,6644.648253179784,6617.75,6627.0,6610.75,6624.5,15.331805677485907,belowbar
2018-04-16 12:00:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6657.472091729899,6646.617345753818,6690.036329658143,6653.75,6664.5,6653.5,6664.5,14.472994634774318,belowbar
2018-04-16 15:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,6667.5,6679.138211168798,6638.404472078005,6637.75,6676.75,6637.0,6667.5,15.51761489173073,abovebar
2018-04-17 09:45:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6740.96014251433,6733.563614289529,6763.149727188733,6738.0,6748.25,6735.0,6747.0,9.862037633067729,belowbar
2018-04-17 11:45:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6772.0,6779.8254825059585,6748.523552482125,6769.0,6773.75,6767.0,6772.0,10.433976674611868,abovebar
2018-04-17 12:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,6774.3117264055,6766.060417510056,6794.939998644109,6776.0,6779.75,6763.75,6779.75,11.00174519392554,belowbar
2018-04-18 09:45:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6790.584228951505,6782.457455896379,6814.964548116884,6789.25,6793.75,6783.0,6792.75,10.835697406834838,belowbar
2018-04-18 11:45:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,6808.0,6816.5139894433605,6786.715026391599,6801.5,6809.5,6799.5,6808.0,11.351985924481072,abovebar
2018-04-18 13:15:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6813.0,6804.33419919619,6838.997402411431,6811.5,6818.0,6807.5,6813.0,11.554401071747124,belowbar
2018-04-19 09:45:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6750.825982262988,6760.046820074323,6723.163468828984,6753.75,6757.75,6738.25,6748.5,12.294450415113117,abovebar
2018-04-19 10:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,6736.0,6725.443515608053,6762.391210979868,6745.5,6747.0,6728.0,6736.0,14.075312522596032,belowbar
2018-04-19 12:45:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6728.75,6718.225586975251,6760.323239074248,6731.0,6735.5,6726.0,6728.75,14.032550699665876,belowbar
2018-04-19 13:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,6730.0,6740.83352693709,6702.9161826572745,6716.5,6730.75,6715.25,6730.0,14.444702582786418,abovebar
2018-04-20 10:15:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6635.6982808067505,6647.844182331169,6599.260576233496,6642.25,6652.0,6627.0,6629.5,16.194535365890836,abovebar
2018-04-20 12:15:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6642.5,6629.8542602105235,6680.437219368429,6639.5,6642.75,6627.5,6642.5,16.86098638596906,belowbar
2018-04-23 10:15:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6679.5,6669.760454397327,6708.71863680802,6681.25,6682.75,6675.25,6679.5,12.986060803564925,belowbar
2018-04-23 11:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,6668.199288634794,6678.0881713567605,6643.477081829878,6665.75,6668.75,6653.25,6657.5,13.185176962621044,abovebar
2018-04-23 13:15:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6592.0,6603.8149240976045,6556.5552277071865,6592.0,6604.25,6586.0,6592.0,15.753232130138757,abovebar
2018-04-24 10:00:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6556.400768653879,6569.493629814364,6517.122185172424,6559.25,6563.5,6527.0,6540.0,17.457148213980414,abovebar
2018-04-24 12:00:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6494.5,6510.791845251457,6445.6244642456295,6472.75,6495.75,6471.0,6494.5,21.72246033527579,abovebar
2018-04-24 12:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,6476.75,6460.108465123647,6518.353837190883,6494.75,6496.0,6467.75,6476.75,22.188713168470375,belowbar
2018-04-25 09:45:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6465.0,6448.350036226216,6514.949891321353,6465.0,6474.25,6447.5,6465.0,22.199951698379454,belowbar
2018-04-25 13:45:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6476.826783206901,6458.975078730265,6530.381896636812,6471.0,6495.75,6465.0,6495.75,23.80227263551513,belowbar
2018-04-25 14:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,6478.035033634999,6495.844620819828,6433.511065672927,6476.25,6484.25,6456.0,6460.25,23.746116246438316,abovebar
2018-04-26 10:00:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6593.0,6580.949195999248,6629.152412002255,6597.75,6602.75,6588.5,6593.0,16.067738667669108,belowbar
2018-04-26 11:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,6586.272985798553,6597.843090392094,6557.347724314701,6579.75,6589.5,6578.75,6583.75,15.426806124721404,abovebar
2018-04-26 14:30:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6622.5,6632.432024006811,6592.703927979567,6617.5,6624.0,6612.75,6622.5,13.2426986757474,abovebar
2018-04-27 10:15:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6622.156236974399,6607.728872331261,6665.438330903811,6618.25,6635.25,6613.75,6635.0,19.236486190849746,belowbar
2018-04-27 11:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,6624.0,6638.616816735048,6587.45795816238,6609.75,6629.0,6609.75,6624.0,19.489088980064462,abovebar
2018-04-27 12:00:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6625.513475892463,6610.660697355663,6670.071811502865,6622.75,6631.75,6616.25,6630.75,19.80370471573358,belowbar
2018-04-27 13:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,6616.0,6629.8627904464165,6581.343023883959,6608.0,6618.0,6600.75,6616.0,18.483720595222483,abovebar
2018-04-30 10:30:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6628.013815247798,6638.189923343491,6597.485490960722,6633.0,6633.5,6604.25,6608.25,13.568144127589719,abovebar
2018-04-30 12:45:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6591.682890775182,6579.42704430516,6628.450430185249,6588.25,6592.25,6582.25,6591.75,16.341128626697017,belowbar
2018-04-30 13:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,6583.25,6596.600385476703,6549.874036308242,6568.25,6590.0,6568.0,6583.25,17.800513968937732,abovebar
2018-05-01 10:00:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6560.506797023794,6572.044282036654,6525.894341985214,6563.0,6563.0,6541.75,6557.0,15.383313350480037,abovebar
2018-05-01 11:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,6560.618573804152,6548.435649096665,6591.075885572871,6563.25,6574.25,6557.25,6573.5,16.243899609983533,belowbar
2018-05-01 13:00:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6591.0,6579.33472322372,6625.9958303288395,6592.25,6597.75,6589.0,6591.0,15.553702368373461,belowbar
2018-05-02 10:45:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6618.75,6630.346637842607,6583.960086472178,6614.75,6620.25,6603.75,6618.75,15.462183790142694,abovebar
2018-05-02 11:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,6629.258091357416,6618.299955118273,6656.653431955272,6630.25,6634.5,6626.0,6630.5,14.610848318856956,belowbar
2018-05-02 15:30:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6592.5,6605.065659665106,6554.803021004682,6589.0,6595.0,6588.75,6592.5,16.754212886807654,abovebar
2018-05-03 10:15:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6507.25,6492.888821360723,6550.33353591783,6522.25,6530.0,6505.75,6507.25,19.14823818570187,belowbar
2018-05-03 10:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,6512.75,6527.022880165043,6477.067799587393,6507.5,6518.25,6500.75,6512.75,19.030506886723167,abovebar
2018-05-03 12:00:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6584.5,6567.100189805979,6636.699430582062,6597.75,6601.0,6578.75,6584.5,23.199746925361318,belowbar
2018-05-03 12:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,6585.75,6603.286430894448,6541.90892276388,6584.75,6604.5,6578.75,6585.75,23.381907859264082,abovebar
2018-05-04 09:45:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6683.75,6670.297421578857,6724.107735263428,6686.5,6690.5,6677.75,6683.75,17.93677122819087,belowbar
2018-05-04 13:00:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,6721.75,6711.4483558987395,6752.654932303782,6723.5,6726.5,6719.25,6721.75,13.735525468347221,belowbar
2018-05-07 10:45:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6799.75,6808.669933714462,6772.990198856614,6789.75,6800.75,6787.5,6799.75,11.893244952615586,abovebar
2018-05-07 11:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,6796.689324495262,6788.058314617547,6818.266849189549,6800.0,6801.25,6794.75,6798.25,11.508013170285901,belowbar
2018-05-07 13:45:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6788.327738691364,6797.4559870907915,6760.942993493082,6791.75,6794.25,6776.25,6783.75,12.170997865903592,abovebar
2018-05-07 15:00:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,6779.145666831653,6768.983879968351,6804.550133989908,6781.25,6785.25,6777.0,6780.25,13.549049151069758,belowbar
2018-05-08 10:00:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6773.0,6782.364651194673,6744.906046415982,6757.0,6775.25,6748.5,6773.0,12.486201592897121,abovebar
2018-05-08 10:15:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,6766.24862015929,6756.160015478523,6791.470131861208,6773.0,6791.0,6765.0,6770.0,13.451472907690185,belowbar
2018-05-08 13:00:00-05:00,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,6752.25,6763.16551227485,6719.503463175451,6750.5,6761.75,6746.0,6752.25,14.554016366465953,abovebar
2018-05-08 13:30:00-05:00,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,6735.75,6722.888537885461,6767.903655286347,6760.0,6762.75,6725.75,6735.75,17.148616152718095,belowbar
